"Pittosporum_senacia"	"Aphloia_theiformis"	"Embelia_angustifolia"	"Stillingia_lineata"	"Memecylon_ovatifolium"	"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Gaertnera_sp1_M_PL_068"	"Casearia_coriacea"	"Calophyllum_eputamen"	"Olea_lancea"	"Labourdonnaisia_callophylloides"	"Tabernaemontana_persicarifolia"	"Antidesma_madagascariense"	"Euodia_chapelieri"	"Turraea_rigida"	"Warneckea_trinervis"	"Xylopia_lamarckii"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_068"	"Apis_mellifera"	"Paragus_borbonicus"	"Nacoleia_sp1_M_PL_068"	"Stomorhina_lunata"	"Chrysomya_megacephala"	"Chaetocnema_sp1_M_PL_068"	"Episyrphus_sp1_M_PL_068"	"Graphomya_maculata"	"Melanostoma_annulipes"	"Villa_unifasciata"	"Allograpta_nasuta"	"Musca_domestica"	"Pachycerina_crinicornis"	"Ahasverus_advena"	"Cheloninae_sp1_M_PL_068"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Orthellia_albigena"	"Phorinia_sp1_M_PL_068"	"Siphona_sp1_M_PL_068"	"Unidentified_sp1_M_PL_068"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_068"	"Drosophila_sp1_M_PL_068"	"Henotesia_narcissus"	"Hyadina_sp1_M_PL_068"	"Hyperaspis_hottentota"	"Macroglossum_milvus"	"Nacoleia_sp2_M_PL_068"	"Panara_naso"	"Papillio_manlius"	"Pelecophora_intemipta"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Sapromyza_sp1_M_PL_068"	"Sarcophaga_arno"	"Scolia_oryctophaga"	"Zosterops_mauritianus"
"Pittosporum_senacia"	1.11349748015326	0.0309687772214515	0.000353815443100603	0.0443861473369707	0.0288975114929579	0.0084379702739745	0.0142178300105507	0.015866274069745	0.00481888174839126	0.0273907192206166	0.00738428789399026	0.0049346539546092	0.00871518863272178	0.000371506215255634	0.00913670395867431	0.00913670395867431	0	0.00481888174839126	0.0771021079742601	8.84538607751509e-05	0.077720799785095	0.0693178071207128	0.0697215090617742	0.00451896183912853	0.0649758023244699	0.00396978657106004	0.0642690970773719	0.00241032370245829	0.00381579764963065	0.0646000430416871	0.0041152854707069	0.00170715951296041	0.00185753107627817	0.00123071464899838	0.00140767169188416	0.00241032370245829	0	0.00444623143502207	0.0635681306325858	0.00170715951296041	0.0618609711196254	0.00113330529069607	0.00140767169188416	0.00140767169188416	0.00113330529069607	6.19177025426055e-05	0.00170715951296041	0.00113330529069607	0.000703164189497875	0.00113330529069607	0.00113330529069607	6.19177025426055e-05	0.00236963833509179	0.00140767169188416	0.00170715951296041	0.000703164189497875	0.00140767169188416	0.0012336634886523
"Aphloia_theiformis"	0.0253380904539149	1.17994727048328	0.00018828709131981	0.0236206156060701	0.0345083830877439	0.0173963498581746	0.00428166318379304	0.00477808790075455	0.00404583819275635	0.00916272702438822	0.00609912931617367	0.0041103025025752	0.00032834322872365	0.0001977014458858	0.00764235288250965	0.00764235288250965	0	0.00404583819275635	0.0647334110841015	4.70717728299524e-05	0.0647372644155593	0.061292039712507	0.0026267458297892	0.0579593612523092	0.0559501237476515	0.00193279425513443	0.00428337028252949	0.00235818103713264	0.0565096654307946	0.00232394439432298	0.00378418380626341	0.000908485215618082	0.000988507229429001	0.00101652155269561	0.0536339668401493	0.00235818103713264	0	0.0018247579180569	0.00231615690750224	0.000908485215618082	0.00140767169188416	0.000341291992911039	0.0536339668401493	0.0536339668401493	0.000341291992911039	3.29502409809667e-05	0.000908485215618082	0.000341291992911039	0.00144969582151455	0.000341291992911039	0.000341291992911039	3.29502409809667e-05	0.000713610530632172	0.0536339668401493	0.000908485215618082	0.00144969582151455	0.0536339668401493	0.0010275756256438
"Embelia_angustifolia"	0.00159216949395271	0.00103557900225895	1.20255709163867	0.0607871460713142	0.000975392413890356	0.00164751167750965	3.98973113062221e-05	4.45230865301319e-05	0.000177504962847835	0.000885951456258845	0.000286243893679526	2.68206296539913e-05	1.31044844167946e-05	0.0626849462206049	0.000200973013795078	0.000200973013795078	0	0.000177504962847835	0.00284007940556537	0.300639272909668	0.000422424917050362	0.00273977544675736	0.000104835875334356	0.000265647113779953	0.00247349279019411	0.000136302461239139	0.00016973656193268	0.00247525979638148	0.000128354473987482	0.000177049006401035	0.00241924985774654	0.00233796715658901	0.313424731103025	4.77073156132543e-05	4.70717728299525e-05	0.00247525979638148	0	0.00242656230221489	0.00242642101736416	0.00233796715658901	8.84538607751508e-05	3.18022046643799e-06	4.70717728299525e-05	4.70717728299524e-05	3.18022046643799e-06	0.0104474910367675	0.00233796715658901	3.18022046643799e-06	0.000137292639792471	3.18022046643799e-06	3.18022046643799e-06	0.0104474910367675	6.64955188437035e-06	4.70717728299524e-05	0.00233796715658901	0.000137292639792471	4.70717728299524e-05	6.70515741349781e-06
"Stillingia_lineata"	0.0307288712332874	0.0199866747435978	0.00935186862635603	1.17319191917636	0.0188250735880839	0.0317969753759362	0.000770018108210086	0.000859295570031545	0.00342584578296323	0.0170988631057957	0.00552450714801484	0.000517638152322031	0.000252916549244135	0.00981946205767383	0.003878779166245	0.003878779166245	0	0.00342584578296323	0.0548135325274116	0.00233796715658901	0.00815280089907199	0.0528776661224172	0.00202333239395308	0.00512698929595309	0.0477384108507463	0.00263063750191538	0.00327591564530073	0.0477725140701625	0.0024772413479584	0.00341704582353998	0.0466915222545082	0.0451227661221678	0.0490973102883692	0.000920751191335807	0.000908485215618083	0.0477725140701625	0	0.0468326524327474	0.0468299256351282	0.0451227661221678	0.00170715951296041	6.13782550022532e-05	0.000908485215618082	0.000908485215618082	6.13782550022533e-05	0.0016365770096123	0.0451227661221678	6.13782550022532e-05	0.00264974794799468	6.13782550022532e-05	6.13782550022532e-05	0.0016365770096123	0.000128336351368348	0.000908485215618082	0.0451227661221678	0.00264974794799468	0.000908485215618082	0.000129409538080508
"Memecylon_ovatifolium"	0.0433462672394369	0.0632653689941972	0.000325130804630119	0.0407876594408484	1.1010741963579	0.0291664708415029	0.00693437379306573	0.0077383591603777	0.000732141416993742	0.00859654868074284	0.0100275742791844	0.00663729142309218	0.00054887931510459	0.000341387344861625	0.00653977141219941	0.00653977141219941	0	0.000732141416993742	0.0117142626718999	8.12827011575297e-05	0.104537339913702	0.102710565327213	0.00439103452083672	0.0970624208572626	0.00685258068073214	0.00253091724793835	0.0941643089875717	0.00399929536913223	0.0946318816204705	0.00326778082582078	0.0933249391621655	0.00156875613234032	0.00170693672430812	0.00167126237986407	0.00287569859064533	0.00399929536913223	0	0.00242841100041461	0.00397688209008681	0.00156875613234032	0.00240812595774649	0.000552739940026979	0.00287569859064533	0.00287569859064533	0.000552739940026979	5.68978908102708e-05	0.00156875613234032	0.000552739940026979	0.00243053923679191	0.000552739940026979	0.000552739940026979	5.68978908102708e-05	0.00115572896551096	0.00287569859064533	0.00156875613234032	0.0024305392367919	0.00287569859064533	0.00165932285577305
"Syzygium_coriaceum"	0.0126569554109617	0.0318933080733202	0.000549170559169883	0.0688934466478618	0.0291664708415029	1.17391186577904	0.000439753161076275	0.000490739034824249	0.000355660670965504	0.00207018849246889	0.0102271154088832	0.000337035247418982	0.000108201222828309	0.000576629087128377	0.000650566512457113	0.000650566512457113	0	0.000355660670965504	0.00569057073544806	0.000137292639792471	0.00530830514684897	0.106763655245533	0.000865609782626474	0.101706223873227	0.00480260795900711	0.00191153808406076	0.00313370342628978	0.100475736762915	0.00388023505830646	0.000910183038744763	0.00508028718478659	0.00264974794799468	0.00288314543564189	0.00170451923481387	0.00144969582151455	0.100475736762915	0	0.00285676679724157	0.00335291213749256	0.00264974794799468	0.000703164189497875	3.50527882017321e-05	0.00144969582151455	0.00144969582151455	3.50527882017321e-05	9.61048478547295e-05	0.00264974794799468	3.50527882017321e-05	0.0978259888149203	3.50527882017321e-05	3.50527882017321e-05	9.61048478547295e-05	7.32921935127124e-05	0.00144969582151455	0.00264974794799468	0.0978259888149202	0.00144969582151455	8.42588118547455e-05
"Diospyros_revaughanii"	0.0426534900316522	0.0156994316739078	2.65982075374814e-05	0.00333674513557704	0.0138687475861315	0.00087950632215255	1.13170040197466	0.0455207384354922	0.000713751712717693	0.0139098726655131	0.000833571113784184	0.0131356053731724	0.0258983804419142	2.79281179143555e-05	0.0122074064142436	0.0122074064142436	0	0.000713751712717693	0.0114200274034831	6.64955188437035e-06	0.206885784627465	0.00457953489508001	0.207187043535313	0.00194263168965584	0.0032115852170923	0.00152991578551534	0.00352536730060274	0.00020162854488106	0.00186933949614313	0.00376062560164309	0.0012840653168793	0.000128336351368348	0.000139640589571777	0.000138928518964031	0.000713610530632173	0.00020162854488106	0	0.00151932361791966	0.00249797468646013	0.000128336351368348	0.00236963833509179	0.00325148131682087	0.000713610530632172	0.000713610530632172	0.00325148131682087	4.65468631905924e-06	0.000128336351368348	0.00325148131682087	7.32921935127125e-05	0.00325148131682087	0.00325148131682087	4.65468631905924e-06	0.188616733662444	0.000713610530632172	0.000128336351368348	7.32921935127124e-05	0.000713610530632172	0.0032839013432931
"Gaertnera_sp1_M_PL_068"	0.0203994952325293	0.00750842384404286	1.2720881865752e-05	0.00159583463005858	0.00663287928032374	0.000420633458420785	0.0195088879009252	1.23916209229524	0.000341359514778027	0.00665254779654973	0.000398664445722871	0.00628224604803898	0.0123861819504807	1.33569259590396e-05	0.00583832480681214	0.00583832480681214	0	0.000341359514778027	0.00546175223644843	3.18022046643799e-06	0.0989453752566139	0.00219021234112522	0.0990894556038455	0.000929084721139751	0.00153597553860936	0.000731698853942119	0.00168604523072305	9.64310432039853e-05	0.000894031932938018	0.00179856007035104	0.000614118195029232	6.13782550022533e-05	6.67846297951978e-05	6.64440742871451e-05	0.000341291992911039	9.64310432039853e-05	0	0.000726633034657227	0.00119468354569833	6.13782550022533e-05	0.00113330529069607	0.0885115780210882	0.000341291992911039	0.000341291992911039	0.0885115780210883	2.22615432650659e-06	6.13782550022533e-05	0.0885115780210882	3.5052788201732e-05	0.0885115780210882	0.0885115780210882	2.22615432650659e-06	0.00325148131682087	0.000341291992911039	6.13782550022533e-05	3.5052788201732e-05	0.000341291992911039	0.00157056151200974
"Casearia_coriacea"	0.0433699357355213	0.0445042201203198	0.000355009925695671	0.0445359951785219	0.00439284850196245	0.00213396402579302	0.00214125513815308	0.00238951660344619	1.03524348636274	0.040996605585082	0.00183756441111868	0.00179567734656898	0.000391599531725798	0.000372760421980455	0.0368147040409849	0.0368147040409849	0	0.0352434863627371	0.563895781803794	8.87524814239178e-05	0.0282819182084614	0.00699544464122148	0.00313279625380639	0.0025668201403578	0.00614528286205541	0.00440592129369465	0.0027755115826925	0.00189075322696437	0.00238898980487504	0.00650910143270383	0.00207899359997848	0.00171292289148161	0.00186380210990227	0.000306260735186446	0.00202291909637817	0.00189075322696437	0	0.00581258344998981	0.00412236376567724	0.00171292289148161	0.00240944087419563	0.000170679757389014	0.00202291909637817	0.00202291909637817	0.000170679757389014	6.21267369967424e-05	0.00171292289148161	0.000170679757389014	0.000177830335482752	0.000170679757389014	0.000170679757389014	6.21267369967424e-05	0.000356875856358846	0.00202291909637817	0.00171292289148161	0.000177830335482752	0.00202291909637817	0.000448919336642245
"Calophyllum_eputamen"	0.0493032945971099	0.0201579994536541	0.000354380582503538	0.0444570440750688	0.0103158584168914	0.00248422619096267	0.00834592359930785	0.00931356691516963	0.00819932111701641	1.10019397876526	0.0325635578982561	0.00801263402315786	0.000639375195769059	0.000372099611628715	0.0152103758872795	0.0152103758872795	0	0.00819932111701641	0.131189137872262	8.85951456258844e-05	0.126198985864736	0.0118591643021106	0.00511500156615247	0.00198294641976	0.00536523093508005	0.115446657526236	0.00359872679013594	0.00191690515982646	0.00177592757051311	0.112758469798588	0.00256954117865385	0.00170988631057957	0.00186049805814357	0.00542725964970935	0.000916272702438823	0.00191690515982646	0	0.111729284187106	0.00444895823264123	0.00170988631057957	0.00273907192206166	0.000665254779654973	0.000916272702438822	0.000916272702438822	0.000665254779654974	6.20166019381191e-05	0.00170988631057957	0.000665254779654973	0.000207018849246889	0.000665254779654973	0.000665254779654973	6.20166019381191e-05	0.00139098726655131	0.000916272702438822	0.00170988631057957	0.000207018849246889	0.000916272702438822	0.00200315850578947
