"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Cottus_asper"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Oncorhynchus_tshawytscha"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pseudomurraytrema_copulata"	"Tetraonchus_alaskensis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatum"	"Octomacrum_micronfibulum"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Brachyphallus_crenatus"	"Genolinea_oncorhynchi"	"Lampritrema_miescheri"	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp._(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Phyllobothrium_sp._(L)"	"Hysterothylacium_brachyurum"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_oncorhynchi"	"Philonema_sp."	"Haplonema_hamatulum"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_extensus"	"Salmincola_thymalli"
"Richardsonius_balteatus"	0.0255474650120088	0.0248172034998916	0.000672847003938145	0.0225279003857143	0.00102784513482698	0.0629307865687647	0.0128105751148871	0.00153100674836965	0.0279350238618152	0.0105658152563693	1.06605273275865	0.0272125037392879	0.0264671564140114	0.0232344718347959	0.00319196100462767	0.00141930361177827	0.00319196100462767	0.000882238547133713	0.000775972885050421	7.65503374184827e-05	0.00393317416054779	0.00393317416054779	0.000800367757037879	0.00346427111317431	0.00245997288809473	7.65503374184827e-05	7.65503374184827e-05	7.65503374184827e-05	0.00550951480263609	0.188740250848968	0.00149585394919675	0.194794812861242	0.00141930361177827	0.00132072690704617	0.000882238547133713	0.00672847003938145	0.000800367757037879	0.00132072690704617	0.00403660671782559	0.00419473465769734	0.00393317416054779	7.65503374184827e-05	0.000128480641853372	0.00390778673812155	0.00141930361177827	0.0015763406420883	7.65503374184827e-05	0.00325924013390246	0.00170482128394167	0.000882238547133714	0.00168260630417159	0.000882238547133713	0.181608629620323	0.00375465006428572	0.00325924013390246	0.000775972885050421	0.0017726573928494	0.00319196100462767	0.00491884526495931	0.0017726573928494	0.00473383510522824	0.000876918094456362	0.00331781656324098	0.000775972885050421	0.000775972885050421
"Salmo_gairdneri"	0.00576444448462098	0.00535244173247692	0.000542431769993668	0.00484712872260883	0.0140480175946603	0.0101704495302213	0.0242910795655749	0.0187110332862455	0.0584128246214795	0.00660363512211277	0.00480220654222728	1.1121009698752	0.0413003335423448	0.0263863369435638	0.000702564182417771	0.000320246915812276	0.000702564182417771	0.00137667778474483	0.00162257846170776	0.000935551664312275	0.000635653095638831	0.000635653095638831	0.032708852055153	0.0399178546380989	0.0345935904082647	0.000935551664312274	0.000935551664312274	0.000935551664312274	0.0349670836124996	0.0399036333812744	0.00125579858012455	0.0428829333400258	0.000320246915812276	0.000825454390264096	0.00137667778474483	0.00542431769993669	0.032708852055153	0.000825454390264096	0.0377343613428209	0.0385283983190296	0.000635653095638831	0.000935551664312274	0.00175600219933254	0.0382895648912023	0.000320246915812276	0.0343314305168608	0.000935551664312275	0.037226300774454	0.0360874327161933	0.00137667778474483	0.0340855298398978	0.00137667778474483	0.00143602085267671	0.000807854787101473	0.037226300774454	0.00162257846170776	0.000382317266605494	0.000702564182417771	0.0391110391275657	0.000382317266605494	0.00215384556848726	0.0336444037194653	0.00488399459956429	0.00162257846170776	0.00162257846170776
"Salvelinus_malma"	0.00624766296784734	0.00593867746401489	0.00432887461220868	0.00538475289893024	0.00907808310200252	0.00875828194129913	0.0262462231352898	0.0100612059065986	0.0482419565175479	0.00730984459475617	0.00529343128280228	0.0468070446813241	1.12789418702958	0.0217431071991315	0.000771283634532265	0.00034709238710263	0.000771283634532264	0.037596472900986	0.00134005434770966	0.000503060295329929	0.000547392621331196	0.000547392621331196	0.00137667778474483	0.0435914146624764	0.00292975687039708	0.000503060295329929	0.000503060295329929	0.000503060295329929	0.00326412475378569	0.0444172651172471	0.000850152682432559	0.0475187772588784	0.00034709238710263	0.000913730574344521	0.037596472900986	0.0432887461220868	0.00137667778474483	0.000913730574344521	0.00591020016406236	0.0423693444144226	0.000547392621331196	0.000503060295329929	0.00113476038775032	0.0423616959955353	0.00034709238710263	0.00271673213245449	0.000503060295329929	0.0419535939793961	0.00385149252020481	0.037596472900986	0.0389731506857308	0.037596472900986	0.00142963116846491	0.000897458816488374	0.0419535939793961	0.00134005434770966	0.000424191247429635	0.000771283634532265	0.0435066730650484	0.000424191247429635	0.00218778156728681	0.00187973808007475	0.0404896063343479	0.00134005434770966	0.00134005434770966
"Salvelinus_namaycush"	0.0118282648809699	0.0113453796726845	0.000549580421560248	0.0102920321929729	0.00196821456434723	0.0069354662411762	0.0258849397239109	0.011463941908729	0.0581997436686776	0.0053030013884	0.00995763078634108	0.0640811040057978	0.0465923725695676	1.0689316613082	0.00146751008905516	0.000657125826720552	0.00146751008905516	0.00155307908565225	0.00161665954635216	0.000573197095436451	0.000433466640073513	0.000433466640073513	0.0018847383531117	0.00749150963384039	0.0782369998751259	0.000573197095436451	0.000573197095436451	0.000573197095436451	0.00393486453953737	0.0862491924260711	0.001230322922157	0.088963342972439	0.000657125826720552	0.00066287517355	0.00155307908565225	0.00549580421560248	0.0018847383531117	0.00066287517355	0.0814714681542224	0.0819799356025667	0.000433466640073513	0.000573197095436451	0.000246026820543404	0.00596337897920951	0.000657125826720551	0.00350139789946386	0.000573197095436451	0.00667228571786054	0.00374742472000726	0.00155307908565225	0.00343781743876395	0.00155307908565225	0.00209307177113036	0.00171533869882882	0.00667228571786054	0.00161665954635216	0.000810384262334604	0.00146751008905516	0.0830245472398747	0.000810384262334604	0.00205127537281794	0.00245793544854815	0.0795220001540186	0.00161665954635216	0.00161665954635216
"Acolpenteron_catostomi"	0.314714545684489	0.305897142279021	7.20940095448588e-05	0.0049602473715889	0.000246593135953441	0.00265923329253027	0.0025562233775068	0.00559614283504123	0.00597982104596789	0.00230397400684507	0.0047879415069415	0.00597179555055105	0.00578462725899198	0.00513628531169305	1.03933393730399	0.0174841414269161	0.039333937303989	0.000192820908633066	0.000166106140165775	0.000279807141752062	0.000166202080783142	0.000166202080783142	0.000175641045604443	0.0010049633392437	0.000542518567868232	0.000279807141752062	0.000279807141752062	0.000279807141752062	0.000507949266553359	0.0418600810670778	0.0177639485686681	0.0424740438598108	0.0174841414269161	0.000287996750855634	0.000192820908633066	0.000720940095448587	0.000175641045604443	0.000287996750855634	0.000868388669128182	0.00118125275841913	0.000166202080783142	0.000279807141752062	3.08241419941801e-05	0.000853388987253098	0.0174841414269161	0.000341747185770218	0.000279807141752062	0.000694332055497459	0.000372571327764398	0.000192820908633066	0.000368461954237509	0.000192820908633066	0.000964192331940059	0.000826707895264817	0.000694332055497459	0.000166106140165775	0.0218497958770729	0.039333937303989	0.00106120957776125	0.0218497958770729	0.000325966041877317	0.000455448187356505	0.00072580457106263	0.000166106140165775	0.000166106140165775
"Anoncohaptor_anomalum"	0.587517168718592	0.0325981620614121	6.47277626018227e-05	0.00441110157141192	0.000246588744993343	0.00236723904436871	0.00230213980623759	0.0102177654314957	0.00538312942811185	0.00205026909971495	0.0042579108353348	0.0054441975688087	0.00520638580653945	0.00459988078704386	0.0349682828538322	1.03263984270659	0.0349682828538322	0.000173546193551315	0.000149531373003107	0.000510888271574787	0.000147952440273044	0.000147952440273044	0.000160123457906138	0.00116879662704936	0.000488686371266414	0.000510888271574787	0.000510888271574787	0.000510888271574787	0.000457607271182289	0.0372248821927775	0.0331507309781632	0.0377730020084047	0.0326398427065884	0.000256283637464368	0.000173546193551315	0.000647277626018227	0.000160123457906138	0.000256283637464368	0.00078210148215937	0.00132265220939562	0.000147952440273044	0.000510888271574787	3.08235931241678e-05	0.000770308255049096	0.0326398427065884	0.000309654830909245	0.000510888271574787	0.000627084762350409	0.000340478424033413	0.000173546193551315	0.000333669651457453	0.000173546193551315	0.000857604246162178	0.00073518359523532	0.000627084762350409	0.000149531373003107	0.00232844014724372	0.0349682828538322	0.000955647675710685	0.00232844014724372	0.000291836178162894	0.000671011729480925	0.000651640479914698	0.000149531373003107	0.000149531373003107
"Pseudomurraytrema_copulata"	0.314714545684489	0.305897142279021	7.20940095448587e-05	0.0049602473715889	0.000246593135953441	0.00265923329253027	0.0025562233775068	0.00559614283504124	0.00597982104596789	0.00230397400684507	0.0047879415069415	0.00597179555055105	0.00578462725899198	0.00513628531169305	0.039333937303989	0.0174841414269161	1.03933393730399	0.000192820908633066	0.000166106140165775	0.000279807141752062	0.000166202080783142	0.000166202080783142	0.000175641045604443	0.0010049633392437	0.000542518567868232	0.000279807141752062	0.000279807141752062	0.000279807141752062	0.000507949266553359	0.0418600810670778	0.0177639485686681	0.0424740438598107	0.0174841414269161	0.000287996750855634	0.000192820908633066	0.000720940095448587	0.000175641045604443	0.000287996750855634	0.000868388669128182	0.00118125275841913	0.000166202080783142	0.000279807141752062	3.08241419941801e-05	0.000853388987253097	0.0174841414269161	0.000341747185770218	0.000279807141752062	0.000694332055497459	0.000372571327764398	0.000192820908633066	0.000368461954237509	0.000192820908633066	0.000964192331940059	0.000826707895264817	0.000694332055497458	0.000166106140165775	0.0218497958770729	0.039333937303989	0.00106120957776125	0.0218497958770729	0.000325966041877317	0.000455448187356504	0.00072580457106263	0.000166106140165775	0.000166106140165775
"Tetraonchus_alaskensis"	0.00312383148392367	0.00296933873200744	0.00216443730610434	0.00269237644946512	0.00453904155100126	0.00437914097064957	0.0131231115676449	0.00503060295329929	0.024120978258774	0.00365492229737808	0.00264671564140114	0.023403522340662	0.56394709351479	0.0108715535995658	0.000385641817266132	0.000173546193551315	0.000385641817266132	1.01879823645049	0.000670027173854832	0.000251530147664965	0.000273696310665598	0.000273696310665598	0.000688338892372413	0.0217957073312382	0.00146487843519854	0.000251530147664965	0.000251530147664965	0.000251530147664965	0.00163206237689284	0.0222086325586236	0.000425076341216279	0.0237593886294392	0.000173546193551315	0.00045686528717226	0.018798236450493	0.0216443730610434	0.000688338892372413	0.00045686528717226	0.00295510008203118	0.0211846722072113	0.000273696310665598	0.000251530147664965	0.000567380193875158	0.0211808479977677	0.000173546193551315	0.00135836606622725	0.000251530147664965	0.0209767969896981	0.0019257462601024	0.018798236450493	0.0194865753428654	0.018798236450493	0.000714815584232455	0.000448729408244187	0.020976796989698	0.000670027173854832	0.000212095623714817	0.000385641817266132	0.0217533365325242	0.000212095623714817	0.00109389078364341	0.000939869040037377	0.020244803167174	0.000670027173854832	0.000670027173854832
"Tetraonchus_variabilis"	0.00269156471405593	0.0025575327025982	0.00184442380188041	0.00231893736547756	0.00670679784304883	0.00673468540792751	0.0132829818410998	0.00440264128245863	0.561632210674015	0.00316570648981113	0.00232791865515126	0.027583833849032	0.020100815215645	0.0113166168244651	0.00033221228033155	0.000149531373003107	0.00033221228033155	0.000670027173854832	1.01560089474094	0.000220132064122932	0.000420917837995469	0.000420917837995469	0.000811289230853882	0.0189708793052264	0.00161961900402996	0.000220132064122931	0.000220132064122932	0.000220132064122932	0.0168331018097942	0.0189972292025994	0.000369663437126039	0.0206440467168899	0.000149531373003107	0.000395713311226392	0.000670027173854832	0.0184442380188041	0.000811289230853882	0.000395713311226392	0.0180507001100436	0.0181106729829526	0.000420917837995469	0.000220132064122932	0.000838349730381104	0.0183162741872611	0.000149531373003107	0.0164121839717988	0.000220132064122932	0.0179123975107223	0.0172505337021799	0.000670027173854832	0.00148131640470871	0.000670027173854832	0.00080890428052068	0.000386489560912926	0.0179123975107223	0.0156008947409449	0.000182680907328443	0.00033221228033155	0.0187207272838984	0.000182680907328443	0.00125110420306421	0.00103142129497681	0.0170792516879758	0.0156008947409449	0.0156008947409449
"Octomacrum_lanceatum"	0.00919598888834617	0.00068216416701071	7.5371231747944e-05	0.000233157209949034	0.00320519702506322	0.00040670576799081	0.00350312606909033	0.613479700640713	0.00792475430842553	0.000268187954761483	0.000229651012255448	0.0159043782933087	0.00754590442994893	0.00401237966805515	0.000559614283504124	0.000510888271574787	0.000559614283504123	0.000251530147664964	0.000220132064122931	1.03067398503204	2.54191104994256e-05	2.54191104994256e-05	0.000467775832156137	0.0322330180834308	0.000754374379874362	0.0306739850320357	0.0306739850320357	0.0306739850320357	0.000713327006778494	0.00186278557886713	0.0311848733036105	0.00214067356302989	0.000510888271574787	3.35234943451854e-05	0.000251530147664964	0.000753712317479439	0.000467775832156137	3.35234943451854e-05	0.00119345182331544	0.0319000216236979	2.54191104994256e-05	0.0306739850320357	0.000400649628132903	0.00137361116642212	0.000510888271574787	0.000687907896279069	0.0306739850320357	0.00115838342326218	0.00108855752441197	0.000251530147664965	0.000719305979821101	0.000251530147664965	6.3694279208667e-05	3.88595349915057e-05	0.00115838342326218	0.000220132064122932	4.87260119293364e-05	0.000559614283504124	0.0014449819709804	4.87260119293364e-05	0.000244364489817571	0.0311417608641918	0.000758260759506121	0.000220132064122932	0.000220132064122932
