"Nephrosperma_vanhoutteanum"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Chrysobalanus_icaco"	"Canthium_bibracteatum"	"Nepenthes_pervillei"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Lygistorrhina_sp1_M_PL_131"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_131"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_131"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_131"	"Eagris_sabadius"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_131"
"Lasioglossum_mahense"	0.124032942540304	0.0138344690319718	0.127291718306615	0.125594194049677	0.00591544524464618	0.0110722024968041	0.0201587288531965	0.120659456800209	0.118107509343242	0.0788726032619491	1.10198473508332	0.0170186850380073	0.0221257823520212	0.047454215009457	0.0209323656749462	0.00312309313500005	0.0178098626562	0.0178098626562	0.000985907540774364	0.00110722024968041	0.000985907540774364	0.00201587288531965	0.00110722024968041
"Lygistorrhina_sp1_M_PL_131"	0.0100500655147267	0.00579539425522487	0.282222794464385	0.0097516220714046	0.00562117876714286	0.310643690966951	0.0217343742244168	0.00989462217850223	0.0109529242239132	0.0749490502285714	0.0425467125950184	1.06634221840474	0.00382254111885872	0.0401895177864681	0.0016252703452341	0.0332378065191368	0.00222215723187832	0.00222215723187832	0.000936863127857143	0.0310643690966951	0.000936863127857143	0.00217343742244168	0.0310643690966951
"Hemipyrellia_germana"	0.0122752998038827	0.00674385421587738	0.0178125629649508	0.0119412062343457	0.00649759215217392	0.0159597074823987	0.303777945622902	0.280216230631711	0.0114422675584245	0.0866345620289856	0.055314455880053	0.00382254111885872	1.07708049966758	0.0354649318225152	0.00199020103905762	0.0319737653105301	0.00265838817813157	0.00265838817813156	0.00108293202536232	0.00159597074823987	0.00108293202536232	0.0303777945622902	0.00159597074823987
"Unidentified_sp2_M_PL_131"	0.0125518334686478	0.00464279763373825	0.200300653713325	0.012415029898959	0.00416568988696349	0.017554301434797	0.207614102075993	0.0172912660444649	0.190130992509778	0.0555425318261799	0.0790903583490951	0.0267930118576454	0.0236432878816768	1.09333174004921	0.0020691716498265	0.022516840351079	0.00234277878920401	0.00234277878920401	0.000694281647827249	0.00175543014347971	0.000694281647827249	0.0207614102075993	0.0017554301434797
"Eristalinus_vicarians"	0.0190161741341604	0.00854999129668733	0.0189623849735818	0.56412563342842	0.00797877736629403	0.00880242568770481	0.00962024662185193	0.0181102644955803	0.0115007686623864	0.106383698217254	0.104661828374731	0.0032505406904682	0.00398040207811524	0.0062075149494795	1.09402093890474	0.00184226723095567	0.00380202031621794	0.00380202031621794	0.00132979622771567	0.00088024256877048	0.00132979622771567	0.000962024662185193	0.00088024256877048
"Hemipyrellia_sp1_M_PL_131"	0.00585502881344265	0.00507425552969264	0.019004896602682	0.00552680169286702	0.0051425539216537	0.308621944438015	0.297971526084033	0.0130596762127606	0.00640998337151977	0.0685673856220494	0.00780773283750014	0.0332378065191368	0.0319737653105301	0.0337752605266185	0.000921133615477837	1.0606593470522	0.00157758785662911	0.0015775878566291	0.000857092320275618	0.0308621944438015	0.000857092320275618	0.0297971526084033	0.0308621944438015
"Neophyllomyza_approximatonervis"	0.30448919070938	0.30003672504533	0.0115967898748699	0.0114060609486538	0.00720370824665921	0.00772558497519577	0.00805029359109527	0.0111201529141322	0.005038160361351	0.0960494432887894	0.0445246566405	0.00222215723187832	0.00265838817813157	0.00351416818380602	0.00190101015810897	0.0015775878566291	1.08806726967956	0.0880672696795607	0.00120061804110987	0.000772558497519577	0.00120061804110987	0.000805029359109528	0.000772558497519577
"Phelsuma_sp1_M_PL_131"	0.30448919070938	0.30003672504533	0.0115967898748699	0.0114060609486538	0.00720370824665921	0.00772558497519577	0.00805029359109527	0.0111201529141322	0.005038160361351	0.0960494432887894	0.0445246566405	0.00222215723187832	0.00265838817813157	0.00351416818380602	0.00190101015810897	0.0015775878566291	0.0880672696795607	1.08806726967956	0.00120061804110987	0.000772558497519577	0.00120061804110987	0.000805029359109527	0.000772558497519577
"Eagris_sabadius"	0.00851449729354606	0.00802154352315888	0.00812945164027839	0.00797877736629402	0.608185110578459	0.00857544800679488	0.00856639839871747	0.00785534526511735	0.000840094594300806	0.109134807712784	0.00492953770387182	0.00187372625571429	0.00216586405072464	0.00208284494348175	0.00132979622771567	0.00171418464055124	0.00240123608221974	0.00240123608221974	1.10136418509641	0.000857544800679488	0.10136418509641	0.000856639839871748	0.000857544800679488
"Melanostoma_annulipes"	0.00561389262575722	0.00506028250091701	0.021251233748325	0.00528145541262288	0.00514526880407693	0.594723339748495	0.0225205491275347	0.00563931950235758	0.00143132519658006	0.068603584054359	0.00553610124840204	0.0621287381933902	0.00319194149647973	0.00526629043043912	0.00088024256877048	0.061724388887603	0.00154511699503915	0.00154511699503915	0.000857544800679488	1.05947233397485	0.000857544800679488	0.00225205491275347	0.0594723339748495
"Polistes_olivaceus"	0.00851449729354606	0.00802154352315888	0.00812945164027839	0.00797877736629402	0.608185110578459	0.00857544800679488	0.00856639839871748	0.00785534526511735	0.000840094594300806	0.109134807712784	0.00492953770387182	0.00187372625571429	0.00216586405072464	0.00208284494348175	0.00132979622771567	0.00171418464055124	0.00240123608221974	0.00240123608221974	0.10136418509641	0.000857544800679488	1.10136418509641	0.000856639839871748	0.000857544800679488
"Rhynchium_brunneum"	0.00609616500112809	0.00508822855846827	0.0167585594570391	0.00577214797311116	0.00513983903923049	0.0225205491275347	0.573422503040532	0.0204800329231637	0.0113886415464595	0.0685311871897398	0.0100793644265982	0.00434687484488335	0.0607555891245805	0.0622842306227979	0.000962024662185193	0.0595943052168067	0.00161005871821905	0.00161005871821905	0.000856639839871748	0.00225205491275347	0.000856639839871748	1.05734225030405	0.00225205491275347
"Unidentified_sp1_M_PL_131"	0.00561389262575722	0.00506028250091702	0.021251233748325	0.00528145541262288	0.00514526880407693	0.594723339748495	0.0225205491275347	0.00563931950235758	0.00143132519658006	0.068603584054359	0.00553610124840204	0.0621287381933902	0.00319194149647973	0.00526629043043912	0.00088024256877048	0.061724388887603	0.00154511699503915	0.00154511699503915	0.000857544800679488	0.0594723339748495	0.000857544800679488	0.00225205491275347	1.05947233397485
