"Cabralea_canjerana"	"Trema_micrantha"	"Trichilia_clauseni"	"Protium_heptaphyllum"	"Chamissoa_altissima"	"Ixora_venulosa"	"Dendropanax_cuneatum"	"Chiroxiphia_caudata"	"Manacus_manacus"	"Vireo_olivaceus"	"Saltator_similis"	"Myiodynastes_maculatus"	"Tachyphonus_coronatus"	"Pitangus_sulphuratus"	"Turdus_leucomelas"	"Trichothraupis_melanops"	"Turdus_rufiventris"	"Tyrannus_savanna"	"Cyclarhis_gujanensis"	"Dacnis_cayana"	"Empidonomus_varius"	"Myiarchus_ferox"	"Myiophobus_fasciatus"	"Turdus_amaurochalinus"	"Tyrannus_melancholicus"
"Saltator_similis"	0.0170852807927677	0.126019162889728	0.129281325678852	0.128414563784286	0.0180186248597044	0.124997538690551	0.122850169970777	0.0548704405901529	0.0645720251120448	0.0241519637679424	1.07231653713875	0.000776603672398529	0.0384691445814355	0.00077660367239853	0.00077660367239853	0.013025771914034	0.0128414563784286	0.00077660367239853	0.010773443806571	0.00077660367239853	0.00077660367239853	0.00077660367239853	0.0204750283284629	0.0156246923363189	0.00077660367239853
"Myiodynastes_maculatus"	0.623864048672581	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	1.02835745675784	0.00332776114329779	0.0283574567578446	0.0283574567578446	0.00155176676320366	0.000652145018062759	0.0283574567578446	0.000777389572428929	0.0283574567578446	0.0283574567578446	0.0283574567578446	0.000559046738978397	0.000770587670491197	0.0283574567578446
"Tachyphonus_coronatus"	0.0183026862881378	0.15269542277869	0.163091711171301	0.155522820732896	0.151056289658123	0.0158238134774189	0.0101739225600996	0.0661047534598676	0.0542094312889424	0.0296924584946352	0.0480864307267943	0.000831940285824446	1.06329483648937	0.000831940285824447	0.000831940285824446	0.0324730121382071	0.0155522820732896	0.000831940285824446	0.0135909759309417	0.000831940285824446	0.000831940285824447	0.000831940285824447	0.0016956537600166	0.00197797668467737	0.000831940285824447
"Pitangus_sulphuratus"	0.62386404867258	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329778	1.02835745675784	0.0283574567578446	0.00155176676320366	0.000652145018062759	0.0283574567578446	0.000777389572428928	0.0283574567578446	0.0283574567578446	0.0283574567578446	0.000559046738978397	0.000770587670491198	0.0283574567578446
"Turdus_leucomelas"	0.623864048672581	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329779	0.0283574567578446	1.02835745675784	0.00155176676320366	0.000652145018062759	0.0283574567578446	0.000777389572428928	0.0283574567578446	0.0283574567578446	0.0283574567578446	0.000559046738978397	0.000770587670491198	0.0283574567578446
"Trichothraupis_melanops"	0.0170694343952403	0.0253405968818932	0.299225910353541	0.0217189729284397	0.282436598127354	0.0133490893306304	0.00752606464956788	0.0673905438243449	0.0437093954031445	0.0282454355992529	0.0325644297850851	0.00077588338160183	0.0649460242764143	0.00077588338160183	0.00077588338160183	1.06024006729538	0.00217189729284398	0.00077588338160183	0.0249354925294617	0.00077588338160183	0.00077588338160183	0.00077588338160183	0.00125434410826131	0.0016686361663288	0.00077588338160183
"Turdus_rufiventris"	0.0143471903973807	0.0259354795509887	0.0225047573711501	0.552717857523715	0.0197471851047369	0.0184595451849433	0.0129546515337521	0.065168716459339	0.0654524286007018	0.00512108942075747	0.0642072818921428	0.000652145018062759	0.0622091282931583	0.000652145018062759	0.000652145018062759	0.00434379458568795	1.05527178575237	0.000652145018062758	0.00187539644759585	0.000652145018062758	0.000652145018062759	0.000652145018062759	0.00215910858895868	0.00230744314811791	0.000652145018062759
"Tyrannus_savanna"	0.623864048672581	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329778	0.0283574567578446	0.0283574567578446	0.00155176676320366	0.000652145018062758	1.02835745675784	0.000777389572428928	0.0283574567578446	0.0283574567578446	0.0283574567578446	0.000559046738978397	0.000770587670491197	0.0283574567578446
"Cyclarhis_gujanensis"	0.0171025705934364	0.0261752221724771	0.561105884786672	0.0187539644759584	0.0248972906136059	0.0117554968391356	0.00687623718538072	0.0566107304010878	0.010997946199762	0.0501537355218993	0.053867219032855	0.000777389572428928	0.054363903723767	0.000777389572428928	0.000777389572428928	0.0498709850589234	0.00187539644759584	0.000777389572428928	1.04675882373222	0.000777389572428928	0.000777389572428929	0.000777389572428928	0.00114603953089679	0.00146943710489195	0.000777389572428928
"Dacnis_cayana"	0.62386404867258	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329779	0.0283574567578446	0.0283574567578446	0.00155176676320366	0.000652145018062758	0.0283574567578446	0.000777389572428929	1.02835745675784	0.0283574567578446	0.0283574567578446	0.000559046738978397	0.000770587670491198	0.0283574567578446
"Empidonomus_varius"	0.623864048672581	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329779	0.0283574567578446	0.0283574567578446	0.00155176676320366	0.000652145018062758	0.0283574567578446	0.000777389572428928	0.0283574567578446	1.02835745675784	0.0283574567578446	0.000559046738978397	0.000770587670491198	0.0283574567578446
"Myiarchus_ferox"	0.62386404867258	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329779	0.0283574567578446	0.0283574567578446	0.00155176676320366	0.000652145018062758	0.0283574567578446	0.000777389572428929	0.0283574567578446	0.0283574567578446	1.02835745675784	0.000559046738978397	0.000770587670491198	0.0283574567578446
"Myiophobus_fasciatus"	0.0122990282575247	0.0211481823458509	0.0137524743707614	0.0215910858895869	0.0109011894850067	0.0209746183627725	0.566000087955164	0.00996348907439136	0.103150797536022	0.00381990450446027	0.102375141642314	0.000559046738978397	0.0067826150400664	0.000559046738978397	0.000559046738978397	0.00250868821652263	0.00215910858895869	0.000559046738978397	0.00114603953089679	0.000559046738978397	0.000559046738978397	0.000559046738978397	1.09433334799253	0.00262182729534656	0.000559046738978397
"Turdus_amaurochalinus"	0.0169529287508063	0.0226719125793397	0.0176332452587034	0.0230744314811791	0.0149426818221251	0.555660503002434	0.0157309637720794	0.0781400572845049	0.0792924474749595	0.00450721603331712	0.0781234616815946	0.000770587670491197	0.00791190673870947	0.000770587670491197	0.000770587670491198	0.00333727233265759	0.00230744314811791	0.000770587670491198	0.00146943710489195	0.000770587670491198	0.000770587670491198	0.000770587670491198	0.00262182729534656	1.0694575628753	0.000770587670491198
"Tyrannus_melancholicus"	0.62386404867258	0.0112384936203137	0.00932867486914714	0.00652145018062758	0.00619501752619785	0.00616470136392958	0.00335428043387038	0.0324558055716336	0.032237462738183	0.0302586956923049	0.00388301836199265	0.0283574567578446	0.00332776114329779	0.0283574567578446	0.0283574567578446	0.00155176676320366	0.000652145018062758	0.0283574567578446	0.000777389572428929	0.0283574567578446	0.0283574567578446	0.0283574567578446	0.000559046738978397	0.000770587670491198	1.02835745675784
