"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Paragenipa_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Chalcidoma_disjunctum"	"Unidentified_sp3_M_PL_091"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_091"	"Tricimba_seychellensis"	"Polistes_olivaceus"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_091"	"Unidentified_sp4_M_PL_091"	"Geron_seychellarum"	"Lygistorrhina_sp1_M_PL_091"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_091"
"Unidentified_sp3_M_PL_091"	0.0424901262342858	0.589998368113993	0.0158043659604965	0.00714230615456782	0.0039874412912896	0.00724405891203435	0.0360740254356836	0.0354094518871354	0.00259594292283398	0.00119038435909464	1.0294999184057	0.0294999184056996	0.0314312877799854	0.000664573548548266	0.0314312877799854	0.0314312877799854	0.0310803550017493	0.0294999184056996	0.0314312877799853	0.00278777974805537	0.00193136937428572	0.00193136937428572	0.00158043659604965	0.00193136937428572	0.00193136937428572
"Cratopus_aurostriatus"	0.0424901262342858	0.589998368113993	0.0158043659604965	0.00714230615456783	0.0039874412912896	0.00724405891203435	0.0360740254356836	0.0354094518871354	0.00259594292283398	0.00119038435909464	0.0294999184056996	1.0294999184057	0.0314312877799854	0.000664573548548266	0.0314312877799853	0.0314312877799853	0.0310803550017493	0.0294999184056996	0.0314312877799853	0.00278777974805537	0.00193136937428572	0.00193136937428572	0.00158043659604965	0.00193136937428572	0.00193136937428572
"Hemipyrellia_germana"	0.319507395849551	0.314312877799853	0.0116610105795281	0.00685120188019481	0.00747665674397415	0.00685752381356533	0.0349357054686081	0.033689596011279	0.0157691729050359	0.00114186698003247	0.0157156438899927	0.0157156438899927	1.0302387073377	0.00124610945732903	0.0302387073376995	0.0302387073376995	0.0168817449479455	0.0157156438899927	0.0302387073376995	0.00230902169354703	0.0145230634477069	0.0145230634477069	0.00116610105795281	0.0145230634477069	0.0145230634477069
"Ceratina_tabescens"	0.0402081980544153	0.0132914709709653	0.0110501178950176	0.0102109040716062	0.581850760008908	0.0100552156657542	0.103950043995204	0.00697491732705322	0.0988027720342611	0.0017018173452677	0.000664573548548266	0.000664573548548266	0.00249221891465805	1.09697512666815	0.00249221891465805	0.00249221891465805	0.00176958533805003	0.000664573548548266	0.00249221891465805	0.00278088106712747	0.00182764536610978	0.00182764536610978	0.00110501178950176	0.00182764536610978	0.00182764536610978
"Neophyllomyza_approximatonervis"	0.319507395849551	0.314312877799853	0.0116610105795281	0.00685120188019481	0.00747665674397415	0.00685752381356533	0.034935705468608	0.033689596011279	0.0157691729050359	0.00114186698003247	0.0157156438899927	0.0157156438899927	0.0302387073376995	0.00124610945732902	1.0302387073377	0.0302387073376995	0.0168817449479455	0.0157156438899927	0.0302387073376995	0.00230902169354703	0.0145230634477069	0.0145230634477069	0.00116610105795281	0.0145230634477069	0.0145230634477068
"Phelsuma_sp1_M_PL_091"	0.319507395849551	0.314312877799853	0.0116610105795281	0.00685120188019481	0.00747665674397415	0.00685752381356533	0.034935705468608	0.033689596011279	0.0157691729050359	0.00114186698003247	0.0157156438899927	0.0157156438899927	0.0302387073376995	0.00124610945732903	0.0302387073376995	1.0302387073377	0.0168817449479455	0.0157156438899927	0.0302387073376995	0.00230902169354703	0.0145230634477069	0.0145230634477069	0.00116610105795281	0.0145230634477069	0.0145230634477069
"Tricimba_seychellensis"	0.0295144838355586	0.310803550017493	0.29333921914277	0.0102469243248518	0.00530875601415009	0.0174537333318435	0.0517172358073634	0.0508324431383384	0.00222636011609586	0.00170782072080863	0.0155401775008746	0.0155401775008746	0.0168817449479455	0.000884792669025014	0.0168817449479455	0.0168817449479455	1.04487409941515	0.0155401775008746	0.0168817449479455	0.0322428774695842	0.00134156744707084	0.00134156744707084	0.029333921914277	0.00134156744707084	0.00134156744707084
"Polistes_olivaceus"	0.0424901262342858	0.589998368113992	0.0158043659604965	0.00714230615456782	0.0039874412912896	0.00724405891203435	0.0360740254356836	0.0354094518871354	0.00259594292283398	0.00119038435909464	0.0294999184056996	0.0294999184056996	0.0314312877799853	0.000664573548548266	0.0314312877799853	0.0314312877799853	0.0310803550017493	1.0294999184057	0.0314312877799853	0.00278777974805537	0.00193136937428572	0.00193136937428572	0.00158043659604965	0.00193136937428572	0.00193136937428572
"Rhiparida_seychellensis"	0.319507395849551	0.314312877799853	0.0116610105795281	0.00685120188019481	0.00747665674397415	0.00685752381356533	0.0349357054686081	0.033689596011279	0.0157691729050359	0.00114186698003247	0.0157156438899927	0.0157156438899927	0.0302387073376995	0.00124610945732902	0.0302387073376995	0.0302387073376995	0.0168817449479455	0.0157156438899927	1.0302387073377	0.00230902169354703	0.0145230634477069	0.0145230634477069	0.00116610105795281	0.0145230634477069	0.0145230634477068
"Unidentified_sp1_M_PL_091"	0.0201329000294256	0.0278777974805537	0.308489875955566	0.0168187872093481	0.0083426432013824	0.285004662790391	0.0848523581559572	0.0834619176223935	0.00230557235308308	0.00280313120155802	0.00139388987402769	0.00139388987402769	0.00230902169354703	0.00139044053356373	0.00230902169354703	0.00230902169354703	0.0322428774695842	0.00139388987402769	0.00230902169354703	1.07834976472729	0.000915131819519346	0.000915131819519346	0.0308489875955566	0.000915131819519346	0.000915131819519346
"Unidentified_sp4_M_PL_091"	0.596524665464816	0.0386273874857143	0.00751765519855972	0.00656009760582179	0.0109658721966587	0.00647098871509632	0.0337973855015325	0.0319697401354227	0.0289424028872378	0.0010933496009703	0.00193136937428572	0.00193136937428572	0.0290461268954137	0.00182764536610978	0.0290461268954137	0.0290461268954137	0.00268313489414169	0.00193136937428572	0.0290461268954137	0.00183026363903869	1.02711475752113	0.027114757521128	0.000751765519855973	0.027114757521128	0.027114757521128
"Geron_seychellarum"	0.596524665464816	0.0386273874857143	0.00751765519855972	0.00656009760582179	0.0109658721966587	0.00647098871509632	0.0337973855015325	0.0319697401354227	0.0289424028872378	0.0010933496009703	0.00193136937428572	0.00193136937428572	0.0290461268954137	0.00182764536610978	0.0290461268954137	0.0290461268954137	0.00268313489414169	0.00193136937428572	0.0290461268954137	0.00183026363903869	0.027114757521128	1.02711475752113	0.000751765519855973	0.027114757521128	0.027114757521128
"Lygistorrhina_sp1_M_PL_091"	0.0165388414368314	0.031608731920993	0.570874072325043	0.0133515424951357	0.00663007073701058	0.0276634077516527	0.0673604461790431	0.0662554343895414	0.00185677730935773	0.00222525708252262	0.00158043659604965	0.00158043659604965	0.00233220211590562	0.00110501178950176	0.00233220211590562	0.00233220211590562	0.058667843828554	0.00158043659604965	0.00233220211590562	0.0616979751911131	0.000751765519855973	0.000751765519855973	1.0570874072325	0.000751765519855973	0.000751765519855973
"Melanostoma_annulipes"	0.596524665464816	0.0386273874857143	0.00751765519855972	0.00656009760582179	0.0109658721966587	0.00647098871509631	0.0337973855015325	0.0319697401354227	0.0289424028872378	0.0010933496009703	0.00193136937428572	0.00193136937428572	0.0290461268954137	0.00182764536610978	0.0290461268954137	0.0290461268954137	0.00268313489414169	0.00193136937428572	0.0290461268954137	0.00183026363903869	0.027114757521128	0.027114757521128	0.000751765519855972	1.02711475752113	0.027114757521128
"Unidentified_sp2_M_PL_091"	0.596524665464816	0.0386273874857143	0.00751765519855972	0.00656009760582179	0.0109658721966587	0.00647098871509631	0.0337973855015325	0.0319697401354227	0.0289424028872378	0.0010933496009703	0.00193136937428572	0.00193136937428572	0.0290461268954137	0.00182764536610978	0.0290461268954137	0.0290461268954137	0.00268313489414169	0.00193136937428572	0.0290461268954137	0.00183026363903869	0.027114757521128	0.027114757521128	0.000751765519855972	0.027114757521128	1.02711475752113
