"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Ornidia_obesa"	0.173273787792169	0.0108543312686249	0.155783222959514	0.163167910664094	0.00991861305581239	0.00718054112272104	0.00798133050658075	0.138506929297151	0.0419169489186877	0.0432471706697844	1.10805543437721	0.0096263215440094	0.000678395704289054	0.0169085440470481	0.0103047172482985	0.010866148175986	0.0388019697286352	0.0232236474326839	0.0232236474326838	0.000678395704289054	0.00119675685378684	0.00123982663197655	0.000678395704289054	0.000678395704289055	0.000678395704289055	0.00133022175109679
"Unidentified_sp1_M_PL_112"	0.566496365003785	0.0170798108171911	0.0177087376078682	0.0342697410151242	0.0156074133329505	0.00684677810562479	0.00384466001211751	0.0048131607720047	0.0402582503169993	0.0408990269856856	0.0385052861760376	1.03147202027799	0.00106748817607445	0.00241165042947307	0.0325395084540625	0.0334229469446069	0.0360987057900353	0.0343278320292484	0.0343278320292484	0.00106748817607445	0.0011411296842708	0.00195092666661882	0.00106748817607445	0.00106748817607445	0.00106748817607445	0.000640776668686251
"Rhynchium_brunneum"	0.01921478716934	0.612183127496839	0.00781346178517045	0.00834179443790957	0.00768458202297328	0.00730612408832828	0.00378359181396185	0.000339197852144527	0.0429836894605628	0.043614288096223	0.00271358281715622	0.00106748817607445	1.03826144546855	0.00141194481417735	0.0393289336446269	0.00202806092894611	0.00254398389108395	0.00176263771256691	0.00176263771256691	0.0382614454685524	0.00121768734805471	0.00096057275287166	0.0382614454685524	0.0382614454685524	0.0382614454685524	0.000630598635660309
"Xylocopa_caffra"	0.0217048538652577	0.0112955585134188	0.288310299409506	0.0199999791903378	0.0103218034691586	0.00987564882571727	0.300931387381509	0.00422713601176204	0.0353456593999017	0.0855008906301531	0.0338170880940963	0.00120582521473654	0.000705972407088677	1.0789862611712	0.00191179762182521	0.00249605064838136	0.0317035200882153	0.00287249014726468	0.00287249014726468	0.000705972407088677	0.00164594147095288	0.00129022543364482	0.000705972407088677	0.000705972407088677	0.000705972407088677	0.0501552312302514
"Megachile_seychellensis"	0.292855576086563	0.314631469157015	0.0127610996965193	0.0213057677265169	0.0116459976779619	0.00707645109697653	0.00381412591303968	0.00257617931207461	0.041620969888781	0.0422566575409543	0.0206094344965969	0.0162697542270313	0.0196644668223134	0.00191179762182521	1.03593422104934	0.0177255039367765	0.0193213448405596	0.0180452348709077	0.0180452348709077	0.0196644668223134	0.00117940851616276	0.00145574970974524	0.0196644668223134	0.0196644668223134	0.0196644668223134	0.00063568765217328
"Lygistorrhina_sp1_M_PL_112"	0.300806522501462	0.0162244874315688	0.0159942562972795	0.024757544735307	0.290687893687468	0.0100996748576641	0.00537975011192045	0.00271653704399649	0.0594073241483242	0.0603039491669776	0.0217322963519719	0.0167114734723035	0.00101403046447305	0.00249605064838136	0.0177255039367765	1.05304746018324	0.0203740278299737	0.0187746022002457	0.0187746022002457	0.00101403046447305	0.00168327914294402	0.0363359867109335	0.00101403046447305	0.00101403046447305	0.00101403046447305	0.000896625018653407
"Hemipyrellia_germana"	0.216592234740212	0.0135679140857811	0.194729028699392	0.203959888330117	0.0123982663197655	0.0089756764034013	0.00997666313322594	0.00646699495477253	0.0523961861483596	0.0540589633372306	0.0517359596381803	0.0120329019300118	0.000847994630361318	0.0211356800588102	0.0128808965603731	0.0135826852199824	1.04850246216079	0.0290295592908548	0.0290295592908548	0.000847994630361318	0.00149594606723355	0.00154978328997069	0.000847994630361318	0.000847994630361318	0.000847994630361318	0.00166277718887099
"Phelsuma_sp1_M_PL_112"	0.308950488263236	0.0141011017005353	0.0211679200598006	0.291163570988135	0.0128854894849719	0.00805799546410879	0.00453418884770776	0.00580591185817096	0.0473793432222053	0.0481350413634899	0.0464472948653677	0.0171639160146242	0.000881318856283455	0.00287249014726468	0.0180452348709077	0.0187746022002457	0.0435443389362822	1.0414275469303	0.0414275469303022	0.000881318856283455	0.00134299924401813	0.00161068618562149	0.000881318856283455	0.000881318856283455	0.000881318856283455	0.000755698141284627
"Neophyllomyza_approximatonervis"	0.308950488263236	0.0141011017005353	0.0211679200598006	0.291163570988135	0.0128854894849719	0.00805799546410879	0.00453418884770776	0.00580591185817096	0.0473793432222053	0.0481350413634899	0.0464472948653677	0.0171639160146242	0.000881318856283455	0.00287249014726468	0.0180452348709077	0.0187746022002457	0.0435443389362822	0.0414275469303022	1.0414275469303	0.000881318856283455	0.00134299924401813	0.00161068618562149	0.000881318856283455	0.000881318856283455	0.000881318856283455	0.000755698141284627
"Hemipyrellia_sp1_M_PL_112"	0.01921478716934	0.612183127496839	0.00781346178517045	0.00834179443790956	0.00768458202297328	0.00730612408832828	0.00378359181396185	0.000339197852144527	0.0429836894605627	0.043614288096223	0.00271358281715622	0.00106748817607445	0.0382614454685524	0.00141194481417735	0.0393289336446268	0.00202806092894611	0.00254398389108395	0.00176263771256691	0.00176263771256691	1.03826144546855	0.00121768734805471	0.00096057275287166	0.0382614454685524	0.0382614454685524	0.0382614454685524	0.000630598635660308
"Chalcidoma_disjunctum"	0.0205403343168744	0.0194829975688754	0.0180183971366439	0.0185384256451856	0.0178034288129379	0.562744445389808	0.00894025936944822	0.00059837842689342	0.101721695049674	0.103211738277915	0.00478702741514736	0.0011411296842708	0.00121768734805471	0.00329188294190576	0.00235881703232551	0.00336655828588803	0.00448783820170065	0.00268599848803626	0.00268599848803626	0.00121768734805471	1.0937907408983	0.00222542860161723	0.00121768734805471	0.00121768734805471	0.00121768734805471	0.00149004322824137
"Unidentified_sp2_M_PL_112"	0.0351166799991387	0.0153691640459466	0.0142797749866908	0.0152453484554899	0.565768374041986	0.0133525716097034	0.00691484021172339	0.000619913315988274	0.0785563979796492	0.0797088713482697	0.00495930652790619	0.00195092666661881	0.00096057275287166	0.00258045086728964	0.00291149941949047	0.072671973421867	0.00464934986991205	0.00322137237124297	0.00322137237124297	0.00096057275287166	0.00222542860161723	1.07072104675525	0.00096057275287166	0.00096057275287166	0.00096057275287166	0.00115247336862056
"Eagris_sabadius"	0.01921478716934	0.612183127496839	0.00781346178517045	0.00834179443790956	0.00768458202297328	0.00730612408832828	0.00378359181396185	0.000339197852144527	0.0429836894605627	0.043614288096223	0.00271358281715622	0.00106748817607445	0.0382614454685524	0.00141194481417735	0.0393289336446269	0.00202806092894611	0.00254398389108395	0.00176263771256691	0.00176263771256691	0.0382614454685524	0.00121768734805471	0.00096057275287166	1.03826144546855	0.0382614454685524	0.0382614454685524	0.000630598635660309
"Eristalinus_vicarians"	0.01921478716934	0.612183127496839	0.00781346178517045	0.00834179443790957	0.00768458202297328	0.00730612408832828	0.00378359181396185	0.000339197852144527	0.0429836894605627	0.043614288096223	0.00271358281715622	0.00106748817607445	0.0382614454685524	0.00141194481417735	0.0393289336446269	0.00202806092894611	0.00254398389108395	0.00176263771256691	0.00176263771256691	0.0382614454685524	0.00121768734805471	0.00096057275287166	0.0382614454685524	1.03826144546855	0.0382614454685524	0.000630598635660309
"Rhiparida_seychellensis"	0.01921478716934	0.612183127496839	0.00781346178517045	0.00834179443790956	0.00768458202297328	0.00730612408832828	0.00378359181396185	0.000339197852144527	0.0429836894605628	0.043614288096223	0.00271358281715622	0.00106748817607445	0.0382614454685524	0.00141194481417735	0.0393289336446269	0.00202806092894611	0.00254398389108395	0.00176263771256691	0.00176263771256691	0.0382614454685524	0.00121768734805471	0.00096057275287166	0.0382614454685524	0.0382614454685524	1.03826144546855	0.000630598635660309
"Simosyrphus_aegyptius"	0.0115339800363525	0.0100895781705649	0.0347693528404371	0.010447435366596	0.00921978694896451	0.00894025936944821	0.581001163058755	0.000665110875548396	0.00826144679913521	0.105094973975594	0.00532088700438716	0.000640776668686251	0.000630598635660309	0.100310462460503	0.00127137530434656	0.00179325003730681	0.00498833156661297	0.00151139628256925	0.00151139628256925	0.000630598635660309	0.00149004322824137	0.00115247336862056	0.000630598635660309	0.000630598635660309	0.000630598635660309	1.09683352717646
