"Decagonocarpus_cornutus"	"Retiniphyllum_rhabdocalyx"	"Aechmea_chantiniii"	"Aphelandra_macrostachya"	"Isertia_hypoleuca"	"Monotagma_secundum"	"Payparola_hulkiana"	"Tachia_occidentalis"	"Drymonia_semicordata"	"Satyria_panurensis"	"Billbergia_decora"	"Passiflora_vitifolia"	"Aechmea_contracta"	"Heliconia_sp1_M_PL_071"	"Alloplectus_savanarum"	"Pepinia_sp1_M_PL_071"	"Ischnosiphon_lasiocoleus"	"Palicourea_sp1_M_PL_071"	"Symphonia_globulifera"	"Ryania_pyrifera"	"Markea_coccinea"	"Pslicourea_quadrifolia"	"Psychotria_bahiensis"	"Psychotria_platypoda"	"Tabernamontana_macrocalyx"	"Psychotria_peppigiana"	"Psittacanthus_lasianthus"	"Aechmea_corymbosa"	"Vriesea_chrysostachys"	"Zygia_lathetica"	"Costus_scaber"	"Columnea_ericae"	"Isertia_rosea"	"Amasonia_arborea"	"Bromelia_sp1_M_PL_071"	"Calathea_zingiberea"	"Heliconia_tarumaensis"	"Passiflora_sp1_M_PL_071"	"Aechmea_rubiginosa"	"Ferdinandusa_sprucei"	"Gurania_rufipila"	"Justicia_cuatrecasii"	"Palicourea_subspicata"	"Renealmia_sp1_M_PL_071"	"Phaethornis_bourcieri"	"Chlorostilbon_olivaresi"	"Phaethornis_malaris"	"Thalurania_furcata"	"Phaethornis_ruber"	"Amazilia_versicolor"	"Florisuga_mellivora"	"Topaza_pyra"
"Decagonocarpus_cornutus"	1.04091943339374	0.0422675311602372	0.0422791815982097	0.000892876344129645	0.001620240196304	0.00192508803700914	0.00203520644719	0.000892876344129645	0.000892876344129645	0.0422675311602372	0.000892876344129645	0.000892876344129645	0.00135974820446519	0.000892876344129645	0.000892876344129645	0.000892876344129645	0.00135974820446519	0.000782757933948789	0.00134809776649274	0.00134809776649274	0.00134809776649274	0.00192508803700914	0.00192508803700914	0.000565339832543951	0.000782757933948789	0.000782757933948789	0.0417021913276933	0.000782757933948789	0.0417021913276933	0.0014582161766736	0.000782757933948789	0.00134809776649274	0.000675458242724806	0.000894580495941474	0.000892876344129645	0.00134809776649274	0.000892876344129645	0.0014582161766736	0.000782757933948789	0.0417021913276933	0.000782757933948789	0.000782757933948789	0.000782757933948789	0.000576990270516399	0.0626206347159032	0.572872067512423	0.00330355230542566	0.0180908746414064	0.00923184432826239	0.000223645123985368	0.0001620240196304	0.0001620240196304
"Retiniphyllum_rhabdocalyx"	0.0140891770534124	1.02335309749375	0.0177712835328572	0.00350342139042867	0.0108909807834016	0.00998056779407753	0.0105185300587982	0.00350342139042867	0.00350342139042867	0.0233530974937531	0.00350342139042867	0.00350342139042867	0.0036821064794448	0.00350342139042867	0.00350342139042867	0.00350342139042867	0.0036821064794448	0.00296545912570799	0.00926392044034073	0.00926392044034073	0.00926392044034073	0.00998056779407753	0.00998056779407753	0.00629846131463274	0.00296545912570799	0.00296545912570799	0.0170546361791204	0.00296545912570799	0.0170546361791204	0.00980188270506141	0.00296545912570799	0.00926392044034073	0.00683642357935342	0.00338909614366628	0.00350342139042867	0.00926392044034073	0.00350342139042867	0.00980188270506141	0.00296545912570799	0.0170546361791204	0.00296545912570799	0.00296545912570799	0.00296545912570799	0.000716647353736805	0.237236730056639	0.197248478747774	0.0161388679416204	0.201550762068248	0.0114663576597889	0.000847274035916569	0.00108909807834016	0.00108909807834016
"Aechmea_chantiniii"	0.0140930605327366	0.0177712835328572	1.02925363843228	0.00338045214797208	0.00455336121236094	0.0158781508426932	0.0162979529336974	0.00338045214797208	0.00338045214797208	0.0177712835328572	0.00338045214797208	0.00338045214797208	0.0151605778995405	0.00338045214797208	0.00338045214797208	0.00338045214797208	0.0151605778995405	0.00296065005696788	0.00367822300012065	0.00367822300012065	0.00367822300012065	0.0158781508426932	0.0158781508426932	0.000717572943152771	0.00296065005696788	0.00296065005696788	0.0170537105897044	0.00296065005696788	0.0170537105897044	0.00409802509112485	0.00296065005696788	0.00367822300012065	0.00113737503415697	0.00338360006510614	0.00338045214797208	0.00367822300012065	0.00338045214797208	0.00409802509112485	0.00296065005696788	0.0170537105897044	0.00296065005696788	0.00296065005696788	0.00296065005696788	0.0121999278425726	0.23685200455743	0.197302847458312	0.012594062730126	0.0229623341808887	0.195198845481161	0.000845900016276536	0.000455336121236094	0.000455336121236094
"Aphelandra_macrostachya"	0.000446438172064822	0.00525513208564301	0.00507067822195811	1.01399519257915	0.0163076324561884	0.00530591668131264	0.015174091978304	0.0139951925791502	0.0139951925791502	0.00525513208564301	0.0139951925791502	0.0139951925791502	0.00462424004989329	0.0139951925791502	0.0139951925791502	0.0139951925791502	0.00462424004989329	0.00412701728215884	0.00480869391357819	0.00480869391357819	0.00480869391357819	0.00530591668131264	0.00530591668131264	0.000681676631419348	0.00412701728215884	0.00412701728215884	0.00457345545422366	0.00412701728215884	0.00457345545422366	0.0146768692105696	0.00412701728215884	0.00480869391357819	0.0105498519284107	0.0047165911796101	0.0139951925791502	0.00480869391357819	0.0139951925791502	0.0146768692105696	0.00412701728215884	0.00457345545422366	0.00412701728215884	0.00412701728215884	0.00412701728215884	0.000497222767734451	0.330161382572707	0.00625013440890751	0.296045258909742	0.0218136522054191	0.00795556428375121	0.00117914779490253	0.00163076324561884	0.00163076324561884
"Isertia_hypoleuca"	0.000324048039260799	0.00653458847004094	0.00273201672741657	0.00652305298247536	1.12304017012931	0.00662106882205753	0.0111466815076545	0.00652305298247536	0.00652305298247536	0.00653458847004094	0.00652305298247536	0.00652305298247536	0.00240796868815577	0.00652305298247536	0.00652305298247536	0.00652305298247536	0.00240796868815577	0.00199744029687837	0.00621054043078014	0.00621054043078014	0.00621054043078014	0.00662106882205753	0.00662106882205753	0.00421310013390177	0.00199744029687837	0.00199744029687837	0.00232148833613917	0.00199744029687837	0.00232148833613917	0.0107361531163771	0.00199744029687837	0.00621054043078014	0.00873871281949876	0.00228278891071814	0.00652305298247536	0.00621054043078014	0.00652305298247536	0.0107361531163771	0.00199744029687837	0.00232148833613917	0.00199744029687837	0.00199744029687837	0.00199744029687837	0.000410528391277391	0.15979522375027	0.00453667254965119	0.13576838056791	0.134819204284857	0.00656845426043825	0.000570697227679536	0.112304017012931	0.112304017012931
"Monotagma_secundum"	0.00064169601233638	0.00998056779407753	0.0158781508426932	0.00353727778754176	0.0110351147034292	1.0216307802759	0.0222235117272465	0.00353727778754176	0.00353727778754176	0.00998056779407753	0.00353727778754176	0.00353727778754176	0.0152364548303569	0.00353727778754176	0.00353727778754176	0.00353727778754176	0.0152364548303569	0.00294454633619661	0.00933887178174115	0.00933887178174115	0.00933887178174115	0.0216307802759014	0.0216307802759014	0.00639432544554454	0.00294454633619661	0.00294454633619661	0.003586242348533	0.00294454633619661	0.003586242348533	0.0099316032330863	0.00294454633619661	0.00933887178174115	0.00698705689688968	0.00336519581279613	0.00353727778754176	0.00933887178174115	0.00353727778754176	0.0099316032330863	0.00294454633619661	0.003586242348533	0.00294454633619661	0.00294454633619661	0.00294454633619661	0.0122919084941602	0.235563706895729	0.00898374417270932	0.0177819435403543	0.204618414257425	0.196670535906564	0.000841298953199033	0.00110351147034292	0.00110351147034292
"Payparola_hulkiana"	0.000508801611797499	0.00788889754409866	0.0122234647002731	0.00758704598915201	0.0139333518845682	0.0166676337954349	1.02182755455925	0.00758704598915201	0.00758704598915201	0.00788889754409866	0.00758704598915201	0.00758704598915201	0.0117146630884756	0.00758704598915201	0.00758704598915201	0.00758704598915201	0.0117146630884756	0.00242712522534184	0.00738009593230116	0.00738009593230116	0.00738009593230116	0.0166676337954349	0.0166676337954349	0.00495297070695933	0.00242712522534184	0.00242712522534184	0.00293592683713934	0.00242712522534184	0.00293592683713934	0.0125400166961113	0.00242712522534184	0.00738009593230116	0.0101128914707695	0.00277385740039067	0.00758704598915201	0.00738009593230116	0.00758704598915201	0.0125400166961113	0.00242712522534184	0.00293592683713934	0.00242712522534184	0.00242712522534184	0.00242712522534184	0.00928753786313374	0.194170018027347	0.00712322256516499	0.154797622914305	0.158495062622698	0.14860060581014	0.000693464350097668	0.00139333518845682	0.00139333518845682
"Tachia_occidentalis"	0.000446438172064822	0.00525513208564301	0.00507067822195811	0.0139951925791502	0.0163076324561884	0.00530591668131264	0.015174091978304	1.01399519257915	0.0139951925791502	0.00525513208564301	0.0139951925791502	0.0139951925791502	0.00462424004989329	0.0139951925791502	0.0139951925791502	0.0139951925791502	0.00462424004989329	0.00412701728215884	0.00480869391357819	0.00480869391357819	0.00480869391357819	0.00530591668131264	0.00530591668131264	0.000681676631419348	0.00412701728215884	0.00412701728215884	0.00457345545422366	0.00412701728215884	0.00457345545422366	0.0146768692105696	0.00412701728215884	0.00480869391357819	0.0105498519284107	0.0047165911796101	0.0139951925791502	0.00480869391357819	0.0139951925791502	0.0146768692105696	0.00412701728215884	0.00457345545422366	0.00412701728215884	0.00412701728215884	0.00412701728215884	0.000497222767734451	0.330161382572707	0.00625013440890751	0.296045258909742	0.0218136522054191	0.00795556428375121	0.00117914779490253	0.00163076324561884	0.00163076324561884
"Drymonia_semicordata"	0.000446438172064822	0.00525513208564301	0.00507067822195811	0.0139951925791502	0.0163076324561884	0.00530591668131264	0.015174091978304	0.0139951925791502	1.01399519257915	0.00525513208564301	0.0139951925791502	0.0139951925791502	0.00462424004989329	0.0139951925791502	0.0139951925791502	0.0139951925791502	0.00462424004989329	0.00412701728215884	0.00480869391357819	0.00480869391357819	0.00480869391357819	0.00530591668131264	0.00530591668131264	0.000681676631419348	0.00412701728215884	0.00412701728215884	0.00457345545422366	0.00412701728215884	0.00457345545422366	0.0146768692105696	0.00412701728215884	0.00480869391357819	0.0105498519284107	0.0047165911796101	0.0139951925791502	0.00480869391357819	0.0139951925791502	0.0146768692105696	0.00412701728215884	0.00457345545422366	0.00412701728215884	0.00412701728215884	0.00412701728215884	0.000497222767734451	0.330161382572707	0.00625013440890751	0.296045258909742	0.0218136522054191	0.00795556428375121	0.00117914779490253	0.00163076324561884	0.00163076324561884
"Satyria_panurensis"	0.0140891770534124	0.0233530974937531	0.0177712835328572	0.00350342139042867	0.0108909807834016	0.00998056779407753	0.0105185300587982	0.00350342139042867	0.00350342139042867	1.02335309749375	0.00350342139042867	0.00350342139042867	0.0036821064794448	0.00350342139042867	0.00350342139042867	0.00350342139042867	0.0036821064794448	0.00296545912570799	0.00926392044034073	0.00926392044034073	0.00926392044034073	0.00998056779407753	0.00998056779407753	0.00629846131463274	0.00296545912570799	0.00296545912570799	0.0170546361791204	0.00296545912570799	0.0170546361791204	0.00980188270506141	0.00296545912570799	0.00926392044034073	0.00683642357935342	0.00338909614366628	0.00350342139042867	0.00926392044034073	0.00350342139042867	0.00980188270506141	0.00296545912570799	0.0170546361791204	0.00296545912570799	0.00296545912570799	0.00296545912570799	0.000716647353736805	0.237236730056639	0.197248478747774	0.0161388679416204	0.201550762068248	0.0114663576597889	0.000847274035916569	0.00108909807834016	0.00108909807834016
