"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Craterispermum_microdon"	"Syzygium_wrightii"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Apis_mellifera"	"Lasioglossum_mahense"	"Scaptodrosophila_sp1_M_PL_104"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_104"	"Simosyrphus_aegyptius"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Lygistorrhina_sp1_M_PL_104"	"Phelsuma_sp1_M_PL_104"	"Tricimba_seychellensis"	"Unidentified_sp1_M_PL_104"	"Unidentified_sp4_M_PL_104"	"Unidentified_sp5_M_PL_104"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_104"	"Mabuya_sechellensis"	"Rhynchium_brunneum"
"Simosyrphus_aegyptius"	0.585497692921634	0.0268097007939634	0.00894839282827172	0.00674460913645925	0.00691310579918402	0.00691310579918402	0.011193410440015	0.0120496990684838	0.000653568398206235	0.000599104365022382	0.000344277116242395	0.0459610372505153	0.0444696384458034	0.0365936058076021	0.0411555429258317	0.0365936058076021	1.0365936058076	0.00110178029968071	0.0388277475404324	0.0388277475404324	0.00249284589045358	0.00204804604890579	0.00137710846496958	0.000864138224898003	0.000864138224898003	0.00372554053754224	0.000864138224898003	0.000108928066367706	0.000864138224898003
"Nectarinia_dussumieri"	0.00587616159829711	0.0201879236373493	0.00273245240146543	0.195470693348579	0.00453779941952875	0.00453779941952874	0.00430047791362042	0.0109981221985426	0.217936176347968	0.199774828318971	0.000314232062815503	0.0298898408654958	0.0294344321319183	0.000367260099893569	0.00263922737226214	0.000367260099893569	0.000367260099893569	1.11070023980631	0.00204958706967267	0.00204958706967267	0.0879487301075166	0.0255336488884267	0.00125692825126201	0.000567224927441093	0.000567224927441093	0.00213773570335668	0.000567224927441093	0.0363226960579947	0.000567224927441093
"Neophyllomyza_approximatonervis"	0.310621980323459	0.289406624030779	0.0127914753317062	0.00772515467440448	0.00766606001716465	0.00766606001716465	0.00973562344841126	0.0105417723356837	0.00532733373526346	0.00488338925732483	0.00030119349530525	0.0512219454749607	0.0490900329196764	0.0194138737702162	0.0242225674671375	0.0194138737702162	0.0194138737702162	0.00307438060450901	1.04353109243945	0.0435310924394477	0.02622595493944	0.00201982156786893	0.001204773981221	0.000958257502145582	0.000958257502145582	0.0262491312245159	0.000958257502145582	0.000887888955877242	0.000958257502145582
"Lygistorrhina_sp1_M_PL_104"	0.310621980323459	0.289406624030779	0.0127914753317062	0.00772515467440448	0.00766606001716465	0.00766606001716465	0.00973562344841126	0.0105417723356837	0.00532733373526346	0.00488338925732483	0.00030119349530525	0.0512219454749608	0.0490900329196764	0.0194138737702162	0.0242225674671375	0.0194138737702162	0.0194138737702162	0.00307438060450901	0.0435310924394477	1.04353109243945	0.02622595493944	0.00201982156786893	0.001204773981221	0.000958257502145582	0.000958257502145582	0.0262491312245159	0.000958257502145582	0.000887888955877242	0.000958257502145582
"Phelsuma_sp1_M_PL_104"	0.0132951780824191	0.199836255953706	0.0061867660617152	0.0182858971114685	0.00337588343536258	0.00337588343536258	0.00330677015737899	0.00409772544826968	0.216411771710105	0.198377457400929	0.000117077869950562	0.0226057065387435	0.021574578861791	0.000830948630151195	0.00282297721149386	0.000830948630151194	0.000830948630151194	0.0879487301075166	0.0174839699596267	0.0174839699596267	1.10231601429806	0.00269550968376053	0.00046831147980225	0.000421985429420322	0.000421985429420322	0.017684149006428	0.000421985429420322	0.0360686286183507	0.000421985429420322
"Tricimba_seychellensis"	0.0163843683912463	0.0119495825209925	0.0093976716290283	0.282024058803322	0.0110003143189193	0.0110003143189193	0.0138384230706325	0.288084788582288	0.00769886142877833	0.0070572896430468	0.00823099395949392	0.0727040688061862	0.0711377902013481	0.00102402302445289	0.0337051843326251	0.00102402302445289	0.00102402302445289	0.03830047333264	0.00201982156786893	0.00201982156786893	0.0040432645256408	1.06406148620864	0.0329239758379757	0.00137503928986491	0.00137503928986491	0.00256207714825409	0.00137503928986491	0.00128314357146305	0.00137503928986491
"Unidentified_sp1_M_PL_104"	0.0110168677197566	0.00619463698483452	0.0071564150878087	0.0135931592474068	0.00576906654296843	0.00576906654296843	0.00938164938041895	0.312248309320499	0.000470519926653889	0.000431309932766065	0.294635665980586	0.0383273605329768	0.0371346246850086	0.00068855423248479	0.0346697292425726	0.000688554232484789	0.000688554232484789	0.00188539237689302	0.001204773981221	0.001204773981221	0.000702467219703374	0.0329239758379757	1.17854266392234	0.000721133317871054	0.000721133317871054	0.00170895559670433	0.000721133317871054	7.84199877756482e-05	0.000721133317871054
"Unidentified_sp4_M_PL_104"	0.0138262115983681	0.0126285213527179	0.00630112468855487	0.0119047621876438	0.0124955772331323	0.583924148661704	0.0115717467588755	0.0126198330627434	0.000539569285560772	0.000494605178430708	0.000360566658935527	0.0821978712287805	0.081147683780688	0.000864138224898003	0.0051049334390774	0.000864138224898003	0.000864138224898003	0.00170167478232328	0.00191651500429116	0.00191651500429116	0.00126595628826097	0.00275007857972982	0.00144226663574211	1.07299051858271	0.00156194715414154	0.00210256422748564	0.072990518582713	8.99282142601287e-05	0.00156194715414154
"Unidentified_sp5_M_PL_104"	0.0138262115983681	0.0126285213527179	0.00630112468855487	0.0119047621876438	0.583924148661704	0.0124955772331323	0.0115717467588755	0.0126198330627434	0.000539569285560772	0.000494605178430708	0.000360566658935527	0.0821978712287806	0.081147683780688	0.000864138224898003	0.00510493343907741	0.000864138224898003	0.000864138224898003	0.00170167478232328	0.00191651500429116	0.00191651500429116	0.00126595628826097	0.00275007857972982	0.00144226663574211	0.00156194715414154	1.07299051858271	0.00210256422748564	0.00156194715414154	8.99282142601287e-05	0.072990518582713
"Cratopus_aurostriatus"	0.0298043243003379	0.292636331468938	0.279243925678481	0.00853392800910243	0.00841025690994256	0.00841025690994256	0.0138856032849233	0.0149533614711629	0.005405968557214	0.00495547117744617	0.000427238899176082	0.0797686940941564	0.0332280398144095	0.00186277026877112	0.0522130279097882	0.00186277026877112	0.00186277026877112	0.00320660355503501	0.0262491312245159	0.0262491312245159	0.026526223509642	0.00256207714825409	0.00170895559670433	0.00105128211374282	0.00105128211374282	1.07092701523549	0.00105128211374282	0.000900994759535667	0.00105128211374282
"Unidentified_sp2_M_PL_104"	0.0138262115983681	0.0126285213527179	0.00630112468855487	0.0119047621876438	0.0124955772331323	0.583924148661704	0.0115717467588755	0.0126198330627434	0.000539569285560772	0.000494605178430708	0.000360566658935527	0.0821978712287806	0.081147683780688	0.000864138224898003	0.0051049334390774	0.000864138224898003	0.000864138224898003	0.00170167478232328	0.00191651500429116	0.00191651500429116	0.00126595628826097	0.00275007857972982	0.00144226663574211	0.072990518582713	0.00156194715414154	0.00210256422748564	1.07299051858271	8.99282142601287e-05	0.00156194715414154
"Mabuya_sechellensis"	0.00174284906188329	0.0200021981446414	0.00081083804210733	0.0194324173145498	0.000719425714081029	0.000719425714081029	0.000691568006454492	0.00137234978607384	0.584940722550734	0.0361956623381728	3.92099938878241e-05	0.00477232249129449	0.00463718281760994	0.000108928066367706	0.000496564053068727	0.000108928066367706	0.000108928066367706	0.108968088173984	0.00177577791175449	0.00177577791175449	0.108205885855052	0.00256628714292611	0.000156839975551296	8.99282142601287e-05	8.99282142601287e-05	0.00180198951907133	8.99282142601287e-05	1.09749012042512	8.99282142601287e-05
"Rhynchium_brunneum"	0.0138262115983681	0.0126285213527179	0.00630112468855487	0.0119047621876438	0.583924148661704	0.0124955772331323	0.0115717467588755	0.0126198330627434	0.000539569285560772	0.000494605178430708	0.000360566658935527	0.0821978712287806	0.0811476837806881	0.000864138224898003	0.0051049334390774	0.000864138224898003	0.000864138224898003	0.00170167478232328	0.00191651500429116	0.00191651500429116	0.00126595628826097	0.00275007857972982	0.00144226663574211	0.00156194715414154	0.072990518582713	0.00210256422748564	0.00156194715414154	8.99282142601287e-05	1.07299051858271
