"Humiria_balsamifera"	"Poecilandra_retusa"	"Bonnetia_sessilis"	"Brocchinia_acuminata"	"Clusia_pusilla"	"Ilex_retusa"	"Phthirusa_adunca"	"Stegolepsis_angustata"	"Calea_lucidivenia"	"Tibouchina_fraterna"	"Clusia_grandiflora"	"Cybianthus_quelchii"	"Digomphia_laurifolia"	"Vaccinium_puberulum"	"Vismia_lauriformis"	"Borreria_capitata"	"Heliamphora_heterodoxa"	"Macairea_pachyphylla"	"Marcetia_taxifolia"	"Siphanthera_cordifolia"	"Vaccinium_euryanthum"	"Vernonia_bolivariensis"	"Befaria_glauca"	"Chromolanea_sp1_M_PL_031"	"Cyrilla_racemiflora"	"Declieuxia_fruticosa"	"Epidendrum_ibaguense"	"Eriopsis_biloba"	"Galactophora_schomburgkiana"	"Mandevilla_benthamii"	"Meriana_sclerophylla"	"Miconia_ciliata"	"Mikania_psilotachya"	"Pagameopsis_garryoides"	"Philodendron_ptarianum"	"Remijia_densiflora"	"Sipanea_galioides"	"Ternstroemia_crassifolia"	"Xyris_setigera"	"Catasetum_discolor"	"Epistephium_duckei"	"Irlbachia_nemorosa"	"Macairea_parvifolia"	"Notopora_schomburgkii"	"Pogonia_stricta"	"Sauvagesia_angustifolia"	"Sobralia_liliastrum"	"Tococa_nitens"	"Apis_mellifera"	"Melipona_scutellaris"	"Xylocopa_sp1_M_PL_031"	"Bombus_volucelloides"	"Euglossa_sp1_M_PL_031"	"Bombus_pullatus"	"Politmus_milleri"	"Bombus_atratus"	"Augochloropsis_sp1_M_PL_031"	"Cerciris_sp1_M_PL_031"	"Polybia_scrobalis"	"Calicopis_sp1_M_PL_031"	"Ceratina_sp1_M_PL_031"	"Augochlora_sp1_M_PL_031"	"Campsomeris_sp1_M_PL_031"	"Copestylum_sp1_M_PL_031"	"Dialictus_sp1_M_PL_031"	"Exomalopsis_sp1_M_PL_031"	"Polistes_lanio"	"Sphex_ichneumoneus"	"Eulaema_meriana"	"Pachodynerus_nasidens"	"Panoquina_bola"	"Polybia_occidentalis"	"Psedagochloropsis_sp1_M_PL_031"	"Sphex_sp1_M_PL_031"	"Augochloropsis_sp2_M_PL_031"	"Augochloropsis_sp3_M_PL_031"	"Brachygastra_lecheguana"	"Coereba_flaveola"	"Cyclocephala_sp1_M_PL_031"	"Cyclocephala_sp2_M_PL_031"	"Cylindromia_sp1_M_PL_031"	"Dialictus_sp2_M_PL_031"	"Eristalis_sp1_M_PL_031"	"Hylaeus_sp1_M_PL_031"	"Melipona_compresipes"	"Montezumia_azurescens"	"Oxybelus_sp1_M_PL_031"	"Pepsis_sp1_M_PL_031"	"Pereirapsis_sp1_M_PL_031"	"Polistes_vibex"	"Pyrrhogige_sp1_M_PL_031"	"Sarcodexia_innota"	"Sticia_sp1_M_PL_031"	"Tachites_sp1_M_PL_031"	"Vehilius_inca"	"Volucella_sp1_M_PL_031"	"Zonotrichia_capensis"
"Humiria_balsamifera"	1.1158050971999	0.00571423922251072	0.00562742948686586	0.0311301838365447	0.00562742948686586	0.0079186585246257	0.0490484119421264	0.00555276392884405	0.0109705449911933	0.00352412491749301	0.00500934680531749	0.0229155126553555	0.00500934680531749	0.002452530216168	0.00262639890287794	0.0081968025540841	0.00224279989851398	0.00246224897144807	0.00690018790763278	0.00203424455386163	0.000238807467388096	0.00223774104181626	0.000385219857213707	0.00035771126594785	0.000174036451090675	0.0063088985934258	0.000277537886564294	8.45725609517172e-05	0.00309284546899745	0.000190324743273584	0.00747207627923938	0	0.000379123008977168	0.0021179251434873	0	0.000632022625767994	0.000319062402522251	0.00207626574814959	0.00207626574814959	6.04089721083694e-06	0.000186213634390294	0.00043301640294458	7.85316637408802e-05	0.000199006222823413	0.000199006222823413	0.000161475293666666	0.00280277223148013	7.85316637408802e-05	0.0607305453614974	0.00754190417545023	0.0560554446296027	0.00335184541902529	0.00125650661985408	0.00233147810510141	0.00278608711952779	0.00281002114577742	0.00161475293666666	0.0592291537012733	0.0604599264645641	0.00223343681765576	0.0574560243337766	0.00259809841766748	0.0551360835875521	0.00178639682566513	0.00199039579713013	0.00231589933979087	0.0570863105868721	0.0564454560647059	2.41635888433478e-05	0.000609127578817361	0.000753765946324352	0.00278920302579789	0.000753765946324352	0.0529419980688397	0	0	0.0011500313179388	3.98012445646827e-05	0	0	0.000565618466044693	0.000339040758976938	0.000914212082599439	0.000565618466044693	0.000914212082599439	4.35091127726687e-05	9.47807522442921e-05	0.000565618466044692	0.00136613375901402	4.75811858183961e-05	0.000328299862859743	0.00286443908191943	0.0507184135090865	0.0507184135090865	7.97656006305628e-05	0.00222358455975319	3.98012445646827e-05
"Poecilandra_retusa"	0.00785707893095223	1.0671694064268	0.0322280506268263	0.000403743781706925	0.0322280506268263	0.000186782923709592	0.00313579302610731	0.0594741107610392	0.000808032705494037	0.0154397265014629	0.0182719490979957	0.000252217252086101	0.0182719490979957	0.00338363915751555	0.00351904017586855	0.000243721163592477	0.00885302880574878	0.00329910016487677	9.00739909636436e-05	0.00301956748055585	0.000125404835961344	0.0108192821436215	0.0048400594986554	0.000192631389807428	4.10511920240862e-06	0.000243808290419402	0.000280217944469805	0.000189230369463712	0.00479941479038994	0.00654747694615238	0.00062914240555094	0	0.000144036795733464	0.00271825513894095	0	0.00011497352502349	1.93342574918964e-05	0.00312398647786546	0.00312398647786546	1.35164549616937e-05	0.00473555546868761	1.04694950557031e-05	0.000175713914502018	0.000104504029967786	0.000104504029967786	0.007695295665756	0.00426765125519865	0.000175713914502018	0.0881355800509219	0.0138258519149733	0.0853530251039731	0.085239998436377	0.00281142263203229	0.0802065925903666	0.00146305641954901	0.080118233177223	0.07695295665756	0.000686946034080883	0.000656503497445973	0.000135339802443275	0.000779030962877257	6.28169703342185e-05	0.000648461226348611	0.000503632590888441	0.000756193177600685	0.00105068212206788	0.000612652324068205	0.000609964009107936	5.40658198467749e-05	1.43679172084302e-05	0.0709462386703204	4.21804789583226e-05	0.0709462386703203	0.000385978792957414	0	0	1.50123318272739e-05	2.09008059935573e-05	0	0	1.3341637407828e-05	0.000503261246759307	6.73360587911697e-05	1.3341637407828e-05	6.73360587911697e-05	1.02627980060215e-06	3.60091989333659e-05	1.3341637407828e-05	4.06201939320796e-05	0.0016368692365381	0.000439880021983569	3.15271565107626e-05	0.00035713995140692	0.00035713995140692	4.8335643729741e-06	2.88388415504946e-05	2.09008059935573e-05
"Bonnetia_sessilis"	0.00884310347936063	0.0368320578592301	1.03825140745452	0.000457460523132727	0.0382514074545151	0.000352649820765603	0.00368567395749188	0.0282309844713154	0.00438610631774392	0.0198015015253009	0.019851205928034	0.000295294915744491	0.019851205928034	0.00694300327522548	0.00730753994345465	0.000386814506484357	0.0127102660690564	0.00685081869698873	0.000148807620878788	0.00344142563936097	0.000136877688241655	0.0150908121671947	0.00522612436538323	0.00030394816864344	7.75054551133194e-06	0.000444935588621918	0.000357566979125648	0.000262233180379982	0.00822541237141846	0.00710917404545868	0.00378819323217185	0	0.000165700092452088	0.00305612551138553	0	0.000125720347192366	6.90810625361953e-05	0.00648973877928005	0.00648973877928005	1.8730941455713e-05	0.00511205962518185	1.16556069909871e-05	0.000243502238924269	0.000114064740201379	0.000114064740201379	0.00860107338791462	0.00464681152262836	0.000243502238924269	0.0989786896366583	0.0930436220685425	0.0929362304525673	0.0920170732532733	0.00389603582278831	0.0870873820568688	0.0015969063628193	0.0861743621968065	0.0860107338791462	0.000838556709132351	0.000759610560863844	0.000483567437753367	0.001676739067054	6.99336419459226e-05	0.00103073053440897	0.00125857354212701	0.000869925485373465	0.0021664795062521	0.000702133539065042	0.000697897426249318	7.49237658228521e-05	2.71269092896618e-05	0.00431850250701012	5.78650245641664e-05	0.00431850250701012	0.000434635000714185	0	0	2.48012701464646e-05	2.28129480402758e-05	0	0	2.51892729118288e-05	0.000573570939893494	0.000365508859811994	2.51892729118288e-05	0.000365508859811994	1.93763637783299e-06	4.14250231130221e-05	2.51892729118288e-05	6.44690844140596e-05	0.00177729351136467	0.000913442492931831	3.69118644680613e-05	0.000401959249061847	0.000401959249061847	1.72702656340488e-05	3.26757516523376e-05	2.28129480402758e-05
"Brocchinia_acuminata"	0.0489188603145703	0.000461421464807914	0.000457460523132727	1.12703525114836	0.000457460523132727	0.024768181358528	0.0258838775691872	0.000448402800808113	0.00140944229649233	0.000427549018512013	0.000403480012623468	0.011106913711713	0.000403480012623468	0.000630944177240693	0.00022079070854951	0.000615983991854879	0.000178392096524085	0.000206991289265165	0.00981772604955804	0.000302063730217947	0.00841330607454116	0.000176921778857635	0.00712834150386901	0.000379083436218886	0.000544355634253363	0.000785726638657759	0.00715054989813612	0.000150189310584016	0.000156345425742559	1.6558836190001e-05	0.000566049016121344	0	2.86581042920024e-05	0.000162506091270129	0	0.0226787626884093	0.00027385363832426	0.000163903114857834	0.000163903114857834	1.07278078988583e-05	0.000117253108418045	0.0156676742929584	0.000139461502685158	0.00701108839545096	0.00701108839545096	1.30186639998009e-05	0.000129872560899352	0.000139461502685158	0.00467262850049731	0.000688294485923386	0.00259745121798704	0.00211055595152481	0.00223138404296253	0.000202845743327513	0.0981552375363135	0.00022708911949733	0.000130186639998009	0.00742638464250428	0.0875996027856114	0.00191697546826982	0.0043166092102251	0.0940060457577502	0.00418988648225997	0.00196547735818621	0.000150455047533013	0.000258529046443989	0.00546079717151641	0.084574950896721	4.29112315954332e-05	0.00190524471988677	6.08676130367884e-05	0.0822716737504921	6.08676130367884e-05	0.0827261024989219	0	0	0.00163628767492634	0.00140221767909019	0	0	0.00176915581132343	5.03439550363244e-05	0.000117453524707694	0.00176915581132343	0.000117453524707694	0.000136088908563341	7.1645260730006e-06	0.00176915581132343	0.00010266399864248	4.13970904750026e-06	2.75988385686887e-05	0.00138836421396413	0.00222358455975319	0.00222358455975319	6.8463409581065e-05	0.0805025179391687	0.00140221767909019
"Clusia_pusilla"	0.00884310347936063	0.0368320578592301	0.0382514074545151	0.000457460523132727	1.03825140745452	0.000352649820765603	0.00368567395749188	0.0282309844713154	0.00438610631774392	0.0198015015253009	0.019851205928034	0.000295294915744491	0.019851205928034	0.00694300327522548	0.00730753994345465	0.000386814506484357	0.0127102660690564	0.00685081869698873	0.000148807620878788	0.00344142563936097	0.000136877688241655	0.0150908121671947	0.00522612436538323	0.00030394816864344	7.75054551133194e-06	0.000444935588621918	0.000357566979125648	0.000262233180379982	0.00822541237141846	0.00710917404545868	0.00378819323217185	0	0.000165700092452088	0.00305612551138553	0	0.000125720347192366	6.90810625361953e-05	0.00648973877928005	0.00648973877928005	1.8730941455713e-05	0.00511205962518185	1.16556069909871e-05	0.000243502238924269	0.000114064740201379	0.000114064740201379	0.00860107338791462	0.00464681152262836	0.000243502238924269	0.0989786896366583	0.0930436220685425	0.0929362304525673	0.0920170732532733	0.00389603582278831	0.0870873820568688	0.0015969063628193	0.0861743621968065	0.0860107338791462	0.000838556709132351	0.000759610560863844	0.000483567437753367	0.001676739067054	6.99336419459226e-05	0.00103073053440897	0.00125857354212701	0.000869925485373465	0.0021664795062521	0.000702133539065042	0.000697897426249318	7.49237658228521e-05	2.71269092896618e-05	0.00431850250701012	5.78650245641664e-05	0.00431850250701012	0.000434635000714185	0	0	2.48012701464646e-05	2.28129480402758e-05	0	0	2.51892729118288e-05	0.000573570939893494	0.000365508859811994	2.51892729118288e-05	0.000365508859811994	1.93763637783299e-06	4.14250231130221e-05	2.51892729118288e-05	6.44690844140596e-05	0.00177729351136467	0.000913442492931831	3.69118644680613e-05	0.000401959249061847	0.000401959249061847	1.72702656340488e-05	3.26757516523376e-05	2.28129480402758e-05
"Ilex_retusa"	0.0124436062529832	0.000213466198525248	0.000352649820765603	0.024768181358528	0.000352649820765603	1.19693713287129	0.0112546957946186	0.000201852297644184	0.0170541177131073	0.000361881340254885	0.000176235899474655	0.0106295169813968	0.000176235899474655	0.0152172195010659	0.000744800481386457	0.000216167729547367	0.000279793918786136	0.000698250451299804	0.00073150906833551	0.000284745071348602	0.000188678226539562	0.000279671250831734	0.000168692335290119	0.000357643504277045	0.0263063106125558	0.00948673389081944	0.000303254272476269	0.000157254910644067	0.000192661874552301	1.34132215262469e-05	0.000339362693682241	0	1.3548011402588e-05	0.000126848408353516	0	0.000501701145961223	0.000241852671143327	0.00026805734995067	0.00026805734995067	1.12324936174334e-05	1.14604798404838e-05	0.000344469290511588	0.000146022417026634	0.000157231855449635	0.000157231855449635	1.1613900881064e-05	3.95984229778823e-05	0.000146022417026634	0.00390979254479254	0.00397964974093489	0.000791968459557646	0.000206288637128708	0.00233635867242614	0.000164311963696524	0.00220124597629489	0.000122197179360448	0.00011613900881064	0.0905654078947031	0.00458928892057139	0.00169296869800329	0.00149039393686257	0.00206681574306953	0.00279070178460973	0.0888188384045317	7.11270598635871e-05	0.0025811586080948	0.00269821493119205	0.00313868111984088	4.49299744697335e-05	0.0920720871439452	2.77596586681269e-05	0.0872646653021296	2.77596586681269e-05	0.00233477427736812	0	0	0.000121918178055918	3.14463710899271e-05	0	0	0.0854955094908062	4.74575118914336e-05	0.00142117647609228	0.0854955094908063	0.00142117647609228	0.00657657765313894	3.387002850647e-06	0.0854955094908062	3.60279549245611e-05	3.35330538156171e-06	9.31000601733071e-05	0.00132868962267459	0.000565618466044692	0.000565618466044693	6.04631677858318e-05	0.00176915581132343	3.1446371089927e-05
"Phthirusa_adunca"	0.0770760759090558	0.00358376345840835	0.00368567395749188	0.0258838775691872	0.00368567395749188	0.0112546957946186	1.07195128942424	0.00345163643289585	0.0160799411278456	0.000927156676093258	0.00310030297321284	0.033672158759004	0.00310030297321284	0.00340446082029348	0.00368685928270993	0.0120969415766004	0.00301212114723673	0.00345643057754056	0.0100209860366962	0.00287895461115162	0.000197827377020214	0.00302818005088776	0.000275352435893952	0.000486124423132442	0.00024735595153008	0.00930134455891858	0.000245020685935633	8.63310413740792e-05	0.000620427727435888	0.0001326492821274	0.0109399962406618	0	0.000555477380716538	0.00304491989659716	0	0.000524868039836521	0.000463954153958462	0.00289605302537526	0.00289605302537526	6.16650295529137e-06	0.000110496288377107	0.000360011892319676	8.01645384187879e-05	0.000164856147516845	0.000164856147516845	0.0001321270255125	0.000283251890530822	8.01645384187879e-05	0.0870018244079866	0.00876657175953171	0.00566503781061644	0.00198893319078793	0.00128263261470061	0.00162495370606065	0.00230798606523583	0.00177213127001656	0.001321270255125	0.0874096700675328	0.0877994398225789	0.00324767907770923	0.0848225632300538	0.00216007135391806	0.081411402334442	0.00256945953899658	0.00291625624876183	0.00336226531299181	0.0842804270853304	0.081920255638254	2.46660118211655e-05	0.00086574583035528	0.000470530675643083	0.00265275524027185	0.000470530675643083	0.00535230639366526	0	0	0.00167016433944937	3.2971229503369e-05	0	0	0.000803906842472759	0.000479825768525269	0.00133999509398714	0.00080390684247276	0.00133999509398714	6.183898788252e-05	0.000138869345179135	0.000803906842472759	0.0020161569294334	3.316232053185e-05	0.000460857410338742	0.0042090198448755	0.00350345799586617	0.00350345799586617	0.000115988538489615	0.00184884839779909	3.2971229503369e-05
"Stegolepsis_angustata"	0.00872577188818351	0.0679704122983305	0.0282309844713154	0.000448402800808113	0.0282309844713154	0.000201852297644184	0.00345163643289585	1.0670233678962	0.000782177621963088	0.017156583143409	0.0203864483760678	0.000278917327615524	0.0203864483760678	0.00363024823882857	0.00377103486481103	0.000265422817591373	0.00975246192877951	0.00353534518576034	9.8246763028945e-05	0.00332588345824158	0.000140129182598265	0.00429463961996846	0.00541176373263226	0.000211171865265178	4.43631423393811e-06	0.000263585007268114	0.000310530586555838	0.000208660596010408	0.00526297075094128	0.00731984766964956	0.000597213993296916	0	0.000158531700952945	0.00299368547399799	0	0.000128435719059367	1.99035400471174e-05	0.00334759521783615	0.00334759521783615	1.49043282864577e-05	0.00529498941380037	1.16614002274792e-05	0.00019375626772395	0.000116774318831887	0.000116774318831887	0.000947044402132304	0.00477034576876929	0.00019375626772395	0.0970689880125817	0.0128082495364716	0.0954069153753858	0.0953098094484067	0.0031001002835832	0.0896681339532071	0.00163484046364642	0.0895937154940075	0.00947044402132304	0.000758350393439261	0.000726439352353051	0.000139324780329822	0.000836712088999451	6.9968401364875e-05	0.000708352922906917	0.000533380519610794	0.000832291430002965	0.00112649980754513	0.000678036120361934	0.000675200225896287	5.96173131458308e-05	1.55270998187834e-05	0.0804641056183741	4.64467927465926e-05	0.0804641056183741	0.000428654766403726	0	0	1.63744605048242e-05	2.33548637663775e-05	0	0	1.44180212602989e-05	0.00055431390970693	6.5181468496924e-05	1.44180212602989e-05	6.5181468496924e-05	1.10907855848453e-06	3.96329252382364e-05	1.44180212602989e-05	4.42371362652289e-05	0.00182996191741239	0.000471379358101379	3.48646659519405e-05	0.000396625994917432	0.000396625994917432	4.97588501177936e-06	3.20287714862938e-05	2.33548637663775e-05
"Calea_lucidivenia"	0.0201126658171876	0.00107737694065872	0.00511712403736791	0.00164434934590771	0.00511712403736791	0.0198964706652919	0.0187599313158199	0.000912540558956936	1.14559207903839	0.00499659939803513	0.000691028366884566	0.00139628453970575	0.000691028366884566	0.0215019133585941	0.00501715189497777	0.000507286816398561	0.00459596813323703	0.00470357990154166	0.0148801817249422	0.000872822319453857	2.6090181304782e-05	0.00460555108651049	0.000111097628355448	0.0136029222072828	0.000437285069566855	0.000664468839740668	0.000487120099464551	0.000501176611072917	0.00428661187729477	0.000177432489632369	0.00454023249834137	0	3.51843166215866e-05	0.000365495121499358	0	4.51492423532593e-05	0.0150143359149397	0.00444071470480871	0.00444071470480871	3.57983293623512e-05	8.93558106014627e-05	2.34074245992743e-05	0.000465378281710566	2.1741817753985e-05	2.1741817753985e-05	0.00016483638170178	0.000180606016941532	0.000465378281710566	0.011380100711486	0.106756152369184	0.00361212033883063	0.00160840459082633	0.00744605250736905	0.00217354799799652	0.00030438544855579	0.00103629233863322	0.0016483638170178	0.00401603643007724	0.00502622655624786	0.105100351404578	0.00347381310390501	0.000140444547595646	0.0977202137631187	0.0995749222324487	0.00018471766226333	0.00157719118039766	0.00242874274404979	0.00237166070129427	0.000143193317449405	0.00153049774348399	0.000132517527288094	0.00153863000079997	0.000132517527288094	0.00103166560730713	0	0	0.00248003028749037	4.34836355079701e-06	0	0	0.00142117647609228	0.000145470386575643	0.0954660065865321	0.00142117647609228	0.0954660065865321	0.000109321267391714	8.79607915539666e-06	0.00142117647609228	8.45478027330936e-05	4.43581224080924e-05	0.000627143986872221	0.000174535567463219	0.000914212082599438	0.000914212082599439	0.00375358397873493	0.000117453524707694	4.348363550797e-06
"Tibouchina_fraterna"	0.00775307481848462	0.0247035624023406	0.0277221021354213	0.000598568625916818	0.0277221021354213	0.000506633876356839	0.00129801934653056	0.0240192164007726	0.00599591927764215	1.03298081145345	0.0141664823070677	0.000209683186307263	0.0141664823070677	0.0131502442385493	0.00596489706296962	0.000274203870470781	0.0135206569680349	0.00559209099653402	0.000420641501476934	0.00887849191558231	0.000355991116797702	0.00598208435814174	0.00691311131081886	0.00781640245341379	1.11348104693811e-05	0.000353954163207807	0.00778589371203246	0.00806532940557549	0.0106522063471289	0.00939762127024148	0.0048616349067137	0	4.35129789052682e-05	0.000687456997791511	0	0.000318929686445842	0.00037390629186219	0.00529773835657366	0.00529773835657366	0.000576094957541106	0.00661645204682077	2.22704224477567e-05	0.00748923444803438	0.000296659263998085	0.000296659263998085	0.00068434600156808	0.00600385113180464	0.00748923444803438	0.0220790268024796	0.120857235598431	0.120077022636093	0.119096136842774	0.11982775116855	0.115120860560458	0.0041532296959732	0.0107615518463143	0.0068434600156808	0.000596015232474475	0.000584200376411058	0.00261734404303533	0.00170623753111552	0.00013362253468654	0.000944788099162139	0.00217962860364767	0.000228443139252659	0.00176611583976216	0.000471338557647035	0.000487883061209828	0.00230437983016442	3.89718366428338e-05	0.00325963096448719	7.89430358766897e-05	0.00325963096448718	0.000395167393600502	0	0	7.01069169128222e-05	5.93318527996171e-05	0	0	3.61881340254885e-05	0.00147974865259705	0.000499659939803513	3.61881340254885e-05	0.000499659939803513	2.78370261734527e-06	1.08782447263171e-05	3.61881340254885e-05	4.57006450784635e-05	0.00234940531756037	0.000745612132871202	2.62103982884079e-05	0.000352412491749301	0.000352412491749301	9.34765729655475e-05	4.27549018512013e-05	5.93318527996171e-05
