"Scardinius_erythrophthalmus"	"Rutilus_rutilus"	"Cyprinus_carpio"	"Esox_lucius"	"Abramis_brama"	"Alburnus_alburnus"	"Carassius_auratus_gibelio"	"Stizostedion_lucioperca"	"Gymnocephalus_cernuus"	"Tinca_tinca"	"Blicca_bjoerkna"	"Perca_fluviatilis"	"Diplostomum_spathaceum"	"Argulus_foliaceus"	"Tylodelphis_clavata"	"Myxobolus_pseudodispar"	"Paradiplozoon_homoion"	"Anodonta_sp."	"Hoferellus_carassii"	"Myxobolus_anurum"	"Myxobolus_bramae"	"Myxobolus_cyprini"	"Myxobolus_dispar"	"Henneguya_oviperda"	"Dactylogyrus_auriculatus"	"Dactylogyrus_crucifer"	"Dactylogyrus_vistulae"	"Dactylogyrus_extensus"	"Tetraonchus_monenteron"	"Diplozoon_paradoxum"	"Diplozoon_scardinii"	"Eudiplozoon_nipponicum"	"Khawia_sp."	"Proteocephalus_cernuae"	"Proteocephalus_percae"	"Proteocephalus_torulosus"	"Echinostomum_sp."	"Posthodiplostomum_cuticola"	"Skrjabillanus_scardinii"	"Skrjabillanus_tincae"	"Skrjabillanus_cyprini"	"Molnaria_intestinalis"	"Skrjabillanida_sp."	"Philometroides_sanguinea"	"Piscicola_geometra"	"Ergasilus_sieboldi"
"Blicca_bjoerkna"	0.0255105068191088	0.103620374366885	0.0234401315178492	0	0.0226522279374173	0.0210047931783324	0.0221821513546017	0.000923121141563971	0.0222990383467786	0.000879162991965687	1.08835785595394	0.00246396972489474	0.295762018061355	0.00923121141563972	0.0117339541342738	0.00881870569075976	0.279490919300405	0.00203324281006307	0.00369702522576695	0	0.00226522279374172	0.0016742951084178	0.0016742951084178	0	0.00226522279374173	0.00740145531192038	0.00740145531192037	0.0016742951084178	0	0.00226522279374173	0.00141725037883938	0.0016742951084178	0.00740145531192037	0.00371650639112976	0.000153853523593995	0.0035007988630554	0.00141725037883938	0.00141725037883938	0.00141725037883938	0.000219790747991422	0.0016742951084178	0.00141725037883938	0.000153853523593995	0.00369702522576694	0	0
"Perca_fluviatilis"	0.0873564738287021	0.0600962333450161	0.00208892036319507	0	0.00201870455266751	0.00187188967610987	0.0014841895116848	0.000574889132036054	0.0547022996578179	0.000547513459081956	0.00246396972489474	1.12012825008213	0.0197891934891307	0.00574889132036054	0.293441700559574	0.00914572553100047	0.00490858052729626	0.28488519995546	0.000247364918614134	0	0.000201870455266751	0.000149208597371077	0.000149208597371077	0	0.000201870455266751	0.00429258809607258	0.00429258809607257	0.000149208597371077	0	0.000201870455266751	0.0048531374349279	0.000149208597371077	0.00429258809607257	0.00911704994296964	9.58148553393423e-05	0.000311981612684979	0.0048531374349279	0.0048531374349279	0.0048531374349279	0.000136878364770489	0.000149208597371077	0.00485313743492789	9.58148553393423e-05	0.000247364918614134	0	0
"Diplostomum_spathaceum"	0.0868964657934118	0.0898041105592616	0.0858271467137022	0	0.0829422006056786	0.0769100405616293	0.0812586937820577	0.00334235083573446	0.0776146636554415	0.00318319127212806	0.0739405045153388	0.00494729837228268	1.08344925042744	0.0334235083573447	0.0205871811946391	0.0112421607586289	0.0248997054544963	0.006064406026038	0.013543115630343	0	0.00829422006056785	0.00613051047955015	0.00613051047955016	0	0.00829422006056787	0.00641457932566154	0.00641457932566154	0.00613051047955016	0	0.00829422006056786	0.00482758143296732	0.00613051047955016	0.00641457932566153	0.0129357772759069	0.000557058472622411	0.0128183400936049	0.00482758143296732	0.00482758143296732	0.00482758143296732	0.000795797818032015	0.00613051047955016	0.00482758143296732	0.000557058472622411	0.013543115630343	0	0
"Argulus_foliaceus"	0.112231273105358	0.00556982743942008	0.113590924875439	0	0.109772742526685	0.101789270342926	0.00334235083573446	0.108625846541484	0.00329787623858821	0.103453187182366	0.0030770704718799	0.00191629710678685	0.0445646778097928	1.08625846541484	0.00142656513356285	0.00663291554517687	0.00116711243507141	0.00671414500477216	0.000557058472622411	0	0.0109772742526685	0.00811363749110278	0.00811363749110278	0	0.0109772742526685	0.000397844817101435	0.000397844817101434	0.00811363749110278	0	0.0109772742526685	0.00623507072807544	0.00811363749110278	0.000397844817101434	0.000549646039764702	0.018104307756914	0.0169648783904876	0.00623507072807543	0.00623507072807544	0.00623507072807544	0.0258632967955914	0.00811363749110278	0.00623507072807543	0.018104307756914	0.000557058472622411	0	0
"Tylodelphis_clavata"	0.0237578636553966	0.218541370216285	0.00446655722601199	0	0.00431642084866705	0.00400249933240036	0.00411743623892782	0.00028531302671257	0.203457042967593	0.000271726692107209	0.00782263608951588	0.195627800373049	0.0548991498523709	0.0028531302671257	1.09842655512712	0.0169299791867805	0.0175657568949708	0.0502268314074511	0.000686239373154637	0	0.000431642084866704	0.000319039801857999	0.000319039801857999	0	0.000431642084866705	0.0156100978725918	0.0156100978725918	0.000319039801857999	0	0.000431642084866705	0.0013198813141887	0.000319039801857999	0.0156100978725918	0.0339095071612654	4.75521711187616e-05	0.000667083222066726	0.0013198813141887	0.0013198813141887	0.0013198813141887	6.79316730268023e-05	0.000319039801857999	0.0013198813141887	4.75521711187616e-05	0.000686239373154637	0	0
"Myxobolus_pseudodispar"	0.312596847980483	0.305591798144083	0.00544024061420174	0	0.00525737538347227	0.00487502081012883	0.00337264822758866	0.00198987466355306	0.00768331089420256	0.00189511872719339	0.00881870569075975	0.00914572553100047	0.0449686430345154	0.0198987466355306	0.0253949687801708	1.03919447713619	0.0240326620044102	0.0196529229372214	0.000562108037931444	0	0.000525737538347227	0.000388588615300124	0.000388588615300124	0	0.000525737538347228	0.0218279855817202	0.0218279855817202	0.000388588615300124	0	0.000525737538347228	0.0173664915544713	0.000388588615300125	0.0218279855817202	0.00128055181570043	0.000331645777258844	0.000812503468354806	0.0173664915544713	0.0173664915544713	0.0173664915544713	0.000473779681798348	0.000388588615300125	0.0173664915544713	0.000331645777258844	0.000562108037931443	0	0
"Paradiplozoon_homoion"	0.0151455614830235	0.32467738690828	0.0079333793576945	0	0.00766671114399048	0.00710913215170027	0.00746991163634887	0.000350133730521423	0.0115814897316728	0.000333460695734689	0.279490919300404	0.00490858052729626	0.0995988218179849	0.00350133730521423	0.0263486353424562	0.0240326620044102	1.09306397174712	0.00206856521421426	0.00124498527272481	0	0.000766671114399047	0.000566669954121036	0.000566669954121036	0	0.000766671114399049	0.02319124192202	0.02319124192202	0.000566669954121036	0	0.000766671114399049	0.000841420082390195	0.000566669954121036	0.02319124192202	0.00193024828861214	5.83556217535706e-05	0.00118485535861671	0.000841420082390195	0.000841420082390195	0.000841420082390195	8.33651739336723e-05	0.000566669954121036	0.000841420082390194	5.83556217535706e-05	0.00124498527272481	0	0
"Anodonta_sp."	0.325668031659412	0.0218435631637789	0.0038891242267683	0	0.00375839736200298	0.00348505937203913	0.0018193218078114	0.00201424350143165	0.0153521556636788	0.00191832714422061	0.00203324281006306	0.28488519995546	0.024257624104152	0.0201424350143165	0.0753402471111766	0.0196529229372214	0.00206856521421426	1.08931396841439	0.0003032203013019	0	0.000375839736200298	0.000277794587626307	0.000277794587626307	0	0.000375839736200299	0.00156025451169849	0.00156025451169849	0.000277794587626307	0	0.000375839736200298	0.0180926684255229	0.000277794587626307	0.00156025451169849	0.00255869261061314	0.000335707250238608	0.000580843228673188	0.0180926684255229	0.0180926684255229	0.0180926684255229	0.000479581786055154	0.000277794587626307	0.0180926684255229	0.000335707250238608	0.0003032203013019	0	0
"Hoferellus_carassii"	0.00868964657934119	0.00898041105592615	0.00858271467137023	0	0.00829422006056786	0.00769100405616292	0.608125869378206	0.000334235083573446	0.00776146636554414	0.000318319127212806	0.00739405045153389	0.000494729837228268	0.108344925042744	0.00334235083573447	0.00205871811946391	0.00112421607586289	0.00248997054544962	0.000606440602603799	1.10135431156304	0	0.000829422006056785	0.000613051047955015	0.000613051047955016	0	0.000829422006056786	0.000641457932566154	0.000641457932566154	0.000613051047955016	0	0.000829422006056786	0.000482758143296732	0.000613051047955016	0.000641457932566154	0.00129357772759069	5.57058472622411e-05	0.00128183400936049	0.000482758143296732	0.000482758143296732	0.000482758143296732	7.95797818032016e-05	0.000613051047955016	0.000482758143296732	5.57058472622411e-05	0.101354311563034	0	0
"Myxobolus_anurum"	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06666666666667	0	0	0	0.0666666666666667	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0.0666666666666667
"Myxobolus_bramae"	0.01171339640581	0.00561023164698127	0.0117304747993612	0	0.59957146724308	0.0105117241708562	0.00497653203634071	0.00658636455160109	0.00475956117023704	0.00627272814438199	0.00453044558748345	0.000403740910533502	0.0663537604845429	0.0658636455160108	0.00129492625460011	0.00105147507669446	0.0015333422287981	0.000751679472400596	0.000829422006056786	0	1.05995714672431	0.000837891057097232	0.000837891057097232	0	0.0599571467243081	0.000400730831927234	0.000400730831927234	0.000837891057097232	0	0.059957146724308	0.000650744244767221	0.000837891057097232	0.000400730831927234	0.000793260195039506	0.00109772742526685	0.00175195402847603	0.000650744244767221	0.000650744244767221	0.000650744244767221	0.0015681820360955	0.000837891057097231	0.000650744244767221	0.00109772742526685	0.000829422006056786	0	0
"Myxobolus_cyprini"	0.00865772777820738	0.00414669295646442	0.617366003112572	0	0.00837891057097232	0.00776953525671979	0.00367830628773009	0.00486818249466167	0.00351793651713172	0.00463636428063016	0.0033485902168356	0.000298417194742153	0.0490440838364013	0.0486818249466167	0.000957119405573998	0.000777177230600249	0.00113333990824207	0.000555589175252615	0.000613051047955016	0	0.000837891057097232	1.0440975716509	0.0440975716508979	0	0.000837891057097232	0.000296192354033173	0.000296192354033173	0.0440975716508979	0	0.000837891057097232	0.000480984876567077	0.044097571650898	0.000296192354033173	0.000586322752855287	0.000811363749110278	0.00129492254278663	0.000480984876567077	0.000480984876567077	0.000480984876567077	0.00115909107015754	0.0440975716508979	0.000480984876567077	0.000811363749110278	0.000613051047955016	0	0
"Myxobolus_dispar"	0.00865772777820738	0.00414669295646442	0.617366003112571	0	0.00837891057097232	0.00776953525671979	0.0036783062877301	0.00486818249466167	0.00351793651713172	0.00463636428063016	0.0033485902168356	0.000298417194742153	0.0490440838364013	0.0486818249466167	0.000957119405573998	0.000777177230600249	0.00113333990824207	0.000555589175252615	0.000613051047955016	0	0.000837891057097232	0.0440975716508979	1.0440975716509	0	0.000837891057097233	0.000296192354033173	0.000296192354033173	0.0440975716508979	0	0.000837891057097232	0.000480984876567077	0.044097571650898	0.000296192354033173	0.000586322752855287	0.000811363749110279	0.00129492254278663	0.000480984876567077	0.000480984876567077	0.000480984876567077	0.00115909107015754	0.0440975716508979	0.000480984876567077	0.000811363749110279	0.000613051047955016	0	0
"Henneguya_oviperda"	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	1.06666666666667	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0.0666666666666667
"Dactylogyrus_auriculatus"	0.01171339640581	0.00561023164698127	0.0117304747993613	0	0.599571467243081	0.0105117241708562	0.00497653203634072	0.00658636455160109	0.00475956117023704	0.00627272814438199	0.00453044558748345	0.000403740910533502	0.0663537604845429	0.0658636455160109	0.00129492625460012	0.00105147507669445	0.0015333422287981	0.000751679472400597	0.000829422006056786	0	0.059957146724308	0.000837891057097232	0.000837891057097232	0	1.05995714672431	0.000400730831927234	0.000400730831927234	0.000837891057097232	0	0.059957146724308	0.000650744244767221	0.000837891057097232	0.000400730831927234	0.000793260195039506	0.00109772742526685	0.00175195402847603	0.000650744244767221	0.000650744244767222	0.000650744244767222	0.0015681820360955	0.000837891057097232	0.000650744244767222	0.00109772742526685	0.000829422006056786	0	0
"Dactylogyrus_crucifer"	0.0175358695564926	0.597544586633116	0.00414669295646442	0	0.00400730831927234	0.00371586771423435	0.00384874759539692	0.000238706890260861	0.0120134602899564	0.000227339895486534	0.0148029106238408	0.00858517619214515	0.0513166346052923	0.00238706890260861	0.0468302936177754	0.0436559711634404	0.0463824838440399	0.00312050902339699	0.000641457932566153	0	0.000400730831927234	0.000296192354033173	0.000296192354033173	0	0.000400730831927234	1.04268175618808	0.0426817561880797	0.000296192354033173	0	0.000400730831927234	0.000974214975360699	0.000296192354033173	0.0426817561880797	0.00200224338165939	3.97844817101435e-05	0.000619311285705725	0.000974214975360699	0.000974214975360699	0.000974214975360699	5.68349738716335e-05	0.000296192354033173	0.000974214975360699	3.97844817101435e-05	0.000641457932566154	0	0
"Dactylogyrus_vistulae"	0.0175358695564926	0.597544586633116	0.00414669295646442	0	0.00400730831927234	0.00371586771423435	0.00384874759539692	0.000238706890260861	0.0120134602899564	0.000227339895486534	0.0148029106238407	0.00858517619214514	0.0513166346052923	0.00238706890260861	0.0468302936177754	0.0436559711634405	0.0463824838440399	0.00312050902339699	0.000641457932566154	0	0.000400730831927234	0.000296192354033173	0.000296192354033173	0	0.000400730831927234	0.0426817561880797	1.04268175618808	0.000296192354033173	0	0.000400730831927234	0.000974214975360699	0.000296192354033173	0.0426817561880797	0.00200224338165939	3.97844817101435e-05	0.000619311285705725	0.000974214975360699	0.000974214975360699	0.000974214975360699	5.68349738716335e-05	0.000296192354033173	0.000974214975360699	3.97844817101435e-05	0.000641457932566154	0	0
"Dactylogyrus_extensus"	0.00865772777820738	0.00414669295646442	0.617366003112572	0	0.00837891057097232	0.00776953525671979	0.00367830628773009	0.00486818249466167	0.00351793651713172	0.00463636428063016	0.0033485902168356	0.000298417194742153	0.0490440838364013	0.0486818249466167	0.000957119405573998	0.000777177230600249	0.00113333990824207	0.000555589175252615	0.000613051047955015	0	0.000837891057097232	0.044097571650898	0.044097571650898	0	0.000837891057097232	0.000296192354033173	0.000296192354033173	1.0440975716509	0	0.000837891057097232	0.000480984876567077	0.044097571650898	0.000296192354033173	0.000586322752855286	0.000811363749110279	0.00129492254278663	0.000480984876567077	0.000480984876567077	0.000480984876567077	0.00115909107015754	0.044097571650898	0.000480984876567077	0.000811363749110279	0.000613051047955016	0	0
"Tetraonchus_monenteron"	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0.0666666666666667	0	0	0	0	1.06666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0.0666666666666667
"Diplozoon_paradoxum"	0.01171339640581	0.00561023164698127	0.0117304747993613	0	0.59957146724308	0.0105117241708562	0.00497653203634071	0.00658636455160109	0.00475956117023704	0.00627272814438198	0.00453044558748345	0.000403740910533502	0.0663537604845429	0.0658636455160109	0.00129492625460011	0.00105147507669446	0.0015333422287981	0.000751679472400597	0.000829422006056786	0	0.059957146724308	0.000837891057097232	0.000837891057097232	0	0.059957146724308	0.000400730831927234	0.000400730831927234	0.000837891057097232	0	1.05995714672431	0.000650744244767221	0.000837891057097232	0.000400730831927234	0.000793260195039506	0.00109772742526685	0.00175195402847603	0.000650744244767221	0.000650744244767221	0.000650744244767221	0.0015681820360955	0.000837891057097232	0.000650744244767221	0.00109772742526685	0.000829422006056786	0	0
"Diplozoon_scardinii"	0.607657826404473	0.0136390096550498	0.00673378827193907	0	0.00650744244767221	0.00603417390602332	0.00289654885978039	0.00374104243684526	0.00335316149844874	0.00356289755890025	0.00283450075767876	0.00970627486985579	0.0386206514637386	0.0374104243684526	0.00395964394256611	0.0347329831089425	0.00168284016478039	0.0361853368510458	0.000482758143296732	0	0.000650744244767221	0.000480984876567077	0.000480984876567077	0	0.000650744244767221	0.000974214975360699	0.000974214975360699	0.000480984876567077	0	0.000650744244767221	1.03375876813358	0.000480984876567077	0.000974214975360699	0.000558860249741457	0.000623507072807544	0.00100569565100389	0.0337587681335818	0.0337587681335818	0.0337587681335818	0.000890724389725063	0.000480984876567077	0.0337587681335818	0.000623507072807544	0.000482758143296732	0	0
"Eudiplozoon_nipponicum"	0.00865772777820738	0.00414669295646442	0.617366003112572	0	0.00837891057097232	0.00776953525671979	0.00367830628773009	0.00486818249466167	0.00351793651713172	0.00463636428063016	0.0033485902168356	0.000298417194742153	0.0490440838364012	0.0486818249466167	0.000957119405573998	0.000777177230600249	0.00113333990824207	0.000555589175252615	0.000613051047955016	0	0.000837891057097232	0.044097571650898	0.044097571650898	0	0.000837891057097233	0.000296192354033173	0.000296192354033173	0.044097571650898	0	0.000837891057097232	0.000480984876567077	1.0440975716509	0.000296192354033172	0.000586322752855287	0.000811363749110279	0.00129492254278663	0.000480984876567077	0.000480984876567077	0.000480984876567077	0.00115909107015754	0.044097571650898	0.000480984876567077	0.000811363749110278	0.000613051047955016	0	0
"Khawia_sp."	0.0175358695564926	0.597544586633116	0.00414669295646442	0	0.00400730831927234	0.00371586771423435	0.00384874759539692	0.000238706890260861	0.0120134602899564	0.000227339895486534	0.0148029106238407	0.00858517619214515	0.0513166346052923	0.00238706890260861	0.0468302936177754	0.0436559711634404	0.0463824838440399	0.00312050902339698	0.000641457932566154	0	0.000400730831927234	0.000296192354033173	0.000296192354033173	0	0.000400730831927234	0.0426817561880797	0.0426817561880797	0.000296192354033173	0	0.000400730831927234	0.000974214975360699	0.000296192354033173	1.04268175618808	0.00200224338165939	3.97844817101435e-05	0.000619311285705725	0.000974214975360699	0.000974214975360699	0.000974214975360699	5.68349738716335e-05	0.000296192354033173	0.000974214975360699	3.97844817101435e-05	0.000641457932566154	0	0
"Proteocephalus_cernuae"	0.0100594844953462	0.0280314073432315	0.00820851853997402	0	0.00793260195039506	0.00735568544491179	0.00776146636554414	0.000329787623858821	0.571006518783913	0.000314083451294116	0.00743301278225952	0.0182340998859393	0.103486218207255	0.00329787623858821	0.101728521483796	0.00256110363140085	0.00386049657722428	0.00511738522122628	0.00129357772759069	0	0.000793260195039506	0.000586322752855287	0.000586322752855287	0	0.000793260195039506	0.00200224338165939	0.00200224338165939	0.000586322752855287	0	0.000793260195039506	0.000558860249741457	0.000586322752855287	0.00200224338165939	1.09516775313065	5.49646039764702e-05	0.00122594757415196	0.000558860249741457	0.000558860249741457	0.000558860249741457	7.85208628235289e-05	0.000586322752855287	0.000558860249741457	5.49646039764702e-05	0.00129357772759069	0	0
"Proteocephalus_percae"	0.0112231273105358	0.000556982743942009	0.0113590924875439	0	0.0109772742526685	0.0101789270342926	0.000334235083573447	0.610862584654148	0.000329787623858821	0.0103453187182366	0.000307707047187991	0.000191629710678685	0.00445646778097929	0.108625846541484	0.000142656513356285	0.000663291554517687	0.000116711243507141	0.000671414500477215	5.57058472622411e-05	0	0.00109772742526685	0.000811363749110279	0.000811363749110278	0	0.00109772742526685	3.97844817101434e-05	3.97844817101434e-05	0.000811363749110279	0	0.00109772742526685	0.000623507072807544	0.000811363749110278	3.97844817101434e-05	5.49646039764702e-05	1.10181043077569	0.00169648783904876	0.000623507072807544	0.000623507072807544	0.000623507072807544	0.00258632967955914	0.000811363749110278	0.000623507072807544	0.101810430775691	5.57058472622411e-05	0	0
