"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Psychotria_pervillei"	"Paragenipa_wrightii"	"Northea_hornei"	"Lasioglossum_mahense"	"Apis_mellifera"	"Unidentified_sp6_M_PL_096"	"Forcipomyia_sp1_M_PL_096"	"Unidentified_sp4_M_PL_096"	"Unidentified_sp5_M_PL_096"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_096"	"Lygistorrhina_sp1_M_PL_096"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_096"	"Phelsuma_sp1_M_PL_096"	"Hemipyrellia_germana"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_096"	"Unidentified_sp2_M_PL_096"	"Unidentified_sp3_M_PL_096"
"Forcipomyia_sp1_M_PL_096"	0.618640227278058	0.0067996223172758	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041898	0.0250026291514895	0.0250026291514895	0.0193325071024393	1.01933250710244	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	0.0193325071024393	0.0193325071024393	0.0193325071024393
"Unidentified_sp4_M_PL_096"	0.152250566213711	0.12210317161835	0.129555378708526	0.122903571181936	0.0153554743690511	0.117873377033955	0.00662512754113783	0.0677449517383819	0.0677449517383819	0.00475783019417846	0.00475783019417846	1.06582551744225	0.00475783019417846	0.0155541117532223	0.00475783019417846	0.0201207765919204	0.0143719977404597	0.00667726449030985	0.00475783019417847	0.0169191783375782	0.00475783019417847	0.00475783019417847	0.0107962815590438	0.00475783019417847	0.00475783019417846	0.00475783019417846
"Unidentified_sp5_M_PL_096"	0.618640227278058	0.00679962231727581	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041897	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	1.01933250710244	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	0.0193325071024393	0.0193325071024393	0.0193325071024393
"Rhiparida_seychellensis"	0.32607868572325	0.0113428228625156	0.285537172061035	0.0136399763083833	0.0142478150904929	0.0106662373165335	0.00515395730445635	0.0406662562693674	0.0406662562693674	0.0101899589288516	0.0101899589288516	0.0388852793830558	0.0101899589288516	1.03398472326727	0.0101899589288516	0.0118949559673995	0.0268642305508453	0.0119709358151632	0.0101899589288516	0.00270634218392854	0.0101899589288516	0.0101899589288516	0.0237947643384196	0.0101899589288516	0.0101899589288516	0.0101899589288516
"Scaptodrosophila_sp1_M_PL_096"	0.618640227278058	0.00679962231727581	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041897	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	1.01933250710244	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	0.0193325071024393	0.0193325071024393	0.0193325071024393
"Lygistorrhina_sp1_M_PL_096"	0.332812545600383	0.0141762363092506	0.0179347670086501	0.27485663060653	0.012163767662069	0.0136672628875734	0.00105545659221035	0.0518224124375596	0.0518224124375596	0.010400392050012	0.010400392050012	0.050301941479801	0.010400392050012	0.0118949559673995	0.010400392050012	1.04475747087583	0.00327889902319872	0.0119208630077706	0.010400392050012	0.00203589368670891	0.010400392050012	0.010400392050012	0.00149456391738751	0.010400392050012	0.010400392050012	0.010400392050012
"Nectarinia_dussumieri"	0.0258703529879622	0.0233663470055033	0.205212462036277	0.0110198732100693	0.196120103434597	0.0104733900395362	0.194604137952722	0.0484683424967575	0.0484683424967575	0.00080844853087382	0.00080844853087382	0.0239533295674328	0.00080844853087382	0.0179094870338969	0.00080844853087382	0.00218593268213248	1.09026708592053	0.0253234614601985	0.00080844853087382	0.0515718278638683	0.000808448530873821	0.00080844853087382	0.017101038503023	0.000808448530873821	0.00080844853087382	0.00080844853087382
"Neophyllomyza_approximatonervis"	0.328735764528585	0.0109911774507717	0.0203753180837388	0.0131829629300186	0.276059400857732	0.010202747178076	0.00711929563774531	0.0512005863329911	0.0512005863329911	0.0102729926415183	0.0102729926415183	0.0166931612257746	0.0102729926415183	0.0119709358151632	0.0102729926415183	0.0119208630077706	0.0379851921902977	1.04478041774874	0.0102729926415183	0.00315372109078279	0.0102729926415183	0.0102729926415183	0.0016979431736449	0.0102729926415183	0.0102729926415183	0.0102729926415183
"Unidentified_sp7_M_PL_096"	0.618640227278058	0.00679962231727581	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041897	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	1.01933250710244	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	0.0193325071024393	0.0193325071024393	0.0193325071024393
"Phelsuma_sp1_M_PL_096"	0.0162305511427192	0.288875933190392	0.0263896495286228	0.0122295117079915	0.0211721309405825	0.0117205382863143	0.290048351870044	0.0449444622115183	0.0449444622115183	0.000507204723209975	0.000507204723209975	0.0422979458439455	0.000507204723209975	0.00270634218392854	0.000507204723209975	0.00203589368670891	0.0773577417958026	0.00315372109078279	0.000507204723209975	1.10862157961631	0.000507204723209975	0.000507204723209975	0.00219913746071856	0.000507204723209975	0.000507204723209975	0.000507204723209975
"Hemipyrellia_germana"	0.618640227278059	0.0067996223172758	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041898	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	1.01933250710244	0.0193325071024393	0.00104741075526378	0.0193325071024393	0.0193325071024393	0.0193325071024393
"Cratopus_aurostriatus"	0.618640227278058	0.0067996223172758	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041898	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	1.01933250710244	0.00104741075526378	0.0193325071024393	0.0193325071024393	0.0193325071024393
"Ornidia_obesa"	0.0335171441684411	0.0158860234077554	0.558505415058905	0.0155337366360899	0.0187878047362082	0.0147864546773961	0.0096500879818708	0.0563298833872452	0.0563298833872452	0.00104741075526378	0.00104741075526378	0.0539814077952192	0.00104741075526378	0.0475895286768392	0.00104741075526378	0.00298912783477502	0.0513031155090691	0.0033958863472898	0.00104741075526378	0.00439827492143713	0.00104741075526378	0.00104741075526378	1.04654211792158	0.00104741075526378	0.00104741075526378	0.00104741075526378
"Unidentified_sp1_M_PL_096"	0.618640227278059	0.00679962231727581	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041898	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	1.01933250710244	0.0193325071024393	0.0193325071024393
"Unidentified_sp2_M_PL_096"	0.618640227278059	0.00679962231727581	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041898	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	0.0193325071024393	1.01933250710244	0.0193325071024393
"Unidentified_sp3_M_PL_096"	0.618640227278059	0.00679962231727581	0.0125689290631654	0.0117462159806768	0.00970782544477763	0.00654601995567082	0.000657826627041898	0.0250026291514895	0.0250026291514895	0.0193325071024393	0.0193325071024393	0.0237891509708923	0.0193325071024393	0.0203799178577031	0.0193325071024393	0.0208007841000239	0.00242534559262146	0.0205459852830365	0.0193325071024393	0.00101440944641995	0.0193325071024393	0.0193325071024393	0.00104741075526378	0.0193325071024393	0.0193325071024393	1.01933250710244
