"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Alstonia_macrophylla"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Roscheria_melanochaetes"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_130"	"Phelsuma_sp1_M_PL_130"	"Unidentified_sp2_M_PL_130"	"Unidentified_sp1_M_PL_130"	"Unidentified_sp5_M_PL_130"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Rhynchium_brunneum"	"Unidentified_sp6_M_PL_130"	"Unidentified_sp7_M_PL_130"	"Hemipyrellia_sp1_M_PL_130"	"Mabuya_sechellensis"	"Unidentified_sp4_M_PL_130"	"Ornidia_obesa"	"Simosyrphus_aegyptius"	"Forcipomyia_sp1_M_PL_130"	"Lygistorrhina_sp1_M_PL_130"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_130"	"Ceratina_tabescens"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Polistes_olivaceus"
"Nephrosperma_vanhoutteanum"	1.1335952535588	0.0666968759456028	0.05579621387529	0.0180741276483149	0.0304247969097541	0.00983959045096565	0.0095259871004374	0.009380487844171	0	0.0611250838944733	0.0611250838944733	0.0540943880221869	0.00256526445944626	0.00150617730402624	0.0472331355649499	0.0536014996381154	0.00256526445944626	0.00429598799779074	0.0535262595025777	0.0044297424355921	0.00350331324386336	0.0009380487844171	0.0525882107181607	0.00150617730402624	0.00350331324386336	0.0525882107181607	0.0500229462587144	0.0497984000243962	0.0510362351786692	0.0009380487844171	0.0472331355649499	0.00158766451673957	0.00256526445944626	0	0.0027898106937645
"Phoenicophorium_borsigianum"	0.0615663470267102	1.14654763231207	0.0407647615715441	0.0163411090278238	0.0171850224706963	0.00874539572403113	0.00858703059914785	0.0335960346013142	0	0.0551001130111987	0.0551001130111987	0.0500632474818318	0.0440979858581564	0.00136175908565198	0.00256526445944626	0.0488113781264397	0.0440979858581564	0.00339999716422918	0.0520610918563112	0.00349580403258239	0.0474575893182878	0.00335960346013142	0.0487014883961799	0.00136175908565198	0.0474575893182878	0.0487014883961798	0.00460350253802346	0.0466632503176027	0.0047133922682833	0.00335960346013142	0.00256526445944626	0.00143117176652464	0.0440979858581564	0	0.0020382380785772
"Alstonia_macrophylla"	0.066955456650348	0.0529941900430073	1.11853946298431	0.035879336375827	0.0123367056078379	0.0252248187922457	0.0111185906057435	0.0102847722740099	0	0.0713442897201876	0.0713442897201876	0.063744966619543	0.0020382380785772	0.00298994469798558	0.0027898106937645	0.00637013697332143	0.0020382380785772	0.0589169178472013	0.0617834991489584	0.0601311096145899	0.00306671530597819	0.00102847722740099	0.0607550219215574	0.00298994469798558	0.00306671530597819	0.0607550219215574	0.0587167838429802	0.0048280487723417	0.00433189889474423	0.00102847722740099	0.0027898106937645	0.00185309843429059	0.0020382380785772	0	0.0559269731492157
"Gastonia_crassa"	0.0361482552966298	0.0354057362269515	0.0597988939597117	1.14874267401602	0.0173968053086811	0.0170960078077191	0.0170576596086193	0.00168730110899578	0	0.109453315821974	0.109453315821974	0.101586437255666	0.00136175908565198	0.095728556168002	0.00150617730402624	0.00504253705326337	0.00136175908565198	0.0987185008659876	0.00602661119856338	0.00583927933260543	0.00153048919655156	0.000168730110899578	0.00585788108766381	0.095728556168002	0.00153048919655156	0.00585788108766381	0.00449612200201182	0.00286793638967822	0.00368077796761138	0.000168730110899578	0.00150617730402624	0.00284294326810322	0.00136175908565198	0	0.00298994469798558
"Erythroxylum_sechellarum"	0.0912743907292624	0.055851323029763	0.0308417640195946	0.0260952079630217	1.07997425057188	0.0231323140149393	0.023763213324442	0.00240086968043048	0	0.152480618831836	0.152480618831836	0.00966791628712118	0.00214812780883704	0.00217460066358514	0.00380309961371927	0.140948008744041	0.00214812780883704	0.00371668886456487	0.00773340259157908	0.00539747387013627	0.00238821477688008	0.000240086968043048	0.00749331562353604	0.00217460066358514	0.00238821477688009	0.00749331562353604	0.005345187814699	0.00595122742255631	0.138799880935204	0.000240086968043048	0.00380309961371927	0.00396053555407367	0.00214812780883704	0	0.00154208820097973
"Chrysobalanus_icaco"	0.0393583618038626	0.0378967148041349	0.0840827293074858	0.0341920156154382	0.0308430853532523	1.07411632301498	0.0308841186614634	0.00195998477272057	0	0.19817309474439	0.19817309474439	0.0101509687958269	0.00145756595400519	0.00284933463461985	0.00163993174182761	0.00695288336498934	0.00145756595400519	0.00705347109999413	0.00749763263847914	0.183223523634537	0.00165356443127724	0.000195998477272057	0.00730163416120708	0.00284933463461985	0.00165356443127724	0.00730163416120708	0.00584406820720189	0.00309749769583279	0.00549531741098415	0.000195998477272057	0.00163993174182761	0.0051473531102439	0.00145756595400519	0	0.00420413646537429
"Paragenipa_wrightii"	0.0381039484017496	0.0372104659296407	0.0370619686858117	0.0341153192172387	0.0316842844325894	0.0308841186614634	1.122691642664	0.00158158534084379	0	0.203938040427308	0.203938040427308	0.00771487798565802	0.00143117176652464	0.00284294326810322	0.00158766451673957	0.00697937183733788	0.00143117176652464	0.00469604170239381	0.00503009325163917	0.00700045154453448	0.00158933030060902	0.000158158534084378	0.00487193471755479	0.00284294326810322	0.00158933030060902	0.00487193471755479	0.00344076295103015	0.00301883628326421	0.00554820007081324	0.000158158534084378	0.00158766451673957	0.187115273777333	0.00143117176652464	0	0.00185309843429059
"Roscheria_melanochaetes"	0.0225131708260104	0.087349689963417	0.0205695445480198	0.00202476133079494	0.00192069574434438	0.00117599086363234	0.000948951204506271	1.19683052885261	0	0.00608910356224857	0.00608910356224857	0.00549485958284909	0.00335960346013142	0.000168730110899578	0.0009380487844171	0.00453773921259157	0.00335960346013142	0.00119720733830057	0.12500918235721	0.00122447570467304	0.123042656345392	0.119683052885261	0.00532612947194951	0.000168730110899578	0.123042656345392	0.00532612947194951	0.00196652601181809	0.00429765224454852	0.00117813575246015	0.119683052885261	0.0009380487844171	0.000158158534084379	0.00335960346013142	0	0.00102847722740099
"Excoecaria_benthiamiana"	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Apis_mellifera"	0.104785858104811	0.102328781306512	0.101920413885982	0.0938171278474063	0.0871317821896208	0.0849313263190243	0.0874020173259893	0.00434935968732041	0	1.0608296111751	0.0608296111750977	0.0212159144605595	0.00393572235794276	0.00781809398728386	0.00436607742103381	0.0191932725526792	0.00393572235794276	0.012914114681583	0.0138327564420077	0.0192512417474698	0.0043706583266748	0.000434935968732041	0.0133978204732757	0.00781809398728386	0.00437065832667481	0.0133978204732757	0.00946209811533292	0.00830179977897657	0.0152575501947364	0.000434935968732041	0.00436607742103381	0.0145670028876649	0.00393572235794276	0	0.00509602069429911
"Lasioglossum_mahense"	0.104785858104811	0.102328781306512	0.101920413885982	0.0938171278474064	0.0871317821896208	0.0849313263190243	0.0874020173259892	0.00434935968732041	0	0.0608296111750977	1.0608296111751	0.0212159144605596	0.00393572235794276	0.00781809398728386	0.00436607742103381	0.0191932725526792	0.00393572235794276	0.012914114681583	0.0138327564420077	0.0192512417474698	0.0043706583266748	0.000434935968732041	0.0133978204732757	0.00781809398728386	0.00437065832667481	0.0133978204732757	0.00946209811533292	0.00830179977897657	0.0152575501947364	0.000434935968732041	0.00436607742103381	0.0145670028876649	0.00393572235794276	0	0.00509602069429911
"Hemipyrellia_germana"	0.162283164066561	0.162705554315953	0.159362416548858	0.152379655883499	0.00966791628712117	0.0076132265968702	0.00578615848924351	0.00686857447856136	0	0.0371278503059792	0.0371278503059792	1.0336861299224	0.00625790593522898	0.0126983046569582	0.00676179850277336	0.0142281939738925	0.00625790593522898	0.0206664254844011	0.0216746827133013	0.00923699192692123	0.00694476338308511	0.000686857447856136	0.0209878252654452	0.0126983046569582	0.00694476338308512	0.0209878252654452	0.0147299193302162	0.0130197044380023	0.00797028803866351	0.000686857447856136	0.00676179850277336	0.000964359748207252	0.00625790593522898	0	0.00796812082744288
"Unidentified_sp3_M_PL_130"	0.0307831735133551	0.573273816156033	0.020382380785772	0.00817055451391189	0.00859251123534815	0.00437269786201556	0.00429351529957392	0.0167980173006571	0	0.0275500565055993	0.0275500565055993	0.0250316237409159	1.02204899292908	0.000680879542825991	0.00128263222972313	0.0244056890632198	0.0220489929290782	0.00169999858211459	0.0260305459281556	0.00174790201629119	0.0237287946591439	0.00167980173006571	0.0243507441980899	0.000680879542825991	0.0237287946591439	0.0243507441980899	0.00230175126901173	0.0233316251588013	0.00235669613414165	0.00167980173006571	0.00128263222972313	0.000715585883262321	0.0220489929290782	0	0.0010191190392886
"Phelsuma_sp1_M_PL_130"	0.0180741276483149	0.0177028681134758	0.0298994469798558	0.574371337008012	0.00869840265434057	0.00854800390385954	0.00852882980430967	0.000843650554497891	0	0.054726657910987	0.054726657910987	0.050793218627833	0.000680879542825991	1.047864278084	0.000753088652013121	0.00252126852663168	0.000680879542825991	0.0493592504329938	0.00301330559928169	0.00291963966630271	0.00076524459827578	8.4365055449789e-05	0.0029289405438319	0.047864278084001	0.00076524459827578	0.0029289405438319	0.00224806100100591	0.00143396819483911	0.00184038898380569	8.43650554497891e-05	0.000753088652013121	0.00142147163405161	0.000680879542825991	0	0.00149497234899279
"Unidentified_sp2_M_PL_130"	0.566797626779399	0.0333484379728014	0.027898106937645	0.00903706382415745	0.0152123984548771	0.00491979522548282	0.0047629935502187	0.0046902439220855	0	0.0305625419472367	0.0305625419472367	0.0270471940110934	0.00128263222972313	0.000753088652013121	1.02361656778248	0.0268007498190577	0.00128263222972313	0.00214799399889537	0.0267631297512889	0.00221487121779605	0.00175165662193168	0.00046902439220855	0.0262941053590803	0.000753088652013121	0.00175165662193168	0.0262941053590803	0.0250114731293572	0.0248992000121981	0.0255181175893346	0.00046902439220855	0.023616567782475	0.000793832258369784	0.00128263222972313	0	0.00139490534688225
"Unidentified_sp1_M_PL_130"	0.214405998552462	0.211515971881239	0.0212337899110714	0.0100850741065267	0.187930678325388	0.00695288336498934	0.00697937183733788	0.00756289868765262	0	0.0447843026229181	0.0447843026229181	0.0189709252985233	0.00813522968773995	0.000840422842210561	0.00893358327301924	1.04056014775143	0.00813522968773995	0.00190211233776413	0.018886792325078	0.00222050338971846	0.00889151955650521	0.000756289868765262	0.0181305024563128	0.000840422842210561	0.00889151955650521	0.0181305024563128	0.00999527276857281	0.0170688129607592	0.0324249180636928	0.000756289868765262	0.00893358327301924	0.00116322863955631	0.00813522968773995	0	0.00106168949555357
"Unidentified_sp5_M_PL_130"	0.0307831735133551	0.573273816156033	0.020382380785772	0.00817055451391189	0.00859251123534815	0.00437269786201556	0.00429351529957392	0.0167980173006571	0	0.0275500565055993	0.0275500565055993	0.0250316237409159	0.0220489929290782	0.00068087954282599	0.00128263222972313	0.0244056890632198	1.02204899292908	0.00169999858211459	0.0260305459281556	0.00174790201629119	0.0237287946591439	0.00167980173006571	0.0243507441980899	0.00068087954282599	0.0237287946591439	0.0243507441980899	0.00230175126901173	0.0233316251588013	0.00235669613414165	0.00167980173006571	0.00128263222972313	0.000715585883262321	0.0220489929290782	0	0.0010191190392886
"Nectarinia_dussumieri"	0.0257759279867444	0.0220999815674897	0.294584589236006	0.296155502597963	0.00743337772912975	0.0105802066499912	0.00704406255359071	0.00299301834575142	0	0.0451994013855404	0.0451994013855404	0.0413328509688022	0.000849999291057296	0.0246796252164969	0.00107399699944769	0.0028531685066462	0.000849999291057296	1.0394088546783	0.0169525275868804	0.0164925972367988	0.00114930112563244	0.000299301834575142	0.0166532257523053	0.0246796252164969	0.00114930112563244	0.0166532257523053	0.015803226461248	0.00192399629050498	0.0020031692155889	0.000299301834575142	0.00107399699944769	0.00117401042559845	0.000849999291057296	0	0.0147292294618003
"Neophyllomyza_approximatonervis"	0.160578778507733	0.169198548533012	0.154458747872396	0.00903991679784508	0.00773340259157908	0.00562322447885935	0.00377256993872938	0.156261477946513	0	0.0242073237735135	0.0242073237735135	0.0216746827133013	0.00650763648203891	0.000753326399820423	0.00669078243782222	0.0141650942438085	0.00650763648203891	0.00847626379344022	1.03654750410813	0.00866014147342968	0.0221337842766902	0.0156261477946513	0.0209213563134809	0.000753326399820423	0.0221337842766902	0.0209213563134809	0.014413719831442	0.0131984189198611	0.00765745776176961	0.0156261477946513	0.00669078243782222	0.000628761656454897	0.00650763648203891	0	0.0077229373936198
"Rhynchium_brunneum"	0.0265784546135526	0.0227227262117855	0.30065554807295	0.0175178379978163	0.0107949477402726	0.274835285451805	0.0105006773168017	0.00306118926168261	0	0.0673793461161444	0.0673793461161444	0.0184739838538425	0.000873951008145597	0.00145981983315136	0.00110743560889803	0.00333075508457769	0.000873951008145597	0.0164925972367988	0.0173202829468594	1.06083865831228	0.00118006993431386	0.000306118926168261	0.0170141640206911	0.00145981983315136	0.00118006993431386	0.0170141640206911	0.0161402130125455	0.00198138661704362	0.00245680407643209	0.000306118926168261	0.00110743560889803	0.00175011288613362	0.000873951008145597	0	0.0150327774036475
"Unidentified_sp6_M_PL_130"	0.0210198794631802	0.308474330568871	0.015333576529891	0.00459146758965468	0.00477642955376017	0.00248034664691587	0.00238399545091353	0.307606640863481	0	0.0152973041433618	0.0152973041433618	0.0138895267661702	0.011864397329572	0.00038262229913789	0.00087582831096584	0.0133372793347578	0.011864397329572	0.00114930112563244	0.0442675685533804	0.00118006993431386	1.04262506141592	0.0307606640863481	0.0135069044670323	0.00038262229913789	0.04262506141592	0.0135069044670323	0.00164250713746039	0.0127402256405378	0.00147288200518586	0.0307606640863481	0.00087582831096584	0.000397332575152255	0.011864397329572	0	0.000766678826494548
"Unidentified_sp7_M_PL_130"	0.0112565854130052	0.0436748449817085	0.0102847722740099	0.00101238066539747	0.00096034787217219	0.000587995431816171	0.000474475602253136	0.598415264426304	0	0.00304455178112429	0.00304455178112429	0.00274742979142454	0.00167980173006571	8.4365055449789e-05	0.00046902439220855	0.00226886960629579	0.00167980173006571	0.000598603669150283	0.0625045911786052	0.000612237852336523	0.0615213281726961	1.05984152644263	0.00266306473597476	8.43650554497891e-05	0.0615213281726962	0.00266306473597476	0.000983263005909044	0.00214882612227426	0.000589067876230074	0.0598415264426304	0.00046902439220855	7.90792670421893e-05	0.00167980173006571	0	0.000514238613700494
"Hemipyrellia_sp1_M_PL_130"	0.210352842872643	0.211039783050113	0.202516739738525	0.0117157621753276	0.00999108749804804	0.00730163416120708	0.00487193471755479	0.00887688245324919	0	0.0312615811043099	0.0312615811043099	0.0279837670205936	0.00811691473269664	0.000976313514610634	0.00876470178636011	0.0181305024563128	0.00811691473269664	0.0111021505015369	0.0278951417513079	0.0113427760137941	0.00900460297802156	0.000887688245324919	1.02700745350598	0.000976313514610634	0.00900460297802156	0.027007453505983	0.0188905387732863	0.0168816165190567	0.0100135877236161	0.000887688245324918	0.00876470178636011	0.000811989119592466	0.00811691473269664	0	0.0101258369869262
"Mabuya_sechellensis"	0.0180741276483149	0.0177028681134758	0.0298994469798558	0.574371337008012	0.00869840265434057	0.00854800390385954	0.00852882980430967	0.000843650554497891	0	0.0547266579109871	0.0547266579109871	0.0507932186278329	0.000680879542825991	0.047864278084001	0.000753088652013121	0.00252126852663168	0.000680879542825991	0.0493592504329938	0.00301330559928169	0.00291963966630271	0.00076524459827578	8.43650554497891e-05	0.0029289405438319	1.047864278084	0.00076524459827578	0.0029289405438319	0.00224806100100591	0.00143396819483911	0.00184038898380569	8.43650554497891e-05	0.000753088652013121	0.00142147163405161	0.000680879542825991	0	0.00149497234899279
"Unidentified_sp4_M_PL_130"	0.0210198794631802	0.308474330568871	0.015333576529891	0.00459146758965468	0.00477642955376017	0.00248034664691587	0.00238399545091353	0.307606640863481	0	0.0152973041433618	0.0152973041433618	0.0138895267661702	0.0118643973295719	0.00038262229913789	0.00087582831096584	0.0133372793347578	0.011864397329572	0.00114930112563244	0.0442675685533804	0.00118006993431386	0.04262506141592	0.0307606640863481	0.0135069044670323	0.00038262229913789	1.04262506141592	0.0135069044670323	0.00164250713746039	0.0127402256405378	0.00147288200518586	0.0307606640863481	0.00087582831096584	0.000397332575152255	0.011864397329572	0	0.000766678826494548
"Ornidia_obesa"	0.210352842872643	0.211039783050113	0.202516739738525	0.0117157621753276	0.00999108749804804	0.00730163416120708	0.00487193471755479	0.00887688245324919	0	0.0312615811043099	0.0312615811043099	0.0279837670205936	0.00811691473269664	0.000976313514610634	0.00876470178636011	0.0181305024563128	0.00811691473269664	0.0111021505015369	0.0278951417513079	0.0113427760137941	0.00900460297802156	0.000887688245324919	0.027007453505983	0.000976313514610635	0.00900460297802156	1.02700745350598	0.0188905387732863	0.0168816165190567	0.0100135877236161	0.000887688245324919	0.00876470178636011	0.000811989119592466	0.00811691473269664	0	0.0101258369869262
"Simosyrphus_aegyptius"	0.300137677552286	0.0299227664971525	0.293583919214901	0.0134883660060355	0.010690375629398	0.00876610231080284	0.00516114442654523	0.00491631502954522	0	0.0331173434036652	0.0331173434036652	0.0294598386604325	0.00115087563450587	0.00112403050050296	0.0125057365646786	0.0149929091528592	0.00115087563450587	0.015803226461248	0.028827439662884	0.0161402130125455	0.00164250713746039	0.000491631502954522	0.0283358081599295	0.00112403050050296	0.00164250713746039	0.0283358081599295	1.02718493252542	0.0136566121991845	0.0138420335183533	0.000491631502954522	0.0125057365646786	0.000860190737757539	0.00115087563450587	0	0.0146791959607451
