"Fuchsia_regia"	"Justicia_brasiliana"	"Hippeastrum_aulicum"	"Heliconia_farinosa"	"Nematanthus_australis"	"Psychotria_suterella"	"Nidularium_inocentii"	"Ipomea_sp1_M_PL_069_01"	"Sinningia_douglasii"	"Vriesea_vagans"	"Aechmea_blumenavii"	"Billbergia_amoena"	"Justicia_carnea"	"Tillandsia_sp1_M_PL_069_01"	"Vriesea_carinata"	"Hedychium_coronarium"	"Vriesea_erythrodactylon"	"Vriesea_incurvata"	"Clytolaema_rubricauda"	"Thalurania_glaucopis"	"Phaethornis_eurynome"	"Amazilia_fimbriata"	"Amazilia_versicolor"	"Ramphodon_naevius"
"Fuchsia_regia"	1.05438326542758	0.00111000340822808	0.0172654416139933	0.0172654416139933	0.0543832654275808	0.0161554382057652	0.00111000340822808	0.0178750807915693	0.00197845167062414	0.0571024286989598	0.0172654416139933	0.00111000340822808	0.0172654416139933	0.0161554382057652	0.00111000340822808	0.000851194323408062	0.0382278272218156	0.00271916327137904	0.305822617774525	0.323108764115304	0.0199800613481055	0.00347379304958425	0.00340477729363225	0.0108766530855162
"Justicia_brasiliana"	0.00222000681645616	1.03407733468512	0.036097540888097	0.036097540888097	0.00222000681645616	0.00202020620297511	0.0340773346851219	0.00472723420393258	0.0365592562954159	0.00233100715727897	0.036097540888097	0.0340773346851219	0.036097540888097	0.00202020620297511	0.0340773346851219	0.000225106390663456	0.000199800613481055	0.000111000340822808	0.00159840490784844	0.0404041240595021	0.613392024332195	0.00992768644117608	0.000900425562653826	0.000444001363291232
"Hippeastrum_aulicum"	0.0172654416139933	0.0180487704440485	1.03376032231278	0.0337603223127824	0.0172654416139933	0.0157115518687339	0.0180487704440485	0.0186299406222944	0.0200800191679759	0.0181287136946929	0.0337603223127824	0.0180487704440485	0.0337603223127824	0.0157115518687339	0.0180487704440485	0.000887140029633065	0.00155388974525939	0.000863272080699663	0.0124311179620752	0.314231037374677	0.324877867992873	0.00812499489570971	0.00354856011853226	0.00345308832279865
"Heliconia_farinosa"	0.0172654416139933	0.0180487704440485	0.0337603223127824	1.03376032231278	0.0172654416139933	0.0157115518687339	0.0180487704440485	0.0186299406222944	0.0200800191679759	0.0181287136946929	0.0337603223127824	0.0180487704440485	0.0337603223127824	0.0157115518687339	0.0180487704440485	0.000887140029633065	0.00155388974525939	0.000863272080699663	0.0124311179620752	0.314231037374677	0.324877867992873	0.00812499489570971	0.00354856011853226	0.00345308832279865
"Nematanthus_australis"	0.0543832654275808	0.00111000340822808	0.0172654416139933	0.0172654416139933	1.05438326542758	0.0161554382057652	0.00111000340822808	0.0178750807915693	0.00197845167062414	0.0571024286989598	0.0172654416139933	0.00111000340822808	0.0172654416139933	0.0161554382057652	0.00111000340822808	0.000851194323408062	0.0382278272218156	0.00271916327137904	0.305822617774525	0.323108764115304	0.0199800613481055	0.00347379304958425	0.00340477729363225	0.0108766530855162
"Psychotria_suterella"	0.0323108764115304	0.00202020620297511	0.0314231037374677	0.0314231037374677	0.0323108764115304	1.02940289753449	0.00202020620297511	0.0325326470406561	0.00360078204053594	0.0339264202321069	0.0314231037374677	0.00202020620297511	0.0314231037374677	0.0294028975344926	0.00202020620297511	0.00154917366860267	0.00290797887703773	0.00161554382057652	0.0232638310163019	0.588057950689853	0.0363637116535519	0.00632230335024334	0.00619669467441069	0.00646217528230607
"Nidularium_inocentii"	0.00222000681645616	0.0340773346851219	0.036097540888097	0.036097540888097	0.00222000681645616	0.00202020620297511	1.03407733468512	0.00472723420393258	0.0365592562954159	0.00233100715727897	0.036097540888097	0.0340773346851219	0.036097540888097	0.00202020620297511	0.0340773346851219	0.000225106390663456	0.000199800613481055	0.000111000340822808	0.00159840490784844	0.0404041240595021	0.613392024332195	0.00992768644117608	0.000900425562653826	0.000444001363291232
"Ipomea_sp1_M_PL_069_01"	0.0119167205277129	0.00157574473464419	0.0124199604148629	0.0124199604148629	0.0119167205277129	0.0108442156802187	0.00157574473464419	1.11345810691852	0.0511678213577769	0.0125125565540985	0.0124199604148629	0.00157574473464419	0.0124199604148629	0.0108442156802187	0.00157574473464419	0.0530218146151676	0.00107250484749416	0.000595836026385643	0.00858003877995327	0.216884313604374	0.0283634052235955	0.198368306492531	0.21208725846067	0.00238334410554257
"Sinningia_douglasii"	0.00197845167062414	0.018279628147708	0.0200800191679759	0.0200800191679759	0.00197845167062414	0.00180039102026797	0.018279628147708	0.0767517320366653	1.08957612478141	0.00207737425415535	0.0200800191679759	0.018279628147708	0.0200800191679759	0.00180039102026797	0.018279628147708	0.00365484438269835	0.000178060650356173	9.89225835312072e-05	0.00142448520284938	0.0360078204053594	0.329033306658744	0.285185986534796	0.0146193775307934	0.000395690334124829
"Vriesea_vagans"	0.0380682857993065	0.000777002385759657	0.0120858091297953	0.0120858091297953	0.0380682857993065	0.0113088067440356	0.000777002385759657	0.0125125565540985	0.0013849161694369	1.08997170008927	0.0120858091297953	0.000777002385759657	0.0120858091297953	0.0113088067440356	0.000777002385759657	0.000595836026385643	0.0267594790552709	0.0519034142899653	0.214075832442167	0.226176134880713	0.0139860429436738	0.00243165513470898	0.00238334410554257	0.207613657159861
"Aechmea_blumenavii"	0.0172654416139933	0.0180487704440485	0.0337603223127824	0.0337603223127824	0.0172654416139933	0.0157115518687339	0.0180487704440485	0.0186299406222944	0.0200800191679759	0.0181287136946929	1.03376032231278	0.0180487704440485	0.0337603223127824	0.0157115518687339	0.0180487704440485	0.000887140029633065	0.00155388974525939	0.000863272080699663	0.0124311179620752	0.314231037374677	0.324877867992873	0.00812499489570971	0.00354856011853226	0.00345308832279865
"Billbergia_amoena"	0.00222000681645616	0.0340773346851219	0.036097540888097	0.036097540888097	0.00222000681645616	0.00202020620297511	0.0340773346851219	0.00472723420393258	0.0365592562954159	0.00233100715727897	0.036097540888097	1.03407733468512	0.036097540888097	0.00202020620297511	0.0340773346851219	0.000225106390663456	0.000199800613481055	0.000111000340822808	0.00159840490784844	0.0404041240595021	0.613392024332195	0.00992768644117608	0.000900425562653826	0.000444001363291232
"Justicia_carnea"	0.0172654416139933	0.0180487704440485	0.0337603223127824	0.0337603223127824	0.0172654416139933	0.0157115518687339	0.0180487704440485	0.0186299406222944	0.0200800191679759	0.0181287136946929	0.0337603223127824	0.0180487704440485	1.03376032231278	0.0157115518687339	0.0180487704440485	0.000887140029633065	0.00155388974525939	0.000863272080699663	0.0124311179620752	0.314231037374677	0.324877867992873	0.00812499489570971	0.00354856011853226	0.00345308832279865
"Tillandsia_sp1_M_PL_069_01"	0.0323108764115304	0.00202020620297511	0.0314231037374677	0.0314231037374677	0.0323108764115304	0.0294028975344926	0.00202020620297511	0.0325326470406561	0.00360078204053594	0.0339264202321069	0.0314231037374677	0.00202020620297511	0.0314231037374677	1.02940289753449	0.00202020620297511	0.00154917366860267	0.00290797887703773	0.00161554382057652	0.0232638310163019	0.588057950689853	0.0363637116535519	0.00632230335024334	0.00619669467441069	0.00646217528230607
"Vriesea_carinata"	0.00222000681645616	0.0340773346851219	0.036097540888097	0.036097540888097	0.00222000681645616	0.00202020620297511	0.0340773346851219	0.00472723420393258	0.0365592562954159	0.00233100715727897	0.036097540888097	0.0340773346851219	0.036097540888097	0.00202020620297511	1.03407733468512	0.000225106390663456	0.000199800613481055	0.000111000340822808	0.00159840490784844	0.0404041240595021	0.613392024332195	0.00992768644117608	0.000900425562653826	0.000444001363291232
"Hedychium_coronarium"	0.00170238864681612	0.000225106390663456	0.00177428005926613	0.00177428005926613	0.00170238864681612	0.00154917366860267	0.000225106390663456	0.159065443845503	0.00730968876539669	0.00178750807915693	0.00177428005926613	0.000225106390663456	0.00177428005926613	0.00154917366860267	0.000225106390663456	1.15043168780217	0.000153214978213451	8.51194323408062e-05	0.00122571982570761	0.0309834733720535	0.00405191503194222	0.0283383294989329	0.601726751208667	0.000340477729363225
"Vriesea_erythrodactylon"	0.0764556544436312	0.000199800613481055	0.00310777949051879	0.00310777949051879	0.0764556544436312	0.00290797887703773	0.000199800613481055	0.00321751454248248	0.000356121300712346	0.0802784371658128	0.00310777949051879	0.000199800613481055	0.00310777949051879	0.00290797887703773	0.000199800613481055	0.000153214978213451	1.07354767556659	0.00382278272218156	0.588381404532748	0.0581595775407547	0.00359641104265898	0.000625282748925165	0.000612859912853805	0.0152911308887262
"Vriesea_incurvata"	0.00543832654275808	0.000111000340822808	0.00172654416139933	0.00172654416139933	0.00543832654275808	0.00161554382057652	0.000111000340822808	0.00178750807915693	0.000197845167062414	0.155710242869896	0.00172654416139933	0.000111000340822808	0.00172654416139933	0.00161554382057652	0.000111000340822808	8.51194323408062e-05	0.00382278272218156	1.15027191632714	0.0305822617774525	0.0323108764115304	0.00199800613481055	0.000347379304958425	0.000340477729363225	0.601087665308552
"Clytolaema_rubricauda"	0.152911308887262	0.000399601226962109	0.00621555898103757	0.00621555898103757	0.152911308887262	0.00581595775407546	0.000399601226962109	0.00643502908496495	0.000712242601424692	0.160556874331626	0.00621555898103757	0.000399601226962109	0.00621555898103757	0.00581595775407546	0.000399601226962109	0.000306429956426902	0.147095351133187	0.00764556544436312	1.1767628090655	0.116319155081509	0.00719282208531796	0.00125056549785033	0.00122571982570761	0.0305822617774525
"Thalurania_glaucopis"	0.0646217528230607	0.00404041240595021	0.0628462074749355	0.0628462074749355	0.0646217528230607	0.0588057950689853	0.00404041240595021	0.0650652940813123	0.00720156408107188	0.0678528404642138	0.0628462074749355	0.00404041240595021	0.0628462074749355	0.0588057950689853	0.00404041240595021	0.00309834733720535	0.00581595775407547	0.00323108764115304	0.0465276620326037	1.17611590137971	0.0727274233071039	0.0126446067004867	0.0123933893488214	0.0129243505646121
"Phaethornis_eurynome"	0.00444001363291232	0.0681546693702439	0.0721950817761941	0.0721950817761941	0.00444001363291232	0.00404041240595021	0.0681546693702439	0.00945446840786517	0.0731185125908319	0.00466201431455794	0.0721950817761941	0.0681546693702439	0.0721950817761941	0.00404041240595021	0.0681546693702439	0.000450212781326913	0.000399601226962109	0.000222000681645616	0.00319680981569687	0.0808082481190043	1.22678404866439	0.0198553728823522	0.00180085112530765	0.000888002726582464
"Amazilia_fimbriata"	0.00347379304958425	0.00496384322058804	0.00812499489570971	0.00812499489570971	0.00347379304958425	0.00316115167512167	0.00496384322058804	0.297552459738796	0.285185986534796	0.00364748270206347	0.00812499489570971	0.00496384322058804	0.00812499489570971	0.00316115167512167	0.00496384322058804	0.0141691647494665	0.000312641374462583	0.000173689652479213	0.00250113099570066	0.0632230335024334	0.0893491779705848	1.12088857325683	0.0566766589978659	0.00069475860991685
"Amazilia_versicolor"	0.00340477729363225	0.000450212781326913	0.00354856011853226	0.00354856011853226	0.00340477729363225	0.00309834733720535	0.000450212781326913	0.318130887691005	0.0146193775307934	0.00357501615831386	0.00354856011853226	0.000450212781326913	0.00354856011853226	0.00309834733720535	0.000450212781326913	0.300863375604334	0.000306429956426902	0.000170238864681612	0.00245143965141522	0.0619669467441069	0.00810383006388443	0.0566766589978659	1.20345350241733	0.00068095545872645
"Ramphodon_naevius"	0.0108766530855162	0.000222000681645616	0.00345308832279865	0.00345308832279865	0.0108766530855162	0.00323108764115304	0.000222000681645616	0.00357501615831386	0.000395690334124829	0.311420485739792	0.00345308832279865	0.000222000681645616	0.00345308832279865	0.00323108764115304	0.000222000681645616	0.000170238864681612	0.00764556544436312	0.300543832654276	0.061164523554905	0.0646217528230607	0.00399601226962109	0.000694758609916851	0.00068095545872645	1.2021753306171
