"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Microtus_arvalis"	"Apodemus_uralensis"	"Spermophilus_pygmaeus"	"Talpa_europaea"	"Spermophilus_major"	"Sorex_minutus"	"Arvicola_terrestris"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_rutilus"	"Sciurus_vulgaris"	"Microtus_agrestis"	"Neomys_fodiens"	"Microtus_oeconomus"	"Allactaga_major"	"Tamias_sibiricus"	"Marmota_bobak"	"Dryomys_nitedula"	"Allocricetulus_eversmanni"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Sicista_subtilis"	"Spermophilus_suslicus"	"Myoxus_glis"	"Stenoponia_suknevi"	"Rostropsylla_daca"	"Rhadinopsylla_li"	"Xenopsylla_nubica"	"Wagnerina_tuvensis"	"Stenoponia_vlasovi"	"Tarsopsylla_octodecimdentata"	"Wagnerina_schelkovnikovi"	"Stenoponia_tripectinata"	"Xenopsylla_hirtipes"	"Rhadinopsylla_socia"	"Xenopsylla_skrjabini"	"Xenopsylla_cheopis"	"Rhadinopsylla_pentacantha"	"Xenopsylla_nuttalli"	"Xenopsylla_persica"	"Xenopsylla_conformis"	"Xenopsylla_magdalinae"	"Wagnerina_longicauda"	"Peromyscopsylla_tikhomirovae"	"Stenoponia_montana"	"Rhadinopsylla_rothschildi"	"Stenoponia_conspecta"	"Frontopsylla_semura"	"Stenoponia_ivanovi"	"Stenoponia_sidimi"	"Echidnophaga_oschanini"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_gerbilli"	"Rhadinopsylla_ucrainica"	"Megabothris_asio"	"Megabothris_calcarifer"	"Synosternus_longispinus"	"Amphipsylla_georgica"	"Neopsylla_mana"
"Clethrionomys_glareolus"	1.05677616840395	0.0366400326419082	0.0235371843269138	0.0310957970076028	0.0288535182922722	0.000365674550527715	0.0215225346111596	0.00257089686896425	0.0123134643217559	0.0147372055768625	0.0126710191836372	0.0155075942950123	0.0159010184030109	0.00200266356540854	0.0145310523791685	0.0105318053860131	0.0131261862691672	0	0.00298648721155638	5.01617721599585e-05	0.00175233061973247	0.00440999411942119	0.00225937685094191	0.00419391302503347	0.00134283751940883	0.0019020855120167	0.00175233061973247	0.0316465716016583	0.0323988434149449	0.0309902622881999	0.0309535907194278	0.0325743836750762	0.0295617443957534	0.0323988434149449	0.0308711918869076	0.0334996103559365	0.000263349303839782	0.000250808860799792	0.0276928785782856	0.0278416698923571	0.0286808290069863	0.0289708438619371	0.0300434020941707	0.000250808860799792	0.0247171855740878	0.0269779260668405	0.000500665891352136	0.000250808860799792	0.0280372899157196	0.00572087779010061	0	0.0247171855740878	0.000802058125727441	0.0253026221378383	0.000497747868592731	0.0264626678212384	0.0246416675946375	0.0245510085258262	0.0229733949653032	0.00123482449095871	0.000376562808490318	1.25404430399896e-05
"Sorex_araneus"	0.0421360375381944	1.0426556709239	0.0229198746190885	0.0271970908336083	0.0278380613917863	0.000410585079183885	0.0257373181916838	0.00288957968456274	0.0137515861489127	0.0164144484180245	0.0157306748007049	0.0141034023077893	0.0177388859854692	0.000258016648613006	0.0162011126342287	0.0134297881671154	0.0146425784489275	0	0.00144854384029546	5.63713629930567e-05	0.00022576456753638	0.00493878669664561	0.00251991770828264	0.00469926187332653	0.00308115593786003	0.00208305495705952	0.00022576456753638	0.0351983837739443	0.0361576543573097	0.0344662548514979	0.0347063729501918	0.0362357183957387	0.0332579979458989	0.0361576543573097	0.0344932136585548	0.037470287726305	0.000295949655713548	0.000281856814965284	0.0308759492535283	0.0310837417512674	0.0318549398671416	0.0320737480177666	0.0335033168050285	0.000281856814965284	0.0279722894426716	0.0298521022659969	6.45041621532514e-05	0.000281856814965284	0.00361223308058208	0.0316654184286758	0	0.0279722894426716	0.000899205152045984	0.00305312992995759	0.000241423973382577	0.0297479352645463	0.0279416631725107	0.00236429429566335	0.000916000816047706	0.00125334430220663	0.000419986284713773	1.40928407482642e-05
"Apodemus_flavicollis"	0.0338347024699386	0.0286498432738606	1.03340134059871	0.0345229260237117	0.0285762075461169	0.000104727052040841	0.0185639288074889	0.000334057167265436	0.0146674949607198	0.0172418516653573	0.0170251954795129	0.0207885910537886	0.0194634064095055	0.00274662178113604	0.0176752913063419	0.00911296775597698	0.0150664181451677	0	0.00403753807923073	7.66216049524075e-06	0.00240329405849403	0.00301941244820728	0.00296813757079891	0.000571632702378494	0.00365548303292727	0.00249130772566348	0.00240329405849403	0.0418181916217869	0.042469117890071	0.0410648707145285	0.0406459678071381	0.042690307772946	0.00759885500616984	0.042469117890071	0.0407787620690975	0.0441246054805606	4.02263426000139e-05	3.83108024762038e-05	0.0369310510296571	0.00479223622015459	0.0386567932927416	0.03884362618287	0.040064764807271	3.83108024762038e-05	0.00216578035388907	0.0364455080534573	0.00068665544528401	3.83108024762038e-05	0.0384527049359045	0.0377232083006903	0	0.00216578035388907	0.000415737358502114	0.0349772565098709	0.000672923013205121	0.00275196138269514	0.00210270936034664	0.00239604052521155	0.000735537010216058	0.00137483239315579	0.000494689595133151	1.91554012381019e-06
"Microtus_arvalis"	0.0376422805881508	0.0286285166669561	0.0290719377041783	1.03788546896884	0.0329202632408121	0.000103748046253513	0.0177317139909076	0.000388404039076699	0.0142563322039717	0.0170847774954923	0.0162997593766538	0.0180867195038503	0.0184269551822465	0.00236816506200867	0.0168571101218091	0.00941524304379262	0.015194607481126	0	0.00350531073896418	8.54836157634858e-06	0.00207214442925759	0.00274023548716531	0.00260876467677733	0.0025625175744812	0.00318448425414169	0.00221718066558353	0.00207214442925759	0.0367319926188975	0.0374045099791683	0.0359722622448412	0.0357235932087262	0.0375093161675893	0.0340553647814143	0.0374045099791683	0.0358276566437049	0.0387959407696256	4.48788982758301e-05	4.27418078817429e-05	0.0320713984324521	0.0318900621432122	0.0335164715058364	0.033836558481508	0.0351456676440546	4.27418078817429e-05	0.00221601236389269	0.031525955608734	0.000592041265502168	4.27418078817429e-05	0.0331543108681214	0.0326948347629139	0	0.00221601236389269	0.000385271243777406	0.0299439199751966	0.00058421845649403	0.00341587191387823	0.0022065407245133	0.028997408663612	0.000818310447568495	0.00142061788325936	0.000434794112796222	2.13709039408715e-06
"Apodemus_uralensis"	0.0349279431959085	0.0293032225176698	0.0240641747756774	0.0329202632408121	1.04203510143575	0.000427358048946126	0.0175762035345454	0.00301314492922321	0.0141124098669026	0.0155340228459049	0.0161526648294948	0.0131370669098315	0.0182486170385733	0.00235971025617986	0.0152637888966594	0.00934237081978215	0.0136808008504931	0	0.00348997141911229	5.87662431326427e-05	0.00206474647415738	0.00511643064866164	0.00259099592064752	0.00489973316802016	0.00317464895595442	0.00777443003713352	0.00206474647415738	0.0361491815324163	0.0368164937338293	0.0354651414898917	0.0354535484407966	0.0372205680169403	0.0340175029365321	0.0368164937338293	0.0354923281869247	0.0385693957743155	0.000308522776446374	0.000293831215663214	0.0319685550795977	0.032395248028403	0.0077946132855522	0.0333493011305905	0.034816320358673	0.000293831215663214	0.00216789150414802	0.0311890415535637	0.000589927564044966	0.000293831215663214	0.0330359435865181	0.0326440794014752	0	0.00216789150414802	0.000933385046745918	0.0030344846370495	0.000581661903185382	0.0310294425633251	0.00215919587730929	0.0290476021833904	0.000759303112954532	0.0293655838628558	0.000431832653441254	1.46915607831607e-05
"Spermophilus_pygmaeus"	0.00168210293242749	0.00164234031673554	0.00033512656653069	0.000394242575763351	0.00162396058599528	1.1372159615337	0.000316164159965056	0.138451237684985	0.000273883419958061	0.000307572808269089	0.000284311264876344	0.000275820233251134	0.000296298275040553	9.21101933748032e-06	0.000199723910339357	0.000156404188131432	0.000296921678868264	0	0.000110646625159439	0.0250518398587571	8.05964192029529e-06	0.0227841106232915	0.000215598856427283	0.00126934031684359	0.000103794276060807	2.06003387781805e-05	8.05964192029529e-06	0.00024402864682525	0.000255200374548924	0.000229182562881837	0.000227428780692318	0.00312797561747456	0.000202109991544821	0.000255200374548924	0.000230237635162694	0.0031744586588458	0.131522159258475	0.125259199293785	0.000165715199153887	0.000476898317839483	0.00015531959485604	0.000190404992572717	0.000218077475164038	0.125259199293785	8.9786122969816e-05	0.000155000289357765	2.30275483437008e-06	0.125259199293786	0.000128954270724725	0.000166845518692529	0	8.9786122969816e-05	0.128107213121697	7.12059765447635e-05	1.84411041932398e-05	0.0148233138154035	8.87976906948337e-05	8.96780645727353e-05	3.65674550527715e-05	4.78858895891577e-05	3.59331427378804e-05	0.00626295996468927
"Talpa_europaea"	0.0380783304658978	0.039595874141052	0.0228479123784479	0.0259155819867111	0.0256882974735664	0.00012160159998656	1.03706761063059	0.000381216648309034	0.0175019013632566	0.0141416744910204	0.0203699466705814	0.0121211557504634	0.021067919510315	0.000249805411975367	0.0166921691333253	0.012826961352309	0.0137801278637416	0	0.00189876478030444	8.78564280488177e-06	0.000218579735478446	0.00353503838447586	0.00348486036451571	0.000592153013077995	0.00438999995379208	0.000538484851858302	0.000218579735478446	0.0491523307713513	0.0500685422965162	0.0484633243781642	0.0488196811230375	0.0501750206301633	0.0474166774680239	0.0500685422965162	0.0485462729838281	0.051746457979888	4.61246247256293e-05	4.39282140244089e-05	0.0446547265090724	0.0046555315065773	0.00604489664797599	0.00677510684967254	0.00865905719034389	4.39282140244089e-05	0.0417049024397474	0.00449573852351491	6.24513529938418e-05	4.39282140244089e-05	0.00349727576765514	0.0458887249171966	0	0.0417049024397474	0.000485808012083891	0.00282983384173687	0.000316460796717407	0.00311538057986969	0.00273389817142814	0.00218578662063895	0.000827789792736908	0.000810629041216322	0.000580810060752619	2.19641070122044e-06
"Spermophilus_major"	0.00985510466436296	0.00963193228187581	0.00089081911270783	0.00122994612374288	0.00954162560920684	0.115376031404154	0.000825969404669574	1.12369392006483	0.000605125444206374	0.000815811188018768	0.000648052456960256	0.000625397726652004	0.000713695578818632	4.32154361861024e-05	0.000560114800097192	0.000417226495158908	0.000766363208203154	0	0.000185140943111613	0.0210357526291636	3.78135066628396e-05	0.0266823185585293	0.000304095712997013	0.00852831591734008	0.000174826037276687	0.000106905521737913	3.78135066628396e-05	0.0010196889330847	0.00104949082559605	0.000981370772674547	0.000981138612535329	0.0044056613717337	0.000914982354853052	0.00104949082559605	0.000988419046752105	0.00448456683377538	0.110437701303109	0.105178763145818	0.000827845593900891	0.00294598159329221	0.000674101330868571	0.000889889516576645	0.000956650992726352	0.105178763145818	0.000486807766819669	0.000797610110423628	1.08038590465256e-05	0.105178763145818	0.000605016106605434	0.000686832204062113	0	0.000486807766819669	0.108514052965634	0.000305716392608132	3.08568238519354e-05	0.0998146639281162	0.000484841605305267	0.000497703819772013	0.000214241405747021	0.000277821791203079	5.06826188328355e-05	0.0052589381572909
"Sorex_minutus"	0.0283209679400386	0.0275031722978253	0.0234679919371517	0.0270870311875463	0.0268135787471149	0.00013694170997903	0.0227524717722336	0.000363075266523824	1.02396367108289	0.0195930872912767	0.0243562026977347	0.0147194394888611	0.0247439290065236	0.000244277364360787	0.022860175273989	0.0125305811341106	0.0192052999355443	0	0.00226551599086582	8.79008864164435e-06	0.000213742693815689	0.00427019885488264	0.00430666663453791	0.000562794130353286	0.00225551191265859	0.00057447620006063	0.000213742693815689	0.0612923708861701	0.0621874123957494	0.0603321058893928	0.0605608455444301	0.0625439235154533	0.0588672057996169	0.0621874123957494	0.060556398911727	0.0633413301255846	4.61479653686328e-05	4.39504432082217e-05	0.00536115648521444	0.0047132480333189	0.00651899365597006	0.0071517271444613	0.0596813038435641	4.39504432082217e-05	0.00217834759169626	0.00419103634955619	6.10693410901968e-05	4.39504432082217e-05	0.00341988310105102	0.00628050583755645	0	0.00217834759169626	0.000577725300068552	0.00279783654876543	0.000377585998477636	0.00271360267853753	0.00219829403311276	0.00203411031963151	0.000615673216087795	0.000849239543360287	0.000717777772422986	2.19752216041109e-06
"Arvicola_terrestris"	0.030814157115258	0.0298444516691355	0.0250790569677925	0.0295100702194868	0.026831494006563	0.000139805821940495	0.0167128880348422	0.00044498792073751	0.0178118975375243	1.02664894247134	0.0181563667492739	0.0189207328329094	0.0211379896473446	0.000255376203894735	0.0220284676718273	0.00723891728907371	0.0217777882597022	0	0.00211021422806362	1.02125817844351e-05	0.000223454178407893	0.00403498302562178	0.00396788541342249	0.00399461504238933	0.00205537807573338	0.00335974619086082	0.000223454178407893	0.0566238958358325	0.0571409613564806	0.0555350064228474	0.00952906369341077	0.0577895829496056	0.00765645375018214	0.0571409613564806	0.055677859194187	0.058170901375448	5.36160543682841e-05	5.10629089221754e-05	0.00520593050012399	0.0516520612102925	0.0535183032068412	0.0531763187623214	0.0550350558082315	5.10629089221754e-05	0.00205878765845034	0.00462841418717463	6.38440509736838e-05	5.10629089221754e-05	0.00357526685452629	0.00551150738799389	0	0.00205878765845034	0.000555435787124898	0.00317621094790511	0.000351702371343937	0.00366218518556418	0.00193304979314299	0.00215254572355726	0.000669872980766479	0.00154602849525634	0.000661314235570415	2.55314544610877e-06
