"Bischhofia_javanica"	"Ficus_heteropleura"	"Strebus_glaber"	"Macaranga_bicolor"	"Macaranga_tanarius"	"Grewia_multiflora"	"Guioa_pleuropteris"	"Mallotus_molissima"	"Syzygium_sp2_M_SD_013"	"Syzygium_sp3_M_SD_013"	"Homalanthus_alpinus"	"Microcus_stylocarpa"	"Syzygium_garciae"	"Dillenia_reifferscheidia"	"Platea_excelsa"	"Homalanthus_rotundifolius"	"Prunus_fragrans"	"Canarium_asperum"	"Elaeocarpus_cumingii"	"Litsea_luzonica"	"Litsea_quericoides"	"Palaquium_sp1_M_SD_013"	"Unidentified_sp1_M_SD_013"	"Unidentified_sp2_M_SD_013"	"Memexylon_lanceolatum"	"Ternstroemia_megacarpa"	"Ficus_congesta"	"Ficus_heteropoda"	"Ficus_septica"	"Ficus_sp1_M_SD_013"	"Ficus_variegata"	"Pometia_pinnata"	"Aglaia_sp1_M_SD_013"	"Garcinia_busungaensis"	"Lithocarpus_sp1_M_SD_013"	"Myristica_ceylanica"	"Sarcops_calvus"	"Ducula_bicolor"	"Ptilinopus_occipitalis"	"Ducula_poliocephala"	"Penelopides_panini"	"Phapitreron_leucotis"	"Chalcophaps_indica"	"Hypsipetes_philippinus"	"Ptenochirus_jagori"	"Pycnonotus_goiavier"	"Cynopterus_brachyotis"	"Macropygia_phasianella"	"Zosterops_nigrorum"	"Rhabdornis_mysticalis"	"Streptopelia_chinensis"	"Oriolus_chinensis"	"Aceros_waldeni"	"Megalaima_haemacephala"	"Sus_cebifrons"
"Homalanthus_alpinus"	0.0285078569723261	0.0234159249183632	0.0309024917619481	0.0306665246908661	0.030356745776358	0.0300526825072411	0.0209967661453694	0.0208012793898025	0.0115329588894033	0.0115329588894033	1.0289976122497	0.00376105343393842	0.00572955820508638	0.000926690015835324	0.00103533463654072	0.0204683878094336	0.00377434675468406	0.00088985308181118	0.00327068498981893	0.00358612641141668	0.00088985308181118	0.00327068498981893	0.00530450097340397	0.00088985308181118	0.00880397482067916	0.000861045251518281	0.000248738865947758	0.000248738865947758	0.000248738865947758	0.000248738865947758	0.000248738865947758	0.000357383486653156	0.000241629578171735	0.000119394655654924	2.97276462481219e-05	0.000115753908481421	0.0891636905301025	0.00755094627462631	0.00659455335960121	0.00618529920209503	0.00724888734515206	0.0141025294162235	0.0874568540651883	0.0852048333509562	0.00238789311309847	0.0858100522707242	0.00232819578527101	0.0838129944557614	0.0846435652626481	0.0833434853007854	0.00882253588287717	0.00859379057074942	0.00115753908481421	0.00208065551850347	0.000178365877488731
"Microcus_stylocarpa"	0.0255733160993617	0.0254541831943207	0.00731380543549804	0.00451805880242806	0.00714050234696647	0.00428903818063888	0.00697437721356911	0.00409297030339719	0.0146792249702092	0.0146792249702092	0.00376105343393842	1.02334476944225	0.00961301920627686	0.0184699635444266	0.0122787136021435	0.00329625050265935	0.0113454382546461	0.0114699177090236	0.0110668775271113	0.00852055491320701	0.0114699177090236	0.0110668775271113	0.0088106658766394	0.0114699177090236	0.000700908410754556	0.00349333513668347	0.00940602435143178	0.00940602435143178	0.00940602435143178	0.00940602435143178	0.00940602435143178	0.00321477440914871	0.00287186756370411	0.00451489168868726	0.000465889047675304	0.000342906845444604	0.0839401309809215	0.0894638922582394	0.0901965159207768	0.089509871691757	0.0861560269111233	0.0077997003709731	0.00503356684559752	0.00554811839910179	0.0902978337737451	0.00404284032809157	0.0880403879294016	0.00382708316375831	0.00365537492733773	0.00339956428337541	0.0039907843066512	0.00320628870504851	0.00342906845444604	0.00233428313026885	0.00279533428605183
"Syzygium_garciae"	0.0325717586103784	0.0275642282305831	0.0169037400930853	0.0141820795691258	0.0121036903443148	0.0137700446809113	0.0163750362131238	0.0134311810975136	0.0161142883816985	0.0161142883816985	0.00572955820508638	0.00961301920627686	1.03245166300759	0.00654061895079753	0.00943808556347218	0.00492691341540813	0.00936266653393394	0.00881873045361569	0.00631145695282819	0.00857907332358782	0.00881873045361569	0.00631145695282819	0.00630334979509058	0.00881873045361569	0.00688031299204998	0.0063393507773209	0.000390674583540485	0.000390674583540485	0.000390674583540485	0.000390674583540485	0.000390674583540485	0.00328814119621514	0.00291088766990819	0.000187523800099433	0.000242101583549541	0.000377253526306953	0.0137228817501033	0.0870931367667056	0.0873971691097412	0.0136506217520561	0.0873266300972456	0.0854338682709612	0.0824063135894676	0.00895703112249379	0.00375047600198865	0.0074354364163223	0.00365671410193894	0.00711912620489543	0.00652571218225986	0.00568626336366526	0.079828430315507	0.00576848843500246	0.00377253526306953	0.0756832224219455	0.00145260950129725
"Dillenia_reifferscheidia"	0.0230745111181749	0.0231072374418259	0.00478900276329564	0.00158715911201833	0.00180911870320654	0.00144028566319535	0.00172436024399128	0.0013058389942014	0.0109885282973297	0.0109885282973297	0.00108113835180788	0.021548290801831	0.00763072210926378	1.03698973285826	0.0267029837334926	0.00076882987899919	0.0103179026579012	0.0102352197993408	0.0101279751885211	0.00709535137925114	0.0102352197993408	0.0101279751885211	0.00999330182264246	0.0102352197993408	0.000455588115798796	0.000932314524731285	0.0110291361801143	0.0110291361801143	0.0110291361801143	0.0110291361801143	0.0110291361801143	0.000742387055351154	0.00039117943319555	0.00529398536645489	0.0161165563119962	0.000351207622155605	0.00965378396078061	0.102458996840874	0.103128233819494	0.102583182240261	0.0117353829958665	0.00531796914264366	0.00279358055811403	0.00358703435885167	0.105879707329098	0.00229035130958539	0.10323271464587	0.00268670621695046	0.00219455351825254	0.00211293858111495	0.00270751747211752	0.00205622828352167	0.00351207622155605	0.00203637129973695	0.0966993378719771
"Platea_excelsa"	0.0160874147517911	0.025533163222821	0.00511066606916466	0.00186113944307064	0.00515751285228063	0.00169565294869226	0.00507894203489298	0.0015611952839798	0.0144173961179957	0.0144173961179957	0.00120789040929751	0.0143251658691674	0.0110110998240509	0.0267029837334926	1.03941365455859	0.000850176669515372	0.0105753173937082	0.013465464460281	0.0102744306281759	0.00721177977594431	0.013465464460281	0.0102744306281759	0.0101444987322625	0.013465464460281	0.000626569477073177	0.013579043648551	0.000567486057919093	0.000567486057919093	0.000567486057919093	0.000567486057919093	0.000567486057919093	0.0132781568830187	0.00348324918307242	0.000272393307801164	0.0161532823983649	0.0097949076999463	0.00993532193289046	0.103984852035009	0.104654021503858	0.103867514373569	0.104497475492173	0.00842482943490494	0.00392158215568471	0.00429946626401913	0.00544786615602329	0.00258230941622121	0.00531166950212271	0.00292110219097191	0.00230014596983826	0.00220257126458953	0.00299001238179894	0.00231681092129726	0.097949076999463	0.00214034428204352	0.0969196943901895
"Homalanthus_rotundifolius"	0.0269550985782989	0.0259153397245572	0.030522835845954	0.0302936544492608	0.0299770771531024	0.0296882264040577	0.0171623740397141	0.0226463633740631	0.010280037192525	0.010280037192525	0.0286557429332071	0.00461475070372308	0.00689767878157138	0.000922595854799029	0.00102021200341845	1.02743091211838	0.00460198891673394	0.000866735117509761	0.00412016397773923	0.00444164111290198	0.000866735117509761	0.00412016397773923	0.00124579460690666	0.000866735117509761	0.00592724261444677	0.000839946577900556	0.000260505490286428	0.000260505490286428	0.000260505490286428	0.000260505490286428	0.000260505490286428	0.000358121638905846	0.000234081235697426	0.000125042635337486	2.94364827002648e-05	0.000124040403208421	0.118575343261514	0.00733380469418015	0.00650160820393135	0.00600891686239054	0.00702243707092277	0.0134910982918519	0.115974646808586	0.0134571819741898	0.00250085270674971	0.114915268536962	0.00243833138908097	0.0110365330516978	0.113961803312533	0.112546405601654	0.00881053650969403	0.0084759926328443	0.00124040403208421	0.00219888282959789	0.000176618896201589
"Prunus_fragrans"	0.0224475077690157	0.0220362625830005	0.0136986429668899	0.00993712218473989	0.0100316984726945	0.00963806903125627	0.00984320156621189	0.00932426065850908	0.02012071246328	0.02012071246328	0.00528408545655768	0.0158836135565045	0.0131077331475075	0.0123814831894815	0.0126903808724499	0.00460198891673394	1.01896505229819	0.0120188857402852	0.0149779592355324	0.0115833289654212	0.0120188857402852	0.0149779592355324	0.0118933920182218	0.0120188857402852	0.00467113604379028	0.00474017826660676	0.000444187520978605	0.000444187520978605	0.000444187520978605	0.000444187520978605	0.000444187520978605	0.000753085203946984	0.000461466799993436	0.00021321001006973	0.000379876728211081	0.000291618403953549	0.116298370038181	0.120368665028802	0.121193915560075	0.120257648906682	0.0138440039998031	0.111638605754474	0.00835367767681332	0.00761471616166324	0.00426420020139461	0.00555982599542664	0.00415759519635974	0.00604751540273917	0.00501298146397042	0.0044302151728136	0.00587024819262114	0.0041867441487706	0.00291618403953548	0.00237229335727515	0.00227926036926649
"Canarium_asperum"	0.0222071999968841	0.0222200607126514	0.0069896498679939	0.00233416410508413	0.00693632536577088	0.00213985059081718	0.00688687673147273	0.0019504866459912	0.0203594491413687	0.0203594491413687	0.00155724289316956	0.0200723559907913	0.0154327782938275	0.0153528296990111	0.0201981966904215	0.0010834188968872	0.0150236071753566	1.01916377528764	0.0146998766428174	0.010303268045016	0.0191637752876361	0.0146998766428174	0.0145267684687591	0.0191637752876361	0.000772773290310018	0.00568053844612828	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.00535680791358908	0.00486103842579517	0.000245491642645813	0.000538651914991403	0.000495769487793911	0.0135027525531971	0.148975544413113	0.149945741561104	0.148843400254401	0.145831152773855	0.00906445491109771	0.00540026762046478	0.00549543256601344	0.00490983285291626	0.00305884331303108	0.00478708703159336	0.00403256892452608	0.00267623905017148	0.00255433363479703	0.00414203464173466	0.00272038919973722	0.00495769487793911	0.0025369849970263	0.00323191148994842
"Elaeocarpus_cumingii"	0.0219008559742301	0.0215501158713031	0.0112335068878863	0.00661151967359184	0.00675909218333114	0.00637367499546957	0.0066059280848501	0.00609513602876177	0.0197675061875025	0.0197675061875025	0.00572369873218313	0.0193670356724448	0.0110450496674493	0.0151919627827817	0.0154116459422639	0.00515020497217404	0.0187224490444155	0.0146998766428174	1.01839614703885	0.0140978340822755	0.0146998766428174	0.0183961470388495	0.0145037739787221	0.0146998766428174	0.000876906827913114	0.00104562703118369	0.000499641866135493	0.000499641866135493	0.000499641866135493	0.000499641866135493	0.000499641866135493	0.000719325025617684	0.000471246767459741	0.000239828095745037	0.000463691041288569	0.000248078258157943	0.141695583558726	0.147903590857422	0.149155206168257	0.148366274049154	0.0141374030237922	0.00913645615584804	0.00661105725558252	0.00656369244618087	0.00479656191490073	0.00460777466996046	0.00467664786702821	0.00495259386056113	0.00424077866524657	0.00385983266344896	0.005178788123527	0.00332982549371183	0.00248078258157943	0.00219167106400832	0.00278214624773141
"Litsea_luzonica"	0.0261419703250425	0.0176260914293529	0.0159395198951295	0.0153731341887542	0.00741542272154055	0.0150140298435363	0.0151185495382744	0.014705871736156	0.0156150725362151	0.0156150725362151	0.00627572121997919	0.0149109710981123	0.0150133783162787	0.0106430270688767	0.0108176696639165	0.00555205139112747	0.0144791612067765	0.010303268045016	0.0140978340822755	1.02188842987496	0.010303268045016	0.0140978340822755	0.0102521349569984	0.010303268045016	0.00109057248089522	0.000969836703534962	0.000413866983994239	0.000413866983994239	0.000413866983994239	0.000413866983994239	0.000413866983994239	0.000588509579033996	0.000399270031842509	0.000198656152317235	0.000325162071708988	0.000189239547191487	0.142590426349469	0.0181243426040108	0.145135872706784	0.144063488541335	0.0119781009552753	0.010677159486027	0.00866660190166406	0.00826172347058964	0.00397312304634469	0.00686504454267549	0.00387379497018608	0.00626646498884857	0.00602512512388247	0.00510600814037272	0.133711703984898	0.00502746083305031	0.00189239547191487	0.00247685711908449	0.00195097243025393
"Litsea_quericoides"	0.0222071999968841	0.0222200607126514	0.0069896498679939	0.00233416410508413	0.00693632536577088	0.00213985059081718	0.00688687673147273	0.0019504866459912	0.0203594491413687	0.0203594491413687	0.00155724289316956	0.0200723559907913	0.0154327782938275	0.0153528296990111	0.0201981966904215	0.0010834188968872	0.0150236071753566	0.0191637752876361	0.0146998766428174	0.010303268045016	1.01916377528764	0.0146998766428174	0.0145267684687591	0.0191637752876361	0.000772773290310018	0.00568053844612828	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.00535680791358908	0.00486103842579517	0.000245491642645813	0.000538651914991403	0.000495769487793911	0.0135027525531971	0.148975544413113	0.149945741561104	0.148843400254401	0.145831152773855	0.00906445491109771	0.00540026762046478	0.00549543256601344	0.00490983285291626	0.00305884331303108	0.00478708703159336	0.00403256892452608	0.00267623905017148	0.00255433363479703	0.00414203464173466	0.00272038919973722	0.00495769487793911	0.0025369849970263	0.00323191148994842
"Palaquium_sp1_M_SD_013"	0.0219008559742301	0.0215501158713031	0.0112335068878863	0.00661151967359184	0.00675909218333114	0.00637367499546957	0.0066059280848501	0.00609513602876177	0.0197675061875025	0.0197675061875025	0.00572369873218313	0.0193670356724448	0.0110450496674493	0.0151919627827817	0.0154116459422639	0.00515020497217404	0.0187224490444155	0.0146998766428174	0.0183961470388495	0.0140978340822755	0.0146998766428174	1.01839614703885	0.0145037739787221	0.0146998766428174	0.000876906827913114	0.00104562703118369	0.000499641866135493	0.000499641866135493	0.000499641866135493	0.000499641866135493	0.000499641866135493	0.000719325025617684	0.000471246767459741	0.000239828095745037	0.000463691041288569	0.000248078258157943	0.141695583558726	0.147903590857422	0.149155206168257	0.148366274049154	0.0141374030237922	0.00913645615584804	0.00661105725558252	0.00656369244618087	0.00479656191490073	0.00460777466996046	0.00467664786702821	0.00495259386056113	0.00424077866524657	0.00385983266344896	0.005178788123527	0.00332982549371183	0.00248078258157943	0.00219167106400832	0.00278214624773141
"Unidentified_sp1_M_SD_013"	0.0252688386240788	0.0177620363198247	0.0148355313522581	0.010251033447456	0.0103728667271431	0.00997870163059046	0.0101702389953604	0.00256601170150918	0.015971588601115	0.015971588601115	0.00928287670345694	0.0154186652841189	0.0110308621414085	0.0149899527339637	0.0152167480983938	0.00155724325863332	0.0148667400227772	0.0145267684687591	0.0145037739787221	0.0102521349569984	0.0145267684687591	0.0145037739787221	1.02147832207147	0.0145267684687591	0.00809998054574705	0.00104996055111654	0.000460199142631342	0.000460199142631342	0.000460199142631342	0.000460199142631342	0.000460199142631342	0.000686994507061455	0.00045469216276548	0.000220895588463044	0.00045767728533875	0.000232302344295975	0.0146777208727696	0.146703932953668	0.1473111074891	0.146523188764713	0.0136407648829644	0.0101630492335424	0.00793844966928746	0.00702652894574325	0.00441791176926089	0.00518580469646722	0.00430746397502937	0.13331242377849	0.00462079141894719	0.00446041568760287	0.00532574212925487	0.0038126454361178	0.00232302344295975	0.00216963780871628	0.0027460637120325
"Unidentified_sp2_M_SD_013"	0.0222071999968841	0.0222200607126514	0.0069896498679939	0.00233416410508413	0.00693632536577088	0.00213985059081718	0.00688687673147273	0.0019504866459912	0.0203594491413687	0.0203594491413687	0.00155724289316956	0.0200723559907913	0.0154327782938275	0.0153528296990111	0.0201981966904215	0.0010834188968872	0.0150236071753566	0.0191637752876361	0.0146998766428174	0.010303268045016	0.0191637752876361	0.0146998766428174	0.0145267684687591	1.01916377528764	0.000772773290310018	0.00568053844612828	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.000511440922178778	0.00535680791358908	0.00486103842579517	0.000245491642645813	0.000538651914991403	0.000495769487793911	0.0135027525531971	0.148975544413113	0.149945741561104	0.148843400254401	0.145831152773855	0.00906445491109771	0.00540026762046478	0.00549543256601344	0.00490983285291626	0.00305884331303108	0.00478708703159336	0.00403256892452608	0.00267623905017148	0.00255433363479703	0.00414203464173466	0.00272038919973722	0.00495769487793911	0.0025369849970263	0.00323191148994842
