"Daucus_carota_carota"	"Sonchus_tenerrinus"	"Carpobrotus_sp1_M_PL_058"	"Opuntia_stricta"	"Cistus_monspeliensis"	"Lavandula_stoechas"	"Cistus_salvifolius"	"Cistus_albidus"	"Urospermum_picrioides"	"Rosmarinus_officinalis"	"Aetheorrina_bulbosa"	"Galactites_tomentosa"	"Eryngium_campestre"	"Convolvulus_althaeoides"	"Scabiosa_stellata"	"Sedum_sediforme"	"Thymelaea_hirusta"	"Ruta_chalepensis"	"Helichrysum_stoechas"	"Psoralea_bituminosa"	"Dorychnium_pentaphylum"	"Alyssum_maritimum"	"Helianthemum_guttatum"	"Lathyrus_clymenum"	"Equium_sabulicola"	"Euphorbia_segatalis"	"Allium_ampeloprasum"	"Brassica_fruticulosa"	"Dianthus_caryophillus"	"Hypericum_perfolatum"	"Linum_sp1_M_PL_058"	"Vicea_lutea"	"Andrena_sp1_M_PL_058"	"Apis_mellifera"	"Mordellistena_pumila"	"Oedemera_lurida"	"Oxythyrea_funesta"	"Anthidium_sticticum"	"Psilothrix_sp1_M_PL_058"	"Unidentified_sp35_M_PL_058"	"Bombus_terrestris"	"Oedemera_flavipes"	"Myrabilis_quadripunctata"	"Lasioglossum_sp1_M_PL_058"	"Mordella_bipunctata"	"Halictus_gemmeus"	"Unidentified_sp38_M_PL_058"	"Criptocephalus_sp1_M_PL_058"	"Unidentified_sp43_M_PL_058"	"Xylocopa_sp1_M_PL_058"	"Halictus_pyrenaicus"	"Colletes_sp1_M_PL_058"	"Amegilla_femorata"	"Megachile_sp2_M_PL_058"	"Plagiolepsis_pigmaea"	"Anthidium_sp1_M_PL_058"	"Oedemera_nobilis"	"Halictus_sp1_M_PL_058"	"Osmia_sp1_M_PL_058"	"Oedemera_barbara"	"Camponotus_aethiops"	"Hylaeus_sp2_M_PL_058"	"Trichodes_apiarius"	"Nomada_sp1_M_PL_058"	"Polistes_gallicum"	"Unidentified_sp37_M_PL_058"	"Unidentified_sp41_M_PL_058"	"Conophorus_virescens"	"Scolia_sp1_M_PL_058"	"Unidentified_sp46_M_PL_058"	"Halyctus_sp1_M_PL_058"	"Hylaeus_nigritus"	"Sphaerophoria_sp1_M_PL_058"	"Unidentified_sp42_M_PL_058"	"Callophrys_rubi"	"Sphecodes_sp1_M_PL_058"	"Anthophora_sp1_M_PL_058"	"Ceratina_cucurbitina"	"Unidentified_sp39_M_PL_058"	"Unidentified_sp53_M_PL_058"	"Unidentified_sp61_M_PL_058"	"Unidentified_sp64_M_PL_058"	"Unidentified_sp40_M_PL_058"	"Unidentified_sp45_M_PL_058"	"Unidentified_sp49_M_PL_058"	"Unidentified_sp62_M_PL_058"	"Vanesa_atlantica"	"Zygaena_sp1_M_PL_058"	"Cerceris_sp1_M_PL_058"	"Eucera_sp1_M_PL_058"	"Helorus_coruscus"	"Hylaeus_variegatus"	"Lassiopogon_sp1_M_PL_058"	"Megachile_sp1_M_PL_058"	"Papilion_machaon"	"Pieris_rapae"	"Pyronia_tithonus"	"Stenopterus_rufus"	"Unidentified_sp36_M_PL_058"	"Unidentified_sp44_M_PL_058"	"Unidentified_sp47_M_PL_058"	"Unidentified_sp48_M_PL_058"	"Unidentified_sp50_M_PL_058"	"Unidentified_sp51_M_PL_058"	"Unidentified_sp52_M_PL_058"	"Unidentified_sp54_M_PL_058"	"Unidentified_sp55_M_PL_058"	"Unidentified_sp56_M_PL_058"	"Unidentified_sp57_M_PL_058"	"Unidentified_sp58_M_PL_058"	"Unidentified_sp59_M_PL_058"	"Unidentified_sp60_M_PL_058"	"Unidentified_sp63_M_PL_058"
"Daucus_carota_carota"	1.10271962139613	0.0328151401626706	0.0161427199441664	0.0225914300056904	0.0164121845044285	0.0050065179573248	0.0103719986855724	0.00995959149846134	0.0103465030414623	0.00432224734066253	0.0144271850961427	0.0054559536962086	0.0113621943806544	0.0122254919155916	0.00796760198480187	0.0158362832617293	0.00437902792395336	0.00855384374992533	0.00421996857218923	0.0062475261199364	0.000309677438382383	0.00423484586782626	0.003263964061013	0.000165531933044259	0.00124346011393055	0.000490790265102697	0	0.000149239755477527	0.00106061750876052	0.000167338709600817	0.000124302160552714	0.000760534281939091	0.03346350840532	0.0291984754712045	0.03109209684469	0.0301347759652856	0.00417472306134981	0.00331063866088517	0.0280102512484401	0.0284249584476823	0.00314594440994058	0.0318185252628155	0.0277448143917642	0.0304957043793841	0.02784683399054	0.0284936022131963	0.00158551024474356	0.00193757791564954	0.00129716771426386	0.000664453823696776	0.00251396431062296	0.00179087706573033	0.000990721484079171	0.00137356008369893	0.00166730862226067	0.0020080645152098	0.00152575395996619	0.00242743349153653	0.00124302160552713	0.0262790272440942	0.0257262634008816	0.0260385605206713	0.0269573301035183	0.00203153391193143	0.000725436070100917	0.00128350146323885	0.0269562099736204	0.00111677815984112	0.0268401241553679	0.000559190448645771	0.000770790241598813	0.00177090038650676	0.00115684458268073	0.000800191097075549	0.000311844111755451	0.00110850141604764	0.000476633907276589	0.000617311258667325	0.0002098443729311	0.00069094092120695	0.000935871616350936	0.000131750472561179	0.000754408796683257	0.000168424150921283	0.0250618095771848	0.000585984645761974	0.000631233021147466	0.0002098443729311	0.000475213541662518	0.000350928694438401	0.00034488343471541	0.000390766297724488	0.000390470382496025	0.000331986383282045	0.000306446230184687	0.000306446230184687	0.0002098443729311	0.0250618095771848	0.000631233021147466	0.000168424150921283	0.000306446230184687	0.000585984645761974	0.000585984645761974	0.0250618095771848	0.000306446230184687	0.000350928694438401	0.0250618095771848	0	0.000131750472561179	0.000475213541662518	0.0250618095771848	0.000131750472561179	0.000350928694438401
"Sonchus_tenerrinus"	0.0257833244135269	1.07918727439262	0.0163789288454523	0.0176040433088108	0.0235080237113317	0.0102793184778292	0.0116820751386502	0.0121303221212689	0.0150089986890831	0.0129328308208738	0.0133507888096649	0.00615458130523495	0.00826883874581156	0.00733697226775844	0.00795102065524216	0.0190030286837415	0.0123068935738908	0.00619024270197494	0.00353546393695283	0.00516608747322961	0.00456299540078504	0.00450221102411712	0.00201438603009093	0.00117138612279251	0.00103966072446474	0.00255474436769456	0	0.00192039585871883	0.000859226002022483	0.000172287285459763	0.000139118367792943	0.000637864076442001	0.028066019363448	0.024478252466773	0.00615184646956929	0.0243231303993459	0.0238952579932348	0.0234277224558502	0.0226089646460242	0.0221538299102501	0.0221986745516912	0.0257767800606745	0.0220636557142621	0.0251504346100188	0.0219713039506869	0.0222342553425611	0.0015737793474514	0.0207344189920987	0.00199940175605986	0.000517765979670905	0.0214824164041412	0.0230447503046259	0.00169359326931978	0.00182713864986889	0.0019995700754005	0.00206744742551715	0.00182192445033573	0.00263632818907924	0.00139118367792943	0.0203165659045245	0.00110375062543288	0.0204169008244715	0.0211403311227318	0.0214761483335196	0.0012430351608153	0.0211407963365297	0.00228674516327076	0.00122369942199717	0.0210083862433307	0.00103305691080407	0.000951074138733543	0.00132104828232571	0.0203697841295792	0.00126771410876343	0.00080937633186525	0.020101424559705	0.000770808337298274	0.000565723667856268	0.00023671466558596	0.00130356529179957	0.000885232543219416	0.000270508380995506	0.019744543388974	0.000473342060534263	0.000585984645761975	0.0192712013284397	0.000459379930322865	0.00023671466558596	0.000343902372331941	0.000356063670553311	0.000500299956302769	0.000559714850269802	0.000322880467076851	0.000404344070708963	0.000305808486740083	0.000305808486740084	0.00023671466558596	0.000585984645761974	0.000459379930322865	0.000473342060534263	0.000305808486740083	0.0192712013284397	0.0192712013284397	0.000585984645761974	0.000305808486740083	0.000356063670553311	0.000585984645761974	0	0.000270508380995506	0.000343902372331941	0.000585984645761974	0.000270508380995506	0.000356063670553311
"Carpobrotus_sp1_M_PL_058"	0.0154408625552896	0.0199395655509854	1.0749550502219	0.0133838390985123	0.0171868981907489	0.0152949665043998	0.0258290970371361	0.0211140124482475	0.0156185178186488	0.00598280480298793	0.0140529125736174	0.015070076144613	0.00367933756686453	0.0162007709267815	0.00672369059645304	0.0109998515223633	0.00991290469250436	0.00366240639756582	0.00508188803687856	0.00591677115175999	0.000371654611111391	0.00444913432044671	0.00312847007294133	0.00136970604979713	0.000279539350986076	0.00296275798149407	0	0.00013787302911502	0.000997116760700009	0.000183671275879576	0.00267047175728382	0.000736714285323614	0.032415428554239	0.0285376416662813	0.0295160800000925	0.0298526788091026	0.0287173010351833	0.0273941209959425	0.027065453621586	0.0269281305375037	0.0264082435404656	0.0299135028210002	0.00265886549518863	0.00552768357203174	0.025474653210479	0.00285669617893071	0.0252316735061749	0.0248840377328233	0.00203707291585635	0.000393642326426833	0.00204619683669838	0.00165447634938024	0.00177846943137739	0.0252259513438619	0.0257254665030906	0.00220405531055492	0.0258900989548179	0.0262329866210961	0.0267047175728381	0.000911400007595297	0.000744571020865233	0.00111620422667621	0.00153572458896978	0.00210457067168518	0.00107852558409899	0.00187025265597097	0.0257984845895184	0.00174837571769903	0.00146729640883066	0.000790477426780818	0.0244885620845372	0.000801516991117408	0.00101455906569564	0.00167055886609764	0.000651782651994668	0.00116777465077465	0.000923116379158462	0.000328488322225483	0.000579618313254346	0.00119297654531766	0.000757720476529778	0.000402499118536838	0.000737329235649632	0.000381265565096322	0.000350928694438401	0.000356063670553311	0.000204407642603585	0.000579618313254345	0.00020346702208699	0.0233685880483021	0.000520617260621626	0.000409211861684497	0.000369798196984999	0.000703800414941585	0.000258603484478963	0.000258603484478964	0.000579618313254345	0.000350928694438401	0.000204407642603585	0.000381265565096322	0.000258603484478964	0.000356063670553311	0.000356063670553311	0.000350928694438401	0.000258603484478963	0.0233685880483021	0.000350928694438401	0	0.000402499118536837	0.00020346702208699	0.000350928694438401	0.000402499118536837	0.0233685880483021
"Opuntia_stricta"	0.0292359682426581	0.0289948948615707	0.0181075470156343	1.05834763739247	0.0177285916900722	0.0121962686975415	0.0107816224499732	0.0107357453688825	0.0138236589811465	0.00819658668484493	0.00907003879236297	0.0116662288994599	0.0114803310351721	0.00832981816072877	0.00862369180137442	0.0216885618243169	0.0104773500466592	0.0102341530647169	0.00522541930377989	0.0105050691887038	0.000342703657562516	0.00552403454929787	0.00276273142457814	0.0017660053764289	0.00150837982886001	0.000544006651695227	0	0.000185104959372074	0.00127174907797349	0.00289365618469956	0.000157862224148056	0.000927915896653023	0.040828299452733	0.036351978347857	0.0375357901392171	0.00590663377618463	0.035746858055128	0.035320107528578	0.00352838227047745	0.0346915956657889	0.034303446801096	0.0381524723392047	0.0341812367282334	0.0372732073302821	0.0338389603691807	0.00390243468072675	0.00149386926309513	0.00178447142936457	0.00171575817696323	0.0311278716880137	0.0332514876871541	0.00222125951246489	0.00138407772306421	0.00213199677088714	0.00158453703837767	0.0347238742163947	0.00196047976211141	0.00305734712298292	0.00157862224148055	0.00182001597198835	0.0317923255117105	0.00160432912932178	0.0028054163772282	0.00208518475152783	0.00106220683622806	0.00126078958552354	0.00220685691786326	0.00160869123010124	0.033033043552192	0.000825084327748683	0.00101408627833507	0.0323342319157853	0.00128139975082687	0.000998872136663877	0.00066247888461086	0.00126082974503399	0.00078174307211387	0.00070877541111402	0.00044870111151769	0.00114603876715767	0.00106829348888283	0.000320954439408988	0.000920740981465488	0.000402975001794584	0.000664453823696776	0.000517765979670905	0.00063779616862067	0.000448701111517689	0.000568564059150941	0.000393642326426833	0.000460788632704883	0.0004221093259541	0.000656566824293986	0.000357858178962751	0.000331680453899016	0.000331680453899017	0.00044870111151769	0.000664453823696776	0.00063779616862067	0.000402975001794584	0.000331680453899017	0.000517765979670905	0.000517765979670905	0.000664453823696776	0.000331680453899016	0.000393642326426833	0.000664453823696776	0	0.000320954439408988	0.000568564059150941	0.000664453823696776	0.000320954439408988	0.000393642326426833
"Cistus_monspeliensis"	0.0171937170998775	0.0313440316151089	0.0188237456374868	0.0143517170824394	1.06492318752667	0.0236585085050908	0.0222901545270523	0.0105173846320385	0.0143662113007733	0.0176137163536867	0.00809907184706823	0.00691861609060557	0.00486937383836301	0.0121948917107842	0.00837206616055239	0.00880624211532898	0.0186273160876515	0.00390512289956524	0.00380046557395003	0.00493540822538975	0.000391588285959335	0.00567359151964943	0.00323617142721902	0.00152498569628873	0.00129240477770369	0.00324308396214406	0	0.000188167989886956	0.00104598528701718	0.000166331016681395	0.000173164518670878	0.000786910022627455	0.034624040995608	0.031061443749825	0.0305245927210531	0.0307991234402281	0.0310090654103891	0.0304997139257747	0.0285317707846664	0.00373880776512938	0.00333969532713383	0.0313795586105154	0.027837243731428	0.0316716076022654	0.00244348336888938	0.00265394748182789	0.0269380100690807	0.00181594005139227	0.0276529846696033	0.0004221093259541	0.0271095532788242	0.00225801587864347	0.0273309821249667	0.00240728192672775	0.0274785240627713	0.00199597220017674	0.00212393663739912	0.00294663572772308	0.00173164518670878	0.00122100191679223	0.000812875623678587	0.0263057951367246	0.00178297636867329	0.00249581472528725	0.00147390050002918	0.00162736236857904	0.00207301053613689	0.00187222884688961	0.00166613187779269	0.0260717492228707	0.00165097514985062	0.000909581366950114	0.0266489336870703	0.00170365529488968	0.00135649717715162	0.0265376211680815	0.00110146603910711	0.000645103739062554	0.000266100618869445	0.0266943415519521	0.000698062832246678	0.000622592329081338	0.00127615008441024	0.000716435234140441	0.000390766297724488	0.000559714850269802	0.000270520768797945	0.000266100618869445	0.000216951272198069	0.000409211861684497	0.000478873710025776	0.0253553139887303	0.000308463014086859	0.000350579487734616	0.00032200254463663	0.000322002544636631	0.000266100618869445	0.000390766297724488	0.000270520768797945	0.000716435234140441	0.000322002544636631	0.000559714850269802	0.000559714850269802	0.000390766297724488	0.00032200254463663	0.000409211861684497	0.000390766297724488	0	0.000622592329081338	0.000216951272198069	0.000390766297724488	0.000622592329081338	0.000409211861684497
"Lavandula_stoechas"	0.00579702079269187	0.0151484693357483	0.0185149594526945	0.0109124509399056	0.0261488778214162	1.09854141135497	0.0216268398382499	0.0102656138241841	0.0149946510401244	0.0219541343446351	0.00344034913349573	0.00999337049258063	0.002826992489369	0.00563416587597642	0.0131847120098834	0.00872023096500586	0.0161128308749677	0.00170498171134381	0.00193646573447168	0.012501667985634	0.000341585682052394	0.00408485857646704	0.00128610397720383	0.00168259957049222	0.00144608442505273	0.000501123807570694	0	0.000179230997046905	0.000154388937053003	0.00266837634494898	0.000182083389540309	0.000846701608561048	0.0372548707766861	0.0343168408677087	0.0043204738944688	0.00447825011119058	0.0341291916397214	0.0336519914098445	0.00302648418711563	0.00300596887738411	0.0031380124079694	0.00463166811159008	0.00313408588055905	0.0344099860011269	0.00157276628307069	0.00135718751851693	0.00188193544758869	0.00132920870693781	0.0315541822952506	0.000320954439408988	0.00200455121632351	0.00215077196456286	0.0310470779871782	0.0310547492688748	0.00196545608218381	0.0320205161393878	0.00222961390197041	0.031249542855257	0.00182083389540309	0.000559313991854963	0.000452704911970166	0.00102485118263802	0.00129475873331508	0.00171583848485193	0.000797966105202718	0.00129883748004391	0.00128891467354683	0.0307981886175783	0.00101388765846587	0.00124231659350317	0.0299122291789405	0.000572730783893033	0.00180785630776997	0.00185768827622843	0.0298237401070344	0.0298020852194181	0.0294088062106787	0.000868625414335619	0.000384360403560794	0.0301513011028444	0.000451437362650675	0.0289089845093412	0.000890232645417341	0.000619724264421836	0.000131750472561179	0.000270508380995506	0.000157055138298278	0.000384360403560793	9.47212061857671e-05	0.000402499118536837	0.000499821701337481	0.000622592329081338	0.000781354249102124	0.000342187127472804	0.000507104308072437	0.000507104308072437	0.000384360403560793	0.000131750472561179	0.000157055138298278	0.000619724264421837	0.000507104308072437	0.000270508380995506	0.000270508380995506	0.000131750472561179	0.000507104308072437	0.000402499118536837	0.000131750472561179	0	0.0289089845093412	9.47212061857671e-05	0.000131750472561179	0.0289089845093412	0.000402499118536837
"Cistus_salvifolius"	0.0126768872823662	0.0181721168823447	0.0330038462141184	0.0101826434249746	0.026005180281561	0.0228283309403749	1.05013411886328	0.0252664026751982	0.0131812230081376	0.0173820726460715	0.00802798198933713	0.0142769880738755	0.0041837209533174	0.0147194539375764	0.0110315053397434	0.00679959288308088	0.00562970310062054	0.00415982312880837	0.00613551886163488	0.00789554278868078	0.00416177901908425	0.00387700605353722	0.00367174098937027	0.000242670621776463	0.000331914205929111	0.00357470071775787	0	0.000239584962195599	0.00118008767976428	0.00018864995738046	0.00329254689018631	0.000879998961244951	0.0387199542947778	0.0350029364734675	0.0350331928452952	0.0355979361249535	0.035270197593828	0.00485341243552926	0.0327661470242342	0.0327294471526968	0.00360026367115456	0.0354026303929284	0.00288840782484501	0.00574272723724672	0.00222113896032673	0.00233677084498567	0.0311761041555015	0.0018462593773968	0.0315388503946269	0.000299489512499254	0.00190918975514271	0.00287501954634718	0.0311145617277137	0.00287043235789144	0.0317718876084611	0.00226379948856552	0.0317185695570411	0.00362671734603783	0.032925468901863	0.000845042103634926	0.000587600587098487	0.00123178412086875	0.00149465620973366	0.00223609993540931	0.001043411780225	0.0313775524551092	0.00288177377511832	0.030688897832915	0.00113875577038591	0.000835698001416345	0.0304886126594075	0.00076301973928402	0.00166792607318916	0.030736858640073	0.00132499857798215	0.00154441859733201	0.00104011965133375	0.000507267218395485	0.000549114925918289	0.00143644355247884	0.000685620719773981	0.000600745551062498	0.000541029129516285	0.000216527042331559	0.000288111074599233	0.000324502087184727	0.000232428941850967	0.000549114925918288	0.000231101284933798	0.000717474917698226	0.000439374100271252	0.000619170959084785	0.000493471424292549	0.000842213422506606	0.000424288666913207	0.000424288666913207	0.000549114925918289	0.000288111074599233	0.000232428941850967	0.000216527042331559	0.000424288666913207	0.000324502087184727	0.000324502087184727	0.000288111074599233	0.000424288666913207	0.000717474917698226	0.000288111074599233	0	0.000600745551062498	0.000231101284933798	0.000288111074599233	0.000600745551062498	0.000717474917698226
"Cistus_albidus"	0.01460740086441	0.0226432679597019	0.0323748190873129	0.0121671780847335	0.0147243384848538	0.0130031108439665	0.0303196832102378	1.05776797411656	0.0138918411330947	0.014021453736961	0.0114010891231931	0.0176775470578527	0.00345755404089196	0.00930562585419183	0.00659639499510839	0.00850285846594877	0.0139649590179986	0.0033825596992639	0.00376680371677901	0.00594764204747928	0.00497783213720974	0.00620191983095113	0.0029922765184399	0.00200816588619962	0.000279712708815135	0.000566435206907819	0	0.000259088637450976	0.00138771583167695	0.000176965844000512	0.0039457738909549	0.00101334530018444	0.0445871932081151	0.0409302843750007	0.00617893919558742	0.0414411146065516	0.0409950737120758	0.0401633177239923	0.0388731489446105	0.00390576355633913	0.0384790907149647	0.0416314749503084	0.00253326461957085	0.00556650610771425	0.00259964898720847	0.00234097970557404	0.00231957631855516	0.00208943718053521	0.00237291477656593	0.000357858178962751	0.00185927172404111	0.00310906364941171	0.00211920727675407	0.0372137614493185	0.00241398218637313	0.00212359012800615	0.0379479133351747	0.00314907367830465	0.039457738909549	0.000928416789596116	0.000689844562244795	0.00108690994172562	0.00146138655262693	0.00188463711688011	0.000819439659494969	0.0377499479980701	0.0372359335859296	0.00180983567775873	0.00137761724848539	0.000887693296119178	0.00188820096492099	0.000737864497860299	0.00133915079748362	0.0366853731320987	0.000926414366512846	0.00109711068591638	0.00080524849857596	0.000323635677015645	0.000679905656071259	0.00122988042359198	0.000657463180336614	0.000342187127472804	0.000941457879093524	0.000537113808384562	0.000331986383282045	0.000404344070708963	0.000192086335605109	0.000679905656071258	0.000187919983292439	0.000703800414941585	0.000463061371103157	0.000350579487734616	0.000371727627967455	0.0352589324705521	0.000253707499811861	0.000253707499811862	0.000679905656071258	0.000331986383282045	0.000192086335605109	0.000537113808384562	0.000253707499811861	0.000404344070708963	0.000404344070708963	0.000331986383282045	0.000253707499811861	0.000703800414941585	0.000331986383282045	0	0.000342187127472804	0.000187919983292439	0.000331986383282045	0.000342187127472804	0.000703800414941585
"Urospermum_picrioides"	0.0151748711274781	0.028016797552955	0.0239483939885948	0.015666813511966	0.0201126958210826	0.0189932246508243	0.0158174676097651	0.0138918411330947	1.05841724001973	0.00918106298433079	0.0149534230259963	0.0138881496981561	0.00632842875560465	0.0108477552978366	0.00832041635762269	0.0156585952066348	0.00591414717165564	0.00487454575801475	0.00499868624772609	0.00623922850033932	0.00355368073599829	0.00569272889469164	0.00436362210969348	0.000210397282640434	0.00164995963721426	0.000516238099063675	0	0.00326728628453871	0.00140253788142283	0.000209276077621157	0.000206022351133818	0.00101779955990224	0.0447831806356984	0.00569386044809042	0.041546681433551	0.0414741863711878	0.040412418274356	0.00420794565280869	0.0387073855470006	0.00377383073311821	0.00354836321072671	0.0420761364426847	0.0377753881960993	0.0410713283805912	0.00302824350453537	0.00316230487045303	0.00193194485718396	0.0369811929308851	0.00212062981640301	0.000460788632704884	0.0372424901399124	0.0392074354144645	0.00180061380264829	0.0021009193132433	0.00201798454036124	0.00251131293145388	0.0372377870030957	0.0381702222066334	0.00206022351133818	0.00119676276632955	0.000805672067420293	0.00132405710104396	0.00195796067599488	0.00217053815068452	0.000584314979754597	0.00229115561167675	0.00250134289934169	0.00164916359663466	0.00182792519727756	0.000706340908935608	0.00145981306223036	0.00108317610568374	0.00136171795734233	0.00128497976238819	0.000882365992351264	0.00147899536766603	0.0357803963686619	0.000732505923058284	0.000534159603775234	0.00120616261027309	0.00106740593726618	0.000499821701337481	0.0007277671552126	0.000227467198909832	0.000344883434715411	0.000500299956302769	0.00035157937531137	0.000534159603775233	0.000270808097667486	0.000520617260621626	0.0352805746673245	0.000478873710025776	0.000389951781271208	0.000463061371103157	0.000320016013754719	0.000320016013754719	0.000534159603775233	0.00034488343471541	0.00035157937531137	0.000227467198909832	0.000320016013754719	0.000500299956302769	0.000500299956302769	0.000344883434715411	0.000320016013754719	0.000520617260621626	0.000344883434715411	0	0.000499821701337481	0.000270808097667486	0.000344883434715411	0.000499821701337481	0.000520617260621626
"Rosmarinus_officinalis"	0.00792412012454797	0.0301766052487056	0.0114670425390602	0.0116118311368636	0.0308240036189517	0.0347607127123389	0.0260731089691073	0.0175268171712013	0.0114763287304135	1.05484712514282	0.00911255997624311	0.00697798983989008	0.00399341488481119	0.00477334367424071	0.00982358116146255	0.0138613073400206	0.0114419303322673	0.00237975535884454	0.00262107583800166	0.0042107773308598	0.00440663253295323	0.00585767662741695	0.00175310355824588	0.0024789932855508	0.00199348130549919	0.00513855252581396	0	0.00403800673919477	0.00019551703954931	0.000195641863363964	0.000192226107792492	0.00120007061730589	0.052803107161459	0.0497672059188963	0.00487404646319526	0.00542527627910775	0.0494574174277937	0.049579865711016	0.00380738180021301	0.00284180082558325	0.00326223525940171	0.00586551118647929	0.00281793880220032	0.0496840739566521	0.00218602041837182	0.00216624762025949	0.0019244115754587	0.00158490304698877	0.046702707064972	0.000341524445201872	0.00245888511315636	0.0484560808703372	0.0463248770203004	0.00245151419691848	0.00278083699642769	0.00234770236036757	0.00220869231504246	0.00287181143645917	0.00192226107792492	0.000940817972553526	0.000521618084396144	0.0014528664381343	0.00169104384378326	0.0462235077691042	0.00142870829556465	0.00294900635006774	0.0016447818503505	0.00228001225246315	0.00152252961326658	0.00117397909161902	0.00188829215807061	0.000695589458738302	0.0452247363465573	0.045260443813577	0.0448667191453105	0.00218752839663315	0.00129729988870691	0.000876200371046434	0.000268384224611157	0.00208873468931215	0.000681181522781423	0.00091475559769313	0.000978942194418485	0.000440074243548743	0.000180093639194272	0.000538867950869743	0.000221856382489511	0.000268384224611157	0.000132208631046919	0.00024928353345783	0.000382544291013783	0.000733904848070279	0.000263173583178738	0.000584227239040042	0.000377830044671637	0.000377830044671637	0.000268384224611157	0.000180093639194272	0.000221856382489511	0.000440074243548743	0.000377830044671637	0.000538867950869743	0.000538867950869743	0.000180093639194272	0.000377830044671637	0.00024928353345783	0.000180093639194272	0	0.00091475559769313	0.000132208631046919	0.000180093639194272	0.00091475559769313	0.00024928353345783
