"Achyrocline_satureoides"	"Eryngium_stenophyllum"	"Gerardia_genistifolia"	"Baccharis_tandilensis"	"Foeniculum_vulgare"	"Lathyrus_pubescens"	"Eupatorium_bupleurifolium"	"Senecio_madagascariensis"	"Eupatorium_macrocephalum"	"Colletia_paradoxa"	"Spilanthes_stolonifera"	"Verbena_intermedia"	"Senecio_selloi"	"Bidens_pilosa"	"Passiflora_caerulea"	"Rodophiala_bifidum"	"Eupatorium_tenacetifolium"	"Canna_glauca"	"Cynara_cardunculus"	"Gomphrena_perennis"	"Lathyrus_nervosus"	"Melilotus_officinalis"	"Rapistrum_rugosum"	"Spartium_junceum"	"Vernonia_echioides"	"Apis_mellifera"	"Astylus_quadrilineatus"	"Brachygastra_lechiguana"	"Augochlora_semiramis"	"Augochloropsis_erato"	"Allograpta_sp1_M_PL_072_04"	"Polybia_scutellaris"	"Unidentified_sp15_M_PL_072_04"	"Lerodea_eufala"	"Polistes_sp1_M_PL_072_04"	"Toxomerus_sp1_M_PL_072_04"	"Unidentified_sp1_M_PL_072_04"	"Unidentified_sp4_M_PL_072_04"	"Unidentified_sp7_M_PL_072_04"	"Bombus_bellicosus"	"Lucilia_sericata"	"Platycheirus_sp1_M_PL_072_04"	"Unidentified_sp12_M_PL_072_04"	"Unidentified_sp9_M_PL_072_04"	"Vanessa_sp1_M_PL_072_04"	"Xylocopa_augusti"	"Xylocopa_ciliata"	"Agraulis_vanillae"	"Augochlorella_ephyra"	"Chlorion_sp1_M_PL_072_04"	"Corticea_immocerina"	"Mischocyttarus_drewseni"	"Parachytas_sp1_M_PL_072_04"	"Unidentified_sp6_M_PL_072_04"	"Camponotus_sp1_M_PL_072_04"	"Chilicola_sp1_M_PL_072_04"	"Colletes_sp1_M_PL_072_04"	"Discodon_sp2_M_PL_072_04"	"Leioproctus_indigoticus"	"Pampasatyrus_gyrtone"	"Podagritus_sp1_M_PL_072_04"	"Ruizantheda_divaricata"	"Thespieus_catochra"	"Unidentified_sp10_M_PL_072_04"	"Unidentified_sp3_M_PL_072_04"	"Villa_sp1_M_PL_072_04"	"Augochloropsis_sp1_M_PL_072_04"	"Bombus_atratus"	"Campsomeris_sp1_M_PL_072_04"	"Ceratina_montana"	"Ceratina_rupestris"	"Chauliognathus_sp1_M_PL_072_04"	"Chlorostilbon_aureoventris"	"Chrysodina_sp1_M_PL_072_04"	"Cochliomyia_macellaria"	"Colias_lesbia"	"Colletes_cyaneus"	"Discodon_sp1_M_PL_072_04"	"Entypus_ferruginipennis"	"Entypus_sp1_M_PL_072_04"	"Gaesischia_sp1_M_PL_072_04"	"Hedriodiscus_pulcher"	"Leucospis_sp1_M_PL_072_04"	"Megacyllene_insignita"	"Melissoptila_tandilensis"	"Palpada_sp1_M_PL_072_04"	"Paramoecerus_barbicornis"	"Strymon_eurytulus"	"Unidentified_sp11_M_PL_072_04"	"Unidentified_sp13_M_PL_072_04"	"Unidentified_sp14_M_PL_072_04"	"Unidentified_sp2_M_PL_072_04"	"Unidentified_sp5_M_PL_072_04"	"Unidentified_sp8_M_PL_072_04"
"Spilanthes_stolonifera"	0.0574688413374753	0.0432396820091544	0.00268093305076923	0.00323467745909617	0.0130443778267783	0.00171192560840768	0.00153718249530558	0.0352376889348644	0.00137113020023956	0.000822343471130178	1.14456837500664	0.000859539647411212	0.0114945963142423	0.000296149550051815	0.000709336113183275	0.000160955735247351	0.000248946204344816	0.000157309396032475	0.00019418035084215	0.0130587680954497	0.000285564605711364	0.000270788780016904	0.000213659591578063	0.000466381549357169	0	0.00211533604506098	0.00456903369138183	0.00256300227095628	0.00379104292023666	0.00299123428209289	0.00559657859228603	0.00240920490837295	0.00240750827423585	0.00110418866769832	0.00233234578360767	0.100242378895336	0.0993072611955476	0.00232155430949473	0.00210111915893847	0.00101919037857409	0.0022545309832255	0.104470144763598	0.0022545309832255	0.0015534428067372	0.000299376447754937	0.000240192705120138	0.000282292902134023	0.000923710510264657	0.000943856376194847	0.00095655912614512	0.00190658696935071	0.00216467883158394	0.00095505382982017	0.0970436699093127	0.00166297199209247	0.00166297199209247	0.00166297199209247	0.000888030503550939	0.00086520167817861	0.00183874357150849	0.00088803050355094	0.00166297199209247	0.000874352251922688	0.000865201678178609	0.00086520167817861	0.00088803050355094	7.68591247652792e-05	6.70233262692307e-05	6.70233262692307e-05	0.0953806979172204	0.0953806979172204	0.000864793640183088	0.000501706839491473	2.68259558745584e-05	0.000864793640183088	6.70233262692307e-05	7.78148003821672e-05	8.98521516415603e-05	0.000798178351909379	0.000864793640183089	0	7.68591247652792e-05	0.000798178351909378	8.98521516415602e-05	6.70233262692307e-05	0.000864793640183089	8.98521516415603e-05	4.93582583419692e-05	0.000864793640183088	6.70233262692307e-05	0.000798178351909379	8.98521516415603e-05	0.000501706839491473	0.00143682453928029
"Verbena_intermedia"	0.052232115338521	0.0373600817652269	0.0412552752050865	0.0213611869548302	0.0197525292578612	0.0249000670752759	0.0204282573541762	0.0107938244064094	0.021115197191057	0.0152439247920064	0.00103144757689345	1.0409775101247	0.000796106706884525	0.00738716911889687	0.000950695690020405	0.00745578983747297	0.00069534886585761	0.00031942325936282	0.000280037413782569	0.000180145497523992	0.000276868121184493	0.00802024392779889	0.000270386556493279	0.000249701296010244	0	0.112499168231402	0.00442988993895189	0.110498692469517	0.112283414989184	0.0037854117909059	0.00299641555212293	0.00497896074814078	0.107954859542335	0.108049058317289	0.00395754788043197	0.00219780620509504	0.00285800553049837	0.00385710852986478	0.00403441012342633	0.00406171566780415	0.00282572664973761	0.00144116398019194	0.00282572664973762	0.00224029931026055	0.00459662767501798	0.00467616181640089	0.00339969847491465	0.0031297074101321	0.00191653955617692	0.00258913941666972	0.00298308479693528	0.00223236034543678	0.00235019423079635	0.001558601646414	0.00147264768167288	0.00147264768167288	0.00147264768167288	0.00131881235066918	0.00175682792649551	0.00156110408802928	0.00131881235066919	0.00147264768167288	0.00189851255698262	0.00175682792649551	0.00175682792649551	0.00131881235066919	0.00102141286770881	0.00103138188012716	0.00103138188012716	8.59539647411213e-05	8.59539647411213e-05	0.000747201635304537	0.000759712663763892	0.00124263163957883	0.000747201635304537	0.00103138188012716	0.00113182123069436	0.000593366304300838	0.000725446046368347	0.000747201635304537	0	0.00102141286770881	0.000725446046368347	0.000593366304300837	0.00103138188012716	0.000747201635304537	0.000593366304300838	0.00123119485314948	0.000747201635304537	0.00103138188012716	0.000725446046368347	0.000593366304300838	0.000759712663763892	9.95133383605657e-05
"Senecio_selloi"	0.035204278251591	0.0432817055523519	0.00306154581588927	0.0130142379695702	0.0158695399745355	0.0116249273849108	0.0117356324796558	0.0390763818040139	0.00180050565828569	0.00112616755107418	0.0172418944713635	0.000995133383605656	1.10499796892727	0.000287503085288652	0.0100945883103114	0.000273203197337072	0.000473698955515756	0.000102815809899474	0.000245001019121386	0.000517278925137448	0.00929698869204386	0.000297248835872491	0.000363477317967513	0.0123516099607221	0	0.00283312016108785	0.148751819072702	0.00314825046909389	0.00416148370221487	0.00508868245154518	0.148219319528665	0.00344164336666628	0.00250250793621807	0.00135181000891744	0.00285486174268349	0.142869972165487	0.00535559297167542	0.0024029945978575	0.00434122300300002	0.00119392083679731	0.00232645595246027	0.00413823140109958	0.00232645595246027	0.00196000815297109	0.00130906280225584	0.000744325597766145	0.00088177310038594	0.000636893582058299	0.000616894859396844	0.000944302215238562	0.00214769447825052	0.00196494934219443	0.000926993564712946	0.0027914069593772	0.00135458242009691	0.00135458242009691	0.00135458242009691	0.000850454919315714	0.000565486954447107	0.00254060071418348	0.000850454919315715	0.00135458242009691	0.000588976401176858	0.000565486954447106	0.000565486954447107	0.000850454919315714	0.000586781623982788	7.65386453972317e-05	7.65386453972317e-05	0.00143682453928029	0.00143682453928029	0.000865634111047038	0.000610366922097518	4.55338662228453e-05	0.000865634111047038	7.65386453972317e-05	0.000528405790223221	0.000361506610265839	0.000488948309049875	0.000865634111047038	0	0.000586781623982788	0.000488948309049875	0.000361506610265839	7.65386453972317e-05	0.000865634111047038	0.000361506610265839	4.7917180881442e-05	0.000865634111047038	7.65386453972317e-05	0.000488948309049875	0.000361506610265839	0.000610366922097518	0.138124746115909
"Bidens_pilosa"	0.0516263248286751	0.0153585599168989	0.0162390388483825	0.00293940951044606	0.00202742996175993	0.0143018887136207	0.0137827478443541	0.00207159617538793	0.0359146411143569	0.0132567811767472	0.00059229910010363	0.0123119485314948	0.000383337447051535	1.13781011477647	0.000613493305380289	0.012507705525977	0.000563837330160748	0.000204183320090312	6.2239938395912e-05	0.000115996047519803	0.000127857456724822	0.000252965923805385	0.000159921013204004	0.000109015526324198	0	0.196824966036625	0.00204571930759716	0.00616510213544052	0.00354152293327538	0.00223889418485605	0.00130818631589037	0.00252305507009332	0.00282100265161554	0.00503859834555039	0.00183391767787562	0.00122505873561794	0.0012551196301888	0.00158980779846606	0.00325714835451462	0.00376835195080233	0.00118383182725649	0.000927968380158421	0.0011838318272565	0.000497919507167296	0.00443921284725225	0.00424541117422045	0.00323133053565395	0.192347309258386	0.00122509992054187	0.00190341431819514	0.00320356941318482	0.00110218156307744	0.00120465852467577	0.0010735617459671	0.00102420348762513	0.00102420348762513	0.00102420348762513	0.000798682553466211	0.00112300826049672	0.000792717200987101	0.000798682553466212	0.00102420348762513	0.00271229012897365	0.00112300826049672	0.00112300826049672	0.000798682553466212	0.000689137392217705	0.000405975971209562	0.000405975971209562	4.93582583419692e-05	4.93582583419692e-05	0.000307171198337978	7.7978075452305e-05	0.00208461758766283	0.000307171198337978	0.000405975971209562	0.000650085850619123	8.16502641790571e-05	0.000717032289287154	0.000307171198337978	0	0.000689137392217705	0.000717032289287154	8.16502641790571e-05	0.000405975971209561	0.000307171198337978	8.16502641790571e-05	0.189635019129412	0.000307171198337978	0.000405975971209562	0.000717032289287154	8.16502641790571e-05	7.7978075452305e-05	4.79171808814419e-05
"Passiflora_caerulea"	0.0225558741163252	0.0171234947459942	0.0387156137828818	0.0152699111558057	0.00267483639251843	0.0334792570061995	0.0302532578546848	0.0468358150671579	0.0219268357252858	0.00223921814657917	0.00141867222636655	0.00158449281670068	0.0134594510804152	0.000613493305380289	1.04324222513989	0.000697253567496603	0.0144409957532562	0.000232939340720991	0.000115934988864191	0.000369771929104246	0.0117225166273671	0.000418197089873037	0.0135273757887669	0.000415899685696717	0	0.00522159217702343	0.187560266037874	0.00426778118942621	0.00585475925822252	0.189383261042737	0.00499079622836061	0.00421723574798179	0.00230912807211696	0.00417043608866341	0.00270457285524755	0.00479819074825363	0.0032186376859909	0.00215067879044689	0.179923327237578	0.00402110832363182	0.00118278844587484	0.00295817543283397	0.00118278844587484	0.000927479910913531	0.00443920635461553	0.00279248519407578	0.00730895971591398	0.00163368245391711	0.00139763604432595	0.000924041740380718	0.00374654980586648	0.000758624247102461	0.00170533057273783	0.000773968609843835	0.00065574592431329	0.00065574592431329	0.00065574592431329	0.000737440228165787	0.00128116637396545	0.00385445364609212	0.000737440228165788	0.000655745924313289	0.00153143356968706	0.00128116637396545	0.00128116637396545	0.000737440228165787	0.00151266289273424	0.000967890344572046	0.000967890344572046	0.000118222685530546	0.000118222685530546	0.000342469894919884	0.00010287832278917	0.0001162089279161	0.000342469894919884	0.000967890344572046	0.00152178440937271	0.000424164198772382	0.000313276029393406	0.000342469894919884	0	0.00151266289273424	0.000313276029393406	0.000424164198772381	0.000967890344572045	0.000342469894919884	0.000424164198772382	0.000102248884230048	0.000342469894919884	0.000967890344572045	0.000313276029393406	0.000424164198772382	0.000102878322789171	0.0016824313850519
"Rodophiala_bifidum"	0.0180641299484145	0.0149233547750864	0.0416289876379642	0.00304938731870916	0.00194001285865491	0.0391748657261471	0.0139009366444284	0.00208645681568313	0.00360917698922185	0.0376380502470026	0.000321911470494701	0.0124263163957883	0.000364270929782762	0.012507705525977	0.000697253567496603	1.12943717036717	0.000426770769203494	0.000234839160850379	6.10384237304319e-05	5.0938598718226e-05	0.000201610353597974	0.000349460198175309	0.000171399013177751	6.72895978622386e-05	0	0.198769086836245	0.00322576565756758	0.00706900024609468	0.00489244277445432	0.00239958618448851	0.000807475174346864	0.00318440141875251	0.00299203520223416	0.00342980368921188	0.00248935458653109	0.000726040452111268	0.000755122465067458	0.00174940356265532	0.00324244200720878	0.0032728009322365	0.000708678871706219	0.000407508789745808	0.000708678871706219	0.000488307389843455	0.00581273656703105	0.194197432987552	0.00204297404820595	0.00253601811412536	0.00140903496510227	0.00347210008427567	0.00344133686076892	0.000623973668408743	0.00137632058797456	0.000576183745104265	0.000549357789229708	0.000549357789229707	0.000549357789229707	0.000335595897025456	0.00129161538467708	0.000799369673005577	0.000335595897025457	0.000549357789229707	0.000451400526462527	0.00129161538467708	0.00129161538467708	0.000335595897025457	0.000695046832221422	0.0010407246909491	0.0010407246909491	2.68259558745584e-05	2.68259558745584e-05	0.000298467095501728	7.4615879179035e-05	0.188239528394528	0.000298467095501727	0.00104072469094911	0.00178067571482487	8.47052032974766e-05	0.00025089069372798	0.000298467095501728	0	0.000695046832221422	0.00025089069372798	8.47052032974766e-05	0.0010407246909491	0.000298467095501728	8.47052032974766e-05	0.00208461758766284	0.000298467095501728	0.0010407246909491	0.00025089069372798	8.47052032974766e-05	7.4615879179035e-05	4.55338662228453e-05
"Eupatorium_tenacetifolium"	0.0290869943091258	0.00372679420221374	0.0636432300819408	0.00271488625790189	0.00171464838157635	0.00420793329032481	0.0607492301595095	0.0243434202518691	0.0385082150078636	0.002187346566489	0.000746838613034449	0.00173837216464403	0.000947397911031511	0.000845755995241121	0.0216614936298843	0.000640156153805242	1.05403406643323	0.000362739415294493	2.87863207845639e-05	0.000224452479433447	0.000537066147353864	0.000270509673499008	0.0202495159149119	0.000163483972370771	0	0.00590210199300044	0.00859305835766182	0.00330661450818998	0.00378713542898611	0.283493222808766	0.00196180766844926	0.00384861464094566	0.00238480140646834	0.00734571078677422	0.000811153132970185	0.00187635421867406	0.00182387749447114	0.00221096419000394	0.00874911567618542	0.00432568175734912	0.000619883437955421	0.00179561983546757	0.000619883437955422	0.000230290566276512	0.00555035536174563	0.00207132201990491	0.270276404146546	0.00268429064282602	0.00217643649176696	0.000661678419775883	0.00353879517134884	0.00054446993079148	0.00207048029128365	0.00054075846720167	0.000478521916115467	0.000478521916115466	0.000478521916115466	0.000479399539235133	0.00199506678411971	0.00425463252056892	0.000479399539235133	0.000478521916115466	0.00254333131028583	0.00199506678411971	0.00199506678411971	0.000479399539235133	0.00303746150797548	0.00159108075204852	0.00159108075204852	6.22365510862041e-05	6.22365510862041e-05	7.45358840442747e-05	6.59480146760135e-05	0.000106692692300874	7.45358840442747e-05	0.00159108075204852	0.000191269695014764	7.54135071639415e-05	0.000403986032071192	7.45358840442748e-05	0	0.00303746150797548	0.000403986032071191	7.54135071639414e-05	0.00159108075204852	7.45358840442748e-05	7.54135071639415e-05	0.000140959332540187	7.45358840442747e-05	0.00159108075204852	0.000403986032071192	7.54135071639415e-05	6.59480146760135e-05	0.000118424738878939
"Canna_glauca"	0.106495647486376	0.0054341133896336	0.10594014076473	0.00430378864166015	0.00255434993228651	0.00251145659199484	0.00186104879190813	0.00189035060744659	0.00265075273370653	0.00118757000664381	0.000943856376194848	0.0015971162968141	0.000411263239597896	0.000612549960270936	0.000698818022162974	0.000704517482551137	0.000725478830588986	1.09165956540622	4.35301573930797e-05	0.000220303792463615	4.50217171212353e-05	0.000341087279990457	0.000341705117198688	0.000159300708379839	0	0.00492168859678491	0.000720347473939765	0.0023256793510178	0.00477522191986639	0.00478387164078163	0.00191160850055807	0.00201279195295	0.00461379754433632	0.0045276378442451	0.0019197395133546	0.00181236861621953	0.00185920493943466	0.00445408591465491	0.00312091187843051	0.00438903089278623	0.00180558239553665	0.00176243033970892	0.00180558239553665	0.000348241259144637	0.000453437765395145	0.00297904438458172	0.00307018970712239	0.00172846191589518	0.549957392437317	0.00169762006679943	0.000340745738354121	0.00168603271104609	0.00424715941869737	0.00166644318089746	0.00158778848288122	0.00158778848288122	0.00158778848288122	0.00159865589957911	0.00412760973420681	0.000187569969967736	0.00159865589957911	0.00158778848288122	0.00162637025585002	0.00412760973420681	0.00412760973420681	0.00159865589957911	9.30524395954064e-05	0.00264850351911826	0.00264850351911826	7.86546980162373e-05	7.86546980162373e-05	0.000108682267792672	9.8244228164866e-05	0.00011741958042519	0.000108682267792672	0.00264850351911826	0.000114157117817947	0.00011954968449056	0.00147910621508855	0.000108682267792672	0	9.30524395954064e-05	0.00147910621508855	0.00011954968449056	0.00264850351911826	0.000108682267792672	0.00011954968449056	0.000102091660045156	0.000108682267792672	0.00264850351911826	0.00147910621508855	0.00011954968449056	9.8244228164866e-05	5.14079049497371e-05
"Cynara_cardunculus"	0.0125174706112386	0.0810454024388579	0.00262248428690051	0.0797010432184407	0.077067614003737	0.00255756726143606	0.00124767188464858	0.00177138362927033	0.000792581714326949	0.0011188843342043	0.0011650821050529	0.00140018706891284	0.000980004076485543	0.000186719815187736	0.000347804966592574	0.000183115271191296	5.75726415691279e-05	4.35301573930797e-05	1.06757319532215	4.79350820498689e-05	0.000276290306644052	0.000163345545194956	3.4276244161649e-05	0.000432171347689959	0	0.00233385881514768	0.00442064490630483	0.00736636311746481	0.00228683763272938	0.000479867418263085	0.0051860561722795	0.00715145532615966	0.00717839948865302	0.00048585048424826	0.00708907173192723	0.00210292167371187	0.00494456016429491	0.00703838078176174	0.000372384157868736	0.000399701240462549	0.00697281867458923	0.000383480656398951	0.00697281867458923	0.540585562577172	0.000315909330216732	0.000305574737559423	0.000186371179259832	0.00024900604514999	0.000261180944358478	0.00248101198685203	0.000225841860109816	0.00475890080741032	0.00245333373284085	0.00189185198268766	0.00179476180726659	0.00179476180726659	0.00179476180726658	0.00238777162566833	0.000239415865661938	0.000150952775695945	0.00238777162566833	0.00179476180726658	0.000217886075952034	0.000239415865661938	0.000239415865661938	0.00238777162566833	6.2383594232429e-05	6.55621071725126e-05	6.55621071725126e-05	9.70901754210749e-05	9.70901754210749e-05	0.00162090804877716	0.00296413900014373	3.0519211865216e-05	0.00162090804877716	6.55621071725126e-05	0.000116253057338003	0.00221391786717891	0.000173853758489426	0.00162090804877716	0	6.2383594232429e-05	0.000173853758489425	0.00221391786717891	6.55621071725125e-05	0.00162090804877716	0.00221391786717891	3.11199691979561e-05	0.00162090804877716	6.55621071725126e-05	0.000173853758489426	0.00221391786717891	0.00296413900014373	0.000122500509560693
"Gomphrena_perennis"	0.0807742830701913	0.00793538952819524	0.00359223263633356	0.0029212559826484	0.00311114245759462	0.00193206168474034	0.00226085093881651	0.0740946346678455	0.00215435957036043	0.00118047565232212	0.0783526085726984	0.000900727487619959	0.00206911570054979	0.000347988142559408	0.00110931578731274	0.000152815796154678	0.000448904958866893	0.000220303792463616	4.79350820498689e-05	1.06818079744317	0.00029606286988425	0.000389111416069487	0.000394559803196432	0.000466400291692048	0	0.00184315522463249	0.004737005918148	0.00187733150627222	0.00544755982497281	0.00552383724475005	0.00559680350030457	0.0016822416906264	0.0016612567226859	0.00153447279705051	0.00156919914368558	0.0117733280768913	0.0116343479396147	0.0015711839739239	0.00418693114232056	0.0014191784870177	0.00148137815801556	0.545446379545343	0.00148137815801556	0.000383480656398951	0.000418923146435486	0.000301469071964311	0.000434761245363689	0.00129954970919925	0.00132182275478169	0.0013013840131864	0.00392279134721692	0.00140023215849755	0.0012928168580679	0.00780995688093031	0.00128057283320545	0.00128057283320545	0.00128057283320545	0.00120301104215956	0.00121167085854989	0.00381777428033309	0.00120301104215956	0.00128057283320545	0.00124155168543935	0.00121167085854989	0.00121167085854989	0.00120301104215956	0.000113042546940826	8.9805815908339e-05	8.9805815908339e-05	0.00652938404772486	0.00652938404772486	0.000158707790563905	0.000119659325292101	2.5469299359113e-05	0.000158707790563905	8.9805815908339e-05	8.78209856700156e-05	8.11459995180112e-05	0.00112186504264155	0.000158707790563905	0	0.000113042546940826	0.00112186504264155	8.11459995180112e-05	8.9805815908339e-05	0.000158707790563905	8.11459995180112e-05	5.79980237599014e-05	0.000158707790563905	8.9805815908339e-05	0.00112186504264155	8.11459995180112e-05	0.000119659325292101	0.000258639462568724
"Lathyrus_nervosus"	0.00940814162458028	0.0416772640813562	0.00467803241968272	0.0394102460660359	0.00374147698114785	0.0381208131445675	0.0389521540429619	0.0389404117520294	0.00311098459058523	0.00194339954956156	0.00171338763426819	0.00138434060592247	0.0371879547681755	0.000383572370174468	0.0351675498821015	0.000604831060793922	0.00107413229470773	4.50217171212353e-05	0.000276290306644052	0.00029606286988425	1.03342357545305	0.000362917304283823	0.000760891786761249	0.000669881026933794	0	0.0052266545900031	0.534777207248842	0.00440882666765954	0.00508084225997352	0.0106524850146575	0.00803857232320553	0.00588321786949719	0.00245823080458943	0.00250649368416187	0.00393561016734909	0.00770251115178094	0.00319791976657238	0.00231979674399718	0.00983082642287581	0.00215321615526551	0.00220284593350512	0.002368502959074	0.00220284593350512	0.00221032245315241	0.00401515437571027	0.00211247018359849	0.00250592406357183	0.000367429839291873	0.000270130302727412	0.00138734765352808	0.00228180302731967	0.00110811687611523	0.00134234850155668	0.00110699621815753	0.000964213915301852	0.000964213915301851	0.00096421391530185	0.00122539769106461	0.000247619444166794	0.00389462828974956	0.00122539769106461	0.00096421391530185	0.000303501110929461	0.000247619444166794	0.000247619444166794	0.00122539769106461	0.0019476077021481	0.000116950810492068	0.000116950810492068	0.000142782302855682	0.000142782302855682	0.000833545281627124	0.000143902960813379	0.000100805176798987	0.000833545281627124	0.000116950810492068	0.00173276423384398	0.00109472905738989	0.000130668633674726	0.000833545281627125	0	0.0019476077021481	0.000130668633674726	0.00109472905738989	0.000116950810492068	0.000833545281627125	0.00109472905738989	6.39287283624113e-05	0.000833545281627124	0.000116950810492068	0.000130668633674726	0.00109472905738989	0.000143902960813379	0.00464849434602194
"Melilotus_officinalis"	0.0505610205129349	0.0472808049282967	0.0469497457573811	0.00452925890102693	0.00399523132178262	0.0427539834461142	0.00343997378591631	0.0416140966899943	0.0035364428235003	0.00237546336907352	0.00162473268010142	0.0401012196389944	0.00118899534348996	0.000758897771416154	0.00125459126961911	0.00104838059452593	0.000541019346998016	0.000341087279990457	0.000163345545194955	0.000389111416069487	0.000362917304283823	1.03784116932006	0.000331336070031782	0.000350508216535684	0	0.00944624801736946	0.00580667686854117	0.00827523715929501	0.529776370480857	0.00463870498044495	0.00420609859842821	0.00404268955818525	0.00711119359280913	0.00625456973889278	0.00387069086888943	0.00401257613702333	0.00401761446223258	0.00310107162890968	0.00560337895303505	0.00401581196961181	0.00192732798497515	0.0031128913285559	0.00192732798497515	0.00130676436155964	0.00250978589971624	0.00348979190769259	0.00167746621572986	0.00102518840366569	0.00204652367994274	0.00102600442401986	0.00247512916100586	0.00180151523772441	0.00200179278719826	0.00178324688458737	0.00164785249457892	0.00164785249457892	0.00164785249457892	0.000828049143263732	0.00187598003994751	0.00225270352379553	0.000828049143263733	0.00164785249457892	0.000898705441763002	0.00187598003994751	0.00187598003994751	0.000828049143263733	0.000171998689295816	0.00117374364393453	0.00117374364393453	0.000135394390008452	0.000135394390008452	0.000945616098565934	0.000153662743145485	0.000174730099087654	0.000945616098565934	0.00117374364393453	0.00194336288391428	0.000125812747250748	0.000702236396012984	0.000945616098565935	0	0.000171998689295816	0.000702236396012984	0.000125812747250748	0.00117374364393453	0.000945616098565934	0.000125812747250748	0.000126482961902692	0.000945616098565934	0.00117374364393453	0.000702236396012984	0.000125812747250748	0.000153662743145485	0.000148624417936245
"Rapistrum_rugosum"	0.0477747033498974	0.00471690940704974	0.0486336239226572	0.00313351579974202	0.00196797997559756	0.00385651536139748	0.0460577702658822	0.0437766236331571	0.0048426835478239	0.00150873335183535	0.00128195754946838	0.00135193278246639	0.00145390927187005	0.000479763039612012	0.0405821273663008	0.000514197039533253	0.0404990318298237	0.000341705117198688	3.42762441616489e-05	0.000394559803196432	0.000760891786761249	0.000331336070031783	1.03875996619936	0.000278620618507125	0	0.00487848206957581	0.01217426858818	0.00162586456297487	0.00463870498044496	0.542639526791064	0.0033434474220855	0.00339879404382362	0.00227164325405179	0.00458649791101264	0.00109590553052951	0.00323527537109799	0.00312922824963722	0.00213644997580515	0.0106126938017776	0.00232371227226268	0.00092060937773872	0.00315647842557146	0.000920609377738721	0.000274209953293191	0.00287295042028362	0.00160256403676571	0.0139125250436956	0.00101253602800746	0.00205023070319213	0.000876307431394355	0.00258359693585657	0.000833567272190331	0.00196642025014117	0.000864705530456379	0.000757875734667348	0.000757875734667347	0.000757875734667347	0.000750579652074742	0.00187937814459278	0.00449171969495196	0.000750579652074743	0.000757875734667346	0.000932575521405458	0.00187937814459278	0.00187937814459278	0.000750579652074742	0.00230288851329411	0.00121584059806643	0.00121584059806643	0.000106829795789032	0.000106829795789032	9.43381881409948e-05	7.56915375229831e-05	8.56995065888754e-05	9.43381881409948e-05	0.00121584059806643	0.000175296152790795	8.70421055483893e-05	0.000663537546526353	9.43381881409948e-05	0	0.00230288851329411	0.000663537546526352	8.70421055483893e-05	0.00121584059806643	9.43381881409948e-05	8.70421055483893e-05	7.9960506602002e-05	9.43381881409948e-05	0.00121584059806643	0.000663537546526352	8.70421055483893e-05	7.56915375229831e-05	0.000181738658983757
"Spartium_junceum"	0.056989507000107	0.0564813293457442	0.00338531862128301	0.00526689262289984	0.0510992546454385	0.00281466481489336	0.00244484284537199	0.0494658096490946	0.00176690728600704	0.00113679334900458	0.00279828929614302	0.00124850648005122	0.0494064398428883	0.000327046578972594	0.00124769905709015	0.000201868793586716	0.000326967944741543	0.00015930070837984	0.000432171347689958	0.000466400291692048	0.000669881026933795	0.000350508216535684	0.000278620618507125	1.04456831295028	0	0.00256369792422253	0.0107180964309407	0.00447849029097773	0.00490711503149957	0.00390068865909976	0.534819755403328	0.00428298749026821	0.00424228965176893	0.00122140820225212	0.00416074534799961	0.0108034337549663	0.00659298472250673	0.00411743900376381	0.00299197411649232	0.00110225472174628	0.00403280603823173	0.00373120233353639	0.00403280603823174	0.00345737078151966	0.000443075747009475	0.00034094985331479	0.000386778609875341	0.000944190209608421	0.000955804250279037	0.00103255628249909	0.00266618477742773	0.00388650346537341	0.00102245646894745	0.00215433829215051	0.00192114751747192	0.00192114751747192	0.00192114751747192	0.00093782350341537	0.000876153896089117	0.00259553262472333	0.000937823503415371	0.00192114751747192	0.000889682446446322	0.000876153896089116	0.000876153896089117	0.000937823503415371	0.0001222421422686	8.46329655320752e-05	8.46329655320752e-05	0.000233190774678585	0.000233190774678585	0.00112962658691488	0.00196535594790148	3.36447989311193e-05	0.00112962658691488	8.46329655320752e-05	0.00012793930976788	0.000146302572858329	0.000791520930557041	0.00112962658691488	0	0.0001222421422686	0.000791520930557041	0.000146302572858329	8.46329655320752e-05	0.00112962658691488	0.000146302572858329	5.4507763162099e-05	0.00112962658691488	8.46329655320752e-05	0.000791520930557041	0.000146302572858329	0.00196535594790148	0.00617580498036103
"Vernonia_echioides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
