"Salix_fragilis"	"Vaccinium_myrtilloides"	"Ledum_groenlandicum"	"Nemopanthus_mucronata"	"Gaylussacia_baccata"	"Spiraea_alba"	"Chamaedaphne_calyculata"	"Aronia_melanocarpa"	"Kalmia_polifolia"	"Kalmia_angustifolia"	"Calopogon_pulchellus"	"Smilacina_trifolia"	"Andromeda_glaucophylla"	"Dilophus_caurinus"	"Andrena_vicina"	"Bombus_terricola"	"Colletes_inaequalis"	"Andrena_regularis"	"Pyrobombus_ternarius"	"Andrena_bradleyi"	"Cyphon_variabilis"	"Andrena_mandibularis"	"Pyrobombus_sandersoni"	"Sercomyia_transversa"	"Pyrobombus_impatiens"	"Melanostoma_sp1_M_PL_033"	"Apis_mellifera"	"Pyrobombus_perplexus"	"Adela_purpurea"	"Helophilus_latifrons"	"Syritta_pipiens"	"Eristalis_dimidiata"	"Andrena_carolina"	"Macrodactlyus_subspinosus"	"Shaerophoria_sp1_M_PL_033"	"Hybomitra_typhus"	"Syrphus_torvus"	"Toxomerus_marginatus"	"Spilogona_fatima"	"Dialictus_pilosus"	"Hybomitra_minuscula"	"Andrena_alleghaniensis"	"Andrena_carlini"	"Helophilus_fasciatus"	"Pyrophaena_rosarum"	"Helophilus_laetus"	"Thymelicus_lineola"
"Calopogon_pulchellus"	0.00143839530473571	0.00173409173642721	0.00291435846838172	0.000889466214055906	0.00184878554332569	0.0848139722056213	0.00101147347909986	0.00268763489897054	0.00129148834550017	0.00141683514573331	1.23185658938725	0.000955577873459289	0.000474664730771101	3.42102390021503e-05	0.000480042872502557	0.00379815270965135	0.000321100562677078	0.000424719976166568	0.00422117676037122	0.000280889641008085	5.53228963359887e-05	0.000363255527063296	0.00406830033867629	0.000356170517060695	0.00395910283783192	0.000252659443060134	0.00027619705389101	0.00379386285893047	5.53228963359887e-05	0.000230971047611096	0.00380201408311464	0.00376488655617865	0.000264237201083799	0.00353391550856755	0.000299403605957476	0.000154580251727107	0.000118198829594979	0.307964147346813	0.000223993748803293	0.000176902845299533	0.00353391550856755	0.000199153231494472	0.0002713222110864	0.000358426070338653	0.00383319013342346	0.00369885850105988	0.31149806285538
"Smilacina_trifolia"	0.0186242260113047	0.0057309766783503	0.032661649328234	0.044788633532423	0.00577687480580273	0.0298140296519298	0.0464318379405005	0.0487395995615773	0.00467797351282652	0.0280678181691542	0.000382231149383715	1.06682092142874	0.000816561563104316	0.00172263975124704	0.00727880643581692	0.00327683035330525	0.00513721456754585	0.00656249005076674	0.0104794366976622	0.0031257861613752	0.000716316385050182	0.00658729924268949	0.0085526565556391	0.00328513652800407	0.00476312943949357	0.111713684301209	0.00306258599183376	0.00389899300503299	0.000716316385050182	0.00263669748054478	0.111201694500243	0.00387894871604185	0.00203457911780818	0.00124225123549707	0.110898312586857	0.00196055559292223	0.00324575223754633	9.55577873459289e-05	0.11090688819996	0.00345838739722026	0.00124225123549707	0.00415302027444172	0.0053367418324936	0.0061767760369054	0.112308489802086	0.00367263175869175	0.001337809022843
"Andromeda_glaucophylla"	0.0185535797370581	0.0383278259280424	0.0399738008341401	0.0178728617579817	0.0383208269772956	0.0370238490001459	0.0370423368793361	0.019728376088404	0.0365878386117207	0.0161231881701961	0.000474664730771102	0.00204140390776079	1.03126278071048	0.000687417759922373	0.00895315281717121	0.00610409484164241	0.00523405052051396	0.00823955359651512	0.269319207630435	0.00653883994798231	0.000713599220656081	0.00726214014091491	0.0108160946928922	0.00651861807987753	0.266293979636457	0.00293277516805092	0.00580155244331484	0.00590470584768633	0.000713599220656081	0.00309549607274136	0.00337101177918204	0.00463815644774744	0.00456143446663632	0.00154266037500608	0.00335574076463244	0.0023763002241121	0.001303929512685	0.000118666182692775	0.00302986263594438	0.00296701308594503	0.00154266037500608	0.00241431286918889	0.00530495652767371	0.00552790059796846	0.00455230114284568	0.0032695554842726	0.00166132655769886
"Dilophus_caurinus"	0.0119570071442872	0.0127621133998101	0.0172350238585336	0.542095377947893	0.00890701392811251	0.00533679728433544	0.0159210078206405	0.0223399775092242	0.0134919439395708	0.00656394908017519	6.84204780043005e-05	0.00861319875623518	0.00137483551984475	1.02084982222877	0.0244860961171104	0.00193489951098458	0.00270489606898415	0.0240262112269455	0.0254624183680965	0.00245939892844498	0.000459884890164891	0.0234202261070035	0.00426888725937021	0.00227616506388806	0.0030443401344923	0.0230216128561919	0.0226968747025701	0.00244943568419246	0.000459884890164891	0.00149498260019003	0.0021920575438117	0.00171734915370401	0.0017125329574706	0.000222366553513976	0.00265054129016384	0.000728354457800682	0.0215479465259284	1.71051195010751e-05	0.0227833734491935	0.0221612167049998	0.000222366553513977	0.0220266971886654	0.022856594000586	0.00251757587234101	0.0228225061381506	0.00139924151341428	0.000239471673015052
"Andrena_vicina"	0.0802535935021736	0.0810053659615213	0.0840408491510134	0.0795798123806088	0.0799240795156736	0.00936083601379986	0.0789792618301541	0.0815642089984952	0.0771414314140884	0.00790967495433428	0.000120010718125639	0.00454925402238557	0.0022382882042928	0.0030607620146388	1.02332236106377	0.0115586597346555	0.0139007389372205	0.0202356843906133	0.0247663226334012	0.0153782494859594	0.00308667667316052	0.0153267261327821	0.0211459885676892	0.012082731612873	0.015575647729753	0.00910223286462472	0.0154013475840538	0.0124250705232523	0.00308667667316052	0.00773778097444962	0.00388819645199575	0.00812781580835795	0.0111686249007472	0.000390034833908327	0.00837593888195852	0.00334878609591995	0.00560964354584177	3.00026795314098e-05	0.00964002800658227	0.00911607224648216	0.000390034833908327	0.00794411157781437	0.0144126194206564	0.0112697995756399	0.00673454496740417	0.0052733843970839	0.000420037513439737
"Bombus_terricola"	0.120110942021785	0.119182918016166	0.122509461918498	0.0100614774571198	0.119356693533243	0.118502364541122	0.0132216279339172	0.0155309506857877	0.0125629954317257	0.00838950575347992	0.00151926108386054	0.00327683035330525	0.00244163793665696	0.000386979902196916	0.0184938555754489	1.02147956258867	0.0132730913715967	0.0138742039592264	0.0245662076917524	0.0142184928554739	0.00461965161622249	0.00965046680512933	0.0235688183053912	0.0130177018063866	0.0185498898548096	0.00170852929776282	0.0140969486063663	0.0148701703808884	0.00461965161622249	0.0081511218725367	0.00627496787640064	0.0130887203950835	0.01654196406612	0.00493759852254676	0.00472459000441306	0.00478708316435117	0.000872322111127781	0.000379815270965135	0.00584283870505445	0.0014433673580244	0.00493759852254676	0.00427536271997494	0.0131747290648627	0.0091839901334337	0.00957964617851385	0.00882598134032478	0.00531741379351189
"Colletes_inaequalis"	0.120208955582656	0.118659068479937	0.122970530903236	0.0140654595587176	0.0161998848654681	0.0100183375555248	0.117618189872821	0.119723878489495	0.0127466836040017	0.00709640275398701	0.000128440225070831	0.00513721456754585	0.00209362020820558	0.00054097921379683	0.0222411822995528	0.0132730913715967	1.02054224105986	0.0176177609309892	0.0236255432552086	0.0145429838023138	0.00462342136856369	0.0137413475836928	0.0225611589893604	0.00925515915294976	0.0142762462979272	0.00931984840691818	0.0105601864825406	0.0135994418863969	0.00462342136856369	0.00773578660006603	0.0051160485631557	0.00815321733154624	0.0128556606401165	0.000417430731480202	0.0121947172737668	0.00102209248874805	0.00428235041659355	3.21100562677078e-05	0.0102018985726851	0.00486174512586635	0.000417430731480202	0.00769819849723901	0.0173418490708595	0.0127030883057603	0.00533150465480126	0.00757465001492238	0.00044954078774791
"Andrena_regularis"	0.0139200258681491	0.0894498087833527	0.0937053208960524	0.0892402131286547	0.089118837679583	0.00946518804028352	0.0880758652757885	0.0916363024682341	0.086399499444088	0.00849260545402387	0.000121348564619019	0.00468749289340481	0.00235415817043289	0.00343231588956364	0.0231264964464151	0.00991014568516171	0.0125841149507065	1.0225911108361	0.0246402066649117	0.0142276205242733	0.000535385610313426	0.0170754485934322	0.0206193512327398	0.0134384150554442	0.0172780828720258	0.0101522329108745	0.0142724031339989	0.0109152889001657	0.000535385610313425	0.00864937566399189	0.0042575544173611	0.00904375849900371	0.00951576285014988	0.000394382835011813	0.00932284260175672	0.00371360347229017	0.00629595034169596	3.03371411547549e-05	0.00782398406905557	0.0102232003164272	0.000394382835011813	0.00889887592214187	0.0131527963881379	0.0125676967847064	0.00742916143523833	0.00586094286759003	0.000424719976166568
"Pyrobombus_ternarius"	0.0606252267939568	0.0628430303876888	0.0665310406809888	0.0601838979609554	0.062941435810808	0.0598639613289009	0.0608691224271962	0.0631534498116766	0.0596269075662191	0.0555305982373741	0.000767486683703858	0.00476338031711919	0.0489671286600791	0.00231476530619059	0.01801187100611	0.0111664580417056	0.0107388832978221	0.0156801315140347	1.036218647283	0.0118754759299437	0.00233173949207526	0.0149293401754411	0.0216620998117928	0.0125213631977114	0.0261279347882865	0.0071057687378711	0.0118491211427806	0.0117543244434278	0.00233173949207526	0.00606953819179027	0.00841487745020024	0.00856386991382781	0.00867212631966808	0.00249433172203754	0.00663908789504131	0.00571857081165045	0.00428831061280549	0.000191871670925965	0.00746396292333147	0.00699862459308817	0.00249433172203754	0.00613639507616629	0.0110801032973978	0.0118813206749799	0.0106041819131367	0.00631596149201323	0.0026862033929635
"Andrena_bradleyi"	0.121849791532364	0.121568465431989	0.0198775270123602	0.0127888744279139	0.119641800381727	0.00876375679945225	0.117222998171043	0.0145277462279204	0.116543111241209	0.00802891744371666	0.000112355856403234	0.0031257861613752	0.00261553597919293	0.000491879785688995	0.024605199177535	0.0142184928554739	0.0145429838023138	0.0199186687339826	0.0261260470458761	1.0231071737941	0.00468653044355245	0.0156935625623878	0.0249802832653888	0.0149660273661709	0.0199918374067798	0.00576702732418146	0.019090476727059	0.0151448241020985	0.00468653044355245	0.00527906703994816	0.00163353455930284	0.00564422357325867	0.0138533363221634	0.00036515653331051	0.00582730106661358	0.00477472878243682	0.000945871855311509	2.80889641008085e-05	0.0099995656981114	0.00624328600263918	0.00036515653331051	0.00149802538343263	0.0145808715183803	0.0102894512329129	0.00222357580349043	0.00137130213105414	0.000393245497411319
"Cyphon_variabilis"	0.544588566940346	0.0218942662087014	0.01638954693574	0.0119570071442872	0.0155607723683074	0.00863037182841423	0.0153030377107141	0.0110595547103233	0.0123349552040914	0.0038291614565071	0.000110645792671977	0.00358158192525091	0.00142719844131216	0.000459884890164891	0.0246934133852842	0.0230982580811125	0.0231171068428185	0.00374769927219398	0.0256491344128279	0.0234326522177623	1.02094571411309	0.00308566890823138	0.0248324499123349	0.00259294751487418	0.00365860173384345	0.00175223254087659	0.0233039587344381	0.0229935418848581	0.0209457141130902	0.00135661814765374	0.00130269069443831	0.00171621697383767	0.0227386592549285	0.000359598826183926	0.00174761284337114	0.000795064461328386	0.000805495974862493	2.76614481679943e-05	0.0223523355692692	0.00136617575686665	0.000359598826183926	0.00126076116752194	0.0232313806482858	0.00218451911217444	0.00187222969256505	0.00116047510354097	0.000387260274351921
"Andrena_mandibularis"	0.0133712319356693	0.101501569815829	0.104761006904718	0.101487646463682	0.0167766665964088	0.00944464370364569	0.100294837403852	0.0174165457379266	0.0986034318567642	0.0949778716566041	0.000121085175687765	0.00548941603557457	0.00242071338030497	0.00390337101783391	0.0204356348437095	0.00804205567094111	0.0114511229864106	0.0199213566923376	0.0273704569883087	0.0130779688019899	0.000514278151371896	1.02471403995241	0.0228619076253985	0.0175523418524292	0.0164724237862549	0.00885407342200359	0.0131238460735217	0.00955910226682583	0.000514278151371896	0.00405346168804316	0.00742285245739065	0.0044469885090284	0.00764852884995587	0.000393526820985237	0.00786073037374518	0.00653528364269521	0.00444763807214411	3.02712939219413e-05	0.00882408451906528	0.00892961224745157	0.000393526820985237	0.00735766604171961	0.0148102269499343	0.0138470724128829	0.0136919843904898	0.00384782184487094	0.000423798114907178
"Pyrobombus_sandersoni"	0.0717381886356342	0.0732608119889716	0.0771799470239192	0.0123323409715139	0.0738098185002364	0.070517205870389	0.0705686856043166	0.0736093091527796	0.0693455688869976	0.0662456708273158	0.000904066741928065	0.00475147586424394	0.00240357659842048	0.000474320806596689	0.0187964342823904	0.0130937879474396	0.0125339772163113	0.0160372731810198	0.026475899769969	0.0138779351474383	0.00275916110137055	0.0152412717502657	1.02540068481377	0.0146888356745554	0.0168017725242701	0.00596393951959608	0.0116380757384843	0.0137661978077412	0.00275916110137055	0.00708024327479247	0.00985400983542221	0.0100184601860587	0.0101555710361734	0.00293821691126621	0.00763350613033049	0.00677641937314425	0.00277461171762105	0.000226016685482016	0.00642280970994227	0.0059266830306664	0.00293821691126621	0.00491849913495215	0.0107080071118837	0.0139347779170503	0.0101719271483256	0.00738239523962167	0.00316423359674823
"Sercomyia_transversa"	0.0134833270773457	0.119627820190525	0.122833131377597	0.0118360583322179	0.121845837523642	0.0111125201322937	0.0143789697652933	0.0159705207837678	0.115947509929979	0.113595919587226	0.000142468206824278	0.00328513652800407	0.00260744723195101	0.000455233012777612	0.0193323705805968	0.0130177018063866	0.00925515915294976	0.0188137810776219	0.0275469990349651	0.0149660273661709	0.000518589502974835	0.021062810222915	0.0264399042141997	1.02440617696589	0.0189743527705182	0.00183586273873589	0.0148682230802834	0.0110234534597617	0.000518589502974835	0.008262747256064	0.00839035907367371	0.0087257689282429	0.0125546801342077	0.000463021672178904	0.00479266115311374	0.0114513820286174	0.000954311787270355	3.56170517060695e-05	0.00185537346721798	0.00622465314772394	0.000463021672178904	0.00436634321442582	0.00921131339123464	0.0159155295289308	0.011758544739114	0.00437413187382711	0.000498638723884973
"Pyrobombus_impatiens"	0.0135890921542757	0.0904682733244808	0.0933641626555714	0.0113075490709714	0.0903418720983744	0.0882314346716827	0.087300225090148	0.0157600545419394	0.0867244468806636	0.00896215444341017	0.00113117223938055	0.00340223531392397	0.0760839941818447	0.000434905733498899	0.0178007402625749	0.013249921324864	0.0101973187842337	0.0172780828720258	0.041058183238736	0.0142798838619856	0.000522657390549065	0.0141192203882185	0.0216022789597759	0.0135531091217987	1.03904798375754	0.00462533193433259	0.0113570886304788	0.0118644989473175	0.000522657390549064	0.00631244609917517	0.00506916966652792	0.00998875587716195	0.00957361154687721	0.00367630977798678	0.00678387516348846	0.00378663008479793	0.000927407437934505	0.000282793059845137	0.00465548762044605	0.00486942775069194	0.00367630977798678	0.00352085640058927	0.010139722813297	0.010230281716894	0.00760502265824597	0.00676226044507715	0.00395910283783192
"Melanostoma_sp1_M_PL_033"	0.0113895115156978	0.0109174865479072	0.0196717094674299	0.149640483565247	0.00981918795375147	0.00985371827934521	0.145120658269603	0.15020294354814	0.00986846789480634	0.00894767694267209	0.000126329721530067	0.139642105376511	0.00146638758402546	0.00575540321404798	0.0182044657292494	0.00213566162220352	0.0116498105086477	0.0177664075940303	0.0195408640291455	0.00720878415522683	0.000438058135219147	0.0132811101330054	0.0134188639190912	0.00229482842341986	0.00809433088508204	1.02999501951718	0.0073826235896747	0.00638094867241626	0.000438058135219147	0.00559096364403719	0.0196278539274202	0.00600153523900991	0.0017250900272308	0.000410571594972717	0.0247860526772259	0.000909915092979558	0.0104492451999273	3.15824303825167e-05	0.0257392356665184	0.0108978119224185	0.000410571594972717	0.0109956815740226	0.0127113717368163	0.0117317572325543	0.0212358515296841	0.00565084995494736	0.000442154025355234
"Apis_mellifera"	0.121180585419078	0.120621248034041	0.0191169967719301	0.118023748453364	0.118668796002674	0.00861734808139951	0.0150589023841994	0.0154008569217259	0.116697315363677	0.00778718344386154	0.000110478821556404	0.00306258599183376	0.00232062097732594	0.00453937494051401	0.0246421561344861	0.0140969486063663	0.0105601864825406	0.0199813643875985	0.0260680665141172	0.019090476727059	0.00466079174688763	0.0157486152882261	0.0209485363292717	0.0148682230802834	0.0158999240826703	0.00590609887173976	1.02305066311433	0.015113449836873	0.00466079174688763	0.00525047575272287	0.00163329051328697	0.00560953192278119	0.013737892436308	0.000359056170058313	0.00189775161933492	0.00472487025105112	0.00502065171931794	2.7619705389101e-05	0.0100856138398235	0.0103250751449396	0.000359056170058313	0.00555167940742712	0.0146182846442507	0.00631636327120266	0.00622241636310621	0.00137136063697142	0.000386675875447414
"Pyrobombus_perplexus"	0.119566417801262	0.11855397425465	0.0195008579906178	0.0127370655578008	0.0157830197972472	0.118368521198631	0.0135527964536627	0.118518755152872	0.114996299780893	0.00731053819135004	0.00151754514357219	0.00389899300503299	0.00236188233907453	0.000489887136838492	0.0198801128372036	0.0148701703808884	0.0135994418863969	0.015281404460232	0.0258595137755412	0.0151448241020985	0.00459870837697162	0.011470922720191	0.0247791560539341	0.0110234534597617	0.0166102985262445	0.00510475893793301	0.015113449836873	1.0226956162367	0.00459870837697162	0.00480908087673976	0.00948254075259955	0.00974110259334937	0.00993814866427876	0.0049320217166096	0.0051565623008339	0.00102058791543249	0.00419359823536575	0.000379386285893047	0.00599975621637736	0.00942070277086089	0.00493202171660961	0.00473528873510514	0.0103856179247081	0.00578725091576309	0.00681040729065016	0.00917742331487626	0.00531140800250266
"Adela_purpurea"	0.544588566940346	0.0218942662087014	0.01638954693574	0.0119570071442872	0.0155607723683074	0.00863037182841423	0.0153030377107141	0.0110595547103233	0.0123349552040914	0.0038291614565071	0.000110645792671977	0.00358158192525091	0.00142719844131216	0.000459884890164891	0.0246934133852842	0.0230982580811125	0.0231171068428185	0.00374769927219398	0.0256491344128279	0.0234326522177623	0.0209457141130902	0.00308566890823138	0.0248324499123349	0.00259294751487418	0.00365860173384345	0.00175223254087659	0.0233039587344381	0.0229935418848581	1.02094571411309	0.00135661814765374	0.00130269069443831	0.00171621697383767	0.0227386592549285	0.000359598826183926	0.00174761284337114	0.000795064461328386	0.000805495974862494	2.76614481679943e-05	0.0223523355692692	0.00136617575686665	0.000359598826183926	0.00126076116752194	0.0232313806482858	0.00218451911217444	0.00187222969256505	0.00116047510354097	0.000387260274351921
