"Barnadesia_spinosa"	"Siphocampylus_paramicola"	"Brachyotum_lindenii"	"Disterigma_codonanthum"	"Puya_clava-herculis"	"Siphocampylus_giganteus"	"Macleania_rupestris"	"Guzmania_candelabrum"	"Desfontainea_spinosa"	"Guzmania_bakeri"	"Espeletia_sp1_M_PL_068"	"Gaultheria_erecta"	"Disterigma_sp1_M_PL_068"	"Tillandsia_orbicularis"	"Gaiadendron_punctatum"	"Racinaea_tetrantha"	"Brachyotum_ledifolium"	"Vaccinium_floribundum"	"Bomarea_sp1_M_PL_068"	"Brachyotum_sp1_M_PL_068"	"Fuchsia_corollata"	"Bomarea_linifolia"	"Centropogon_sp1_M_PL_068"	"Elleanthus_sp1_M_PL_068"	"Passiflora_mixta"	"Tillandsia_complanata"	"Tristerix_longebracteatus"	"Gaultheria_insipida"	"Bejaria_aestuans"	"Diplostephium_sp1_M_PL_068"	"Pernettya_prostrata"	"Eriocnemis_mosquera"	"Aglaeactis_cupripennis"	"Pterophanes_cyanopterus"	"Chalcostigma_herrani"	"Metallura_tyrianthina"	"Eriocnemis_derbyi"	"Lafresnaya_lafresnayi"	"Coeligena_lutetiae"	"Ensifera_ensifera"
"Barnadesia_spinosa"	1.03999319583007	0.0415195311496129	0.0110816146903586	0.0146366123219248	0.0112631889813147	0.0186161570898923	0.0154905671271754	0.0146366123219248	0.00964754862795582	0.00874417852516264	0.000672380514294447	0.00885939483043485	0.0081870143161404	0.00296696103367266	0.000672380514294447	0.0139642318076304	0.0112631889813147	0.00885939483043485	0.0161864516675542	0.00296696103367266	0.0135656965276525	0.0036393415479671	0.0273308694052086	0.0036393415479671	0.00339081260991161	0.0081870143161404	0.000853954805250526	0.00589243379676219	0.00296696103367266	0.00296696103367266	0.000672380514294447	0.148348051683633	0.119076370278265	0.0102474576630063	0.0188266544002445	0.125281278779226	0.12709878481278	0.111520145280276	0.00542022061675907	0.000847703152477902
"Siphocampylus_paramicola"	0.0296568079640092	1.04038397311962	0.0114235814960278	0.0140587431684994	0.0152188278395277	0.0238294521337559	0.0213199489180568	0.0140587431684994	0.00747601951597601	0.00664855547799117	0.00346595940605763	0.00974154231831365	0.00627558291225602	0.00233135462780544	0.00346595940605763	0.0105927837624418	0.0152188278395277	0.00974154231831365	0.012274822940156	0.00233135462780544	0.0103979597846002	0.00579731403386307	0.0200863122173938	0.00579731403386307	0.0026644052889205	0.00627558291225602	0.00726120574955744	0.00741018769050822	0.00233135462780544	0.00233135462780544	0.00346595940605763	0.116567731390272	0.0900202793946365	0.0871344689946893	0.0970468633696138	0.094661478826814	0.0949784187040862	0.0806265404364159	0.00496478422790902	0.000666101322230124
"Brachyotum_lindenii"	0.0184693578172644	0.0266550234907316	1.02323986271719	0.0131987992724992	0.0169923527959579	0.0259147201498378	0.0141678771486156	0.0131987992724992	0.00603149673079958	0.00513040469269257	0.00721658779735085	0.0123941117540771	0.00517752395672628	0.00432571717427052	0.00721658779735085	0.00598221147514833	0.0169923527959579	0.0123941117540771	0.0168279624382635	0.00432571717427052	0.0134504565661337	0.0115423049716214	0.00591999328923769	0.0115423049716214	0.00494367677059488	0.00517752395672628	0.000969077876116403	0.00806839457980661	0.00432571717427052	0.00432571717427052	0.00721658779735085	0.216285858713526	0.187160923929135	0.0116289345133968	0.202064458325824	0.0204433627789383	0.0177031254052852	0.00473753157927069	0.00540655222864203	0.00123591919264872
"Disterigma_codonanthum"	0.018295765402406	0.0246028005448739	0.00989909945437439	1.02235195287805	0.00483965409922461	0.0180660668492461	0.0229757477717135	0.0223519528780545	0.01104010884697	0.0102630303495089	0.00568324024880883	0.0155858588743029	0.00990261862549405	0.00349693634575735	0.00568324024880883	0.0166687126292456	0.00483965409922461	0.0155858588743029	0.0109819532093171	0.00349693634575735	0.007901683637006	0.00918017659456618	0.0111711602628611	0.00918017659456618	0.00399649868086554	0.00990261862549405	0.000623794893659057	0.0120889225285455	0.00349693634575735	0.00349693634575735	0.00568324024880883	0.174846817287867	0.0115027657569313	0.00748553872390868	0.159130726966647	0.153736374713681	0.148854068082535	0.00544877948011322	0.00466247098476651	0.000999124670216385
"Puya_clava-herculis"	0.0187719816355245	0.0355105982922312	0.0169923527959579	0.00645287213229948	1.03246128727491	0.0349702463413857	0.0225566477001272	0.00645287213229948	0.00618120511530227	0.00514139397461139	0.000634841088878991	0.00561856529539019	0.0049837242065112	0.00430708713770209	0.000634841088878991	0.00581803104342049	0.0324612872749065	0.00561856529539019	0.0171918185439882	0.00430708713770209	0.0137668727788768	0.00494192822658108	0.00604491999733864	0.00494192822658108	0.00492238530023096	0.0049837242065112	0.0161037755678277	0.0013114781576881	0.00430708713770209	0.00430708713770209	0.000634841088878991	0.215354356885104	0.192806793110028	0.193245306813932	0.0177755504886118	0.0162392896514185	0.0183547504120046	0.0054211561363635	0.00623886684414532	0.00123059632505774
"Siphocampylus_giganteus"	0.0155134642415769	0.0278010274893818	0.0129573600749189	0.0120440445661641	0.0174851231706929	1.04194552360487	0.0204517077379535	0.0120440445661641	0.0231255955072393	0.00737061694422724	0.00387990007601546	0.00721852277101339	0.00333862269499793	0.00254509514907656	0.00387990007601546	0.00816414449014861	0.0174851231706929	0.00721852277101339	0.0139029817940541	0.00254509514907656	0.0230808709587603	0.00642499522509203	0.00818757184582871	0.00642499522509203	0.00290868017037322	0.00333862269499793	0.00840766317178944	0.00467342762193683	0.00254509514907656	0.00254509514907656	0.00387990007601546	0.127254757453828	0.10451783759723	0.100891958061473	0.108637202128433	0.0190446611021128	0.106161479493315	0.0049017294096088	0.0945298713780725	0.000727170042593304
"Macleania_rupestris"	0.0154905671271754	0.0298479284852796	0.00850072628916935	0.0183805982173708	0.0135339886200763	0.0245420492855442	1.02807591006188	0.0183805982173708	0.00928643894013212	0.00849562063619529	0.00466204951359863	0.0128254053694384	0.00816335585583973	0.00294042778826283	0.00466204951359863	0.0137185487037722	0.0135339886200763	0.0128254053694384	0.00939386962350318	0.00294042778826283	0.00691199535882163	0.00760247730186145	0.00936939007229056	0.00760247730186145	0.0033604889008718	0.00816335585583973	0.00969531184450557	0.00988497758117553	0.00294042778826283	0.00294042778826283	0.00466204951359863	0.147021389413141	0.0143719837969264	0.116343742134067	0.130537386380762	0.125350273621846	0.122214242654514	0.00524261661657165	0.00474490982362098	0.000840122225217951
"Guzmania_candelabrum"	0.018295765402406	0.0246028005448739	0.00989909945437439	0.0223519528780545	0.00483965409922461	0.0180660668492461	0.0229757477717135	1.02235195287805	0.01104010884697	0.0102630303495089	0.00568324024880883	0.0155858588743029	0.00990261862549405	0.00349693634575735	0.00568324024880883	0.0166687126292456	0.00483965409922461	0.0155858588743029	0.0109819532093171	0.00349693634575735	0.007901683637006	0.00918017659456618	0.0111711602628611	0.00918017659456618	0.00399649868086554	0.00990261862549405	0.000623794893659057	0.0120889225285455	0.00349693634575735	0.00349693634575735	0.00568324024880883	0.174846817287867	0.0115027657569313	0.00748553872390868	0.159130726966647	0.153736374713681	0.148854068082535	0.00544877948011322	0.00466247098476651	0.000999124670216385
"Desfontainea_spinosa"	0.0160792477132597	0.0174440455372774	0.00603149673079958	0.0147201451292933	0.00618120511530227	0.0462511910144787	0.0154773982335535	0.0147201451292933	1.04378751024502	0.0132481843961363	0.000607544719757477	0.00579702979876301	0.00518948507900553	0.00432506906560593	0.000607544719757477	0.0141126004095359	0.00618120511530227	0.00579702979876301	0.0143470673415724	0.00432506906560593	0.0325026248077243	0.00493261378536341	0.0141159487544239	0.00493261378536341	0.00494293607497821	0.00518948507900553	0.000757253104260174	0.00147196073315708	0.00432506906560593	0.00432506906560593	0.000607544719757477	0.216253453280297	0.0175821271269787	0.00908703725112209	0.0170112521532094	0.0207459843215904	0.196308537271667	0.00520658614972596	0.183235955093331	0.00123573401874455
"Guzmania_bakeri"	0.0218604463129066	0.0232699441729691	0.00769560703903886	0.0205260606990179	0.00771209096191708	0.0221118508326817	0.0212390515904882	0.0205260606990179	0.0198722765942044	1.01893946613758	0.000696506968592136	0.00775561825346833	0.00705911128487619	0.0061690236920319	0.000696506968592136	0.0198295537304257	0.00771209096191708	0.00775561825346833	0.0197695425159963	0.0061690236920319	0.0026529744278821	0.00686553066062404	0.0201402823416475	0.00686553066062404	0.0070503127908936	0.00705911128487619	0.000712990891470358	0.00158659456143643	0.0061690236920319	0.0061690236920319	0.000696506968592136	0.308451184601595	0.0132812220546372	0.0085558906976443	0.0195021951205798	0.021362102228263	0.28094973380209	0.00720489722439637	0.0055968627397379	0.0017625781977234
