"Sideroxylon_puberulum"	"Grangeria_borbonica"	"Badula_platiphylla"	"Helichrysum_proteoides"	"Myonima_violacea"	"Harungana_madagascariensis"	"Stillingia_lineata"	"Ochna_mauritiana"	"Olea_lancea"	"Psiadia_terebinthina"	"Aphloia_theiformis"	"Psidium_cattleianum"	"Coffea_macrocarpa"	"Homalanthus_populifolius"	"Faujasiopsis_flexuosa"	"Gaertnera_sp1_M_PL_077"	"Coffea_mauritiana"	"Gaertnera_rotundifolia"	"Warneckea_trinervis"	"Wikstroemia_indica"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_077"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_077"	"Stomorhina_lunata"	"Nacoleia_sp1_M_PL_077"	"Technomyrmex_albipes"	"Lygistorrhina_sp1_M_PL_077"	"Panara_naso"	"Chrysomya_megacephala"	"Eumolpinae_sp1_M_PL_077"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Musca_domestica"	"Ornidia_obesa"	"Cerambycidae_sp1_M_PL_077"	"Cixiidae_sp1_M_PL_077"	"Eristalinus_flaveolus"	"Fannia_pusio"	"Ischiodon_aegyptius"	"Lygaeidae_sp1_M_PL_077"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_077"	"Nitidulidae_sp1_M_PL_077"	"Sarcophaga_arno"	"Villa_unifasciata"
"Sideroxylon_puberulum"	1.10199043206392	0.01972018131535	0.00924310282165835	0.0703360758242248	0.00576092441680813	0.000764600109118266	0.000576867645183226	0.0272174026885226	0.00136175379128509	0.0412660782984506	0.00495814232643116	0.000605711027442387	0.00101168594090416	0.000576867645183226	0.00626568360634345	0.0247003196734223	0.00024708583178589	0.011267516791334	0.00495814232643116	0.000504759189535323	0.0991628465286231	0.0131237389279184	0.00642225672301575	0.00117820437629857	0.0914119914468892	0.00148251499071534	0.00025389409413273	0.0787136022902799	0.0901401343306718	0.0852304772016896	0.00123251133220937	0.0839979658694802	0.0848210113118923	0.00342797840699906	0.00270523368554711	0.00381164122586253	0.00393774501775648	0.000144216911295807	0.000144216911295806	0.000100951837907065	0.00270523368554711	0.000100951837907065	0.00270523368554711	0.00257912989365316	0.00257912989365316	0.000924310282165835	0.00270523368554711	0.000924310282165835
"Grangeria_borbonica"	0.0172551586509312	1.11034770556659	0.00509127813456609	0.051499662571399	0.0141151879799508	0.00465709698688991	0.00380364101761242	0.0091135827580705	0.00375042637784394	0.0391183668910999	0.00438849875194592	0.00399382306849304	0.01767642140015	0.00380364101761242	0.0174433738703617	0.00601084284217057	0.0130193244132601	0.000528616392030241	0.00438849875194592	0.00332818589041087	0.0877699750389184	0.0865328331506825	0.0778135138240392	0.00349486331962368	0.00805784652913598	0.0781159464795606	0.00298573550616707	0.00123251133220937	0.00422893113624193	0.0750548971135611	0.0693967315979118	0.00565816551564923	0.0043524654297143	0.00168896194973231	0.00198075625274612	0.0718416295286055	0.0713774878506579	0.000950910254403106	0.000950910254403105	0.000665637178082174	0.00198075625274612	0.000665637178082174	0.00198075625274612	0.00244489793069375	0.00244489793069374	0.000509127813456609	0.00198075625274612	0.000509127813456609
"Badula_platiphylla"	0.0129403439503217	0.00814604501530574	1.15105049058965	0.0199044450324282	0.000730338968892625	0.0278804500670185	0.00602208314255918	0.0164377710716121	0.00601081984811438	0.0182565702863402	0.000423187499689867	0.00632318729968714	0.028623554080383	0.00602208314255918	0.00599966171863191	0.0117062674517744	0.000743104013364451	0.000420419905574393	0.000423187499689867	0.00526932274973929	0.00846374999379735	0.137002391493221	0.00245721175362206	0.123329734996849	0.121453955377621	0.00445862408018671	0.00822468593788429	0.000924310282165835	0.00336335924459515	0.00334002931668902	0.000509127813456609	0.00283090150323241	0.00374458724428767	0.00296598839350039	0.000765555578170314	0.00165016345635287	0.00127468339162692	0.0015055207856398	0.0015055207856398	0.00105386454994786	0.000765555578170314	0.00105386454994786	0.000765555578170314	0.00114103564289626	0.00114103564289626	0.115105049058965	0.000765555578170315	0.115105049058965
"Helichrysum_proteoides"	0.0378732715976595	0.0316921000439379	0.00765555578170314	1.14453511101701	0.00937379200482257	0.00266255591951556	0.00250168051365301	0.0178738204700603	0.0028226520920937	0.0266530965743705	0.00308980293949441	0.00262676453933566	0.00309298861582915	0.00250168051365301	0.0115627624542689	0.0146325083805268	0.000430432696313593	0.00647398379014332	0.00308980293949441	0.00218897044944638	0.0617960587898883	0.0569132316856059	0.0502719125226252	0.00159593847506822	0.053220480098901	0.00258259617788156	0.000830382896897904	0.00270523368554711	0.0517918703211466	0.0503723896671534	0.00198075625274612	0.0483916334144072	0.0489600424372666	0.00253472657058927	0.044020581192962	0.00364657478864427	0.0460013374457081	0.000625420128413252	0.000625420128413252	0.000437794089889276	0.044020581192962	0.000437794089889276	0.044020581192962	0.00166581853589815	0.00166581853589815	0.000765555578170314	0.044020581192962	0.000765555578170314
"Myonima_violacea"	0.0201632354588284	0.0564607519198033	0.00182584742223156	0.0609296480313467	1.04951012343211	0.000932243621394463	0.000860795879981758	0.0174799122928289	0.00137487059375711	0.020928560191474	0.0149317489539385	0.000903835673980846	0.00161044407677344	0.000860795879981758	0.0502633198270981	0.0171438331732242	0.000678200455378979	0.000790221100274759	0.0149317489539385	0.000753196394984039	0.298634979078769	0.019583106269585	0.276626995825405	0.000539264188718914	0.0096022670428546	0.00406920273227388	0.000356679446495758	0.00144023110420203	0.00632176880219807	0.00862051111236251	0.00352879699498771	0.0050917141173748	0.00596866814201129	0.0024866967950923	0.00234344800120564	0.00483683200695483	0.00587224499619335	0.00021519896999544	0.00021519896999544	0.000150639278996808	0.00234344800120564	0.000150639278996808	0.00234344800120564	0.00130803501196712	0.00130803501196712	0.000182584742223156	0.00234344800120564	0.000182584742223156
"Harungana_madagascariensis"	0.00178406692127595	0.0124189252983731	0.0464674167783642	0.0115377423179008	0.000621495747596309	1.0894764548941	0.00944889158423341	0.00942854583541656	0.00887147366274674	0.0106176392219915	0.000264387989021299	0.00992133616344508	0.0917017087904595	0.00944889158423341	0.00888927588380054	0.00157524552386681	0.00222525389635559	0.000102413114922976	0.000264387989021299	0.00826778013620423	0.00528775978042598	0.21496228354131	0.00285686206860008	0.197688864425661	0.00725701072056029	0.0133515233781336	0.193042122747825	0.000127433351519711	0.00081930491938381	0.00201097795396176	0.000776182831148319	0.00123479512281344	0.00174976090086604	0.00241477410617003	0.00044375931991926	0.00143978528252279	0.00121994215106758	0.00236222289605835	0.00236222289605835	0.00165355602724085	0.00044375931991926	0.00165355602724085	0.00044375931991926	0.00066360245137447	0.000663602451374469	0.00464674167783642	0.00044375931991926	0.00464674167783642
"Stillingia_lineata"	0.00201903675814129	0.0152145640704497	0.015055207856398	0.0162609233387445	0.000860795879981758	0.0141733373763501	1.15676980741275	0.0133713810980301	0.0130449832941268	0.0149899508570588	0.000365305182419042	0.0146082977833894	0.0146798634091774	0.013912664555609	0.0130343773661396	0.00179489126675459	0.000506526032827324	0.000132533126407118	0.000365305182419042	0.0121735814861578	0.00730610364838084	0.316513118640104	0.00396392558050173	0.00570272660784533	0.00510781379951312	0.00303915619696395	0.00419720582220553	0.000144216911295806	0.00106026501125694	0.00265741922267834	0.000950910254403105	0.00170650896827523	0.00244105967696282	0.00348560723187604	0.000625420128413251	0.00188778218296928	0.00157633038281636	0.289192451853188	0.00347816613890224	0.00243471629723157	0.000625420128413251	0.00243471629723157	0.000625420128413251	0.000936871928566175	0.000936871928566175	0.0015055207856398	0.000625420128413252	0.0015055207856398
"Ochna_mauritiana"	0.0476304547049146	0.018227165516141	0.0205472138395152	0.058089916527696	0.00873995614641447	0.00707140937656242	0.00668569054901506	1.04831902579971	0.00697089663115191	0.0305548862515526	0.00774119735438274	0.00701997507646581	0.00744780454248412	0.00668569054901506	0.0145899353768026	0.0219275635621357	0.000376395165921696	0.00111697977867864	0.00774119735438274	0.00584997923038818	0.154823947087655	0.152099459990093	0.00799007033625374	0.0041642651811891	0.143381628339728	0.00225837099553018	0.00210954379723758	0.00340217533606533	0.00893583822942916	0.00868528113030372	0.00113919784475881	0.0075460832855449	0.136676281119787	0.00448366960305494	0.00223422755875754	0.00304887823548085	0.00337342540351635	0.00167142263725377	0.00167142263725376	0.00116999584607764	0.00223422755875754	0.00116999584607764	0.00223422755875754	0.00190968039072204	0.00190968039072203	0.00205472138395152	0.00223422755875754	0.00205472138395152
"Olea_lancea"	0.00476613826949781	0.0150017055113758	0.015027049620286	0.018347238598609	0.00137487059375711	0.0133072104941201	0.0130449832941269	0.0139417932623038	1.08128513292821	0.0156407564461936	0.000860054873514192	0.0136972324588332	0.0137911189417901	0.0130449832941269	0.0127892309761181	0.0732944556106393	0.000483908447669954	0.00136105445628995	0.000860054873514192	0.011414360382361	0.0172010974702838	0.296773369941386	0.00411852576194337	0.00544446324543904	0.0144308848198783	0.00290345068601972	0.00394175828341044	0.000340438447821272	0.0108884356503196	0.00296125534319278	0.000937606594460986	0.00202364874873179	0.00278882562863267	0.279483090183381	0.000705663023023425	0.00191515387234808	0.00164326961748441	0.00326124582353172	0.00326124582353171	0.0022828720764722	0.000705663023023425	0.0022828720764722	0.000705663023023425	0.000977547277887097	0.000977547277887097	0.0015027049620286	0.000705663023023425	0.0015027049620286
"Psiadia_terebinthina"	0.0361078185111443	0.0391183668910999	0.0114103564289626	0.043311281933352	0.0052321400478685	0.00398161470824682	0.0037474877142647	0.0152774431257763	0.00391018911154839	1.1247842692851	0.00437747961726007	0.00393486209997794	0.00452907513042814	0.0037474877142647	0.00851119179785011	0.0123760173470401	0.000547460422181321	0.000772260079724177	0.00437747961726007	0.00327905174998161	0.0875495923452015	0.0852553454995219	0.00683728344486737	0.00237077248557425	0.0791416834618685	0.00328476253308792	0.00122973684267799	0.00257912989365316	0.00617808063779341	0.076988863190564	0.00244489793069374	0.0745439652598702	0.00615462882027335	0.0025245494462671	0.00166581853589815	0.0727439147610126	0.0041107164665919	0.000936871928566176	0.000936871928566175	0.000655810349996323	0.00166581853589815	0.000655810349996323	0.00166581853589815	0.0702990168303188	0.0702990168303188	0.00114103564289626	0.00166581853589816	0.00114103564289626
