"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_platyphyllum"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Dubautia_laxa"	"Clermontia_faurieri"	"Carex"	"Machaerina_angustifolia"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Scaevola_glabra"	"Broussaisia_arguta"	"Myrsine_helleri"	"Myrsine_wawraea"	"Myrsine_punctata"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Peperomia_hesperomannii"	"Coprosma_kauensis"	"Psychotria"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Melicope_sp."	"Smilax_melastomifolia"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Scotorythra_apicalis"	"Spheterista_pleonectes"	"Udea_ommatias"	"Fletcherana_sp._1"	"Carposina_sp._3"	"Omiodes_antidoxa"	"Hyposmocoma_trivitella"	"Scotorythra_hecataea"	"Eupithecia_orichloris"	"Udea_pyranthes"	"Udea_constricta"	"Udea_swezeyi"	"Thyrocopa_sp._3"	"Pararrhaptica_complex"	"Carposina_graminis"	"Carposina_sp._1"	"Eccoptocera_sp._1"	"Eudonia_sp._1"	"Eupithecia_monticolans"	"Scotorythra_complex"	"Scotorythra_sp._1"	"Thyrocopa_complex"	"Fletcherana_leucoxyla"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Metrosideros_polymorpha"	0.000543389329556483	0.00241703986318182	0.00266485949829494	0.00613433438987853	0.00237085438808918	0.00258638660518819	0.00211490988028409	0.00839923052962012	0.00241703986318182	0.00211490988028409	0	0.00211490988028409	0.020120674698326	0.0164183629248273	0.00269372688363176	0.0030380562398178	0	0.000162685375406469	0.00227759525569056	0.00759686193977137	1.16935460047627	0.00211490988028409	0.0124213800461742	0.000586807614061048	0	0.0205382664921367	0.0194080695485192	0.00759686193977137	0.00241703986318182	0	0.0105946601673332	0.00211490988028409	0	0.000604259965795456	0.00219979847204337	0.00102377803122033	0.000431064434198032	0.00139987175493669	0.000604259965795456	0	0.0745282802770455	0.00434711463645187	0.00231526801339067	0.000379757029977225	0.000379757029977225	0	0.000650741501625875	0.0649641444709041	0.064964144470904	0.0649641444709041	0.0702526493782042	0.0781813868061476	0.088826214971932	0.064964144470904	0.0759686193977137	0.00234723045624419	0.000604259965795456	0	0.00176577669455554
"Syzygium_sandwicensis"	0.000735966469398777	0.0158235040282529	0.0149001032206073	0.00197249191356857	0.0155211440786685	0.0169321571767292	0.0138455660247213	0.0161056589917133	0.0158235040282529	0.0138455660247213	0	0.0138455660247213	0.0154231535668806	0.0174927633374551	0.0152350774487015	0.0166646085647087	0	0.00106504354036318	0.0149106095650845	0.000603764701672224	0.0190341889225569	1.01384556602472	0.000659632824476755	0.000482113176044781	0	0.0168739611615673	0.0156558815161238	0.000603764701672224	0.0158235040282529	0	0.0157629062469748	0.0138455660247213	0	0.00395587600706323	0.00421814878354396	0.00670231221578865	0.00282202619612154	0.00268427649861889	0.00395587600706323	0	0.00395779694686053	0.00588773175519021	0.00555804569592089	0.00208307607058858	0.00208307607058858	0	0.00426017416145271	0.00105745494014205	0.00105745494014205	0.00105745494014205	0.00535416464231941	0.012851366047556	0.581513773038295	0.00105745494014205	0.00603764701672224	0.00192845270417912	0.00395587600706323	0	0.00262715104116246
"Peperomia_hesperomannii"	0.000111671706360829	0.000753866085116291	0.000832784839445078	0.00193764740004808	0.000739461000687318	0.000806684728022528	0.000659632824476755	0.00264450350133438	0.000753866085116291	0.000659632824476755	0	0.000659632824476755	0.097414386595434	0.00342796749316115	0.000795020812592836	0.00088149089238581	0	5.07409864982119e-05	0.000710373810974967	0.000756779589127723	0.111792420415568	0.000659632824476755	1.09499025838588	0.000109872767669107	0	0.00384554686841875	0.00362400239438882	0.000756779589127723	0.000753866085116291	0	0.00154517717847761	0.000659632824476755	0	0.000188466521279073	0.000692608059873291	0.000319312704842251	0.000134447454670421	0.00044075058355573	0.000188466521279073	0	0.569941550315265	0.000893373650886631	0.000541551952464324	0.000110186361548226	0.000110186361548226	0	0.000202963945992848	0.00621069002308713	0.00621069002308712	0.00621069002308713	0.0071992451089938	0.0247029353911167	0.0277045786280237	0.00621069002308712	0.00756779589127723	0.000439491070676429	0.000188466521279073	0	0.000257529529746269
"Coprosma_kauensis"	0.00215764871630766	0.000550986486908321	0.000607506441989659	0.00139878581312838	0.000540458082699882	0.000589590635672598	0.000482113176044781	0.00191509715261268	0.000550986486908321	0.000482113176044781	0	0.000482113176044781	0.0018653784908974	0.00414608824108204	0.000624816407543288	0.00301687073411708	0	3.70856289265216e-05	0.000519198804971303	9.02305700475833e-05	0.00528126852654943	0.000482113176044781	0.000109872767669107	1.14725447077327	0	0.153906477064346	0.0044943575747717	9.02305700475833e-05	0.000550986486908321	0	0.000624374995737125	0.000482113176044781	0	0.00013774662172708	0.000501573063779511	0.000233379626620404	9.82651059454331e-05	0.00031918285876878	0.00013774662172708	0	0.000659236606014644	0.0172611897304613	0.000570812925994026	0.000377108841764635	0.000377108841764635	0	0.000148342515706086	0.000293403807030524	0.000293403807030524	0.000293403807030524	0.0164331111092605	0.0178274956605691	0.0202487533938808	0.000293403807030524	0.000902305700475832	0.589017883093068	0.00013774662172708	0	0.000104062499289521
"Psychotria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coprosoma_elliptica"	0.0151035410141536	0.00385690540835825	0.00425254509392761	0.00979150069189869	0.00378320657889917	0.00412713444970819	0.00337479223231347	0.0134056800682887	0.00385690540835825	0.00337479223231347	0	0.00337479223231347	0.0130576494362818	0.0290226176875743	0.00437371485280301	0.0211180951388196	0	0.000259599402485651	0.00363439163479912	0.000631613990333083	0.036968879685846	0.00337479223231347	0.000769109373683751	0.0307812954128693	0	1.07734533945042	0.0314605030234019	0.000631613990333083	0.00385690540835825	0	0.00437062497015987	0.00337479223231347	0	0.000964226352089562	0.00351101144645657	0.00163365738634282	0.000687855741618031	0.00223428001138146	0.000964226352089562	0	0.00461465624210251	0.120828328113229	0.00399569048195818	0.00263976189235244	0.00263976189235244	0	0.00103839760994261	0.00205382664921367	0.00205382664921367	0.00205382664921367	0.115031777764823	0.124792469623984	0.141741273757166	0.00205382664921367	0.00631613990333083	0.123125181651477	0.000964226352089562	0	0.000728437495026645
"Melicope_clusiifolia"	0.00111333856349243	0.00596414533947572	0.00659348117144328	0.015404182818989	0.0058501807788488	0.00638201539510778	0.00521862717204126	0.0209977701726853	0.00596414533947572	0.00521862717204126	0	0.00521862717204126	0.0204559567897578	0.0220205552197857	0.0061537504560383	0.00723653226918136	0	0.000401432859387789	0.00562006003142905	0.000724137380668027	0.0582242086455575	0.00521862717204126	0.00120800079812961	0.00149811919159057	0	0.0524341717056698	1.04982271395059	0.000724137380668027	0.00596414533947572	0	0.00648301587568286	0.00521862717204126	0	0.00149103633486893	0.00549941599760807	0.00252621442723016	0.00106366923251796	0.00349962836211422	0.00149103633486893	0	0.00724800478877764	0.00890670850793943	0.00374049313598815	0.00090456653364767	0.00090456653364767	0	0.00160573143755116	0.00323467825808653	0.00323467825808653	0.00323467825808653	0.183448547753751	0.196410603474218	0.219182341225733	0.00323467825808653	0.00724137380668027	0.00599247676636226	0.00149103633486893	0	0.00108050264594714
"Melicope_sp."	0.000895427239613749	0.000690016801911113	0.000705647632584584	0.000924479262013177	0.000676831767479691	0.000738361928159663	0.000603764701672224	0.00155603021757059	0.000690016801911113	0.000603764701672224	0	0.000603764701672224	0.00218314062190076	0.0618572702461001	0.00229354288834638	0.00171336221861254	0	4.64434385901711e-05	0.000650208140262395	0.0578457037870391	0.0683717574579423	0.000603764701672224	0.000756779589127724	9.02305700475832e-05	0	0.00315806995166541	0.00217241214200408	1.05784570378704	0.000690016801911113	0	0.0637630565331397	0.000603764701672224	0	0.000172504200477778	0.00040753172364944	0.000292268263229866	0.000123060321359944	0.000259338369595098	0.000172504200477778	0	0.00454067753476634	0.00716341791690999	0.0067591127466966	0.000214170277326568	0.000214170277326568	0	0.000185773754360684	0.00379843096988568	0.00379843096988568	0.00379843096988568	0.00447630665538624	0.0115163486354114	0.0253581174702334	0.00379843096988569	0.578457037870391	0.000360922280190333	0.000172504200477778	0	0.0106271760888566
"Smilax_melastomifolia"	0.000420552268227872	0.00904200230185881	0.00851434469748988	0.00112713823632489	0.00886922518781055	0.00967551838670242	0.00791175201412646	0.00920323370955047	0.00904200230185881	0.00791175201412646	0	0.00791175201412646	0.00881323060964607	0.00999586476426005	0.00870575854211516	0.0095226334655478	0	0.000608596308778958	0.00852034832290541	0.000345008400955557	0.0108766793843182	0.00791175201412646	0.000376933042558146	0.000275493243454161	0	0.00964226352089562	0.00894621800921359	0.000345008400955557	1.151899145159	0	0.00900737499827129	0.00791175201412646	0	0.0022605005754647	0.00241037073345369	0.00382989269473637	0.00161258639778374	0.00153387228492508	0.0022605005754647	0	0.00226159825534887	0.00336441814582298	0.00317602611195479	0.00119032918319348	0.00119032918319348	0	0.00243438523511583	0.000604259965795456	0.000604259965795455	0.000604259965795456	0.00305952265275395	0.0073436377414606	0.332293584593311	0.000604259965795455	0.00345008400955557	0.00110197297381664	0.28797478628975	0	0.00150122916637855
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Athyrium_microphyllum"	0.000593234076004555	0.00600491666551419	0.00567481849206977	0.00105344406384791	0.00589017303496296	0.00642564331086869	0.00525430208232492	0.0064224324397396	0.00600491666551419	0.00525430208232492	0	0.00525430208232492	0.00640228879592051	0.0288545576667473	0.00637404375892651	0.00668289846666225	0	0.000404177083255763	0.00565847916558068	0.0212543521777132	0.0317839805019997	0.00525430208232492	0.000515059059492538	0.000208124998579042	0	0.00728437495026645	0.00648301587568286	0.0212543521777132	0.00600491666551419	0	1.11982762282913	0.00525430208232492	0	0.00150122916637855	0.00168206563897942	0.00254348381055219	0.00107094055181145	0.00107040540662327	0.00150122916637855	0	0.00309035435695523	0.00474587260803644	0.00447896670640636	0.000835362308332782	0.000835362308332782	0	0.00161670833302305	0.00176577669455554	0.00176577669455554	0.00176577669455554	0.00357471683552933	0.00886098715744272	0.220680687457647	0.00176577669455554	0.212543521777132	0.000832499994316166	0.00150122916637855	0	0.186637937138189
"Hedychium_gardinerianum"	0.000735966469398777	0.0158235040282529	0.0149001032206073	0.00197249191356857	0.0155211440786685	0.0169321571767292	0.0138455660247213	0.0161056589917133	0.0158235040282529	0.0138455660247213	0	0.0138455660247213	0.0154231535668806	0.0174927633374551	0.0152350774487015	0.0166646085647087	0	0.00106504354036318	0.0149106095650845	0.000603764701672224	0.0190341889225569	0.0138455660247213	0.000659632824476755	0.000482113176044781	0	0.0168739611615673	0.0156558815161238	0.000603764701672224	0.0158235040282529	0	0.0157629062469748	1.01384556602472	0	0.00395587600706323	0.00421814878354396	0.00670231221578865	0.00282202619612154	0.00268427649861889	0.00395587600706323	0	0.00395779694686053	0.00588773175519021	0.00555804569592089	0.00208307607058858	0.00208307607058858	0	0.00426017416145271	0.00105745494014205	0.00105745494014205	0.00105745494014205	0.00535416464231941	0.012851366047556	0.581513773038295	0.00105745494014205	0.00603764701672224	0.00192845270417912	0.00395587600706323	0	0.00262715104116246
"Amorbia_emigratella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Scotorythra_apicalis"	0.000210276134113936	0.575949572579501	0.00425717234874494	0.000563569118162447	0.00443461259390527	0.00483775919335121	0.00395587600706323	0.00460161685477523	0.0045210011509294	0.00395587600706323	0	0.00395587600706323	0.00440661530482304	0.00499793238213003	0.00435287927105758	0.0047613167327739	0	0.000304298154389479	0.00426017416145271	0.000172504200477778	0.0054383396921591	0.00395587600706323	0.000188466521279073	0.00013774662172708	0	0.00482113176044781	0.00447310900460679	0.000172504200477778	0.0045210011509294	0	0.00450368749913564	0.00395587600706323	0	1.14398739314488	0.00120518536672685	0.00191494634736819	0.000806293198891868	0.000766936142462539	0.00113025028773235	0	0.00113079912767444	0.00168220907291149	0.0015880130559774	0.000595164591596738	0.000595164591596738	0	0.00121719261755792	0.000302129982897728	0.000302129982897728	0.000302129982897728	0.00152976132637698	0.0036718188707303	0.166146792296656	0.000302129982897728	0.00172504200477778	0.000550986486908321	0.00113025028773235	0	0.000750614583189274
"Spheterista_pleonectes"	0.000277618087839582	0.00241037073345369	0.288379219481051	0.291943101947415	0.00236431269396095	0.00257925021159376	0.00210907439177198	0.00848948863626283	0.00241037073345369	0.00210907439177198	0	0.00210907439177198	0.00812833527984424	0.00863426728666784	0.00247992647886792	0.0027276485481275	0	0.000162236491674768	0.00227131088344675	0.00020376586182472	0.00989909312419515	0.00210907439177198	0.000346304029936645	0.000250786531889755	0	0.00877752861614144	0.0082491239964121	0.00020376586182472	0.00241037073345369	0	0.00252309845846913	0.00210907439177198	0	0.000602592683363423	1.14508058035712	0.00102095320875586	0.000429875035265627	0.00141491477271047	0.000602592683363423	0	0.00207782417961987	0.00222094470271666	0.00148340834838376	0.000340956068515938	0.000340956068515938	0	0.000648945966699071	0.000549949618010841	0.000549949618010841	0.000549949618010841	0.002802556479027	0.0794213960138987	0.0885811244544233	0.000549949618010841	0.0020376586182472	0.00100314612755902	0.000602592683363423	0	0.000420516409744855
"Udea_ommatias"	0.000178132011701615	0.00382989269473637	0.00360639441008329	0.000477418424940162	0.284011487101843	0.309830713202011	0.00335115610789433	0.00389818497888603	0.00382989269473637	0.00335115610789433	0	0.00335115610789433	0.00373299258306665	0.0042339172409127	0.00368747097484495	0.00403347213668108	0	0.000257781239068794	0.00360893734696312	0.000146134131614933	0.00460700114049147	0.00335115610789433	0.000159656352421125	0.000116689813310202	0	0.00408414346585706	0.00378932164084524	0.000146134131614933	0.00382989269473637	0	0.00381522571582828	0.00335115610789433	0	0.000957473173684093	0.00102095320875586	1.1226413239758	0.0516384522003352	0.000649697496481004	0.000957473173684093	0	0.000957938114526752	0.00142505609361292	0.00134525946780251	0.000504184017085134	0.000504184017085134	0	0.00103112495627518	0.000255944507805081	0.000255944507805081	0.000255944507805081	0.00129591246119833	0.00311052171851675	0.140748556531562	0.000255944507805081	0.00146134131614933	0.000466759253240807	0.000957473173684093	0	0.000635870952638047
"Fletcherana_sp._1"	0.000150005904590833	0.00322517279556747	0.00303696371375435	0.000402036568370663	0.0286412522962891	0.576699547959588	0.00282202619612154	0.00328268208748297	0.00322517279556747	0.00282202619612154	0	0.00282202619612154	0.00314357270152981	0.00356540399234753	0.00310523871565891	0.00339660811509985	0	0.000217078938163195	0.00303910513428473	0.000123060321359944	0.00387957990778229	0.00282202619612154	0.000134447454670421	9.82651059454331e-05	0	0.00343927870809016	0.00319100769755389	0.000123060321359944	0.00322517279556747	0	0.00321282165543434	0.00282202619612154	0	0.000806293198891868	0.000859750070531254	0.10327690440067	1.0961165913266	0.000547113681247162	0.000806293198891868	0	0.000806684728022528	0.00120004723672667	0.00113285007814948	0.000424576014387482	0.000424576014387482	0	0.000868315752652781	0.000215532217099016	0.000215532217099016	0.000215532217099016	0.00109129470416701	0.0026193867103299	0.118525100237105	0.000215532217099016	0.00123060321359944	0.000393060423781732	0.000806293198891868	0	0.000535470275905724
"Carposina_sp._3"	0.000353332111795832	0.00306774456985016	0.00339173388497412	0.00792758429670966	0.00300912524685939	0.00328268208748297	0.00268427649861889	0.556259349173425	0.00306774456985016	0.00268427649861889	0	0.00268427649861889	0.010345153992529	0.0109890674557591	0.00315627006401372	0.00347155269761682	0	0.000206482807586068	0.00289075930620496	0.000259338369595098	0.0125988457944302	0.00268427649861889	0.00044075058355573	0.00031918285876878	0	0.0111714000569073	0.0104988850863427	0.000259338369595098	0.00306774456985016	0	0.0032112162198698	0.00268427649861889	0	0.000766936142462539	0.00282982954542094	0.00129939499296201	0.000547113681247161	1.0927098915289	0.000766936142462539	0	0.00264450350133438	0.00282665689436665	0.00188797426157934	0.000433944087202103	0.000433944087202102	0	0.000825931230344273	0.000699935877468344	0.000699935877468344	0.000699935877468344	0.00356689006421618	0.101081776744962	0.112739612941993	0.000699935877468343	0.00259338369595098	0.00127673143507512	0.000766936142462539	0	0.000535202703311633
"Omiodes_antidoxa"	0.000210276134113936	0.0045210011509294	0.00425717234874494	0.000563569118162447	0.00443461259390527	0.00483775919335121	0.00395587600706323	0.00460161685477523	0.575949572579501	0.00395587600706323	0	0.00395587600706323	0.00440661530482304	0.00499793238213003	0.00435287927105758	0.0047613167327739	0	0.000304298154389479	0.00426017416145271	0.000172504200477778	0.0054383396921591	0.00395587600706323	0.000188466521279073	0.00013774662172708	0	0.00482113176044781	0.00447310900460679	0.000172504200477778	0.0045210011509294	0	0.00450368749913564	0.00395587600706323	0	0.00113025028773235	0.00120518536672685	0.00191494634736819	0.000806293198891868	0.000766936142462539	1.14398739314488	0	0.00113079912767444	0.00168220907291149	0.0015880130559774	0.000595164591596738	0.000595164591596738	0	0.00121719261755792	0.000302129982897728	0.000302129982897728	0.000302129982897728	0.00152976132637698	0.0036718188707303	0.166146792296656	0.000302129982897728	0.00172504200477778	0.000550986486908321	0.00113025028773235	0	0.000750614583189274
"Hyposmocoma_trivitella"	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Scotorythra_hecataea"	0.000223343412721658	0.00150773217023258	0.00166556967889016	0.00387529480009617	0.00147892200137464	0.00161336945604506	0.00131926564895351	0.00528900700266876	0.00150773217023258	0.00131926564895351	0	0.00131926564895351	0.194828773190868	0.0068559349863223	0.00159004162518567	0.00176298178477162	0	0.000101481972996424	0.00142074762194993	0.00151355917825545	0.223584840831137	0.00131926564895351	0.189980516771755	0.000219745535338215	0	0.00769109373683751	0.00724800478877764	0.00151355917825545	0.00150773217023258	0	0.00309035435695523	0.00131926564895351	0	0.000376933042558146	0.00138521611974658	0.000638625409684501	0.000268894909340843	0.000881501167111461	0.000376933042558146	0	1.13988310063053	0.00178674730177326	0.00108310390492865	0.000220372723096453	0.000220372723096453	0	0.000405927891985695	0.0124213800461743	0.0124213800461742	0.0124213800461743	0.0143984902179876	0.0494058707822333	0.0554091572560474	0.0124213800461742	0.0151355917825545	0.000878982141352858	0.000376933042558146	0	0.000515059059492538
"Eupithecia_orichloris"	0.140040081327967	0.00168220907291149	0.00174955102663714	0.00269233837879618	0.00165006495049917	0.00180007085509	0.00147193293879755	0.00423998534154998	0.00168220907291149	0.00147193293879755	0	0.00147193293879755	0.00410999664247581	0.149810669074864	0.00556501297671377	0.161728016304873	0	0.000113225610676735	0.00158515854947429	0.0017908544792275	0.0097810079320167	0.00147193293879755	0.000223343412721658	0.00431529743261533	0	0.151035410141536	0.00668003138095458	0.0017908544792275	0.00168220907291149	0	0.00355940445602733	0.00147193293879755	0	0.000420552268227872	0.00111047235135833	0.000712528046806459	0.000300011809181667	0.000706664223591664	0.000420552268227872	0	0.00134006047632995	1.12032065062373	0.0163723201516649	0.0202160020381092	0.0202160020381092	0	0.000452902442706939	0.000543389329556483	0.000543389329556483	0.000543389329556483	0.0167602689072026	0.0338060840733924	0.0618211834294972	0.000543389329556483	0.017908544792275	0.0172611897304613	0.000420552268227872	0	0.000593234076004555
"Udea_pyranthes"	0.00409308003791622	0.00317602611195479	0.00314987493505639	0.00278375845847867	0.00311533771491107	0.00339855023444844	0.00277902284796044	0.00566392278473801	0.00317602611195479	0.00277902284796044	0	0.00277902284796044	0.00546270519557534	0.287174486801855	0.277288944019207	0.00785383186957333	0	0.00021377098830465	0.00299279383626509	0.0033795563733483	0.010418706060258	0.00277902284796044	0.000270775976232162	0.000285406462997013	0	0.00998922620489545	0.00561073970398222	0.0033795563733483	0.00317602611195479	0	0.00671845005960954	0.00277902284796044	0	0.000794006527988699	0.00148340834838376	0.00134525946780251	0.00056642503907474	0.000943987130789669	0.000794006527988699	0	0.00162465585739297	0.0327446403033298	1.09803968468499	0.000981728983696667	0.000981728983696667	0	0.000855083953218598	0.000578817003347668	0.000578817003347668	0.000578817003347668	0.00251286290783425	0.0337806891993583	0.116718959614339	0.000578817003347668	0.033795563733483	0.00114162585198805	0.000794006527988699	0	0.00111974167660159
"Udea_constricta"	0.0101080010190546	0.00238065836638695	0.00225355410484655	0.000474094443280951	0.00233516807913115	0.00254745608632489	0.00208307607058858	0.00260366452321262	0.00238065836638695	0.00208307607058858	0	0.00208307607058858	0.00249687884115979	0.013199728267841	0.00257394056243692	0.585361230959592	0	0.000160236620814506	0.00224331269140309	0.000214170277326568	0.00341781326979503	0.00208307607058858	0.000110186361548226	0.000377108841764635	0	0.0131988094617622	0.00271369960094301	0.000214170277326568	0.00238065836638695	0	0.00250608692499835	0.00208307607058858	0	0.000595164591596738	0.000681912137031875	0.00100836803417027	0.000424576014387482	0.000433944087202103	0.000595164591596738	0	0.000661118169289357	0.0808640081524366	0.00196345796739333	1.07317015386995	0.073170153869949	0	0.000640946483258025	0.000189878514988613	0.000189878514988613	0.000189878514988613	0.00196204272798867	0.00425062972632175	0.0874891949647205	0.000189878514988613	0.00214170277326568	0.00150843536705854	0.000595164591596738	0	0.000417681154166391
"Udea_swezeyi"	0.0101080010190546	0.00238065836638695	0.00225355410484655	0.000474094443280951	0.00233516807913115	0.00254745608632489	0.00208307607058858	0.00260366452321262	0.00238065836638695	0.00208307607058858	0	0.00208307607058858	0.00249687884115979	0.013199728267841	0.00257394056243692	0.585361230959592	0	0.000160236620814506	0.00224331269140309	0.000214170277326568	0.00341781326979503	0.00208307607058858	0.000110186361548226	0.000377108841764635	0	0.0131988094617622	0.00271369960094301	0.000214170277326568	0.00238065836638695	0	0.00250608692499835	0.00208307607058858	0	0.000595164591596738	0.000681912137031875	0.00100836803417027	0.000424576014387482	0.000433944087202102	0.000595164591596738	0	0.000661118169289357	0.0808640081524366	0.00196345796739333	0.073170153869949	1.07317015386995	0	0.000640946483258025	0.000189878514988613	0.000189878514988613	0.000189878514988613	0.00196204272798867	0.00425062972632175	0.0874891949647205	0.000189878514988613	0.00214170277326568	0.00150843536705854	0.000595164591596738	0	0.000417681154166391
"Thyrocopa_sp._3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pararrhaptica_complex"	0.000113225610676735	0.00243438523511583	0.00229232357240112	0.000303460294395164	0.00238786831979515	0.00260494725795834	0.00213008708072635	0.00247779369103282	0.00243438523511583	0.00213008708072635	0	0.00213008708072635	0.00237279285644317	0.00269119435960848	0.002343858069031	0.0025637859330321	0	0.307856160544671	0.309986247625398	9.28868771803422e-05	0.00292833675731644	0.00213008708072635	0.000101481972996424	7.41712578530432e-05	0	0.00259599402485651	0.00240859715632673	9.28868771803422e-05	0.00243438523511583	0	0.00242506249953458	0.00213008708072635	0	0.000608596308778958	0.000648945966699071	0.00103112495627518	0.00043415787632639	0.000412965615172136	0.000608596308778958	0	0.000608891837978543	0.000905804885413879	0.000855083953218598	0.000320473241629013	0.000320473241629013	0	1.23142464217868	0.000162685375406469	0.000162685375406469	0.000162685375406469	0.00082371763727991	0.00197713323808555	0.0894636573905069	0.000162685375406469	0.000928868771803422	0.000296685031412173	0.000608596308778958	0	0.000404177083255763
"Carposina_graminis"	0.000271694664778242	0.00120851993159091	0.00133242974914747	0.00306716719493926	0.00118542719404459	0.0012931933025941	0.00105745494014205	0.00419961526481006	0.00120851993159091	0.00105745494014205	0	0.00105745494014205	0.010060337349163	0.00820918146241365	0.00134686344181588	0.0015190281199089	0	8.13426877032344e-05	0.00113879762784528	0.00379843096988568	0.584677300238136	0.00105745494014205	0.00621069002308712	0.000293403807030524	0	0.0102691332460683	0.00970403477425958	0.00379843096988568	0.00120851993159091	0	0.00529733008366662	0.00105745494014205	0	0.000302129982897728	0.00109989923602168	0.000511889015610163	0.000215532217099016	0.000699935877468344	0.000302129982897728	0	0.0372641401385228	0.00217355731822593	0.00115763400669533	0.000189878514988613	0.000189878514988613	0	0.000325370750812937	1.03248207223545	0.032482072235452	0.032482072235452	0.0351263246891021	0.0390906934030738	0.044413107485966	0.032482072235452	0.0379843096988568	0.0011736152281221	0.000302129982897728	0	0.000882888347277769
"Carposina_sp._1"	0.000271694664778242	0.00120851993159091	0.00133242974914747	0.00306716719493926	0.00118542719404459	0.0012931933025941	0.00105745494014205	0.00419961526481006	0.00120851993159091	0.00105745494014205	0	0.00105745494014205	0.010060337349163	0.00820918146241365	0.00134686344181588	0.0015190281199089	0	8.13426877032344e-05	0.00113879762784528	0.00379843096988568	0.584677300238137	0.00105745494014205	0.00621069002308713	0.000293403807030524	0	0.0102691332460683	0.00970403477425958	0.00379843096988568	0.00120851993159091	0	0.00529733008366662	0.00105745494014205	0	0.000302129982897728	0.00109989923602168	0.000511889015610163	0.000215532217099016	0.000699935877468344	0.000302129982897728	0	0.0372641401385228	0.00217355731822593	0.00115763400669534	0.000189878514988613	0.000189878514988613	0	0.000325370750812938	0.032482072235452	1.03248207223545	0.032482072235452	0.0351263246891021	0.0390906934030738	0.044413107485966	0.032482072235452	0.0379843096988568	0.0011736152281221	0.000302129982897728	0	0.000882888347277769
"Eccoptocera_sp._1"	0.000271694664778242	0.00120851993159091	0.00133242974914747	0.00306716719493926	0.00118542719404459	0.0012931933025941	0.00105745494014205	0.00419961526481006	0.00120851993159091	0.00105745494014205	0	0.00105745494014205	0.010060337349163	0.00820918146241365	0.00134686344181588	0.0015190281199089	0	8.13426877032344e-05	0.00113879762784528	0.00379843096988568	0.584677300238136	0.00105745494014205	0.00621069002308713	0.000293403807030524	0	0.0102691332460683	0.00970403477425958	0.00379843096988568	0.00120851993159091	0	0.00529733008366662	0.00105745494014205	0	0.000302129982897728	0.00109989923602168	0.000511889015610163	0.000215532217099016	0.000699935877468344	0.000302129982897728	0	0.0372641401385228	0.00217355731822593	0.00115763400669534	0.000189878514988613	0.000189878514988613	0	0.000325370750812938	0.032482072235452	0.032482072235452	1.03248207223545	0.0351263246891021	0.0390906934030738	0.044413107485966	0.032482072235452	0.0379843096988568	0.0011736152281221	0.000302129982897728	0	0.000882888347277769
