"Geophagus_brasiliensis"	"Pimelodus_maculatus"	"Mugil_liza"	"Centropomus_undecimalis"	"Trachelyopterus_striatulus"	"Gymnotus_carapo"	"Rhamdia_quelen"	"Cyphocharax_gilbert"	"Cichla_ocellaris"	"Hoplosternum_littorale"	"Hypostomus_affinis"	"Astronotus_ocellatus"	"Astyanax_bimaculatus"	"Astyanax_parahybae"	"Leporinus_copelandii"	"Loricariichthys_castaneus"	"Oligosarcus_hepsetus"	"Leporinus_conirostris"	"Mylossoma_aureum"	"Glanidium_melanopterum"	"Pimelodella_sp."	"Tilapia_rendalii"	"Austrodiplostomum_compactum"	"Contracaecum_sp."	"Polymorphus_sp."	"Placobdella_sp."	"Henneguya_sp."	"Scleroductus_sp."	"Clinostomum_complanatum"	"Procamallanus_(Procamallanus)_peraccuratus"	"Glossiphoniidae_gen._sp."	"Helobdella_sp."	"Piscicolidae_gen._sp."	"Lamproglena_monodi"	"Capillariidae_gen._sp."	"Cucullanus_sp."	"Paracapillaria_piscicola"	"Hysterothylacium_sp."	"Procamallanus_(Spirocamallanus)_hilarii"	"Gyrodactylus_sp."	"Clinostomum_detruncatum"	"Diplostomum_sp."	"Posthodiplostomum_macrocotyle"	"Neoechinorhynchus_paraguayensis"	"Neoechinorhynchus_sp."	"Andracantha_sp"	"Ergasilus_sp."	"Naobranchia_lizae"	"Henneguya_cyphocharax"	"Henneguya_guanduensis"	"Myxobolus_absonus"	"Myxobolus_sp."	"Goezia_sp."	"Raphidascaris_sp."	"Cucullanus_(Cucullanus)_brevispiculus"	"Cucullanus_(Cucullanus)_grandistomis"	"Cucullanus_(Cucullanus)_pinnai_pinnai"	"Cosmoxynemoides_aguirrei"	"Spinoxyuris_annulata"	"Travnema_araujoi"	"Procamallanus_sp."	"Procamallanus_(Spirocamallanus)_inopinatus"	"Rhabdochona_sp."	"Rhabdochona_uruyeni"	"Nomimoscolex_sp."	"Proteocephalus_macrophallus"	"Proteocephalus_sp."	"Anacanthorus_paraspathulatus"	"Aphanoblastella_mastigatus"	"Demidospermus_armostus"	"Demidospermus_leptosynophallus"	"Demidospermus_majusculus"	"Demidospermus_paravalenciennesi"	"Demidospermus_sp."	"Demidospermus_uncusvalidus"	"Gussevia_asota"	"Gussevia_astronoti"	"Gussevia_tucunarense"	"Gussevia_undulata"	"Ligophorus_brasiliensis"	"Ligophorus_guanduensis"	"Ligophorus_lizae"	"Ligophorus_tainhae"	"Sciadicleithrum_ergensi"	"Sciadicleithrum_guanduensis"	"Trinigyrus_hypostomatis"	"Rhabdosynochus_hargisi"	"Hyperopletes_malmbergi"	"Phanerothecioides_agostinhoi"	"Scleroductus_yuncens"	"Anakohnia_brasiliana"	"Acanthocollaritrema_umbilicatum"	"Creptotrema_creptotrema"	"Crassicutis_sp"	"Bucephalus_sp."	"Neascus_tipo_1"	"Neascus_tipo_2"	"Posthodiplostomum_sp."	"Sphincterodiplostomum_musculosum"	"Phyllodistomum_rhamdiae"	"Haplosplanchnidae_gen._sp."	"Saccocoelioides_elongatus"	"Ascocotyle_sp"	"Hysterolecitha_brasiliensis"	"Magnivitellinum_corvitellinum"	"Herpetodiplostomum_caimanicola"	"Zonocotyloides_haroltravassosi"
"Geophagus_brasiliensis"	1.16581807892439	0.0151563760650849	0.000473234762568794	0.0143723234530996	0.0287884480562683	0.0231047281502012	0.0229693290161028	0.0077853252951127	0.00893872255734716	0.0126104860304358	0.00796562158653225	0.0124293936453637	0.000450202772452241	0.000450202772452241	0.000110422514508497	0.00630858503046689	0.0044711737496641	0.000102535192043605	0	0.000361866153580328	0.000361866153580328	0.000304411452081448	0.0428973578082687	0.0429738793170167	0.0407724632376838	0.0394239025737525	0.00089718293038154	0.00361866153580328	0.00304209132857557	0.0397933135602126	0.0386161599769056	0.00276929467680338	0.03842650497327	0.00182646871248869	0.00346041884474643	0.0391473112034284	0.00200839537328	0.00145914051792044	0.00011255069311306	0.00011255069311306	0.00271549623704134	0.0369731141115687	0.0378712373692005	0.0364318149663871	0.00128359600834451	0.000718616172654979	1.9718115107033e-05	1.97181151070331e-05	0.000486582830944544	0.00056897297046659	0.000541299145181602	0.000718616172654978	0.000900749002173986	0.000486582830944544	1.38028143135621e-05	1.9718115107033e-05	0.000541299145181604	0.000486582830944544	0	0.000486582830944544	0.000541299145181603	1.38028143135621e-05	0.000718616172654978	0.000541299145181603	0.000541299145181603	0.000638480182667654	0.00128359600834451	0	0.00127607383422793	0.000541299145181604	0.000541299145181603	0.000541299145181604	0.000541299145181603	0.000788573128808361	0.000541299145181603	0.00103578280378031	0.00103578280378031	0.000638480182667654	0.000638480182667654	1.9718115107033e-05	1.97181151070331e-05	1.97181151070331e-05	1.97181151070331e-05	0.000638480182667654	0.0364318149663871	0.000568972970466589	0.000718616172654978	0.000568972970466589	0.000568972970466589	1.38028143135622e-05	0.000718616172654978	0.000718616172654978	2.56337980109011e-05	0.0364318149663871	0.000718616172654979	0.0364318149663871	0.0364318149663871	0.0364318149663871	0.000486582830944544	0.00127607383422793	1.97181151070331e-05	1.97181151070331e-05	1.97181151070331e-05	1.97181151070331e-05	0.000900749002173984	0.000900749002173984	0.000486582830944544
"Pimelodus_maculatus"	0.0173215726458113	1.25017339714011	0.000289408820630274	0.00381814730254473	0.0176057032550083	0.00379175994307453	0.00676055312272839	0.00346022116140736	0.00349008843201598	0.000414194165605859	0.00361200117282001	0.000597296942285929	3.54205773272311e-05	3.54205773272311e-05	4.38507835770177e-06	0.0115129766206006	0.000151245107466325	4.07185847500879e-06	0	0.00510054681613419	0.00510054681613419	5.43757774634143e-05	0.0486348729158854	0.00368762811059166	0.00120252102304998	0.00109492309427619	3.56287616563269e-05	0.0510054681613418	0.000274301289956945	0.00188152966896111	0.000781537772895687	0.0469684571381867	0.00110779279490486	0.000326254664780486	0.000615824912310105	0.00179717059252804	0.00113828524652327	0.000892343863610008	8.85514433180776e-06	8.85514433180778e-06	0.00125587144734644	0.0451903490430429	0.00142158430793202	0.000541299145181603	0.000210653330170808	0.000190907365127237	1.20587008595947e-05	1.20587008595947e-05	0.00021626382258796	0.000258000083772858	0.0446490498978612	0.000190907365127237	2.95852975432757e-05	0.00021626382258796	5.48134794712721e-07	1.20587008595947e-05	0.0446490498978612	0.00021626382258796	0	0.00021626382258796	0.0446490498978612	5.48134794712721e-07	0.000190907365127237	0.0446490498978612	0.0446490498978612	0.000249292030858284	0.000210653330170808	0	0.000375586284596022	0.0446490498978613	0.0446490498978613	0.0446490498978613	0.0446490498978612	0.00143912207757507	0.0446490498978612	4.97747451904941e-05	4.97747451904941e-05	0.000249292030858284	0.000249292030858284	1.20587008595947e-05	1.20587008595948e-05	1.20587008595947e-05	1.20587008595947e-05	0.000249292030858284	0.000541299145181603	0.000258000083772858	0.000190907365127237	0.000258000083772858	0.000258000083772858	5.48134794712722e-07	0.000190907365127237	0.000190907365127237	1.0179646187522e-06	0.000541299145181603	0.000190907365127237	0.000541299145181603	0.000541299145181603	0.000541299145181603	0.00021626382258796	0.000375586284596022	1.20587008595948e-05	1.20587008595947e-05	1.20587008595947e-05	1.20587008595947e-05	2.95852975432756e-05	2.95852975432756e-05	0.00021626382258796
"Mugil_liza"	0.000630979683425057	0.000337643624068653	1.31531563634851	0.000144856431905749	0.0150345445344333	0.000245640543614171	0.000532098989365966	6.63085010840056e-05	0.000177175870076947	2.27941331077512e-05	0.000288111020711182	8.46189711929898e-05	2.2307909093395e-06	2.2307909093395e-06	2.67074144458346e-07	0.000258964231608658	9.1013764402101e-06	2.47997419854179e-07	0	8.81496647273373e-05	8.81496647273373e-05	3.58309094981084e-06	0.000874143149333304	0.000861318025140046	7.14943439453804e-05	5.31214883445992e-05	2.16997742372406e-06	0.000881496647273371	1.73494430329965e-05	0.000797747457987361	3.49929643393264e-05	0.000796156456532341	5.65219916670964e-05	2.1498545698865e-05	4.48359041970693e-05	0.000801006396793473	0.000772306585343891	0.0555565454079095	5.57697727334874e-07	5.57697727334875e-07	0.00078128828168644	3.17768159666278e-05	0.000771445341828697	1.9718115107033e-05	1.3646696867454e-05	7.24282159528743e-06	0.0548048181811879	0.054804818181188	4.14428131775035e-06	2.05793586222273e-05	1.20587008595947e-05	7.24282159528743e-06	1.62815236483938e-06	4.14428131775035e-06	3.33842680572933e-08	0.054804818181188	1.20587008595947e-05	4.14428131775035e-06	0	4.14428131775035e-06	1.20587008595947e-05	3.33842680572933e-08	7.24282159528743e-06	1.20587008595947e-05	1.20587008595947e-05	1.26554192912105e-05	1.36466968674539e-05	0	2.95610549647759e-05	1.20587008595948e-05	1.20587008595947e-05	1.20587008595948e-05	1.20587008595947e-05	3.23705289510822e-05	1.20587008595947e-05	7.05158093274915e-06	7.05158093274914e-06	1.26554192912105e-05	1.26554192912105e-05	0.054804818181188	0.054804818181188	0.054804818181188	0.054804818181188	1.26554192912105e-05	1.9718115107033e-05	2.05793586222273e-05	7.24282159528742e-06	2.05793586222273e-05	2.05793586222273e-05	3.33842680572933e-08	7.24282159528743e-06	7.24282159528742e-06	6.19993549635446e-08	1.9718115107033e-05	7.24282159528743e-06	1.9718115107033e-05	1.9718115107033e-05	1.9718115107033e-05	4.14428131775035e-06	2.95610549647759e-05	0.054804818181188	0.054804818181188	0.054804818181188	0.054804818181188	1.62815236483937e-06	1.62815236483937e-06	4.14428131775035e-06
"Centropomus_undecimalis"	0.0229957175249593	0.00534540622356263	0.000173827718286898	1.23511000303911	0.0105745195291196	0.0100577655509986	0.017783743559551	0.00473901667271542	0.00475873297111816	0.00084096302648325	0.00474526430380714	0.00583604956554718	9.00124819812021e-05	9.00124819812021e-05	1.06195931530265e-05	0.00928219023768499	0.000359930172196041	9.86105078495322e-06	0	0.000189735454987956	0.000189735454987956	0.00015022672031502	0.0658878336889913	0.0661962040507146	0.00281169250462489	0.00190015841637317	8.62841943683407e-05	0.00189735454987956	0.000701325022967177	0.00214601639988123	0.00133744971309418	0.00187990712129384	0.0634621020779189	0.000901360321890119	0.00160681929374759	0.00223532790241935	0.000867673426727919	0.000535968798051268	2.25031204953005e-05	2.25031204953005e-05	0.00151671172976437	0.000909523537782216	0.00124734214911096	0.000718616172654978	0.000558764752833258	0.0617555001519556	7.24282159528742e-06	7.24282159528743e-06	0.000296188542044714	0.000338947450271938	0.000190907365127237	0.0617555001519556	6.00687876059465e-05	0.000296188542044714	1.32744914412832e-06	7.24282159528743e-06	0.000190907365127237	0.000296188542044714	0	0.000296188542044714	0.000190907365127237	1.32744914412832e-06	0.0617555001519556	0.000190907365127237	0.000190907365127237	0.000339909497937011	0.000558764752833257	0	0.000987985753308388	0.000190907365127237	0.000190907365127237	0.000190907365127237	0.000190907365127237	0.00116027377971062	0.000190907365127237	0.000486337463795598	0.000486337463795597	0.000339909497937011	0.000339909497937011	7.24282159528743e-06	7.24282159528744e-06	7.24282159528743e-06	7.24282159528743e-06	0.000339909497937011	0.000718616172654978	0.000338947450271938	0.0617555001519556	0.000338947450271938	0.000338947450271938	1.32744914412832e-06	0.0617555001519556	0.0617555001519556	2.4652626962383e-06	0.000718616172654978	0.0617555001519556	0.000718616172654978	0.000718616172654978	0.000718616172654978	0.000296188542044714	0.000987985753308388	7.24282159528744e-06	7.24282159528743e-06	7.24282159528743e-06	7.24282159528743e-06	6.00687876059464e-05	6.00687876059464e-05	0.000296188542044714
"Trachelyopterus_striatulus"	0.0460615168900292	0.0246479845570117	0.0180414534413199	0.0105745195291196	1.09752175101363	0.0179317596838345	0.0388432262237155	0.00484052057913241	0.0129338385156171	0.00166397171686584	0.0210321045119163	0.00617718489708826	0.000162847736381783	0.000162847736381783	1.94964125454593e-05	0.018904388907432	0.000664400480135337	1.8103811649355e-05	0	0.00643492552509562	0.00643492552509562	0.000261565639336191	0.0638124499013311	0.0628762158352235	0.00521908710801277	0.00387786864915574	0.000158408351931857	0.0643492552509561	0.00126650934140875	0.0582355644330774	0.00255448639677083	0.0581194213268609	0.00412610539169803	0.00156939383601715	0.00327302100638605	0.0584734669659235	0.056378380730104	0.055627814777403	4.07119340954458e-05	4.07119340954459e-05	0.0570340445631101	0.00231970756556383	0.0563155099534949	0.00143942240281341	0.00099620887132414	0.000528725976455983	0.000751727226721663	0.000751727226721665	0.000302532536195776	0.00150229317942259	0.000880285162750414	0.000528725976455982	0.000118855122633274	0.000302532536195776	2.43705156818241e-06	0.000751727226721664	0.000880285162750416	0.000302532536195776	0	0.000302532536195776	0.000880285162750416	2.43705156818241e-06	0.000528725976455982	0.000880285162750416	0.000880285162750416	0.000923845608258364	0.000996208871324138	0	0.00215795701242864	0.000880285162750417	0.000880285162750416	0.000880285162750416	0.000880285162750415	0.002363048613429	0.000880285162750415	0.000514765408090688	0.000514765408090688	0.000923845608258364	0.000923845608258365	0.000751727226721665	0.000751727226721665	0.000751727226721665	0.000751727226721665	0.000923845608258365	0.00143942240281341	0.00150229317942259	0.000528725976455982	0.00150229317942259	0.00150229317942259	2.43705156818241e-06	0.000528725976455983	0.000528725976455983	4.52595291233876e-06	0.00143942240281341	0.000528725976455983	0.00143942240281341	0.00143942240281341	0.00143942240281341	0.000302532536195776	0.00215795701242864	0.000751727226721665	0.000751727226721665	0.000751727226721665	0.000751727226721665	0.000118855122633274	0.000118855122633274	0.000302532536195776
"Gymnotus_carapo"	0.0410750722670243	0.00589829324478261	0.000327520724818895	0.0111752950566651	0.0199241774264827	1.11428418495523	0.0261994909493988	0.00532039622088765	0.0143735375229214	0.0328078990958649	0.00544733940955162	0.013808984693302	0.00838425313350423	0.00838425313350423	0.000573472505937087	0.00967757903560781	0.0141515353085972	0.000532510184084438	0	0.000295821052940172	0.000295821052940172	0.000395896359287104	0.0679118989716345	0.0685592199533187	0.0681531381678097	0.00549938653269299	0.00465946411073884	0.00295821052940172	0.0687027508074231	0.0652111630732631	0.0655316943142922	0.00241655958094592	0.00329788803614437	0.00237537815572263	0.0657036255809142	0.00373533215463524	0.00138530454343497	0.00100985556819159	0.00209606328337606	0.00209606328337606	0.00245173614629074	0.00149424933851532	0.00227980487966865	0.00128359600834451	0.0619046769419574	0.000558764752833257	1.36466968674539e-05	1.36466968674539e-05	0.000332524763805478	0.00038909567211083	0.000210653330170807	0.000558764752833257	0.00234342136399035	0.000332524763805478	7.16840632421359e-05	1.36466968674539e-05	0.000210653330170807	0.000332524763805478	0	0.000332524763805478	0.000210653330170807	7.16840632421359e-05	0.000558764752833257	0.000210653330170807	0.000210653330170807	0.00102668125163724	0.0619046769419573	0	0.0014555272749666	0.000210653330170808	0.000210653330170807	0.000210653330170808	0.000210653330170807	0.00120969737945098	0.000210653330170807	0.00115074872444183	0.00115074872444183	0.00102668125163724	0.00102668125163724	1.36466968674539e-05	1.3646696867454e-05	1.3646696867454e-05	1.36466968674539e-05	0.00102668125163724	0.00128359600834451	0.00038909567211083	0.000558764752833257	0.000389095672110829	0.00038909567211083	7.16840632421359e-05	0.000558764752833257	0.000558764752833257	0.000133127546021109	0.00128359600834451	0.000558764752833257	0.00128359600834451	0.00128359600834451	0.00128359600834451	0.000332524763805478	0.0014555272749666	1.3646696867454e-05	1.3646696867454e-05	1.3646696867454e-05	1.3646696867454e-05	0.00234342136399035	0.00234342136399035	0.000332524763805478
"Rhamdia_quelen"	0.0408343626952938	0.0105164159686886	0.000709465319154621	0.0197597150661678	0.0431591402485728	0.0261994909493988	1.13094724599812	0.000938345654555557	0.00146492955378762	0.0136990522334714	0.00155119415864423	0.0135447959613041	0.000598192576349949	0.000598192576349949	0.000176189467505011	0.00640903104210322	0.00731439881740505	0.000163604505540367	0	0.00726266065027508	0.00726266065027508	0.000224249240371978	0.00732834305123106	0.070637808307421	0.0679098031309884	0.00355275674813553	0.00143153942347821	0.0726266065027507	0.00380264561958384	0.00499419594689372	0.00371010484015678	0.00333467217728756	0.0650944621429873	0.00134549544223187	0.0652644335613799	0.0662644334021075	0.00226875659518894	0.00218751806739341	0.000149548144087487	0.000149548144087487	0.0649883595678796	0.00165166011882396	0.00343403084665657	0.00127607383422793	0.0014555272749666	0.000987985753308388	2.95610549647759e-05	2.95610549647759e-05	5.86466034097224e-05	0.000110799582760302	0.000375586284596021	0.000987985753308388	0.000978503730962246	5.86466034097224e-05	2.20236834381263e-05	2.95610549647759e-05	0.000375586284596022	5.86466034097223e-05	0	5.86466034097224e-05	0.000375586284596021	2.20236834381263e-05	0.000987985753308388	0.000375586284596021	0.000375586284596021	0.000104637825270544	0.0014555272749666	0	0.062830402555451	0.000375586284596022	0.000375586284596021	0.000375586284596022	0.000375586284596021	0.000801128880262903	0.000375586284596021	0.00112873299677534	0.00112873299677534	0.000104637825270544	0.000104637825270544	2.95610549647759e-05	2.95610549647759e-05	2.95610549647759e-05	2.95610549647759e-05	0.000104637825270544	0.00127607383422793	0.000110799582760302	0.000987985753308388	0.000110799582760302	0.000110799582760302	2.20236834381264e-05	0.000987985753308388	0.000987985753308388	4.09011263850918e-05	0.00127607383422793	0.000987985753308388	0.00127607383422793	0.00127607383422793	0.00127607383422793	5.86466034097224e-05	0.062830402555451	2.95610549647759e-05	2.95610549647759e-05	2.95610549647759e-05	2.95610549647759e-05	0.000978503730962244	0.000978503730962244	5.86466034097223e-05
"Cyphocharax_gilbert"	0.0155706505902254	0.00605538703246288	9.94627516260085e-05	0.00592377084089428	0.00605065072391551	0.00598544574849861	0.001055638861375	1.24631667925913	0.00577302088104121	0.009673506610996	0.0151413693999356	0.00948408476243263	0.000136272780466223	0.000136272780466223	1.0627246304897e-05	0.00527273528087481	0.000290896416011042	9.8681572831186e-06	0	6.41603291326065e-05	6.41603291326065e-05	0.000218672551132631	0.0816818618794529	0.00292590758337897	0.00171657733103097	0.0809442068251472	8.63463762272877e-05	0.000641603291326064	0.00110604045285216	0.00153399876530588	0.00151007235267831	0.00117788826889309	0.000841417976398979	0.00131203530679579	0.00108213612514349	0.000847761970550041	0.00138405892190546	0.000306676817513525	3.40681951165556e-05	3.40681951165557e-05	0.000361179139605498	0.000702846653532504	0.000789115367140319	0.000486582830944544	0.000332524763805479	0.000296188542044714	4.14428131775035e-06	4.14428131775035e-06	0.0778947924536954	0.00108152638570969	0.00021626382258796	0.000296188542044714	0.000690964757928287	0.0778947924536954	1.32840578811212e-06	4.14428131775035e-06	0.00021626382258796	0.0778947924536954	0	0.0778947924536954	0.00021626382258796	1.32840578811212e-06	0.000296188542044714	0.00021626382258796	0.00021626382258796	0.000412358634360086	0.000332524763805478	0	5.86466034097223e-05	0.00021626382258796	0.00021626382258796	0.00021626382258796	0.00021626382258796	0.000659091910109351	0.00021626382258796	0.000790340396869385	0.000790340396869385	0.000412358634360085	0.000412358634360086	4.14428131775035e-06	4.14428131775036e-06	4.14428131775035e-06	4.14428131775035e-06	0.000412358634360086	0.000486582830944544	0.00108152638570969	0.000296188542044714	0.00108152638570969	0.00108152638570969	1.32840578811212e-06	0.000296188542044714	0.000296188542044714	2.46703932077965e-06	0.000486582830944544	0.000296188542044714	0.000486582830944544	0.000486582830944544	0.000486582830944544	0.0778947924536955	5.86466034097223e-05	4.14428131775036e-06	4.14428131775036e-06	4.14428131775036e-06	4.14428131775036e-06	0.000690964757928286	0.000690964757928286	0.0778947924536954
"Cichla_ocellaris"	0.0204313658453649	0.00698017686403197	0.000303730062989052	0.00679818995874022	0.0184769121651673	0.0184802625294704	0.00188348085486979	0.00659773814976137	1.20404388422037	0.00103799842111311	0.00666236009212255	0.0184929032700563	0.000153197896876216	0.000153197896876216	1.50795794305703e-05	0.00613475462345556	0.0004730192674319	1.4002466614101e-05	0	0.000141975051598577	0.000141975051598577	0.0159171290653953	0.0908364289845428	0.00534147396620746	0.00338971107665212	0.00314193969762069	0.000122521582873384	0.00141975051598577	0.0012179600147935	0.0885921416297324	0.00173930417867012	0.00193998196704859	0.00108302750587521	0.0955027743923716	0.00120546182127301	0.00166696361619656	0.0013997284719814	0.000936501027549573	3.82994742190539e-05	3.82994742190539e-05	0.00102848343352891	0.000887772213525939	0.00156232579092602	0.000638480182667654	0.00102668125163724	0.000339909497937012	1.26554192912105e-05	1.26554192912105e-05	0.000412358634360086	0.000475882863723039	0.000249292030858284	0.000339909497937011	7.41427443652221e-05	0.000412358634360086	1.88494742882129e-06	1.26554192912105e-05	0.000249292030858284	0.000412358634360086	0	0.000412358634360086	0.000249292030858284	1.88494742882129e-06	0.000339909497937011	0.000249292030858284	0.000249292030858284	0.0860031345871692	0.00102668125163724	0	0.000104637825270544	0.000249292030858285	0.000249292030858284	0.000249292030858285	0.000249292030858284	0.000766844327931945	0.000249292030858284	0.0015410752725047	0.00154107527250469	0.0860031345871692	0.0860031345871692	1.26554192912105e-05	1.26554192912105e-05	1.26554192912105e-05	1.26554192912105e-05	0.0860031345871692	0.000638480182667654	0.000475882863723039	0.000339909497937011	0.000475882863723038	0.000475882863723039	1.88494742882129e-06	0.000339909497937011	0.000339909497937011	3.50061665352525e-06	0.000638480182667653	0.000339909497937011	0.000638480182667653	0.000638480182667654	0.000638480182667653	0.000412358634360086	0.000104637825270544	1.26554192912105e-05	1.26554192912105e-05	1.26554192912105e-05	1.26554192912105e-05	7.41427443652219e-05	7.41427443652219e-05	0.000412358634360086
"Hoplosternum_littorale"	0.0288239680695675	0.000828388331211718	3.9075656756145e-05	0.00120137575211893	0.00237710245266549	0.0421815845518263	0.0176130671573204	0.0110554361268526	0.00103799842111311	1.17236936525118	0.0107380067125246	0.0108508209043211	0.0108709568421037	0.0108709568421037	0.000568606511508579	0.00075562343134965	0.0101946896482265	0.000527991760686538	0	0.000125216016793199	0.000125216016793199	0.000177886876313694	0.00507924048462509	0.0054002860116446	0.00682602411385775	0.0870036182614409	0.00461992790600721	0.00125216016793199	0.0905009444623999	0.00343716823316283	0.0869848393126771	0.000242893349095256	0.00193932152074217	0.00106732125788216	0.0870625940414653	0.0019981078557695	0.000885855602099319	0.000120483274998113	0.00271773921052592	0.00271773921052592	0.00109735885359552	0.000930334299717261	0.00101960412480726	0.000900749002173984	0.00234342136399035	6.00687876059465e-05	1.62815236483937e-06	1.62815236483937e-06	0.000690964757928287	0.000767000479466046	2.95852975432756e-05	6.00687876059464e-05	0.0837406689465128	0.000690964757928287	7.10758139385724e-05	1.62815236483937e-06	2.95852975432757e-05	0.000690964757928286	0	0.000690964757928286	2.95852975432756e-05	7.10758139385724e-05	6.00687876059464e-05	2.95852975432756e-05	2.95852975432756e-05	7.41427443652219e-05	0.00234342136399035	0	0.000978503730962243	2.95852975432757e-05	2.95852975432756e-05	2.95852975432757e-05	2.95852975432756e-05	9.44529289187062e-05	2.95852975432756e-05	0.000904235075360095	0.000904235075360094	7.41427443652219e-05	7.41427443652219e-05	1.62815236483937e-06	1.62815236483937e-06	1.62815236483937e-06	1.62815236483937e-06	7.41427443652219e-05	0.000900749002173985	0.000767000479466046	6.00687876059464e-05	0.000767000479466046	0.000767000479466046	7.10758139385725e-05	6.00687876059465e-05	6.00687876059464e-05	0.000131997940171634	0.000900749002173984	6.00687876059465e-05	0.000900749002173984	0.000900749002173984	0.000900749002173984	0.000690964757928286	0.000978503730962243	1.62815236483938e-06	1.62815236483937e-06	1.62815236483937e-06	1.62815236483937e-06	0.0837406689465126	0.0837406689465126	0.000690964757928286
