"Angelica_sylvestris"	"Chaerophyllum_temulentum"	"Silene_dioica"	"Stachys_sylvatica"	"Lapsana_communis"	"Geranium_robertianum"	"Vicia_sepium"	"Veronica_agrestis"	"Unidentified_sp1_M_PL_038"	"Anaspis_flava"	"Meligethes_sp1_M_PL_038"	"Unidentified_sp2_M_PL_038"	"Adscita_statices"	"Apocrita_sp1_M_PL_038"	"Byturus_aestivus"	"Crambus_pratella"	"Dasytes_plumbeus"	"Unidentified_sp3_M_PL_038"	"Unidentified_sp4_M_PL_038"	"Anaspis_rufilabris"	"Bombus_hortorum"	"Bombus_pascuorum"	"Chrysogaster_solstitialis"	"Leptura_rubra"	"Nemophora_degeerella"	"Olibrus_aeneus"	"Unidentified_sp5_M_PL_038"	"Unidentified_sp6_M_PL_038"	"Unidentified_sp7_M_PL_038"	"Anaspis_frontalis"	"Aphantopus_hyperantus"	"Ceuthorrhynchus_pollinarius_Forster"	"Episyrphus_balteatus"	"Epuraea_depressa_Illiger"	"Eumerus_tuberculatus"	"Grammoptera_ruficornis"	"Maniola_jurtina"	"Melanostoma_scalare"	"Polyommatus_icarus"	"Rhingia_campestris"	"Rhynchites_germanicus"	"Strophosomus_capitatus_de_Geer"	"Unidentified_sp10_M_PL_038"	"Unidentified_sp11_M_PL_038"	"Unidentified_sp12_M_PL_038"	"Unidentified_sp13_M_PL_038"	"Unidentified_sp14_M_PL_038"	"Unidentified_sp8_M_PL_038"	"Unidentified_sp9_M_PL_038"	"Volucella_pellucens"
"Unidentified_sp2_M_PL_038"	0.167216512982149	0.159841952000265	0.015238617965251	0.156265952268372	0.0106471012374813	0.145124104564909	0.00752591094585852	0.00480651470238116	0.0185678605016178	0.00713283062743941	0.0179407012561296	1.02944287101223	0.0133069353168685	0.0130171635880272	0.0175979088061494	0.0173491956318251	0.0108322984924158	0.0108377034257491	0.00889613213028034	0.0102461978014446	0.0191966732107896	0.00773015707586875	0.0102461978014446	0.0102461978014446	0.012431062897056	0.0126797760713803	0.0102461978014446	0.00591957069098	0.0132953040560044	0.00710299783038053	0.00491813273476908	0.000591505624304515	0.000586100690971191	0.00491813273476909	0.00062715924548821	0.00491813273476909	0.000586100690971192	0.000591505624304515	0.000586100690971192	0.00710299783038054	0.000586100690971192	0.000586100690971192	0.00491813273476909	0.000591505624304515	0.000586100690971192	0.000586100690971191	0.00532806506667549	0.00491813273476909	0.00062715924548821	0.00491813273476909
"Adscita_statices"	0.0123362634780945	0.0126065131641963	0.219872689672654	0.0161458951316642	0.00664748273826882	0.194707532569009	0.199616959588712	0.00473333032406757	0.0185210039373704	0.0258809102449231	0.00188625730497774	0.0177425804224913	1.04131701625696	0.00961076334012646	0.0250451009033383	0.00151695270840725	0.0092396902947274	0.00115235298081118	0.00228654150175394	0.000783048384240695	0.0169595320382506	0.0173686509565592	0.000783048384240694	0.000783048384240695	0.00115412142963977	0.0246822696245708	0.000783048384240695	0.000789521702043699	0.017408960295101	0.000733904324166556	0.000362831278767485	0.00036930459657049	0.0084566419104867	0.000362831278767486	0.0166347466323927	0.000362831278767486	0.0084566419104867	0.00036930459657049	0.0084566419104867	0.000733904324166557	0.0084566419104867	0.0084566419104867	0.000362831278767485	0.00036930459657049	0.0084566419104867	0.00845664191048669	0.000420217105473209	0.000362831278767486	0.0166347466323927	0.000362831278767486
"Apocrita_sp1_M_PL_038"	0.0239222028859123	0.202024535215382	0.208758622977282	0.199101886838475	0.0118320201302947	0.0104206437073379	0.00855838269235719	0.00204837221962521	0.0178583641511376	0.0161338619900441	0.0171451655934412	0.0173562181173696	0.00961076334012646	1.02381341474605	0.00960115898495686	0.0164878311417581	0.0154669231831915	0.00809507982805595	0.0102195132719746	0.00743774537637292	0.00991847274099671	0.00976328432308166	0.00743774537637291	0.00743774537637292	0.0157842369392313	0.00889756478243003	0.00743774537637292	0.00739148562552912	0.00138048003051779	0.00905008576538522	0.00070359420252683	0.000657334451683037	0.00802917780681854	0.000703594202526831	0.000713198557696433	0.000703594202526831	0.00802917780681854	0.000657334451683037	0.00802917780681854	0.00905008576538523	0.00802917780681854	0.00802917780681854	0.000703594202526831	0.000657334451683038	0.00802917780681854	0.00802917780681854	0.00673415117384608	0.000703594202526831	0.000713198557696433	0.000703594202526831
"Byturus_aestivus"	0.206308479114947	0.020079167343337	0.216535349888849	0.0132785558138856	0.0051978082302984	0.193477268000612	0.00712455058305499	0.0046654876916828	0.00822325241397485	0.00988006793863726	0.00762953986538693	0.0234638784081992	0.0250451009033382	0.00960115898495686	1.03051928479931	0.00734077274148147	0.0150654847107011	0.00702596914657395	0.00205870976563915	0.00673720202266849	0.0167266763855307	0.0011972832674009	0.00673720202266848	0.00673720202266849	0.00127287629692421	0.0244513883547503	0.00673720202266849	0.000958072702016699	0.0172894775896384	0.000603570718812981	0.00606789644455725	0.000288767123905467	0.00832828268803265	0.00606789644455725	0.000593712548587916	0.00606789644455725	0.00832828268803265	0.000288767123905467	0.00832828268803265	0.000603570718812981	0.00832828268803265	0.00832828268803265	0.00606789644455725	0.000288767123905467	0.00832828268803265	0.00832828268803264	0.000669305578111232	0.00606789644455725	0.000593712548587916	0.00606789644455725
"Crambus_pratella"	0.216997677236379	0.209928294144537	0.00905245953047951	0.201125095963818	0.0135267864015098	0.00732379915774825	0.00670157509830207	0.00201097913389263	0.0238318969708969	0.00865573405016336	0.0232734323793717	0.0231322608424335	0.00151695270840725	0.0164878311417581	0.00734077274148147	1.02252194424595	0.0137280659498204	0.0141313825628345	0.0103962827334275	0.0133798944294173	0.00975236641301619	0.00970051440806234	0.0133798944294173	0.0133798944294173	0.0161396596213551	0.000958488116882079	0.0133798944294173	0.00774909793823513	0.00111306137995218	0.00914204981653716	0.00638228462459938	0.000751488133417214	0.000348171520403058	0.00638228462459939	0.000558464591525172	0.00638228462459939	0.000348171520403058	0.000751488133417213	0.000348171520403058	0.00914204981653717	0.000348171520403058	0.000348171520403058	0.00638228462459939	0.000751488133417213	0.000348171520403058	0.000348171520403058	0.00699760980481792	0.00638228462459939	0.000558464591525172	0.00638228462459939
"Dasytes_plumbeus"	0.214397689100133	0.204655831770272	0.209161462085397	0.013208591121292	0.0104832790890686	0.00857998448080795	0.00576023963189136	0.000419589387804913	0.0147904903129818	0.0159289570408396	0.0143104703436575	0.0144430646565544	0.00923969029472738	0.0154669231831915	0.0150654847107011	0.0137280659498204	1.02117234706298	0.0137100798381442	0.00128769224630164	0.0131276754443071	0.00131538921224727	0.00108041047483755	0.0131276754443071	0.0131276754443071	0.00742225156452235	0.00875967032540311	0.0131276754443071	0.00740426545284621	0.000819896053685225	0.000600390505513271	0.00630581438529802	0.000582404393837143	0.00804467161866912	0.00630581438529803	0.00048001996932428	0.00630581438529803	0.00804467161866912	0.000582404393837142	0.00804467161866912	0.000600390505513271	0.00804467161866912	0.00804467161866912	0.00630581438529802	0.000582404393837142	0.00804467161866912	0.00804467161866911	0.00682186105900907	0.00630581438529803	0.00048001996932428	0.00630581438529803
"Unidentified_sp3_M_PL_038"	0.216637514567534	0.210089980892037	0.00872011062387121	0.0166472150864619	0.202446038634224	0.00382666405797125	0.00597690526997625	0.00232223753459188	0.025876460148345	0.0190834658187272	0.0253783847091803	0.0144502712343321	0.00115235298081118	0.00809507982805595	0.00702596914657396	0.0141313825628345	0.0137100798381442	1.02462169311434	0.0125842531248329	0.0133746909679954	0.00107558026633678	0.00125476703400386	0.0133746909679953	0.0133746909679953	0.00775969095790707	0.000654277541646497	0.0133746909679953	0.0182500015094137	0.000899448055145576	0.000756691594839176	0.00637169160492745	0.0112470021463458	0.000335388870148893	0.00637169160492746	0.000498075439164688	0.00637169160492746	0.000335388870148893	0.0112470021463458	0.000335388870148893	0.000756691594839176	0.000335388870148893	0.000335388870148893	0.00637169160492746	0.0112470021463458	0.000335388870148893	0.000335388870148892	0.00700299936306789	0.00637169160492746	0.000498075439164688	0.00637169160492746
"Unidentified_sp4_M_PL_038"	0.0130942917091464	0.0208262776282625	0.00541727589745224	0.204972839553075	0.207088517588722	0.017582721283355	0.00735549555425272	0.1903292474524	0.0225141583400998	0.0130204416262343	0.0219012003772454	0.0118615095070405	0.00228654150175394	0.0102195132719746	0.00205870976563914	0.0103962827334275	0.00128769224630164	0.0125842531248329	1.06840417675933	0.00107933548101502	0.0107821740260254	0.00992990521526691	0.00107933548101502	0.00107933548101502	0.0100111565066879	0.00167358353889954	0.00107933548101502	0.0121991268980933	0.049047538636713	0.00931694725241251	0.0003851262267396	0.0115049176438179	0.000208356765286625	0.0003851262267396	0.000612957962854393	0.0003851262267396	0.000208356765286625	0.0115049176438179	0.000208356765286625	0.00931694725241252	0.000208356765286625	0.000208356765286625	0.0003851262267396	0.0115049176438179	0.000208356765286625	0.000208356765286625	0.000694209254275417	0.000385126226739601	0.000612957962854393	0.000385126226739601
"Anaspis_rufilabris"	0.316140035131704	0.300247922736634	0.0100103314437484	0.0167935069610395	0.0135996486006393	0.00507064750515837	0.00440407043713642	0.000400503850607524	0.0211923835472562	0.0115158187421878	0.0208253776774948	0.0204923956028892	0.00117457257636104	0.0111566180645594	0.0101058030340027	0.020069841644126	0.0196915131664607	0.020062036451993	0.00161900322152253	1.01930650041863	0.00118589518426499	0.00113034709526316	0.0193065004186241	0.0193065004186242	0.0107716053167229	0.000807566706599673	0.0193065004186242	0.0107638001245899	0.00052267992141508	0.000763341225501794	0.00929823632740305	0.00075553603336885	0.000385012747836475	0.00929823632740306	0.000367005869761369	0.00929823632740306	0.000385012747836475	0.00075553603336885	0.000385012747836475	0.000763341225501795	0.000385012747836475	0.000385012747836475	0.00929823632740306	0.00075553603336885	0.000385012747836476	0.000385012747836475	0.0100082640912211	0.00929823632740306	0.000367005869761369	0.00929823632740306
"Bombus_hortorum"	0.018292990832594	0.0194359812638963	0.0204669044867536	0.295738397575704	0.00769455387432322	0.28517756162466	0.0106477514545806	0.00921252555415479	0.0159433374559795	0.00274984251269101	0.0150560248347644	0.0383933464215793	0.025439298057376	0.0148777091114951	0.025090014578296	0.0146285496195243	0.0019730838183709	0.00161337039950517	0.0161732610390382	0.00118589518426499	1.03720745123731	0.0143299670564743	0.00118589518426499	0.00118589518426499	0.0140905204773892	0.0245519854361609	0.00118589518426499	0.00107534125737005	0.0260679281905937	0.0134426544352593	0.000538029142135117	0.000427475215240179	0.000787188634105907	0.000538029142135117	0.000887312621215051	0.000538029142135117	0.000787188634105908	0.000427475215240179	0.000787188634105908	0.0134426544352593	0.000787188634105908	0.000787188634105908	0.000538029142135117	0.000427475215240179	0.000787188634105908	0.000787188634105907	0.000647866042129875	0.000538029142135118	0.000887312621215051	0.000538029142135118
"Bombus_pascuorum"	0.0134678673117824	0.0220270005239693	0.0127469840418223	0.295249339370267	0.0135324622033674	0.0109145104757279	0.29583798333842	0.00289051940130958	0.0399557403460379	0.0266294707017365	0.0153025750678361	0.0154603141517375	0.0260529764348388	0.0146449264846225	0.00179592490110135	0.0145507716120935	0.00162061571225633	0.0018821505510058	0.0148948578229004	0.00113034709526316	0.0143299670564743	1.03807358979503	0.00113034709526316	0.00113034709526316	0.0141546578676293	0.00139981115663716	0.00113034709526316	0.00148603680654161	0.00163217238997139	0.0134204245168303	0.000396113744464187	0.000751803455742634	0.000490268616993164	0.000396113744464188	0.0246531652782017	0.000396113744464188	0.000490268616993164	0.000751803455742633	0.000490268616993164	0.0134204245168303	0.000490268616993164	0.000490268616993164	0.000396113744464188	0.000751803455742634	0.000490268616993164	0.000490268616993164	0.000734233350798976	0.000396113744464188	0.0246531652782017	0.000396113744464188
"Chrysogaster_solstitialis"	0.316140035131704	0.300247922736633	0.0100103314437484	0.0167935069610395	0.0135996486006393	0.00507064750515838	0.00440407043713643	0.000400503850607524	0.0211923835472562	0.0115158187421878	0.0208253776774948	0.0204923956028892	0.00117457257636104	0.0111566180645594	0.0101058030340027	0.020069841644126	0.0196915131664607	0.020062036451993	0.00161900322152253	0.0193065004186242	0.00118589518426499	0.00113034709526316	1.01930650041862	0.0193065004186242	0.0107716053167229	0.000807566706599673	0.0193065004186242	0.01076380012459	0.00052267992141508	0.000763341225501794	0.00929823632740305	0.00075553603336885	0.000385012747836475	0.00929823632740306	0.000367005869761369	0.00929823632740306	0.000385012747836475	0.00075553603336885	0.000385012747836475	0.000763341225501795	0.000385012747836475	0.000385012747836475	0.00929823632740306	0.00075553603336885	0.000385012747836475	0.000385012747836475	0.0100082640912211	0.00929823632740306	0.000367005869761369	0.00929823632740306
"Leptura_rubra"	0.316140035131704	0.300247922736633	0.0100103314437484	0.0167935069610395	0.0135996486006393	0.00507064750515838	0.00440407043713643	0.000400503850607524	0.0211923835472562	0.0115158187421878	0.0208253776774948	0.0204923956028892	0.00117457257636104	0.0111566180645594	0.0101058030340027	0.020069841644126	0.0196915131664607	0.020062036451993	0.00161900322152253	0.0193065004186241	0.00118589518426499	0.00113034709526316	0.0193065004186242	1.01930650041862	0.0107716053167229	0.000807566706599673	0.0193065004186242	0.01076380012459	0.00052267992141508	0.000763341225501795	0.00929823632740305	0.00075553603336885	0.000385012747836475	0.00929823632740306	0.000367005869761369	0.00929823632740306	0.000385012747836475	0.00075553603336885	0.000385012747836475	0.000763341225501795	0.000385012747836475	0.000385012747836475	0.00929823632740306	0.000755536033368851	0.000385012747836475	0.000385012747836475	0.0100082640912211	0.00929823632740306	0.000367005869761369	0.00929823632740306
"Nemophora_degeerella"	0.0304268058103732	0.296300977904299	0.00940607278157588	0.295633450536814	0.0156227601624785	0.00783163634495329	0.00860128502783517	0.00284367809833797	0.0257941943044899	0.0118231761659945	0.0250774205521703	0.0248621257941121	0.00173118214445965	0.023676355408847	0.00190931444538632	0.0242094894320326	0.0111333773467835	0.0116395364368606	0.0150167347600319	0.0107716053167229	0.0140905204773892	0.0141546578676293	0.0107716053167229	0.0107716053167229	1.02331458337879	0.00101440839214005	0.0107716053167229	0.0107446303836143	0.00136355588666393	0.0134378841153097	0.000894906053246269	0.000867931120137693	0.000361772030060611	0.00089490605324627	0.000716773752319597	0.00089490605324627	0.000361772030060611	0.000867931120137692	0.000361772030060611	0.0134378841153097	0.000361772030060611	0.000361772030060611	0.00089490605324627	0.000867931120137693	0.000361772030060611	0.000361772030060611	0.00987669926347662	0.00089490605324627	0.000716773752319598	0.00089490605324627
"Olibrus_aeneus"	0.0143930086282243	0.0115272877024982	0.32063040831913	0.0138636403119158	0.0031292929056613	0.287061839609249	0.00923574825496456	0.00682544093502321	0.0023812274691069	0.0136596769987054	0.00161158178119319	0.0253595521427606	0.0370234044368561	0.013346347173645	0.0366770825321255	0.00143773217532312	0.0131395054881047	0.000981416312469745	0.00251037530834932	0.000807566706599673	0.0245519854361609	0.00139981115663716	0.000807566706599673	0.000807566706599673	0.00101440839214005	1.03625375874894	0.000807566706599673	0.000558092529286678	0.0256281802011933	0.000630165468723445	0.000423323783183067	0.000173849605870072	0.012331938781505	0.000423323783183068	0.000769645687913713	0.000423323783183068	0.012331938781505	0.000173849605870072	0.012331938781505	0.000630165468723445	0.012331938781505	0.012331938781505	0.000423323783183067	0.000173849605870072	0.012331938781505	0.012331938781505	0.000384242923416606	0.000423323783183067	0.000769645687913713	0.000423323783183067
"Unidentified_sp5_M_PL_038"	0.316140035131704	0.300247922736633	0.0100103314437484	0.0167935069610395	0.0135996486006393	0.00507064750515838	0.00440407043713642	0.000400503850607524	0.0211923835472562	0.0115158187421878	0.0208253776774948	0.0204923956028892	0.00117457257636104	0.0111566180645594	0.0101058030340027	0.0200698416441259	0.0196915131664606	0.020062036451993	0.00161900322152253	0.0193065004186242	0.00118589518426499	0.00113034709526316	0.0193065004186242	0.0193065004186242	0.0107716053167229	0.000807566706599673	1.01930650041862	0.01076380012459	0.00052267992141508	0.000763341225501795	0.00929823632740305	0.00075553603336885	0.000385012747836475	0.00929823632740306	0.000367005869761369	0.00929823632740307	0.000385012747836475	0.00075553603336885	0.000385012747836475	0.000763341225501795	0.000385012747836476	0.000385012747836476	0.00929823632740306	0.00075553603336885	0.000385012747836476	0.000385012747836475	0.0100082640912211	0.00929823632740306	0.000367005869761369	0.00929823632740306
