"Centaurea_nigra"	"Leucanthemum_vulgare"	"Cirsium_palustre"	"Ranunculus_acris"	"Cirsium_arvense"	"Filipendula_ulmaria"	"Galium_verum"	"Hypochoeris_radicata"	"Primula_veris"	"Lotus_corniculatus"	"Lathyrus_pratensis"	"Orchis_morio"	"Taraxacum_officinale"	"Trifolium_repens"	"Cerastium_fontanum"	"Trifolium_dubium"	"Bombus_lapidarius"	"Maniola_jurtina"	"Bombus_pascuorum"	"Calocoris_bipunctatus"	"Empis_livida"	"Psithyrus_vest"	"Episyrphus_balteatus"	"Bombus_pratorum"	"Apis_mellifera"	"Bombus_terrestris.lucorum"	"Eristalis_tenax"	"Helophilus_sp1_M_PL_007"	"Syrphus_sp1_M_PL_007"	"Scathophaga_stercoraria"	"Sphaerophoria_sp1_M_PL_007"	"Anthophora_plumipes"	"Cheilosia_bergenstammi"	"Lucillia_sp1_M_PL_007"	"Melanostoma_sp1_M_PL_007"	"Platycheirus_sp1_M_PL_007"	"Eriothrix_rufomaculatus"	"Eristalis_nemorum"	"Meliscaeva_sp1_M_PL_007"	"Andrena_chrysosceles"	"Pollenia_sp1_M_PL_007"	"Andrena_pubescens"	"Bombus_hortorum"	"Cephus_pygmaeus"	"Eristalis_intricarius"	"Lasioglossum_calceatum"	"Lasioglossum_villosulum"	"Lycaena_phlaeas"	"Panameria_tenebrata"	"Sarcophagus_sp1_M_PL_007"	"Tropidia_scitta"	"Volucella_bombylans"
"Centaurea_nigra"	1.11566913013977	0.0691430556873859	0.0197482011950896	0.0218013820750447	0.0260982674130897	0.027277105875895	0.00498413174856134	0.0130933955863003	0.0106585514590261	0.00598028140019049	0.00334864106815754	0.00833277281671888	0.00121813546791478	0.00334864106815754	0	0.00263164033203296	0.0526328066406591	0.042436032889122	0.0468809749542055	0.0397987977459679	0.04144506097662	0.0413037593846972	0.043408838564961	0.0413037593846972	0.037188971004659	0.0401675531676893	0.0407835989407321	0.039826206147813	0.0424202733890196	0.00284025772113987	0.00643247892065239	0.00133231893237826	0.000990971912502031	0.00164626323065204	0.00458559984857514	0.0407835989407321	0.00260982674130897	0.00164626323065205	0.00263723514315407	0.00164626323065204	0.00164626323065205	0.000990971912502031	0.0371889710046589	0.000990971912502031	0.00133231893237826	0.00099097191250203	0.00163667444828753	0	0.000203022577985797	0.00164626323065204	0.00164626323065204	0.00164626323065204
"Leucanthemum_vulgare"	0.0493878969195613	1.16377969457758	0.0127232747865809	0.0320306709339338	0.0123914204078341	0.0253791378419426	0.00387645643800545	0.00698972165518382	0.00800508438476054	0.00240803714456091	0.000462911495534172	0.00433936793353962	0.00915162166975424	0.000462911495534172	0	0.00194512564902674	0.0389025129805348	0.0320503852064268	0.0064807609374784	0.00288540527143546	0.0305944456185207	0.0309457129260599	0.00602511609611341	0.0309457129260599	0.00164626323065204	0.0303559391258324	0.0311680991378761	0.0308112431656434	0.0320418143447741	0.0306902502132837	0.032739448283941	0.00100063554809507	0.00145593958790608	0.0277090403470853	0.0309777754951301	0.0311680991378761	0.00123914204078341	0.0277090403470853	0.0291649799349913	0.0277090403470853	0.0277090403470853	0.00145593958790608	0.00164626323065204	0.00145593958790608	0.00100063554809507	0.00145593958790608	0.000873715206897978	0	0.00152527027829237	0.0277090403470853	0.0277090403470853	0.0277090403470853
"Cirsium_palustre"	0.0740557544815859	0.0667971926295496	1.06426319085053	0.0241321667427468	0.0105857224519281	0.0117012946581875	0.00117591512165079	0.0095888895546864	0.00962508918617734	0.0185659130658528	0.0110209718022778	0.0121968869239286	0.00105843279838108	0.0110209718022778	0	0.00754494126357501	0.1508988252715	0.00621442341302647	0.154293605231889	0.003527097394579	0.00511750674290161	0.137091833354025	0.00682973637275523	0.137091833354025	0.00246852514938619	0.00526207064598098	0.00489474125900791	0.00515585116783366	0.00609335245334371	0.00286373148484431	0.0049294148437527	0.00120313614827217	0.00109691667012486	0.00159040934832261	0.00352313277974657	0.00489474125900791	0.00105857224519281	0.00159040934832261	0.00268732601844747	0.00159040934832261	0.00159040934832261	0.00109691667012486	0.00246852514938619	0.00109691667012486	0.00120313614827217	0.00109691667012485	0.0011986111943358	0	0.000176405466396846	0.00159040934832261	0.00159040934832261	0.00159040934832261
"Ranunculus_acris"	0.0297291573750609	0.0611494626920554	0.00877533336099884	1.16158211041215	0.0119649804605679	0.0149734838291712	0.000916429327796928	0.00430520007257174	0.00417380260562078	0.00759405730415452	0.00443675282858812	0.00535318215638505	0.0107853236040591	0.00443675282858812	0	0.0031573044755664	0.0631460895113279	0.0564425963833807	0.0621145396002336	0.00218746995855882	0.0036434095464649	0.00354382817053297	0.00371996083881342	0.00354382817053297	0.000990971912502031	0.00296863682611071	0.00351644605963463	0.055246098337324	0.0040545960687061	0.0560526803588318	0.00544433243915586	0.000521725325702598	0.0527991868369159	0.00145593958790608	0.0553246609840484	0.00351644605963462	0.00119649804605679	0.00145593958790608	0.0542551264248219	0.00145593958790608	0.00145593958790608	0.0527991868369159	0.00099097191250203	0.0527991868369159	0.000521725325702598	0.0527991868369158	0.000538150009071467	0	0.00179755393400986	0.00145593958790608	0.00145593958790608	0.00145593958790608
"Cirsium_arvense"	0.078294802239269	0.0520439657129033	0.00846857796154247	0.0263229570132494	1.12547265477687	0.0097541906172919	0.000712854446410244	0.00797090930740392	0.00813983984245604	0.0068327309524474	0.000521445884031594	0.00123430033044184	0.000731373296571411	0.000521445884031594	0	0.00631128506841581	0.126225701368316	0.117592732305836	0.00730024237644232	0.115157092218996	0.116396234259779	0.00490754102728519	0.00468684863931246	0.00490754102728519	0.00260982674130897	0.00486644876239939	0.00454569668332751	0.00504546682814917	0.00554206034675301	0.00255753563626877	0.00244169582478998	0.00101747998030701	0.00119649804605679	0.00123914204078341	0.00313236798807534	0.00454569668332751	0.112547265477687	0.00123914204078341	0.0024356400868402	0.00123914204078341	0.00123914204078341	0.00119649804605679	0.00260982674130897	0.00119649804605679	0.00101747998030701	0.00119649804605679	0.00099636366342549	0	0.000121895549428569	0.00123914204078341	0.00123914204078341	0.00123914204078341
"Filipendula_ulmaria"	0.0584509411626321	0.0761374135258279	0.00668645409039286	0.0235297603029833	0.00696727901235136	1.07270197325131	0.0176872922961529	0.025485684691646	0.00602996224676433	0.00515413174810654	0.000630399039921985	0.0183176913360749	0.0104002188810667	0.000630399039921985	0	0.00452373270818456	0.0904746541636911	0.00552742272602148	0.00882558655890779	0.0026450926066562	0.00445788816679496	0.00459696702685894	0.0892304164398779	0.00459696702685894	0.00194836470542107	0.00451490554640537	0.0803827297835103	0.00483069482478634	0.083568440369966	0.0046156999328764	0.087642506521651	0.000753745280845542	0.00106953455922651	0.00181279556013876	0.0795038996373156	0.0803827297835102	0.000696727901235136	0.00181279556013876	0.00288233011936527	0.00181279556013876	0.00181279556013876	0.00106953455922651	0.00194836470542107	0.00106953455922651	0.000753745280845541	0.00106953455922651	0.00318571058645575	0	0.00173336981351112	0.00181279556013876	0.00181279556013876	0.00181279556013876
"Galium_verum"	0.0373809881142101	0.0407027925990572	0.00235183024330159	0.0050403613028831	0.00178213611602561	0.0619055230365351	1.05681167445383	0.0323177041230984	0.0011466812554115	0.00151545496761679	0.000905189236393079	0.0577168636902213	0.0322406792271345	0.000905189236393079	0	0.000610265731223711	0.0122053146244742	0.00262246799019349	0.0126726493095031	0.0014242465487429	0.00239336065824426	0.0025091258270544	0.283529964921726	0.0025091258270544	0.00124603293714034	0.00235848220356814	0.00663697012067992	0.00244425437859093	0.0106766831360672	0.00657166797930635	0.284586779616556	0.000143335156926438	0.000229107331949232	0.000969114109501361	0.00562004451548882	0.00663697012067992	0.000178213611602561	0.000969114109501362	0.00119822144145059	0.000969114109501361	0.000969114109501361	0.000229107331949232	0.00124603293714034	0.000229107331949232	0.000143335156926438	0.000229107331949232	0.0040397130153873	0	0.00537344653785576	0.000969114109501361	0.000969114109501361	0.000969114109501361
"Hypochoeris_radicata"	0.049100233448626	0.0366960386897151	0.0095888895546864	0.0118393001995723	0.00996363663425491	0.0445999482103805	0.0161588520615492	1.11020783565588	0.00952451326604802	0.00835255593817929	0.00063543246596087	0.0167942845275101	0.00151925674279587	0.00063543246596087	0	0.00771712347221843	0.154342469444368	0.00404490332768247	0.00889605452345217	0.00263303811171303	0.003506753318611	0.00370900084952131	0.150437124928367	0.00370900084952131	0.00163667444828753	0.00370095381344152	0.00569610024164126	0.00304853966425698	0.144472079698626	0.00166507467310209	0.0111513956871253	0.001190564158256	0.000538150009071468	0.000873715206897978	0.00459757580242519	0.00569610024164126	0.00099636366342549	0.000873715206897979	0.00141186521596945	0.000873715206897979	0.000873715206897979	0.000538150009071467	0.00163667444828753	0.000538150009071467	0.001190564158256	0.000538150009071467	0.138775979456984	0	0.000253209457132646	0.000873715206897978	0.000873715206897979	0.000873715206897979
"Primula_veris"	0.0399695679713479	0.0420266930199928	0.00962508918617735	0.0114779571654572	0.0101747998030701	0.0105524339318376	0.000573340627705752	0.00952451326604801	1.18059513379284	0.00844639230992884	0.000410207941957366	0.000983548569663118	0.000527263437379147	0.000410207941957366	0	0.00803618436797148	0.160723687359429	0.00387215978648293	0.00574291118740312	0.00234979891268527	0.00335043446078033	0.0035360906287455	0.00358388829001676	0.0035360906287455	0.00133231893237826	0.149907346204578	0.00308669976131887	0.00285467980617593	0.00427726391957487	0.00161023811336086	0.00214951798704076	0.147574391724105	0.000521725325702598	0.00100063554809507	0.00227610615464321	0.00308669976131887	0.00101747998030701	0.00100063554809507	0.00152236087379766	0.00100063554809507	0.00100063554809507	0.000521725325702598	0.00133231893237826	0.000521725325702598	0.147574391724105	0.000521725325702598	0.001190564158256	0	8.78772395631913e-05	0.00100063554809507	0.00100063554809507	0.00100063554809507
"Lotus_corniculatus"	0.0448521105014287	0.0252843900178896	0.0371318261317057	0.0417673151728499	0.0170818273811185	0.0180394611183729	0.00151545496761679	0.0167051118763586	0.0168927846198577	1.03488564016416	0.0208058999073915	0.0223213548750083	0.00116451643542465	0.0208058999073915	0	0.0140797402567638	0.281594805135276	0.00570377670033833	0.291282598703481	0.00320325308815947	0.0038052623742997	0.00673855790265106	0.00897083182602466	0.00673855790265106	0.00149507035004762	0.00420867771367006	0.00338561257321449	0.00399559396222648	0.00547375155775931	0.00269460968474963	0.00618371785014322	0.00211159807748221	0.00189851432603863	0.000602009286140228	0.00378905654920549	0.00338561257321449	0.00170818273811185	0.000602009286140229	0.00250052361217886	0.000602009286140228	0.000602009286140228	0.00189851432603863	0.00149507035004762	0.00189851432603863	0.00211159807748221	0.00189851432603863	0.00208813898454482	0	0.000194086072570775	0.000602009286140228	0.000602009286140228	0.000602009286140228
