"Microtus_arvalis"	"Sorex_araneus"	"Neomys_fodiens"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_agrestis"	"Arvicola_terrestris"	"Sorex_minutus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sicista_betulina"	"Sorex_minutissimus"	"Apodemus_flavicollis"	"Micromys_minutus"	"Crocidura_suaveolens"	"Palaeopsylla_soricis"	"Ctenophthalmus_assimilis"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_uncinatus"	"Hystrichopsylla_talpae"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Ctenophthalmus_bisoctodentatus"	"Amphipsylla_vinogradovi"	"Paradoxopsyllus_scorodumovi"	"Leptopsylla_segnis"	"Peromyscopsylla_bidentata"	"Peromyscopsylla_silvatica"	"Nosopsyllus_fasciatus"	"Rhadinopsylla_integella"
"Microtus_arvalis"	1.04944859732647	0.0317032689419427	0.0232931750376906	0.0501866360925391	0.0232931750376906	0.0408807607768259	0.0222045195619106	0.0155833768337277	0.0184153203993568	0.0134410828806279	0.0111550704116432	0.0116818751704236	0.00642028451469134	0.00894243267597395	0.00668375767181677	0.045656832662555	0.0455775863326171	0.0418952107995525	0.0428739123039346	0.040918406738953	0.0429724597426305	0.0418971082433352	0.0447860170202051	0.0379636207003425	0.038946515496882	0.0388618255696383	0.0476211233492676	0.0476211233492676	0.036853394722247	0.03563403822448	0.0342713461985858	0.000840067680039245	0.0014760775321335
"Sorex_araneus"	0.0390194079285449	1.03722986005006	0.0240632657381297	0.039601787151359	0.0240632657381297	0.0384233791926961	0.0227995469936127	0.0182408394191877	0.0215908722387999	0.0157248291835419	0.0130594967006735	0.0136856696848366	0.00754926439623586	0.0104620751014613	0.00781977381606952	0.0534144801501217	0.0533202151865314	0.0490087516554983	0.0501564834856774	0.0480264449555826	0.0502716502438286	0.0491741767857617	0.0523949245415363	0.0446983277552704	0.0460160540404513	0.00699244121205631	0.0557188983929738	0.0557188983929738	0.0435583504055898	0.00366489424981844	0.00238411494339524	0.000982801823971367	0.00116475844562821
"Neomys_fodiens"	0.0338809818730046	0.0284384049632441	1.03122682942499	0.0343866681696166	0.0312268294249918	0.0333634435538157	0.0252062154333264	0.0208389569686445	0.0207767053344755	0.01794478850344	0.0148888147583014	0.0156214257827063	0.0047208208587304	0.0119168454018323	0.00889560288221194	0.0610624276742089	0.0609523267324999	0.0562536958613775	0.0573462570214999	0.0551736212901384	0.0574780925275666	0.0562661824502608	0.0599014272909238	0.00553636363982754	0.00621711775208715	0.0527359269630936	0.0630409156908471	0.0630409156908471	0.00427605286816122	0.0031822680618826	0.00207015327675541	0.001121549281465	0.00101137259322402
"Clethrionomys_glareolus"	0.0472344810282721	0.0302837195863334	0.0222501970509284	1.06286484641675	0.0222501970509284	0.0390502789509979	0.0212102873427206	0.014885613691919	0.017590753814311	0.0128392433486595	0.0106555896469428	0.0111588061329419	0.00613280908866039	0.00854202524272139	0.00638448494024288	0.0436124968716944	0.043536798884888	0.0400193058383785	0.0409541848873406	0.0390862392730298	0.0410483197541545	0.0400211183219918	0.0427806729745242	0.0362637570868943	0.0372026416686634	0.0371217438277142	0.0454888342440765	0.0454888342440765	0.0352032427197583	0.0340384842741301	0.0327368083090969	0.000802452709291219	0.0312607307769634
"Talpa_europaea"	0.0338809818730046	0.0284384049632441	0.0312268294249918	0.0343866681696166	1.03122682942499	0.0333634435538157	0.0252062154333264	0.0208389569686445	0.0207767053344755	0.01794478850344	0.0148888147583014	0.0156214257827063	0.0047208208587304	0.0119168454018323	0.00889560288221194	0.0610624276742089	0.0609523267324999	0.0562536958613775	0.0573462570214999	0.0551736212901384	0.0574780925275666	0.0562661824502608	0.0599014272909238	0.00553636363982754	0.00621711775208715	0.0527359269630936	0.0630409156908471	0.0630409156908471	0.00427605286816122	0.0031822680618826	0.00207015327675541	0.001121549281465	0.00101137259322402
"Microtus_agrestis"	0.0436061448286143	0.0333002619670033	0.0244665252727982	0.044256982811131	0.0244665252727982	1.04294005283088	0.0233230308084994	0.0163683603682624	0.0193429578075334	0.0141181523540924	0.0117169862719312	0.0122703278375904	0.00674369436897617	0.00939289103838309	0.00702043949483739	0.0479567104272733	0.0478734722113124	0.0440056038808733	0.045033605647603	0.0429795951381167	0.045137117229666	0.0440075969048465	0.047042029071596	0.0398759672654717	0.040908373553628	0.0408194175293029	0.0500199485926076	0.0500199485926076	0.0387098157250468	0.0374290364186235	0.00266436799092746	0.000882384522130774	0.00130167596503326
"Arvicola_terrestris"	0.035527231299057	0.0296394110916965	0.027726836976659	0.036057488482625	0.027726836976659	0.0349845462127491	1.03220648504657	0.0192778671689098	0.0195121654738947	0.0193031294511723	0.0131915187769602	0.0108132008752548	0.00502747557138824	0.0128076044870829	0.00953153544265411	0.0652949717474307	0.065674632123201	0.0610191273197535	0.0619975630461041	0.00910345754966457	0.0621774513707576	0.0100818932760152	0.0642849970343938	0.0560871934876657	0.00639879102356268	0.0574678376813177	0.0674136447913703	0.0674136447913703	0.00447686923533716	0.00333689188565653	0.00217074034523156	0.00120644559069827	0.00106051436713603
"Sorex_minutus"	0.0311667536674553	0.02964136405618	0.0286535658318862	0.0316319290953278	0.0286535658318862	0.0306906756904921	0.0240973339611373	1.02696035875672	0.0200176044533078	0.0198948823418373	0.0125457724116744	0.0167038003695145	0.00590033254599246	0.0153614064209134	0.0114139878990088	0.0782818778044692	0.0784260350824343	0.0733055757823658	0.0112781235306719	0.0722492623020703	0.0747103754143872	0.0102218100503764	0.0773457889248782	0.00527225359262541	0.00616286478852883	0.00673707075000674	0.0808014072042259	0.0808014072042259	0.00406738689456855	0.00292733443086932	0.00190431190785291	0.00124343014636483	0.000930350855744935
"Apodemus_uralensis"	0.0327383473766343	0.0311868154560443	0.025393750964359	0.0332269794270318	0.025393750964359	0.0322382630125556	0.021680183859883	0.017793426180718	1.0290089782412	0.0177943808463812	0.0174763045124304	0.0148291554909473	0.0102051052653995	0.013952955487325	0.0104149362480674	0.0710523632284861	0.0712118958196396	0.00989120907268519	0.0674026441036038	0.00893081403437115	0.0673415212763632	0.0664422490652898	0.069689433036841	0.00535844831854976	0.0631424554609665	0.00646747823133593	0.0741485096547851	0.0741485096547851	0.00427443912555561	0.00307494622340006	0.00200033745631488	0.00111214880289883	0.000977264100795055
"Apodemus_agrarius"	0.0268821657612558	0.0255528474232556	0.02467408419223	0.0272833921159014	0.02467408419223	0.0264715356639232	0.0241289118139653	0.0198948823418373	0.0200186784521789	1.05562099982871	0.0157930048454377	0.012711666534213	0.00588725642735158	0.0122281499903772	0.0115116737504691	0.0791034908280649	0.0792670002825849	0.0741769935247199	0.0753617959183737	0.00805354098924519	0.0105356448373623	0.00923834338289899	0.0775712628711742	0.00471415232613087	0.00560106494289003	0.00597444906508951	0.0813075152316612	0.0813075152316612	0.00350770673543261	0.00252490491146124	0.00164252038933046	0.0659763124892942	0.000802452709291219
