"Marmota_caudata"	"Cricetulus_migratorius"	"Microtus_juldaschi"	"Alticola_argentatus"	"Oropsylla_silantiewi"	"Citellophilus_lebedewi"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Rhadinopsylla_li"	"Neopsylla_meridiana"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Amphipsylla_montana"	"Leptopsylla_nana"	"Neopsylla_pleskei"	"Amphipsylla_phaiomydis"	"Paraneopsylla_ioffi"	"Rhadinopsylla_dahurica"	"Pectinoctenus_pamirensis"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Paradoxopsyllus_naryni"
"Marmota_caudata"	1.12616079474474	0.0695251134026518	0.0752187791820862	0.0624286460038558	0.0967397628639367	0.0938467328953949	0.10252552475535	0.10252552475535	0.10252552475535	0.00521053374863017	0.00867879185995549	0.00521053374863017	0.00867879185995549	0.00867879185995549	0.00578576189141371	0.0063612880798671	0.0996324947868086	0.00521053374863017	0.00231750378008839	0.00231750378008839	0.00289302996854178	0.00521053374863017	0.00231750378008839
"Cricetulus_migratorius"	0.0278100453610607	1.15824421891991	0.0872377688638941	0.0600413001884692	0.00567280258254586	0.00231750378008839	0.0476165710014578	0.0476165710014578	0.0476165710014578	0.0419634394331211	0.0452990672213694	0.0419634394331211	0.0452990672213694	0.0452990672213694	0.0419437684189119	0.00669092659070575	0.0442612721990003	0.0419634394331211	0.0386081406306637	0.0386081406306637	0.00335529880245747	0.0419634394331211	0.0386081406306637
"Microtus_juldaschi"	0.0347163596225013	0.100658964073724	1.13766724522299	0.0602907644141219	0.0466494624771182	0.00289302996854178	0.0533542481914713	0.0533542481914713	0.0533542481914713	0.0471117313110338	0.0504612182229295	0.0471117313110338	0.0504612182229295	0.0504612182229295	0.00670478571435313	0.0471059194204721	0.0095978156828949	0.0471117313110338	0.00335529880245747	0.00335529880245747	0.0437564325085764	0.0471117313110338	0.00335529880245747
"Alticola_argentatus"	0.0416190973359039	0.100068833647449	0.0870866597092872	1.10455874264069	0.00681774502322098	0.00346825811132532	0.0715177474026189	0.0715177474026189	0.0715177474026189	0.00668511470014395	0.0680494892912936	0.00668511470014395	0.0680494892912936	0.0680494892912936	0.0647000023793979	0.0647138615030453	0.0681682604907232	0.00668511470014395	0.00333562778824829	0.00333562778824829	0.00334948691189566	0.00668511470014395	0.00333562778824829
"Oropsylla_silantiewi"	0.29021928859181	0.0425460193690939	0.303221506101268	0.0306798526044944	1.03584730633526	0.0241849407159842	0.0389699432367055	0.0389699432367054	0.0389699432367054	0.013080566264916	0.0147850025207213	0.013080566264916	0.0147850025207213	0.0147850025207213	0.00312263690144171	0.0133668018750848	0.0273075776174259	0.013080566264916	0.00141820064563646	0.00141820064563646	0.0116623656192795	0.013080566264916	0.00141820064563647
"Citellophilus_lebedewi"	0.56308039737237	0.0347625567013259	0.0376093895910431	0.0312143230019279	0.0483698814319684	1.0469233664477	0.0512627623776752	0.0512627623776752	0.0512627623776752	0.00260526687431508	0.00433939592997774	0.00260526687431508	0.00433939592997775	0.00433939592997775	0.00289288094570686	0.00318064403993355	0.0498162473934043	0.00260526687431509	0.0011587518900442	0.0011587518900442	0.00144651498427089	0.00260526687431508	0.0011587518900442
"Amphipsylla_anceps"	0.153788287133026	0.178562141255467	0.173401306622282	0.160914931655892	0.0194849716183527	0.0128156905944188	1.03437676141886	0.0343767614188623	0.0343767614188623	0.0126213523991161	0.0215610708244435	0.0126213523991161	0.0215610708244435	0.0215610708244435	0.0148917898005096	0.0156089994492613	0.0277074803949284	0.0126213523991161	0.00595207137518222	0.00595207137518222	0.00666928102393391	0.0126213523991161	0.00595207137518223
"Callopsylla_caspia"	0.153788287133026	0.178562141255467	0.173401306622282	0.160914931655893	0.0194849716183527	0.0128156905944188	0.0343767614188623	1.03437676141886	0.0343767614188623	0.0126213523991161	0.0215610708244435	0.0126213523991161	0.0215610708244435	0.0215610708244435	0.0148917898005096	0.0156089994492613	0.0277074803949284	0.0126213523991161	0.00595207137518222	0.00595207137518222	0.00666928102393391	0.0126213523991161	0.00595207137518222
"Rhadinopsylla_li"	0.153788287133026	0.178562141255467	0.173401306622282	0.160914931655893	0.0194849716183527	0.0128156905944188	0.0343767614188623	0.0343767614188623	1.03437676141886	0.0126213523991161	0.0215610708244435	0.0126213523991161	0.0215610708244435	0.0215610708244435	0.0148917898005096	0.0156089994492613	0.0277074803949284	0.0126213523991161	0.00595207137518222	0.00595207137518222	0.00666928102393391	0.0126213523991161	0.00595207137518223
"Neopsylla_meridiana"	0.0156316012458905	0.314725795748408	0.30622625352172	0.0300830161506478	0.013080566264916	0.00130263343715754	0.0252427047982323	0.0252427047982323	0.0252427047982323	1.02226879268604	0.0239400713610747	0.0222687926860387	0.0239400713610747	0.0239400713610747	0.0121621385333163	0.0134492115027944	0.0134647719704738	0.0222687926860387	0.0104908598582803	0.0104908598582803	0.0117779328277585	0.0222687926860387	0.0104908598582803
"Amalaraeus_penicilliger"	0.017357583719911	0.226495336106847	0.218665278966028	0.204148467873881	0.0098566683471475	0.00144646530999258	0.0287480944325913	0.0287480944325913	0.0287480944325913	0.0159600475740498	1.0273016291226	0.0159600475740498	0.0273016291225988	0.0273016291225988	0.0188914260854438	0.0197517845857039	0.0203378913954364	0.0159600475740498	0.0075498445368949	0.0075498445368949	0.00841020303715492	0.0159600475740498	0.0075498445368949
"Amphipsylla_primaris"	0.0156316012458905	0.314725795748408	0.30622625352172	0.0300830161506478	0.013080566264916	0.00130263343715754	0.0252427047982323	0.0252427047982323	0.0252427047982323	0.0222687926860387	0.0239400713610747	1.02226879268604	0.0239400713610747	0.0239400713610747	0.0121621385333163	0.0134492115027944	0.0134647719704738	0.0222687926860387	0.0104908598582803	0.0104908598582803	0.0117779328277585	0.0222687926860387	0.0104908598582803
"Amphipsylla_montana"	0.017357583719911	0.226495336106847	0.218665278966028	0.204148467873881	0.0098566683471475	0.00144646530999258	0.0287480944325913	0.0287480944325913	0.0287480944325913	0.0159600475740498	0.0273016291225988	0.0159600475740498	1.0273016291226	0.0273016291225988	0.0188914260854438	0.0197517845857038	0.0203378913954364	0.0159600475740498	0.0075498445368949	0.0075498445368949	0.00841020303715492	0.0159600475740498	0.0075498445368949
"Leptopsylla_nana"	0.017357583719911	0.226495336106847	0.218665278966028	0.204148467873881	0.0098566683471475	0.00144646530999258	0.0287480944325913	0.0287480944325913	0.0287480944325913	0.0159600475740498	0.0273016291225988	0.0159600475740498	0.0273016291225988	1.0273016291226	0.0188914260854438	0.0197517845857039	0.0203378913954364	0.0159600475740498	0.0075498445368949	0.0075498445368949	0.00841020303715492	0.0159600475740498	0.0075498445368949
"Neopsylla_pleskei"	0.0173572856742411	0.314578263141839	0.0435811071432953	0.291150010707291	0.00312263690144171	0.00144644047285343	0.0297835796010192	0.0297835796010192	0.0297835796010192	0.0121621385333163	0.0283371391281658	0.0121621385333163	0.0283371391281658	0.0283371391281658	1.02666094269958	0.0178511970234378	0.0281073831724309	0.0121621385333163	0.010485942104728	0.010485942104728	0.00167619642858828	0.0121621385333163	0.010485942104728
"Amphipsylla_phaiomydis"	0.0190838642396013	0.0501819494302931	0.306188476233068	0.291212376763704	0.0133668018750848	0.00159032201996677	0.0312179988985225	0.0312179988985225	0.0312179988985225	0.0134492115027944	0.0296276768785558	0.0134492115027944	0.0296276768785558	0.0296276768785558	0.0178511970234378	1.02795494523088	0.0194415190434045	0.0134492115027945	0.00167273164767644	0.00167273164767644	0.011776479855118	0.0134492115027944	0.00167273164767644
"Paraneopsylla_ioffi"	0.199264989573617	0.221306360995002	0.0415905346258779	0.20450478147217	0.0182050517449506	0.0166054157978014	0.0369433071932378	0.0369433071932378	0.0369433071932378	0.00897651464698253	0.0203378913954364	0.00897651464698253	0.0203378913954364	0.0203378913954364	0.0187382554482873	0.012961012695603	1.03534367124609	0.00897651464698254	0.00737687869983339	0.00737687869983339	0.00159963594714915	0.00897651464698253	0.00737687869983339
"Rhadinopsylla_dahurica"	0.0156316012458905	0.314725795748408	0.30622625352172	0.0300830161506478	0.013080566264916	0.00130263343715754	0.0252427047982323	0.0252427047982323	0.0252427047982323	0.0222687926860387	0.0239400713610747	0.0222687926860387	0.0239400713610747	0.0239400713610747	0.0121621385333163	0.0134492115027944	0.0134647719704738	1.02226879268604	0.0104908598582803	0.0104908598582803	0.0117779328277585	0.0222687926860387	0.0104908598582803
"Pectinoctenus_pamirensis"	0.0139050226805304	0.579122109459955	0.0436188844319471	0.0300206500942346	0.00283640129127293	0.0011587518900442	0.0238082855007289	0.0238082855007289	0.0238082855007289	0.0209817197165606	0.0226495336106847	0.0209817197165606	0.0226495336106847	0.0226495336106847	0.020971884209456	0.00334546329535288	0.0221306360995002	0.0209817197165606	1.01930407031533	0.0193040703153318	0.00167764940122873	0.0209817197165606	0.0193040703153318
"Neopsylla_teratura"	0.0139050226805304	0.579122109459955	0.0436188844319471	0.0300206500942346	0.00283640129127293	0.0011587518900442	0.0238082855007289	0.0238082855007289	0.0238082855007289	0.0209817197165606	0.0226495336106847	0.0209817197165606	0.0226495336106847	0.0226495336106847	0.020971884209456	0.00334546329535288	0.0221306360995002	0.0209817197165606	0.0193040703153318	1.01930407031533	0.00167764940122873	0.0209817197165606	0.0193040703153318
"Frontopsylla_elata"	0.0173581798112507	0.050329482036862	0.568833622611493	0.030145382207061	0.0233247312385591	0.00144651498427089	0.0266771240957357	0.0266771240957357	0.0266771240957356	0.0235558656555169	0.0252306091114648	0.0235558656555169	0.0252306091114648	0.0252306091114648	0.00335239285717656	0.023552959710236	0.00479890784144745	0.0235558656555169	0.00167764940122873	0.00167764940122873	1.02187821625429	0.0235558656555169	0.00167764940122873
"Frontopsylla_protera"	0.0156316012458905	0.314725795748408	0.30622625352172	0.0300830161506478	0.013080566264916	0.00130263343715754	0.0252427047982323	0.0252427047982323	0.0252427047982323	0.0222687926860387	0.0239400713610747	0.0222687926860387	0.0239400713610747	0.0239400713610747	0.0121621385333163	0.0134492115027944	0.0134647719704738	0.0222687926860387	0.0104908598582803	0.0104908598582803	0.0117779328277585	1.02226879268604	0.0104908598582803
"Paradoxopsyllus_naryni"	0.0139050226805304	0.579122109459955	0.0436188844319471	0.0300206500942346	0.00283640129127293	0.0011587518900442	0.0238082855007289	0.0238082855007289	0.0238082855007289	0.0209817197165606	0.0226495336106847	0.0209817197165606	0.0226495336106847	0.0226495336106847	0.020971884209456	0.00334546329535288	0.0221306360995002	0.0209817197165606	0.0193040703153318	0.0193040703153318	0.00167764940122873	0.0209817197165606	1.01930407031533
