"Ludwigia_nervosa"	"Hyptis_dilatata"	"Besmoscelis_villosa"	"Cuphea_o'donellii"	"Hyptis_conferta"	"Pterolepis_glomerata"	"Aeschynomene_pratensis"	"Sauvagesia_rubiginosa"	"Synqonanthus_caulescens"	"Tyttnera_scabra"	"Xyris_savanensis"	"Caperonia_pallustris"	"Croton_hirtus"	"Desmodium_barbatum"	"Ludwigia_decurrens"	"Melochia_villosa"	"Mimosa_camporum"	"Rhynchanthera_serrulata"	"Saggitaria_quyanensis"	"Shultesia_brachyptera"	"Clidemia_capitellata"	"Diodia_multiflora"	"Heliconia_psittacorum"	"Miconia_stephananthera"	"Sinningia_sp1_M_PL_030"	"Xyris_laxifolia"	"Montricharida_arborescens"	"Thalia_geniculata"	"Apis_mellifera"	"Augochlorensis_callichroa"	"Toxomerus_floralis"	"Auhochloropsis_vesta"	"Palpada_pusio"	"Polybia_occidentalis"	"Urbanus_dorantes_dorantes"	"Dialictus_sp1_M_PL_030"	"Melipona_favosa"	"Pereirapis_sp1_M_PL_030"	"Polistes_subsericeus"	"Pyrgus_oileus_orcus"	"Toxomerus_marginatus"	"Amazilia_fibriata"	"Amazilia_tovasi"	"Athidium_sp1_M_PL_030"	"Campsomeris_dorsata"	"Cerceris_sp1_M_PL_030"	"Euglossa_cordata"	"Eumenes_sp1_M_PL_030"	"Eurema_nise"	"Helicobia_morionella"	"Heliopetes_arsalte"	"Ornidia_obesa"	"Oxyssarcodexia_peltata"	"Polybia_ignobilis"	"Sphex_melanopus"	"Anthidiellum_sp1_M_PL_030"	"Augochlora_sp1_M_PL_030"	"Augochlora_sp2_M_PL_030"	"Augochloropsis_sp1_M_PL_030"	"Ceratina_sp1_M_PL_030"	"Chrysagria_duodecimpuntata"	"Cogia_calchas"	"Cyclocephala_gravis"	"Dialictus_sp2_M_PL_030"	"Euhibus_sp1_M_PL_030"	"Eulaema_nigrita"	"Exomalopsis_sp1_M_PL_030"	"Extemnius_sp1_M_PL_030"	"Junonia_evarete"	"Megachile_sp1_M_PL_030"	"Omicrom_ruficolle"	"Pachodunerus_brevithorax"	"Parancistrocerus_sp1_M_PL_030"	"Pepsis_sp1_M_PL_030"	"Phaenica_sp1_M_PL_030"	"Pompeius_amblyspoila"	"Sarcophagula_occidua"	"Tabanus_sp1_M_PL_030"	"Trigona_angustula"	"Urbanus_simplicius"	"Xylocopa_fibriata"
"Xyris_savanensis"	0.0640504505289211	0.0148570673154698	0.0224296437216075	0.00206064938758412	0.0114668657053032	0.0134098188805164	0.00109332463103295	0.0146249855129152	0.0239829480265862	0.0148437945970371	1.06583937321291	0.00057721977311552	0.0009432825018527	8.87989124447391e-05	0.00166639970609295	0.0123076957048848	0.010322092361425	0.00108794664448646	0.0144924425928542	0.0102754412374233	0	0.0100411326233041	0	3.97358317879743e-05	0	0.0228322239237762	0	0	0.147188395703598	0.146943809059693	0.148034850748434	0.00027815082251582	0.00295052853363064	0.00395479418033133	0.00673486313463429	0.00517068165619482	0.00377081014445254	0.00569100888648114	0.0038911165153326	0.00274269733718657	0.0034741894970301	0	0	0.135231498230643	0.000186520601039467	0.00188953993630381	0.00321011886485226	0.00184923911844967	0.00217329736132746	0.00385705090365842	0.00387940580659519	0.00215879032933757	0.00385705090365842	0.00245542690534404	0.00274442994480227	1.47998187407898e-05	0.00186913697680062	0.00200157657902878	0	0.00114668657053032	0.000277733284348826	0.000171720782298677	0	0.00241540709880904	0.00299786850332328	0	0.000136665578879119	0.000742853365773489	0.000171720782298677	0.000136665578879119	0.00114668657053032	0.00134098188805164	0.000742853365773489	0.000742853365773489	0	0.000181324440747743	9.62032955192533e-05	0.00200157657902878	0.00200157657902878	9.93395794699357e-06	0.00200157657902878
"Caperonia_pallustris"	0.0306559472397563	0.00145726632030294	0.00206909574285468	0.00192873156867063	0.000665004903142088	0.000360775297736751	0.0297215528508278	0.000259658406310388	0.000444044848772881	0.000556589462901429	0.000769626364154027	1.14658839815687	0.0280802671268251	0.0297855319894192	3.24416931532772e-05	0.000283682174998464	0.0261983540130055	0.00158070073776609	3.8751575353809e-05	0.00144849177153717	0	0.000543505095612906	0	0.0297396098092128	0	0.0001253061841467	0	0	0.00609231629307068	0.00141417404632477	0.000291525027196317	0.208177268664489	0.00518878260535157	0.200137651152576	0.00130188261836791	0.00102653318180486	0.00480226710369982	6.73711508477911e-05	0.00109736215757174	0.000266048247526498	0.000111058161495233	0	0	0.00105420164676164	0.00512498296229242	0.000139363806329356	0.000208502175011565	0.00395660940160968	0.00111872598196494	0.00102757203410506	7.97376632885425e-05	0.0056380428723799	0.00102757203410506	0.000314278611271342	0.00103086166725753	0.00496425533156986	0.00017242464523789	0.000957998351242383	0	6.65004903142089e-05	5.40694885887953e-06	0.000160727630722552	0	6.4585958923015e-06	5.55056060966101e-05	0	0.00371519410635348	7.28633160151468e-05	0.000160727630722552	0.00371519410635348	6.65004903142088e-05	3.60775297736751e-05	7.28633160151468e-05	7.28633160151468e-05	0	0.000263450122961015	0.191098066359479	0.000957998351242383	0.000957998351242383	0.00743490245230319	0.000957998351242383
"Croton_hirtus"	0.0548936721449058	0.0288552223826365	0.0275554761690358	0.00249185994369195	0.00139992673435815	0.00148799723705332	0.00106433349966804	0.000715547826927268	0.000397250040579893	0.00101493485300714	0.00125771000247027	0.0280802671268251	1.09476270104388	0.028487236281428	6.50023015659691e-05	0.000757460829153875	0.00238860892527436	0.0273300512445498	6.31343361227783e-05	0.000772908516267658	0	0.000589124631502422	0	0.0284279062827687	0	0.000475000979663224	0	0	0.00503278034556432	0.00600548524486869	0.000552452974642673	0.198995343979381	0.190754509514623	0.00692661495067005	0.00219660687923722	0.00195367045659955	0.00724939970905702	7.10123613539446e-05	0.00329818104709595	0.0017398595928054	0.000286500297258885	0	0	0.00187264100483709	0.00495552770887899	0.00158275379256764	0.00244508940445832	0.000261859773503115	0.00192308224983597	0.0018422941111542	0.000215686949891554	0.184175877428508	0.0018422941111542	0.00157157920517643	0.00315818837366013	0.00474787271357133	0.00229628968075299	0.00171542725452831	0	0.000139992673435815	1.08337169276615e-05	0.000207654995307663	0	1.05223893537964e-05	4.96562550724867e-05	0	0.000133041687458505	0.00144276111913183	0.000207654995307663	0.000133041687458505	0.000139992673435815	0.000148799723705332	0.00144276111913183	0.00144276111913183	0	0.0045550085407583	0.00468004452113751	0.00171542725452831	0.00171542725452831	0.00710697657069216	0.00171542725452831
"Desmodium_barbatum"	0.00436933191386964	0.00177642016012171	0.000800386144296159	0.0576796666065637	0.000109545890533488	0.000105216868617155	0.00079332496540939	0.000955147665831365	5.32354917811143e-05	9.17326621840879e-05	0.000118398549926319	0.0297855319894192	0.028487236281428	1.17467358816452	6.09437975887399e-06	0.000748473327458999	0.00075259578377268	0.000742977773028166	1.70695358808992e-05	8.86449339904021e-05	0	0.000689292342279183	0	0.0304431199119844	0	4.63019906767111e-05	0	0	0.00054817918379686	0.000453704033520708	0.000166734716531355	0.213101839383891	0.00502722219577346	0.00532539520518325	0.00524024914633504	0.000266456767399062	0.000315961104824821	1.05150890792682e-05	0.000236317219367861	0.00501485335011532	2.30039995945388e-05	0	0	0.000151341441049216	0.200585570244634	9.97755970594344e-05	7.72205322197289e-05	0.000113939776341241	0.00494318050618874	0.000148008205081437	0.00024413901280542	0.00488441433587976	0.000148008205081437	0.000103595163671153	0.000225362630314512	0.195778931360753	6.66988453580133e-05	0.000136541622308426	0	1.09545890533488e-05	1.01572995981233e-06	0.00480663888388031	0	2.84492264681653e-06	6.65443647263929e-06	0	9.91656206761738e-05	8.88210080060857e-05	0.00480663888388031	9.91656206761738e-05	1.09545890533488e-05	1.05216868617155e-05	8.88210080060857e-05	8.88210080060856e-05	0	0.000123829628838028	0.00496425533156987	0.000136541622308426	0.000136541622308426	0.0076107799779961	0.000136541622308426
"Ludwigia_decurrens"	0.00442156091656375	0.000593266152035835	0.00182274559233626	0.000148590820784287	0.000452582184707792	0.0376878763072267	5.21023490190364e-05	0.0022585911022705	0.0384149322005735	0.0376114847281553	0.0022218662747906	3.24416931532772e-05	6.50023015659691e-05	6.094379758874e-06	1.16511404392416	0.000480890680681788	0.000419500242882516	7.02924558898972e-05	0.0389028231681141	0.000395041882807598	0	0.000394235664337934	0	2.55650307353383e-06	0	0.00176481180844307	0	0	0.00564924320959476	0.004887604866235	0.0169883661016869	1.78955215147368e-05	0.000204107899872458	0.000220010228275962	0.000329263709906089	0.00418928529714911	0.000233527582490091	0.205471344373784	0.000213095304715188	0.000324369763784295	0.202655897209102	0	0	0.000415907062991443	1.33982983585029e-05	7.4921526072571e-05	0.0039206830967507	7.2353107428646e-05	0.000150556347041308	0.00483960936966203	0.00036247233456411	0.000149007495570279	0.00483960936966203	9.55036214030582e-05	0.000167837086244409	1.01572995981233e-06	0.000151895466028022	0.000138173778642617	0	4.52582184707793e-05	0.19418567398736	1.23825683986906e-05	0	0.00648380386135236	0.00480186652507168	0	6.51279362737955e-06	2.96633076017917e-05	1.23825683986906e-05	6.51279362737955e-06	4.52582184707792e-05	0.00376878763072268	2.96633076017917e-05	2.96633076017917e-05	0	1.17154093149829e-05	5.40694885887953e-06	0.000138173778642617	0.000138173778642617	6.39125768383458e-07	0.000138173778642617
"Melochia_villosa"	0.0472612816473716	0.0186410958954834	0.0165195324977998	0.0295799813353106	0.00160235757994172	0.0173038923124702	0.000315368132351653	0.0510802012419677	0.00203285983028889	0.0023063569886208	0.0164102609398463	0.000283682174998464	0.000757460829153876	0.000748473327458999	0.000480890680681789	1.08434232512556	0.00124441869882074	0.000654763258647831	0.00127086309947108	0.00107314603913841	0	0.0245925703674917	0	4.41880575706504e-05	0	0.014787363272892	0	0	0.0118535719954242	0.191987831075614	0.012887361209892	0.000309316402994552	0.00254405318422444	0.00177101954699419	0.190813776942222	0.00959232943797335	0.00169315803439475	0.000546066442144922	0.0025692056042487	0.00978207839462935	0.00209883230160492	0	0	0.00352819766896115	0.00258974399918572	0.00109229055276834	0.003107016939397	0.000218278689733692	0.00394191349608958	0.00176520967505796	0.187108746009505	0.00160315852300601	0.00176520967505796	0.0011109124679639	0.00240896984625453	0.0001247455545765	0.00137662770814998	0.00147691505148036	0	0.000160235757994172	8.01484467802981e-05	0.00246499844460922	0	0.000211810516578513	0.000254107478786111	0	3.94210165439566e-05	0.000932054794774169	0.00246499844460922	3.94210165439566e-05	0.000160235757994172	0.00173038923124702	0.000932054794774169	0.000932054794774168	0	0.000109127209774639	4.7280362499744e-05	0.00147691505148036	0.00147691505148036	1.10470143926626e-05	0.00147691505148036
"Mimosa_camporum"	0.0427778234602612	0.00421667302006069	0.0483524936363375	0.00118281387336103	0.0144570344424604	0.00207268397598672	0.0284135792912351	0.000748610001824412	0.0135958353655065	0.00114312139274062	0.0137627898152334	0.0261983540130055	0.00238860892527436	0.00075259578377268	0.000419500242882516	0.00124441869882074	1.06677198714692	0.0355782600704699	0.000706679575080665	0.0142242968839348	0	0.0127005453264203	0	0.000724433548692655	0	0.000900194843052338	0	0	0.193572896714747	0.00793708405556704	0.0039991232118563	0.00507103484084859	0.0105680196199885	0.187050227921192	0.00481791425398844	0.00163765163095988	0.187754415672593	0.00188717605701551	0.00299334407838224	0.000402977724011172	0.000420075278838335	0	0	0.00305715571003734	0.000224000453408866	0.00165653709524907	0.00423664286729347	0.00592241355872685	0.00143537480591325	0.00147969715722574	0.000300979366698175	0.00173490847067889	0.00147969715722574	0.0025815497983255	0.0015476406341362	0.00012543263062878	0.00402937446969479	0.00133680698313316	0	0.00144570344424604	6.99167071470861e-05	9.85678227800859e-05	0	0.000117779929180111	0.00169947942068831	0	0.00355169741140438	0.000210833651003034	9.85678227800859e-05	0.00355169741140438	0.00144570344424604	0.000207268397598672	0.000210833651003034	0.000210833651003034	0	0.00592971001174498	0.00436639233550091	0.00133680698313316	0.00133680698313316	0.000181108387173164	0.00133680698313316
"Rhynchanthera_serrulata"	0.00465918084652237	0.0301602618762532	0.0649496953488786	0.000453050424603935	0.00166112506104114	0.00217938627472241	0.00102167893622664	0.000420133955328866	0.000895816669729134	0.000169172950584455	0.00145059552598194	0.00158070073776609	0.0273300512445498	0.000742977773028166	7.02924558898971e-05	0.000654763258647832	0.0355782600704699	1.1558301709074	7.26921525181749e-05	0.00128959024902507	0	0.000835874845305034	0	0.000732190858156644	0	0.000595670910702148	0	0	0.0123710984756705	0.00772339511334319	0.000527997974131616	0.00512533600709651	0.204113858064878	0.00646646940318815	0.000501449524605049	0.000416054773342173	0.203980546442052	0.000135807851784154	0.0018197250013706	0.0015982840402791	0.00025080065561028	0	0	0.000326923842201567	0.000161583830888356	0.00167412559991677	0.00563041323987879	0.000342641575199176	0.000183353603504152	0.000166746020276881	0.000161643954190747	0.00470060794221213	0.000166746020276881	0.00172294480198351	0.00165361249526648	0.000123829628838028	0.00541247461240655	0.000145599401453824	0	0.000166112506104115	1.17154093149829e-05	3.7754202050328e-05	0	1.21153587530292e-05	0.000111977083716142	0	0.00012770986702833	0.00150801309381266	3.77542020503279e-05	0.00012770986702833	0.000166112506104114	0.000217938627472241	0.00150801309381266	0.00150801309381266	0	0.1926383618179	0.000263450122961015	0.000145599401453824	0.000145599401453824	0.000183047714539161	0.000145599401453824
"Saggitaria_quyanensis"	0.00416373083805236	0.00126229264367538	0.00140980982193515	0.000593559302330743	0.000792793721555127	0.00280973302601363	7.41032377750429e-05	0.0190298832053015	0.0557260117087171	0.0203940852156317	0.0193232567904723	3.8751575353809e-05	6.31343361227783e-05	1.70695358808992e-05	0.0389028231681141	0.00127086309947108	0.000706679575080665	7.26921525181749e-05	1.14721160570267	0.000709736509494331	0	0.000703402543175356	0	2.93717153969103e-06	0	0.0180543784524544	0	0	0.0101199586582943	0.00773250090380334	0.210024683511907	2.05602007778372e-05	0.000203236532118524	0.000263618018483429	0.000567241016255716	0.00278982529195319	0.000247379439761069	0.20465148960872	0.000272510593028418	0.00249131330804069	0.00931403781590768	0	0	0.00254552368749818	5.23081978410452e-05	0.000142394004339282	0.000398457454429292	0.000127552322970936	0.000179579863883365	0.0026793772406431	0.0025905459172412	0.000140638978042933	0.0026793772406431	0.000181404050432824	0.000193231220872906	2.84492264681653e-06	0.000117484151827929	0.000130116588689136	0	7.92793721555128e-05	0.00648380386135236	4.94632751942287e-05	0	0.191201934283778	0.00696575146358964	0	9.26290472188036e-06	6.31146321837692e-05	4.94632751942286e-05	9.26290472188037e-06	7.92793721555127e-05	0.000280973302601363	6.31146321837692e-05	6.31146321837692e-05	0	1.21153587530291e-05	6.4585958923015e-06	0.000130116588689136	0.000130116588689136	7.34292884922757e-07	0.000130116588689136
"Shultesia_brachyptera"	0.0188223531244474	0.055231907266871	0.0149354718581166	0.0013274847753648	0.0157942608349213	0.00105676118838457	0.0561814075054635	0.0010473678007546	0.0138225434948561	0.000714130031157846	0.0137005883165644	0.00144849177153717	0.000772908516267658	8.86449339904021e-05	0.000395041882807599	0.00107314603913841	0.0142242968839348	0.00128959024902507	0.000709736509494331	1.10700448423793	0	0.012818325386848	0	5.70381536245736e-05	0	0.000817352571829172	0	0	0.196928683616925	0.00679586202788162	0.00398320626662297	0.000399267075372015	0.00434996781240206	0.0102230059159006	0.00408226128632111	0.000824795629071765	0.00383027051033636	0.00191194766890734	0.00492921998197467	0.00300314006971828	0.000260782686534454	0	0	0.00230077207470953	0.000125397886945467	0.00434102144683568	0.00135029877368151	0.191523423311172	0.000698822266419383	0.000677464789033714	0.000309778648284061	0.000717016621183593	0.000677464789033713	0.187262342736332	0.00334979389848253	1.4774155665067e-05	0.00124462265484305	0.000588198535138983	0	0.00157942608349213	6.58403138012665e-05	0.0001106237312804	0	0.000118289418249055	0.00172781793685702	0	0.00702267593818294	0.00276159536334355	0.0001106237312804	0.00702267593818294	0.00157942608349213	0.000105676118838457	0.00276159536334355	0.00276159536334355	0	0.000214931708170846	0.000241415295256195	0.000588198535138983	0.000588198535138983	1.42595384061434e-05	0.000588198535138982
"Clidemia_capitellata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0
"Diodia_multiflora"	0.0631852258050777	0.00501048091549982	0.0209607908201319	0.0405913165667526	0.0209019930743982	0.00205003697316017	0.00176523978948543	0.00325398176970809	0.019706219892178	0.00168955663189503	0.0200822652466083	0.000815257643419359	0.000883686947253634	0.00103393851341877	0.0005913534965069	0.0368888555512376	0.0190508179896304	0.00125381226795755	0.00105510381476303	0.0192274880802719	0	1.05181477571982	0	6.74785951627597e-05	0	0.00145365722899883	0	0	0.280118442432812	0.0131986386727927	0.00613076788559222	0.000472350166139318	0.00235350648332118	0.00550620588560265	0.274458984542132	0.00258628972493821	0.00513083761127565	0.00273768703840058	0.00431526165962349	0.00403988148088456	0.000514757192387379	0	0	0.00448482146223472	0.00355493279946585	0.00234072335321481	0.00195173626566035	0.00342523632039767	0.00535714802030473	0.00218573288539556	0.00655489031308644	0.00212181946428428	0.00218573288539556	0.00345510539248698	0.00222506235218367	0.000172323085569796	0.00174673256834433	0.00197453830640868	0	0.00209019930743982	9.85589160844835e-05	0.00338260971389605	0	0.000175850635793839	0.00246327748652225	0	0.000220654973685678	0.000250524045774991	0.00338260971389605	0.000220654973685678	0.00209019930743982	0.000205003697316017	0.000250524045774991	0.000250524045774991	0	0.000208968711326259	0.000135876273903226	0.00197453830640868	0.00197453830640868	1.68696487906899e-05	0.00197453830640868
"Heliconia_psittacorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Miconia_stephananthera"	0.00333033152957525	0.0011884781060393	0.00112685029837728	0.00230000955996023	8.053620474199e-05	7.23699779039713e-05	0.0011696004191076	7.14945888544082e-05	3.31307548568107e-05	6.16021102997279e-05	7.94716635759486e-05	0.0446094147138191	0.042641859424153	0.0456646798679766	3.83475461030075e-06	6.62820863559755e-05	0.00108665032303898	0.00109828628723497	4.40575730953654e-06	8.55572304368605e-05	0	6.74785951627596e-05	0	1.18846706059274	0	2.39484872032087e-05	0	0	0.000432343548978958	0.000291606049063487	3.74338043840869e-05	0.319269424149176	0.00744335238206473	0.00786628375216403	0.000323656986812599	0.000120246681696425	0.000458060293243765	5.51476301040755e-06	0.000171550386075391	0.000260028192238786	1.55763873462466e-05	0	0	0.00011400681824622	0.00780244744132612	6.74775257761641e-05	0.000101141189321838	0.000160459590794594	0.000295740323629246	0.000111773124086692	1.99838379994636e-05	0.00721104943099139	0.000111773124086692	7.36834437081085e-05	0.000163496765601191	0.0076107799779961	9.39041915314403e-05	0.000104072860299226	0	8.053620474199e-06	6.39125768383459e-07	0.000191667463330019	0	7.34292884922757e-07	4.14134435710134e-06	0	0.00014620005238845	5.94239053019651e-05	0.000191667463330019	0.00014620005238845	8.053620474199e-06	7.23699779039713e-06	5.94239053019651e-05	5.94239053019651e-05	0	0.000183047714539161	0.00743490245230319	0.000104072860299227	0.000104072860299226	0.297116765148185	0.000104072860299226
"Sinningia_sp1_M_PL_030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xyris_laxifolia"	0.029579660119724	0.0244552774888564	0.0234685350142524	0.00191118895009803	0.00171753466044654	0.0242262242508876	0.000239911837200863	0.0271191089245826	0.0273444714078578	0.0265841244099938	0.0456644478475524	0.00018795927622005	0.000712501469494836	6.94529860150667e-05	0.00264721771266461	0.0221810449093381	0.00135029226457851	0.000893506366053223	0.0270815676786816	0.00122602885774376	0	0.00145365722899883	0	2.39484872032087e-05	0	1.04319567118489	0	0	0.0129707451638701	0.27672927652485	0.281151531483084	0.000167639410422461	0.00344614309822187	0.00121072861519124	0.00514388525005559	0.00673687541940297	0.00232967768962632	0.00837285649120659	0.00231888171922885	0.00477191823585716	0.00618684092844875	0	0	0.00663242035968543	0.000170841243510681	0.00139451734048747	0.00437833367627646	0.000234327122607401	0.00108363012458288	0.0042473799299906	0.00708672943379584	0.00104311462365718	0.0042473799299906	0.00142710201740011	0.00214712825318419	1.15754976691778e-05	0.0019557112511877	0.000924364378741375	0	0.000171753466044655	0.000441202952110768	0.000159265745841503	0	0.00451359461311359	0.00341805892598222	0	2.99889796501079e-05	0.00122276387444282	0.000159265745841503	2.99889796501079e-05	0.000171753466044654	0.00242262242508876	0.00122276387444282	0.00122276387444282	0	0.000148917727675537	3.1326546036675e-05	0.000924364378741374	0.000924364378741374	5.98712180080218e-06	0.000924364378741374
"Montricharida_arborescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thalia_geniculata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.0885149962629644	0.011683258912286	0.0781025957328899	0.00409421488052149	0.079298547148583	0.00424152050584609	0.00601679319219953	0.00281681219335915	0.0755614989423433	0.00354857507255148	0.0735941978517988	0.00228461860990151	0.00188729262958662	0.000205567193923823	0.00211846620359803	0.00444508949828408	0.0725898362680302	0.00463916192837642	0.00379498449686035	0.0738482563563469	0	0.0700296106082031	0	0.000108085887244739	0	0.00324268629096752	0	0	1.07776271151453	0.0210337528277548	0.0208833044963919	0.000756601210713176	0.00818045501634897	0.0159972685952312	0.0213555291083592	0.00354234720797214	0.0193800493438086	0.010430762484536	0.0112801112936902	0.00127744904316098	0.00122080163525322	0	0	0.0119653683646925	0.000375445772364094	0.0085140176604726	0.0069327016949921	0.0130601418750828	0.00310727820659443	0.00320966551728657	0.00109294977388391	0.00308064240481541	0.00320966551728657	0.0128922056716721	0.00335025657883194	3.42611989873037e-05	0.00650854964440749	0.00276609363321764	0	0.00792985471485831	0.000353077700599673	0.000341184573376791	0	0.000632497416143392	0.00944518736779292	0	0.000752099149024942	0.000584162945614298	0.000341184573376791	0.000752099149024942	0.0079298547148583	0.000424152050584609	0.000584162945614298	0.000584162945614298	0	0.000773193654729404	0.000380769768316917	0.00276609363321764	0.00276609363321764	2.70214718111849e-05	0.00276609363321764
"Augochlorensis_callichroa"	0.0993249031814273	0.0916016684023295	0.0885668685999347	0.00466740001461089	0.00457642277132427	0.088638634741547	0.000715877383283337	0.00974862756093467	0.00484285773704177	0.00640809158371004	0.0839678908912534	0.000606074591282043	0.00257377939065801	0.000194444585794589	0.002094687799815	0.0822804990324063	0.00340160745238587	0.00331002647714708	0.00331392895877286	0.00291251229766355	0	0.00377103962079791	0	8.33160140181393e-05	0	0.0790655075785286	0	0	0.0240385746602912	1.06790420226346	0.0334396318593784	0.000583212098126975	0.0129412901147452	0.00386133490460801	0.0181490296362377	0.0131863451436911	0.00849917803825005	0.00150679334356153	0.00814162892166851	0.00618761186645088	0.010013989555421	0	0	0.0135998895858263	0.00042135743218334	0.0050377256972489	0.0162444358574826	0.000574903389187675	0.00349285322563718	0.00390491467238336	0.0149319949505179	0.00353286645619594	0.00390491467238336	0.00506550213639373	0.00768398664453607	3.24074309657648e-05	0.00738057238332788	0.0031039032244196	0	0.000457642277132427	0.0003491146333025	0.000388950001217575	0	0.00055232149312881	0.000605357217130221	0	8.94846729104172e-05	0.00458008342011647	0.000388950001217575	8.94846729104172e-05	0.000457642277132427	0.00886386347415471	0.00458008342011647	0.00458008342011647	0	0.000551671079524514	0.00010101243188034	0.0031039032244196	0.0031039032244196	2.08290035045348e-05	0.0031039032244196
"Toxomerus_floralis"	0.0189937372974686	0.00621944155309606	0.00530727145707513	0.00297735578578124	0.00229371587046191	0.00826626226200331	0.000243769965520117	0.0987278081373959	0.104535027894389	0.099928406056265	0.0986899004989562	0.000145762513598159	0.000276226487321336	8.33673582656775e-05	0.00849418305084343	0.006443680604946	0.00199956160592815	0.000263998987065808	0.105012341755953	0.00199160313331148	0	0.00204358929519741	0	1.24779347946956e-05	0	0.0937171771610281	0	0	0.0278444059951892	0.0390129038359415	1.09116649407296	8.73455435628693e-05	0.000843282278142254	0.000981579556156961	0.00242651136398468	0.0137611565339207	0.000819532720255254	0.0319846326212648	0.00113389795524689	0.0129000610769777	0.014733374158374	0	0	0.0129297918529154	0.000262007541859383	0.000540343664700994	0.00126889884762326	0.000362405101241929	0.000841667272694331	0.013084605047579	0.0134149227846655	0.000639592038432783	0.013084605047579	0.000642905933206717	0.000904526368200697	1.38945597109462e-05	0.000442272621422927	0.000593554290545894	0	0.000229371587046191	0.00141569717514057	0.000248112982148437	0	0.0175020569593256	0.0130668784867987	0	3.04712456900146e-05	0.000310972077654803	0.000248112982148437	3.04712456900146e-05	0.000229371587046191	0.000826626226200331	0.000310972077654803	0.000310972077654803	0	4.39998311776347e-05	2.42937522663598e-05	0.000593554290545894	0.000593554290545894	3.1194836986739e-06	0.000593554290545894
"Auhochloropsis_vesta"	0.0116561603535134	0.00415967337113756	0.00394397604432049	0.00805003345986082	0.000281876716596965	0.000253294922663899	0.00409360146687661	0.000250231060990429	0.000115957641998837	0.000215607386049048	0.00027815082251582	0.156132951498367	0.149246507984535	0.159826379537918	1.34216411360526e-05	0.000231987302245914	0.00380327613063644	0.00384400200532238	1.54201505833779e-05	0.000299450306529012	0	0.000236175083069659	0	0.159634712074588	0	8.38197052112305e-05	0	0	0.00151320242142635	0.00102062117172221	0.000131018315344304	1.11744298452212	0.0260517333372266	0.0275319931325741	0.00113279945384409	0.000420863385937486	0.00160321102635318	1.93016705364264e-05	0.000600426351263867	0.00091009867283575	5.4517355711863e-05	0	0	0.00039902386386177	0.0273085660446414	0.000236171340216574	0.000353994162626432	0.000561608567781078	0.00103509113270236	0.000391205934303424	6.99434329981226e-05	0.0252386730084699	0.000391205934303424	0.00025789205297838	0.00057223867960417	0.0266377299229863	0.000328664670360041	0.000364255011047293	0	2.81876716596965e-05	2.23694018934211e-06	0.000670836121655068	0	2.57002509722965e-06	1.44947052498547e-05	0	0.000511700183359576	0.000207983668556878	0.000670836121655068	0.000511700183359576	2.81876716596965e-05	2.532949226639e-05	0.000207983668556878	0.000207983668556878	0	0.000640667000887063	0.0260221585830612	0.000364255011047293	0.000364255011047293	0.039908678018647	0.000364255011047293
