"Berberis_vulgaris"	"Juniperus_sabina"	"Daphne_oleoides"	"Juniperus_communis"	"Rosa_canina"	"Turdus_torquatus"	"Turdus_viscivorus"	"Turdus_iliacus"	"Turdus_merula"
"Berberis_vulgaris"	1.12985685071575	0.129856850715746	0.0286298568507157	0.0224948875255624	0.0224948875255624	0.179959100204499	0.171779141104294	0.157464212678937	0.157464212678937
"Juniperus_sabina"	0.129856850715746	1.12985685071575	0.0286298568507157	0.0224948875255624	0.0224948875255624	0.179959100204499	0.171779141104294	0.157464212678937	0.157464212678937
"Daphne_oleoides"	0.114519427402863	0.114519427402863	1.0961145194274	0.00408997955010225	0.00408997955010225	0.032719836400818	0.576687116564417	0.0286298568507157	0.0286298568507157
"Juniperus_communis"	0.0899795501022495	0.0899795501022495	0.00408997955010225	1.07464212678937	0.0746421267893661	0.597137014314928	0.0245398773006135	0.0224948875255624	0.0224948875255624
"Rosa_canina"	0.0899795501022495	0.0899795501022495	0.00408997955010225	0.0746421267893661	1.07464212678937	0.597137014314928	0.0245398773006135	0.0224948875255624	0.0224948875255624
"Turdus_torquatus"	0.179959100204499	0.179959100204499	0.0081799591002045	0.149284253578732	0.149284253578732	1.19427402862986	0.049079754601227	0.0449897750511247	0.0449897750511247
"Turdus_viscivorus"	0.229038854805726	0.229038854805726	0.192229038854806	0.0081799591002045	0.0081799591002045	0.065439672801636	1.15337423312883	0.0572597137014315	0.0572597137014315
"Turdus_iliacus"	0.314928425357873	0.314928425357873	0.0143149284253579	0.0112474437627812	0.0112474437627812	0.0899795501022495	0.0858895705521472	1.07873210633947	0.0787321063394683
"Turdus_merula"	0.314928425357873	0.314928425357873	0.0143149284253579	0.0112474437627812	0.0112474437627812	0.0899795501022495	0.0858895705521472	0.0787321063394683	1.07873210633947
