"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Premna_serratifolia"	"Ochna_kirkii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_115"	"Unidentified_sp2_M_PL_115"	"Ceratina_tabescens"	"Hemipyrellia_sp1_M_PL_115"	"Lygistorrhina_sp1_M_PL_115"	"Tricimba_seychellensis"	"Unidentified_sp4_M_PL_115"	"Xylocopa_caffra"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_115"	"Unidentified_sp3_M_PL_115"
"Rhynchium_brunneum"	0.0142993692195668	0.0424920192700271	0.0127176196890375	0.0129296978383823	0.584227960649653	0	0.10440679510053	0.00703546832558788	0.000794409401087045	0.100406471008516	1.09737132677494	0.000794409401087045	0.00320591469092747	0.000794409401087045	0.00303514423357337	0.00303514423357336	0.00238411186221674	0.000794409401087045	0.000794409401087044	0	0.00303514423357336	0.00303514423357337	0.000794409401087045	0.00161621222979778
"Neophyllomyza_approximatonervis"	0.621695764232829	0.0107829986726231	0.0189992237571917	0.0104222235975006	0.00476645640652227	0	0.0397809580798157	0.0389865486787287	0.0345386535684905	0.0015646235919887	0.000794409401087045	1.03453865356849	0.00367768091933653	0.0345386535684905	0.000770214190901653	0.000770214190901652	0.0369135565381394	0.0345386535684905	0.0345386535684905	0	0.000770214190901652	0.000770214190901653	0.0345386535684905	0.00130277794968757
"Unidentified_sp1_M_PL_115"	0.0330991282740287	0.021757908333858	0.296401103332086	0.305790782653911	0.00961774407278242	0	0.080269919862943	0.0786669625174792	0.00183884045966826	0.00315709365502503	0.00160295734546374	0.00183884045966826	1.07527398574825	0.00183884045966826	0.00155413630956129	0.00155413630956129	0.0388889783761791	0.00183884045966826	0.00183884045966826	0	0.00155413630956129	0.00155413630956129	0.00183884045966826	0.0382238478317389
"Unidentified_sp2_M_PL_115"	0.621695764232829	0.0107829986726231	0.0189992237571917	0.0104222235975006	0.00476645640652227	0	0.0397809580798157	0.0389865486787287	0.0345386535684905	0.0015646235919887	0.000794409401087045	0.0345386535684905	0.00367768091933653	1.03453865356849	0.000770214190901653	0.000770214190901653	0.0369135565381395	0.0345386535684905	0.0345386535684905	0	0.000770214190901653	0.000770214190901653	0.0345386535684905	0.00130277794968757
"Ceratina_tabescens"	0.0138638554362297	0.609725764876016	0.0123302810183054	0.0125358999346752	0.0182108654014402	0	0.0504654713918845	0.0474303271583111	0.000770214190901653	0.0465869845818603	0.00303514423357336	0.000770214190901653	0.00310827261912258	0.000770214190901653	1.04355184034829	0.0435518403482869	0.00231149931818983	0.000770214190901653	0.000770214190901652	0	0.0435518403482869	0.0435518403482869	0.000770214190901653	0.0015669874918344
"Hemipyrellia_sp1_M_PL_115"	0.0138638554362297	0.609725764876016	0.0123302810183054	0.0125358999346752	0.0182108654014402	0	0.0504654713918845	0.0474303271583111	0.000770214190901653	0.0465869845818602	0.00303514423357336	0.000770214190901653	0.00310827261912258	0.000770214190901653	0.0435518403482869	1.04355184034829	0.00231149931818983	0.000770214190901653	0.000770214190901652	0	0.0435518403482869	0.0435518403482869	0.000770214190901653	0.0015669874918344
"Lygistorrhina_sp1_M_PL_115"	0.332222008843255	0.0161804952273288	0.286573918630091	0.0245379083793418	0.00715233558665021	0	0.0596935622354521	0.0585015063043437	0.0184567782690697	0.00234780559020328	0.00119205593110837	0.0184567782690697	0.0388889783761791	0.0184567782690697	0.00115574965909492	0.00115574965909492	1.05427851809783	0.0184567782690697	0.0184567782690697	0	0.00115574965909492	0.00115574965909492	0.0184567782690697	0.00306723854741772
"Tricimba_seychellensis"	0.621695764232829	0.0107829986726231	0.0189992237571916	0.0104222235975006	0.00476645640652227	0	0.0397809580798157	0.0389865486787287	0.0345386535684905	0.0015646235919887	0.000794409401087045	0.0345386535684905	0.00367768091933653	0.0345386535684905	0.000770214190901653	0.000770214190901653	0.0369135565381394	1.03453865356849	0.0345386535684905	0	0.000770214190901653	0.000770214190901653	0.0345386535684905	0.00130277794968757
"Unidentified_sp4_M_PL_115"	0.621695764232829	0.0107829986726231	0.0189992237571916	0.0104222235975006	0.00476645640652227	0	0.0397809580798157	0.0389865486787287	0.0345386535684905	0.0015646235919887	0.000794409401087045	0.0345386535684905	0.00367768091933653	0.0345386535684905	0.000770214190901653	0.000770214190901653	0.0369135565381394	0.0345386535684905	1.03453865356849	0	0.000770214190901652	0.000770214190901653	0.0345386535684905	0.00130277794968757
"Xylocopa_caffra"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Hemipyrellia_germana"	0.0138638554362297	0.609725764876016	0.0123302810183054	0.0125358999346752	0.0182108654014402	0	0.0504654713918845	0.0474303271583111	0.000770214190901653	0.0465869845818602	0.00303514423357336	0.000770214190901653	0.00310827261912258	0.000770214190901653	0.0435518403482869	0.0435518403482869	0.00231149931818983	0.000770214190901653	0.000770214190901653	0	1.04355184034829	0.0435518403482869	0.000770214190901653	0.0015669874918344
"Ornidia_obesa"	0.0138638554362297	0.609725764876016	0.0123302810183054	0.0125358999346752	0.0182108654014402	0	0.0504654713918845	0.0474303271583111	0.000770214190901653	0.0465869845818602	0.00303514423357336	0.000770214190901653	0.00310827261912258	0.000770214190901653	0.0435518403482869	0.0435518403482869	0.00231149931818983	0.000770214190901653	0.000770214190901653	0	0.0435518403482869	1.04355184034829	0.000770214190901653	0.0015669874918344
"Phelsuma_sp1_M_PL_115"	0.621695764232829	0.0107829986726231	0.0189992237571916	0.0104222235975006	0.00476645640652227	0	0.0397809580798157	0.0389865486787287	0.0345386535684905	0.0015646235919887	0.000794409401087045	0.0345386535684905	0.00367768091933653	0.0345386535684905	0.000770214190901653	0.000770214190901653	0.0369135565381394	0.0345386535684905	0.0345386535684905	0	0.000770214190901653	0.000770214190901653	1.03453865356849	0.00130277794968757
"Unidentified_sp3_M_PL_115"	0.0234500030943763	0.0219378248856816	0.038653593161183	0.572927972146639	0.00969727337878669	0	0.0809336733347975	0.0793174611049997	0.00130277794968757	0.00318319972163218	0.00161621222979778	0.00130277794968757	0.0764476956634778	0.00130277794968757	0.0015669874918344	0.0015669874918344	0.00613447709483545	0.00130277794968757	0.00130277794968757	0	0.0015669874918344	0.0015669874918344	0.00130277794968757	1.07161599651833
