"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Rhombomys_opimus"	1.09718183416571	0.0345362712169904	0.0568888744465157	0.0345600264763994	0.0257096356259907	0.0273952131756498	0.011100837924528	0.0178393759268491	0.00837843403772575	0.00905071654430994	0.000711563978588306	0.00630477127514943	0	0.00305569088476269	0	0.000355781989294153	0.000264305664869713	0.0390840501860839	0.0368213710500064	0.0360332746406128	0.0382177767229607	0.0295905831132111	0.0302137653984889	0.0320847542900082	0.0311604136230743	0.0322612299237975	0.0310178164190254	0.0280196728188293	0.0310178164190253	0.0295905831132111	0.0324142220919797	0.0295905831132111	0.0295895033286926	0.0310178164190253	0.028386056140023	0.027368613966475	0.00142312795717661	0.00105722265947885	0.00142312795717661	0.00281614725691133	0	0.027368613966475	0.00142312795717661	0.0261233770039455	0.000763922721190673	0	0.000788096409393678
"Meriones_meridianus"	0.0659328814142544	1.05886221611193	0.0580888545253443	0.0238154153270989	0.0436663352208063	0.0159475279258101	0.0182651283984753	0.0191760268430551	0.00939463360705032	0.00366875535437119	0.000414221504566496	0.0100917668275042	0	0.00536757551129487	0	0.000207110752283248	0.000434884009487507	0.0609400103451439	0.0600228215065511	0.058761350653113	0.0615885937743928	0.00458864453921251	0.00474695322443443	0.0563595428685961	0.052718745271573	0.00752413301012958	0.0540621339053355	0.00350612566070801	0.0540621339053355	0.0045886445392125	0.0556279061731772	0.00458864453921251	0.0516362263930685	0.0540621339053355	0.002487019348456	0.00229471814285457	0.000828443009132991	0.00173953603795003	0.000828443009132991	0.00180740651149586	0	0.00229471814285457	0.000828443009132991	0.0015698305098632	0.00134189387782372	0	0.00126147085343803
"Meriones_libycus"	0.079644424225122	0.0425984933185858	1.07544260556979	0.040851778169552	0.0307928499123564	0.0133748874581313	0.0112153428558891	0.0158926272770208	0.0110176782444586	0.00304853639714972	0.000347399674237176	0.00792323652681534	0	0.000742741894346364	0	0.000173699837118588	0.000267031972759265	0.0476785783721379	0.0469164442728505	0.0459260397069985	0.0487527239802602	0.0396012816749171	0.00549633191515016	0.00779878989063682	0.041537576825762	0.0425727490449712	0.0413913917020748	0.0377443826672102	0.0413913917020748	0.0396012816749171	0.0432276714094846	0.0396012816749171	0.039680677818055	0.0413913917020748	0.00265842991417129	0.00250424524479892	0.000694799348474352	0.00106812789103706	0.000694799348474352	0.00246484843762197	0	0.00250424524479891	0.000694799348474352	0.00189629581488386	0.000185685473586591	0	0.000990404565851917
"Spermophilus_fulvus"	0.0659782323640353	0.0238154153270989	0.0557069702312073	1.07064791150945	0.0164166761711525	0.0353714296248829	0.0140194426199723	0.0259480008185503	0.00932436449096847	0.00366663253375562	0.00091873843181514	0.010083701814574	0	0.000642651927106776	0	0.00045936921590757	0.000333796252856484	0.060894808536009	0.0599781504025701	0.0587176876757483	0.0615322111510648	0.0520936234616091	0.0536979453394752	0.00674784523462115	0.0531761423401137	0.0555011128400003	0.00542236574565722	0.0034278093020887	0.00542236574565722	0.0520936234616092	0.00697642649415197	0.0520936234616092	0.0045103281805932	0.00542236574565722	0.0024875684278207	0.00317870255005829	0.00183747686363028	0.00133518501142593	0.00183747686363028	0.0502736064151969	0	0.00317870255005829	0.00183747686363028	0.00157091029438179	0.000160662981776694	0	0.00126046272682175
"Meriones_tamariscinus"	0.0599891497939783	0.0533699652698744	0.051321416520594	0.0200648264314086	1.05163285468231	0.0183267524445276	0.0215691210700991	0.0223998656489559	0.0109510607171876	0.00420307146165719	0.000476019544013705	0.0118702855487783	0	0.00640738392627209	0	0.000238009772006852	0.000513550501669025	0.0716660244544083	0.070615256588994	0.0691314708953967	0.0724404333751919	0.00405106453941664	0.00477337526091768	0.0672775312258569	0.00647697205168366	0.00747623172911142	0.0639889819689702	0.00313902697435262	0.0639889819689702	0.00405106453941664	0.0658141587551682	0.00405106453941664	0.00556493448661964	0.0639889819689702	0.00247908095574712	0.0022613472923568	0.000952039088027409	0.0020542020066761	0.000952039088027409	0.00174507176708801	0	0.0022613472923568	0.000952039088027409	0.00142831309033282	0.00160184598156802	0	0.00148378569359729
"Allactaga_elater"	0.0522999524262405	0.0159475279258101	0.0182384828974517	0.0353714296248829	0.0149946156364317	1.10110625519848	0.0136331912494017	0.0206654749915986	0.0039448662383347	0.00352106684233235	0.0286001624726877	0.00985729866267717	0	0.000528328139011817	0	0.0143000812363438	0.000324599791652422	0.0597938184810839	0.0589135517705008	0.0576813894376661	0.0595710294768899	0.00346097864812109	0.0543794189019523	0.00554744545962408	0.00418586628111246	0.00559456171105296	0.00341110822745994	0.00185318639244459	0.00341110822745994	0.00346097864812109	0.00406858593384906	0.00346097864812109	0.00257807402543596	0.00341110822745994	0.00212550367311262	0.051295521289733	0.0572003249453754	0.00129839916660969	0.0572003249453754	0.0516580765828799	0	0.051295521289733	0.0572003249453754	0.00124523696252954	0.000132082034752954	0	0.00123216233283465
"Dipus_sagitta"	0.0388529327358478	0.0334860687305381	0.0280383571397228	0.0257023114699492	0.0323536816051486	0.0249941839572365	1.05490552810658	0.0310998584205024	0.00628983536792154	0.00563909988260926	0.000649199583304845	0.0166735803922559	0	0.00920729786181276	0	0.000324599791652422	0.0251167982882519	0.101107773663704	0.0996979986930514	0.0976138011440194	0.100746304587705	0.00302796861669912	0.00545087444143248	0.0966766275490339	0.00455006264990539	0.00629769296996002	0.00517920252074929	0.00185968173170142	0.00517920252074928	0.00302796861669912	0.00622750841540288	0.00302796861669912	0.0033817757649077	0.00517920252074928	0.00233484479769631	0.00206116909782748	0.00129839916660969	0.100467193153008	0.00129839916660969	0.00230438615578117	0	0.00206116909782747	0.00129839916660969	0.000925069827043996	0.00230182446545319	0	0.00208419754903199
"Cricetulus_migratorius"	0.0535181277805473	0.0301337564676579	0.0340556298793302	0.0407754298577218	0.0287998272629433	0.0324743178439407	0.0266570215032878	1.04402547644973	0.0133444457745567	0.005065365804907	0.000843488775167291	0.0146778042630887	0	0.00790620629469751	0	0.000421744387583646	0.000634690988173518	0.0886044031538459	0.0873380617026191	0.085503336169733	0.0895621359983785	0.00426285743017287	0.0791770234419092	0.0830151660943238	0.00563257363324823	0.0810601800437701	0.00537913540684863	0.00240942880027642	0.00537913540684863	0.00426285743017287	0.00760320970260809	0.00426285743017287	0.00377914500335178	0.00537913540684863	0.00254058258885883	0.00275034649417484	0.00168697755033458	0.00253876395269407	0.00168697755033458	0.00332953398643921	0	0.00275034649417484	0.00168697755033458	0.00127424113763208	0.00197655157367438	0	0.00183472553288608
"Ellobius_talpinus"	0.0586490382640803	0.0344469898925179	0.055088391222293	0.0341893364668844	0.0328531821515627	0.0144645095405606	0.0125796707358431	0.0311370401406324	1.04560806175673	0.00110996228742714	0.000375701546508066	0.0115577669834398	0	0.000786315601698243	0	0.000187850773254033	0.000299515969901026	0.0138297645244874	0.0135522739526306	0.0121075530797006	0.187820284245419	0.0047867461288588	0.00583201842359761	0.00825631381783154	0.00635251839670052	0.181278830717407	0.0066236344344037	0.00323268538036406	0.0066236344344037	0.0047867461288588	0.180891644727192	0.0047867461288588	0.00479845764820578	0.0066236344344037	0.00167389624481108	0.00205388337934341	0.000751403093016133	0.0011980638796041	0.000751403093016133	0.00221153845488386	0	0.00205388337934341	0.000751403093016133	0.00139640567295429	0.000196578900424561	0	0.00144472087292997
"Spermophilopsis_leptodactylus"	0.0950325237152544	0.0201781544490416	0.0228640229786229	0.0201664789356559	0.0189138215774574	0.0193658676328279	0.0169172996478278	0.0177287803171745	0.00166494343114071	1.08231479167163	0.000503009548904621	0.0163555123156158	0	0.000673829488972063	0	0.000251504774452311	0.000402792848757804	0.282088948162632	0.0115102502447251	0.00946581120527307	0.0117877408165818	0.00394147136880382	0.00532594543132623	0.00707520963420666	0.00485866020739662	0.00548530339188735	0.00499276993937201	0.00302481323536491	0.00499276993937201	0.00394147136880382	0.0052702605112288	0.00394147136880382	0.00394200207395771	0.00499276993937201	0.272841377053984	0.00314294584666057	0.00100601909780924	0.00161117139503122	0.00100601909780924	0.00179692484402199	0	0.00314294584666057	0.00100601909780924	0.00226267913607748	0.000168457372243016	0	0.00204443903945198
