"Psiadia_terebinthina"	"Gaertnera_sp1_M_PL_079"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Antidesma_madagascariense"	"Psathura_terniflora"	"Tabernaemontana_persicarifolia"	"Labourdonnaisia_callophylloides"	"Euodia_obtusifolia"	"Tristhema_mauritiana"	"Olea_lancea"	"Psidium_cattleianum"	"Villa_unifasciata"	"Nacoleia_sp1_M_PL_079"	"Chaetocnema_sp1_M_PL_079"	"Technomyrmex_albipes"	"Ahasverus_advena"	"Apis_mellifera"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_079"	"Allograpta_nasuta"	"Polistes_hebraeus"	"Syritta_nigrofemorata"	"Chrysomya_megacephala"	"Miridae_sp1_M_PL_079"	"Orthellia_albigena"	"Pachycerina_crinicornis"	"Phalanta_phalantha"	"Phorinia_sp1_M_PL_079"	"Stomorhina_lunata"
"Olea_lancea"	0.05375504021581	0.0486043699909394	0.0507840594418051	0.000776432707743747	0.00260300346481676	0.0435531503765119	0.0020799404446266	0.00142669602221718	0.000477869267337544	0.0470082805096455	1.04113224544594	0.0411322454459398	0.575851436243157	0.00961242706373435	0.00382295413870035	0.000728394136978565	0.0120788330756782	0.00856017613330307	0.0145254295834327	7.76432707743747e-05	0.00721839607658431	0.00486043699909394	0.00298639112310055	7.76432707743747e-05	0.00298639112310055	0.00423200495348376	0.00423200495348376	0.0117520701274114	7.76432707743747e-05	0.00298639112310055
"Psidium_cattleianum"	0.05375504021581	0.0486043699909394	0.0507840594418051	0.000776432707743747	0.00260300346481676	0.0435531503765119	0.0020799404446266	0.00142669602221718	0.000477869267337544	0.0470082805096455	0.0411322454459398	1.04113224544594	0.575851436243157	0.00961242706373435	0.00382295413870035	0.000728394136978565	0.0120788330756782	0.00856017613330307	0.0145254295834327	7.76432707743747e-05	0.00721839607658431	0.00486043699909394	0.00298639112310055	7.76432707743747e-05	0.00298639112310055	0.00423200495348376	0.00423200495348376	0.0117520701274114	7.76432707743747e-05	0.00298639112310055
"Villa_unifasciata"	0.10751008043162	0.0972087399818788	0.10156811888361	0.00155286541548749	0.00520600692963353	0.0871063007530238	0.0041598808892532	0.00285339204443436	0.000955738534675087	0.0940165610192911	0.0822644908918796	0.0822644908918796	1.15170287248631	0.0192248541274687	0.0076459082774007	0.00145678827395713	0.0241576661513565	0.0171203522666061	0.0290508591668655	0.000155286541548749	0.0144367921531686	0.00972087399818788	0.00597278224620111	0.000155286541548749	0.00597278224620111	0.00846400990696751	0.00846400990696751	0.0235041402548228	0.000155286541548749	0.0059727822462011
"Nacoleia_sp1_M_PL_079"	0.0280207926405333	0.204953270240948	0.213304546604286	0.00800501470534306	0.000682498169928646	0.00364385902125264	0.18741558119748	0.0040094614047903	0.00656148099628749	0.0036618769766607	0.00320414235457811	0.00320414235457811	0.0448579929640936	1.08512460120716	0.0524918479702999	0.000971126013016468	0.0398274166100371	0.0240567684287418	0.00263830000004717	0.000800501470534306	0.0193320895859424	0.0204953270240948	0.00155671070225185	0.000800501470534307	0.00155671070225185	0.0177753788836905	0.0177753788836905	0.000915469244165176	0.000800501470534307	0.00155671070225185
"Chaetocnema_sp1_M_PL_079"	0.164751128942914	0.0118979292706853	0.0130724808859683	0.172379216922944	0.00664730213994807	0.0028781038678028	0.14835887857397	0.00188047880434493	0.141797397577682	0.00109227261105724	0.000955738534675087	0.000955738534675087	0.0133803394854512	0.0393688859777249	1.13437918062146	0.0188997472272814	0.0114320068310611	0.0112828728260696	0.0115341919987663	0.0172379216922944	0.0102422139039926	0.00118979292706853	0.00915284049682858	0.0172379216922944	0.00915284049682857	0.00108937340716402	0.00108937340716402	0.000273068152764311	0.0172379216922944	0.00915284049682857
"Technomyrmex_albipes"	0.0203229150458461	0.00111205054995738	0.00124265264412415	0.330660456377537	0.289119035274363	0.0131467812287664	0.00496771831007447	0.000225501071068377	0.00472493680682035	0.000416225221130609	0.000364197068489283	0.000364197068489283	0.00509875895884996	0.0014566890195247	0.0377994944545628	1.10534580445634	0.00134381027788642	0.00135300642641026	0.0766955049616628	0.0330660456377537	0.00123260522289068	0.000111205054995738	0.00112905083588034	0.0330660456377537	0.00112905083588034	0.000103554387010346	0.000103554387010346	0.000104056305282652	0.0330660456377537	0.00112905083588034
"Ahasverus_advena"	0.214266474197247	0.201499650893126	0.210499706528145	0.00250506217822501	0.00258146920307378	0.0063837785153188	0.00854323724018305	0.00582793783641287	0.00190533447184352	0.004601460219306	0.00402627769189275	0.00402627769189275	0.0563678876864985	0.0398274166100372	0.0152426757747482	0.000895873518590947	1.04959530031095	0.0349676270184772	0.0141450049405563	0.000250506217822501	0.0294453352216369	0.0201499650893126	0.0119036930109581	0.000250506217822501	0.0119036930109581	0.0175416422106788	0.0175416422106788	0.0011503650548265	0.000250506217822501	0.0119036930109581
"Apis_mellifera"	0.222900185556346	0.211157599163517	0.0176222815212752	0.00247762338283918	0.00261696778395836	0.00524485875732434	0.00588994020913522	0.187908927919704	0.00188047880434493	0.00326101947935355	0.00285339204443436	0.00285339204443436	0.039947488622081	0.0240567684287418	0.0150438304347594	0.000902004284273509	0.0349676270184772	1.12745356751822	0.0143488002773399	0.000247762338283918	0.0138518671021255	0.0211157599163517	0.0123833436420192	0.000247762338283918	0.0123833436420192	0.00146852346010626	0.00146852346010626	0.000815254869838389	0.000247762338283918	0.0123833436420192
"Dysauxes_florida"	0.217750057928274	0.0105584148043524	0.0119032562359364	0.0172999405804763	0.197601370332244	0.189660596033111	0.00236208199980224	0.00239146671288999	0.00192236533312771	0.00553349698416485	0.00484180986114424	0.00484180986114424	0.0677853380560194	0.00263830000004717	0.0153789226650217	0.0511303366411085	0.0141450049405563	0.0143488002773399	1.1089127170318	0.00172999405804763	0.013089163460121	0.00105584148043524	0.0120972254404597	0.00172999405804763	0.0120972254404597	0.000991938019661371	0.000991938019661371	0.00138337424604121	0.00172999405804763	0.0120972254404597
"Brachymyrmex_sp1_M_PL_079"	0.0108867084699271	0.000765292930626039	0.00084206667824073	0.617825863135323	0.0173980198479007	0.000942640299798189	0.00901921158141435	0.000123881169141959	0.0086189608461472	8.87351665992854e-05	7.76432707743747e-05	7.76432707743747e-05	0.00108700579084125	0.00240150441160292	0.0689516867691776	0.0661320912755074	0.000751518653467503	0.000743287014851754	0.00518998217414289	1.06178258631353	0.000674989360404899	7.6529293062604e-05	0.000604817137218171	0.0617825863135323	0.000604817137218171	7.01722231867276e-05	7.01722231867276e-05	2.21837916498213e-05	0.0617825863135323	0.000604817137218171
"Allograpta_nasuta"	0.306328723589929	0.0202805484375983	0.301460226804394	0.00337494680202449	0.00358044217075293	0.00688148890332241	0.00739357587248374	0.00346296677553137	0.00256055347599815	0.00412479775804818	0.00360919803829215	0.00360919803829215	0.0505287725360902	0.0289981343789136	0.0204844278079852	0.00123260522289068	0.0441680028324554	0.0207778006531882	0.0196337451901816	0.000337494680202449	1.0421399479887	0.00202805484375983	0.0170182624216627	0.000337494680202449	0.0170182624216627	0.0251216855670328	0.0251216855670328	0.00103119943951204	0.000337494680202449	0.0170182624216627
"Polistes_hebraeus"	0.0301419754118814	0.563937855804183	0.0285786659756483	0.000765292930626039	0.00058352326771549	0.00538835773931156	0.0108425599755817	0.0105578799581759	0.000594896463534264	0.00555478514182164	0.00486043699909394	0.00486043699909394	0.0680461179873152	0.0614859810722844	0.00475917170827411	0.000222410109991477	0.0604498952679379	0.0633472797490552	0.00316752444130573	7.65292930626039e-05	0.00405610968751965	1.05639378558042	0.00167455418954896	7.6529293062604e-05	0.00167455418954896	0.00238155549797069	0.00238155549797069	0.00138869628545541	7.6529293062604e-05	0.00167455418954896
"Syritta_nigrofemorata"	0.582833534868071	0.0167455418954897	0.0198826082078585	0.00604817137218171	0.00661313813817001	0.00903500384333039	0.00535477559954021	0.00619167182100962	0.00457642024841429	0.00341301842640063	0.00298639112310055	0.00298639112310055	0.0418094757234077	0.00467013210675556	0.0366113619873143	0.00225810167176067	0.0357110790328744	0.0371500309260577	0.036291676321379	0.000604817137218171	0.0340365248433255	0.00167455418954896	1.032379640826	0.000604817137218171	0.0323796408260039	0.00165688401732154	0.00165688401732154	0.000853254606600158	0.000604817137218171	0.0323796408260039
"Chrysomya_megacephala"	0.0108867084699271	0.000765292930626039	0.000842066678240731	0.617825863135322	0.0173980198479007	0.000942640299798189	0.00901921158141436	0.000123881169141959	0.0086189608461472	8.87351665992854e-05	7.76432707743747e-05	7.76432707743747e-05	0.00108700579084125	0.00240150441160292	0.0689516867691776	0.0661320912755074	0.000751518653467503	0.000743287014851755	0.00518998217414289	0.0617825863135322	0.000674989360404898	7.6529293062604e-05	0.000604817137218171	1.06178258631353	0.000604817137218171	7.01722231867276e-05	7.01722231867276e-05	2.21837916498213e-05	0.0617825863135322	0.000604817137218171
"Miridae_sp1_M_PL_079"	0.582833534868071	0.0167455418954897	0.0198826082078585	0.00604817137218171	0.00661313813817001	0.00903500384333039	0.00535477559954021	0.00619167182100962	0.00457642024841429	0.00341301842640063	0.00298639112310055	0.00298639112310055	0.0418094757234077	0.00467013210675555	0.0366113619873143	0.00225810167176067	0.0357110790328744	0.0371500309260577	0.036291676321379	0.000604817137218171	0.0340365248433255	0.00167455418954896	0.0323796408260039	0.000604817137218171	1.032379640826	0.00165688401732154	0.00165688401732154	0.000853254606600158	0.000604817137218171	0.0323796408260039
"Orthellia_albigena"	0.0298239123117877	0.0238155549797069	0.583037845400929	0.000701722231867275	0.000547746203335859	0.00472797396331444	0.00943237614542728	0.000734261730053132	0.000544686703582011	0.00483657708969572	0.00423200495348376	0.00423200495348376	0.0592480693487726	0.0533261366510716	0.00435749362865609	0.000207108774020692	0.0526249266320363	0.00440557038031879	0.00297581405898411	7.01722231867276e-05	0.0502433711340656	0.00238155549797069	0.00165688401732154	7.01722231867276e-05	0.00165688401732154	1.04858648711674	0.0485864871167441	0.00120914427242393	7.01722231867276e-05	0.00165688401732154
"Pachycerina_crinicornis"	0.0298239123117877	0.0238155549797069	0.583037845400929	0.000701722231867276	0.000547746203335859	0.00472797396331444	0.00943237614542727	0.000734261730053132	0.000544686703582011	0.00483657708969572	0.00423200495348376	0.00423200495348376	0.0592480693487726	0.0533261366510716	0.00435749362865609	0.000207108774020692	0.0526249266320363	0.00440557038031879	0.00297581405898411	7.01722231867276e-05	0.0502433711340656	0.00238155549797069	0.00165688401732154	7.01722231867276e-05	0.00165688401732154	0.0485864871167441	1.04858648711674	0.00120914427242393	7.01722231867276e-05	0.00165688401732154
"Phalanta_phalantha"	0.0153585829188028	0.0138869628545541	0.0145097312690872	0.000221837916498213	0.000743715275661932	0.012443757250432	0.000594268698464743	0.000407627434919194	0.000136534076382155	0.584859508717042	0.0117520701274114	0.0117520701274114	0.164528981783759	0.00274640773249553	0.00109227261105724	0.000208112610565304	0.0034510951644795	0.00244576460951517	0.00415012273812364	2.21837916498214e-05	0.00206239887902409	0.00138869628545541	0.000853254606600158	2.21837916498213e-05	0.000853254606600158	0.00120914427242393	0.00120914427242393	1.14621487717926	2.21837916498213e-05	0.000853254606600158
"Phorinia_sp1_M_PL_079"	0.0108867084699271	0.000765292930626039	0.000842066678240731	0.617825863135322	0.0173980198479007	0.000942640299798189	0.00901921158141435	0.000123881169141959	0.0086189608461472	8.87351665992854e-05	7.76432707743747e-05	7.76432707743747e-05	0.00108700579084125	0.00240150441160292	0.0689516867691776	0.0661320912755074	0.000751518653467503	0.000743287014851755	0.00518998217414289	0.0617825863135322	0.000674989360404898	7.6529293062604e-05	0.000604817137218171	0.0617825863135322	0.000604817137218171	7.01722231867276e-05	7.01722231867276e-05	2.21837916498213e-05	1.06178258631353	0.000604817137218171
"Stomorhina_lunata"	0.582833534868071	0.0167455418954897	0.0198826082078585	0.00604817137218171	0.00661313813817001	0.00903500384333039	0.00535477559954021	0.00619167182100962	0.00457642024841429	0.00341301842640063	0.00298639112310055	0.00298639112310055	0.0418094757234077	0.00467013210675555	0.0366113619873143	0.00225810167176067	0.0357110790328744	0.0371500309260577	0.036291676321379	0.000604817137218171	0.0340365248433255	0.00167455418954896	0.0323796408260039	0.000604817137218171	0.0323796408260039	0.00165688401732154	0.00165688401732154	0.000853254606600158	0.000604817137218171	1.032379640826
