"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Elmerrillia_tsiampacca"	1.04805309838203	0.0350504222573113	0.0537444618842525	0.0214025069073483	0.0586779131212329	0.0263300138069607	0.00252115772806477	0.0307580432252548	0.0343397785826165	0.0224559374382572	0.000891771121139514	0.00131650069034803	0.00243592672959301	0.000157572358004048	0.00175252111286557	0.000157572358004048	0.00326114453758432	0.116229481017966	0.000157572358004048	0.00243592672959301	0.0015441556084535	0.119461202766957	0.120352973888096	0.000891771121139514	0.119461202766957	0.00487885681524085	0.0117181507137956	0.00243592672959301	0.00705610749731494	0.00570407462323216	0.00319106197748291	0.0041954511985134	0.0015441556084535	0.00131650069034803	0.00264429223400508	0.00465120189713539	0.00187456128713487	0.0015441556084535	0.000157572358004048	0.00147407304835208	0.0015441556084535	0.00326114453758432	0.00329667672131906	0.108792395532305	0.00243592672959301	0.00244293008564784
"Cinnamomum_culilaban"	0.0175252111286557	1.09844923602815	0.0423804764584354	0.0324408394267687	0.0467284714357079	0.027131228570114	0.00671969904528471	0.0212398247455954	0.0240864554428873	0.0166318910517344	0.00135170164278203	0.0013565614285057	0.00258139825951119	0.000419981190330294	0.0549224618014075	0.000419981190330294	0.00243401938887352	0.0645110717140534	0.000419981190330294	0.00258139825951119	0.00122969661672915	0.0665949178812438	0.0679466195240259	0.00135170164278203	0.0665949178812438	0.00450778355307643	0.0634579976911962	0.00258139825951119	0.0594351051402076	0.00436040468243877	0.00298086539098036	0.0568488470949727	0.00122969661672915	0.0013565614285057	0.0562741634441895	0.00463464836485298	0.00162430396247466	0.00122969661672916	0.000419981190330294	0.00177654261883599	0.00122969661672916	0.00243401938887352	0.0561521584181367	0.00490860302315997	0.00258139825951118	0.00192638529356525
"Piper_plagiophyllum"	0.0244293008564784	0.0385277058713049	1.09538980601753	0.0308292854918153	0.0568619738673318	0.0298582029842192	0.00222397324229445	0.016138618885429	0.0272155129413861	0.0118589531755429	0.00128455356215897	0.00149291014921096	0.00278092129550981	0.000138998327643403	0.00192638529356525	0.000138998327643403	0.00285714338042014	0.0599153199384047	0.000138998327643403	0.00278092129550981	0.00149636773335084	0.0616060456723995	0.0628905992345585	0.00128455356215897	0.0616060456723995	0.0525713670235794	0.00929985401513364	0.00278092129550981	0.0547061089041967	0.0526475891084897	0.00299268412392367	0.0517168310216348	0.00149636773335084	0.00149291014921096	0.00321093885572422	0.0525679094394395	0.00149977397471271	0.00149636773335084	0.000138998327643403	0.00163190847685436	0.00149636773335084	0.00285714338042014	0.00342275302691608	0.0537297435470683	0.00278092129550981	0.0497904457280696
"Ficus_nodosa"	0.00891771121139513	0.0270340328556406	0.0282601783674974	1.13635109135115	0.0740576038064957	0.0186296451826161	0.00536613180001606	0.012009478077195	0.0146091453076655	0.00809831537365847	0.0473479621396314	0.000931482259130803	0.0492968464503286	0.000335383237501004	0.00135170164278203	0.000335383237501004	0.00267934157608053	0.0547562778495119	0.000335383237501004	0.0492968464503286	0.00194888431069725	0.00935208739071866	0.05670004953035	0.0473479621396314	0.00935208739071866	0.0505814000124876	0.0529102237738553	0.0492968464503286	0.00551662177476906	0.0039638951382395	0.00199732276201508	0.002636255204941	0.00194888431069725	0.000931482259130803	0.0486996637824134	0.0495639979609212	0.00106584050288428	0.00194888431069726	0.000335383237501004	0.00126686549663181	0.00194888431069725	0.00267934157608053	0.00330058595347929	0.00412520899399574	0.0492968464503286	0.00128455356215897
"Pipturus_argenteus"	0.015441556084535	0.0245939323345831	0.0329200901337184	0.0467732234567341	1.14707417875122	0.0138478009744556	0.00181869922206543	0.0104483807782907	0.0327590950837234	0.00765637651400764	0.00194888431069726	0.00069239004872278	0.0321350469094136	0.000113668701379089	0.00122969661672916	0.000113668701379089	0.0318241173529025	0.0390880596999623	0.000113668701379089	0.0321350469094136	0.0301861625987163	0.0387886125022388	0.040737496812936	0.00194888431069726	0.0387886125022388	0.0336314146427644	0.00762447957379447	0.0321350469094136	0.0336046169975191	0.0333204850862533	0.00244401350428804	0.00272606435007999	0.0301861625987163	0.00069239004872278	0.00317858092742641	0.00413764209277087	0.00175162345556526	0.0301861625987163	0.000113668701379089	0.000806058750101869	0.0301861625987163	0.0318241173529025	0.0314158592154455	0.0332266859405206	0.0321350469094136	0.00149636773335084
"Castanopsis_acuminatissima"	0.0131650069034803	0.027131228570114	0.0328440232826412	0.0223555742191393	0.0263108218514656	1.11372562461143	0.0341925169965166	0.0172528133130893	0.0297459404817472	0.0166097831037097	0.000931482259130803	0.0556862812305715	0.00162387230785358	0.00213703231228229	0.0013565614285057	0.00213703231228229	0.00217968707281014	0.00900242293131457	0.00213703231228229	0.00162387230785358	0.00069239004872278	0.065833444790719	0.0667649270498498	0.000931482259130803	0.065833444790719	0.00311678245706454	0.0654001584738503	0.00162387230785358	0.059228142857011	0.0036725972220211	0.0593106105669412	0.00284947157771666	0.00069239004872278	0.0556862812305715	0.0022880436876365	0.0581106736389133	0.00362432933636965	0.00069239004872278	0.00213703231228229	0.0578233135428538	0.00069239004872278	0.00217968707281014	0.00204895147722848	0.00350180088828177	0.00162387230785358	0.00149291014921096
"Caldcluvia_brassii"	0.00157572358004048	0.00839962380660588	0.00305796320815486	0.0080491977000241	0.0043194106524054	0.0427406462456457	1.20915069632878	0.00737642468560776	0.0415716387419312	0.00709200838414239	0.000335383237501004	0.00213703231228229	0.000449051938880094	0.0755719185205485	0.000419981190330294	0.0755719185205485	0.00219225063847565	0.00398182822051518	0.0755719185205485	0.000449051938880094	0.000113668701379089	0.00666997834331426	0.00700536158081526	0.000335383237501004	0.00666997834331426	0.000588050266523496	0.0821670407143372	0.000449051938880094	0.00280968053163507	0.00233124896611905	0.0797875327699273	0.000558979517973697	0.000113668701379089	0.00213703231228229	0.000755364427831298	0.00261141387742669	0.077650500457645	0.000113668701379089	0.0755719185205485	0.0777089508328307	0.000113668701379089	0.00219225063847565	0.000533649891709384	0.00041023938702654	0.000449051938880093	0.000138998327643403
"Aleurites_moluccana"	0.0307580432252548	0.0424796494911908	0.0355049615479437	0.0288227473852681	0.0397038469575045	0.0345056266261787	0.0118022794969724	1.03804626398294	0.0418749225727226	0.0298349920473594	0.0012009478077195	0.00172528133130893	0.00224578588554857	0.000737642468560776	0.00212398247455954	0.000737642468560776	0.00313858420646519	0.114957807098106	0.000737642468560776	0.00224578588554857	0.00104483807782907	0.119211514627616	0.120412462435335	0.0012009478077195	0.119211514627616	0.00385964777409146	0.115415600614999	0.00224578588554857	0.00650796377224043	0.00475244609500809	0.00455666992850584	0.00373784436310243	0.00104483807782907	0.00172528133130893	0.00332493028227904	0.00454009102757133	0.0028313885971969	0.00104483807782907	0.000737642468560776	0.00246292379986971	0.00104483807782907	0.0031385842064652	0.00316882055238861	0.00573450428889744	0.00224578588554857	0.0016138618885429
"Melicope_denhamii"	0.0171698892913082	0.0240864554428873	0.0299370642355247	0.0175309743691986	0.0622422806590746	0.0297459404817472	0.033257310993545	0.0209374612863613	1.08197728885442	0.0164486677192705	0.000730457265383273	0.00148729702408736	0.00236841201956945	0.00207858193709656	0.00120432277214437	0.00207858193709656	0.055736819196907	0.0628431099392708	0.00207858193709656	0.00236841201956945	0.00163795475418617	0.0656560331628837	0.066386490428267	0.000730457265383273	0.0656560331628838	0.00372918766663875	0.0637493530349773	0.00236841201956945	0.0056903501974872	0.0570975948439763	0.0576647434039047	0.00256509841921367	0.00163795475418617	0.00148729702408736	0.00193478003752764	0.00357852993653994	0.0561774463798173	0.00163795475418617	0.00207858193709656	0.00356587896118392	0.00163795475418617	0.055736819196907	0.00284227752633054	0.0047157193303863	0.00236841201956944	0.00136077564706931
"Cordia_dicotoma"	0.0280699217978215	0.0415797276293361	0.032612121232743	0.0242949461209754	0.0363677884415363	0.0415244577592743	0.0141840167682848	0.0372937400591992	0.0411216692981763	1.03628494422599	0.00101228942170731	0.00207622288796372	0.00196933648595826	0.000886501048017799	0.0020789863814668	0.000886501048017799	0.00301313052915977	0.0141231416649788	0.000886501048017799	0.00196933648595826	0.000957047064250956	0.144722693159483	0.145734982581191	0.00101228942170731	0.144722693159483	0.00345170563290113	0.141375075238233	0.00196933648595826	0.00659462548062434	0.00449549967610263	0.00501880740089033	0.00356135552840967	0.000957047064250956	0.00207622288796372	0.00309127580317411	0.00457088145661389	0.00294258451292661	0.000957047064250956	0.000886501048017799	0.00296272393598151	0.000957047064250956	0.00301313052915977	0.00303603344571776	0.00524640839097596	0.00196933648595826	0.00148236914694286
