"Lathyrus_latifolius"	"Lathyrus_pratensis"	"Lathyrus_tuberosus"	"Lathyrus_niger"	"Lathyrus_pannonicus"	"Lathyrus_sylvestris"	"Lathyrus_vernus"	"Vicia_cassubica"	"Vicia_pisiformis"	"Vicia_sepium"	"Vicia_sparsifolia"	"Vicia_tenuifolia"	"Vicia_villosa"	"Vicia_cracca"	"Lathyrus_nissolia"	"Vicia_angustifolia"	"Vicia_grandiflora"	"Pisum_sativum"	"Vicia_pannonica_spp._pannonica"	"Vicia_pannonica_spp._striata"	"Lathyrus_hirsutus"	"Lathyrus_odoratus"	"Trifolium_pratense"	"Trifolium_striatum"	"Glycyrrhiza_echinata"	"Galega_officinalis"	"Cytisus_scoparius"	"Astragalus_glycyphyllos"	"Trifolium_fragiferum"	"Coronilla_coronata"	"Anthyllis_vulneraria_ssp._polyphylla"	"Onobrychis_arenaria"	"Coronilla_varia"	"Tetragonolobus_maritimus"	"Trifolium_rubens"	"Astragalus_asper"	"Astragalus_onobrychis"	"Astragalus_varius"	"Astragalus_vesicarius"	"Oxytropis_pilosa"	"Trifolium_alpestre"	"Trifolium_diffusum"	"Trifolium_medium"	"Chamaecytisus_hirsutus"	"Chamaecytisus_supinus"	"Cytisus_sessilifolius"	"Genista_pilosa"	"Genista_tinctoria"	"Laburnum_anagyroides"	"Petteria_ramentacea"	"Spartium_junceum"	"Brucchus_affinis"	"Brucchus_atomarius"	"Brucchus_brachialis"	"Brucchus_libanensis"	"Brucchus_loti"	"Brucchus_luteicornis"	"Brucchus_pisorum"	"Brucchus_rufimanus"	"Brucchus_occidentalis"	"Brucchus_tristiculus"	"Brucchus_venustus"	"Brucchus_viciae"	"Bruchidius_dispar"	"Bruchidius_glycyrhizae"	"Bruchidius_imbricornis"	"Bruchidius_lividimanus"	"Bruchidius_marginalis"	"Bruchidius_martinezi"	"Bruchidius_pauper"	"Bruchidius_picipis"	"Bruchidius_poupillieri"	"Bruchidius_pusillus"	"Bruchidius_seminarius"	"Bruchidius_sericatus"	"Bruchidius_varipes"	"Bruchidius_varius"	"Bruchidius_villosus"
"Vicia_sparsifolia"	0.0373156606364559	0.00626903098692459	0.0026270225088065	0.0380321213206759	0.0380321213206759	0.0373156606364559	0.0346886381276494	0.0346886381276494	0.0346886381276494	0.0346886381276494	1.03468863812765	0	0	0	0.000298525285091647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021016180070452	0.624395486297689	0	0	0.00119410114036659	0	0	0	0	0	0	0.0200608991581587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_tenuifolia"	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0.0416666666666667	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_villosa"	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	1.14880952380952	0.0178571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595238095238095	0.0238095238095238	0	0	0	0	0.0238095238095238	0	0.0238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_cracca"	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.00595238095238095	1.16071428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238095238095238	0.214285714285714	0	0	0	0	0.214285714285714	0	0.214285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lathyrus_nissolia"	0.00410770792286107	0.159090094931041	0.00380918263776942	0.00514657591498	0.00514657591498	0.00410770792286107	0.000298525285091647	0.000298525285091647	0.000298525285091647	0.000298525285091647	0.000298525285091647	0	0	0	1.15043286166338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304734611021554	0.00537345513164965	0	0	0.601731446653532	0	0	0	0	0	0	0.0290883037793301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_angustifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_grandiflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pisum_sativum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_pannonica_spp._pannonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_pannonica_spp._striata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lathyrus_hirsutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lathyrus_odoratus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trifolium_pratense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1083310165879	0.0852562320452229	0	0	0	0	0	0	0	0	0	0	0.0385506440552312	0	0	0	0	0	0.0337318135483273	0.0337318135483273	0.0337318135483273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29839681215828	0	0	0	0	0	0	0.0213140580113057	0	0	0	0.0096376610138078	0	0.337318135483273	0
"Trifolium_striatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0852562320452229	1.23732740246502	0	0	0	0	0	0	0	0	0	0	0.00296543415809471	0	0	0	0	0	0.00259475488833287	0.00259475488833287	0.00259475488833287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33064590862756	0	0	0	0	0	0	0.309331850616254	0	0	0	0.000741358539523677	0	0.0259475488833287	0
"Glycyrrhiza_echinata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
"Galega_officinalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0
"Cytisus_scoparius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208333333333333	0.0208333333333333	0.0208333333333333	0.0208333333333333	0.0208333333333333	0.0208333333333333	0.0208333333333333	0.0208333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291666666666667	0	0	0	0	0	0	0	0	0	0	0.375
"Astragalus_glycyphyllos"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0
"Trifolium_fragiferum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0
"Coronilla_coronata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0
"Anthyllis_vulneraria_ssp._polyphylla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0
"Onobrychis_arenaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0
"Coronilla_varia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0
"Tetragonolobus_maritimus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0
"Trifolium_rubens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385506440552312	0.00296543415809471	0	0	0	0	0	0	0	0	0	0	1.18394958761931	0	0	0	0	0	0.0359558891668983	0.0359558891668983	0.0359558891668983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103790195533315	0	0	0	0	0	0	0.000741358539523677	0	0	0	0.295987396904828	0	0.359558891668983	0
"Astragalus_asper"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06666666666667	0.0666666666666667	0.0666666666666667	0.0666666666666667	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Astragalus_onobrychis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	1.06666666666667	0.0666666666666667	0.0666666666666667	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Astragalus_varius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0.0666666666666667	1.06666666666667	0.0666666666666667	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Astragalus_vesicarius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0.0666666666666667	0.0666666666666667	1.06666666666667	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Oxytropis_pilosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0.0666666666666667	0.0666666666666667	0.0666666666666667	1.06666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Trifolium_alpestre"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674636270966546	0.00518950977666574	0	0	0	0	0	0	0	0	0	0	0.0719117783337967	0	0	0	0	0	1.06292280604207	0.0629228060420721	0.0629228060420721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181632842183301	0	0	0	0	0	0	0.00129737744416643	0	0	0	0.0179779445834492	0	0.629228060420721	0
"Trifolium_diffusum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674636270966546	0.00518950977666574	0	0	0	0	0	0	0	0	0	0	0.0719117783337967	0	0	0	0	0	0.0629228060420721	1.06292280604207	0.0629228060420721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181632842183301	0	0	0	0	0	0	0.00129737744416643	0	0	0	0.0179779445834492	0	0.629228060420721	0
"Trifolium_medium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674636270966546	0.00518950977666574	0	0	0	0	0	0	0	0	0	0	0.0719117783337967	0	0	0	0	0	0.0629228060420721	0.0629228060420721	1.06292280604207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181632842183301	0	0	0	0	0	0	0.00129737744416643	0	0	0	0.0179779445834492	0	0.629228060420721	0
"Chamaecytisus_hirsutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03645833333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Chamaecytisus_supinus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	1.03645833333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Cytisus_sessilifolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	0.0364583333333333	1.03645833333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Genista_pilosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	0.0364583333333333	0.0364583333333333	1.03645833333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Genista_tinctoria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	1.03645833333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Laburnum_anagyroides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	1.03645833333333	0.0364583333333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Petteria_ramentacea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	1.03645833333333	0.0364583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Spartium_junceum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	0.0364583333333333	1.03645833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0.65625
"Brucchus_affinis"	0.152295659442355	0.159985670786316	0.147041614424742	0.010579736103648	0.010579736103648	0.152295659442355	0.00525404501761299	0.00525404501761299	0.00525404501761299	0.00525404501761299	0.00525404501761299	0	0	0	0.00761836527553884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17633291539793	0.0945728103170338	0	0	0.0304734611021554	0	0	0	0	0	0	0.0319541465162099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
