"Trema_micrantha"	"Cecropia_pachystachia"	"Urera_baccifera"	"Chamissoa_altissima"	"Cabralea_canjerana"	"Dendropanax_cuneatum"	"Pera_glabrata"	"Trichilia_clauseni"	"Citharexylum_mirianthum"	"Zanthoxylum_hyemale"	"Talauma_ovata"	"Gomidesia_affinis"	"Ocotea_macropoda"	"Ocotea_corimbosa"	"Miconia_discolor"	"Cestrum_sp1_M_SD_012"	"Momordica_charantia"	"Ocotea_sp1_M_SD_012"	"Miconia_elegans"	"Pereskia_aculeata"	"Persia_major"	"Protium_heptaphyllum"	"Rubus_sp1_M_SD_012"	"Copaifera_langsdorffii"	"Maytenus_aquifolium"	"Miconia_sp1_M_SD_012"	"Palicourea_sp1_M_SD_012"	"Paullinia_sp1_M_SD_012"	"Xylopia_brasiliensis"	"Chlorophora_tinctoria"	"Cordia_sp1_M_SD_012"	"Ficus_luschnatiana"	"Paullinia_rhomboidea"	"Piper_sp1_M_SD_012"	"Rhipsalis_sp1_M_SD_012"	"Tachyphonus_coronatus"	"Chiroxiphia_caudata"	"Trichothraupis_melanops"	"Vireo_olivaceus"	"Manacus_manacus"	"Saltator_similis"	"Dacnis_cayana"	"Elaenia_flavogaster"	"Pitangus_sulphuratus"	"Thraupis_sayaca"	"Myiodynastes_maculatus"	"Habia_rubica"	"Turdus_rufiventris"	"Ramphocelus_carbo"	"Tyrannus_melancholicus"	"Thlypopsis_sordida"	"Myiophobus_fasciatus"	"Tangara_cayana"	"Coereba_flaveola"	"Cyclarhis_gujanensis"	"Penelope_superciliaris"	"Ramphastos_toco"	"Turdus_amaurochalinus"	"Tyrannus_savanna"	"Conirostrum_speciosum"	"Cyanocorax_cristatellus"	"Pipraeidea_melanonota"	"Sirystes_sibilator"	"Tityra_cayana"
"Trema_micrantha"	1.0646982319593	0.0211893781887247	0.0135731292597738	0.0295175045828638	0.0143172962022613	0.00940924117773972	0.019366751879706	0.0217556373165705	0.0126973472938989	0.0188828214535822	0.014826031623374	0.0110283058567976	0.00604743747222934	0.00593725973948542	0.00136005496331728	0.00452411354708574	0.0111359411080856	0.00569667787012741	0.0046387242425477	0.00543638822517165	0.00326782938117911	0.00136005496331728	0.00464268985061951	0.0002191029950049	0.00153051725888985	0.00153051725888985	0.00289057222220713	0.00661411767655209	0.00326782938117911	0.00327866927923042	0.00175211762841238	0.00136005496331728	0.00153051725888985	0.00229835162458847	0.00175211762841238	0.0455550583387219	0.048961978679422	0.0413703292425924	0.0394653782686908	0.0459155177666954	0.0418358814019558	0.0417882386572184	0.0377385109010198	0.00619607973494865	0.0393440313507651	0.0378886541929788	0.038334753706132	0.00280536926000282	0.0387135897074168	0.0395535316015589	0.036519829226372	0.00175244102546361	0.0365018066478529	0.00268668171138822	0.00324800947764388	0.000742157467435677	0.000766860482517151	0.00166374600603536	0.0332718197487282	0.00134170475376654	5.47757487512251e-05	0.000969509232840988	0.000968337593985299	0.000712084733765926
"Cecropia_pachystachia"	0.0308209137290541	1.04798751951327	0.0219862414873937	0.0247750849771337	0.0103970001670481	0.013826045482609	0.0194256362402836	0.00941641469588564	0.0177668299874691	0.00489692138598362	0.0203660550440673	0.0150139681617785	0.0116203858252688	0.0079990053663434	0.00180175346035974	0.0114362783807562	0.00794996717899209	0.0024168589460618	0.00634813659803822	0.00471931708131042	0.00435522422088215	0.00180175346035974	0.00630781040957761	9.29561133100692e-05	0.00214228145461895	0.00214228145461895	0.00394403491497868	0.000859621023073752	0.00435522422088215	0.00454638313767848	0.00236377549459893	0.00180175346035974	0.00214228145461895	0.00314384331006478	0.00236377549459893	0.0614581628595721	0.0648631245729506	0.0565891795811661	0.00503124056060976	0.0642684436385684	0.00996818627433162	0.0550085957865898	0.05268120515539	0.0542964576032941	0.0545565976521417	0.00382715202426887	0.00524201141666127	0.0502685359640189	0.0540984289965034	0.0066766814890561	0.00204137161112415	0.00212345226889826	0.00257898591886465	0.0511122885588333	0.00107821805709121	0.000999875670792925	0.000325346396585242	0.00261675679996026	0.00096315355403294	0.00112614022623335	2.32390283275173e-05	0.00157044582052812	0.000971281812014182	0.000302107368257725
"Urera_baccifera"	0.0310242954509116	0.0345498080516186	1.07889114123463	0.0229367237499882	0.00179890614061435	0.00512389216782382	0.014198332586881	0.018705412397565	0.0117581358857221	0.00177992473212781	0.0119431819242882	0.00794708215073521	0.00896830021596794	0.0057009241357468	0.000340932558713906	0.0178671002485833	0.0195233805555461	0.000630572382355768	0.000730059952017357	0.0046060413394157	0.000536922846192409	0.000340932558713906	0.00703229054687949	2.42527839367603e-05	0.00306424222567918	0.00306424222567918	0.00340517478439309	0.000447977420677791	0.000536922846192409	0.000389127393303451	0.00362711576248641	0.000340932558713906	0.00306424222567918	0.00480769353107021	0.00362711576248641	0.0943050098246466	0.0122735721137006	0.0865384835592639	0.00360340646928214	0.0919272667703754	0.011483874327877	0.00626814399148628	0.00523032604387826	0.0044513460504041	0.00466952871964141	0.00229007863799961	0.0826852513747347	0.00297728149165694	0.0838769596484498	0.00306557379628963	0.00231658998090158	0.00113690764332937	0.00219008005832596	0.0816119488072891	0.00134708074806059	0.00071261551696835	8.48847437786611e-05	0.00174991444476024	0.000969509232840988	0.00104257835227219	6.06319598419008e-06	0.0770636529453305	0.000709916629344049	7.8821547794471e-05
"Chamissoa_altissima"	0.0429345521205292	0.0247750849771337	0.0145960969318106	1.06418255291635	0.00671054734399323	0.0084649396927339	0.0223593047176641	0.0176633699708407	0.00833857265156748	0.0138113074079081	0.0124559502866516	0.0151606561725638	0.0077792409376192	0.00397270267422887	0.00181118322046951	0.00611322181784902	0.011455071446975	0.00233911590813458	0.00646989790886694	0.00739314022473848	0.000559906166069919	0.00181118322046951	0.00631710912883831	8.99659964667147e-05	0.00209168011537536	0.00209168011537536	0.00390286333584487	0.000567957558944216	0.000559906166069919	0.00465871468839742	0.00241424579299344	0.00181118322046951	0.00209168011537536	0.00316450259101965	0.00241424579299344	0.0627703906178294	0.0652025959369026	0.0569610466383537	0.00620938527334535	0.0627504034612607	0.0570188018029594	0.0563038638108277	0.0532455555554876	0.00412952825073577	0.0559045762607691	0.00303017696498281	0.0532920618835587	0.0025264329215918	0.00652689905220208	0.00370915807424309	0.00382679611773489	0.00182337687694436	0.0510947697180279	0.00318758888148038	0.00248509136396835	0.000496587834278609	0.000314880987633502	0.00166763482852275	0.00134170475376654	0.0483719342234705	2.24914991166787e-05	0.00104257835227219	0.00111796523588321	0.000292389488516823
"Cabralea_canjerana"	0.0381794565393635	0.0190611669729216	0.00209872383071674	0.0123026701306543	1.04044938436911	0.012356262232936	0.0193341629028828	0.0131464125515586	0.0140995222455651	0.0153151181221167	0.0223924262934759	0.00999390802304083	0.0115265616879844	0.0158952688403964	0.00289890527349274	0.000844458245267928	0.00137073522139211	0.0137179283575085	0.00328203162368171	0.00355051875767458	0.0144620105650359	0.00289890527349274	0.00357090421055185	0.000527612629134943	0.000389783564072303	0.000389783564072303	0.00328868883756505	0.0168519619960709	0.0144620105650359	0.000383126350188967	0.000282215372986805	0.00289890527349274	0.000389783564072303	0.000439803972835674	0.000282215372986805	0.00733759969765694	0.104360589845739	0.00791647151104213	0.092246782642187	0.0116935069221691	0.00664916600151063	0.0944199221208232	0.0052175867993752	0.0995405611220082	0.00459751620226761	0.0949999151117841	0.00289522182771883	0.0030710653871291	0.00515519465326065	0.102927586788495	0.0035462706135392	0.00199639666455548	0.00328383210773289	0.00115706856651653	0.00235316259668409	0.00198690860504955	0.0018466442019723	0.002752115189761	0.00119310801685511	0.000559212278666102	0.000131903157283736	0.000149908845051196	0.000966708145144142	0.00171474104468856
"Dendropanax_cuneatum"	0.0250913098073059	0.0253477500514498	0.00597787419579445	0.0155190561033455	0.012356262232936	1.05781525180558	0.0455897906170458	0.0187197766107946	0.0283232006064067	0.00981340349145806	0.00567081235636042	0.00793955914654207	0.00754638856697996	0.000939890619449957	0.00303980345333885	0.0064111200940111	0.00686315209805537	0.00389766772527287	0.00354479242432646	0.00900964329959363	0.000458845895930617	0.00303980345333885	0.00704728808278001	0.000149910297125879	0.00353089753802472	0.00353089753802472	0.00657070099136357	0.00067847262977534	0.000458845895930617	0.000504988970987604	0.000476587091416443	0.00303980345333885	0.00353089753802472	0.000422301559803718	0.000476587091416443	0.0123912643768275	0.109432924320199	0.00760142807646692	0.0943958788528611	0.105926926140742	0.09887854958709	0.0081312178689415	0.00384069946953207	0.00368846513384428	0.00605986765185126	0.00483088529119315	0.00394438613695637	0.0916637081578832	0.00598648365725951	0.00273537740918435	0.00293542981879878	0.0904307605146509	0.00247085542168527	0.00264768148653791	0.00215132638732047	0.000117486327431245	0.000524686039940578	0.00115969688215231	0.000784103431478309	0.000705411641061158	3.74775742814699e-05	0.000426991013985318	0.00227948953085229	0.000487208465659108
"Pera_glabrata"	0.0309868030075296	0.021368199864312	0.00993883281081669	0.0245952351894305	0.0116004977417297	0.0273538743702275	1.06817370830289	0.0179857669908735	0.00916938146797327	0.0103190764253246	0.00779859972995249	0.0110672706307446	0.00833485788774004	0.00421192906855633	0.00200528543883041	0.00651239211721746	0.00693310030041673	0.00256827838730049	0.00706907134254018	0.00805657803478768	0.000539524984877585	0.00200528543883041	0.00683709419236145	9.87799379730956e-05	0.00227815518894483	0.00227815518894483	0.00428344062777524	0.000560941502001035	0.000539524984877585	0.00506378590370977	0.00255365356458621	0.00200528543883041	0.00227815518894483	0.00340915851689397	0.00255365356458621	0.0663949926792415	0.0721902757978948	0.0613648533040915	0.0597792387645884	0.0683446556683449	0.0629575025646791	0.0601286557456321	0.00472135454281089	0.00412477220979441	0.0607654308445172	0.00316043103537337	0.00478696743369424	0.00401488646519758	0.00483733153308048	0.00342857757849178	0.00312435567344735	0.0556881749459969	0.00311821047240097	0.00276659712756114	0.00215601807946206	0.000526491133569541	0.000345729782905835	0.00139052862662775	0.000968337593985299	0.00111796523588321	2.46949844932739e-05	0.000709916629344049	0.0534086854151446	0.000321034798412561
"Trichilia_clauseni"	0.0435112746331411	0.0129475702068428	0.0163672358478694	0.0242871337099059	0.00985980941366896	0.014039832458096	0.0224822087385919	1.05639829411874	0.00810564144453832	0.0370931552164304	0.00253229511348968	0.00674061776782641	0.00724805588477506	0.00492867974776836	0.00227610874255219	0.00785869578633754	0.0149878421484804	0.00289022412708385	0.00269791776446541	0.00962357172482358	0.00046571174781265	0.00227610874255219	0.00575226296700234	0.000111162466426302	0.000364543434055824	0.000364543434055824	0.00264065217660801	0.000575863726549105	0.00046571174781265	0.000421809021913217	0.00311161079039432	0.00227610874255219	0.000364543434055824	0.00415492551572019	0.00311161079039432	0.0809018805502524	0.0819399147318788	0.0747886592829634	0.0742096834959267	0.0109363030216747	0.0762453394537873	0.00956223061617585	0.00390715387313081	0.00316480135621226	0.00506170826295861	0.00336209218465902	0.0715311498812924	0.00243398207704571	0.00584717013695668	0.00335516311316484	0.07109393623635	0.00229409647510426	0.00617300347710624	0.00306739682439692	0.0697342089040644	0.000616084968471045	0.000389068632492056	0.000905683810869626	0.00135972733228566	0.00110396062317754	2.77906166065754e-05	0.00116908827484781	0.00112411043692959	0.000361278015885481
"Citharexylum_mirianthum"	0.0338595927837303	0.0325725216436933	0.0137178252000091	0.0152873831945404	0.0140995222455651	0.0283232006064067	0.0152823024466221	0.0108075219260511	1.04413540962264	0.001818046507334	0.0134370085581812	0.00791950756018844	0.00765933155756434	0.00124849187344177	0.00300306235720988	0.00644881370856532	0.0141488186416516	0.0136558022580879	0.0034251461977472	0.0088626733811874	0.000794747586540185	0.00300306235720988	0.0069768413815739	0.000525223163772611	0.00349664834866893	0.00349664834866893	0.00649971070587881	0.0097819521414478	0.000794747586540185	0.000422083840537321	0.000477130675695086	0.00300306235720988	0.00349664834866893	0.000375713544811471	0.000477130675695086	0.0124053975680722	0.108110244859556	0.00676284380660648	0.00621472907226525	0.104899450460068	0.0968846462690838	0.00710617953620943	0.0049852995760145	0.00493468411154397	0.00506500608644785	0.0933968199144647	0.00517691043651701	0.0908521200180427	0.0932581988882681	0.00619178210001862	0.00191538704560317	0.00312438183953167	0.00193479797952226	0.00353521610752682	0.000857274771111594	0.000156061484180221	0.00183828107320414	0.00172571948134081	0.00105811227449157	0.00069488105429729	0.000131305790943153	0.000979844657143506	0.000764115122331106	0.00170697528226098
"Zanthoxylum_hyemale"	0.060425028651463	0.010773227049164	0.00249189462497893	0.0303848762973977	0.0183781417465401	0.0117760841897497	0.0206381528506492	0.0593490483462886	0.0021816558088008	1.08259790895056	0.00914972485780694	0.00887139655462801	0.00161793671883504	0.00115306702026864	0.000380444240108744	0.00110440071019969	0.00200671163917899	0.000851169976333742	0.000814766349202702	0.0013428863841677	0.000567614747984551	0.000380444240108744	0.00108372898370321	3.2737306782067e-05	0.000287092665507498	0.000287092665507498	0.000667536905616243	0.000723319349413164	0.000567614747984551	0.000434322109093958	0.000416192078086971	0.000380444240108744	0.000287092665507498	0.0005133855835173	0.000416192078086971	0.0108209940302612	0.0136959926439148	0.0092409405033114	0.117402148365947	0.00861277996522496	0.00983250118749567	0.116123006805568	0.00529979645576782	0.00326449014977703	0.0052118653091275	0.0038888246926983	0.00740755983590221	0.00165283713847757	0.00364216213835777	0.00468211632200668	0.113857388562058	0.00201324799167827	0.111529203781205	0.000851751396844424	0.111969106416699	0.00014413337753358	0.000114580573737234	0.000815345447441143	0.00188828214535822	0.00138113074079081	8.18432669551675e-06	0.000177992473212781	0.00103190764253246	0.000106396247041718
