"Ageratina_dendroides"	"Axinaea_sp._JH2631"	"Baccharis_genistelloides"	"Baccharis_latifolia"	"Baccharis_sp."	"Begonia_parviflora"	"Boehmeria_sp."	"Cavendishia_sp."	"Clethra_revoluta"	"Erato_polymnioides"	"Ericaceae_sp._indet."	"Faramea_cf._uniflora"	"Fuchsia_lehmannii"	"Gaultheria_erecta"	"Heliocarpus_americanus"	"Hyptis_sp."	"Lichen_sp._indet."	"Melastomataceae_sp._indet."	"Miconia_sp."	"Monochaetum"	"Monochaetum_lineatum"	"Munnozia_hastifolia"	"Myrica_pubescens"	"Paullinia_grandifolia"	"Piper_carpunya"	"Piper_parareolatum"	"Piper_sp._Type_1"	"Piper_sp._Type_3"	"Piper_sp._Type_8"	"Pteridium"	"Pteridium_arachnoideum"	"Saurauia_sp._JH1604"	"Saurauia_sp."	"Sida_rhombifolia"	"Siparuna_aspera"	"Solanum_nutans"	"Solanum_sp."	"Stemodia_suffruticosa"	"Sticherus_sp."	"Tabebuia_chrysantha"	"Tapirira_guianensis"	"Tibouchina_laxa"	"Tibouchina_lepidota"	"Urticaceae_sp._indet."	"Viburnum_stipitatum"	"Pero_maculicosta"	"Bryoptera_sp._2166"	"Glena_sp._nr._juga"	"Glena_sp._2167"	"Iridopsis_scolancala"	"Iridopsis_sp._nr._subnigrata"	"Melanolophia_atigrada"	"Melanolophia_corza"	"Melanolophia_reducta_meridiana"	"Oenoptila_sp._nr._nigriceps"	"Physocleora_curvifera"	"Apiciopsis_sp._2168"	"Callipseustes_sp._2169"	"Mychonia_corticinaria"	"Mychonia_violacea"	"Cargolia_arana"	"Ischnopteris_brehmi"	"Rucana_bisecta"	"Bonatea_duciata"	"Bonatea_viridilinea"	"Nephodia_admirationis"	"Nephodia_sp._nr._astychiodes"	"Isochromodes_brumosa"	"Isochromodes_duplicata"	"Isochromodes_fraterna"	"Isochromodes_polvoreata"	"Isochromodes_sp._106"	"Mesedra_sp._nr._confinis"	"Mesedra_sp._180"	"Perusia_praecisaria"	"Certima_sp._97"	"Eustenophasma_fuscata"	"Microxydia_colorata"	"Microxydia_sp._nr._ruficomma"	"Nematocampa_sp._nr._falsa"	"Pantherodes_conglomerata"	"Phyllodonta_flabellaria"	"Phyllodonta_semicava"	"Prochoerodes_pilosa"	"Sabulodes_bolivaria"	"Sabulodes_thermidora"	"Sabulodes_sp._nr._carbina"	"Cyclophora_costinotata"	"Cyclophora_viator"	"Erateina_radiaria"	"Erateina_siliquata"	"Perizoma_emmelesiata"	"Eois_encina"	"Eois_mucosa"	"Eois_olivacea"	"Eois_tegularia"	"Eois_sp._nr._encina"	"Eois_sp._nr._odatis"	"Eupithecia_lachaumei"	"Eupithecia_sobria"	"Euphitecia_yangana"	"Euphitecia_sp._2170"	"Psaliodes_inundulata"	"Spargania_narangilla"
"Tibouchina_laxa"	0	5.20194060252013e-05	0	0	0	0	0	0	0.0441281764595432	0	0	0	0	0	0	0	0	0	0.00125984498967284	0	0	0	0	9.69111530517572e-05	0	0	0	0	0	0	0.00142403123993989	0	0	0	0	0	0	0	4.55169802720511e-05	0.0013567561427246	0	1.28353025411676	0.00143982284534039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359955711335098	0.171473325879481	0	0	0	0	0	0.000273101881632307	0	0	0	0.0125984498967284	0.160441281764595	0	0	0	0	0	0	0	0	0	1.30048515063003e-05	0	0.000387644612207029	0	0	0	0	0	0.160441281764595	0.160441281764595	0	0	0	0	0	0	0	0	0	0.000237338539989981	0	0
"Tibouchina_lepidota"	0	0.00138966127524466	0	0	0	0	0	0	0.0359955711335098	0	0	0	0	0	0	0	0	0	0.0336558590098317	0	0	0	0	0.00258891223152551	0	0	0	0	0	0	0.0380419774098226	0	0	0	0	0	0	0	0.00121595361583908	0.0362447712413572	0	0.00287964569068079	1.18132098172552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29533024543138	0.00935884849471255	0	0	0	0	0	0.00729572169503448	0	0	0	0.336558590098317	0.000359955711335098	0	0	0	0	0	0	0	0	0	0.000347415318811166	0	0.0103556489261021	0	0	0	0	0	0.000359955711335098	0.000359955711335098	0	0	0	0	0	0	0	0	0	0.00634032956830378	0	0
"Urticaceae_sp._indet."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Viburnum_stipitatum"	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24444444444444	0	0	0	0	0	0.355555555555556	0	0	0	0	0	0	0	0	0	0	0	0.311111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pero_maculicosta"	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0.00910125142207053	0	0.641638225255973	0	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0	1.05346985210466	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0.0637087599544937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0
"Bryoptera_sp._2166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Glena_sp._nr._juga"	0	0	0	0.0466666666666667	0.00222222222222222	0	0	0	0	0	0	0	0	0	0.617777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15444444444444	0	0	0	0	0.162222222222222	0.00777777777777777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00888888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Glena_sp._2167"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Iridopsis_scolancala"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Iridopsis_sp._nr._subnigrata"	0	0	0	0	0	0	0	0.311111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355555555555556	0	0	0	0	0	1.24444444444444	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanolophia_atigrada"	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0.00910125142207053	0	0.641638225255973	0	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	1.05346985210466	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0.0637087599544937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0
"Melanolophia_corza"	0	0	0	0.326666666666667	0.0155555555555556	0	0	0	0	0	0	0	0	0	0.324444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0811111111111111	0	0	0	0	1.13555555555556	0.0544444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanolophia_reducta_meridiana"	0	0	0	0.606666666666667	0.0288888888888889	0	0	0	0	0	0	0	0	0	0.0311111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00777777777777778	0	0	0	0	0.108888888888889	1.10111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oenoptila_sp._nr._nigriceps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Physocleora_curvifera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apiciopsis_sp._2168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Callipseustes_sp._2169"	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mychonia_corticinaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mychonia_violacea"	0	0	0	0	0	0	0	0	0	0.0216154721274175	0	0	0	0	0	0	0	0	0	0	0.59613196814562	0	0.0273037542662116	0	0	0	0	0	0	0	0	0	0	0.0216154721274175	0	0	0	0	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0	0.00227531285551763	0	0	0	0	0	0	0	1.14903299203641	0	0	0	0	0.17292377701934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0	0	0	0	0	0	0	0.00227531285551763	0	0	0
"Cargolia_arana"	0	0.000694830637622332	0	0	0	0	0	0	0.0179977855667549	0	0	0	0	0	0	0	0	0	0.0168279295049158	0	0	0	0	0.00129445611576276	0	0	0	0	0	0	0.0190209887049113	0	0	0	0	0	0	0	0.00060797680791954	0.0181223856206786	0	0.00143982284534039	0.590660490862761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14766512271569	0.00467942424735628	0	0	0	0	0	0.00364786084751724	0	0	0	0.168279295049158	0.000179977855667549	0	0	0	0	0	0	0	0	0	0.000173707659405583	0	0.00517782446305103	0	0	0	0	0	0.000179977855667549	0.000179977855667549	0	0	0	0	0	0	0	0	0	0.00317016478415189	0	0
"Ischnopteris_brehmi"	0	0.000338126139163808	0	0	0	0	0	0	0.286833146987031	0	0	0	0	0	0	0	0	0	0.00818899243287349	0	0	0	0	0.000629922494836422	0	0	0	0	0	0	0.00925620305960925	0	0	0	0	0	0	0	0.000295860371768332	0.00881891492770991	0	0.342946651758962	0.00935884849471256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233971212367814	1.11457661821663	0	0	0	0	0	0.00177516223060999	0	0	0	0.0818899243287349	0.0428683314698703	0	0	0	0	0	0	0	0	0	8.45315347909521e-05	0	0.00251968997934569	0	0	0	0	0	0.0428683314698703	0.0428683314698703	0	0	0	0	0	0	0	0	0	0.00154270050993488	0	0
"Rucana_bisecta"	0	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622222222222222	0	0	0	0	0	0.177777777777778	0	0	0	0	0	0	0	0	0	0	0	1.15555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bonatea_duciata"	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bonatea_viridilinea"	0	0	0	0	0	0	0	0	0	0.151308304891923	0	0	0	0	0	0	0	0	0	0	0.17292377701934	0	0.191126279863481	0	0	0	0	0	0	0	0	0	0	0.151308304891923	0	0	0	0	0	0	0	0	0	0	0	0.0159271899886234	0	0	0	0	0	0.0159271899886234	0	0	0	0	0	0	0	0.043230944254835	0	0	0	0	1.21046643913538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159271899886234	0	0	0	0	0	0	0.0159271899886234	0	0	0	0	0	0	0	0	0	0	0	0.0159271899886234	0	0	0
"Nephodia_admirationis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nephodia_sp._nr._astychiodes"	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_brumosa"	0	0.227272499103192	0	0	0	0	0	0	0.00455169802720511	0	0	0	0	0	0	0	0	0	0.00425583765543678	0	0	0	0	0.000327372127341291	0	0	0	0	0	0	0.221584662949887	0	0	0	0	0	0	0	0.198863436715293	0.00458320978277807	0	0.000364135842176409	0.00486381446335632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121595361583908	0.00118344148707333	0	0	0	0	0	1.19318062029176	0	0	0	0.0425583765543678	4.55169802720511e-05	0	0	0	0	0	0	0	0	0	0.056818124775798	0	0.00130948850936516	0	0	0	0	0	4.55169802720511e-05	4.55169802720511e-05	0	0	0	0	0	0	0	0	0	0.0369307771583145	0	0
"Isochromodes_duplicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_fraterna"	0	0	0	0	0	0	0	0	0	0	0	0	0.212121212121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242424242424242	0	0	0	0	0.212121212121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0606060606060606	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_polvoreata"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_sp._106"	0	0.00486381446335632	0	0	0	0	0	0	0.125984498967284	0	0	0	0	0	0	0	0	0	0.117795506534411	0	0	0	0	0.0090611928103393	0	0	0	0	0	0	0.133146920934379	0	0	0	0	0	0	0	0.00425583765543678	0.12685669934475	0	0.0100787599173828	0.134623436039327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336558590098317	0.0327559697314939	0	0	0	0	0	0.0255350259326207	0	0	0	1.17795506534411	0.00125984498967284	0	0	0	0	0	0	0	0	0	0.00121595361583908	0	0.0362447712413572	0	0	0	0	0	0.00125984498967284	0.00125984498967284	0	0	0	0	0	0	0	0	0	0.0221911534890632	0	0
"Mesedra_sp._nr._confinis"	0	2.60097030126006e-05	0	0	0	0	0	0	0.0220640882297716	0	0	0	0	0	0	0	0	0	0.000629922494836422	0	0	0	0	4.84555765258786e-05	0	0	0	0	0	0	0.000712015619969943	0	0	0	0	0	0	0	2.27584901360256e-05	0.000678378071362301	0	0.641765127058382	0.000719911422670197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179977855667549	0.0857366629397406	0	0	0	0	0	0.000136550940816153	0	0	0	0.00629922494836422	1.0802206408823	0	0	0	0	0	0	0	0	0	6.50242575315016e-06	0	0.000193822306103514	0	0	0	0	0	0.0802206408822977	0.0802206408822977	0	0	0	0	0	0	0	0	0	0.00011866926999499	0	0
"Mesedra_sp._180"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.111111111111111	0
"Perusia_praecisaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Certima_sp._97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eustenophasma_fuscata"	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microxydia_colorata"	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microxydia_sp._nr._ruficomma"	0	0	0	0.346666666666667	0.302222222222222	0	0	0	0	0	0	0	0	0	0.0177777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00444444444444444	0	0	0	0	0.0622222222222222	0.0577777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nematocampa_sp._nr._falsa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pantherodes_conglomerata"	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllodonta_flabellaria"	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0.00910125142207053	0	0.641638225255973	0	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0.0637087599544938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05346985210466	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0
"Phyllodonta_semicava"	0	0.603896071300456	0	0	0	0	0	0	0.000650242575315016	0	0	0	0	0	0	0	0	0	0.00060797680791954	0	0	0	0	4.67674467630416e-05	0	0	0	0	0	0	0.0316549518499839	0	0	0	0	0	0	0	0.028409062387899	0.000654744254682582	0	5.20194060252013e-05	0.000694830637622332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173707659405583	0.000169063069581904	0	0	0	0	0	0.170454374327394	0	0	0	0.0060797680791954	6.50242575315016e-06	0	0	0	0	0	0	0	0	0	1.15097401782511	0	0.000187069787052166	0	0	0	0	0	6.50242575315016e-06	6.50242575315016e-06	0	0	0	0	0	0	0	0	0	0.00527582530833065	0	0
"Prochoerodes_pilosa"	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sabulodes_bolivaria"	0	0.000374139574104332	0	0	0	0	0	0	0.00969111530517572	0	0	0	0	0	0	0	0	0	0.0090611928103393	0	0	0	0	0.308389322523872	0	0	0	0	0	0	0.0102420708411061	0	0	0	0	0	0	0	0.000327372127341291	0.317450515334212	0	0.000775289224414058	0.0103556489261021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258891223152551	0.00251968997934569	0	0	0	0	0	0.00196423276404774	0	0	0	0.090611928103393	9.69111530517573e-05	0	0	0	0	0	0	0	0	0	9.35348935260831e-05	0	1.23355729009549	0	0	0	0	0	9.69111530517572e-05	9.69111530517573e-05	0	0	0	0	0	0	0	0	0	0.00170701180685102	0	0
"Sabulodes_thermidora"	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sabulodes_sp._nr._carbina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
