"Xysmalobium_gerrardii"	"Sisyranthus_trichostomus"	"Pachycarpus_natalensis"	"Asclepias_woodii"	"Miraglossum_verticillare"	"Xysmalobium_involucratum"	"Aspidonepsis_diploglossa"	"Miraglossum_pilosum"	"Asclepias_cucullata"	"Aspilocoryphus_fasciativentris"	"Hemipepsis_hilaris"	"Atrichelaphinis_tigrina"	"Sarcophaga_sp1_M_PL_013"	"Cyrtothyrea_marginalis"	"Diptera_sp3_M_PL_013"	"Unidentified_sp15_M_PL_013"	"Unidentified_sp20_M_PL_013"	"Unidentified_sp6_M_PL_013"	"Unidentified_sp19_M_PL_013"	"Unidentified_sp25_M_PL_013"	"Unidentified_sp4_M_PL_013"	"Apis_mellifera"	"Musca_domestica"	"Unidentified_sp13_M_PL_013"	"Unidentified_sp33_M_PL_013"	"Unidentified_sp9_M_PL_013"	"Unidentified_sp11_M_PL_013"	"Unidentified_sp12_M_PL_013"	"Unidentified_sp28_M_PL_013"	"Unidentified_sp10_M_PL_013"	"Unidentified_sp16_M_PL_013"	"Unidentified_sp17_M_PL_013"	"Unidentified_sp2_M_PL_013"	"Unidentified_sp30_M_PL_013"	"Unidentified_sp38_M_PL_013"	"Unidentified_sp5_M_PL_013"	"Unidentified_sp7_M_PL_013"	"Unidentified_sp8_M_PL_013"	"Actea_sp1_M_PL_013"	"Arge_sp1_M_PL_013"	"Dacus_sp1_M_PL_013"	"Diptera_sp1_M_PL_013"	"Diptera_sp2_M_PL_013"	"Homoecerus_annulatus"	"Microphthalma_sp1_M_PL_013"	"Microphthalma_sp2_M_PL_013"	"Spilostethus_rivularis"	"Tiphia_sp1_M_PL_013"	"Unidentified_sp1_M_PL_013"	"Unidentified_sp14_M_PL_013"	"Unidentified_sp18_M_PL_013"	"Unidentified_sp21_M_PL_013"	"Unidentified_sp22_M_PL_013"	"Unidentified_sp23_M_PL_013"	"Unidentified_sp24_M_PL_013"	"Unidentified_sp26_M_PL_013"	"Unidentified_sp27_M_PL_013"	"Unidentified_sp29_M_PL_013"	"Unidentified_sp3_M_PL_013"	"Unidentified_sp31_M_PL_013"	"Unidentified_sp32_M_PL_013"	"Unidentified_sp34_M_PL_013"	"Unidentified_sp35_M_PL_013"	"Unidentified_sp36_M_PL_013"	"Unidentified_sp37_M_PL_013"
"Xysmalobium_gerrardii"	1.20647059261877	0.0246489185491634	0.0129583159083549	0.0129697231096738	0.0157841988183433	0.0397854287798683	0.0166268227282035	0.00183247153081142	0.00225686129014492	0.0213555302655994	0.021989658369737	0.02138563353298	0.0208569920258041	0.020059452573651	0.0195308110664752	0.0195885134124789	0.0200463843314495	0.00249663465493224	0.0185614751395971	0.01826233245315	0.0205597130288234	0.0194499626480216	0.0184229243751398	0.0185614751395971	0.0185614751395971	0.00132618095932894	0.0195885134124789	0.0172352941802682	0.00078050442697407	0.0018245777250349	0.000810607694354608	0.0172352941802681	0.00118763019487168	0.0184229243751398	0.000282107661268115	0.0185614751395971	0.0172352941802681	0.0172352941802681	0.0172352941802681	0.00102703827288181	0.000498396765705957	0.00102703827288181	0.000498396765705956	0.000498396765705956	0.000498396765705957	0.0172352941802681	0.000498396765705956	0.00081060769435461	0.0172352941802681	0.0172352941802682	0.00102703827288181	0.0172352941802681	0.0172352941802681	0.0172352941802681	0.0172352941802681	0.0172352941802682	0.00118763019487168	0.0172352941802681	0.000282107661268115	0.0172352941802681	0.0172352941802681	0.00132618095932894	0.000986512426146457	0.0172352941802681	0.00102703827288181
"Sisyranthus_trichostomus"	0.0718926791017266	1.1542087174335	0.0127674612908348	0.0144387770102574	0.0228744529415639	0.0363932737221903	0.0108416370048187	0.00454372928716161	0.00537260554128395	0.052924462495019	0.0545247514459394	0.052664254162006	0.00506328047243729	0.051451145037933	0.00385017134836429	0.0503321772900171	0.00416085690929621	0.00216788240983606	0.00224014739695482	0.0491190681659442	0.00391697360329724	0.0498934708091455	0.00180144091608314	0.00224014739695482	0.00224014739695482	0.00121310912407301	0.0503321772900172	0.00102703827288181	0.00116263189615414	0.00170416532756665	0.000902423563141086	0.00102703827288181	0.000774402643201332	0.00180144091608314	0.000671575692660494	0.00224014739695482	0.00102703827288181	0.00102703827288181	0.00102703827288181	0.0480920298930623	0.000491056203493647	0.0480920298930624	0.000491056203493646	0.000491056203493647	0.000491056203493647	0.00102703827288181	0.000491056203493647	0.000902423563141089	0.00102703827288181	0.00102703827288181	0.0480920298930623	0.00102703827288181	0.00102703827288181	0.00102703827288181	0.00102703827288181	0.00102703827288181	0.000774402643201332	0.00102703827288181	0.000671575692660494	0.00102703827288181	0.00102703827288181	0.00121310912407301	0.00142965330884775	0.00102703827288181	0.0480920298930623
"Pachycarpus_natalensis"	0.0348877735994169	0.0117853488838475	1.16922300774268	0.0217432047035514	0.0274948699666173	0.0356706490217265	0.00990143668764052	0.00424930605726797	0.0183777366705814	0.0511642367424043	0.0509916726872156	0.0052558542701427	0.0497349137490599	0.00406683263608515	0.0485458921150024	0.00217847460325715	0.0483759634550881	0.0470363114540714	0.0016874183997635	0.000989452969199604	0.00375361417142408	0.00169669844688821	0.00120564224339457	0.00168741839976351	0.00168741839976351	0.00118902163405755	0.00217847460325715	0.000498396765705957	0.0472673327662335	0.0461591373164684	0.00135895029397196	0.000498396765705956	0.000707245477688608	0.00120564224339457	0.00229721708382268	0.00168741839976351	0.000498396765705956	0.000498396765705956	0.000498396765705956	0.000491056203493647	0.0449701156824109	0.000491056203493647	0.0449701156824109	0.0449701156824109	0.0449701156824109	0.000498396765705956	0.0449701156824109	0.00135895029397197	0.000498396765705956	0.000498396765705957	0.000491056203493646	0.000498396765705956	0.000498396765705956	0.000498396765705956	0.000498396765705956	0.000498396765705956	0.000707245477688608	0.000498396765705956	0.00229721708382268	0.000498396765705956	0.000498396765705956	0.00118902163405755	0.00171842937291358	0.000498396765705956	0.000491056203493647
"Asclepias_woodii"	0.0567425386048227	0.0216581655153861	0.0353327076432711	1.1256166994616	0.0366963808261135	0.0304978909863376	0.0251880896687882	0.000554965366896609	0.00104589526012269	0.00651283862682635	0.00665958440275931	0.0753741951416888	0.0758307218725195	0.0743575987754776	0.0748141255063084	0.00272962762370695	0.00547967815616992	0.0735091432723778	0.00182720406056586	0.0017130312574957	0.073977397038972	0.003512180519552	0.00260975695641091	0.00182720406056587	0.00182720406056586	0.00101659636621125	0.00272962762370695	0.000810607694354611	0.0014896872014873	0.00237554666018321	0.0703510437163495	0.000810607694354608	0.0017991492620563	0.00260975695641091	0.000130736907515336	0.00182720406056586	0.000810607694354609	0.000810607694354609	0.000810607694354609	0.000902423563141087	0.00135895029397196	0.000902423563141088	0.00135895029397196	0.00135895029397196	0.00135895029397196	0.000810607694354609	0.00135895029397196	0.0703510437163498	0.000810607694354609	0.00081060769435461	0.000902423563141087	0.000810607694354608	0.000810607694354609	0.000810607694354609	0.000810607694354609	0.000810607694354609	0.0017991492620563	0.000810607694354609	0.000130736907515336	0.000810607694354609	0.000810607694354609	0.00101659636621125	0.0022935238016321	0.000810607694354609	0.000902423563141088
"Miraglossum_verticillare"	0.0690558698302519	0.0343116794123459	0.0446791636957531	0.0366963808261135	1.08875802240681	0.0430492323337248	0.00250428786630018	0.0064014735582137	0.00787722340381984	0.074601598844935	0.0768176826985645	0.0741920403481761	0.0744808164122418	0.072757065937052	0.0730458420011178	0.00385114014611836	0.0721872926106099	0.0041908308792814	0.00242148683727061	0.0024161657349942	0.00489388834363844	0.00259504343972993	0.00116539013088218	0.00242148683727062	0.00242148683727062	0.00143497441112416	0.00385114014611836	0.000986512426146458	0.00270308229839106	0.00315340378403774	0.00229352380163209	0.000986512426146454	0.000178877704735727	0.00116539013088218	0.00098465292547748	0.00242148683727062	0.000986512426146455	0.000986512426146455	0.000986512426146456	0.00142965330884774	0.00171842937291358	0.00142965330884775	0.00171842937291358	0.00171842937291358	0.00171842937291358	0.000986512426146456	0.00171842937291358	0.0022935238016321	0.000986512426146455	0.000986512426146456	0.00142965330884774	0.000986512426146455	0.000986512426146455	0.000986512426146456	0.000986512426146456	0.000986512426146456	0.000178877704735727	0.000986512426146455	0.00098465292547748	0.000986512426146456	0.000986512426146456	0.00143497441112416	0.0680473764004256	0.000986512426146456	0.00142965330884774
"Xysmalobium_involucratum"	0.092832667153026	0.0291146189777522	0.0309145624854963	0.0162655418593801	0.0229595905779866	1.12542806775694	0.00748273078333992	0.00371109174381001	0.00462446199559878	0.0432556128032649	0.0445331009257201	0.0425051297859688	0.0424810422959533	0.00499086086073737	0.00496677337072191	0.0400535590086334	0.0414644459297422	0.00274009877050737	0.0388404498845603	0.00253929008340195	0.0403915270210103	0.00307377085364052	0.00186066172956751	0.0388404498845605	0.0388404498845604	0.0375142689252314	0.0400535590086334	0.00132618095932894	0.0017670793835074	0.0387032905592889	0.00101659636621125	0.00132618095932894	0.000534480770238565	0.00186066172956751	0.000578057749449847	0.0388404498845604	0.00132618095932894	0.00132618095932894	0.00132618095932894	0.00121310912407301	0.00118902163405755	0.00121310912407301	0.00118902163405755	0.00118902163405755	0.00118902163405755	0.00132618095932894	0.00118902163405755	0.00101659636621125	0.00132618095932894	0.00132618095932894	0.00121310912407301	0.00132618095932894	0.00132618095932894	0.00132618095932894	0.00132618095932894	0.00132618095932894	0.000534480770238565	0.00132618095932894	0.000578057749449847	0.00132618095932894	0.00132618095932894	0.0375142689252315	0.00143497441112416	0.00132618095932894	0.00121310912407301
"Aspidonepsis_diploglossa"	0.0831341136410175	0.0185856634368319	0.0183883824199038	0.0287863881929008	0.00286204327577163	0.0160344231071569	1.16469773960774	0.000294142329629209	0.000550437322380173	0.00345144145603343	0.00352970795555052	0.0044745405751036	0.00440738340959088	0.00394005980486504	0.00387290263935231	0.00249651360831157	0.00260823414753458	0.085699090426012	0.00172211096511024	0.00196203283807301	0.0867139559134339	0.0851547285243403	0.084380325881139	0.00172211096511024	0.00172211096511024	0.000534480770238564	0.00249651360831158	0.00118763019487168	0.000776050142986129	0.00124172624792717	0.0017991492620563	0.00118763019487168	0.0831926956862672	0.0843803258811389	6.88046652975217e-05	0.00172211096511024	0.00118763019487168	0.00118763019487168	0.00118763019487168	0.000774402643201331	0.000707245477688608	0.000774402643201332	0.000707245477688607	0.000707245477688608	0.000707245477688608	0.00118763019487168	0.000707245477688608	0.0017991492620563	0.00118763019487168	0.00118763019487168	0.000774402643201331	0.00118763019487168	0.00118763019487168	0.00118763019487168	0.00118763019487168	0.00118763019487168	0.0831926956862672	0.00118763019487168	6.88046652975217e-05	0.00118763019487168	0.00118763019487168	0.000534480770238565	0.000178877704735727	0.00118763019487168	0.000774402643201332
"Miraglossum_pilosum"	0.0641365035783995	0.0545247514459393	0.0552409787444836	0.00443972293517288	0.0512117884657096	0.0556663761571501	0.00205899630740447	1.04437991618162	0.00167429951745343	0.010578323528314	0.532558994179443	0.00852186574344668	0.00837465412849984	0.00666631987154168	0.00651910825659485	0.00504364628089152	0.00809717144505156	0.00254920687689689	0.00277178163731071	0.00318810040898652	0.00319633548557363	0.00333517157380112	0.00106330693022031	0.00277178163731072	0.00277178163731072	0.001855545871905	0.00504364628089152	0.00091623576540571	0.00233394046831566	0.00398019890053898	0.000277482683448304	0.000916235765405707	0.000147071164814605	0.00106330693022031	0.000209287439681679	0.00277178163731071	0.000916235765405708	0.000916235765405708	0.000916235765405708	0.00227186464358081	0.00212465302863398	0.00227186464358081	0.00212465302863398	0.00212465302863398	0.00212465302863398	0.000916235765405709	0.00212465302863398	0.000277482683448305	0.000916235765405708	0.000916235765405709	0.0022718646435808	0.000916235765405708	0.000916235765405708	0.000916235765405709	0.000916235765405709	0.000916235765405709	0.000147071164814605	0.000916235765405709	0.000209287439681679	0.000916235765405709	0.000916235765405709	0.00185554587190501	0.00320073677910685	0.000916235765405709	0.00227186464358081
"Asclepias_cucullata"	0.019747536288768	0.0161178166238518	0.0597276441793897	0.00209179052024538	0.0157544468076397	0.0173417324834954	0.000963265314165304	0.000418574879363358	1.20117052623641	0.15495992689223	0.00502289855236029	0.00264713093637127	0.00427277232753345	0.00206907318692143	0.00369471457808361	0.00153174110337845	0.00414203542001812	0.00249675865663554	0.000860165410717961	0.000953683353928609	0.00105970698353082	0.00102248801922613	0.000350912326565636	0.000860165410717962	0.000860165410717962	0.000578057749449846	0.00153174110337846	0.000282107661268115	0.152443532863374	0.00287527483327252	0.000130736907515336	0.000282107661268114	6.88046652975216e-05	0.000350912326565636	0.150146315779552	0.000860165410717962	0.000282107661268114	0.000282107661268114	0.000282107661268115	0.000671575692660493	0.00229721708382268	0.000671575692660494	0.00229721708382268	0.00229721708382268	0.00229721708382268	0.000282107661268115	0.00229721708382268	0.000130736907515336	0.000282107661268114	0.000282107661268115	0.000671575692660493	0.000282107661268114	0.000282107661268115	0.000282107661268115	0.000282107661268115	0.000282107661268115	6.88046652975217e-05	0.000282107661268115	0.150146315779552	0.000282107661268115	0.000282107661268115	0.000578057749449848	0.000984652925477479	0.000282107661268115	0.000671575692660494
"Aspilocoryphus_fasciativentris"	0.12457392654933	0.105848924990038	0.110855846275209	0.00868378483576846	0.0994687984599133	0.108139032008162	0.00402668169870567	0.00176305392138567	0.103306617928154	1.03318844733695	0.0211566470566281	0.0165541702529704	0.0164074847735858	0.0129495358526983	0.0128028503733138	0.00979463379699028	0.0158647482213503	0.005094043068772	0.00538426192240536	0.00618999939671821	0.00621461859597702	0.00647761951805433	0.0020672476434694	0.00538426192240537	0.00538426192240537	0.00360463440027207	0.00979463379699029	0.00177962752213329	0.0171770136362196	0.00786832079547243	0.000542736552235528	0.00177962752213328	0.000287620121336119	0.0020672476434694	0.0129133272410192	0.00538426192240537	0.00177962752213328	0.00177962752213328	0.00177962752213328	0.00441037187458492	0.00426368639520036	0.00441037187458492	0.00426368639520036	0.00426368639520036	0.00426368639520036	0.00177962752213329	0.00426368639520036	0.000542736552235529	0.00177962752213328	0.00177962752213329	0.00441037187458491	0.00177962752213328	0.00177962752213328	0.00177962752213329	0.00177962752213329	0.00177962752213329	0.000287620121336119	0.00177962752213328	0.0129133272410192	0.00177962752213329	0.00177962752213329	0.00360463440027208	0.00621679990374458	0.00177962752213329	0.00441037187458492
"Hemipepsis_hilaris"	0.128273007156799	0.109049502891879	0.110481957488967	0.00887944587034576	0.102423576931419	0.1113327523143	0.00411799261480894	0.0887598323632404	0.00334859903490686	0.021156647056628	1.06511798835889	0.0170437314868934	0.0167493082569997	0.0133326397430834	0.0130382165131897	0.010087292561783	0.0161943428901031	0.00509841375379378	0.00554356327462142	0.00637620081797303	0.00639267097114726	0.00667034314760224	0.00212661386044063	0.00554356327462143	0.00554356327462143	0.00371109174381001	0.010087292561783	0.00183247153081142	0.00466788093663132	0.00796039780107796	0.000554965366896608	0.00183247153081141	0.000294142329629209	0.00212661386044063	0.000418574879363358	0.00554356327462143	0.00183247153081142	0.00183247153081142	0.00183247153081142	0.00454372928716161	0.00424930605726797	0.00454372928716162	0.00424930605726796	0.00424930605726797	0.00424930605726797	0.00183247153081142	0.00424930605726797	0.00055496536689661	0.00183247153081142	0.00183247153081142	0.00454372928716161	0.00183247153081142	0.00183247153081142	0.00183247153081142	0.00183247153081142	0.00183247153081142	0.00029414232962921	0.00183247153081142	0.000418574879363357	0.00183247153081142	0.00183247153081142	0.00371109174381001	0.0064014735582137	0.00183247153081142	0.00454372928716161
"Atrichelaphinis_tigrina"	0.14969943473086	0.126394209988814	0.013665221102371	0.120598712226702	0.118707264557082	0.127515389357907	0.00626435680514505	0.00170437314868934	0.00211770474909702	0.0198650043035645	0.020452477784272	1.02661212529708	0.0218712853078956	0.0223616123184851	0.0176207723292988	0.0116555017480955	0.0143338657937268	0.00851045899869349	0.00638907633189487	0.0074049887694986	0.0143739499035741	0.00785244282700896	0.00258601741080836	0.00638907633189489	0.00638907633189489	0.00425051297859688	0.0116555017480955	0.002138563353298	0.000790298520651396	0.00477609840561115	0.00753741951416886	0.00213856335329799	0.00044745405751036	0.00258601741080836	0.000264713093637127	0.00638907633189488	0.00213856335329799	0.00213856335329799	0.00213856335329799	0.00526642541620059	0.00052558542701427	0.0052664254162006	0.00052558542701427	0.00052558542701427	0.00052558542701427	0.002138563353298	0.00052558542701427	0.00753741951416888	0.00213856335329799	0.002138563353298	0.00526642541620059	0.00213856335329799	0.00213856335329799	0.002138563353298	0.002138563353298	0.002138563353298	0.000447454057510361	0.00213856335329799	0.000264713093637127	0.002138563353298	0.002138563353298	0.00425051297859689	0.00741920403481761	0.002138563353298	0.00526642541620059
"Sarcophaga_sp1_M_PL_013"	0.145998944180629	0.0121518731338495	0.129310775747556	0.121329154996031	0.119169306259587	0.12744312688786	0.00617033677342723	0.00167493082569997	0.00341821786202677	0.019688981728303	0.0200991699083996	0.0218712853078956	1.02633844863556	0.0176231810783003	0.0220903444059626	0.00684013147941947	0.018755376448306	0.012997301903117	0.00633380343217574	0.00259202724982414	0.0143576139603868	0.00303276559078323	0.0025264375435395	0.00633380343217576	0.00633380343217575	0.00424810422959533	0.00684013147941948	0.00208569920258041	0.00540076860765933	0.00922159560450132	0.00758307218725195	0.00208569920258041	0.000440738340959088	0.0025264375435395	0.000427277232753346	0.00633380343217574	0.00208569920258041	0.00208569920258041	0.00208569920258041	0.000506328047243729	0.004973491374906	0.00050632804724373	0.00497349137490599	0.00497349137490599	0.004973491374906	0.00208569920258041	0.00497349137490599	0.00758307218725197	0.00208569920258041	0.00208569920258041	0.000506328047243729	0.00208569920258041	0.00208569920258041	0.00208569920258041	0.00208569920258041	0.00208569920258041	0.000440738340959088	0.00208569920258041	0.000427277232753346	0.00208569920258041	0.00208569920258041	0.00424810422959534	0.0074480816412242	0.00208569920258041	0.00050632804724373
"Cyrtothyrea_marginalis"	0.175520210019446	0.154353435113799	0.0132172060672767	0.148715197550955	0.145514131874104	0.0187157282277651	0.00689510465851382	0.00166657996788542	0.00206907318692142	0.0194243037790475	0.019998959614625	0.0279520153981063	0.0220289763478753	1.02732815779052	0.0214051187402832	0.00956268230904016	0.0127342765009407	0.0102955614020534	0.00313128917929854	0.008938824701448	0.0129184965018414	0.00943133217705613	0.00299993904731451	0.00313128917929855	0.00313128917929855	0.00062385760759217	0.00956268230904017	0.00250743157170638	0.000766988227875821	0.00113221168710281	0.00929469984693467	0.00250743157170637	0.00049250747560813	0.00299993904731451	0.000258634148365178	0.00313128917929855	0.00250743157170638	0.00250743157170638	0.00250743157170638	0.00643139312974162	0.000508354079510644	0.00643139312974163	0.000508354079510643	0.000508354079510644	0.000508354079510644	0.00250743157170638	0.000508354079510644	0.0092946998469347	0.00250743157170638	0.00250743157170638	0.00643139312974162	0.00250743157170638	0.00250743157170638	0.00250743157170638	0.00250743157170638	0.00250743157170638	0.00049250747560813	0.00250743157170638	0.000258634148365178	0.00250743157170638	0.00250743157170638	0.000623857607592171	0.00909463324213151	0.00250743157170638	0.00643139312974162
"Diptera_sp3_M_PL_013"	0.170894596831658	0.0115505140450929	0.157774149373758	0.149628251012617	0.146091684002236	0.0186254001402071	0.00677757961886655	0.00162977706414871	0.00369471457808361	0.0192042755599707	0.0195573247697845	0.0220259654116234	0.0276129305074532	0.0214051187402832	1.02699208383611	0.00354346947319517	0.0182611648191647	0.0159041150325829	0.00306219805464963	0.00292262280185493	0.0128980765728572	0.00340673563177397	0.00292546421322844	0.00306219805464964	0.00306219805464964	0.000620846671340237	0.00354346947319517	0.0024413513833094	0.00653007583663574	0.00668908318571553	0.00935176568828852	0.00244135138330939	0.000484112829919039	0.00292546421322843	0.000461839322260452	0.00306219805464963	0.00244135138330939	0.00244135138330939	0.00244135138330939	0.000481271418545536	0.0060682365143753	0.000481271418545536	0.00606823651437529	0.0060682365143753	0.0060682365143753	0.00244135138330939	0.0060682365143753	0.00935176568828855	0.00244135138330939	0.0024413513833094	0.000481271418545536	0.00244135138330939	0.00244135138330939	0.00244135138330939	0.00244135138330939	0.00244135138330939	0.00048411282991904	0.00244135138330939	0.000461839322260451	0.00244135138330939	0.00244135138330939	0.000620846671340239	0.00913073025013974	0.00244135138330939	0.000481271418545537
"Unidentified_sp15_M_PL_013"	0.22853265647892	0.201328709160069	0.00944005661411433	0.00727900699655186	0.0102697070563156	0.200267795043167	0.00582519841939368	0.00168121542696384	0.00204232147117127	0.0195892675939806	0.0201745851235661	0.0194258362468258	0.0114002191323658	0.0127502430787202	0.00472462596426023	1.01832904161852	0.0109452811950813	0.00123410263921261	0.0099403454035187	0.011653448450416	0.0108113689421885	0.0120695340518013	0.00368083783679841	0.00994034540351873	0.00994034540351873	0.00667559316810556	0.0183290416185216	0.00326475223541315	0.000618369284439268	0.00703867226864841	0.000454937937284491	0.00326475223541314	0.000416085601385262	0.00368083783679841	0.000255290183896409	0.00994034540351872	0.00326475223541314	0.00326475223541315	0.00326475223541315	0.00838869621500285	0.000363079100542859	0.00838869621500286	0.000363079100542858	0.000363079100542859	0.000363079100542859	0.00326475223541315	0.000363079100542859	0.000454937937284492	0.00326475223541314	0.00326475223541315	0.00838869621500285	0.00326475223541314	0.00326475223541315	0.00326475223541315	0.00326475223541315	0.00326475223541315	0.000416085601385263	0.00326475223541315	0.000255290183896409	0.00326475223541315	0.00326475223541315	0.00667559316810558	0.000641856691019727	0.00326475223541315	0.00838869621500286
"Unidentified_sp20_M_PL_013"	0.175405862900183	0.0124825707278886	0.157221881229036	0.0109593563123398	0.14437458522122	0.155491672236533	0.00456440975818551	0.00202429286126289	0.00414203542001812	0.0237971223320254	0.0242915143351547	0.0179173322421585	0.0234442205603824	0.0127342765009407	0.0182611648191647	0.00820896089631097	1.02275926079086	0.00705798446984905	0.00768885378264894	0.00302590515509321	0.00869984282061202	0.00335193442353504	0.00283182730987301	0.00768885378264896	0.00768885378264896	0.00518305574121776	0.00820896089631098	0.00250579804143119	0.00656474985938826	0.0112300511731037	0.000684959769521239	0.00250579804143118	0.000326029268441822	0.00283182730987301	0.000517754427502265	0.00768885378264895	0.00250579804143118	0.00250579804143119	0.00250579804143119	0.000520107113662026	0.006046995431886	0.000520107113662027	0.00604699543188599	0.006046995431886	0.006046995431886	0.00250579804143119	0.006046995431886	0.00068495976952124	0.00250579804143118	0.00250579804143119	0.000520107113662026	0.00250579804143118	0.00250579804143118	0.00250579804143118	0.00250579804143118	0.00250579804143119	0.000326029268441822	0.00250579804143118	0.000517754427502265	0.00250579804143118	0.00250579804143118	0.00518305574121777	0.00902341157632623	0.00250579804143118	0.000520107113662027
"Unidentified_sp6_M_PL_013"	0.0291274043075428	0.00867152963934426	0.203824016300976	0.196024382059674	0.0111755490114171	0.0137004938525368	0.199964544327362	0.000849735625632298	0.00332901154218072	0.010188086137544	0.0101968275075876	0.0141840983311558	0.0216621698385284	0.013727415202738	0.0212054867101105	0.00123410263921261	0.00941064595979875	1.03437409085874	0.000872788904239935	0.000777419510794718	0.0274074945206383	0.0150606012484634	0.0146992875134907	0.000872788904239936	0.000872788904239935	0.000456683128417894	0.00123410263921261	0.000416105775822041	0.00825551168511782	0.00829606837076313	0.0122515238787296	0.00041610577582204	0.0142831817376687	0.0146992875134907	0.00041612644277259	0.000872788904239935	0.00041610577582204	0.00041610577582204	0.00041610577582204	0.000361313734972678	0.00783938524234525	0.000361313734972678	0.00783938524234524	0.00783938524234524	0.00783938524234525	0.00041610577582204	0.00783938524234524	0.0122515238787297	0.00041610577582204	0.000416105775822041	0.000361313734972677	0.00041610577582204	0.00041610577582204	0.00041610577582204	0.00041610577582204	0.00041610577582204	0.0142831817376687	0.00041610577582204	0.000416126442772589	0.00041610577582204	0.00041610577582204	0.000456683128417895	0.000698471813213567	0.00041610577582204	0.000361313734972678
