"Miconia_minutiflora"	"Miconia_ternatifolia"	"Miconia_splendens"	"Miconia_dolichorrhyncha"	"Miconia_wittii"	"Miconia_phanerostila"	"Miconia_duckei"	"Melastomataceae_unknown"	"Tococa_discolor"	"Clidemia_hirta"	"Ossaea_cucullata"	"Clidemia_japurensis_var._heterobasis"	"Henriettea_sp."	"Ossaea_araneifera"	"Melastomataceae_minute-seeded"	"otherMelastomes"	"Psychotria_deflexa"	"Psychotria_alboviridula"	"Palicourea_punicea"	"Psychotria_spp."	"otherRubiaceae"	"Coussapoa_cf_parvifolia"	"Ficus_americana"	"Coussapoa_sp."	"Clusia_sp."	"Marcgraviaceae_1"	"Alchornea_triplinervia"	"Croton_schiedianus"	"Anthurium_acaule"	"Unidentified_1"	"Unidentified_2"	"Codonanthe_sp."	"Dilleniaceae"	"Sorocea_sp."	"Iryanthera_grandis"	"Unidentified_3"	"Ficus_sp."	"Piper_aduncum"	"Piper_sp._2"	"Piper_arboreum"	"Pothomorphe_peltata"	"Piper_sp._5"	"Piperaceae_unknown_6"	"Piperaceae_unknown_7"	"Cecropia_distachya"	"Cecropia_ficifolia"	"Cecropia_sciadophylla"	"Cecropia_membranacea"	"Ficus_sp._1"	"Ficus_sp._2"	"Ficus_sp._3"	"Vismia_angusta"	"Vismia_macrophylla"	"Vismia_sp._1"	"Anthurium_sp."	"Philodendron_sp."	"Araceae_unknown"	"Solanum_lanceolatum"	"Solanum_sp."	"Guttiferae_unknown"	"Passifloraceae_unknown"	"Gurania_acuminata"	"Unknown_family"	"Amaranthaceae"	"Solanum_jamiacense"	"Physalis_sp."	"Thoracocarpus_bissectus"	"Ficus_sp._9"	"Cactaceae"	"Curcurbid"	"Unknown_1"	"Vismia_sp._2"	"Piper_sp."	"Ficus_sp._42"	"Passifloraceae"	"Gesneriacea"	"Unknown_2"	"Marcgravia_sp."	"Marcgravia_sp._301"	"Souroubea_guianensis"	"Coussapoa_villosa"	"Havetiopsis_flavida"	"Philodendron_cuneatum"	"Phytolacca_rivinoides"	"Catharus_ustulatus"	"Machaeropterus_regulus"	"Manacus_manacus"	"Pipra_coronata"	"Pipra_pipra"	"Tachyphonus_surinamus"	"Tangara_schrankii"	"Artibeus_gnomus"	"Artibeus_jamaicensis"	"Artibeus_lituratus"	"Artibeus_obscurus"	"Carollia_brevicauda"	"Carollia_castanea"	"Carollia_perspicillata"	"Phyllostomus_hastatus"	"Rhinophylla_pumilio"	"Sturnira_lilium"	"Uroderma_bilobatum"
"Miconia_minutiflora"	1.02039795166892	0.0107032274304427	0.00749822960332312	0.0143286374307273	0.0112379723377471	0.0137938925234229	0.0220117192843432	0.00053474490730441	0.0138211520716959	0.00451311293201978	0.0216250341855453	0.00359168292591746	0.0203979516689167	0.00359168292591746	0.0113955650397669	0.0203979516689167	0.00711154450452522	0.0107032274304427	0.00359168292591746	0.00359168292591746	0.0113955650397669	0.0143286374307273	0.00412642783322187	0.000507485359031394	0.00053474490730441	0.00428402053524171	0.000692337609324244	0.000386685098797901	0.00359168292591746	0.00359168292591746	0.00053474490730441	0.000386685098797901	0.009694724238474	0.00359168292591746	0.00359168292591746	0.00359168292591746	0.000507485359031394	0.000172441327432051	0.000114085136032186	0.000147634494001008	0.000105669218185772	0.000114085136032186	0.000114085136032186	0.000105669218185772	0.000258165166766677	0.000292670916261948	9.24400308444391e-05	0.000130402300988283	6.97552582607422e-05	0.000161132766072028	4.25714275432261e-05	0.000277978071097675	0.000235406643554449	0.000105669218185772	0.0001642914654891	0.000105669218185772	0.000214350769736147	0.000128700681030052	0.000114158886660717	0.00016474978200304	0.000105669218185772	5.86968079360425e-05	9.02206957440431e-06	0.000214350769736147	4.96747383616382e-05	4.96747383616382e-05	4.96747383616382e-05	4.96747383616382e-05	4.96747383616382e-05	4.96747383616382e-05	4.96747383616382e-05	5.59944798241333e-05	5.59944798241333e-05	5.59944798241333e-05	5.59944798241333e-05	5.59944798241333e-05	9.02206957440431e-06	0.000100265633703961	0.0119513925486682	0.00576261063873705	0.00102763081538336	0.00476700589188494	0.0114439071896368	0.0036476774057416	0.00541359138317061	0.19389448476948	0.00969272653053942	0.199123246126706	0.222684341406883	0.0171118370337411	0.0081197657445023	0.000165129341239306	0.000603316591809832	0.000102131335343703	2.48127067573114e-05	0.00327853273186812	0.0002356456996996	0.00380762462804107	0.000216529669785703	0.00200531267407922	0.000101876021699349	8.57622713208845e-05
"Miconia_ternatifolia"	0.016054841145664	1.01528770029299	0.0107052635919071	0.00660636408078336	0.0157664331434018	0.006127631230372	0.0177690534106488	0.00047873285041136	0.00627708495013161	0.00595871864342137	0.0173202788646855	0.00503121124704669	0.016054841145664	0.00503121124704669	0.0160744051616006	0.016054841145664	0.0102564890459438	0.0152877002929905	0.00503121124704669	0.00503121124704669	0.0160744051616006	0.00660636408078336	0.00550994409745805	0.000329279130651745	0.00047873285041136	0.00581791611565682	0.000786704868610127	0.000448774545963316	0.00503121124704669	0.00503121124704669	0.00047873285041136	0.000448774545963316	0.000767140852673559	0.00503121124704669	0.00503121124704669	0.00503121124704669	0.000329279130651745	0.000228888350169943	0.000154463683785285	0.00019670128574679	0.00014310883329462	0.000154463683785285	0.000154463683785285	0.00014310883329462	0.000348272939448381	0.000392325816556577	0.000121355397874224	0.000175151631477167	9.26330324010463e-05	0.00021479415910846	5.31265341912133e-05	0.000372532841925811	0.000319406307734597	0.00014310883329462	0.000215692508497265	0.00014310883329462	0.000293354062653022	0.00017411373961519	0.000154607950025891	0.000226769298380653	0.00014310883329462	7.76179627426825e-05	1.08889322297078e-05	0.000293354062653022	6.67290305129747e-05	6.67290305129747e-05	6.67290305129747e-05	6.67290305129747e-05	6.67290305129747e-05	6.67290305129747e-05	6.67290305129747e-05	7.6379802781645e-05	7.6379802781645e-05	7.6379802781645e-05	7.6379802781645e-05	7.6379802781645e-05	1.08889322297078e-05	0.000138890378867737	0.0163777114862159	0.00714143167319621	0.0010651160238683	0.00601641872426729	0.0160484323555642	0.00510759104982834	0.00628284364348643	0.0153428170534712	0.0110138681605418	0.287181693286426	0.311935097316895	0.0153194512131635	0.00526846609042792	0.000195038755432816	0.000749906582983165	0.000137186216470441	3.31754315979811e-05	0.00440411601385633	0.000317935813738615	0.00519382658915186	0.000261334373512988	0.00277780757735474	0.000137989400775254	0.000114113147380881
"Miconia_splendens"	0.0112473444049847	0.0107052635919071	1.03078392263572	0.00182173875697133	0.011232427328269	0.00129457502060945	0.0331138302837369	0.000527163736361879	0.00158668535892784	0.0216407043991515	0.0125177304304357	0.000517440809488368	0.0112473444049847	0.000517440809488368	0.0114484858809962	0.0112473444049847	0.0101878227824187	0.0107052635919071	0.000517440809488368	0.000517440809488368	0.0114484858809962	0.00182173875697133	0.00104460454585025	0.000235053398043493	0.000527163736361879	0.00126066309857748	0.000743222289089112	0.0205960998533012	0.000517440809488368	0.000517440809488368	0.000527163736361879	0.0205960998533012	0.000542080813077591	0.000517440809488368	0.000517440809488368	0.000517440809488368	0.000235053398043493	0.000392550198338313	0.000157527822079664	0.000272121988125742	0.000142916686544929	0.000157527822079664	0.000157527822079664	0.000142916686544929	0.000468127801846531	0.000676435362662507	0.000263464950278915	0.000264225341015131	0.000237795933763084	0.000300141086808698	0.00020631901404783	0.00064965824363616	0.00044333922958833	0.000142916686544929	0.000516937585381921	0.000142916686544929	0.000261496185261403	0.000185038137495555	0.000156647377822034	0.000188624614828715	0.000142916686544929	0.00016371597417681	9.17248480017522e-05	0.000261496185261403	7.19911261750581e-05	7.19911261750581e-05	7.19911261750581e-05	7.19911261750581e-05	7.19911261750581e-05	7.19911261750581e-05	7.19911261750581e-05	7.09255603698708e-05	7.09255603698708e-05	7.09255603698708e-05	7.09255603698708e-05	7.09255603698708e-05	9.17248480017522e-05	0.000103968363181739	0.0117143657760391	0.0226909712124592	0.0215535989133353	0.00152338917234596	0.0114793123779956	0.000588366369858239	0.288345397946217	0.0108416162615518	0.0104051120472476	0.285259037907724	0.0320813301882788	0.0168692395635801	0.00376085436869588	0.00200244448071855	0.00221791992196042	0.000209617393072003	5.2185710996969e-05	0.00475141432755383	0.00040911179497258	0.00482293810515122	0.00220139635204205	0.00207936726363478	0.000164768295325258	0.000192914737943002
"Miconia_dolichorrhyncha"	0.0107464780730455	0.00330318204039168	0.000910869378485665	1.02423932929238	0.00810337991571817	0.0194391314170539	0.0164028000046805	0.00480019787532649	0.0150087807466262	0.00793845889071227	0.0160298258279407	0.00276528683864589	0.0107464780730455	0.00276528683864589	0.0037863319199604	0.0107464780730455	0.000537895201745785	0.00330318204039168	0.00276528683864589	0.00276528683864589	0.0037863319199604	0.0242393292923804	0.00756548471397238	0.00923054854575426	0.00480019787532649	0.00324843671821461	0.000483149879568718	0.00037297417673988	0.00276528683864589	0.00276528683864589	0.00480019787532649	0.00037297417673988	0.00744329603265377	0.00276528683864589	0.00276528683864589	0.00276528683864589	0.00923054854575426	0.000349146411662519	0.000184111380557841	0.000292477213166437	0.000170017149215202	0.000184111380557841	0.000184111380557841	0.000170017149215202	0.000434642948724028	0.000522117633042156	0.000207714203455169	0.000227234063794049	0.00013083054471309	0.00031688525777019	0.000138672291479309	0.000496979297544024	0.000358307006064715	0.000170017149215202	0.000360410513100293	0.000170017149215202	0.000295783044799033	0.000209738791654758	0.000183563664475075	0.00020634098731397	0.000170017149215202	0.000119200800273011	3.03064588707134e-05	0.000295783044799033	8.88943414022978e-05	8.88943414022978e-05	8.88943414022978e-05	8.88943414022978e-05	8.88943414022978e-05	8.88943414022978e-05	8.88943414022978e-05	8.11228078129039e-05	8.11228078129039e-05	8.11228078129039e-05	8.11228078129039e-05	8.11228078129039e-05	3.03064588707134e-05	0.000111671664241192	0.0176156172749288	0.0177410516574375	0.00543059399242173	0.0170623353457134	0.00838506872917456	0.0028464096464588	0.00522163847435832	0.148865920653076	0.00676409831396205	0.015061065648882	0.171447783996045	0.153606332010448	0.147688776732068	0.000596492842802236	0.00211826860897414	0.000179427141116933	4.63672809530337e-05	0.00586702653255166	0.000394638477593896	0.00551635093127746	0.000727355012897121	0.00223343328482385	0.000162558183118484	0.000169132541718613
"Miconia_wittii"	0.0112379723377471	0.0105109554289345	0.00748828488551264	0.0108045065542909	1.01662067594694	0.00469478603628882	0.0185292812528345	0.00610972051800207	0.010369153224603	0.0101518815701569	0.0180195359984681	0.00353241579778834	0.0112379723377471	0.00353241579778834	0.0111827985716535	0.0112379723377471	0.00697853963114621	0.0105109554289345	0.00353241579778834	0.00353241579778834	0.0111827985716535	0.0108045065542909	0.00964213631579041	0.000435353329687937	0.00610972051800207	0.00420425894050728	0.000671843142718933	0.000509745254366438	0.00353241579778834	0.00353241579778834	0.00610972051800207	0.000509745254366438	0.000727016908812543	0.00353241579778834	0.00353241579778834	0.00353241579778834	0.000435353329687937	0.000337435086130818	0.000185895155106777	0.000273948749289626	0.000171249112496199	0.000185895155106777	0.000185895155106777	0.000171249112496199	0.000459620020041178	0.000558659116649209	0.000200201209021615	0.000234929367360061	0.000149233682477837	0.000299053246375012	0.000123671944945989	0.000532518356466058	0.000408846411520069	0.000171249112496199	0.000358462859156573	0.000171249112496199	0.000334630461276917	0.000212251609343888	0.000185701237084108	0.000251621024482876	0.000171249112496199	0.000118433869534512	3.56183507631404e-05	0.000334630461276917	8.28155187713711e-05	8.28155187713711e-05	8.28155187713711e-05	8.28155187713711e-05	8.28155187713711e-05	8.28155187713711e-05	8.28155187713711e-05	8.84335937248281e-05	8.84335937248281e-05	8.84335937248281e-05	8.84335937248281e-05	8.84335937248281e-05	3.56183507631404e-05	0.00014873530617014	0.0173760136952909	0.0113418935613351	0.00688046707014313	0.0103248880225082	0.016940660365603	0.00362084939151317	0.00713643356113014	0.0145403381762509	0.00940580399806506	0.195399109672094	0.219009779462877	0.195511056576066	0.00696565327500699	0.000729601065036104	0.00167528381974022	0.000187822060862009	4.67545423809714e-05	0.0054658242389105	0.000410089193096179	0.00601348437328831	0.00085484041831537	0.0029747061234028	0.000173425495054903	0.000166660615088834
"Miconia_phanerostila"	0.0137938925234229	0.00408508748691466	0.000863050013739635	0.0259188418894052	0.00469478603628882	1.02530914334003	0.0151871543605054	0.000609698549374159	0.013827277737653	0.00440520937974041	0.0149004176819098	0.00350877415177064	0.0137938925234229	0.00350877415177064	0.00458191409602744	0.0137938925234229	0.000576313335144022	0.00408508748691466	0.00350877415177064	0.00350877415177064	0.00458191409602744	0.0259188418894052	0.0041184727011448	0.0120915641517522	0.000609698549374159	0.00400560076088342	0.000496826609112775	0.000286736678595613	0.00350877415177064	0.00350877415177064	0.000609698549374159	0.000286736678595613	0.00970880503650819	0.00350877415177064	0.00350877415177064	0.00350877415177064	0.0120915641517522	0.000280685696199169	0.0001625624748272	0.000247155058763483	0.000150846308653816	0.0001625624748272	0.0001625624748272	0.000150846308653816	0.000352085871223114	0.00039904827177805	0.00015765466083476	0.00018481713868345	8.69623987403144e-05	0.000266656536724215	9.66421331538987e-05	0.000378475934876514	0.000281833801722616	0.000150846308653816	0.000265879497308661	0.000150846308653816	0.000255316306890475	0.000183475939272583	0.000162122282233253	0.000174679824189519	0.000150846308653816	9.22458393246251e-05	1.2049549217616e-05	0.000255316306890475	8.01962901070091e-05	8.01962901070091e-05	8.01962901070091e-05	8.01962901070091e-05	8.01962901070091e-05	8.01962901070091e-05	8.01962901070091e-05	7.06500185468071e-05	7.06500185468071e-05	7.06500185468071e-05	7.06500185468071e-05	7.06500185468071e-05	1.2049549217616e-05	9.27538320632748e-05	0.0170299503287582	0.0170737964307125	0.00107040226899804	0.0164358382546212	0.00493838617700591	0.00357942417031745	0.00401431350033858	0.194176100730164	0.00695557252757886	0.0161367733840326	0.21754399740978	0.0195103535799731	0.193465026428036	0.000195748562322088	0.00164901204754742	0.000142871604940863	3.71854532883942e-05	0.0052929551470626	0.000328052652854759	0.00480420126118288	0.000289189181222784	0.0018550766412655	0.000135311682953246	0.000134924872123238
"Miconia_duckei"	0.0110058596421716	0.00592301780354961	0.0110379434279123	0.0109352000031204	0.00926464062641727	0.0075935771802527	1.02863881313289	0.00334162282286766	0.0104753028471675	0.0125582248185861	0.0214730493228541	0.00205083818567785	0.0110058596421716	0.00205083818567785	0.0130485846613644	0.0110058596421716	0.00387217961787176	0.00592301780354961	0.00205083818567785	0.00205083818567785	0.0130485846613644	0.0109352000031204	0.00539246100854551	0.000459897155952838	0.00334162282286766	0.00917640504349269	0.00712556685781483	0.00716576381004055	0.00205083818567785	0.00205083818567785	0.00334162282286766	0.00716576381004055	0.00508284183862201	0.00205083818567785	0.00205083818567785	0.00205083818567785	0.000459897155952838	0.000296617647547855	0.000141843683317543	0.000225642186576373	0.000130170711770469	0.000141843683317543	0.000141843683317543	0.000130170711770469	0.000360990240148765	0.000479413362233932	0.000184286670033533	0.000201773457360109	0.000148637814209011	0.000246677112627288	0.000132546178806548	0.000458514847748947	0.000325968668942399	0.000130170711770469	0.000350658818807333	0.000130170711770469	0.000228203430614918	0.000163203553395851	0.000141216398699386	0.000159460108602668	0.000130170711770469	0.00011686371294181	4.87476755477182e-05	0.000228203430614918	6.81160373940922e-05	6.81160373940922e-05	6.81160373940922e-05	6.81160373940922e-05	6.81160373940922e-05	6.81160373940922e-05	6.81160373940922e-05	6.20546743763771e-05	6.20546743763771e-05	6.20546743763771e-05	6.20546743763771e-05	6.20546743763771e-05	4.87476755477182e-05	8.6359747297375e-05	0.00994106824143795	0.0202118048697478	0.0107782564427744	0.00605601319637826	0.00948117108548511	0.00211289286005423	0.100320693340568	0.10165683677244	0.0997579360094077	0.108421029300409	0.127151967512027	0.106931930331765	0.00735835449524541	0.0010389976779916	0.00161665504240764	0.000156549378927869	3.94113102242707e-05	0.00449565846801008	0.000326843203318054	0.00421971785759364	0.00116994421314524	0.0017271949459475	0.000132548243146997	0.000144398564091489
"Melastomataceae_unknown"	0.00160423472191323	0.00095746570082272	0.00105432747272376	0.019200791501306	0.0183291615540062	0.00182909564812248	0.020049736937206	1.01737169585318	0.0185532897735456	0.0185382074236278	0.0194180502660333	0.000534824899271644	0.00160423472191323	0.000534824899271644	0.00139958539175927	0.00160423472191323	0.000422640801551076	0.00095746570082272	0.000534824899271644	0.000534824899271644	0.00139958539175927	0.019200791501306	0.0179065207524551	0.000647501727760321	0.0173716958531835	0.00097694459020819	0.000442119690936545	0.000631686671172682	0.000534824899271644	0.000534824899271644	0.0173716958531835	0.000631686671172682	0.00064676902109051	0.000534824899271644	0.000534824899271644	0.000534824899271644	0.000647501727760321	0.000554528558052567	0.000248758097749762	0.000428443676375297	0.000227529670899358	0.000248758097749762	0.000248758097749762	0.000227529670899358	0.000682314181226771	0.000891325716834474	0.000357892831316396	0.000354484839125849	0.000262434982631418	0.000467571420908117	0.000264762766455541	0.000852489385546553	0.000587726619091012	0.000227529670899358	0.000644003560475188	0.000227529670899358	0.000417183258524707	0.000288527348801284	0.000247887811200541	0.000301324476687323	0.000227529670899358	0.00020006568311817	8.50771878300055e-05	0.000417183258524707	0.000114988495288164	0.000114988495288164	0.000114988495288164	0.000114988495288164	0.000114988495288164	0.000114988495288164	0.000114988495288164	0.000112541175611194	0.000112541175611194	0.000112541175611194	0.000112541175611194	0.000112541175611194	8.50771878300055e-05	0.000168425160774945	0.0193726181134408	0.0197428173376128	0.0185111691626928	0.01894182661899	0.0187251163856805	0.000647366074882839	0.00884361339641755	0.0129353804218102	0.00618967567311163	0.0118339424434301	0.033159143754842	0.555894267301872	0.0103600276441651	0.00179872568424268	0.00352603829325432	0.000289093749645143	7.3912763946952e-05	0.00758924068901882	0.000594395951811308	0.0076527999415612	0.00204185250792013	0.0033685032154989	0.000244297683614199	0.000271755550504738
"Tococa_discolor"	0.0138211520716959	0.00418472330008774	0.00105779023928523	0.0200117076621682	0.010369153224603	0.013827277737653	0.020950605694335	0.00618442992451522	1.01934882378559	0.0101134270426411	0.0205495736656733	0.00352796508946422	0.0138211520716959	0.00352796508946422	0.00472871496955	0.0138211520716959	0.000656758210623525	0.00418472330008774	0.00352796508946422	0.00352796508946422	0.00472871496955	0.0200117076621682	0.00971239501397943	0.000662883876580645	0.00618442992451522	0.00407195675892647	0.000543991669462255	0.000401032028661701	0.00352796508946422	0.00352796508946422	0.00618442992451522	0.000401032028661701	0.00963642877160814	0.00352796508946422	0.00352796508946422	0.00352796508946422	0.000662883876580645	0.000290330602835712	0.000148763152095288	0.000234222739688746	0.000137012281862501	0.000148763152095288	0.000148763152095288	0.000137012281862501	0.000364696554655538	0.000454460699032502	0.000180680338998342	0.000193499932423496	0.000129686142597952	0.000254841781513495	0.000119292398320742	0.00043337454398992	0.000314082145669178	0.000137012281862501	0.000316152302124211	0.000137012281862501	0.000244980699253986	0.000170234960020131	0.000148383364681259	0.000179077295761142	0.000137012281862501	9.93564268061e-05	3.38328107272843e-05	0.000244980699253986	6.55236160788157e-05	6.55236160788157e-05	6.55236160788157e-05	6.55236160788157e-05	6.55236160788157e-05	6.55236160788157e-05	6.55236160788157e-05	7.14886657836854e-05	7.14886657836854e-05	7.14886657836854e-05	7.14886657836854e-05	7.14886657836854e-05	3.38328107272843e-05	9.62175471586989e-05	0.0112652669302048	0.0113858262047628	0.00682433976898952	0.0105876500349099	0.0106023830536242	0.0035994537552479	0.00561444840126381	0.192728575432163	0.00761588337247157	0.0183892298974587	0.218733835546781	0.197901757584487	0.0106061420252903	0.000698369721771203	0.00165789497472219	0.000152655574412941	3.88602888952984e-05	0.00432455866120184	0.000329024366518019	0.00486122927329061	0.000811987457454823	0.00192435094317398	0.00013645299382509	0.000141410151485204
"Clidemia_hirta"	0.00451311293201977	0.00397247909561424	0.014427136266101	0.010584611854283	0.0101518815701569	0.00440520937974041	0.0251164496371721	0.00617940247454261	0.0101134270426411	1.02342084110842	0.0112684017349924	0.003393390731693	0.00451311293201977	0.003393390731693	0.00454836542404424	0.00451311293201977	0.000579088363921248	0.00397247909561424	0.003393390731693	0.003393390731693	0.00454836542404424	0.010584611854283	0.0095727932062356	0.000471184811641887	0.00617940247454261	0.003969277060123	0.000575886328429999	0.0138480479021797	0.003393390731693	0.003393390731693	0.00617940247454261	0.0138480479021797	0.000540633836405529	0.003393390731693	0.003393390731693	0.003393390731693	0.000471184811641887	0.000465228063795304	0.000194431003452915	0.000342910781832065	0.000177526583613372	0.000194431003452915	0.000194431003452915	0.000177526583613372	0.000529891876232075	0.000738978446075673	0.000313729904637766	0.000300951631490008	0.000252669418573368	0.000374851054524999	0.000238151384895881	0.000708090540976954	0.000469939156081073	0.000177526583613372	0.000577473882364616	0.000177526583613372	0.00029209893813706	0.000226327359786893	0.000193323237539519	0.000205142810760008	0.000177526583613372	0.000175519967980387	8.96716065167315e-05	0.00029209893813706	8.58483614636557e-05	8.58483614636557e-05	8.58483614636557e-05	8.58483614636557e-05	8.58483614636557e-05	8.58483614636557e-05	8.58483614636557e-05	9.16782221497166e-05	9.16782221497166e-05	9.16782221497166e-05	9.16782221497166e-05	9.16782221497166e-05	8.96716065167315e-05	9.76679346841453e-05	0.0108982609000963	0.0245537606099509	0.0205021714777838	0.0103538846774622	0.0104270760884544	0.00348506895384271	0.193872670630516	0.0108126767281106	0.00806240859801999	0.016214474189795	0.210390225364966	0.197740879185363	0.0075389569862702	0.00193189435708381	0.002912361671369	0.000235886301285058	6.03650046902903e-05	0.00566599185660127	0.000473323755507199	0.00623411910618073	0.00215211855640156	0.00195335869368291	0.000189559847113755	0.000225395833709648
