"Cirsium_arvense"	"Angelica_archangelica"	"Anthriscus_sylvestris"	"Epilobium_hirsutum"	"Umbellifer_sp1_M_PL_046"	"Lathyrus_pratensis"	"Unidentified_sp27_M_PL_046"	"Chamaenerium_angustifolium"	"Cirsium_pratensis"	"Rubus_fruticosus"	"Trfolium_sp1_M_PL_046"	"Trifolium_arvense"	"Torilis_japonica"	"Stachys_sylvatica"	"Ranunculus_sp1_M_PL_046"	"Silene_dioica"	"Meligethes_sp1_M_PL_046"	"Unidentified_sp1_M_PL_046"	"Unidentified_sp2_M_PL_046"	"Musca_sp1_M_PL_046"	"Unidentified_sp3_M_PL_046"	"Unidentified_sp4_M_PL_046"	"Unidentified_sp5_M_PL_046"	"Lucilia_sp1_M_PL_046"	"Unidentified_sp6_M_PL_046"	"Bombus_pascuorum"	"Bombus_terrestris"	"Pieris_sp1_M_PL_046"	"Unidentified_sp7_M_PL_046"	"Unidentified_sp8_M_PL_046"	"Meligethes_sp2_M_PL_046"	"Unidentified_sp10_M_PL_046"	"Unidentified_sp11_M_PL_046"	"Unidentified_sp12_M_PL_046"	"Unidentified_sp9_M_PL_046"	"Bombus_lapidarius"	"Unidentified_sp13_M_PL_046"	"Unidentified_sp14_M_PL_046"	"Unidentified_sp15_M_PL_046"	"Unidentified_sp16_M_PL_046"	"Unidentified_sp17_M_PL_046"	"Apis_mellifera"	"Asilus_sp1_M_PL_046"	"Andreana_sp1_M_PL_046"	"Cetonia_aurata"	"Colias_croceus"	"Unidentified_sp18_M_PL_046"	"Rhynconycha_sp1_M_PL_046"	"Unidentified_sp19_M_PL_046"	"Unidentified_sp20_M_PL_046"	"Unidentified_sp21_M_PL_046"	"Unidentified_sp22_M_PL_046"	"Vespula_sp1_M_PL_046"	"Ichneumonidae_1"	"Inachis_io"	"Pararge_aegeria"	"Unidentified_sp23_M_PL_046"	"Unidentified_sp24_M_PL_046"	"Unidentified_sp25_M_PL_046"	"Unidentified_sp26_M_PL_046"
"Trfolium_sp1_M_PL_046"	0.0279916698726096	0.0361535519406391	0.0278678616711761	0.023832484397106	0.0231006353046132	0.0211882878967248	0.0222846485048905	0.0254538614396916	0.0175058514257148	0.0176242943036698	1.03660322308571	0.0128983107729901	0.0140003544524384	0.0101974878231566	0.0106453149850514	0.00598549545715198	0.0486014630044502	0.0478532760723062	0.0478532760723062	0.0472657995955171	0.0475541589977511	0.00693661733154135	0.0454092126759796	0.00553985794191385	0.0452169609315534	0.0441703452914966	0.00476563679590905	0.044586413965612	0.0443354625484763	0.00428341244075662	0.00374314203445343	0.00398945812646844	0.00391878616764845	0.00391878616764845	0.0431517611538761	0.00300646237398379	0.0034957670259012	0.00325686838373913	0.0428625778319059	0.00344006433196931	0.00322934891033434	0.00254759773847363	0.00260114911500286	0.00228105226254704	0.00198656738248884	0.00196688078540783	0.00220570486650192	0.00163822577634644	0.0405388649551887	0.00119921741854106	0.00114459268941126	0.00104363088413782	0.00105954495743685	0.00050218772401333	0.0007070517066581	0.000466527831210159	0.000529707197418119	0.000636379747838109	0.000669510221122946	0.000557357233423521
"Trifolium_arvense"	0.0407136171838193	0.0213039173879932	0.0207869478127397	0.0359864428861045	0.02027316654751	0.0194092949626635	0.0153038264542251	0.0190649126477125	0.0272963187858814	0.0183549767251115	0.0139731700040726	1.03580092609482	0.0110461572299478	0.0214516163641444	0.0076701128340929	0.00489792941249673	0.0518473254674051	0.051235084290843	0.0512350842908431	0.0506232517333393	0.00761637272858051	0.00646670193647716	0.00595416829367649	0.00541673867813523	0.00569558250469381	0.0485515484143218	0.0483197758924685	0.047765582333386	0.00458410465878717	0.0471777016564495	0.00383460420184822	0.00332694618552383	0.00329946333454965	0.00329946333454965	0.00333479489418418	0.0468727053343959	0.00422452460327301	0.00307637312446263	0.00270058314060151	0.045617490070719	0.00303186176229843	0.0460118375442994	0.00299175822207361	0.00293372314031393	0.0025391158828603	0.0453148921421221	0.00197070581454582	0.00151379828696592	0.000931946604207795	0.000879749362733128	0.000994428218859344	0.00117397003364039	0.000856459968157185	0.000440721011902391	0.000529580906880902	0.000678560286396989	0.000485232374066587	0.000502098055906718	0.000394516988666542	0.000415738956254794
"Torilis_japonica"	0.0294994305550931	0.0261493764112757	0.0283517724731467	0.0214604140325548	0.0227277929056106	0.0219953332915466	0.0220067284994633	0.0198243212071702	0.0170259892929866	0.0173118481394689	0.0165458734437908	0.0120503533417612	1.04825827026687	0.00893145210667448	0.0142754664774568	0.00691891088845992	0.0562846575984077	0.0554197937373502	0.0554197937373502	0.0548427321327012	0.0553359869371673	0.0538347433282717	0.00580334370519975	0.00516696395736164	0.0528769890768647	0.00465648053870096	0.00444775536756451	0.0522670829585204	0.00475333795352338	0.00401833487940505	0.00354514430915482	0.00368774992503417	0.0507851775298949	0.0507851775298949	0.00377345408378422	0.00289236359712583	0.00336003911669755	0.00307220016212742	0.0032825891646654	0.00308979643616565	0.00301639928430855	0.00241970433029634	0.00237213976938643	0.00200351807972185	0.0019439778160833	0.00189590765950344	0.00197457389590375	0.00146998734170793	0.00112062745915803	0.00103413104360859	0.00112722981713555	0.00103997959649034	0.00106111790393273	0.000494082454469795	0.000550675589088062	0.000491657175918218	0.000549883332288665	0.0476481031939488	0.00048424771131992	0.000567035449462933
"Stachys_sylvatica"	0.0346480810824929	0.01641092064208	0.0130527016584934	0.0400144714272743	0.0153737847950063	0.022168427360549	0.0172357986952719	0.0256494534835939	0.0220845886119897	0.026012580167312	0.0132567341701036	0.0257419396369732	0.00982459731734192	1.03585268118764	0.00884457801637876	0.00716199508083439	0.0608037342330304	0.059908484847926	0.0599084848479261	0.0590413988423489	0.00793851935544126	0.00653339557917913	0.00596494179240475	0.00545506740124692	0.00572395160600652	0.057500089018691	0.0569158484592956	0.00614265950412576	0.00448439499205019	0.0048300577490699	0.00354128386374622	0.00317423117234687	0.00290831895869188	0.00290831895869188	0.00297162074451599	0.0554106438029674	0.055645211715639	0.00292782306896872	0.00255242686144943	0.00326170633915857	0.00270782509788992	0.054673867291558	0.00262933689211574	0.0541724943124932	0.00242211320874632	0.00306379905957174	0.00169946211246657	0.00121558666879276	0.000813780328974129	0.000858116621830023	0.00129798097295886	0.000874514827947361	0.000595266746104789	0.00033421271293492	0.000712484818988719	0.000577468018041547	0.000554210684013726	0.000446572605333724	0.000303905937816297	0.000261054033169869
"Ranunculus_sp1_M_PL_046"	0.0272958225611255	0.0263751842478359	0.0259263894944362	0.026036118219133	0.0215947498403118	0.0209119289750273	0.0209138840464437	0.0242664817248597	0.0240839646109527	0.0208170788555436	0.0197698706865241	0.013148764858445	0.0224328758931464	0.0126351114519697	1.02102136184271	0.006103746024865	0.0821874189808975	0.0814244507277893	0.0814244507277894	0.0807305480992711	0.0810077982058638	0.0794844503109663	0.00629505650131492	0.00553467685952554	0.0787297335437338	0.00547542196389087	0.00499885380670775	0.00595304136990384	0.00493215485582589	0.00436282779962231	0.00369725421072072	0.00365105284965384	0.00399666008981339	0.00399666008981339	0.00373736355464158	0.0033470707567817	0.0037383481314278	0.00302825519374981	0.00343370389104879	0.00315327272655227	0.00297490805285917	0.0026781206165962	0.00260253217878025	0.00252044950230092	0.00216749885853342	0.00219251695980753	0.00199713057567931	0.00141281079742669	0.00124880897971227	0.00101122756229857	0.00121674972967922	0.00118752680685963	0.000987978873373765	0.00046945108348504	0.000674068936801659	0.000454930376018758	0.000522798224375682	0.0010196761769612	0.000488429337922888	0.000518527789888725
"Silene_dioica"	0.0345167764285918	0.015278774486628	0.0220977446730768	0.0335270518028743	0.0142956117007596	0.0137208962567741	0.0138507977644704	0.0319387547693143	0.0135712780234978	0.031109605607731	0.0194528602357439	0.0146937882374902	0.0190270049432648	0.017904987702086	0.0106815555435137	1.02766584515752	0.137613677006707	0.00915544636201718	0.00915544636201718	0.00811845950842615	0.13610618644504	0.0068997688682068	0.00602012368618518	0.00527193675404118	0.00664788928241186	0.00614567497459957	0.00510401484565332	0.134295472637187	0.00460615688749699	0.00430769794759121	0.00303698810056138	0.0031874289192955	0.00316510514787204	0.00316510514787204	0.00304842821895855	0.00347331355638359	0.132523475159066	0.00266000815546422	0.00301731383787695	0.00311037774532648	0.00262775991645269	0.00309958114897883	0.00221651502397655	0.00348996490723377	0.0019690705324096	0.00223504176485993	0.00170621036519773	0.0011689940428219	0.00103112720041489	0.000625962674690243	0.00138325679770279	0.000818934838558697	0.000752729060869354	0.000310774167407817	0.000887187632480952	0.000575279607143196	0.000343022406419354	0.00086486386105749	0.000282940268270889	0.000441954893461537
"Meligethes_sp1_M_PL_046"	0.0486042368609609	0.0460603839962017	0.04529624152618	0.0463021564350226	0.043895102901819	0.0427622380998906	0.0426245427842313	0.0426634899670163	0.0419415126107345	0.0410841276425715	0.0394886886911158	0.0388854941005539	0.0386957020989053	0.038002333895644	0.0359569958041426	0.0344034192516767	1.02397035055311	0.0196699231466541	0.0196699231466541	0.0183004522252351	0.0204500049374751	0.0146307818121265	0.0118223251379122	0.0103035294190232	0.0130606666414816	0.0115639209119869	0.0106672396910042	0.014394954034676	0.00928781219952833	0.0086039918742483	0.00679472018664504	0.00684297335193881	0.00741677195836082	0.00741677195836082	0.00717667212729965	0.00749055732815053	0.0104912257092389	0.00562967816968018	0.00648264250398126	0.00632853275069217	0.00551486358461377	0.00632207292829419	0.00470836720144923	0.00538072768842993	0.00396676932962043	0.00452138468087106	0.00363917940065864	0.00261728205578393	0.0023717657928928	0.001922026026501	0.00243508449102483	0.00207096684748845	0.00186016619795445	0.000954241367430849	0.00118509694352823	0.000810070614349349	0.00106905595249727	0.00175889554995024	0.000852970074003734	0.000905924830523601
"Unidentified_sp1_M_PL_046"	0.0506939601040719	0.0486217837797275	0.0475793994721561	0.0482713984705949	0.0463449227052483	0.0451556907646575	0.045004485711031	0.0444430974725069	0.0442852375173336	0.0427860826318186	0.0414728392626654	0.0409880674326744	0.0406411820740568	0.0399389898986174	0.0379980770063017	0.00244145236320458	0.0209812513564311	1.02067606981103	0.0206760698110305	0.0192498670566365	0.0172764657184721	0.0153761749706613	0.0124098093575669	0.0108147001551567	0.0137097814415	0.0121299931402993	0.0112082551755493	0.0108781018824148	0.00975346111658031	0.00903400140094514	0.00714646859573599	0.00719292394475821	0.00780571991732247	0.00780571991732247	0.00755350266182101	0.00787415069814777	0.00677319158455257	0.00591632310914339	0.00681424154298411	0.00664675567589409	0.00579492915970626	0.00664022508521451	0.00494837451407996	0.00562311070408414	0.00416558493384814	0.00474830893410046	0.00382491768186262	0.00275280105807546	0.00249551260573849	0.00202929567244472	0.00255131489716973	0.00218173347603572	0.00195908630912243	0.00100749831967931	0.00123453048534741	0.000844899335067866	0.00112889226911644	0.00184732645791167	0.000900403403328287	0.000951587989443123
"Unidentified_sp2_M_PL_046"	0.0506939601040719	0.0486217837797275	0.0475793994721561	0.0482713984705949	0.0463449227052483	0.0451556907646575	0.0450044857110311	0.0444430974725069	0.0442852375173336	0.0427860826318186	0.0414728392626654	0.0409880674326745	0.0406411820740568	0.0399389898986174	0.0379980770063017	0.00244145236320458	0.0209812513564311	0.0206760698110305	1.02067606981103	0.0192498670566365	0.0172764657184721	0.0153761749706613	0.0124098093575669	0.0108147001551567	0.0137097814415	0.0121299931402993	0.0112082551755493	0.0108781018824148	0.00975346111658031	0.00903400140094514	0.00714646859573599	0.00719292394475821	0.00780571991732247	0.00780571991732247	0.00755350266182101	0.00787415069814777	0.00677319158455257	0.00591632310914339	0.00681424154298411	0.0066467556758941	0.00579492915970626	0.00664022508521451	0.00494837451407996	0.00562311070408413	0.00416558493384814	0.00474830893410047	0.00382491768186262	0.00275280105807546	0.00249551260573849	0.00202929567244472	0.00255131489716973	0.00218173347603572	0.00195908630912243	0.00100749831967931	0.00123453048534741	0.000844899335067865	0.00112889226911644	0.00184732645791167	0.000900403403328287	0.000951587989443123
"Musca_sp1_M_PL_046"	0.0532466742487529	0.0513092045050001	0.050207589834658	0.050538704829236	0.0489680659413141	0.047723666146648	0.0473903730469302	0.0466475457190517	0.0466642020915433	0.00874163086398945	0.0438896710529803	0.0433913586285766	0.0430907181042653	0.042172427744535	0.0403652740496356	0.00231955985955033	0.0209148025431258	0.020624857560682	0.020624857560682	1.02033346986521	0.0169982078797084	0.0150201986259961	0.011866360031837	0.0101782957605685	0.0132658887447878	0.0115793499459544	0.010610214142257	0.0102341748530616	0.0102787445004945	0.0083126528980572	0.00752661973360238	0.00757990613264127	0.00824280997851805	0.00824280997851806	0.0079722052450472	0.00830413282035711	0.00588393789139667	0.00623039189772618	0.00718743417943099	0.0070100284289925	0.00610182341669725	0.00699957265698797	0.00520914012970703	0.00470654833814033	0.00437920582944672	0.00500241977946416	0.00402961951971144	0.00290213819724611	0.00263823472506477	0.0021432621074625	0.00147614702163957	0.00230037963256936	0.00206867496933042	0.00106452317263726	0.00129576515886255	0.000887444570812548	0.0011930916536662	0.00195866900473933	0.000950170453796298	0.00100415179669316
"Unidentified_sp3_M_PL_046"	0.0528562100458728	0.0512934803517278	0.0505585742630903	0.0502024318431194	0.0488927264827033	0.0473862106026174	0.0475516337123537	0.0471613326004719	0.0461695534337726	0.0453687331310666	0.0441574333550546	0.00652831948164043	0.0434782754506314	0.00567037096817233	0.0405038991029319	0.0388874818414401	0.0233714342142573	0.0185104989840772	0.0185104989840773	0.0169982078797083	1.02281590235411	0.0162566043025854	0.0130855462259682	0.01138718340462	0.0145186356577397	0.00942835113394883	0.00843271592001317	0.01452608168829	0.0102907675262168	0.00797571359180092	0.00750196992525167	0.00758835606800611	0.00825460429908231	0.00825460429908231	0.0079766818726746	0.00490766019155191	0.00985176737059756	0.00621948232986909	0.00722112679019105	0.00548692327186685	0.0060977124231233	0.00362930817391275	0.00518023769043521	0.00410989530631967	0.00435626390915168	0.00343948637807786	0.00402798474621657	0.00289370145819026	0.00264824208712099	0.00213453453083817	0.00270108194717773	0.00229365908064438	0.00207405684358144	0.00106288535831964	0.00131003701667978	0.00088093683409788	0.00118465526506543	0.00197628524775597	0.000949879265772738	0.00101117148526181
