"Potentilla_vahliana"	"Dryas_integrifolia"	"Astragalus_alpinus"	"Taraxacum_sp1_M_PL_024"	"Caltha_palustris"	"Cerastium_alpinum"	"Arnica_alpina"	"Papaver_radicatum"	"Geum_rossii"	"Oxytropis_arctica"	"Petasites_frigidus"	"Spilogona_sanctipauli"	"Bombus_polaris"	"Spilogona_almquistii"	"Colias_hecla"	"Eupogonomyia_probilofensis"	"Boloria_improba"	"Pogonomyiodes_segnis"	"Spilogona_latilamina"	"Boreellus_atriceps"	"Spilogona_dorsata"	"Spilogona_projecta"	"Spilogona_aesturium"	"Spilogona_melanosoma"	"Anarta_richardsoni"	"Colias_nastes"	"Protocalliphora_sp1_M_PL_024"	"Rhamphomyia_sp1_M_PL_024"	"Spilogona_hurdiana"
"Petasites_frigidus"	0	0	0.181818181818182	0	0	0	0	0	0	0	1.15151515151515	0	0.606060606060606	0	0.0303030303030303	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	0	0	0
"Spilogona_sanctipauli"	0.122840644212429	0.116156282677626	0	0.109566951333559	0.108419113861523	0.0985414509408309	0.099684676218396	0.00725527276518951	0.0042022746571134	0	0	1.07955225241494	0	0.0588318451995876	0	0.0331182831602253	0.00967969022313547	0.0183179886484567	0.00682448023402383	0.0177811753673798	0.0176663916201761	0.0343150529583432	0.0109566951333559	0.0176663916201761	0	0	0.00682448023402383	0.0109566951333559	0.0108419113861523
"Bombus_polaris"	0	0	0.363636363636364	0	0	0	0	0	0	0	0.303030303030303	0	1.21212121212121	0	0.0606060606060606	0	0	0	0	0	0	0	0	0	0	0.0606060606060606	0	0	0
"Spilogona_almquistii"	0.112548287647111	0.101105681428669	0	0.0971762272598166	0.096213743904561	0.00672921922155804	0.0883670271844964	0.0852627264869939	0.0792637535334607	0	0	0.0504272958853608	0	1.10969254946845	0	0.0294059939635335	0.00842547345238906	0.0359938377211993	0.00625268264706173	0.0159703053730434	0.0158740570375178	0.0101077782577786	0.00971762272598166	0.0158740570375178	0	0	0.00625268264706173	0.00971762272598167	0.00962137439045611
"Colias_hecla"	0	0	0.636363636363636	0	0	0	0	0	0	0	0.0303030303030303	0	0.121212121212121	0	1.10606060606061	0	0	0	0	0	0	0	0	0	0	0.106060606060606	0	0	0
"Eupogonomyia_probilofensis"	0.214555195610386	0.205927195551166	0	0.0153150241443729	0.0182006437763253	0.0104638546851771	0.187132218830141	0.0101715350751762	0.00490099899392225	0	0	0.0662365663204506	0	0.0686139859149115	0	1.06026903585709	0.0171605996292639	0.0316232164875238	0.0119197330894659	0.0134512355039032	0.0137397974670984	0.0197765633005581	0.00153150241443729	0.0137397974670984	0	0	0.0119197330894659	0.00153150241443729	0.00182006437763253
"Boloria_improba"	0.0299941571737526	0.562519718566209	0	0.0108219055475022	0.0109841698559628	0.0176629396426991	0.0176328816523942	0.0128381575019524	0.00421273672619453	0	0	0.0580781413388129	0	0.0589783141667235	0	0.0514817988877916	1.04687664321385	0.0517525246545473	0.00166634206520848	0.00274853261995869	0.00276475905080476	0.0512923781245255	0.00108219055475022	0.00276475905080476	0	0	0.00166634206520848	0.00108219055475022	0.00109841698559628
"Pogonomyiodes_segnis"	0.215735227419554	0.207010098618189	0	0.0137694784738956	0.0167162402974534	0.00785675572901873	0.0143225071428633	0.185257386032159	0.00599897295353321	0	0	0.0366359772969134	0	0.083985621349465	0	0.0316232164875238	0.0172508415515158	1.07555047847175	0.0119852904121975	0.013362238259587	0.0136569144419428	0.0192150304837705	0.00137694784738956	0.0136569144419428	0	0	0.0119852904121975	0.00137694784738956	0.00167162402974534
"Spilogona_latilamina"	0.576176085701578	0.0199961047825017	0	0.0166183166574708	0.0250483030111456	0.00408408067553497	0.0124984479852757	0.0091189865296296	0.00312634132353086	0	0	0.040946881404143	0	0.0437687785294321	0	0.0357591992683976	0.00166634206520848	0.0359558712365924	1.03200978253898	0.0336716142047236	0.0345146128400911	0.00268736223409222	0.00166183166574708	0.0345146128400911	0	0	0.0320097825389765	0.00166183166574708	0.00250483030111456
"Boreellus_atriceps"	0.303044527842512	0.0164911957197522	0	0.30016779652651	0.018728637484763	0.0051081177806291	0.0118006790610816	0.0073331359081576	0.00399257634326085	0	0	0.0533435261021393	0	0.0558960688056518	0	0.0201768532558547	0.00137426630997935	0.0200433573893805	0.0168358071023618	1.04685258675501	0.0187086708508381	0.00265129575513662	0.030016779652651	0.0187086708508381	0	0	0.0168358071023618	0.030016779652651	0.0018728637484763
"Spilogona_dorsata"	0.31063151556082	0.0165885543048285	0	0.0145136443079256	0.296681961527162	0.00507967230548759	0.0118200615311981	0.00738274286986516	0.00396851425937946	0	0	0.0529991748605283	0	0.0555591996313124	0	0.0206096962006476	0.00138237952540238	0.0204853716629142	0.0172573064200455	0.0187086708508381	1.04692550257276	0.00265229760177428	0.00145136443079256	0.0469255025727618	0	0	0.0172573064200455	0.00145136443079256	0.0296681961527163
"Spilogona_projecta"	0.02418626010683	0.307754268747153	0	0.0130761463809051	0.0130861648472817	0.282656331205495	0.01604984862917	0.00733070218538725	0.00252694456444464	0	0	0.10294515887503	0	0.035377223902225	0	0.0296648449508372	0.0256461890622628	0.0288225457256557	0.00134368111704611	0.00265129575513662	0.00265229760177428	1.09631027186364	0.00130761463809051	0.00265229760177428	0	0	0.00134368111704611	0.00130761463809051	0.00130861648472817
"Spilogona_aesturium"	0.0299129699834474	0.0129862866570026	0	0.583717276395549	0.0124089719583804	0.00613215488572322	0.0111029101368874	0.00554728528668561	0.00485881136299083	0	0	0.0657401708001356	0	0.0680233590818717	0	0.00459450724331186	0.00108219055475022	0.00413084354216869	0.00166183166574708	0.060033559305302	0.00290272886158511	0.00261522927618102	1.05837172763956	0.00290272886158511	0	0	0.00166183166574708	0.058371727639555	0.00124089719583804
"Spilogona_melanosoma"	0.31063151556082	0.0165885543048285	0	0.0145136443079256	0.296681961527162	0.00507967230548759	0.0118200615311981	0.00738274286986516	0.00396851425937946	0	0	0.0529991748605283	0	0.0555591996313124	0	0.0206096962006476	0.00138237952540238	0.0204853716629142	0.0172573064200455	0.0187086708508381	0.0469255025727618	0.00265229760177428	0.00145136443079256	1.04692550257276	0	0	0.0172573064200455	0.00145136443079256	0.0296681961527162
"Anarta_richardsoni"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Colias_nastes"	0	0	0.636363636363636	0	0	0	0	0	0	0	0.0303030303030303	0	0.121212121212121	0	0.106060606060606	0	0	0	0	0	0	0	0	0	0	1.10606060606061	0	0	0
"Protocalliphora_sp1_M_PL_024"	0.576176085701577	0.0199961047825017	0	0.0166183166574707	0.0250483030111456	0.00408408067553497	0.0124984479852757	0.00911898652962959	0.00312634132353086	0	0	0.040946881404143	0	0.0437687785294321	0	0.0357591992683976	0.00166634206520848	0.0359558712365924	0.0320097825389765	0.0336716142047236	0.0345146128400911	0.00268736223409222	0.00166183166574708	0.0345146128400911	0	0	1.03200978253898	0.00166183166574708	0.00250483030111456
"Rhamphomyia_sp1_M_PL_024"	0.0299129699834474	0.0129862866570026	0	0.583717276395549	0.0124089719583804	0.00613215488572323	0.0111029101368874	0.00554728528668561	0.00485881136299083	0	0	0.0657401708001356	0	0.0680233590818717	0	0.00459450724331186	0.00108219055475022	0.00413084354216869	0.00166183166574708	0.060033559305302	0.00290272886158511	0.00261522927618102	0.0583717276395549	0.00290272886158511	0	0	0.00166183166574708	1.05837172763956	0.00124089719583804
"Spilogona_hurdiana"	0.0450869454200621	0.0131810038271553	0	0.0124089719583804	0.568315620043179	0.00607526393544022	0.0111416750771205	0.00564649921010072	0.00481068719522806	0	0	0.0650514683169136	0	0.0673496207331928	0	0.00546019313289758	0.00109841698559628	0.00501487208923602	0.00250483030111456	0.0037457274969526	0.0593363923054325	0.00261723296945633	0.00124089719583804	0.0593363923054325	0	0	0.00250483030111456	0.00124089719583804	1.05683156200432
