"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Deckenia_nobilis"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Medusagyne_oppositifolia"	"Psychotria_pervillei"	"Alstonia_macrophylla"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Ornidia_obesa"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_090"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Ceratina_tabescens"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_090"	"Euodynerus_cylindricus"	"Nectarinia_dussumieri"	"Unidentified_sp5_M_PL_090"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_090"	"Eagris_sabadius"	"Pachycerina_seychellensis"	"Scaptodrosophila_sp1_M_PL_090"	"Tricimba_seychellensis"	"Unidentified_sp3_M_PL_090"	"Unidentified_sp4_M_PL_090"
"Nephrosperma_vanhoutteanum"	1.13221510138873	0.0269196196875597	0.033634693099937	0.0389497019260563	0.0369187296640952	0.0258503184066653	0.0129425082201492	0.0259026609401403	0	0.058684548187084	0.0572455114681872	0.0503395225949372	0.0518575885358593	0.0526811149240279	0.00759280588260046	0.05082091869369	0.0477886624793554	0.0511395405513978	0.0435467346687973	0.0435467346687973	0.0461317665094639	0.00143903671889668	0	0.00312151294936916	0.00143903671889668	0.0457106069980227	0.00143903671889668	0.00216387232922535	0.00168247623047248	0.0435467346687973	0.00258503184066653	0.00216387232922535
"Canthium_bibracteatum"	0.0437443819922845	1.09792197370264	0.0237831635678444	0.0407693735355705	0.0479889864319154	0.013661106632262	0.019028780301652	0.0464355671691622	0	0.0846661345110783	0.0820863807794581	0.0752838415362028	0.0787383398189116	0.0106095825746339	0.0764641539364506	0.00892868337620814	0.00624416025941297	0.078146630166923	0.00168247623047248	0.00168247623047248	0.00304858689369868	0.00257975373162012	0	0.0711998770880353	0.00257975373162012	0.00394744142689306	0.00257975373162012	0.00226496519642058	0.0686201233564152	0.00168247623047248	0.0013661106632262	0.00226496519642058
"Deckenia_nobilis"	0.0728751683831969	0.0317108847571259	1.0637139187025	0.0326315556236708	0.0516969032485001	0.0266714719786291	0.0152577461820309	0.0387756844576755	0	0.105835878188831	0.103681673496738	0.0966587044005551	0.0123716997403332	0.0994981259931906	0.00918005564375975	0.0964896383045497	0.0935999223422965	0.0119829467354212	0.00280289109166142	0.00280289109166142	0.00547003828952434	0.00215420469209308	0	0.00413613498941345	0.00215420469209308	0.00461575529297646	0.00215420469209308	0.00181286420131505	0.00198193029732037	0.00280289109166142	0.00266714719786291	0.00181286420131505
"Paragenipa_wrightii"	0.0562606805598591	0.0362394431427293	0.0217543704157805	1.1200026839756	0.0437434871396802	0.0126048940919582	0.0174094575568758	0.0253183164508528	0	0.0767666798100023	0.0753601066738437	0.00897566967319099	0.0722867530633329	0.00937776702212472	0.0686278776107867	0.068933075808748	0.00538330966669888	0.070791749940012	0.00216387232922535	0.00216387232922535	0.00342436173842117	0.00140657313615849	0	0.00367153833257907	0.00140657313615849	0.064386243661203	0.00140657313615849	0.0622223713319776	0.00226496519642058	0.00216387232922535	0.00126048940919582	0.0622223713319776
"Phoenicophorium_borsigianum"	0.0599929357041547	0.0479889864319154	0.0387726774363751	0.0492114230321403	1.06218054003447	0.0209756235007886	0.018986818936475	0.0352243282570187	0	0.0848769797056307	0.0829200725802407	0.0749240724611861	0.0775914537771306	0.0759792302846601	0.0740764704757688	0.0746587287554213	0.00749538418242713	0.0763838910797747	0.00230742060400595	0.00230742060400595	0.00440498295408482	0.00195690712538993	0	0.00495621877738464	0.00195690712538993	0.00504138855023597	0.00195690712538993	0.00273396794623002	0.00299931165199471	0.00230742060400595	0.00209756235007886	0.00273396794623001
"Medusagyne_oppositifolia"	0.0672108278573297	0.0218577706116192	0.032005766374355	0.0226888093655248	0.0335609976012618	1.11283841866253	0.0177514802827844	0.0254192625779284	0	0.125630944628743	0.124218763374414	0.00871585205183451	0.0102677743102982	0.120045764509191	0.00613634367683024	0.00861023079780412	0.00666436029285879	0.00872137551749676	0.00258503184066653	0.00258503184066653	0.11386887370692	0.00141218125432935	0	0.00277829191755555	0.00141218125432935	0.00384552124986235	0.00141218125432935	0.00126048940919582	0.0013661106632262	0.00258503184066653	0.111283841866253	0.00126048940919582
"Psychotria_pervillei"	0.0560842022873132	0.0507434141377386	0.0305154923640617	0.0522283726706275	0.0506315171639334	0.0295858004713074	1.0441801674248	0.0193643668135541	0	0.192001957973769	0.190926159817461	0.0110359756067178	0.185424622073325	0.0118988904265485	0.0103133076221424	0.0107660884825885	0.0057758405566719	0.0124703923255006	0.0021570847033582	0.0021570847033582	0.00511566475048894	0.00107579815630856	0	0.00424726153991722	0.00107579815630856	0.00505866096283751	0.00107579815630856	0.00290157625947931	0.00317146338360867	0.0021570847033582	0.00295858004713074	0.00290157625947931
"Alstonia_macrophylla"	0.0374149546913137	0.041276059705922	0.025850456305117	0.0253183164508528	0.0313105140062389	0.0141218125432935	0.00645478893785136	1.15158643069274	0	0.0760014787421709	0.0120244548147962	0.00812990226799982	0.00845806886837378	0.0709393537180837	0.0699202579205433	0.00695672167253818	0.0675702653383644	0.0713592946394399	0.00143903671889668	0.00143903671889668	0.00285121797322604	0.0639770239273747	0	0.0665567776589948	0.0639770239273747	0.00284560985505517	0.0639770239273747	0.00140657313615849	0.00257975373162012	0.00143903671889668	0.00141218125432935	0.00140657313615849
"Syzygium_wrightii"	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.0953623908040114	0.0846661345110783	0.0793769086416234	0.0863625147862525	0.0848769797056307	0.0785193403929646	0.0720007342401635	0.0855016635849423	0	1.05027903760921	0.0455289451878212	0.020878971287039	0.0310622687617228	0.0281893643407787	0.0201444545480551	0.0203852553682217	0.0150326190698804	0.0238122388097479	0.00366778426169275	0.00366778426169275	0.0115197183009892	0.00475009242138568	0	0.0100417258283281	0.00475009242138568	0.00846570174981788	0.00475009242138568	0.00479791748812514	0.00529163340694239	0.00366778426169275	0.00785193403929646	0.00479791748812514
