"Marmota_caudata"	"Microtus_juldaschi"	"Apodemus_uralensis"	"Alticola_argentatus"	"Cricetulus_migratorius"	"Dryomys_nitedula"	"Rattus_turkestanicus"	"Citellophilus_lebedewi"	"Rhadinopsylla_li"	"Amphipsylla_phaiomydis"	"Oropsylla_silantiewi"	"Callopsylla_caspia"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Leptopsylla_nana"	"Ceratophyllus_sinicus"	"Amphipsylla_montana"	"Neopsylla_pleskei"	"Amphipsylla_anceps"	"Ceratophyllus_sciurorum"	"Frontopsylla_ambigua"	"Nosopsyllus_simla"	"Frontopsylla_ornata"	"Amphipsylla_primaris"	"Frontopsylla_protera"	"Neopsylla_meridiana"	"Callopsylla_lagomys"	"Rhadinopsylla_altifrons"	"Paraneopsylla_ioffi"	"Leptopsylla_taschenbergi"
"Marmota_caudata"	1.15085625339906	0.0424753637611367	0.0776443012716435	0.0272119592075609	0.0178624393610681	0.000356935829925519	0.0169260805029344	0.0866916069812781	0.0822040180999331	0.00599936439287607	0.0822040180999332	0.00599936439287607	0.00518743533100934	0.0873914534309424	0.00599936439287607	0.084630402514672	0.00599936439287607	0.00599936439287607	0.00599936439287607	0.00142774331970207	0.0873914534309424	0.0042315201257336	0.00448758888134491	0.00206120446660605	0.00367565981947818	0.00206120446660605	0.00124927540473931	0.00448758888134491	0.0888619226404056	0.00242638441473886
"Microtus_juldaschi"	0.0174898556663504	1.11691558466156	0.0758989523077891	0.0466889776671832	0.0662298942483187	0.00938584524925684	0.000724223532871545	0.0394820257753166	0.00124927540473931	0.0408265824631986	0.00124927540473931	0.0408265824631986	0.0378161327246386	0.0390654081293779	0.0408265824631985	0.00362111766435772	0.0408265824631986	0.0408265824631986	0.0408265824631986	0.0375433809970274	0.0390654081293779	0.000181055883217886	0.0382327503705773	0.0358609081109589	0.0352223006320173	0.0358609081109589	0.0328504583723989	0.0382327503705773	0.00380217354757561	0.00237184225961841
"Apodemus_uralensis"	0.033969381806344	0.0806426368270259	1.10950628733433	0.0487700965049536	0.0523475704648578	0.000677669217033831	0.00741969117878734	0.041849733174685	0.00242638441473886	0.0421327985657769	0.00242638441473886	0.0421327985657769	0.039753363544647	0.0421797479593859	0.0421327985657769	0.0370984558939367	0.0421327985657769	0.0421327985657769	0.0421327985657769	0.00271067686813533	0.0421797479593859	0.00185492279469683	0.0394233487599461	0.00475127728074831	0.0370439137388163	0.00475127728074831	0.00237184225961841	0.0394233487599461	0.0389533786886335	0.0346720714791978
"Alticola_argentatus"	0.0211648571614363	0.0881902911491238	0.0867023937865843	1.07841494512843	0.0572755061606796	0.000741094883606082	0.000844245063472384	0.00941848950819591	0.00151177551153116	0.0678186553926887	0.00151177551153116	0.0678186553926887	0.065215223294476	0.0667269988060071	0.0678186553926887	0.00422122531736192	0.0678186553926887	0.0678186553926887	0.0678186553926887	0.00296437953442433	0.0667269988060071	0.000211061265868096	0.00790671399666475	0.005197264190834	0.00530328189845205	0.005197264190834	0.00259383209262129	0.00790671399666475	0.00443228658323001	0.00270944980583076
"Cricetulus_migratorius"	0.0113670068661343	0.102355291111038	0.0761419206761569	0.0468617777678288	1.09510893559885	0.000860128496731412	0.000638272816599327	0.0559794927124132	0.000811929061866733	0.0577709957487591	0.000811929061866733	0.0577709957487591	0.00799331685790255	0.00880524591976928	0.0577709957487591	0.00319136408299664	0.0577709957487591	0.0577709957487591	0.0577709957487591	0.00344051398692565	0.00880524591976928	0.000159568204149832	0.0551675636505464	0.0527881286294166	0.00538988475968984	0.0527881286294165	0.00301044973855994	0.0551675636505464	0.00335093228714647	0.0023794350211299
"Dryomys_nitedula"	0.00249855080947863	0.159559369237366	0.0108427074725413	0.00666985395245474	0.00946141346404553	1.14419797789275	0.000103460504695935	0.0056402893964738	0.000178467914962759	0.00583236892331408	0.000178467914962759	0.00583236892331408	0.00540230467494838	0.00558077258991113	0.00583236892331408	0.000517302523479675	0.00583236892331408	0.00583236892331408	0.00583236892331408	0.576791911571004	0.00558077258991113	2.58651261739837e-05	0.00546182148151104	0.00512298687299413	0.00503175723314534	0.00512298687299413	0.00469292262462842	0.00546182148151104	0.000543167649653659	0.000338834608516916
"Rattus_turkestanicus"	0.0592412817602704	0.00615590002940813	0.0593575294302987	0.00379910278562573	0.0035105004912963	5.17302523479675e-05	1.20121728858409	0.00642706700779815	0.0042315201257336	0.00240660814793265	0.0042315201257336	0.00240660814793265	0.00224703994378282	0.00647856006951642	0.00240660814793265	0.00608644292043044	0.00240660814793265	0.00240660814793265	0.00240660814793265	0.00020692100939187	0.00647856006951642	0.300304322146022	0.00219554688206455	0.000340624087367718	0.00203597867791472	0.000340624087367718	0.000181055883217886	0.00219554688206455	0.306390765066452	0.00185492279469683
"Citellophilus_lebedewi"	0.151710312217237	0.167798609545096	0.16739893269874	0.0211916013934408	0.153943604959136	0.00141007234911845	0.00321353350389908	1.02800035733046	0.0108364508726598	0.0183412176463263	0.0108364508726598	0.0183412176463263	0.0113437810572747	0.0221802319299344	0.0183412176463263	0.0160676675194954	0.0183412176463263	0.0183412176463263	0.0183412176463263	0.0056402893964738	0.0221802319299344	0.000803383375974769	0.0171639064578019	0.0119326898109662	0.0101664698687502	0.0119326898109662	0.00493525322191457	0.0171639064578018	0.0168710508954702	0.00523121664683562
"Rhadinopsylla_li"	0.575428126699532	0.0212376818805684	0.0388221506358218	0.0136059796037804	0.00893121968053407	0.000178467914962759	0.0084630402514672	0.043345803490639	1.04110200904997	0.00299968219643803	0.0411020090499666	0.00299968219643803	0.00259371766550467	0.0436957267154712	0.00299968219643803	0.042315201257336	0.00299968219643803	0.00299968219643803	0.00299968219643803	0.000713871659851037	0.0436957267154712	0.0021157600628668	0.00224379444067245	0.00103060223330302	0.00183782990973909	0.00103060223330302	0.000624637702369657	0.00224379444067245	0.0444309613202028	0.00121319220736943
"Amphipsylla_phaiomydis"	0.0104988876875331	0.173512975468594	0.168531194263108	0.15259197463355	0.158870238309088	0.00145809223082852	0.00120330407396632	0.0183412176463263	0.000749920549109508	1.0260686290213	0.000749920549109508	0.0260686290213029	0.018847254552708	0.0195971751018175	0.0260686290213029	0.00601652036983162	0.0260686290213029	0.0260686290213029	0.0260686290213029	0.00583236892331408	0.0195971751018175	0.000300826018491581	0.0175912970972168	0.0123246972764947	0.0103699226286219	0.0123246972764947	0.00510332280789982	0.0175912970972168	0.0063173463883232	0.00526659982072211
