"Inga_sessilis"	"Erythrina_speciosa"	"Aechmea_vanhoutteana"	"Spirotheca_rivieri"	"Wittrockia_superba"	"Aechmea_gamosepala"	"Canistrum_perplexum"	"Callianthe_rufinerva"	"Edmundoa_lindenii"	"Macrocarpaea_rubra"	"Mutisia_speciosa"	"Psittacanthus_dichroos"	"Canna_paniculata"	"Alstroemeria_inodora"	"Manettia_cordifolia"	"Nidularium_innocentii"	"Aechmea_distichantha"	"Aechmea_sp1_M_PL_063"	"Billbergia_amoena"	"Nematanthus_fritschii"	"Sinningia_cooperi"	"Mendoncia_velloziana"	"Aphelandra_longiflora"	"Nidularium_procerum"	"Besleria_longimucronata"	"Lantana_camara"	"Fuchsia_regia"	"Vriesea_simplex"	"Centropogon_cornutus"	"Siphocampylus_convolvulaceus"	"Aechmea_nudicaulis"	"Nematanthus_fluminensis"	"Nematanthus_gregarius"	"Vriesea_incurvata"	"Nidularium_rutilans"	"Vriesea_sp1_M_PL_063"	"Pyrostegia_venusta"	"Aphelandra_colorata"	"Tillandsia_geminiflora"	"Vriesea_erythrodactylon"	"Sinningia_elatior"	"Vriesea_carinata"	"Nematanthus_sp1_M_PL_063"	"Nidularium_longiflorum"	"Nematanthus_sericeus"	"Vriesea_inflata"	"Justicia_sp1_M_PL_063"	"Siphocampylus_longipedunculatus"	"Tillandsia_sp1_M_PL_063"	"Tillandsia_stricta"	"Justicia_sp2_M_PL_063"	"Sinningia_glazioviana"	"Siphocampylus_lauroanus"	"Psychotria_leiocarpa"	"Tillandsia_dura"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"	"Amazilia_versicolor"	"Stephanoxis_lalandi"	"Florisuga_fusca"	"Lophornis_chalybeus"	"Eupetomena_macroura"
"Inga_sessilis"	1.04219248731445	0.0276957679349976	0.00332898846056674	0.0286332661315205	0.00332898846056674	0.00658014338766287	0.0163893350375203	0.00608052261985514	0.00332898846056674	0.0189950524229039	0.00648620944010685	0.0288042440727613	0.00114431214769162	0.00698583020791458	0.00114431214769162	0.00389584630698002	0.00608052261985514	0.00332898846056674	0.00114431214769162	0.00114431214769162	0.00114431214769162	0.0109688580498058	0.00114431214769162	0.00114431214769162	0.00332898846056674	0.00164393291549935	0.00608052261985514	0.00114431214769162	0.00114431214769162	0.00332898846056674	0.00608052261985514	0.00114431214769162	0.00332898846056674	0.00114431214769162	0.00389584630698002	0.00114431214769162	0.00867088575298196	0.00114431214769162	0.0119220406800781	0.00114431214769162	0.00648620944010685	0.00114431214769162	0.00114431214769162	0.00114431214769162	0.00608052261985514	0.00114431214769162	0.00114431214769162	0.00114431214769162	0.00608052261985514	0.00658014338766287	0.00114431214769162	0.00114431214769162	0.00114431214769162	0.00925768805570086	0.00114431214769162	0.121297087655312	0.104864463018006	0.0990552297343826	0.0854703566786437	0.084876140913909	0.00599544921369278	0.0824704993413211	0.0803294594501508	0.0023079806612498
"Erythrina_speciosa"	0.0323117292574972	1.07572175625074	0.00370857126457771	0.0222852184721036	0.00370857126457771	0.00721178324113125	0.0077525414893907	0.00682259754815703	0.00370857126457771	0.0159814522329337	0.00173861070289599	0.0165222104811931	0.00125684179359116	0.00212779639587021	0.00125684179359116	0.00437086807717047	0.00682259754815703	0.00370857126457771	0.00125684179359116	0.00125684179359116	0.00125684179359116	0.0126587681596681	0.00125684179359116	0.00125684179359116	0.00370857126457771	0.00164602748656537	0.00682259754815703	0.00125684179359116	0.00125684179359116	0.00370857126457771	0.00682259754815703	0.00125684179359116	0.00370857126457771	0.00125684179359116	0.00437086807717047	0.00125684179359116	0.00419034017388255	0.00125684179359116	0.00769355215043608	0.00125684179359116	0.00173861070289599	0.00125684179359116	0.00125684179359116	0.00125684179359116	0.00682259754815703	0.00125684179359116	0.00125684179359116	0.00125684179359116	0.00682259754815703	0.00721178324113125	0.00125684179359116	0.00125684179359116	0.00125684179359116	0.0107396295534841	0.00125684179359116	0.133225230120662	0.117683014607355	0.112104946208855	0.00770830254887743	0.099454800989971	0.0046702283156906	0.00743955152986935	0.0947371126578244	0.0896434796875616
"Aechmea_vanhoutteana"	0.0116514596119836	0.0111257137937331	1.00911112825882	0.00756086864268671	0.00911112825881855	0.0102278983436027	0.0102136636413563	0.00971523162398327	0.00911112825881855	0.0112149445622929	0.00359442995955621	0.0112007098600466	0.00310354475060659	0.0041070966791756	0.00310354475060659	0.00370764811577131	0.00971523162398327	0.00911112825881855	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00420380912551196	0.00310354475060659	0.00310354475060659	0.00911112825881855	0.00361621147022598	0.00971523162398327	0.00310354475060659	0.00310354475060659	0.00911112825881855	0.00971523162398327	0.00310354475060659	0.00911112825881855	0.00310354475060659	0.00370764811577131	0.00310354475060659	0.00960201346776817	0.00310354475060659	0.0107187835525523	0.00310354475060659	0.00359442995955621	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00971523162398327	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00971523162398327	0.0102278983436027	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00650374451795262	0.00310354475060659	0.328975743564298	0.288364008394174	0.0217477211459299	0.00785416334319394	0.00595393211688789	0.00615200063543273	0.00398745613898428	0.00270449851162195	0.000927142816144428
"Spirotheca_rivieri"	0.0501082157301608	0.0334278277081554	0.00378043432134336	1.04820858492202	0.00378043432134336	0.00853352124719816	0.0256872582432709	0.00817680616972654	0.00378043432134336	0.0100559981189706	0.000939916039338568	0.0272097351150433	0.000377153936371032	0.00129663111681018	0.000377153936371032	0.00477352578475422	0.00817680616972654	0.00378043432134336	0.000377153936371032	0.000377153936371032	0.000377153936371032	0.00573324055355908	0.000377153936371032	0.000377153936371032	0.00378043432134336	0.000733869013842644	0.00817680616972654	0.000377153936371032	0.000377153936371032	0.00378043432134336	0.00817680616972654	0.000377153936371032	0.00378043432134336	0.000377153936371032	0.00477352578475422	0.000377153936371032	0.00434319642431089	0.000377153936371032	0.00909628335016569	0.000377153936371032	0.000939916039338568	0.000377153936371032	0.000377153936371032	0.000377153936371032	0.00817680616972654	0.000377153936371032	0.000377153936371032	0.000377153936371032	0.00817680616972654	0.00853352124719816	0.000377153936371032	0.000377153936371032	0.000377153936371032	0.00436299515377718	0.000377153936371032	0.0399783172553294	0.163357458478672	0.158269386541795	0.00900419364748057	0.0115165772256583	0.00428058092965934	0.140083616588355	0.137390883690705	0.00278565230901295
"Wittrockia_superba"	0.0116514596119836	0.0111257137937331	0.00911112825881855	0.00756086864268671	1.00911112825882	0.0102278983436027	0.0102136636413563	0.00971523162398327	0.00911112825881855	0.0112149445622929	0.00359442995955621	0.0112007098600466	0.00310354475060659	0.0041070966791756	0.00310354475060659	0.00370764811577131	0.00971523162398327	0.00911112825881855	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00420380912551196	0.00310354475060659	0.00310354475060659	0.00911112825881855	0.00361621147022598	0.00971523162398327	0.00310354475060659	0.00310354475060659	0.00911112825881855	0.00971523162398327	0.00310354475060659	0.00911112825881855	0.00310354475060659	0.00370764811577131	0.00310354475060659	0.00960201346776817	0.00310354475060659	0.0107187835525523	0.00310354475060659	0.00359442995955621	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00971523162398327	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00971523162398327	0.0102278983436027	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00650374451795262	0.00310354475060659	0.328975743564298	0.288364008394174	0.0217477211459299	0.00785416334319394	0.00595393211688789	0.00615200063543273	0.00398745613898428	0.00270449851162195	0.000927142816144428
"Aechmea_gamosepala"	0.01151525092841	0.0108176748616969	0.00511394917180133	0.00853352124719816	0.00511394917180133	1.02102078310464	0.00986052890204317	0.00935520152978953	0.00511394917180133	0.0222103916335953	0.00243510629929173	0.0110501374309935	0.00179212115226152	0.0141006878741472	0.00179212115226152	0.00603337351024971	0.00935520152978953	0.00511394917180133	0.00179212115226152	0.00179212115226152	0.00179212115226152	0.00657999689216985	0.00179212115226152	0.00179212115226152	0.00511394917180133	0.013457702727117	0.00935520152978953	0.00179212115226152	0.00179212115226152	0.00511394917180133	0.00935520152978953	0.00179212115226152	0.00511394917180133	0.00179212115226152	0.00603337351024971	0.00179212115226152	0.00575693431883155	0.00179212115226152	0.0216637682516752	0.00179212115226152	0.00243510629929173	0.00179212115226152	0.00179212115226152	0.00179212115226152	0.00935520152978953	0.00179212115226152	0.00179212115226152	0.00179212115226152	0.00935520152978953	0.021020783104645	0.00179212115226152	0.00179212115226152	0.00179212115226152	0.00386845140145995	0.00179212115226152	0.189964842139721	0.159447744937911	0.152685084887575	0.0102877623524834	0.00655948058304163	0.139986978898265	0.00404261897802915	0.00279068098449903	0.000901472905141406
"Canistrum_perplexum"	0.0286813363156605	0.011628812234086	0.00510683182067815	0.0256872582432709	0.00510683182067815	0.00986052890204317	1.02638998901921	0.00940724836513551	0.00510683182067815	0.0111137692241135	0.00229515502090478	0.0276432293412817	0.00174083775031931	0.00274843555781244	0.00174083775031931	0.00604125429477666	0.00940724836513551	0.00510683182067815	0.00174083775031931	0.00174083775031931	0.00174083775031931	0.00674017734626149	0.00174083775031931	0.00174083775031931	0.00510683182067815	0.00219411828722697	0.00940724836513551	0.00174083775031931	0.00174083775031931	0.00510683182067815	0.00940724836513551	0.00174083775031931	0.00510683182067815	0.00174083775031931	0.00604125429477666	0.00174083775031931	0.00566114909126363	0.00174083775031931	0.0104148461726286	0.00174083775031931	0.00229515502090478	0.00174083775031931	0.00174083775031931	0.00174083775031931	0.00940724836513551	0.00174083775031931	0.00174083775031931	0.00174083775031931	0.00940724836513551	0.00986052890204317	0.00174083775031931	0.00174083775031931	0.00174083775031931	0.00406491712184368	0.00174083775031931	0.184528801533847	0.161567715377225	0.154814995600465	0.00886907632936756	0.00838707661781797	0.00543936644289193	0.135861925232607	0.00622864184627273	0.000969067686173837
"Callianthe_rufinerva"	0.0141878861129953	0.0136451950963141	0.00647682108265551	0.0109024082263021	0.00647682108265551	0.0124736020397194	0.0125429978201807	1.0119082948315	0.00647682108265551	0.0135329368231524	0.00270268092694369	0.0136023326036137	0.00222614310326025	0.00326798813515996	0.00222614310326025	0.00765761685210783	0.0119082948315031	0.00647682108265551	0.00222614310326025	0.00222614310326025	0.00222614310326025	0.00824041381185741	0.00222614310326025	0.00222614310326025	0.00647682108265551	0.00279145031147652	0.0119082948315031	0.00222614310326025	0.00222614310326025	0.00647682108265551	0.0119082948315031	0.00222614310326025	0.00647682108265551	0.00222614310326025	0.00765761685210783	0.00222614310326025	0.00695335890633895	0.00222614310326025	0.0129501398634028	0.00222614310326025	0.00270268092694369	0.00222614310326025	0.00222614310326025	0.00222614310326025	0.0119082948315031	0.00222614310326025	0.00222614310326025	0.00222614310326025	0.0119082948315031	0.0124736020397194	0.00222614310326025	0.00222614310326025	0.00222614310326025	0.00483347493914484	0.00222614310326025	0.235971168945587	0.204032543010973	0.195533054958513	0.00762460517893497	0.00699356351699498	0.00678368649859528	0.00507762390942067	0.00351332105628979	0.0011370995913595
"Edmundoa_lindenii"	0.0116514596119836	0.0111257137937331	0.00911112825881855	0.00756086864268671	0.00911112825881855	0.0102278983436027	0.0102136636413563	0.00971523162398327	1.00911112825882	0.0112149445622929	0.00359442995955621	0.0112007098600466	0.00310354475060659	0.0041070966791756	0.00310354475060659	0.00370764811577131	0.00971523162398327	0.00911112825881855	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00420380912551196	0.00310354475060659	0.00310354475060659	0.00911112825881855	0.00361621147022598	0.00971523162398327	0.00310354475060659	0.00310354475060659	0.00911112825881855	0.00971523162398327	0.00310354475060659	0.00911112825881855	0.00310354475060659	0.00370764811577131	0.00310354475060659	0.00960201346776817	0.00310354475060659	0.0107187835525523	0.00310354475060659	0.00359442995955621	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00971523162398327	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00971523162398327	0.0102278983436027	0.00310354475060659	0.00310354475060659	0.00310354475060659	0.00650374451795262	0.00310354475060659	0.328975743564298	0.288364008394174	0.0217477211459299	0.00785416334319394	0.00595393211688789	0.00615200063543273	0.00398745613898428	0.00270449851162195	0.000927142816144428
"Macrocarpaea_rubra"	0.0221608944933878	0.0159814522329337	0.00373831485409765	0.00670399874598037	0.00373831485409765	0.0148069277557302	0.00740917948274232	0.00676646841157619	0.00373831485409765	1.02893319133895	0.00753325719651677	0.0215354430659599	0.00133063216418984	0.0155737165406708	0.00133063216418984	0.00435878572166838	0.00676646841157619	0.00373831485409765	0.00133063216418984	0.00133063216418984	0.00133063216418984	0.0122824242725591	0.00133063216418984	0.00133063216418984	0.00373831485409765	0.00937109150834386	0.00676646841157619	0.00133063216418984	0.00133063216418984	0.00373831485409765	0.00676646841157619	0.00133063216418984	0.00373831485409765	0.00133063216418984	0.00435878572166838	0.00133063216418984	0.00994093988642458	0.00133063216418984	0.0210095527880572	0.00133063216418984	0.00753325719651677	0.00133063216418984	0.00133063216418984	0.00133063216418984	0.00676646841157619	0.00133063216418984	0.00133063216418984	0.00133063216418984	0.00676646841157619	0.0148069277557302	0.00133063216418984	0.00133063216418984	0.00133063216418984	0.0103313212407985	0.00133063216418984	0.141047009404123	0.115568769115575	0.109013528069228	0.0992420005172309	0.0950836626106882	0.0964855121298483	0.00514168856932898	0.00375270856456734	0.00133178768607781
