"Cordia_martinicensis"	"Cordia_sp1_M_PL_041"	"Cornutia_pyramidata"	"Unidentified_sp21_M_PL_041"	"Croton_flavens"	"Vernonia_sp1_M_PL_041"	"Chamaecrista_glandulosa"	"Wedelia_calycina"	"Mimosa_casta"	"Lantana_camara"	"Gonzalagunia_hirsuta"	"Guettarda_scabra"	"Ipomoea_tiliacea"	"Calliandra_tergemina"	"Daphnopsis_americana"	"Lantana_involucrata"	"Tetrazygia_angustifolia"	"Wedelia_trilobata"	"Sida_rhombifolia"	"Byrsonima_spicata"	"Miconia_striata"	"Spermacoce_assurgens"	"Ludwigia_octovalvis"	"Odontonema_nitidum"	"Palicourea_crocea"	"Centrosema_virginianum"	"Coccoloba_sp1_M_PL_041"	"Desmodium_adscendens"	"Oxalis_barrelieri"	"Oxalis_frutescens"	"Stigmaphyllon_diversifolium"	"Orthorhyncus_cristatus"	"Apis_mellifera"	"Unidentified_sp1_M_PL_041"	"Unidentified_sp2_M_PL_041"	"Unidentified_sp8_M_PL_041"	"Xylocopa_sp1_M_PL_041"	"Unidentified_sp4_M_PL_041"	"Unidentified_sp3_M_PL_041"	"Wasmannia_auropunctata"	"Appias_drusilla"	"Unidentified_sp6_M_PL_041"	"Ascia_monuste"	"Unidentified_sp7_M_PL_041"	"Unidentified_sp5_M_PL_041"	"Coereba_flaveola"	"Electrostrymon_angerona"	"Polygonus_sp1_M_PL_041"	"Janonia_evarete"	"Dryas_iulia"	"Agraulis_vanillae"	"Allosmaitia_piplea"	"Urbanus_sp1_M_PL_041"	"Phoebis_sp1_M_PL_041"	"Unidentified_sp10_M_PL_041"	"Eulampis_holosericeus"	"Eulampis_jugularis"	"Marpesia_petreus"	"Unidentified_sp18_M_PL_041"	"Unidentified_sp13_M_PL_041"	"Unidentified_sp16_M_PL_041"	"Unidentified_sp20_M_PL_041"	"Cyanophaia_bicolor"	"Loxigilla_noctis"	"Unidentified_sp17_M_PL_041"	"Unidentified_sp19_M_PL_041"	"Unidentified_sp9_M_PL_041"	"Anartia_jatrophae"	"Anolis_oculatus"	"Hemiargus_hanno"	"Pyrgus_oileus"	"Unidentified_sp11_M_PL_041"	"Unidentified_sp12_M_PL_041"	"Unidentified_sp15_M_PL_041"
"Cordia_martinicensis"	1.09739404082358	0.0303416906425109	0.00561946587433098	0.0243494696406088	0.00656361380499346	0.0368481763394858	0.0142963513004336	0.0272917157597567	0.00734829015918649	0.0153824310126981	0.00728261557336037	0.0043854809233913	0.00600523998237793	0.012848007837608	0.00152988522320309	0.00606272832323532	0.00158362750166953	0.00673598898472685	0.00706902633360463	0.00180986000190804	0.00445568158190675	0.000665452332237865	0.000603724690998203	0.00125273766910021	0.00125273766910021	0	0.00243188408641554	0.000449371597853895	0	0.00125273766910021	0.000221299993949806	0.035076654734806	0.0336574749104681	0.0316725500333906	0.0326177091347496	0.00229454818229038	0.0291826090369865	0.0290721897886	0.00539245917424674	0.00221299993949806	0.0286994744385725	0.00355321870630447	0.0264653026128874	0.0274395533470614	0.0287037904571661	0.0276728651067514	0.0260950336238784	0.0262145649360872	0.0260143971127466	0.0277085537785667	0.0266588724031914	0.0250738656738474	0.026222079865031	0.0264366355997604	0.026222079865031	0.00126423711010462	0.00182132231759791	0.023856392191817	0.00126423711010462	0.00117817105560077	0.00121747348203044	0.023856392191817	0.000730913487231882	0.000702433234291372	0.00121747348203044	0.00104968137537526	0.0250345632474177	0.000841998623090857	0.000452465000477009	0.000606272832323533	0	0.000606884631113364	0	0.000606272832323533
"Cordia_sp1_M_PL_041"	0.0581549070648126	1.09763974870041	0.00551291833791849	0.0103892653199269	0.00899972680036068	0.026075258209397	0.00671694181925264	0.0234225134788732	0.00604563255873078	0.0176053026534118	0.0121611547056272	0.00782149854883425	0.0102245733429581	0.0112592238111412	0.00250078126016048	0.00758615823274092	0.002676424479869	0.00344406492740919	0.000524059089600454	0.003058770834136	0.00334241285074566	0.000445399495523838	0.000566221726087968	0.00211779199814218	0.00211779199814218	0	0.000374144463787399	0.000290362201319815	0	0.00211779199814218	0.000142492425874242	0.059298175947981	0.0550171877235306	0.05352848959738	0.00887041168460018	0.00254237580128236	0.00448973356544879	0.00450751403468215	0.00348434641583778	0.00142492425874242	0.0506033971461623	0.00242325655719677	0.00396303602637423	0.00361582550089873	0.0493508150300824	0.0505191500495588	0.00226348193461901	0.048499181106015	0.00262600444779495	0.049660622807663	0.0487597569046294	0.00178370037610097	0.00309636223490239	0.0479304858610524	0.00309636223490238	0.0457349895291836	0.0022163403187982	0.00126423711010462	0.0457349895291836	8.73431816000757e-05	0.000519463265996346	0.00126423711010462	0.00130358309147237	0.000689114792239811	0.000519463265996347	0.000900865903033583	0.0013515802917047	0.000430508115926149	0.000764692708534	0.000758615823274092	0	0.00101342955880227	0	0.000758615823274092
"Cornutia_pyramidata"	0.0323119287774031	0.0165387550137555	1.0937555783185	0.00282657132506932	0.000705862111021366	0.0239468456330586	0.0271461886853581	0.00902218954464796	0.00875943405513958	0.00706683364950306	0.0145544280677009	0.00658494256586605	0.00702782380418256	0.0198754573371157	0.000357934930401401	0.00697322825948542	0.00752530502784256	0.000943266274307481	0.000378528435441389	0.00860034860324864	0.00828185609291504	0.000565948107626616	0.0002431783321703	0.00553381689793141	0.00553381689793141	0	0.0123367327478218	0.000247112867516069	0	0.00553381689793141	0.000155604072438372	0.154946873142079	0.00787456846883082	0.150506100556851	0.00660160618810566	0.00052544555839157	0.148040792973862	0.00611325837067699	0.00296535441019283	0.00155604072438372	0.00450399163519518	0.00328275228150595	0.00306540471066798	0.00204601357761856	0.00273512836985837	0.00502380454112465	0.00278277527807041	0.00150919171170141	0.00167558600547476	0.00244523868166026	0.00209823139148149	0.000843761800544839	0.00190468501136509	0.00224679251342613	0.00190468501136509	0.00068911479223981	0.00253476608694913	0.000702433234291372	0.00068911479223981	6.30880725735648e-05	0.000141328566253466	0.000702433234291371	0.00109749042764434	0.136719447289813	0.000141328566253466	0.000347007290178768	0.000765521306864937	0.000117908284288435	0.00215008715081216	0.000697322825948542	0	0.00121286900564174	0	0.000697322825948542
"Unidentified_sp21_M_PL_041"	0.0560037801734003	0.0124671183839123	0.00113062853002773	1.10968119475602	0.004262527198772	0.0343174768681285	0.0199961259217761	0.0287248440324532	0.0121392130620049	0.00492098112121993	0.0042855135588445	0.000563423205221229	0.00367319400260612	0.00440005110570224	0.00295026768720309	0.00466027594484837	0.000428342371426479	0.00943187986532569	0.00042784066872565	0.000489534138773119	0.0109414844917708	0.000557246231372205	0.000388726292367865	0.000250805192316332	0.000250805192316332	0	0.000380816683158185	0.00528843924669676	0	0.000250805192316332	6.99922146273335e-05	0.0070225453848573	0.064905889118468	0.00856684742852959	0.0636462023351001	0.00191240446644319	0.00456980019789822	0.0626964344837706	0.0634612709603612	0.000699922146273335	0.00489051633983296	0.00389803213395897	0.00207624251962762	0.059031959087249	0.0595514223532454	0.00265666079136461	0.0581298279285297	0.00244735794782212	0.00362208263905788	0.00333383655370467	0.00222903486014878	0.0567015332198315	0.00354789934944807	0.00296256092188852	0.00354789934944807	0.000519463265996346	0.000825820175800952	0.00121747348203044	0.000519463265996346	7.13067781209417e-05	0.055484059737801	0.00121747348203044	9.39038675368715e-05	0.000141328566253466	0.055484059737801	0.00110480169355589	0.00128878026015138	0.00117898498316571	0.00012238353469328	0.000466027594484837	0	0.000357126129903708	0	0.000466027594484837
"Croton_flavens"	0.0503210391716165	0.0359989072014427	0.000941149481361822	0.0142084239959067	1.07207720542761	0.0161500228800614	0.0126292518312735	0.0477407971172111	0.0115124788500238	0.0125191982119281	0.00258012083280567	0.000677509973808707	0.00105111697440583	0.00171223403688104	0.000361547217195975	0.012547715421973	0.00031300512663339	0.00102269692714093	0.00138155971039679	0.000357720144723875	0.00101814164102288	0.00139330414927804	0.0323700876123093	0.000322962387184519	0.000322962387184519	0	0.000246360124958799	0.000297471271750491	0	0.000322962387184519	0.000935380838055801	0.00904294684116653	0.00795403877831145	0.00626010253266781	0.187744702743998	0.188608240645521	0.00295632149950559	0.004891982911668	0.00356965526100589	0.00935380838055801	0.00647664274842901	0.00366338648977793	0.00248854162509847	0.00421732786989979	0.00571728233662657	0.00298088422140129	0.00270644625048044	0.181273424338828	0.00179855928148896	0.00568199442659328	0.00384580992208516	0.00180435683396091	0.00350690667010446	0.00317067663232312	0.00350690667010446	0.00149995446672678	0.000274075791540815	0.00109393563416558	0.00149995446672678	0.000230259951732799	0.000710421199795334	0.00109393563416558	0.000112918328968118	0.000117643685170228	0.000710421199795334	0.00183618450450812	0.00132419558589838	0.000127837115892617	8.94300361809687e-05	0.0012547715421973	0	0.000215010069400473	0	0.0012547715421973
"Vernonia_sp1_M_PL_041"	0.0605362897005838	0.0223502213223403	0.00684195589515962	0.0245124834772347	0.00346071918858458	1.06419795273347	0.0186931709669393	0.0429457295093017	0.0109743889633095	0.00431552922155568	0.00924278550162539	0.000743687447670906	0.00316317623811085	0.00721683958440523	0.00223226266229645	0.00728142514455166	0.00240725194043646	0.0137847832330682	0.0006688059795517	0.00275114507478453	0.0100007374778894	0.00555402378407545	0.000654916052973887	0.00034491211809709	0.00034491211809709	0	0.00366216959317859	0.00384994262829612	0	0.00034491211809709	0.000256203657648042	0.00965753930671853	0.0491097785705218	0.0481450388087292	0.0466439661255561	0.00239227437195507	0.043946035118143	0.0449225149098821	0.0461993115395535	0.00256203657648042	0.0434044687269554	0.0423825610114193	0.00234896251869478	0.0422004590394624	0.0431317182612266	0.0033680137560124	0.00387685696933904	0.00282405205103372	0.0410461739424533	0.00433057726903936	0.00267881844175853	0.00254163047170051	0.0409748348656007	0.040254335260084	0.0409748348656007	0.00093125922176418	0.000996800328464293	0.00131600629783878	0.00093125922176418	0.000111467663258617	0.00122562417386173	0.00131600629783878	0.000123947907945151	0.000855244486894952	0.00122562417386173	0.00165175882728083	0.0014274739610974	0.00172309790413353	0.000687786268696132	0.000728142514455166	0	0.000770232125135449	0	0.000728142514455166
"Chamaecrista_glandulosa"	0.0469737257014247	0.0115147574044331	0.0155121078202046	0.0285658941739659	0.0054125364991172	0.0373863419338787	1.04898529239826	0.0225636060901216	0.0164289655457546	0.00915861192956833	0.00923726451475678	0.00385989339458957	0.00437120129693759	0.0118330852189675	0.000449843035972701	0.00923086907393428	0.00439734371115625	0.00146752177531299	0.000731639838993691	0.00502553566989286	0.0117942920679282	0.0103496414657534	0.000709439591244551	0.00317056004457259	0.00317056004457259	0	0.00697469732571297	0.000502652850119292	0	0.00317056004457259	0.000384892871611737	0.0887756812480326	0.00989654679139941	0.087946874223125	0.0843746992555133	0.00194728031779689	0.0836963679085557	0.082731546079832	0.00603183420143151	0.00384892871611737	0.00539686595994358	0.0797179887531333	0.00292311957790176	0.00465252015983401	0.00513230171835206	0.00367675567134511	0.0773769835443194	0.00240303892506855	0.00253983466958362	0.00328464170497207	0.00241681070150585	0.00244946265872927	0.00322422545113571	0.00283617600618754	0.00322422545113571	0.000479781558518046	0.00153249059703116	0.00102116795003097	0.000479781558518046	0.000121939973165615	0.0014282947086983	0.00102116795003097	0.000643315565764928	0.00193901347752558	0.0014282947086983	0.000867831003466216	0.00114310792319659	0.000183440221914124	0.00125638391747321	0.000923086907393428	0	0.000769772042896398	0	0.000923086907393428
"Wedelia_calycina"	0.0482853432672618	0.021620781672806	0.00277605832143014	0.0220960338711178	0.0110171070270487	0.0462492471638633	0.012149634048527	1.0795138303137	0.00603191047494584	0.0111989163841281	0.0092963603287998	0.00238892057635265	0.00476879143166253	0.00558905914010241	0.00231348410568101	0.00953148840784779	0.000372719886442667	0.00737998726230736	0.00083689188525397	0.000425965584505905	0.00489429892041592	0.00616751393305129	0.008030453485809	0.00184878840514653	0.00184878840514653	0	0.00038104638475156	0.00400126418432472	0	0.00184878840514653	0.000469860055753409	0.0517660753441028	0.0508966503249823	0.00745439772885333	0.0508570493971253	0.0453635605803336	0.00457255661701872	0.00624377819578242	0.0480151702118967	0.00469860055753409	0.0468499143449143	0.0455812310183831	0.00263532794212993	0.0453260046005852	0.0462268705036188	0.00341055456510063	0.00302231407239736	0.00378673178291696	0.00362393861044451	0.0445902016211949	0.00307043891682165	0.00215448306893115	0.0442212029070293	0.00360230610568967	0.0442212029070293	0.000900865903033583	0.00106185385729968	0.00104968137537526	0.000900865903033582	0.000139481980875662	0.00110480169355589	0.00104968137537526	0.000398153429392108	0.000347007290178768	0.00110480169355589	0.0415197627043732	0.00118916335625092	0.00092249840778842	0.000106491396126476	0.000953148840784779	0	0.00077469669406665	0	0.000953148840784779
"Mimosa_casta"	0.0422526684153223	0.0181368976761923	0.00875943405513958	0.0303480326550122	0.00863435913751786	0.0384103613715833	0.0287506897050705	0.019603709043574	1.03296159095915	0.00941086525000076	0.0154393259319849	0.000813735667436129	0.00759956361551551	0.00856343778883816	0.00643774793678007	0.00958746811233192	0.0072783874818589	0.00819021285278352	0.000465320804700542	0.00831815712212446	0.0194857100473619	0.000722526608530118	0.000566639736600276	0.000398581539950955	0.000398581539950955	0	0.000535000404883503	0.000688224696552822	0	0.000398581539950955	0.000177521636638396	0.0111602831186267	0.141630454609162	0.145567749637178	0.13907443808803	0.00233470859977128	0.00642000485860204	0.138229174427402	0.00825869635863387	0.00177521636638397	0.00604538507508685	0.00436003977513377	0.0025732426106349	0.00456172533243084	0.00531742940227219	0.00347342821865497	0.00448955859586824	0.00311330019599263	0.00331411149690994	0.00336931567410797	0.00261532686473973	0.00243593790264892	0.00304432369968023	0.00304603896015335	0.00304432369968023	0.000755704069841347	0.00166356526767595	0.000918536269898311	0.000755704069841347	7.75534674500904e-05	0.00151740163275061	0.00091853626989831	0.000135622611239355	0.00109492925689245	0.00151740163275061	0.00075398880936823	0.000996089737348401	0.00102377660659794	0.00207953928053111	0.000958746811233192	0	0.00128661049433208	0	0.000958746811233192
"Lantana_camara"	0.0707591826584111	0.0422527263681883	0.00565346691960245	0.00984196224243987	0.00751151892715684	0.0120834818203559	0.0128220567013957	0.0291171825987331	0.00752869220000061	1.06112222919087	0.00615826384978958	0.00562408620937461	0.00633318416297009	0.0251181854652739	0.000456564268757349	0.0125910781429279	0.000362414721039102	0.00107768333884007	0.000539494709797257	0.000414188252616117	0.000938363827713411	0.000408681615427922	0.000503790266806349	0.00444331723752831	0.00444331723752831	0	0.000494393278559884	0.000203012787941822	0	0.00444331723752831	8.74970957551483e-05	0.124412882650793	0.0100444139126617	0.00724829442078205	0.11406198404649	0.0024977590263072	0.00593271934271861	0.00447523582478985	0.00243615345530186	0.000874970957551483	0.00662251439562128	0.00256947615738219	0.109743648142463	0.00358178577396018	0.00534231603930136	0.00712095121065084	0.00294620240634863	0.00455069318780379	0.00210450644078038	0.110530887924111	0.109410996285698	0.0020303412133918	0.00308968766183819	0.00373032628876655	0.00308968766183818	0.00176053026534118	0.00288483014247742	0.0015382431012698	0.00176053026534118	8.99157849662095e-05	0.000492098112121994	0.0015382431012698	0.000937347701562435	0.000706683364950306	0.000492098112121994	0.00111989163841281	0.00162815888623602	0.000134710417355009	0.000103547063154029	0.00125910781429279	0	0.000513188654149132	0	0.00125910781429279
