"Arvicola_terrestris"	"Lagurus_lagurus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Microtus_gregalis"	"Spermophilus_pygmaeus"	"Marmota_bobak"	"Allocricetulus_eversmanni"	"Neomys_fodiens"	"Sorex_araneus"	"Cricetulus_migratorius"	"Microtus_arvalis"	"Allactaga_major"	"Apodemus_uralensis"	"Spermophilus_major"	"Sicista_subtilis"	"Ellobius_talpinus"	"Megabothris_walkeri"	"Ctenophthalmus_breviatus"	"Citellophilus_tesquorum"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Stenoponia_ivanovi"	"Amphipsylla_sibirica"	"Amphipsylla_rossica"	"Mesopsylla_hebes"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Amphipsylla_prima"	"Pectinoctenus_pavlovskii"	"Oropsylla_ilovaiskii"	"Corrodopsylla_birulai"	"Amphipsylla_dumalis"	"Frontopsylla_elatoides"	"Leptopsylla_segnis"
"Arvicola_terrestris"	1.07868098638883	0.0132487547826842	0.0388841170109508	0.016699235083113	0.0305459099260027	0.0205671036534811	0.00771099659280725	0.00401772674011492	0.00905301827557509	0.0183329389578725	0.0266143032779155	0.0128936559741502	0.0154822951136798	0.006040329118773	0.0220760009246818	0.00884062330384686	0.00364533820885878	0	0.0701727605205315	0.0733320828374508	0.0667028870775309	0.0670827828566392	0.0680413180895933	0.0595973387408651	0.00650966765823639	0.000669621123352487	0.064366304454778	0.00152729549630014	0.00368752421913074	0.0580417273346881	0.0015575069907103	0.00319113886802576	0.0560942780422719	0.00368752421913074	0.00291889841989289	0.00187566094918322	0.0539340493194413	0.000550785470914804	0.00166339395486972	0	0.000550785470914803	0.000911334552214694
"Lagurus_lagurus"	0.0264975095653684	1.04968917035317	0.0169048211931542	0.0241405571587063	0.0212828306001047	0.0240701252055423	0.0423250084089328	0.00708958838556944	0.0162044665960523	0.0191382404715347	0.0204155521227347	0.0177341209997242	0.00581196308914864	0.0114545622678068	0.0188952115202888	0.010901941247709	0.000777664147789204	0	0.0149700348449422	0.128013033100711	0.124291003739811	0.116760073980554	0.119659629553177	0.00511460517891641	0.00849198274356341	0.00118159806426157	0.00977944384867806	0.00106414153000523	0.00200329826295825	0.00335767752313176	0.00493230859765347	0.00287082538029881	0.00226403221122143	0.00200329826295825	0.00307585462656409	0.107992131921669	0.00132487547826842	0.00302321488635234	0.00127597200767092	0	0.00302321488635234	0.000194416036947301
"Clethrionomys_glareolus"	0.043204574456612	0.00939156732953012	1.07771269437858	0.0132915645644178	0.0512132980532094	0.01746656023945	0.00904911201580729	0.00778006820472026	0.00492097796838577	0.0176600415948915	0.0267201837390959	0.0148400719907025	0.00495571687428878	0.00146657626363483	0.0251750825623281	0.00462318151668551	0.00386206158098899	0	0.074344685434038	0.0182542803691172	0.0130226590715942	0.0733357600543718	0.0735420067013123	0.0658010912188617	0.0653979013895141	0.00129667803412004	0.0712889729410506	0.00256066490266047	0.0624335923681374	0.00554684643787253	0.000890794521258706	0.00314168161660112	0.0620331561883075	0.0624335923681374	0.00366829528302862	0.00158552187693925	0.0021602287228306	0.000646365143986235	0.00167001148369349	0	0.000646365143986235	0.000965515395247246
"Cricetus_cricetus"	0.027832058471855	0.0201171309655886	0.0199373468466267	1.04653764730079	0.0463905510937832	0.0249701179633918	0.0113679171267228	0.00582152739646596	0.0138203004739812	0.0210388108276255	0.0223961244534663	0.0191808390368322	0.00955347255455105	0.00923315127781619	0.0163258417326832	0.0133891317098048	0.00542136410135357	0	0.104361258951056	0.109924723492078	0.103830213063731	0.100636266552258	0.103497247057214	0.00525947789335948	0.00616844974166616	0.000970254566077661	0.0114130828473001	0.00231952755468916	0.00342715793505731	0.00530337590404042	0.00235085262678289	0.0031529920139771	0.0024992333039609	0.00342715793505731	0.0895309981630879	0.00282370717703906	0.00139160292359275	0.000811994080480198	0.00139975777834164	0	0.000811994080480198	0.00135534102533839
"Microtus_oeconomus"	0.0305459099260027	0.0106414153000523	0.0460919682478884	0.0278343306562699	1.09790912534482	0.0181242796556895	0.00449949960525724	0.00114478508846915	0.00653417624068519	0.0182799602451192	0.0196931959230893	0.0102862574602798	0.0156375776325342	0.00331519495745078	0.0127656155860131	0.00633226661746004	0.00369777484625499	0	0.0711821657904085	0.0717879547003269	0.0117228782434555	0.0676953984533241	0.0687492522739652	0.00638258644298811	0.00516528229121468	0.000190797514744858	0.0643117293686297	0.0548954562672409	0.0574561211699014	0.0590290147022967	0.000873925321855408	0.00275415476561968	0.0040879603989606	0.0574561211699014	0.05721498382193	0.00138553435895218	0.00152729549630014	0.000321392828946946	0.00123082474519308	0	0.000321392828946946	0.000924443711563747
"Microtus_gregalis"	0.0342785060891352	0.0200584376712852	0.026199840359175	0.0249701179633918	0.0302071327594826	1.0309704547667	0.0114267249811222	0.00589617095633596	0.0137606724312059	0.027294565128776	0.0290621067465928	0.0191862639223644	0.00943162440183669	0.00919881919016397	0.0226674311177605	0.0133308763407316	0.00539358850727808	0	0.103826578765103	0.109560207890342	0.103369680245724	0.100660601482561	0.102983720686852	0.00687480625588635	0.00706201547290204	0.000982695159389326	0.0965739145518164	0.00151035663797413	0.00296590332459496	0.004796219342737	0.00234933117320272	0.00409092876572672	0.00316947199107759	0.00296590332459496	0.00359119980159011	0.00282203840863725	0.00171392530445676	0.00081619464150873	0.00181638167166205	0	0.00081619464150873	0.00134839712681952
"Spermophilus_pygmaeus"	0.0110157094182961	0.0302321488635234	0.0116345725917522	0.00974392896576237	0.00642785657893891	0.00979433569810476	1.14116415665643	0.0145558769366103	0.00862576058403594	0.00544588811628121	0.00601912798527644	0.0177748637822478	0.00418277381674889	0.0297317613576431	0.0180934900999422	0.00847717506421159	0.000413906817525877	0	0.00796770623737312	0.0996535159160922	0.100230954098352	0.00850775740262098	0.0102150797031899	0.00308113695564266	0.0878693473287673	0.00242597948943504	0.00467254843578844	0.000321392828946945	0.000967757972933181	0.0015693072693199	0.0864670190350666	0.000830019508769879	0.00119715061490104	0.000967757972933181	0.00113338690942714	0.0845349403618118	0.000550785470914804	0.0815117254754595	0.000376195499079777	0	0.0815117254754594	0.000103476704381469
"Marmota_bobak"	0.0133924224670497	0.0118159806426157	0.0233402046141608	0.0116430547929319	0.00381595029489716	0.0117923419126719	0.0339637128520906	1.12246745871473	0.0104526665547706	0.00261438384658493	0.00331321480480453	0.0305356825175939	0.00125996765091924	0.0109915285299428	0.0310676265813945	0.0103657588207045	0.00050137773546825	0	0.00965152140776381	0.0180000778893751	0.204252254306083	0.00830555458957785	0.0105122650520161	0.00476234396455568	0.196443104442886	0.187077909785789	0.00615370195923861	0.000190797514744858	0.0014874755488649	0.00107041324658388	0.00425790091109218	0.000424941245849027	0.00196629915747253	0.0014874755488649	0.00116105208082252	0.00360757755369662	0.000669621123352487	0.00242597948943504	0.000207075925300283	0	0.00242597948943504	0.000125344433867063
"Allocricetulus_eversmanni"	0.0301767275852503	0.0270074443267538	0.0147629339051573	0.0276406009479623	0.0217805874689506	0.0275213448624117	0.0201267746960839	0.0104526665547706	1.02512796333883	0.0194953262368891	0.0207947592450629	0.0267721312026446	0.00850105016970121	0.0168300334930298	0.0188172291277736	0.0165890216304198	0.000936738541639333	0	0.0180322169265572	0.196344009059056	0.192655966110563	0.0152079873975192	0.187171758646941	0.00519677425412437	0.00824521639877764	0.00174211109246176	0.0102038595525136	0.00108902937344753	0.00190919236817849	0.00401470744766025	0.00424263234617762	0.00292428297255719	0.00232899937399348	0.00190919236817849	0.00339241278577773	0.00413837119668138	0.00150883637926252	0.00143762676400599	0.00129967245281643	0	0.00143762676400599	0.000234184635409833
"Neomys_fodiens"	0.0305548982631208	0.0159485337262789	0.0264900623923372	0.0210388108276255	0.030466600408532	0.027294565128776	0.00635353613566142	0.00130719192329246	0.00974766311844455	1.04928883874069	0.0518865330789176	0.015052590156496	0.009426752921047	0.00486592112525095	0.0188111768713516	0.00933302379218692	0.00546663472332642	0	0.105232718424034	0.108446262439174	0.0148860273732989	0.102396622720587	0.103958894183365	0.00780992143610864	0.0052162165514087	0.000217865320548744	0.0990485351123239	0.0015233300204266	0.00299500015333422	0.00462220042042381	0.00126481086389859	0.0906836448791564	0.00299941504606366	0.00299500015333422	0.00327656425606206	0.00204867738231799	0.00152774491315604	0.000453824009690101	0.00324290831743235	0	0.000453824009690101	0.0013666586808316
