"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Daucus_carota"	1.12146123576461	0.0314606344546155	0.0276183213429514	0.0189202769999856	0.0108577114711691	0.0107443158709633	0.0174178969858432	0.00957937928435556	0.0156449333022417	0.00460391617513344	0.00993666986743395	0.00466961332006014	0.00941837509157947	0.0041951169729827	0.00753918675959532	0.00185876158172251	0.00710452531239023	0.00781410322474253	0.00307739107297861	0.00400591665523353	0.00182361069852397	0.00120795717056721	0.00133811432682746	0.000240551496771843	0.000794818130057646	0.0190868443837172	0.0182373789788642	0.0176936604317499	0.0157855587722115	0.0172382987827894	0.0155703444596126	0.0161175281085325	0.015334414312418	0.0151250101223994	0.0158963626011529	0.015118299592558	0.0142762638128493	0.0143974081816915	0.0144656423786021	0.001383303116865	0.0160034026629155	0.0143312968511495	0.0131534728373436	0.00159526156048462	0.0130878998546042	0.0133940346887054	0.0150706981342428	0.0133773636546298	0.0130365538351306	0.0134826065083894	0.0128416682618464	0.000717193874185949	0.00214352705964834	0.0134249156241228	0.00178720518458091	0.0131531920118623	0.0127421624677787	0.00111820058099021	0.0132139040318177	0.000706890211425306	0.0133940346887054	0.01309142041058	0.000613327110512058	0.0135588186091832	0.0121897960409197	0.0126524524299581	0.000271442786779228	0.0121897960409196	0.0121897960409196	0.00134681806173141	0.00130941418324945	0.000643438726870644	0.00141219546093972	0.0126524524299581	0.000462656389038463	0.0135097281800965	0.000418843708866407	0.0127421624677787	0.000875899307152435	0.00123511958320316	0.0007825622356157	0.0126252434655657	0.000706890211425307	0.000823809213638257	0.000462656389038463	0.000692852197795135	0.0121897960409197	0.000552366426859029	0.00028174644953987	0.0121897960409196	0.000411310369564903	0.0121897960409197	0.000411310369564903	0.000281746449539869	0.000411310369564903	0.0121897960409196	0.0121897960409196	0.000271442786779228	0.0121897960409196	0.000411310369564903	0.000418843708866407	0.0121897960409197	0.000462656389038463	0.000462656389038463
"Leontodon_hispidus"	0.0425643877915386	1.09182066645986	0.0180421991380819	0.0192473219280821	0.0116139161562161	0.0179020147770921	0.0220139541027148	0.0138382231741353	0.00808709943024488	0.0108924858982302	0.0135911333473397	0.00503413522279074	0.011095226127397	0.00173123705455067	0.00964321602020985	0.00432018291960281	0.00817608787890405	0.00576032035475228	0.0038805604577639	0.0071334783645218	0.00234290790967071	0.00157422104895878	0.00170702301457473	0.00030393391290854	0.00101740084319343	0.0240284280832989	0.0234547012403248	0.022281983018111	0.019715987541388	0.0215232320999341	0.0193337831983565	0.021225045475958	0.01977689298412	0.0188690294182475	0.0203480168638685	0.0190882257219062	0.00213364419634498	0.0183837451121496	0.0188735050527284	0.00175044255228924	0.00379053047681513	0.0187118848082228	0.00124192041371493	0.0175271278113579	0.0170691915130748	0.0011604628480603	0.0186962912454812	0.00111121592030226	0.00143142528352116	0.0174729969257668	0.000799618865298666	0.000957355416513025	0.017792805712658	0.00153226831762033	0.0175990629537008	0.0174105274560722	0.0008235003718001	0.0012591167983881	0.00171477216325887	0.000840696756473271	0.0011604628480603	0.00151121544109864	0.000773337946077693	0.0176239528194447	0.000462656389038463	0.016518842660507	0.000290347903905403	0.000462656389038463	0.000462656389038463	0.0172994866077265	0.0170249551659512	0.00123316332479967	0.0175535645529319	0.016518842660507	0.0160561862714685	0.0177183871828266	0.000535734223344992	0.000823500371800102	0.0167447253013567	0.00106961192858187	0.000905468277673149	0.00101300524160633	0.000840696756473273	0.00065119188666704	0.0160561862714685	0.01660081056638	0.000462656389038463	0.000360843982761638	0.000407006563945156	0.000462656389038463	0.000418420041914827	0.000462656389038463	0.000418420041914827	0.000407006563945156	0.000418420041914827	0.000462656389038463	0.000462656389038463	0.000290347903905402	0.000462656389038463	0.000418420041914827	0.000535734223344992	0.000462656389038463	0.0160561862714685	0.0160561862714685
"Torilis_japonica"	0.0508177112710307	0.0245373908277914	1.07488368548587	0.02571852596291	0.0226106606439064	0.00692153060883702	0.0108007653819582	0.0108314687547058	0.0196167461373385	0.0114983544510447	0.0138842502933825	0.00656952200920887	0.00920304201020638	0.00342619959981486	0.00771467424064053	0.00281235097420254	0.00811082832598134	0.00576061316827383	0.00498720413950596	0.00573925777735012	0.00204764282039175	0.00105126644041328	0.00218191452397317	0.000339900225316722	0.00126782725928191	0.029560752229042	0.0282954846893477	0.0277891848493636	0.0256259296063072	0.0278985386393971	0.0253972383589404	0.00525711125979097	0.0253178936917029	0.0245053711185359	0.0253565451856382	0.00402204191247789	0.0238866550499739	0.0240417999495961	0.00289237977692235	0.00178431194840161	0.0259280826425218	0.00243713366376108	0.0226091385270744	0.00187431045722193	0.00118322954416962	0.0228674045589655	0.0243391525258076	0.00148343801651195	0.00138148395190602	0.00190090181348763	0.00136973084924813	0.000588591744981477	0.0230062078279585	0.0231744050431721	0.0231411914307454	0.00163061763178943	0.0220500401365764	0.00139438404114466	0.00189635765389953	0.000835285650646614	0.0228674045589655	0.00117861746560064	0.000968814182859364	0.00164338164467994	0.000552366426859029	0.000913210409620667	0.000565266516097661	0.000552366426859029	0.000552366426859028	0.00108720879899646	0.00118996150780863	0.000841130438276738	0.00130097959951843	0.000913210409620666	0.000360843982761638	0.001686349895719	0.000428593013368918	0.0220500401365764	0.000627056698486138	0.022622038616313	0.0220725914322696	0.000822385561407984	0.000835285650646615	0.022062940225815	0.000360843982761638	0.000935761705313874	0.000552366426859029	0.0214976737097173	0.000318572610432523	0.000552366426859029	0.000559098390498042	0.000552366426859029	0.000559098390498042	0.000318572610432523	0.000559098390498043	0.000552366426859029	0.000552366426859029	0.000565266516097661	0.000552366426859029	0.000559098390498043	0.000428593013368919	0.000552366426859029	0.000360843982761638	0.000360843982761638
"Eupatorium_cannabinum"	0.0378405539999711	0.0284525628502082	0.0279549195249021	1.09402534684112	0.0229197342778849	0.0109698859129593	0.027371872496103	0.0132444148003339	0.00998667791414331	0.00485877601272848	0.0079521868763933	0.00558934809690195	0.00653629518175789	0.000471456681244167	0.011759935857091	0.00300944725166337	0.00367407957564283	0.00445844888900398	0.00377933443177698	0.00318389035453085	0.00209735426777969	0.00106523809639011	0.000352255625346587	0.000357762925213959	0.00142155459223946	0.030967394904417	0.030041405319578	0.0293024826251375	0.0275676830312664	0.0288992527989084	0.00316514303812116	0.00436001644071925	0.0270270625038918	0.00347390808382443	0.0284310918447891	0.0270071746061471	0.0254964948128443	0.00203786380164182	0.0266816405955013	0.00182433641876436	0.0029468985526649	0.0263724353966182	0.0247535684740004	0.00127135301796372	0.0015140272238823	0.00138652033981892	0.00251510240623061	0.000768539538668346	0.0248787668959049	0.0252662198952555	0.000827421949320874	0.0010738384241771	0.0258345165705274	0.0253265618309475	0.00194849808367635	0.00122771670579609	0.000970408760062946	0.0250404498832872	0.00170066009737444	0.0012572901693497	0.00138652033981892	0.00111188211408762	0.00105197570002514	0.0018408419829702	0.000411310369564904	0.000829730411479731	0.000572993356947122	0.000411310369564903	0.000411310369564903	0.00116715348996269	0.0248858765682548	0.000664857489596396	0.00186843937254985	0.00082973041147973	0.000418420041914827	0.00148127907391738	0.000653329769838389	0.000970408760062947	0.000840338730874799	0.0249152514613826	0.000802037191134466	0.00109560718196748	0.0012572901693497	0.00113209174744516	0.000418420041914827	0.000661358842551251	0.000411310369564903	0.000559098390498043	0.000389541611774526	0.000411310369564903	0.0237831597139374	0.000411310369564904	0.0237831597139375	0.000389541611774526	0.0237831597139375	0.000411310369564903	0.000411310369564903	0.000572993356947122	0.000411310369564903	0.0237831597139375	0.000653329769838389	0.000411310369564903	0.000418420041914827	0.000418420041914827
"Centaurea_nigra"	0.0249727363836889	0.0197436574655674	0.028263325804883	0.0263576944195676	1.08789077016721	0.00957753170426968	0.0319731672050243	0.0234691768678204	0.00820202562076156	0.00652243145966693	0.00819605879612917	0.00602920388530476	0.00906463466941113	0.000467388576412617	0.00383572763185577	0.00340804473144548	0.00518355399506221	0.00491136188643253	0.00249871126331603	0.00517780595379569	0.00350910325660604	0.00234338014691365	0.00337641562676597	0.00814395044846109	0.00021547536695738	0.0342309224756122	0.0345344321001145	0.0332612331664138	0.0301620359188381	0.0326402470713871	0.00289985349022918	0.0318638773376114	0.00321421364525464	0.00282273588382589	0.0043095073391476	0.0305049059071852	0.0022046854608263	0.00263663568800389	0.0301900189938251	0.0315669598609898	0.00298557215227179	0.00251557581131528	0.00140970265982401	0.0012649320446295	0.00136111987081024	0.00117846037040862	0.0026899593940374	0.00065630100075003	0.00164376532385196	0.00134788002717929	0.000613193854310959	0.00148959908800268	0.00291820686495286	0.0286069719140044	0.0287001094184079	0.00120901643490909	0.000836709302876888	0.0285695917912531	0.0286122136823072	0.0279965984343059	0.00117846037040862	0.000946769508691634	0.0299235267741727	0.00181435160428079	0.000271442786779228	0.00056179069068463	0.0271972692541804	0.000271442786779228	0.000271442786779227	0.00111194624138633	0.00166267044097813	0.000694488176993719	0.00220595258333876	0.00056179069068463	0.000290347903905402	0.00125412941938639	0.000213095979547543	0.000836709302876889	0.000658714507915775	0.0283355291272251	0.000891388089081006	0.00107077196690484	0.027996598434306	0.027762535770278	0.000290347903905402	0.000616469476888749	0.000271442786779228	0.000565266516097661	0.00069026990787707	0.000271442786779228	0.000572993356947121	0.000271442786779228	0.000572993356947121	0.00069026990787707	0.000572993356947122	0.000271442786779228	0.000271442786779228	0.0271972692541804	0.000271442786779228	0.000572993356947122	0.000213095979547543	0.000271442786779228	0.000290347903905402	0.000290347903905402
"Leontodon_autumnalis"	0.0380183484664854	0.0468206540323948	0.013310635786225	0.0194082596921587	0.0147346641604149	1.05801431616667	0.0165569905191501	0.0141915375222246	0.00742455988014824	0.0184717079806928	0.00917163143496767	0.00930620144200964	0.0147149152401129	0.000687669542699997	0.011025986252739	0.00333863220841778	0.0110827028188178	0.0125910839640549	0.00207559064830258	0.00233533058758672	0.00369974006851031	0.00344094143529519	0.000346365206728389	0.000278130940193304	0.00228673733632998	0.049466973325968	0.0497624717450141	0.047394736764541	0.0441552010340817	0.0072463617300234	0.00374736615440937	0.0474561438035451	0.00333598460878192	0.00308598218998738	0.0457347467265996	0.00341489813783276	0.00214647674647693	0.00252940620137516	0.0434162484804723	0.00135581356613792	0.00455350094314508	0.0432430385058625	0.00110137432279844	0.00278121848646655	0.00151570671098088	0.000988812295511317	0.00301790148839097	0.0013147972563174	0.0012490863700527	0.00213625542878093	0.000722599579786815	0.000831322925397125	0.00220799335996976	0.00146974092680882	0.00161503467307137	0.00139369827145047	0.000679455633838473	0.0012042100559491	0.00193475344654836	0.000782291366989125	0.000988812295511317	0.0418930439799702	0.000855297501477069	0.00225145247298653	0.000413242918113972	0.00110178194800213	0.000368366604010373	0.000413242918113972	0.000413242918113972	0.0421171431059966	0.00152438248182688	0.0416164437131374	0.00193719098133751	0.00110178194800213	0.000688539029888159	0.0424873091882811	0.000612554791818832	0.000679455633838474	0.0413813973439909	0.00105649800869484	0.00118979811475914	0.000827167681092726	0.000782291366989126	0.000634579319734873	0.000688539029888159	0.0016121244289228	0.000413242918113972	0.000266212715724501	0.000417398162418372	0.000413242918113972	0.000421918688959972	0.000413242918113972	0.000421918688959972	0.000417398162418372	0.000421918688959972	0.000413242918113972	0.000413242918113972	0.000368366604010372	0.000413242918113972	0.000421918688959972	0.000612554791818832	0.000413242918113972	0.000688539029888159	0.000688539029888159
"Knautia_arvensis"	0.0400611630674393	0.0374237219746151	0.0135009567274477	0.0314776533705184	0.0319731672050243	0.0107620438374476	1.07257291992224	0.0273681725272654	0.00760701421502338	0.00430142982022466	0.00747008002763629	0.00524596023662172	0.00795182334273364	0.000465337626678657	0.00821072478179054	0.00577004120911176	0.0030832847384713	0.00393082181226812	0.00152721286163207	0.00178950457460271	0.00141850936817691	0.00120286343376631	0.0032216050944474	0.00341762058080086	0.00157970097734571	0.0341949115748899	0.0337680337512649	0.0325463328804668	0.0042377298041468	0.00603808616349687	0.00266522574286887	0.00503246329185148	0.00312210661494581	0.029154502046696	0.0315940195469142	0.030716903778711	0.00210431346436026	0.00256517531601406	0.0305026162815789	0.0300784048477957	0.00243939968632439	0.0293544922274175	0.00138976337159761	0.00132235004133071	0.02780011927527	0.00102242548482101	0.00284716243529946	0.000758680059025946	0.0279340672351047	0.00212624446638266	0.000752406350272053	0.027619269248858	0.0291239340483774	0.00218909255172321	0.00184338523906777	0.00120948434903929	0.000705466559195033	0.0282979489905843	0.00243731402271029	0.0276136521781817	0.00102242548482101	0.00109504855089159	0.00245868057612774	0.0281977104424067	0.00043544742464608	0.000985796277213949	0.000799329180125607	0.000435447424646079	0.000435447424646079	0.00136186478268331	0.0280489686630265	0.000628996253989986	0.0288908732525648	0.000985796277213948	0.00055034885256787	0.00159242633634716	0.000456151376766141	0.000705466559195034	0.000964273615546622	0.00175364512707713	0.000485090625560187	0.0272497704227022	0.0276136521781817	0.00106934831467456	0.000550348852567869	0.000765420343579102	0.00043544742464608	0.000270019134548954	0.000804946250801923	0.000435447424646079	0.000684296812402574	0.00043544742464608	0.000684296812402574	0.000804946250801922	0.000684296812402574	0.000435447424646079	0.000435447424646079	0.000799329180125607	0.000435447424646079	0.000684296812402574	0.000456151376766141	0.000435447424646079	0.00055034885256787	0.00055034885256787
"Trifolium_pratense"	0.025920673357668	0.0276764463482706	0.0159286305216261	0.0179189141416282	0.0276107963150828	0.0108523522228777	0.0321978500320769	1.07637075303687	0.0073901883488084	0.00747004881728206	0.00981607338756398	0.00851136407882495	0.0126607566558955	0.0028205016261583	0.00405015794108187	0.00785882430603645	0.00597983656034933	0.00571449342580854	0.00280486394242215	0.00186159186395363	0.00407819670019251	0.00272898105355452	0.00387804591210758	0.0094324728230862	0.00180051991410716	0.0395877327341666	0.0400661361657464	0.037479719068762	0.00344647165284091	0.037778038105864	0.00308163880688577	0.0372135668153698	0.00261418604380876	0.00275420822157287	0.0360103982821433	0.0349484016809012	0.00193082301907538	0.00275957994478144	0.0346488722709707	0.0364808091670912	0.00349968287873886	0.0025256478129844	0.000989860671746918	0.00154666790173746	0.00149369926428695	0.000908243574506076	0.0341774134435011	0.00110898589301262	0.00147623431211632	0.0013033033997641	0.000589670964073552	0.0324629095754158	0.0335780303615679	0.00168013057962399	0.00164854806524895	0.000921451996479229	0.000600319059972392	0.00188475777045352	0.0332630175148255	0.00149521615867899	0.000908243574506077	0.00105630045107128	0.0347063514382624	0.00212673709708172	0.00028174644953987	0.000688753013485025	0.000690269907877071	0.000281746449539869	0.000281746449539869	0.0014574425591583	0.0016014944265216	0.000790900603282474	0.0338522691776154	0.000688753013485024	0.000407006563945156	0.00147989096092523	0.000225008774504548	0.000600319059972393	0.000824404726363527	0.00139838413008412	0.000692075051296625	0.00108669270034179	0.00149521615867899	0.00100884251830959	0.000407006563945156	0.000780509004809258	0.00028174644953987	0.000318572610432523	0.0316579633246138	0.000281746449539869	0.000389541611774525	0.00028174644953987	0.000389541611774526	0.0316579633246138	0.000389541611774526	0.000281746449539869	0.000281746449539869	0.00069026990787707	0.000281746449539869	0.000389541611774526	0.000225008774504548	0.000281746449539869	0.000407006563945156	0.000407006563945156
"Aethusa_cynapium"	0.0599722443252598	0.0229134483856938	0.0408682211194552	0.0191411326687747	0.0136700427012693	0.00804327320349393	0.012678357025039	0.0104694334941452	1.05055048514745	0.00919179603238685	0.0177236759188116	0.00843883683890957	0.0123352450813149	0.00328767638116474	0.00893916629949844	0.00368165886709018	0.00997753203512923	0.00879612235997157	0.0065781623182252	0.00250945618248605	0.00227013130587095	0.000465078688385738	0.000384035215617126	0.000229868137325503	0.000218253600567116	0.0526413027598945	0.00804410012874226	0.0498138045357561	0.0478814621562695	0.050541473289586	0.0483802507933763	0.00548370019508671	0.0045933698585102	0.047131201772935	0.00436507201134232	0.0468830041623951	0.0462750473582813	0.00326429017229305	0.00268093744630714	0.00112011034592705	0.0487643233458394	0.00252788221421387	0.00188534822307181	0.00208479642199492	0.00130579362281291	0.0452421735244595	0.00401731844832008	0.00174957593195242	0.00138494272630868	0.00190156662691504	0.0444248091020704	0.000624883440159657	0.00219532191856494	0.00222709929060354	0.0018097599889918	0.0013025167199977	0.00146923664331584	0.00107482157291368	0.0019183100570579	0.000658709993157705	0.0452421735244595	0.0015109865300978	0.00070714261639679	0.00192255587687866	0.000651872220926738	0.000988834697186941	0.000341751067531732	0.000651872220926737	0.000651872220926736	0.00126308139199879	0.00107003298164215	0.000768946463292186	0.00142205327480613	0.00098883469718694	0.000336962476260204	0.00192178711105536	0.000496620349972135	0.00146923664331584	0.000646319137933047	0.00157522706967681	0.00127695422400845	0.000968831146552713	0.000658709993157706	0.00115911548992084	0.000336962476260203	0.000796552277879546	0.000651872220926737	0.000817364422389105	0.000307924514533684	0.000651872220926737	0.000416111579755971	0.000651872220926738	0.000416111579755971	0.000307924514533683	0.000416111579755972	0.000651872220926737	0.000651872220926737	0.000341751067531732	0.000651872220926737	0.000416111579755971	0.000496620349972136	0.000651872220926737	0.000336962476260203	0.000336962476260203
"Hypochoeris_radicata"	0.0211780144056138	0.0370344520539829	0.0287458861276118	0.0111751848292755	0.0130448629193339	0.0240132203749007	0.00860285964044932	0.0126990829893795	0.0110301552388642	1.06095690469575	0.0179672176057969	0.0139394361604456	0.00969369881923005	0.00385770860022251	0.00313390033160886	0.00602972776855485	0.0124085627292491	0.018864109953266	0.00440925111090342	0.0027647365603217	0.00658190211168503	0.00439790897681212	0.000352948353405176	0.000232389923173828	0.000219211053497718	0.0626009055630547	0.0636125147280782	0.0599433504616982	0.00422471304138065	0.0611518077764419	0.00436933819515046	0.0606468638707297	0.00341216472664646	0.00294713875973747	0.00438422106995435	0.00314067827769084	0.00199232707452618	0.00296214415205799	0.00285603980819793	0.00106103007400343	0.058654350122112	0.00233052136832875	0.00104805233194533	0.0555201104686863	0.000989891594679417	0.00126470333292825	0.00359951070832465	0.00205215411420622	0.000688206100404329	0.00119186447828288	0.000689785610376015	0.000588573931875336	0.00195105474997551	0.00137417390492868	0.00179125566048731	0.0011204121737084	0.000805113531308909	0.000784131864631004	0.00141450476356562	0.000541193063994579	0.00126470333292825	0.00233278807987044	0.000757721494640906	0.00147457653564092	0.000230195808756672	0.000774820103668185	0.000326121572983347	0.000230195808756672	0.000230195808756672	0.00195289463490766	0.00100263458655917	0.0539714306338221	0.0018869141978562	0.000774820103668184	0.000544624294911513	0.0024739406732809	0.00017410557397827	0.00080511353130891	0.00146820969394615	0.00114397809617201	0.0536227629573396	0.000445267299767906	0.00054119306399458	0.000901039295535583	0.000544624294911513	0.0535924695296989	0.000230195808756672	0.000574917722552237	0.000373502440864103	0.000230195808756672	0.000242938800636424	0.000230195808756672	0.000242938800636424	0.000373502440864103	0.000242938800636424	0.000230195808756672	0.000230195808756672	0.000326121572983347	0.000230195808756672	0.000242938800636424	0.00017410557397827	0.000230195808756672	0.000544624294911513	0.000544624294911513
