"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"
"R11"	0	0.000295846559528782	0.000894104693052061	0.00514871590348165	0.00498968618997756	0.00515491918908006	0.0120258501862404	0.000442978764574165	0	0.0116113518691894	1.21195115208298	0.0116192635942717	0.000680135871066475	0.00597607761814323	0.0127905400896482	0.0119882671261513	0.0121726188221983	0.0124347030023221	0.0129566813900571	0.000200440381375972	0.00160352305100778	0.00274779132047121	0.00103130273597614	0.00411846118182619	0.00330354932076478	0.00436549537654313	0.00390296267707234	0.00107141348065122	0.10687323386131	0.00262084180123835	0.105278119340638	0.000426351336321608	0.000725155217228769	0.000725155217228769	0.000725155217228769	0.000758870622637286	0.00443198189842786	0.0043955459789009	0.100995929340248	0.100995929340248	0.100995929340248	0.100995929340248	0.00114082910444471	0.000708939724776144	0	0.000965939092656484	0.00205120733897767	0.00205120733897767	0.000830298121148046	0.000499513519411882	0.00096799253617603	0.000965939092656484	0.000462532699470785	0.000462532699470785	0.000498968618997756	0.000498968618997756	0.000367765421677261	0.000367765421677261	6.38646209322901e-05	6.38646209322901e-05	3.69808199410977e-05	0.000535949438938854	3.69808199410977e-05	0
"R12"	0	0.000432964357025571	0.00174365717618897	0.00415228040182031	0.00760608379088565	0.0161066206146581	0.016809670312358	0.000862238159342092	0	0.0204920095430185	0.00774617572951448	1.04666686684174	0.0233464401551221	0.0220301510112539	0.0348100714202003	0.0283912976631176	0.0330894286927451	0.0337177110261243	0.0347871940778736	0.00054247236034626	0.00433977888277008	0.00662655256036497	0.002579138019085	0.0670365550939198	0.0658207636207067	0.067886854285107	0.0672403285038626	0.00290896956666783	0.0707280137402068	0.00628282333379233	0.0672270879687278	0.00116033571400668	0.00226184326456937	0.00226184326456937	0.00226184326456937	0.0620392326281725	0.0705867292816327	0.0704726466837887	0.000645514644126207	0.000645514644126207	0.000645514644126207	0.000645514644126207	0.00242256505169761	0.00126299191576849	0	0.00213245052568973	0.00448908058017226	0.00448908058017227	0.00094311723851742	0.000700646325872736	0.00121137053956412	0.00213245052568973	0.00064652578124454	0.00064652578124454	0.000760608379088565	0.000760608379088565	0.00029659145727288	0.00029659145727288	0.000124546941156355	0.000124546941156355	5.41205446281963e-05	0.000814728923716761	5.41205446281964e-05	0
"R13"	0	0.00055305696172855	0.00143059165027106	0.00131399215539229	0.0126395467466682	0.0025550065847782	0.0138704917247252	0.00036810892262525	0	0.0247681650468555	0.00136027174213295	0.0700393204653662	1.06644343405111	0.00425984443950096	0.0269332613676609	0.0257289475529726	0.0262282018803237	0.0267879168177519	0.0276226274310652	0.000430547792400267	0.00344438233920213	0.00589156498992038	0.0022072016253508	0.0108934059500045	0.00844386661848428	0.0102637944470839	0.00973031399613291	0.00230835419529983	0.0131109708520595	0.00559714937428225	0.0113272501574915	0.00089777537892203	0.00111076760089708	0.00111076760089708	0.00111076760089708	0.181631645701039	0.189684940744549	0.188954466520833	0.000113355978511079	0.000113355978511079	0.000113355978511079	0.000113355978511079	0.00239894853484842	0.00147819428714625	0	0.000807749153453362	0.00276104399995474	0.00276104399995475	0.000627337033478991	0.000602612571167039	0.000790873638459704	0.000807749153453362	0.00053348045095097	0.00053348045095097	0.00126395467466682	0.00126395467466682	9.38565825280205e-05	9.38565825280205e-05	0.000102185117876504	0.000102185117876504	6.91321202160688e-05	0.00133308679488289	6.91321202160688e-05	0
"R14"	0	0.000333426946350359	0.0118809035217661	0.0142368253883848	0.00339567858431128	0.0149509647115248	0.019345812647396	0.00107137140866158	0	0.00951694502729006	0.00358564657088594	0.0198271359101285	0.00127795333185029	1.06994467613759	0.0731786855424758	0.016599786778591	0.0207669237967814	0.0213412923824227	0.0316940194585369	0.00038528518838543	0.00308228150708344	0.00424834742000305	0.00188645665421411	0.0612863782955278	0.0611735835143759	0.0627476425705129	0.0620035728533054	0.00183317159760616	0.0649316495772044	0.0057436858564137	0.00883201808676297	0.00243928951808253	0.055936523324962	0.0559365233249621	0.055936523324962	0.00131449977253774	0.00834170456905445	0.00874620642783087	0.000298803880907161	0.000298803880907162	0.000298803880907161	0.000298803880907161	0.00243382244930778	0.00137735513402322	0	0.00216854534461153	0.0596026124224649	0.0596026124224649	0.00176098581637788	0.000785748085501334	0.00278818368366192	0.00216854534461153	0.000744069717207539	0.000744069717207539	0.000339567858431128	0.000339567858431128	0.00101691609917034	0.00101691609917034	0.000848635965840435	0.000848635965840435	4.16783682937949e-05	0.000381246226724923	4.16783682937949e-05	0
"R15"	0	0.0003668483711528	0.00865619540980307	0.0101213709688767	0.0049021710342776	0.0108674622141685	0.0182530426732899	0.000856744969825069	0	0.0173249504246043	0.00511621603585929	0.0208860428521202	0.00538665227353218	0.0487857903616505	1.07806158440435	0.0223587072577061	0.021838874076833	0.0258590945480576	0.0332677105170774	0.000423874940151975	0.0033909995212158	0.00525949465983646	0.00222685904678788	0.0447945060387373	0.0436196952812213	0.0454396707469254	0.0447376306441066	0.00207013836723723	0.0480416915016916	0.0402022047122465	0.0434836079597952	0.0359353861468116	0.0383746756648941	0.0383746756648941	0.0383746756648941	0.00205811109292871	0.0437432090030045	0.0439550320023956	0.000426351336321607	0.000426351336321608	0.000426351336321608	0.000426351336321607	0.00268972060184272	0.00158079691794014	0	0.00175045278230372	0.0415268941929498	0.0415268941929498	0.00142499517202432	0.000747896149212941	0.00218608567245729	0.00175045278230372	0.000702040102818841	0.000702040102818841	0.00049021710342776	0.00049021710342776	0.000722955069205478	0.000722955069205478	0.00061829967212879	0.000618299672128791	4.58560463941001e-05	0.00053607314982186	4.58560463941001e-05	0
"R16"	0	0.000395062624633763	0.00212040814423117	0.00394201848144629	0.00691445063363343	0.0110018169294484	0.015405220134106	0.000683514098033709	0	0.0297181963256793	0.0071929602756908	0.0255521678968058	0.00771868426589179	0.016599786778591	0.0335380608865591	1.04953015553908	0.032166806542477	0.0380237579635039	0.0521921074490499	0.0006381583644747	0.0051052669157976	0.0589137064174963	0.0542162446919222	0.0622811960024671	0.00907049539598502	0.0621395116396352	0.0615470031729389	0.00304645081859192	0.0653629537149631	0.058569514210269	0.0626431284865414	0.0011179353628853	0.00194792470181485	0.00194792470181485	0.00194792470181485	0.00270601226080451	0.0634290991045495	0.0633301625078825	0.000599413356307567	0.000599413356307567	0.000599413356307567	0.000599413356307567	0.00354220554653845	0.00180246863157013	0	0.00162324556048937	0.00471320055674224	0.00471320055674225	0.000874081215371121	0.000641891294775606	0.00113945795629801	0.00162324556048937	0.000592508466696385	0.000592508466696386	0.000691445063363343	0.000691445063363343	0.000281572748674735	0.000281572748674735	0.000151457724587941	0.000151457724587941	4.93828280792203e-05	0.000740827891442564	4.93828280792203e-05	0
"R17"	0	0.000366069499071545	0.0017706931323694	0.00363450116286224	0.00638258729003571	0.0137329418992409	0.0143381457174527	0.00073893334252643	0	0.0225343415100605	0.00663961026665362	0.0270731689304278	0.007153145967361	0.0188790216334376	0.0297802828320449	0.0292425514022518	1.05112852857365	0.0518527335236946	0.0412442223228753	0.00684185432731604	0.0547348346185283	0.0540279428866529	0.0028369349808751	0.0574686350033056	0.0558990113964598	0.0579126061095513	0.0573611389665724	0.0499391000441078	0.0606156807816981	0.0072420495004339	0.0576294519201671	0.000992676094401499	0.00193662717607338	0.00193662717607338	0.00193662717607338	0.00269625593513949	0.0583551336451975	0.0582683420591729	0.000553300855554468	0.000553300855554468	0.000553300855554468	0.000553300855554468	0.00275319335331606	0.00137838594255356	0	0.00181903452500343	0.00424898703661709	0.0042489870366171	0.000811074368897683	0.000597225830362894	0.00106070800686895	0.00181903452500343	0.000551467142978951	0.000551467142978951	0.00063825872900357	0.000638258729003571	0.000259607225918731	0.000259607225918731	0.000126478080883528	0.000126478080883528	4.57586873839431e-05	0.000684017416387514	4.57586873839431e-05	0
"R18"	0	0.000343310151635287	0.00185909380170139	0.00346485168282821	0.00597657087206039	0.0127965936745199	0.0134706235458247	0.000693429377699802	0	0.0254753479218866	0.00621735150116107	0.0252882832695932	0.00669697920443797	0.0177844103186856	0.032323868185072	0.0316864649695866	0.04753167239672	1.05246776568101	0.0429307993418141	0.00632591743710084	0.0506073394968067	0.0504440011335071	0.00301534989320647	0.0538155885483657	0.0518823509993249	0.0539847751534128	0.0534666742478042	0.0460133541335292	0.0567633313784034	0.0493609328428556	0.0539625815631367	0.00107746227283573	0.00196668278877001	0.00196668278877001	0.00196668278877001	0.00252106782682818	0.0546401883203771	0.0545606321387797	0.000518112625096755	0.000518112625096756	0.000518112625096755	0.000518112625096755	0.00297911616590585	0.00154808952117872	0	0.0017000552747686	0.00429609215942933	0.00429609215942933	0.000765590311524943	0.000561014674563053	0.00101395428888215	0.0017000552747686	0.000518100905608642	0.000518100905608642	0.000597657087206039	0.000597657087206039	0.000247489405916301	0.000247489405916301	0.000132792414407242	0.000132792414407242	4.29137689544108e-05	0.00064057085616045	4.29137689544108e-05	0
"R19"	0	0.000366826831749034	0.0149783364123734	0.00985800055764306	0.00496740232141805	0.01065920881766	0.0180816212471064	0.000905780215087312	0	0.027276710997954	0.00518267255602284	0.0208723164467241	0.00552452548621303	0.0211293463056912	0.0332677105170773	0.0347947382993666	0.0302457630367752	0.0343446394734513	1.0558111286983	0.00506660511272438	0.040532840901795	0.0412546480936208	0.0369334412049115	0.0445796122287371	0.0422127698820208	0.0446479537680316	0.0439525067969891	0.00280583405548965	0.0477960991100362	0.0409887643667609	0.0446504812641637	0.00110892368390258	0.00216539099918714	0.00216539099918714	0.00216539099918714	0.00208032738363129	0.0449406393932965	0.0451393461321973	0.00043188937966857	0.00043188937966857	0.00043188937966857	0.00043188937966857	0.0377789582954752	0.00258525400553206	0	0.00173467774169544	0.0398285663294598	0.0398285663294598	0.00139958986801706	0.000741300325011183	0.00262043440951066	0.00173467774169544	0.000695446971042554	0.000695446971042554	0.000496740232141805	0.000496740232141805	0.000704142896974504	0.000704142896974504	0.00106988117231239	0.00106988117231239	4.58533539686292e-05	0.000542593586110434	4.58533539686292e-05	0
"R20"	0	7.1747098830391e-05	0.00124054155642961	0.0011304902268889	0.00115510403223428	0.00247924962609472	0.00305935936735892	0.00015587619568757	0	0.00501909336199341	0.00120264228825583	0.00488225124311635	0.0012916433772008	0.0038528518838543	0.00635812410227962	0.006381583644747	0.0752603976004764	0.0759110092452101	0.0759990766908657	1.06788229179181	0.543058334334475	0.00971510614091872	0.00285238173859954	0.0103909223853606	0.00999960881852036	0.010436355668733	0.0103186880007577	0.00658388588220844	0.0110116740846758	0.00650611644733669	0.0104161676498312	0.000211937470075988	0.000404580064268702	0.000404580064268702	0.000404580064268702	0.000486510076373264	0.0105290640905914	0.0105312213553433	0.000100220190687986	0.000100220190687986	0.000100220190687986	0.000100220190687986	0.00290075118764648	0.000367448631284289	0	0.000350251169431165	0.00322490970170041	0.00322490970170041	0.000198416969895979	0.000126636055329142	0.000313006447017451	0.000350251169431165	0.000117667667975343	0.000117667667975343	0.000115510403223428	0.000115510403223428	8.07493019206357e-05	8.07493019206357e-05	8.86101111735437e-05	8.86101111735437e-05	8.96838735379888e-06	0.000124478790577227	8.96838735379888e-06	0
"C1"	0	0.000143494197660782	0.00248108311285923	0.0022609804537778	0.00231020806446855	0.00495849925218944	0.00611871873471785	0.000311752391375139	0	0.0100381867239868	0.00240528457651167	0.00976450248623269	0.0025832867544016	0.00770570376770859	0.0127162482045592	0.012763167289494	0.150520795200953	0.15182201849042	0.151998153381731	0.135764583583619	1.08611666866895	0.0194302122818374	0.00570476347719908	0.0207818447707211	0.0199992176370407	0.0208727113374661	0.0206373760015154	0.0131677717644169	0.0220233481693517	0.0130122328946734	0.0208323352996623	0.000423874940151975	0.000809160128537404	0.000809160128537405	0.000809160128537404	0.000973020152746528	0.0210581281811828	0.0210624427106867	0.000200440381375972	0.000200440381375972	0.000200440381375972	0.000200440381375972	0.00580150237529295	0.000734897262568578	0	0.00070050233886233	0.00644981940340082	0.00644981940340083	0.000396833939791958	0.000253272110658284	0.000626012894034902	0.00070050233886233	0.000235335335950686	0.000235335335950686	0.000231020806446855	0.000231020806446855	0.000161498603841271	0.000161498603841271	0.000177220222347087	0.000177220222347087	1.79367747075978e-05	0.000248957581154453	1.79367747075978e-05	0
"C2"	0	0.000185836772464759	0.00497445210096327	0.00254872782430632	0.00316882217423973	0.00528007437368417	0.00746426962024885	0.000373990366483935	0	0.116173776012493	0.00329734958456546	0.0119277946086569	0.00353493899395223	0.00849669484000611	0.0157784839795094	0.117827412834993	0.118861474350636	0.121065602720417	0.123763944280863	0.00194302122818374	0.01554416982547	1.02691812852049	0.0100168354511117	0.0285315679845089	0.0166261048732056	0.0228045628080417	0.0225174755149552	0.010447194402016	0.0300323748123239	0.0220412836978068	0.0286685996676422	0.000525949465983646	0.000950784207983951	0.000950784207983952	0.000950784207983951	0.00125181175502854	0.0290127719589246	0.0289829770345871	0.000274779132047121	0.000274779132047121	0.000274779132047121	0.000274779132047121	0.0109348814839345	0.0068094166745724	0	0.000789425218640831	0.00590070630509464	0.00590070630509464	0.000469139280536946	0.000310316889644589	0.000886789015495931	0.000789425218640832	0.000287087293086494	0.000287087293086494	0.000316882217423973	0.000316882217423973	0.000182051987450452	0.000182051987450452	0.000355318007211662	0.000355318007211662	2.32295965580949e-05	0.000340111813982068	2.32295965580949e-05	0
"C3"	0	0.000190472364095699	0.00427468613915114	0.00345000475977234	0.00297046323876287	0.00541525643677711	0.00837171034530311	0.000397323578280255	0	0.0142487268309083	0.00309390820792841	0.0116061210858825	0.00331080243802621	0.00943228327107056	0.0167014428509091	0.271081223459611	0.0156031423948131	0.0180920993592388	0.277000809036836	0.00142619086929977	0.0114095269543982	0.0250420886277793	1.02278742147421	0.026715202057801	0.0128208163195015	0.0266968663519167	0.026374877492482	0.00146307121852039	0.0282897632062498	0.0248895696442575	0.0268234024376763	0.000556714761696971	0.0010283289252505	0.0010283289252505	0.0010283289252505	0.00119658491110895	0.0270924346244615	0.02711737716002	0.000257825683994034	0.000257825683994034	0.000257825683994034	0.000257825683994034	0.0103302909605034	0.00109693065927555	0	0.000839480825546203	0.0111354417215505	0.0111354417215505	0.000568417770847045	0.000345797904946697	0.000939973091452169	0.000839480825546204	0.000321988859434735	0.000321988859434735	0.000297046323876287	0.000297046323876287	0.00024642891141231	0.00024642891141231	0.000305334724225082	0.000305334724225082	2.38090455119624e-05	0.000320855369388249	2.38090455119624e-05	0
"C4"	0	0.00018697546244852	0.00450157981983693	0.00337485968763407	0.00297450969699199	0.00592036195482457	0.00806570136472078	0.000408141137666756	0	0.0755669790699903	0.00308884588636964	0.0754161244806598	0.00408502723125168	0.0766079728694097	0.0839896988226324	0.0778514950030837	0.0790193731295452	0.0807233828225485	0.0835867729288821	0.00129886529817007	0.0103909223853606	0.0178322299903181	0.00667880051445026	1.02865206995458	0.0210546931967725	0.0252574872301851	0.0249472679469267	0.00695526397197945	0.0302515689338964	0.0170400969300325	0.0253892944182317	0.00279965662742108	0.00663005527089156	0.00663005527089157	0.00663005527089156	0.00487062256524527	0.0257999601526836	0.0258127284662429	0.000257403823864137	0.000257403823864137	0.000257403823864137	0.000257403823864137	0.00730593268388705	0.00451970691959099	0	0.000871606302438331	0.0102891031404083	0.0102891031404083	0.000551280689518068	0.000333591216064556	0.000940845628165165	0.000871606302438332	0.000310219283258491	0.000310219283258491	0.000297450969699199	0.000297450969699199	0.000241061406259576	0.000241061406259576	0.000321541415702638	0.000321541415702638	2.3371932806065e-05	0.000320822902505264	2.3371932806065e-05	0
"C5"	0	0.000207824400329832	0.00309624464898409	0.00373025685352324	0.00271915389055108	0.0809062828906561	0.010491361712438	0.00269950361096962	0	0.00925254136062662	0.00283161370351266	0.0846266960837657	0.00361879997935041	0.0873908335919655	0.0934707756026171	0.0129578505656929	0.0878413036230081	0.0889411731416997	0.0904559354614731	0.00142851554550291	0.0114281243640233	0.0118757891951468	0.00366309037700041	0.0240625065105971	1.02964277414761	0.0306941805879116	0.0302906666758948	0.00769866874255604	0.0319825407792919	0.0109986951869155	0.0203324465516417	0.00311569252008724	0.00748523419968551	0.00748523419968551	0.00748523419968551	0.0053046164456565	0.0205680135499457	0.0206996120729074	0.000235967808626055	0.000235967808626055	0.000235967808626055	0.000235967808626055	0.00375038825637643	0.000735190407660661	0	0.00759562142139979	0.0113915532105972	0.0113915532105972	0.000669960830125649	0.000429491962058075	0.00134103843069088	0.00759562142139979	0.000403513912016846	0.000403513912016846	0.000271915389055108	0.000271915389055108	0.000266446918108803	0.000266446918108803	0.000221160332070292	0.000221160332070292	2.5978050041229e-05	0.000297893439096337	2.5978050041229e-05	0
