"Nephrosperma_vanhoutteanum"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Canthium_bibracteatum"	"Phoenicophorium_borsigianum"	"Memecylon_eleagni"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp2_M_PL_087"	"Nectarinia_dussumieri"	"Unidentified_sp1_M_PL_087"	"Hemipyrellia_sp1_M_PL_087"	"Rhiparida_seychellensis"	"Unidentified_sp4_M_PL_087"	"Cratopus_aurostriatus"	"Neophyllomyza_approximatonervis"	"Megachile_seychellensis"	"Mabuya_sechellensis"	"Chalcidoma_disjunctum"	"Unidentified_sp3_M_PL_087"
"Unidentified_sp2_M_PL_087"	0.614589599984084	0.0148696539188139	0.0065212602701835	0.00672260723404989	0.0142541133017071	0.00318817168764527	0.0065212602701835	0	0.0390551031736545	0.0382580602517432	1.0307294799992	0.0021737534233945	0.0325881867390559	0.0307294799992042	0.0307294799992042	0.0307294799992042	0.0331051655494887	0.0307294799992042	0.00297914127886005	0	0.000797042921911317	0.0307294799992042
"Nectarinia_dussumieri"	0.021737534233945	0.0188066307417277	0.290849123957526	0.0179472043531244	0.01761747771025	0.00885957171256812	0.290849123957526	0	0.10852975347896	0.106314860550817	0.00108687671169725	1.09694970798584	0.00343770555441321	0.00108687671169725	0.00108687671169725	0.00108687671169725	0.00402312299673891	0.00108687671169725	0.0053420295682367	0	0.00221489292814203	0.00108687671169725
"Unidentified_sp1_M_PL_087"	0.325881867390559	0.281942739203068	0.0103131166632396	0.0190585052605901	0.0141153533394974	0.00504196814647271	0.0103131166632396	0	0.0617641097942908	0.0605036177576726	0.016294093369528	0.00343770555441321	1.05153693576991	0.016294093369528	0.016294093369528	0.016294093369528	0.0186466522594442	0.016294093369528	0.0384192599438152	0	0.00126049203661818	0.016294093369528
"Hemipyrellia_sp1_M_PL_087"	0.614589599984084	0.0148696539188139	0.0065212602701835	0.00672260723404989	0.0142541133017071	0.00318817168764527	0.0065212602701835	0	0.0390551031736545	0.0382580602517432	0.0307294799992042	0.0021737534233945	0.0325881867390559	1.0307294799992	0.0307294799992042	0.0307294799992042	0.0331051655494887	0.0307294799992042	0.00297914127886005	0	0.000797042921911317	0.0307294799992042
"Rhiparida_seychellensis"	0.614589599984083	0.0148696539188139	0.0065212602701835	0.00672260723404989	0.0142541133017071	0.00318817168764527	0.0065212602701835	0	0.0390551031736545	0.0382580602517432	0.0307294799992042	0.0021737534233945	0.0325881867390559	0.0307294799992042	1.0307294799992	0.0307294799992042	0.0331051655494887	0.0307294799992042	0.00297914127886005	0	0.000797042921911317	0.0307294799992042
"Unidentified_sp4_M_PL_087"	0.614589599984083	0.0148696539188139	0.0065212602701835	0.00672260723404989	0.0142541133017071	0.00318817168764527	0.0065212602701835	0	0.0390551031736545	0.0382580602517432	0.0307294799992042	0.0021737534233945	0.0325881867390559	0.0307294799992042	0.0307294799992042	1.0307294799992	0.0331051655494887	0.0307294799992042	0.00297914127886005	0	0.000797042921911317	0.0307294799992042
"Cratopus_aurostriatus"	0.331051655494887	0.0167525558775987	0.0120693689902167	0.0120908928127377	0.276732244105793	0.00590058039521707	0.0120693689902167	0	0.0722821098414091	0.0708069647426048	0.0165525827747443	0.00402312299673891	0.0186466522594442	0.0165525827747443	0.0165525827747443	0.0165525827747443	1.06267462345904	0.0165525827747443	0.00410921828682279	0	0.00147514509880427	0.0165525827747443
"Neophyllomyza_approximatonervis"	0.614589599984083	0.0148696539188139	0.0065212602701835	0.00672260723404989	0.014254113301707	0.00318817168764527	0.0065212602701835	0	0.0390551031736545	0.0382580602517432	0.0307294799992042	0.0021737534233945	0.0325881867390559	0.0307294799992042	0.0307294799992042	0.0307294799992042	0.0331051655494887	1.0307294799992	0.00297914127886005	0	0.000797042921911317	0.0307294799992042
"Megachile_seychellensis"	0.0297914127886005	0.295437514435081	0.0160260887047101	0.285832699449127	0.0157178858843566	0.00783497670008049	0.0160260887047101	0	0.095978464575986	0.0940197204009659	0.00148957063943002	0.0053420295682367	0.0384192599438152	0.00148957063943002	0.00148957063943002	0.00148957063943002	0.00410921828682279	0.00148957063943002	1.08456847254591	0	0.00195874417502012	0.00148957063943002
"Mabuya_sechellensis"	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0
"Chalcidoma_disjunctum"	0.0159408584382263	0.0137915292106003	0.0132893575688522	0.0131612831922912	0.0129194836541833	0.584274797033661	0.0132893575688522	0	0.157366263662348	0.0112975644039328	0.000797042921911317	0.00442978585628406	0.00252098407323636	0.000797042921911317	0.000797042921911317	0.000797042921911317	0.00295029019760853	0.000797042921911317	0.00391748835004024	0	1.14606869925842	0.000797042921911317
"Unidentified_sp3_M_PL_087"	0.614589599984083	0.0148696539188139	0.0065212602701835	0.00672260723404989	0.014254113301707	0.00318817168764527	0.0065212602701835	0	0.0390551031736545	0.0382580602517432	0.0307294799992042	0.0021737534233945	0.0325881867390559	0.0307294799992042	0.0307294799992042	0.0307294799992042	0.0331051655494887	0.0307294799992042	0.00297914127886005	0	0.000797042921911317	1.0307294799992
