"Nephrosperma_vanhoutteanum"	"Memecylon_eleagni"	"Dillenia_suffruticosa"	"Chrysobalanus_icaco"	"Nepenthes_pervillei"	"Roscheria_melanochaetes"	"Cinnamomum_verum"	"Mimusops_sechellarum"	"Canthium_bibracteatum"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_126"	"Xylocopa_caffra"	"Lygistorrhina_sp1_M_PL_126"	"Unidentified_sp2_M_PL_126"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_126"	"Unidentified_sp4_M_PL_126"	"Chalcidoma_disjunctum"	"Hemipyrellia_sp1_M_PL_126"	"Neavella_albipectus"	"Nectarinia_dussumieri"	"Parasarcophaga_hirticeps"	"Polistes_olivaceus"	"Unidentified_sp5_M_PL_126"
"Lasioglossum_mahense"	0.221716487151576	0.203919195188802	0	0.0062315551185158	0.0062315551185158	0.0120023968966731	0.00593481439858648	0.205437700195234	0.00519296259876317	0.0623155511851581	1.09039779794583	0.0576115051040307	0	0.0564112654143633	0.0221716487151576	0.00103859251975263	0.00120023968966731	0.00120023968966731	0.0339865325314669	0.00148370359964662	0.00120023968966731	0.00103859251975263	0.00103859251975263	0.00103859251975263	0.00120023968966731
"Unidentified_sp1_M_PL_126"	0.216125480213212	0.0128714253164055	0	0.00263626682723997	0.00263626682723997	0.224567290968361	0.00251073031165711	0.203122317179851	0.00219688902269997	0.0263626682723997	0.0576115051040307	1.07792299664813	0	0.0554662675512964	0.0216125480213212	0.000439377804539995	0.0224567290968361	0.0224567290968361	0.00214523755273426	0.000627682577914279	0.0224567290968361	0.000439377804539995	0.000439377804539995	0.000439377804539995	0.0224567290968361
"Xylocopa_caffra"	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0
"Lygistorrhina_sp1_M_PL_126"	0.317434299063155	0.0189049059334707	0	0.00387201690250871	0.00387201690250871	0.0173332086097801	0.00368763514524639	0.298335903357906	0.00322668075209059	0.038720169025087	0.084616898121545	0.0831994013269446	0	1.08146608046597	0.0317434299063155	0.000645336150418117	0.00173332086097801	0.00173332086097801	0.00315081765557844	0.000921908786311597	0.00173332086097801	0.000645336150418117	0.000645336150418117	0.000645336150418118	0.00173332086097801
"Unidentified_sp2_M_PL_126"	0.571928909257315	0.0181685179970515	0	0.00668238056766204	0.00668238056766204	0.0135078425133257	0.00636417196920194	0.0377638133213972	0.0055686504730517	0.0668238056766204	0.0665149461454729	0.0648376440639636	0	0.063486859812631	1.05719289092573	0.00111373009461034	0.00135078425133257	0.00135078425133257	0.00302808633284191	0.00159104299230049	0.00135078425133257	0.00111373009461034	0.00111373009461034	0.00111373009461034	0.00135078425133257
"Hemipyrellia_germana"	0.0111373009461034	0.01095063155053	0	0.0114225391937314	0.611422539193732	0.000274611127837497	0.0108786087559347	0.00106165323735537	0.00951878266144285	0.114225391937314	0.0031157775592579	0.00131813341361998	0	0.00129067230083624	0.00111373009461034	1.10190375653229	2.74611127837497e-05	2.74611127837497e-05	0.00182510525842167	0.00271965218898367	2.74611127837497e-05	0.00190375653228857	0.101903756532289	0.00190375653228857	2.74611127837497e-05
"Unidentified_sp3_M_PL_126"	0.0135078425133257	0.000804464082275347	0	0.000164766676702498	0.000164766676702498	0.639035455685523	0.00015692064447857	0.0126951448237407	0.000137305563918748	0.00164766676702498	0.00360071906900192	0.0673701872905083	0	0.00346664172195603	0.00135078425133257	2.74611127837497e-05	1.06390354556855	0.0639035455685523	0.000134077347045891	3.92301611196424e-05	0.0639035455685523	2.74611127837497e-05	2.74611127837497e-05	2.74611127837497e-05	0.0639035455685523
"Unidentified_sp4_M_PL_126"	0.0135078425133257	0.000804464082275347	0	0.000164766676702498	0.000164766676702498	0.639035455685523	0.00015692064447857	0.0126951448237407	0.000137305563918748	0.00164766676702498	0.00360071906900192	0.0673701872905083	0	0.00346664172195603	0.00135078425133257	2.74611127837497e-05	0.0639035455685523	1.06390354556855	0.000134077347045891	3.92301611196424e-05	0.0639035455685522	2.74611127837497e-05	2.74611127837497e-05	2.74611127837497e-05	0.0639035455685522
"Chalcidoma_disjunctum"	0.0302808633284191	0.573947773699464	0	0.01095063155053	0.01095063155053	0.00134077347045891	0.0104291729052667	0.0196412938698898	0.00912552629210833	0.1095063155053	0.101959597594401	0.00643571265820277	0	0.00630163531115688	0.00302808633284191	0.00182510525842167	0.000134077347045891	0.000134077347045891	1.09565796228324	0.00260729322631667	0.000134077347045891	0.00182510525842167	0.00182510525842167	0.00182510525842167	0.000134077347045891
"Hemipyrellia_sp1_M_PL_126"	0.0159104299230048	0.0156437593579	0	0.016317913133902	0.016317913133902	0.000392301611196424	0.586969441079907	0.00151664748193625	0.0135982609449184	0.16317913133902	0.00445111079893986	0.00188304773374284	0	0.00184381757262319	0.00159104299230048	0.00271965218898367	3.92301611196424e-05	3.92301611196424e-05	0.00260729322631667	1.14674236026998	3.92301611196424e-05	0.00271965218898367	0.00271965218898367	0.00271965218898367	3.92301611196424e-05
"Neavella_albipectus"	0.0135078425133257	0.000804464082275347	0	0.000164766676702498	0.000164766676702498	0.639035455685523	0.00015692064447857	0.0126951448237407	0.000137305563918748	0.00164766676702498	0.00360071906900192	0.0673701872905083	0	0.00346664172195603	0.00135078425133257	2.74611127837497e-05	0.0639035455685523	0.0639035455685523	0.000134077347045891	3.92301611196424e-05	1.06390354556855	2.74611127837497e-05	2.74611127837497e-05	2.74611127837497e-05	0.0639035455685523
"Nectarinia_dussumieri"	0.0111373009461034	0.01095063155053	0	0.611422539193732	0.0114225391937314	0.000274611127837497	0.0108786087559347	0.00106165323735537	0.00951878266144285	0.114225391937314	0.0031157775592579	0.00131813341361999	0	0.00129067230083624	0.00111373009461034	0.00190375653228857	2.74611127837497e-05	2.74611127837497e-05	0.00182510525842167	0.00271965218898367	2.74611127837497e-05	1.10190375653229	0.00190375653228857	0.101903756532289	2.74611127837497e-05
"Parasarcophaga_hirticeps"	0.0111373009461034	0.01095063155053	0	0.0114225391937314	0.611422539193732	0.000274611127837497	0.0108786087559347	0.00106165323735537	0.00951878266144285	0.114225391937314	0.0031157775592579	0.00131813341361998	0	0.00129067230083623	0.00111373009461034	0.101903756532289	2.74611127837497e-05	2.74611127837497e-05	0.00182510525842167	0.00271965218898367	2.74611127837497e-05	0.00190375653228857	1.10190375653229	0.00190375653228857	2.74611127837497e-05
"Polistes_olivaceus"	0.0111373009461034	0.01095063155053	0	0.611422539193731	0.0114225391937314	0.000274611127837497	0.0108786087559347	0.00106165323735537	0.00951878266144285	0.114225391937314	0.0031157775592579	0.00131813341361999	0	0.00129067230083624	0.00111373009461034	0.00190375653228857	2.74611127837497e-05	2.74611127837497e-05	0.00182510525842167	0.00271965218898367	2.74611127837497e-05	0.101903756532289	0.00190375653228857	1.10190375653229	2.74611127837497e-05
"Unidentified_sp5_M_PL_126"	0.0135078425133257	0.000804464082275347	0	0.000164766676702498	0.000164766676702498	0.639035455685523	0.00015692064447857	0.0126951448237407	0.000137305563918748	0.00164766676702498	0.00360071906900192	0.0673701872905083	0	0.00346664172195603	0.00135078425133257	2.74611127837497e-05	0.0639035455685523	0.0639035455685522	0.000134077347045891	3.92301611196424e-05	0.0639035455685522	2.74611127837497e-05	2.74611127837497e-05	2.74611127837497e-05	1.06390354556855
