"Dryas_sp1_M_PL_014"	"Salix_sp1_M_PL_014"	"Saxifraga_oppositifolia"	"Potentilla_sp1_M_PL_014"	"Lychnis_triflora"	"Papaver_sp1_M_PL_014"	"Stellaria_sp1_M_PL_014"	"Epilobium_sp1_M_PL_014"	"Lesquerella_arctica"	"Cassiope_tetragona"	"Cerastium_alpinum"	"Erysimum_sp1_M_PL_014"	"Saxifraga_tricuspidata"	"Taraxacum_sp1_M_PL_014"	"Arnica_sp1_M_PL_014"	"Draba_bellii"	"Saxifraga_hirculus"	"Braya_sp1_M_PL_014"	"Cerastium_arcticum"	"Draba_cinerea"	"Draba_oblongata"	"Erigeron_sp1_M_PL_014"	"Pedicularis_capitata"	"Pedicularis_sp1_M_PL_014"	"Polygonum_viviparum"	"Saxifraga_cernua"	"Saxifraga_flagellaris"	"Saxifraga_sp1_M_PL_014"	"Silene_sp1_M_PL_014"	"Bombus_polaris"	"Smittia_extrema"	"Carposcalis_carinata"	"Aedes_nigripes"	"Smittia_sp1_M_PL_014"	"Aedes_impiger"	"Aedes_sp1_M_PL_014"	"Boloria_sp1_M_PL_014"	"Corynoneura_scutellata"	"Cryptus_arcticus"	"Limnophyes_sp1_M_PL_014"	"Orthocladiinae_sp1_M_PL_014"	"Unidentified_sp1_M_PL_014"	"Apis_mellifera"	"Pogonomyoides_segnis"	"Protophormia_terraenovae"	"Ramphomyia_lamelliseta"	"Ramphomyia_nigrita"	"Ramphomyia_sp1_M_PL_014"	"Spilogona_melanosoma"	"Spilogona_sanctipauli"	"Spilogona_sp1_M_PL_014"	"Allopiophila_arctica"	"Amauronematus_amentorum"	"Anarta_richardsoni"	"Boreellus_atriceps"	"Chironomus_sp1_M_PL_014"	"Colias_hecla"	"Eupogonomyia_groenlandica"	"Helophilus_borealis"	"Heterotrissocladius_subpilosus"	"Hyposoter_luctus"	"Lasiestra_leucocycla"	"Olethreutes_mengelana"	"Paraphaenocladius_despectus"	"Pegomyia_sp1_M_PL_014"	"Peleteriopsis_aenea"	"Petinarctia_stylata"	"Plebeius_aquilo"	"Prosmittia_nanseni"	"Ramphomyia_filicauda"	"Smittia_polaris"	"Smittia_polymorpha"	"Spilogona_dorsata"	"Spilogona_latilamina"	"Unidentified_sp2_M_PL_014"	"Unidentified_sp3_M_PL_014"	"Unidentified_sp4_M_PL_014"	"Amauronematus_sp1_M_PL_014"	"Bombus_hyperboreus"	"Bradysia_sp1_M_PL_014"	"Brevicoryne_arctica"	"Chironomus_sp2_M_PL_014"	"Cricotopus_lestralis"	"Cricotopus_sp1_M_PL_014"	"Crymodes_exulis"	"Dolichopus_dasyops"	"Einfieldia_sp1_M_PL_014"	"Fucellia_pictipennis"	"Gynometriocnemus_sp1_M_PL_014"	"Isotoma_viridis"	"Limnophyes_globifer"	"Limnophyes_sp2_M_PL_014"	"Metriocnemus_obscuripes"	"Olethreutes_inquietana"	"Orthocladius_consobrinus"	"Orthocladus_sp1_M_PL_014"	"Phaladrodira_nigropilosa"	"Procladius_sp1_M_PL_014"	"Psectrocladius_barbatimanus"	"Pseudodiamesa_arctica"	"Rhyncaenus_sp1_M_PL_014"	"Scatophaga_nigripalpis"	"Spilogona_almquisti"	"Spilogona_deflorata"	"Spilogona_tundrae"	"Sympistris_labradoris"	"Tanytarsus_niger"	"Tipula_arctica"	"Unidentified_sp5_M_PL_014"	"Unidentified_sp6_M_PL_014"
"Dryas_sp1_M_PL_014"	1.15520173257618	0.0456478613215605	0.0262454301402243	0.0245931565583848	0.00531035113827119	0.0157390637790158	0.00572100965784897	0.0096478174481668	0.0047054918700054	0.00611413261072205	0.00468139124772714	0.000493818425791227	0.00602326255589667	0.00471974257831435	0.00198674322654679	0.00208606202143446	0.00727443563861268	0.000418649879738942	0	0.000164762770830681	0.000164762770830681	0.00278515430493537	0.00103211042845993	0.00103211042845993	9.48276988976998e-05	0.000164762770830681	7.14274862390973e-05	0.000181151570951737	0.00103211042845993	0.0206422085691986	0.00296572987495227	0.018587585897792	0.0169034468604389	0.0170438712026868	0.0165723229893478	0.0171284611871753	0.0171284611871753	0.0163815159448985	0.0014492125676139	0.0167414682099165	0.00173529704268079	0.00179976843411038	0.00215637713614235	0.0164095712637745	0.0160496189987565	0.0155719753577561	0.0167109258296122	0.00222120266171869	0.0165307546169133	0.0164095712637746	0.000428564917434583	0.0152853524224163	0.0149868014517902	0.0151929294766893	0.0149868014517902	0.0149868014517902	0.0150299894794915	0.0152853524224163	0.0152853524224163	0.000379310795590799	0.00094999323514882	0.0149105708442027	0.0153183486771445	0.000907058068437987	0.00146829484223161	0.000879192733989752	0.0154048034020189	0.0152853524224163	0.0149868014517902	0.0153183486771445	0.0152853524224163	0.00139211055980209	0.0155642404985605	0.015652427596971	0.00122345700648762	0.00121022396608426	0.00128697056693153	0.000845330765214084	0.00096478174481668	0.000845330765214085	0.000470549187000541	0.000546779794588006	0.000546779794588005	0.00033189694614195	6.17273032239034e-05	0.000408643546989211	0.000546779794588006	0.000546779794588005	0.000845330765214084	0.00121240593976878	0.000546779794588005	0.000546779794588006	0.000546779794588005	0.0144400216572022	0.000878327019942314	0.000546779794588005	0.0144400216572022	0.000546779794588005	0.000546779794588005	0.0144400216572022	0.000845330765214083	0.000546779794588005	0.0144400216572022	0.0144400216572022	0.0144400216572022	0.0144400216572022	0.000546779794588005	0.0144400216572022	0	0.000845330765214084
"Salix_sp1_M_PL_014"	0.0676264612171267	1.13721254595865	0.0182871780960893	0.0155120495444444	0.0083614614901857	0.0147981455006098	0.0108478574290542	0.00806154309617275	0.000721368555018927	0.0121532742511004	0.00210346703834857	0.00766699514098951	0.0025694119637791	0.000740525234691895	0.0028128545443567	0.00185525920134698	0.000524720396553374	0.0090427111942076	0	0.00142385354250144	0.00142385354250144	0.000254424097210641	0.00142935006363062	0.00142935006363062	0.000149311812324744	0.00142385354250144	0.000259487906063601	0.00321266884661292	0.00142935006363062	0.0285870012726124	0.0256293637650259	0.0242179938918603	0.0237024801764296	0.00285546728180138	0.0232336710857035	0.0232649784361026	0.0232649784361026	0.0239465729815651	0.0257013507729033	0.0234844240930783	0.00116687144532323	0.00146494896520107	0.0229596337502163	0.0229618327499416	0.0234239816384285	0.00148924702200951	0.00152654458326385	0.000967743919253317	0.00148678593408409	0.0229618327499416	0.0015569274363816	0.0219048223570409	0.00122631364221594	0.00116650726068647	0.00122631364221594	0.00122631364221594	0.000937896419550571	0.0219048223570409	0.0219048223570409	0.000597247249298978	0.0233201693903788	0.000917467620715976	0.00139933253465853	0.0220178659844505	0.000646567423780931	0.000846983814720049	0.00165148507483136	0.0219048223570409	0.00122631364221594	0.00139933253465853	0.0219048223570409	0.0214404744688287	0.00190234115811478	0.000932784164639647	0.00039331335097428	0.00107659311258105	0.0013288487286626	0.0210594915918269	0.000806154309617275	0.0210594915918269	7.21368555018928e-05	0.00038098287700186	0.000380982877001859	0.000522591343136607	0.00095837439262369	0.000774846959218155	0.00038098287700186	0.000380982877001859	0.0210594915918269	8.74533994255623e-05	0.00038098287700186	0.00038098287700186	0.000380982877001859	0.000845330765214083	0.000554001769444444	0.00038098287700186	0.000845330765214083	0.00038098287700186	0.00038098287700186	0.000845330765214083	0.0210594915918269	0.00038098287700186	0.000845330765214083	0.000845330765214083	0.000845330765214083	0.000845330765214083	0.00038098287700186	0.000845330765214083	0	0.0210594915918269
"Saxifraga_oppositifolia"	0.0437423835670404	0.0205730753581004	1.20271246423906	0.00410958283444495	0.00626036673577071	0.00755102851712259	0.00211431664397636	0.00211336590337072	0.000642413960260249	0.00642382105994815	0.00927352833388714	0.00215818912074931	0.00273760687891621	0.00389786906717016	0.00366176087502283	0.00481311491589197	0.00029778104301362	0.000183793310791849	0	0.00170060096792603	0.00170060096792603	0.000126100110927981	0.00149670099261021	0.00149670099261021	0.000111792263138762	0.00170060096792603	0.00016001220350257	7.70605096168939e-05	0.00149670099261021	0.0299340198522042	0.0306108174226686	0.0270126031984119	0.00183584958370311	0.0281040255070808	0.00122555610453264	0.00128587007744283	0.00128587007744283	0.00212201322506905	0.000616484076935151	0.00185839477237	0.00241689117806291	0.0265453097051995	0.0262404701811425	0.00146712185138433	0.00173074030408338	0.026762480507971	0.000756600665567887	0.000976205308776685	0.0007431807839395	0.00146712185138434	0.000960073221015419	0.000927762671589864	0.0256032894662351	0.00088898065445253	0.0256032894662351	0.0256032894662352	0.00103401342798427	0.000927762671589865	0.000927762671589865	0.00044716905255505	0.000426931204699822	0.00061102119061403	0.000693550610103896	0.000650756517095524	0.000634004448912161	0.000215264013452908	0.000758116384925078	0.000927762671589865	0.0256032894662351	0.000693550610103895	0.000927762671589865	0.025437492548649	0.00108613897438247	0.000596409968423609	0.00040644225589055	0.000538043736501559	0.000297793432942774	0.00038098287700186	0.000211336590337072	0.00038098287700186	6.4241396026025e-05	0.0250565096716471	0.0250565096716471	0.000391272920985669	0.000269773640093664	0.000151022617426883	0.0250565096716471	0.0250565096716471	0.00038098287700186	4.96301738356033e-05	0.0250565096716471	0.0250565096716471	0.0250565096716471	0.000546779794588004	0.000146770815515891	0.0250565096716471	0.000546779794588005	0.0250565096716471	0.0250565096716471	0.000546779794588005	0.00038098287700186	0.0250565096716471	0.000546779794588004	0.000546779794588004	0.000546779794588005	0.000546779794588005	0.0250565096716471	0.000546779794588005	0	0.00038098287700186
"Potentilla_sp1_M_PL_014"	0.0702661615953852	0.02991609555	0.00704499914476277	1.11715983060264	0.0121133878407504	0.00526374699698721	0.0218619611274533	0.0120152501876234	0.0012676785771027	0.000944739403773981	0.000563098885231464	0.000443125139977654	0.0119051882705299	0.0192114405591915	0.00505523876850248	0.000380518019212774	0.00828086221544688	0.000465153731113545	0	9.98216362440709e-05	9.98216362440709e-05	0.00741398043611059	0.000261419871862374	0.000261419871862374	0.000216310497156257	9.98216362440709e-05	0.000163260079499568	0.000297581180557837	0.000261419871862374	0.00522839743724748	0.00179678945239328	0.0433417954457411	0.0437350026147639	0.00153488679433716	0.0428924628200135	0.042532419186815	0.042532419186815	0.00230750795490541	0.0023806494444627	0.00256539745778989	0.0010176616282799	0.00414782742021215	0.000818865010432083	0.00180831071774299	0.00155042121485851	0.00109548519611214	0.0444838826166635	0.043788143982381	0.0421570361011828	0.00180831071774299	0.000979560476997405	0.00143232878938676	0.00102509783545821	0.00236647555375854	0.0010250978354582	0.00102509783545821	0.00327975708984126	0.00143232878938676	0.00143232878938676	0.000865241988625029	0.00067029020222283	0.00100509487765258	0.0407768923986082	0.000609392411941651	0.0422999954485648	0.00168833650967122	0.00207985203870466	0.00143232878938676	0.00102509783545821	0.0407768923986081	0.00143232878938676	0.000700772584960335	0.00125430894829854	0.0022584707225168	0.0016149163915265	0.0406556521187127	0.0414601340306268	0.000554001769444444	0.00120152501876234	0.000554001769444445	0.00012676785771027	0.000146770815515891	0.000146770815515891	0.0007570867400469	5.53906424972068e-05	0.00156156865196095	0.000146770815515891	0.000146770815515891	0.000554001769444444	0.00138014370257448	0.000146770815515891	0.000146770815515891	0.000146770815515891	0.000878327019942313	0.0398985653786659	0.000146770815515891	0.000878327019942314	0.000146770815515891	0.000146770815515891	0.000878327019942314	0.000554001769444444	0.000146770815515891	0.000878327019942313	0.000878327019942314	0.000878327019942314	0.000878327019942314	0.000146770815515891	0.000878327019942314	0	0.000554001769444444
"Lychnis_triflora"	0.026551755691356	0.0282199325293767	0.0187811002073121	0.0211984287213132	1.11315987699856	0.0107172076929424	0.00138468736030403	0.00074499083417805	0.0108665925756278	0.00984686506891096	0.0149531900017561	0.00566452766469318	0.00102420741492311	0.0104002030422383	0.00987748460686803	0.014521136898865	0.000312163102701988	0.00023614471543439	0	0.00457477337987774	0.00457477337987774	0.000197997033852518	0.000184623756893394	0.000184623756893394	0.0198778549464029	0.00457477337987774	0.0004280569804663	9.07378349355894e-05	0.000184623756893394	0.00369247513786788	0.0823459208377994	0.00289638871238668	0.00335672870382517	0.00577802293570146	0.00171048126934717	0.00168607411274326	0.00168607411274326	0.0716578387353025	0.000725902679484715	0.0711924954368989	0.0749484898033364	0.0729100380481536	0.00214472239773615	0.00162000312448872	0.00208534642289243	0.00259231861734714	0.00118798220311511	0.00218513804719207	0.00114101086997251	0.00162000312448873	0.0025683418827978	0.000854488289278555	0.000723169867127619	0.000459922873007338	0.000723169867127618	0.00072316986712762	0.00163192232642174	0.000854488289278556	0.000854488289278556	0.0795114197856114	0.000581627521995204	0.00141855620370473	0.00108898368618885	0.00123065730122325	0.00205711212032669	0.0011855654975845	0.000406396029559755	0.000854488289278556	0.000723169867127619	0.00108898368618885	0.000854488289278556	0.000913864264122275	0.00109741178135212	0.000383924129925615	0.00121468518442817	0.0703295790524569	0.000855992980068616	0.000522591343136607	7.44990834178049e-05	0.000522591343136607	0.00108665925756278	0.000391272920985669	0.000391272920985669	0.0695724923124101	0.000708065958086647	9.89062400217167e-05	0.000391272920985669	0.000391272920985668	0.000522591343136606	5.20271837836646e-05	0.000391272920985669	0.000391272920985669	0.000391272920985668	0.000331896946141949	0.000757086740046899	0.000391272920985669	0.000331896946141949	0.000391272920985669	0.000391272920985669	0.000331896946141949	0.000522591343136606	0.000391272920985669	0.000331896946141949	0.000331896946141949	0.000331896946141949	0.000331896946141949	0.000391272920985669	0.000331896946141949	0	0.000522591343136606
"Papaver_sp1_M_PL_014"	0.0899375073086617	0.0570785612166378	0.0258892406301346	0.0105274939939744	0.0122482373633627	1.07500437882532	0.00582212008682177	0.00590112417340933	0.00122218211039879	0.00571608086444309	0.00933056961203232	0.000666093299722033	0.00777825911099244	0.000858781667100302	0.000524539237643963	0.00885891974158951	0.000626858170180703	0.000509459258997498	0	0.000308360842149872	0.000308360842149872	0.000272763776311727	0.00439065425507503	0.00439065425507503	0.000218718524345763	0.000308360842149872	3.10336124980451e-05	0.000213365457084979	0.00439065425507503	0.0878130851015005	0.00555049515869771	0.0808548797902349	0.00306050008937646	0.0810924129052061	0.00297307688310247	0.00314732357995613	0.00314732357995613	0.00366125417752453	0.00170692365667983	0.0797327711284203	0.00353054087135234	0.00149964492966617	0.00231087968075056	0.07896725629321	0.00289573934231435	0.00282989922265678	0.00163658265787036	0.00145561202561782	0.00160467713141129	0.0789672562932101	0.00018620167498827	0.00218122923425897	0.00166357802115274	0.00209650123023232	0.00166357802115274	0.00166357802115275	0.00123156654974581	0.00218122923425897	0.00218122923425897	0.000874874097383051	0.00118437520765007	0.00124643705239815	0.0015002007697145	0.00114027205536596	0.000483329636743767	0.000538083931527148	0.00171433125869921	0.00218122923425897	0.00166357802115274	0.0015002007697145	0.00218122923425897	0.00159636957269517	0.0779102459003093	0.00122869520305506	0.00109450059991393	0.0011414967635664	0.000791847648843498	0.0010570103929007	0.000590112417340933	0.0010570103929007	0.000122218211039879	0.000539359179794472	0.000539359179794471	0.000765514835210172	8.32616624652541e-05	0.000415865720487268	0.000539359179794472	0.000539359179794471	0.0010570103929007	0.000104476361696784	0.000539359179794471	0.000539359179794472	0.000539359179794471	0.00112421884135827	0.000375981928356229	0.000539359179794471	0.00112421884135827	0.000539359179794471	0.000539359179794471	0.00112421884135827	0.0010570103929007	0.000539359179794471	0.00112421884135827	0.00112421884135827	0.00112421884135827	0.00112421884135827	0.000539359179794471	0.00112421884135827	0	0.0010570103929007
"Stellaria_sp1_M_PL_014"	0.0326914837591369	0.0418417357977804	0.00724908563649037	0.0437239222549065	0.00158249984034747	0.00582212008682176	1.11488074700732	0.00583871273363821	0.0232885906017363	0.00528082251428673	0.00062061287245595	0.000611382363780467	0.00137237109771875	0.00110777226479423	0.00890411060685057	0.000514405743543768	0.000508166069396848	0.0120718192191268	0	7.66369401082991e-05	7.66369401082991e-05	0.00035822039980912	0.00446641578398501	0.00446641578398501	2.82589257204905e-05	7.66369401082991e-05	0.00028371658726321	0.0111236187781268	0.00446641578398501	0.0893283156797001	0.00137946492194938	0.00348349388329731	0.0838634166645948	0.00113884278455098	0.0823793982301197	0.00332893043153214	0.00332893043153214	0.00194249956051492	0.0889889502250147	0.00169826246671635	0.00259107619984297	0.00187241882502298	0.00158597239093088	0.00159935622669463	0.00184359332049321	0.000637242773473088	0.00214932239885472	0.00187158657227507	0.00205490654384964	0.00159935622669464	0.00170229952357926	0.00118349050620737	0.000559666164416094	0.000580189934204056	0.000559666164416094	0.000559666164416095	0.00054711508008849	0.00118349050620737	0.00118349050620737	0.000113035702881962	0.00379280176399986	0.00273750260716284	0.00197021219895016	0.000851269754690715	0.00170004018506023	0.0819631981321252	0.000992514820353034	0.00118349050620737	0.000559666164416095	0.00197021219895016	0.00118349050620737	0.000925869576645038	0.000824509267476479	0.000493337891888687	0.00250040544738847	0.00166047489198267	0.0811959077239125	0.000774846959218156	0.000583871273363821	0.000774846959218157	0.00232885906017364	0.000151022617426883	0.000151022617426883	9.89062400217168e-05	7.64227954725584e-05	0.0796343390719515	0.000151022617426883	0.000151022617426883	0.000774846959218156	8.46943448994746e-05	0.000151022617426883	0.000151022617426883	0.000151022617426883	0.000408643546989211	0.00156156865196095	0.000151022617426883	0.000408643546989211	0.000151022617426883	0.000151022617426883	0.000408643546989211	0.000774846959218156	0.000151022617426883	0.000408643546989211	0.000408643546989211	0.000408643546989211	0.000408643546989211	0.000151022617426883	0.000408643546989211	0	0.000774846959218156
"Epilobium_sp1_M_PL_014"	0.0771825395853345	0.0435323327193329	0.0101441563361795	0.0336427005253456	0.00119198533468488	0.00826157384277307	0.00817419782709351	1.11917157764827	0.000507267510011842	0.0073888456806925	0.000499116857115025	0.000328645605788117	0.000868671790832207	0.00089328047779063	0.000442813518036218	0.000292698866732836	0.000710848402781124	0.00042788054024162	0	7.54086930721526e-05	7.54086930721526e-05	0.000393873957014369	0.00627010917893997	0.00627010917893997	2.12854524050871e-05	7.54086930721526e-05	2.08878097690093e-05	0.0001995994290722	0.00627010917893997	0.125402183578799	0.00135735647529875	0.00388249405472834	0.00363013459956616	0.00187740350408954	0.00355633234656012	0.114889618838023	0.114889618838023	0.00276904084793832	0.0015967954325776	0.0024355475551927	0.00023639858601384	0.000471297986484743	0.00194109661004091	0.00236104847177489	0.00269454176452052	0.00123850794229313	0.00236324374208621	0.0014217690523402	0.00228478149737588	0.00236104847177489	0.000125326858614056	0.00177093605443396	0.00117611833515375	0.00107336571867071	0.00117611833515375	0.00117611833515375	0.00107644180454051	0.00177093605443396	0.00177093605443396	8.51418096203486e-05	0.000913124444677681	0.00101550849581786	0.00216630676357903	0.000847235010340791	0.00131318507848617	0.000634598024365006	0.112881939509644	0.00177093605443396	0.00117611833515376	0.00216630676357902	0.00177093605443396	0.00101749089995435	0.00155489416215761	0.00108325647861354	0.00015931072485521	0.00127602410218015	0.00178539629212617	0.000806154309617276	0.111917157764827	0.000806154309617277	5.07267510011844e-05	0.000211336590337073	0.000211336590337072	7.44990834178051e-05	4.10807007235146e-05	0.000583871273363821	0.000211336590337073	0.000211336590337072	0.000806154309617276	0.000118474733796854	0.000211336590337073	0.000211336590337073	0.000211336590337072	0.00096478174481668	0.00120152501876235	0.000211336590337073	0.000964781744816681	0.000211336590337073	0.000211336590337073	0.000964781744816681	0.000806154309617276	0.000211336590337073	0.00096478174481668	0.00096478174481668	0.00096478174481668	0.00096478174481668	0.000211336590337073	0.00096478174481668	0	0.000806154309617276
"Lesquerella_arctica"	0.0376439349600432	0.0038953901971022	0.00308358700924919	0.00354950001588755	0.0173865481210045	0.00171105495455831	0.0326040268424308	0.000507267510011842	1.16225157701639	0.000518066420742249	0.0166047958882538	0.000452770116711229	0.0323194041161452	0.00110779949784255	0.000505572845800478	0.0161697308767441	0.000256355572172778	0.000374009588164656	0	0.000366678085202142	0.000366678085202142	0.000108603099038329	0.000171539987207348	0.000171539987207348	0.000310474073589365	0.000366678085202142	2.56106191919364e-05	0.000332599775028892	0.000171539987207348	0.00343079974414695	0.00660020553363855	0.00489583902179675	0.00308257510135308	0.00542756342622218	0.00299831296038633	0.000720180651213886	0.000720180651213886	0.00169410360265799	0.00266079820023113	0.00175156351110509	0.122082371591358	0.00137363773178587	0.000201136554120699	0.000664904253542311	0.000607444345095214	0.00261039006905829	0.000651618594229974	0.00430516830945874	0.000640042973406273	0.000664904253542311	0.000153663715151618	0.000542686042502432	0.000534790583026565	0.00451047470151869	0.000534790583026565	0.000534790583026565	0.000609024124230858	0.000542686042502432	0.000542686042502432	0.00124189629435746	0.000165639252543057	0.11669570688864	0.00059731704471081	0.000128733120090796	0.000265242794940589	0.118554016761813	0.000521275938001724	0.000542686042502433	0.000534790583026565	0.000597317044710809	0.000542686042502433	0.000136378251527918	0.000592767398040418	0.000513275115696003	0.120265083216157	0.00121342711527305	0.0024556269178839	7.21368555018928e-05	5.07267510011842e-05	7.21368555018928e-05	0.116225157701639	6.4241396026025e-05	6.42413960260249e-05	0.00108665925756278	5.65962645889036e-05	0.00232885906017363	6.4241396026025e-05	6.42413960260248e-05	7.21368555018927e-05	4.27259286954629e-05	6.42413960260249e-05	6.4241396026025e-05	6.42413960260248e-05	0.000470549187000539	0.00012676785771027	6.42413960260249e-05	0.000470549187000539	6.42413960260249e-05	6.42413960260249e-05	0.000470549187000539	7.21368555018927e-05	6.42413960260249e-05	0.000470549187000539	0.000470549187000539	0.000470549187000539	0.000470549187000539	6.42413960260249e-05	0.000470549187000539	0	7.21368555018928e-05
"Cassiope_tetragona"	0.0611413261072205	0.0820346011949276	0.0385429263596889	0.00330658791320893	0.0196937301378219	0.0100031415127754	0.00924143940000177	0.00923605710086562	0.000647583025927811	1.07003178905113	0.000958534310051827	0.00071724266885876	0.000624065049704	0.000577767616159725	0.00062832232704173	0.000677357477120118	0.000399100104850306	0.00074140987992996	0	0.000234870308043159	0.000234870308043159	0.000160428909420365	0.0075210051758941	0.0075210051758941	0.000351673752461105	0.000234870308043159	3.53410402632061e-05	0.00031528194208745	0.0075210051758941	0.150420103517882	0.00422766554477685	0.00399701415496146	0.00316634148532568	0.00251446401849899	0.00306162109748539	0.00332512399328611	0.00332512399328611	0.137268257622733	0.0025222555366996	0.00422879409939706	0.00152832613781648	0.00221077710596765	0.136076110545273	0.00299793596578319	0.136037399489119	0.00168706099759025	0.000962573456522186	0.000268321508704713	0.000948875685953724	0.00299793596578319	0.000212046241579236	0.0022834258577278	0.00156724420883378	0.000842274707553256	0.00156724420883377	0.00156724420883378	0.000836487528360222	0.0022834258577278	0.0022834258577278	0.00140669500984442	0.00170451175137004	0.000829024878933037	0.000882359001812005	0.00160881461499489	0.000190313377491713	0.000724861116878622	0.00168787228642682	0.00228342585772781	0.00156724420883378	0.000882359001812004	0.0022834258577278	0.00232213691388107	0.00147877668439564	0.000830783260481976	0.000142766433805781	0.00134895055908562	0.000778195239757588	0.00151915928138755	0.000923605710086561	0.00151915928138755	6.47583025927813e-05	0.00080297763249352	0.000802977632493519	0.00123085813361387	8.9655333607345e-05	0.00066010281428584	0.00080297763249352	0.000802977632493519	0.00151915928138755	6.65166841417176e-05	0.00080297763249352	0.00080297763249352	0.000802977632493519	0.000764266576340256	0.000118092425471748	0.000802977632493519	0.000764266576340257	0.00080297763249352	0.000802977632493519	0.000764266576340257	0.00151915928138755	0.000802977632493519	0.000764266576340256	0.000764266576340256	0.000764266576340256	0.000764266576340256	0.00080297763249352	0.000764266576340256	0	0.00151915928138755
