"Dipterocarpus_geniculatus"	"Dipterocarpus_crinitus"	"Dipterocarpus_globosus"	"Dipterocarpus_palembanicus"	"Dipterocarpus_tempehes"	"Dryobalanops_aromatica"	"Dryobalanops_lanceolata"	"Shorea_smithiana"	"Shorea_xantophylla"	"Shorea_domatiosa"	"Shorea_laxa"	"Shorea_confusa"	"Shorea_falciferoides"	"Shorea_ochracea"	"Shorea_parvifolia"	"Shorea_pilosa"	"Shorea_quadrinervis"	"Shorea_scabrida"	"Shorea_agami"	"Shorea_kunsitleri"	"Ctenomerus_sp._1"	"Ctenomerus_sp._2"	"Nanophyes_shoreae"	"Endaenidius_spinipes"	"Sternuchopsis_toyi"	"Sternuchopsis_dipterocarpi"	"Sternuchopsis_sp._1"	"Sternuchopsis_shoreaphilus"	"Niphades_sp._1"	"Idotasia_sp._1"	"Orchestes_sp._1"	"Orchestes_sp._3"	"Involvulus_sp._1"	"Coccotrypes_advena"	"Coccotrypes_cinnamoni"	"Coccotrypes_gedeanus"	"Coccotrypes_myristicae"	"Coccotrypes_nitidus"	"Coccotripes_papuanus"	"Hypothenemus_areccae"	"Xyleborinus_exiguus"	"Xyleborinus_ferrugineus"	"Xyleborinus_subdentatus"	"Andrioplecta_shoreae"	"Andrioplecta_subpulverula"	"Assara_albicostalis"	"Lamoria_adaptella"	"Crambidae_Gn._Sp._A"	"Crambidae_Gn._Sp._B"
"Dipterocarpus_geniculatus"	1.03864179856632	0.00188133226263668	0.0395842910297724	0.0431851996727214	0.0441666617213281	0.0522116336421828	0.00866539857478602	0.000389287846398209	0.00314708703530173	0.00133178030984815	0.000679394597661066	0.00161657152121472	0.0459426481764986	0.00106421335564491	0.0449312935387309	0.00142088319726421	0.000478390733814276	0.00262616949720894	0.000980010207599663	0.000389287846398209	0.00523115102450502	0.000235166532829585	0.00803282377175352	0.000356411549664271	0.00590722361201455	0.00526203783058666	0.00344368416398155	0.0040645862682158	0.00364033146628501	0.00118662803732234	0.540985179928514	0.00431851996727214	0.000254864663964295	0.0108703135625771	0.00780234419304654	0.0102123490135932	0.000254864663964295	0.00404447434658869	0.00803282377175352	0.000254864663964294	0.00118662803732234	0.00118662803732234	0.000254864663964294	0.00934290831355701	0.00320851763115196	0.015079879415199	0.00557912034279084	0.0034838242257744	0.00295365296718766
"Dipterocarpus_crinitus"	0.00047033306565917	1.11506354282502	0.000767725423751168	0.0116370639752553	0.0129867715081122	0.0555862100982113	0.0351023098161279	0.000335755412317559	0.0111261469431256	0.000633147770409557	0.00946038576193447	0.000655506854145349	0.0509465898575294	0.00103823966427112	0.0230904111869666	0.000686021300125181	0.000388628942033182	0.00216799064543372	0.000854796870583988	0.000335755412317559	0.143655314180057	0.139382942853128	0.00629727834055963	0.000211494118862492	0.00519041458266429	0.00453193124299702	0.14363817091214	0.00471748258896493	0.00198481026278376	0.00126332295677753	0.00658466291922837	0.00116370639752553	0.00103242087694494	0.151366172190952	0.00450901437611011	0.00785211212639148	0.00103242087694494	0.0021486869763201	0.00629727834055963	0.00103242087694494	0.00126332295677753	0.00126332295677753	0.00103242087694494	0.00805812989562141	0.00425522805901206	0.00475827772947198	0.00557579103455339	0.00334530797858458	0.00322280718206712
"Dipterocarpus_globosus"	0.0197921455148862	0.00153545084750234	1.03715868386195	0.022831002852736	0.0423997442365142	0.0490591878459856	0.0254660707820514	0.000729158472804076	0.0198549502847699	0.0180956968198675	0.000624784459864834	0.0187251744297057	0.0261067946870712	0.000961918547626984	0.0252243821238473	0.0189882286584291	0.00162169031136564	0.00214549810444849	0.00128361201910331	0.000729158472804076	0.00345758320966753	0.000191931355937792	0.00663838254508385	0.00357012735424625	0.00554453546299238	0.00350613149063648	0.00306002246768133	0.00523652111297423	0.00347052288842723	0.00111498154195422	0.277090037208407	0.0022831002852736	0.000749002081825042	0.00999655135783734	0.0052936467328641	0.00855143651236142	0.000749002081825042	0.00815181649585365	0.00663838254508385	0.000749002081825042	0.00111498154195422	0.00111498154195422	0.000749002081825042	0.0174998033472978	0.00286809111174354	0.277864613553015	0.00428284119861084	0.0030105464475905	0.0021190890299185
"Dipterocarpus_palembanicus"	0.00863703993454427	0.00930965118020422	0.00913240114109438	1.09336417930639	0.0196815774934479	0.0485673956890049	0.0378298880452651	0.000370429521364628	0.0173628861892855	0.000865790727914736	0.00752926404454706	0.000899024810197608	0.0300900745083406	0.00110597050768207	0.0357716683078896	0.000931903984192023	0.000436542777641916	0.0102391156473642	0.000838099995593046	0.000370429521364628	0.00505080632610191	0.00116370639752553	0.00737305412239233	0.000264453025109149	0.00467670474228418	0.0041635925554969	0.00453746516905322	0.00585521438244955	0.0021972254193356	0.00110380444747738	0.12091855908362	0.10933641793064	0.00111264376603721	0.120468224712753	0.11317885106724	0.117352339700102	0.00111264376603721	0.00242198162188501	0.00737305412239233	0.00111264376603721	0.00110380444747738	0.00110380444747738	0.00111264376603721	0.00889030851275108	0.0033737587715277	0.00792577930480171	0.00627963315053411	0.00384243313660049	0.00226111500549049
"Dipterocarpus_tempehes"	0.00490740685792534	0.00577189844804986	0.00942216538589204	0.0109342097185822	1.06003181326765	0.0684165323821853	0.0356367827988021	0.0031201660403068	0.0130436023446106	0.00763492456827349	0.00425301338648175	0.0152233267219047	0.0340267414353584	0.00104287380295179	0.0230281030335925	0.00820772334170297	0.00369296481373627	0.012177472854636	0.00964144609038046	0.0031201660403068	0.00463186127701969	0.000721487306006233	0.0653713550410434	0.0022911950937179	0.0652128005007366	0.00417109242175141	0.00463326999150031	0.00521487250232861	0.0604455774831516	0.00155492119050421	0.0687036960109547	0.00109342097185822	0.001048140670553	0.0680482141837079	0.00474321478898782	0.00887847995471524	0.001048140670553	0.0642514091636278	0.0653713550410434	0.001048140670553	0.00155492119050421	0.00155492119050421	0.001048140670553	0.0748839849673631	0.00391178268549408	0.0722361364474671	0.00648069874839596	0.0036497938171296	0.00286364201494107
"Dryobalanops_aromatica"	0.00237325607464467	0.0101065836542202	0.00445992616781687	0.0110380444747738	0.0279885814290758	1.10487366209696	0.0417744197702941	0.00153592461172284	0.0111831174476648	0.00362259470489504	0.00212969540446192	0.00681490552994706	0.0423928434011497	0.00681465316930164	0.0335277976691194	0.00389824501291733	0.00181157491974514	0.0108480872098367	0.00460349597306326	0.00153592461172284	0.0295285727845448	0.00126332295677753	0.0324048413245097	0.00110260123208917	0.0306757136134042	0.0299689131200927	0.0292332413864117	0.0306853902929005	0.0266656862381624	0.0251107650476582	0.0332255850450254	0.00110380444747739	0.00122865940500865	0.0340751264713907	0.028967219703286	0.0330720363262494	0.00122865940500865	0.0283694126206492	0.0324048413245097	0.00122865940500865	0.0251107650476582	0.0251107650476582	0.00122865940500865	0.0368621906813482	0.0279699184296341	0.0333867214907552	0.0308499201340055	0.0278634152558086	0.0267412590246255
"Dryobalanops_lanceolata"	0.000509729327928589	0.00825936701555951	0.00299600832730017	0.0111264376603721	0.018866532069954	0.0540610138203805	1.11428297736057	0.00186909508658775	0.0136381180135704	0.00435537408595933	0.00257301568379055	0.00299034331683324	0.0343989836567959	0.00442382107376942	0.0312369677544839	0.00468835160762635	0.00220207260825477	0.0133384587492911	0.00564757102772224	0.00186909508658775	0.00500398028556564	0.00103242087694494	0.0394600361687341	0.00133191008666808	0.0377847594113449	0.00507751467706306	0.0363571468608063	0.0378913173913654	0.00227680007556165	0.00122865940500865	0.00713621059100025	0.00111264376603721	0.032773028745899	0.0411682509406488	0.0365341940876032	0.0408883510655753	0.032773028745899	0.00302438590476996	0.0394600361687341	0.032773028745899	0.00122865940500865	0.00122865940500865	0.032773028745899	0.0448582820781059	0.0353247259838613	0.0397804639899453	0.0384118954981811	0.035421550321566	0.00255169723796234
"Shorea_smithiana"	0.000389287846398209	0.00134302164927023	0.00145831694560815	0.00185214760682314	0.0280814943627612	0.0337903414579025	0.0317746164719917	1.02309695879886	0.0257213281125741	0.0241659878980701	0.000471349206226512	0.00152038607326512	0.0290704582766974	0.00100301783851742	0.0277079451918038	0.0269014030653427	0.0258323739661328	0.00191744998089314	0.0241384897853348	0.0230969587988602	0.00331338661529684	0.000167877706158779	0.00587982072019698	0.0109416606690903	0.0104153098647461	0.00339626336876742	0.00298848210441782	0.00578484917421496	0.00232804532601482	0.000767962305861421	0.00545002984957492	0.000185214760682314	0.000934547543293874	0.0075415872996242	0.00314717666401051	0.0070770852719833	0.000934547543293874	0.0027081418443311	0.00587982072019698	0.000934547543293874	0.000767962305861421	0.000767962305861421	0.000934547543293874	0.554327011172644	0.00282060439825904	0.0171044655873591	0.00431973770004358	0.00296196190332819	0.00188605685496517
"Shorea_xantophylla"	0.000629417407060347	0.0089009175545005	0.00794198011390795	0.0173628861892855	0.0234784842202991	0.0492057167697252	0.0463696012461393	0.00514426562251482	1.03869339142176	0.0124568283293624	0.00719503250410889	0.00805183447309794	0.0264752170198338	0.011870156648594	0.029356839401905	0.0133951179462524	0.0060825552394048	0.00980985969707332	0.00576896590599166	0.00514426562251482	0.00458360580776064	0.00111261469431256	0.00736539561140034	0.00375315846755993	0.00624700283476841	0.00643853027559657	0.004613015818122	0.110653403641444	0.00242267197922754	0.00111831174476648	0.00881184369884485	0.00173628861892855	0.00136381180135704	0.115120520065742	0.00555281395604775	0.111666663138044	0.00136381180135704	0.00443563059750203	0.00736539561140034	0.00136381180135704	0.00111831174476648	0.00111831174476648	0.00136381180135704	0.123462374940356	0.00350040112380943	0.117001003309562	0.00606103537693928	0.0038165253371192	0.0021365893224524
"Shorea_domatiosa"	0.000665890154924073	0.00126629554081911	0.0180956968198675	0.00216447681978684	0.0343571605572307	0.0398485417538454	0.0370206797306543	0.0120829939490351	0.031142070823406	1.02951280061398	0.000520761764147557	0.0186770817057309	0.0176706997371706	0.000931320789063239	0.0166127079503837	0.0317284885924683	0.0142986819275249	0.00179113834629059	0.0128628518079709	0.0120829939490351	0.00249870100506344	0.000158286942602389	0.00556188101930558	0.00886275191395927	0.00779857858935817	0.00257324425972686	0.00283242143789947	0.00609665256597381	0.00281437981829213	0.00090564867622376	0.00932246216893702	0.000216447681978684	0.00108884352148983	0.00833218822636091	0.00296606296834608	0.0069838046415565	0.00108884352148983	0.00748365024472486	0.00556188101930558	0.00108884352148983	0.00090564867622376	0.00090564867622376	0.00108884352148983	0.289991854776842	0.00267413449529708	0.278876906639095	0.00365314987723721	0.0027496152863674	0.00158529097380725
