"Claytonia_virginica"	"Erythronium_umbilicatum"	"Stellaria_pubera"	"Thalictrum_thalictroides"	"Cardamine_angustata_angustata"	"Hepatica_americana"	"Sangiunaria_canadensis"	"Tiarella_cordifolia_collina"	"Aesculus_sylvatica"	"Viola_papilionacea"	"Uvularia_sessilifolia"	"Podophyllum_peltatum"	"Trillium_catesbei"	"Bombylius_major"	"Andrena_erigeniae"	"Andrena_nigrihirta"	"Andrena_tridens"	"Apis_mellifera"	"Nomada_sp1_M_PL_025"	"Bombus_bimaculatus"	"Gonia_sp1_M_PL_025"	"Halictid_sp1_M_PL_025"	"Dialictus_abanci"	"Hylema_platura"	"Osmia_conjucta"	"Nomada_perplexa"	"Andrena_carlini"	"Platycheirus_obscurus"	"Osmia_sp1_M_PL_025"	"Nomada_pygmaea"	"Andrena_nasonii"	"Evylaeus_macoupinensis"	"Osmia_lignaria"	"Augochlora_pura"	"Toxomerous_geminatus"	"Ceratina_calcarata"	"Dialictus_cressonii"	"Euchlo_creusa_lotta"	"Xylocopa_virginica_virginica"	"Osmia_atriventris"	"Andrena_violae"	"Bombus_pennsylvanicus"	"Ephemoropsis_laboriosa"	"Nomada_luteola"	"Andrena_arabis"	"Andrena_ziziaeformis"	"Augochorella_striata"	"Lycaenopsis_argiolus"	"Unidentified_sp1_M_PL_025"	"Andrena_ceanothi"	"Andrena_dunningi"	"Andrena_imatrix"	"Andrena_personata"	"Lassioglossum_fuscipenne"	"Nomada_bishopii"	"Nomada_sayi"	"Osmia_simillima"
"Claytonia_virginica"	1.10629127024933	0.0333991238728018	0.0426383380106373	0.0246985114016319	0.0485508250969036	0.0268487768731765	0.0142620575998306	0.0116466868939077	0.000922066345622527	0.0041396594338073	0.0136014809401819	0.00229338867093829	0.004041147944567	0.0262759028935441	0.0216997874544853	0.0241365348674043	0.0231213363433415	0.0236118128560189	0.0240113123434678	0.00538134871536293	0.0228184864908677	0.0207918124439527	0.0243599849146338	0.0195568868738711	0.0229035598870922	0.0216576877370038	0.0244686298308019	0.0216997874544853	0.0228926133070854	0.0204648618844037	0.0204648618844037	0.0229838667446786	0.020642489212941	0.0216576877370038	0.0204721047615395	0.0206883119316332	0.0202888124441844	0.0194496633603409	0.0229080794380913	0.00142916446744352	0.000413965943380729	0.00116515324712258	0.000985583930978117	0.00101519852406279	0.00101147552285216	0.019798335931507	0.0196310136900888	0.0184381878374888	0.00101147552285216	0.0184381878374888	0.00101147552285216	0.0184381878374888	0.00101519852406279	0.00101147552285216	0.00101519852406279	0.00101519852406279	0.00041396594338073
"Erythronium_umbilicatum"	0.0715695511560038	1.06271197206781	0.0407846790198062	0.0171152606346971	0.0557072947304192	0.0271100183315669	0.0144857527188776	0.0114748328275251	0.00105120978772364	0.00726677750217342	0.0126653190492551	0.00410041203061389	0.00729025347686348	0.0458448096995543	0.00418022131073784	0.0436745732834988	0.042703509497313	0.0432913051314162	0.0432638044103082	0.00655982716147911	0.00530980540788647	0.00317817298148354	0.0433697676750166	0.00232240994974869	0.0428247659478938	0.0412784572814247	0.0446577802474942	0.00418022131073784	0.0421342203131596	0.00332445827900299	0.00332445827900299	0.00526433580266084	0.0403073934952389	0.0412784572814247	0.00319858626156289	0.00301965267052078	0.00304715339162882	0.00235339449281713	0.0435822353718132	0.0016977415364032	0.000726677750217341	0.00133577027150434	0.000994832547539065	0.000971063786185862	0.00116056864021707	0.00245935775752557	0.0391468248550218	0.00119282585260006	0.00116056864021707	0.00119282585260006	0.00116056864021707	0.00119282585260006	0.000971063786185862	0.00116056864021707	0.000971063786185862	0.000971063786185862	0.000726677750217342
"Stellaria_pubera"	0.0609119114437675	0.0271897860132041	1.11458788476251	0.0264634327300397	0.0471204065771202	0.0174551406920287	0.0102358599717769	0.00606633416139144	0.00066775380261005	0.0127128623907389	0.00643749824885917	0.000619313431696635	0.00286514910759369	0.0339919420698255	0.0298578520776478	0.0308767915810521	0.00433898480099244	0.00485967741418997	0.0315562133926682	0.00361706061356609	0.0305851496064823	0.0030656676893993	0.0312182880805308	0.00174249605289732	0.0312103400493621	0.0295057442273317	0.0314416994625587	0.0298578520776478	0.0308289158638336	0.0285346804411458	0.0285346804411458	0.00414272709724175	0.00296793744727199	0.0295057442273317	0.0282841381592494	0.0288761769406245	0.00217964096214624	0.00199687366108613	0.00433142351158869	0.0278090930191336	0.00127128623907388	0.00109296743745835	0.000544601883391539	0.0265378067800597	0.000981675137023338	0.00165894834894871	0.00198626231024865	0.00101519852406279	0.000981675137023338	0.00101519852406279	0.000981675137023338	0.00101519852406279	0.0265378067800597	0.000981675137023338	0.0265378067800597	0.0265378067800597	0.00127128623907389
"Thalictrum_thalictroides"	0.0740955342048959	0.0239613648885759	0.0555732087330833	1.06336943887171	0.0424510338441164	0.0372805318131931	0.00581496162924216	0.0110423080330598	0.000775706974455899	0.00476186689446339	0.0125418110626121	0.000602635987063708	0.00106293039686274	0.0607003615921501	0.0566109656885882	0.00710579337521512	0.00578262173871313	0.00573253132261635	0.0590200842125394	0.00409894127945226	0.0581643211808045	0.0559567530058834	0.0593898687803815	0.00278828106229798	0.00556317975425957	0.00429825677673753	0.00644412173718642	0.0566109656885881	0.057466728720323	0.00344249374500267	0.00344249374500267	0.0579996704002203	0.00297508514023554	0.00429825677673753	0.0029734516086723	0.0557265691501691	0.00243901626024603	0.00211932210850069	0.00371825360523399	0.00179935832594832	0.000476186689446339	0.00101368103416174	0.000918020783818352	0.00132317163650198	0.000884396538419091	0.00248910667634281	0.00209068860181645	0.0012349255700816	0.000884396538419091	0.0012349255700816	0.000884396538419091	0.0012349255700816	0.00132317163650198	0.000884396538419091	0.00132317163650198	0.00132317163650198	0.000476186689446339
"Cardamine_angustata_angustata"	0.0606885313711295	0.0324959219260779	0.0412303557549802	0.0176879307683818	1.10952957368148	0.0198906345910149	0.0113604268682858	0.00969344612565729	0.00876063465738957	0.00479647997162906	0.00625565569472115	0.00443638116194283	0.00650736076064836	0.0299655877996602	0.025992746649992	0.0277232607625543	0.026741585625531	0.0276198681270548	0.0279820917315014	0.0291015851574776	0.0268215230912842	0.00272464850256353	0.00549245784927606	0.00184025196414445	0.0274409557579284	0.0262689187517899	0.0289937143818774	0.025992746649992	0.027153315290209	0.0251083501115729	0.0251083501115729	0.00404260308101117	0.0252872436147666	0.02626891875179	0.00280460972189591	0.00287754719829459	0.0025153235938481	0.0241266749745496	0.0282923580940475	0.00146132313418624	0.000479647997162906	0.024575305227929	0.00215249478520712	0.000981675137023338	0.0231151994516974	0.00163704109232427	0.00217204416306922	0.00101147552285216	0.0231151994516974	0.00101147552285216	0.0231151994516974	0.00101147552285216	0.000981675137023338	0.0231151994516974	0.000981675137023338	0.000981675137023338	0.000479647997162906
"Hepatica_americana"	0.0671219421829412	0.0316283547201614	0.0305464962110501	0.0310671098443276	0.0397812691820297	1.06065409452952	0.0158698402889478	0.0171731791340802	0.00449258634908508	0.00404717463795083	0.019050938253833	0.00414932848845756	0.00775101951094695	0.0523165663381394	0.00422812849872555	0.0499033715344378	0.0491760740056033	0.0496311958532934	0.0495516332012709	0.0504608458185488	0.0484220491041222	0.0468659751339954	0.0506279505853619	0.0453126196417791	0.00543573021988717	0.00380435710365779	0.0504236743148515	0.00422812849872555	0.00535771259587417	0.00267477300650917	0.00267477300650917	0.0499977246118131	0.00307705957482326	0.00380435710365779	0.00297955658585601	0.00339935205743326	0.00347891470945578	0.00194747547767464	0.00653978830273461	0.00113201499262961	0.000404717463795082	0.00157754083280647	0.00197542004394848	0.000727297528834528	0.000828776441292286	0.00302379286176566	0.00224828313353098	0.00111869903638235	0.000828776441292286	0.00111869903638235	0.000828776441292286	0.00111869903638235	0.000727297528834527	0.000828776441292286	0.000727297528834528	0.000727297528834528	0.000404717463795083
"Sangiunaria_canadensis"	0.0611231039992738	0.0289715054377551	0.0307075799153306	0.00830708804177452	0.03895003497698	0.0272054404953391	1.05676708549376	0.032825193192205	0.00768691917737716	0.00614026029107091	0.0020259371903025	0.0133320166699325	0.0192911684522285	0.0835869672978878	0.00297666471922396	0.00493216067958158	0.00420102782445466	0.081826454011565	0.00514492136264006	0.0876023910945508	0.00411022473986308	0.00256763282271575	0.00453605601964989	0.00215227842062703	0.00655468962560537	0.0035960069399122	0.0834281249521439	0.00297666471922396	0.00401136134200093	0.00256131031713523	0.00256131031713523	0.00511488319833207	0.00286487408478528	0.0035960069399122	0.0772332145046693	0.00216520565720354	0.0788467383061285	0.00183017746200831	0.0848964362438611	0.00134515888423401	0.000614026029107091	0.00209261225824994	0.0036258098528156	0.000731132855126919	0.000811459062020416	0.00122131211901815	0.00205341502276487	0.0010187183999879	0.000811459062020416	0.0010187183999879	0.000811459062020416	0.0010187183999879	0.000731132855126919	0.000811459062020417	0.000731132855126919	0.000731132855126919	0.000614026029107091
"Tiarella_cordifolia_collina"	0.0499143724024617	0.0229496656550502	0.0181990024841743	0.015774725761514	0.033234672430825	0.0294397356584232	0.032825193192205	1.06591697206803	0.0278115122090946	0.0131351837063451	0.00973939755269314	0.0069252660448832	0.00746763416763447	0.0845877292589099	0.00274634108671545	0.00497783112259515	0.00454452153963862	0.0820521650172431	0.00479262765540154	0.0880118021349593	0.00397299673914975	0.0028472981472177	0.00507417840169533	0.002058561859142	0.0802276806618139	0.00277723571489154	0.00759315371851765	0.00274634108671545	0.00356597200296724	0.00195760479863975	0.00195760479863975	0.0799581644787748	0.00234392613193501	0.00277723571489154	0.0036098724462503	0.00205395207773993	0.0793134894395816	0.00152429521568322	0.00766450499434763	0.00174682795359104	0.00131351837063451	0.00532764104382462	0.0807721786111369	0.000433309582956531	0.000692389008975521	0.00180584596197701	0.00165153712295949	0.000831906206707696	0.000692389008975521	0.000831906206707696	0.000692389008975521	0.000831906206707696	0.000433309582956531	0.000692389008975521	0.000433309582956531	0.000433309582956531	0.00131351837063451
"Aesculus_sylvatica"	0.00922066345622526	0.00490564567604368	0.00467427661827035	0.002585689914853	0.0700850772591166	0.0179703453963403	0.0179361447472134	0.0648935284878875	1.10808865547012	0.00122573168407274	0.00126767045678642	0.015007490273605	0.0154724138928027	0.00881730471896703	0.00185436029667968	0.00277580886941712	0.00266451656898211	0.0084541547543821	0.00277832631948113	0.199137326194379	0.00260312468819385	0.00103172661152725	0.00144498758892818	0.000902442115784602	0.00665810263548067	0.0019002774322243	0.00650893066876845	0.00185436029667968	0.00202956192796695	0.00172507580093702	0.00172507580093702	0.00579374569205499	0.00178898513178929	0.0019002774322243	0.00154612322093496	0.000394254520448079	0.00607008295534905	0.00161378350050202	0.00940074654522051	0.000233865468842282	0.000122573168407274	0.186141548354584	0.189316694613202	0.000111292300435008	0.00146010577623159	0.000280444769949063	0.000328879355557695	0.000153677724270421	0.00146010577623159	0.000153677724270421	0.00146010577623159	0.000153677724270421	0.000111292300435008	0.00146010577623159	0.000111292300435008	0.000111292300435008	0.000122573168407274
"Viola_papilionacea"	0.0248379566028438	0.0203469770060856	0.0533940220411032	0.00952373378892678	0.0230231038638195	0.00971321913108198	0.00859636440749928	0.0183892571888831	0.000735439010443641	1.16243409412964	0.00118926327316703	0.000431018031859844	0.000718884857983724	0.121943435895782	0.00264108686906386	0.00341522172094665	0.00214393548187276	0.00395255355429766	0.00377248208307629	0.00316205168006911	0.00304580433285894	0.00129487009662215	0.00341176041323008	0.000818683407175813	0.120448505713433	0.00289157792983486	0.00403013556573433	0.00264108686906386	0.0033677646192812	0.00216490017961752	0.00216490017961752	0.00272731479457336	0.00162029169076098	0.00289157792983487	0.00229927821156171	0.00216143887190096	0.00234151034312233	0.000893613940543636	0.00246188637083032	0.117514695652037	0.116243409412963	0.00060222116557018	0.00143609153904178	0.00127128623907389	0.000479647997162906	0.000532892270697433	0.00114064369359807	0.00041396594338073	0.000479647997162906	0.00041396594338073	0.000479647997162906	0.00041396594338073	0.00127128623907389	0.000479647997162907	0.00127128623907389	0.00127128623907389	0.116243409412964
