"Roscheria_melanochaetes"	"Mimusops_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Soulamea_terminaloides"	"Aphloia_theiformis"	"Syzygium_wrightii"	"Craterispermum_microdon"	"Glionnetia_sericea"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_101"	"Unidentified_sp3_M_PL_101"	"Ornidia_obesa"	"Unidentified_sp2_M_PL_101"	"Unidentified_sp6_M_PL_101"	"Neavella_albipectus"	"Dichaetomyia_fasciculifera"	"Parasarcophaga_hirticeps"	"Scaptodrosophila_sp1_M_PL_101"	"Unidentified_sp4_M_PL_101"	"Unidentified_sp8_M_PL_101"	"Eristalinus_vicarians"	"Perissoma_aenescens"	"Phelsuma_sp1_M_PL_101"	"Unidentified_sp5_M_PL_101"	"Unidentified_sp7_M_PL_101"
"Roscheria_melanochaetes"	1.22512815996614	0.000865301712646667	0.0116916831872311	0.010291116972094	0.010291116972094	0.0112266730604662	0.0373072117101508	0.0121788366533657	0.0135960941005796	0.00072623536597131	3.09036325945238e-05	0.133908342485718	0.0101672951235983	0.127176217460383	0.122512815996614	0.00267934406374046	0.122512815996614	0.000108162714080833	0.000123614530378095	0.00187111217674437	0.0063629132263413	0.0063629132263413	0.00121788366533657	0.122512815996614	0.00466340146376885	0.00146146039840389	0.00169951176257245	0.00121788366533657	0.000108162714080833
"Mimusops_sechellarum"	0.00108162714080833	1.20587048710319	0.0147224740846086	0.0129588443765565	0.0129588443765565	0.0141369211380617	0.000107875810329956	0.0153359105048006	0.00102367258313107	0.0120698731044625	0.0430668031108282	0.0124455978093169	0.168978223462475	0.000121647190372078	0.000108162714080833	0.00337390031105614	0.000108162714080833	0.150733810887899	0.172267212443313	0.00235615352301028	0.000141443549182628	0.000141443549182628	0.00153359105048006	0.000108162714080833	1.34844762912445e-05	0.00184030926057608	0.000127959072891384	0.00153359105048006	0.150733810887899
"Dillenia_ferruginea"	0.0146146039840389	0.0147224740846086	1.13222068623	0.02436786096981	0.02436786096981	0.0265831210579745	0.00145758384562297	0.06828543704514	0.0138315403222946	0.0123563621781537	0.000525802645878879	0.168160983083189	0.172989070494151	0.00164365837910676	0.00146146039840389	0.148356129483264	0.00146146039840389	0.00184030926057608	0.00210321058351551	0.00443052017632909	0.0019111405209897	0.0019111405209897	0.00682854370451401	0.00146146039840389	0.000182197980702872	0.14152758577875	0.00172894254028683	0.00682854370451401	0.00184030926057608
"Paragenipa_wrightii"	0.0257277924302351	0.0259176887531131	0.04873572193962	1.04289758858227	0.0428975885822697	0.046797369362476	0.00256595489489878	0.0507663770204375	0.0243492741090395	0.0217523459177913	0.000925631741182609	0.296033397302697	0.304532842849079	0.00289352360488586	0.00257277924302351	0.0111686029444962	0.00257277924302351	0.00323971109413913	0.00370252696473044	0.00779956156041267	0.00336440362549228	0.00336440362549228	0.00507663770204375	0.00257277924302351	0.000320744361862347	0.0060919652424525	0.00304365926362993	0.00507663770204375	0.00323971109413913
"Memecylon_eleagni"	0.0257277924302351	0.0259176887531131	0.04873572193962	0.0428975885822697	1.04289758858227	0.046797369362476	0.00256595489489878	0.0507663770204375	0.0243492741090395	0.0217523459177913	0.000925631741182609	0.296033397302697	0.304532842849079	0.00289352360488586	0.00257277924302351	0.0111686029444962	0.00257277924302351	0.00323971109413913	0.00370252696473044	0.00779956156041267	0.00336440362549228	0.00336440362549228	0.00507663770204375	0.00257277924302351	0.000320744361862347	0.0060919652424525	0.00304365926362993	0.00507663770204375	0.00323971109413913
"Erythroxylum_sechellarum"	0.0187111217674437	0.0188492281840822	0.0354441614106327	0.0311982462416507	0.0311982462416507	1.12494354135453	0.00186614901447184	0.0369210014694091	0.0177085629883923	0.0158198879402119	0.00067318672086008	0.215297016220143	0.221478431162966	0.00210438080355335	0.00187111217674437	0.00812262032327	0.00187111217674437	0.00235615352301028	0.00269274688344032	0.187490590225755	0.00244683900035802	0.00244683900035802	0.00369210014694091	0.00187111217674437	0.00023326862680898	0.00443052017632909	0.00221357037354904	0.00369210014694091	0.00235615352301028
"Soulamea_terminaloides"	0.0466340146376885	0.000107875810329956	0.00145758384562297	0.00128297744744939	0.00128297744744939	0.00139961176085388	1.19297994416546	0.00151831650585727	0.0865756403785869	9.05386265269272e-05	3.85270751178414e-06	0.0166941434929145	0.00126754077137698	0.153785894484451	0.00466340146376885	0.000334029631288598	0.00466340146376885	1.34844762912445e-05	1.54108300471365e-05	0.00023326862680898	0.159944448068005	0.159944448068005	0.000151831650585727	0.00466340146376885	0.149122493020682	0.000182197980702872	0.0108219550473234	0.000151831650585727	1.34844762912445e-05
"Aphloia_theiformis"	0.0121788366533657	0.0122687284038405	0.054628349636112	0.020306550808175	0.020306550808175	0.0221526008816455	0.00121465320468581	1.16801564198206	0.0115262836019122	0.0102969684817947	0.000438168871565732	0.140134152569324	0.144157558745126	0.0013697153159223	0.00121788366533657	0.12363010790272	0.00121788366533657	0.00153359105048006	0.00175267548626293	0.00369210014694091	0.00159261710082475	0.00159261710082475	0.116801564198206	0.00121788366533657	0.000151831650585727	0.00682854370451401	0.00144078545023902	0.116801564198206	0.00153359105048006
"Syzygium_wrightii"	0.0169951176257245	0.00102367258313107	0.0138315403222946	0.0121746370545197	0.0121746370545197	0.0132814222412943	0.0865756403785869	0.0144078545023902	1.16197309806063	0.000859153775127863	3.65597351118239e-05	0.158416765911486	0.0120281528517901	0.0125214668098958	0.00169951176257245	0.00316972799052585	0.00169951176257245	0.000127959072891384	0.000146238940447296	0.00221357037354904	0.156068592304902	0.156068592304902	0.00144078545023902	0.00169951176257245	0.0108219550473234	0.00172894254028683	0.145246637257579	0.00144078545023902	0.000127959072891384
"Craterispermum_microdon"	0.00363117682985655	0.0482794924178499	0.0494254487126146	0.0435046918355826	0.0435046918355826	0.0474596638206356	0.000362154506107709	0.0514848424089735	0.00343661510051145	1.04052028827927	0.00172426758635178	0.041781649788421	0.567284035909736	0.000408386996249119	0.000363117682985655	0.0113266653299742	0.000363117682985655	0.00603493655223123	0.00689707034540712	0.00790994397010594	0.000474846200827395	0.000474846200827395	0.00514848424089736	0.000363117682985655	4.52693132634636e-05	0.00617818108907683	0.000429576887563931	0.00514848424089736	0.00603493655223123
