"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Sorex_araneus"	"Crocidura_suaveolens"	"Arvicola_terrestris"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Allocricetulus_eversmanni"	"Micromys_minutus"	"Lagurus_lagurus"	"Sicista_subtilis"	"Ctenophthalmus_wagneri"	"Nosopsyllus_consimilis"	"Megabothris_turbidus"	"Amphipsylla_rossica"	"Nosopsyllus_mokrzeckyi"	"Leptopsylla_taschenbergi"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Ctenophthalmus_breviatus"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Hystrichopsylla_talpae"
"Clethrionomys_glareolus"	1.07509429019112	0.0686376487441487	0.0576402262543866	0.0486330790170264	0.0146449179949981	0.025683583732308	0.00589754307790103	0.0154909200026696	0.00589754307790103	0.00589754307790103	0.00589754307790103	0.00391849508507596	0.0606278414758012	0.0565511778311085	0.0548589311910634	0.0528996836485254	0.0463913660529814	0.0439896899590486	0.0509633186481917	0.00687220041039018	0.0509633186481917	0.0488230200038327	0.0456120490921921	0.0528996836485254	0.0463913660529814	0.0488230200038327
"Apodemus_uralensis"	0.0686376487441487	1.07518491961225	0.0641866256857431	0.0420834820033379	0.0146295518426863	0.025656635280997	0.00589135509205974	0.0154746661843628	0.00589135509205974	0.00589135509205974	0.00589135509205974	0.00391438361157159	0.060564227828612	0.0564918416154836	0.0548013705620023	0.0528441787562165	0.0466676184429212	0.0439931757060152	0.0509098454831712	0.0458564028561743	0.0509098454831712	0.0487717925430881	0.00657277764758533	0.0528441787562165	0.0466676184429212	0.0487717925430881
"Microtus_arvalis"	0.0624435784422521	0.069535511159555	1.06826648145185	0.0446454746596539	0.0155437387687677	0.0272598942730248	0.00625950032712762	0.0164416635102781	0.00625950032712762	0.00625950032712762	0.00625950032712762	0.00415898975944581	0.0643488294257421	0.0600219636308719	0.0582258566322414	0.0561463617525185	0.0495872222246656	0.00507611883083874	0.0540911538137337	0.0491285134768288	0.0540911538137337	0.0518194959576483	0.00657691717301143	0.0561463617525185	0.0495872222246656	0.0518194959576483
"Sorex_araneus"	0.0632230027221344	0.0547085266043393	0.0535745695915847	1.05983301178138	0.0179254923770856	0.0314369042262286	0.00721863813252869	0.0189610053478441	0.00721863813252869	0.00721863813252869	0.00721863813252869	0.00479626815262243	0.0742089447400672	0.0692190770527343	0.067147754136714	0.0647496200604028	0.00676810178400091	0.00453582805101822	0.0623794943919223	0.00657713438028529	0.0623794943919223	0.0597597523730699	0.057663991087056	0.0647496200604028	0.00676810178400091	0.0597597523730699
"Crocidura_suaveolens"	0.0475959834837437	0.0475460434887306	0.046631216306303	0.0448137309427139	1.06143109860476	0.0113713203865751	0.0158976423924054	0.00961320585554373	0.0158976423924054	0.0158976423924054	0.0158976423924054	0.000740164695340723	0.1585687531051	0.156419492340943	0.0103623057347701	0.00999222338709977	0.00560227607580651	0.00365930872971055	0.0087905726551568	0.136450548652027	0.0087905726551568	0.00784296262294221	0.136750188622106	0.00999222338709977	0.00560227607580651	0.00784296262294221
"Arvicola_terrestris"	0.055647764753334	0.0555893764421602	0.0545197885460496	0.0523948403770476	0.00758088025771672	1.04827034518359	0.00573671833708188	0.0289652224719916	0.00573671833708188	0.00573671833708188	0.00573671833708188	0.00741824195311197	0.106830594736308	0.0158540798286763	0.103855387343568	0.100146266367012	0.00655000944052748	0.00427835158444208	0.0965256135580127	0.00535732082838307	0.0965256135580127	0.00916975145937987	0.00570765069542597	0.100146266367012	0.00655000944052748	0.00916975145937987
"Cricetus_cricetus"	0.0383340300063567	0.0382938080983883	0.0375570019627657	0.0360931906626435	0.0317952847848108	0.0172101550112457	1.02941768805921	0.0156599672629107	0.0294176880592097	0.0294176880592097	0.0294176880592097	0.000719143307373228	0.29310053330685	0.289708857814715	0.0100680063032252	0.00970843464953858	0.0045120996242721	0.00294722454249019	0.00775093874167474	0.00701212445289819	0.00775093874167474	0.00631675915740427	0.00725345590070879	0.00970843464953858	0.0045120996242721	0.00631675915740427
"Microtus_oeconomus"	0.0503454900086764	0.050292665099179	0.0493249905308342	0.0474025133696103	0.00961320585554373	0.0434478337079873	0.00782998363145535	1.04106449677006	0.00782998363145535	0.00782998363145535	0.00782998363145535	0.0105222034656223	0.151081381149299	0.0173276662440426	0.147310848518712	0.142049746785901	0.00592590621216381	0.00387069827337905	0.0119166846896433	0.00519119194377307	0.0119166846896433	0.00829603188064433	0.00550814140075719	0.142049746785901	0.00592590621216381	0.00829603188064433
"Allocricetulus_eversmanni"	0.0383340300063567	0.0382938080983883	0.0375570019627657	0.0360931906626435	0.0317952847848108	0.0172101550112457	0.0294176880592097	0.0156599672629107	1.02941768805921	0.0294176880592097	0.0294176880592097	0.000719143307373228	0.29310053330685	0.289708857814715	0.0100680063032252	0.00970843464953858	0.0045120996242721	0.00294722454249019	0.00775093874167474	0.00701212445289819	0.00775093874167474	0.00631675915740427	0.00725345590070879	0.00970843464953858	0.0045120996242721	0.00631675915740427
"Micromys_minutus"	0.0383340300063567	0.0382938080983883	0.0375570019627657	0.0360931906626435	0.0317952847848108	0.0172101550112457	0.0294176880592097	0.0156599672629107	0.0294176880592097	1.02941768805921	0.0294176880592097	0.000719143307373228	0.29310053330685	0.289708857814715	0.0100680063032252	0.00970843464953858	0.0045120996242721	0.00294722454249019	0.00775093874167474	0.00701212445289819	0.00775093874167474	0.00631675915740427	0.00725345590070879	0.00970843464953858	0.0045120996242721	0.00631675915740427
"Lagurus_lagurus"	0.0383340300063567	0.0382938080983883	0.0375570019627657	0.0360931906626435	0.0317952847848108	0.0172101550112457	0.0294176880592097	0.0156599672629107	0.0294176880592097	0.0294176880592097	1.02941768805921	0.000719143307373228	0.29310053330685	0.289708857814715	0.0100680063032252	0.00970843464953858	0.0045120996242721	0.00294722454249019	0.00775093874167474	0.00701212445289819	0.00775093874167474	0.00631675915740427	0.00725345590070879	0.00970843464953858	0.0045120996242721	0.00631675915740427
"Sicista_subtilis"	0.0509404361059874	0.0508869869504307	0.0499078771133498	0.0479626815262243	0.00296065878136289	0.0445094517186718	0.00143828661474646	0.0420888138624891	0.00143828661474646	0.00143828661474646	0.00143828661474646	1.03832328081583	0.0191726599761418	0.0102024372667747	0.536525931421641	0.017364291013725	0.00599593422804668	0.00391643934832378	0.0121031892809139	0.00440676903317906	0.0121031892809139	0.0083940683043579	0.00472746396651955	0.017364291013725	0.00599593422804668	0.0083940683043579
"Ctenophthalmus_wagneri"	0.0716510853804924	0.0715759056156324	0.0701987230099005	0.0674626770364247	0.057661364765491	0.0582712334925317	0.0532910060557909	0.0549386840542905	0.0532910060557909	0.0532910060557909	0.0532910060557909	0.00174296908874017	1.08402875934947	0.0723054877183055	0.0244015672423623	0.0235300826979923	0.00843367721500706	0.00550873042292788	0.0166627471912059	0.0128855368345207	0.0166627471912059	0.0118068110668283	0.0133366154236804	0.0235300826979923	0.00843367721500706	0.0118068110668283
"Nosopsyllus_consimilis"	0.0816850346449345	0.0815993267779207	0.0800292848411625	0.0769100856141492	0.0695197743737523	0.0105693865524509	0.0643797461810478	0.00770118499735229	0.0643797461810478	0.0643797461810478	0.0643797461810478	0.00113360414075275	0.0883733738779289	1.08652994354056	0.0158704579705384	0.0153036559001621	0.00961472128208133	0.0062801677470329	0.014341007775493	0.0151629609770721	0.014341007775493	0.0134602255627888	0.0156772081791548	0.0153036559001621	0.00961472128208133	0.0134602255627888
"Megabothris_turbidus"	0.101880872211975	0.101773973900861	0.0998157542266995	0.0959253630524486	0.00592131756272579	0.0890189034373437	0.00287657322949291	0.0841776277249781	0.00287657322949291	0.00287657322949291	0.00287657322949291	0.0766465616316629	0.0383453199522837	0.0204048745335494	1.07305186284328	0.03472858202745	0.0119918684560934	0.00783287869664755	0.0242063785618278	0.00881353806635813	0.0242063785618278	0.0167881366087158	0.00945492793303911	0.03472858202745	0.0119918684560934	0.0167881366087158
"Amphipsylla_rossica"	0.114615981238472	0.114495720638469	0.112292723505037	0.107916033434005	0.00666148225806651	0.100146266367012	0.00323614488317953	0.0946998311906004	0.00323614488317953	0.00323614488317953	0.00323614488317953	0.0028940485022875	0.0431384849463191	0.0229554838502431	0.040516679032025	1.03906965478088	0.013490852013105	0.00881198853372849	0.0272321758820562	0.00991523032465289	0.0272321758820562	0.0188866536848053	0.010636793924669	0.0390696547808813	0.013490852013105	0.0188866536848053
"Nosopsyllus_mokrzeckyi"	0.201029252896253	0.202226346585992	0.198348888898662	0.022560339280003	0.00746970143440868	0.013100018881055	0.0030080664161814	0.00790120828288508	0.0030080664161814	0.0030080664161814	0.0030080664161814	0.00199864474268223	0.0309234831216926	0.028844163846244	0.0279810263975512	0.0269817040262101	1.02377436778676	0.0155098307493171	0.0259940529908494	0.0169761861238989	0.0259940529908494	0.0249023847507615	0.00979362398546481	0.0269817040262101	0.0237743677867614	0.0249023847507615
"Leptopsylla_taschenbergi"	0.285932984733816	0.285955642089099	0.0304567129850324	0.0226791402550911	0.0073186174594211	0.0128350547533262	0.00294722454249019	0.0077413965467581	0.00294722454249019	0.00294722454249019	0.00294722454249019	0.00195821967416189	0.0302980173261033	0.028260754861648	0.0274150754382664	0.0264359656011855	0.0232647461239757	1.02199571641627	0.0254682910328407	0.0131821508166411	0.0254682910328407	0.0243987031367302	0.0130462066849444	0.0264359656011855	0.0232647461239756	0.0243987031367302
