"Rhombomys_opimus"	"Cricetulus_migratorius"	"Meriones_tamariscinus"	"Allactaga_elater"	"Meriones_meridianus"	"Ellobius_talpinus"	"Pygeretmus_pumilio"	"Allactaga_major"	"Allactaga_sibirica"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Microtus_gregalis"	"Microtus_socialis"	"Microtus_arvalis"	"Pygeretmus_shitkovi"	"Dipus_sagitta"	"Stylodipus_telum"	"Spermophilus_pygmaeus"	"Xenopsylla_skrjabini"	"Xenopsylla_hirtipes"	"Xenopsylla_gerbilli"	"Xenopsylla_conformis"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_laeviceps"	"Mesopsylla_lenis"	"Coptopsylla_lamellifer"	"Echidnophaga_oschanini"	"Mesopsylla_eucta"	"Mesopsylla_tuschkan"	"Xenopsylla_magdalinae"	"Mesopsylla_hebes"	"Ophthalmopsylla_volgensis"	"Ctenophthalmus_arvalis"	"Ctenophthalmus_dolichus"	"Nosopsyllus_consimilis"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Amphipsylla_rossica"	"Nosopsyllus_fidus"	"Pectinoctenus_nemorosa"	"Citellophilus_ullus"	"Rhadinopsylla_socia"	"Ctenophthalmus_dux"	"Rhadinopsylla_cedestis"	"Rhadinopsylla_bivirgis"	"Amphipsylla_dumalis"	"Citellophilus_trispinus"	"Ctenophthalmus_breviatus"	"Paradoxopsyllus_repandus"
"Rhombomys_opimus"	1.21573533165784	0.00100346331885822	0.0302366226141002	0.0211516460353988	0.0223442201444448	0.000377727165239734	0.00516911892839857	0.000737045982383918	0.00555779334472112	0.00114089850147907	0.00428562614957113	0.000428094019392728	0.000611187426679468	0.000464558246714353	0.000909659461524998	0.00525918873760787	0.0119319926886001	0.00598915891038077	0.0420160101413362	0.0405245110552612	0.0416996025016723	0.0474085804586688	0.000153168701452663	0.0479132712830461	0.00560954349048943	0.0405245110552612	0.0449186918278558	0.0458502147415672	0.00518330691740995	4.72158956549668e-05	0.00185371177794714	0.00488187157466477	0.00613806643514568	0.0405245110552612	0.00169666976689621	0.000928558469049133	0.0405245110552613	0.000291713818573003	0.00288739137430548	8.14927501056475e-05	0.0426842698134113	0.0405245110552612	4.72158956549668e-05	0.0405245110552613	0.0405245110552613	4.72158956549668e-05	7.1675951347016e-05	6.11187426679468e-05	0.0405245110552613
"Cricetulus_migratorius"	0.00215027854041048	1.10045397520276	0.00711894764579016	0.0207374256464935	0.00607557749689957	0.00604570717581617	0.00814008062620051	0.0124740462520976	0.00838522033530432	0.057935630121114	0.017953505910229	0.0117957780946315	0.0360388710897452	0.0230696459402575	0.00674050713900336	0.0006603004668714	0.00739947165485046	0.000158363994860074	0.000996609908203324	7.1675951347016e-05	0.00122375515392999	0.00250488428075137	0.0827421146659909	0.00126691195888059	0.00510915823813413	7.1675951347016e-05	0.00118772996145056	0.00667959600046361	0.00409812038796262	0.000755713396977021	0.00406960894479633	0.0872142784126593	0.0982427416070127	7.1675951347016e-05	0.096370974199932	0.0893382527600037	7.1675951347016e-05	0.0901909427650083	0.00566426563305393	0.00413825929436529	0.000580172211760599	7.16759513470159e-05	0.00075571339697702	7.1675951347016e-05	7.1675951347016e-05	0.00075571339697702	0.0786038553716256	0.00360388710897453	7.1675951347016e-05
"Meriones_tamariscinus"	0.0647927627445005	0.00711894764579016	1.0796605378309	0.025818432044529	0.0390002309033108	0.00546185005449046	0.0157978695132603	0.00552201994958596	0.0112789274783318	0.0203789711925517	0.00190869893479016	0.00494158882593518	0.00603714295322705	0.0053745398250237	0.00896383700874959	0.00952447255350332	0.0106620516490504	0.011090452225806	0.00349251521428132	0.00215975875815001	0.00359411609395718	0.0869938671677282	0.00196413705988156	0.0887236178064482	0.0832545756370231	0.00215975875815002	0.0831783916935452	0.0109148821104107	0.00825085836730501	0.000682731256811308	0.00348258674190467	0.00893731223066185	0.08875506338547	0.00215975875815001	0.0070536991932635	0.00288596784433596	0.00215975875815001	0.00346360799270822	0.0805489843336896	0.00145564079946798	0.0792783686032141	0.00215975875815001	0.000682731256811307	0.00215975875815001	0.00215975875815001	0.000682731256811307	0.000508496260413583	0.000603714295322706	0.00215975875815002
"Allactaga_elater"	0.0352527433923313	0.0161291088361616	0.0200810027013004	1.06668431794134	0.0175093980600061	0.00448914616580922	0.0190293144125632	0.0196166773428681	0.0362771119721926	0.011448868376652	0.0117504714990291	0.0085904444584247	0.0102902280875896	0.00915605540315202	0.0122782530063782	0.0138346332129687	0.0203341733194741	0.000581385145095842	0.00371686311134531	0.00117509144641104	0.0604353313320409	0.0670792867770908	0.00196985551520097	0.00465108116076674	0.069933643335185	0.00117509144641104	0.00436038858821882	0.070151058553336	0.0712670453525959	0.000561143270726153	0.0661573973066605	0.0739884414200361	0.0729486251943999	0.00117509144641104	0.0692021847818659	0.00495729024046479	0.00117509144641104	0.0045248875578186	0.00463079794999557	0.000817776312617997	0.00260944878221821	0.00117509144641104	0.000561143270726153	0.00117509144641104	0.00117509144641104	0.000561143270726153	0.00115207920258297	0.00102902280875896	0.00117509144641104
"Meriones_meridianus"	0.0670326604333344	0.0085058084956594	0.0546003232646351	0.0315169165080109	1.06085306281167	0.00730078535952583	0.0118792738313159	0.00718147882419059	0.012326194237227	0.00899210049787939	0.0105540846545593	0.00648473342967585	0.00774100405852889	0.00688108321093472	0.00129032565133472	0.0125031706720958	0.00272769387462694	0.0149626335181257	0.00257538374877285	0.00223442201444448	0.00398536182044509	0.117096483859967	0.00124985064239563	0.119701068145006	0.00754712546721643	0.00223442201444448	0.112219751385943	0.114547210863343	0.0079352228609901	0.000912598169940729	0.00418047236708841	0.00749858346458301	0.118637762092295	0.00223442201444448	0.00773983455085563	0.00378296515734174	0.00223442201444448	0.00317079825007097	0.00602722521195122	0.000642292892705671	0.00613444510477556	0.00223442201444448	0.000912598169940729	0.00223442201444448	0.00223442201444448	0.000912598169940729	0.000607557749689957	0.000774100405852889	0.00223442201444448
"Ellobius_talpinus"	0.001416476869649	0.0105799875576783	0.00955823759535831	0.0101005788730708	0.00912598169940729	1.24093097924673	0.000608367701629638	0.0092216737596837	0.0008626800715034	0.010718114927014	0.000599768747702732	0.00885761427560195	0.0102115182877302	0.00937064158317569	0.000265177589175992	0.000313035002271919	0.000373493502959008	0.0002190060429876	9.39025835248428e-05	4.72158956549668e-05	0.00060835916638112	0.00228194734370114	0.00152129303462088	0.0017520483439008	0.00144312361985167	4.72158956549668e-05	0.001642545322407	0.00178323276412635	0.000848402679018054	0.155116372405842	0.00218435690449044	0.00169211318067155	0.165128412759424	4.72158956549668e-05	0.00841671092683044	0.00264240632134436	4.72158956549668e-05	0.00410421846058985	0.00152435685715887	0.000765579637643859	0.000729947152466274	4.72158956549668e-05	0.155116372405842	4.72158956549668e-05	4.72158956549668e-05	0.155116372405842	0.000755713396977021	0.00102115182877302	4.72158956549668e-05
"Pygeretmus_pumilio"	0.0193841959814946	0.0142451410958509	0.0276462716482055	0.0428159574282673	0.0148490922891448	0.000608367701629638	1.06019321469329	0.00206968641287752	0.0400716263589667	0.026678506867083	0.0237168226008496	0.000947890634053073	0.00237983308346848	0.0013716033309459	0.0122354632795624	0.0156717873909306	0.0279004348321682	0.000547437704549578	0.00413369422007085	0.000646139866049821	0.00302480416762022	0.0104023939334249	0.00292311771163814	0.00437950163639662	0.0149069808005362	0.000646139866049821	0.00410578278412183	0.1449938316359	0.146315479975882	7.60459627037047e-05	0.00673077467294666	0.150426712793123	0.00988597515148161	0.000646139866049821	0.00635028627070589	0.00711390478679326	0.000646139866049821	0.00338970157514263	0.136404493159181	0.00190560763336307	0.00262087355520735	0.00064613986604982	7.60459627037047e-05	0.000646139866049821	0.000646139866049821	7.60459627037047e-05	0.00101751007827506	0.000237983308346848	0.000646139866049821
"Allactaga_major"	0.00368522991191959	0.0291061079215609	0.0128847132157006	0.0588500320286043	0.011969131373651	0.0122955650129116	0.00275958188383669	1.05439126861452	0.0334166390684256	0.0289326996613028	0.00235843081341889	0.0240007705756742	0.0276922779450816	0.0253941729591018	0.00154440951989016	0.00134387510540884	0.00240974894996573	0.000298678772359121	0.000424059615809702	0.000122840997063986	0.00339228722087534	0.00584550579285697	0.0041456291130617	0.00238943017887297	0.00821876778763649	0.000122840997063986	0.00224009079269341	0.00866888380279906	0.00759324526123142	0.00153694562661395	0.182342988233074	0.0101154583757711	0.199802931459813	0.000122840997063986	0.19614873603757	0.00730792870980635	0.000122840997063986	0.0111472190674202	0.00333190579812268	0.00206662140437877	0.00104317765532831	0.000122840997063986	0.00153694562661395	0.000122840997063986	0.000122840997063986	0.00153694562661395	0.00207900770868293	0.00276922779450816	0.000122840997063986
"Allactaga_sibirica"	0.0166733800341634	0.011739308469426	0.0157904984696645	0.0652988015499466	0.012326194237227	0.000690144057202721	0.0320573010871733	0.0200499834410553	1.06208332941619	0.00321810023209453	0.0195861751540957	0.00118703210010849	0.002044124437883	0.00137477305282713	0.0211682629217914	0.0131266852159594	0.0345304005890529	0.000388838867470399	0.00487207940810373	0.000555779334472112	0.00418349053169137	0.00982567400723708	0.0010683863358229	0.00311071093976319	0.120572302690751	0.000555779334472112	0.00291629150602799	0.118895968058612	0.121441178152357	8.62680071503401e-05	0.113177708045681	0.127554457138028	0.0112148409295442	0.000555779334472112	0.00876806075083798	0.00453716130529382	0.000555779334472112	0.00150192762174905	0.00536491968602231	0.000229864302292466	0.00168367208230529	0.000555779334472112	8.626800715034e-05	0.000555779334472112	0.000555779334472112	8.626800715034e-05	0.000838522033530432	0.0002044124437883	0.000555779334472112
"Apodemus_uralensis"	0.00244478250316942	0.057935630121114	0.0203789711925517	0.014719973627124	0.00642292892705671	0.00612463710115087	0.0152448610669046	0.0123997284262726	0.00229864302292466	1.10853158704036	0.0122821399178509	0.0118806847563911	0.0361625145291553	0.0232315935886148	0.000974090902107872	0.000644332265501975	0.00136564415278346	0.000290590192303906	0.00025219826920358	8.14927501056475e-05	0.000899269062723644	0.00315828582127279	0.0833190869401049	0.00232472153843125	0.00291750965900334	8.14927501056475e-05	0.00217942644227929	0.00572405721072666	0.00328503683374696	0.000765579637643859	0.00311426201928924	0.00955275910690553	0.0995253528937017	8.14927501056475e-05	0.0966618395638841	0.0889823617126624	8.14927501056475e-05	0.0908072706577896	0.0825420760785707	0.0791808276457397	0.00153713354957362	8.14927501056475e-05	0.000765579637643859	8.14927501056475e-05	8.14927501056475e-05	0.000765579637643859	0.00413825929436529	0.00361625145291554	8.14927501056475e-05
"Allactaga_severtzovi"	0.0214281307478557	0.0418915137905344	0.0044536308478437	0.0352514144970874	0.0175901410909323	0.000799691663603643	0.0316224301344661	0.00235843081341889	0.0326436252568261	0.0286583264749854	1.05228507238815	0.00142245643934823	0.0266547427821728	0.00243630639544891	0.0149517754230008	0.0016872284635559	0.0168262292410158	0.000372186883087125	0.0028175496800555	0.000714271024928522	0.00267268294143338	0.00517162065554727	0.00503927430467999	0.002977495064697	0.0113821134421963	0.000714271024928522	0.00279140162315344	0.187029708741042	0.0117006639800117	9.99614579504554e-05	0.00561584624442396	0.193389897102936	0.0129949895335592	0.000714271024928522	0.0108178974773838	0.183085593980922	0.000714271024928522	0.00811079964880542	0.00631794357558177	0.00204702331964181	0.00103238751406022	0.000714271024928522	9.99614579504553e-05	0.000714271024928522	0.000714271024928522	9.99614579504553e-05	0.00299225098503817	0.00266547427821728	0.000714271024928522
"Microtus_gregalis"	0.00321070514544546	0.0412852233312102	0.0172955608907731	0.0386570000629112	0.0162118335741896	0.0177152285512039	0.00189578126810615	0.0360011558635114	0.00296758025027124	0.0415823966473688	0.00213368465902235	1.03459372889959	0.039870640648016	0.0365943843796909	0.000858659052832749	0.000836429594182555	0.00122819330584472	0.000395147209166792	0.000260547668078772	0.000107023504848182	0.00225463461945436	0.00532032258190275	0.00591911571275565	0.00316117767333433	0.00404795527255587	0.000107023504848182	0.00296360406875094	0.00476516277025077	0.0030439733599228	0.00221440356890049	0.00844456178355187	0.00635408935808027	0.287872463957064	0.000107023504848182	0.28280147982426	0.0102617938873943	0.000107023504848182	0.0160052438408391	0.00444254105409483	0.00297017118909777	0.00134242071133198	0.000107023504848182	0.00221440356890049	0.000107023504848182	0.000107023504848182	0.00221440356890049	0.00294894452365788	0.00398706406480161	0.000107023504848182
