"Medusagyne_oppositifolia"	"Nephrosperma_vanhoutteanum"	"Deckenia_nobilis"	"Psychotria_pervillei"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Mimusops_sechellarum"	"Canthium_bibracteatum"	"Timonius_sechellensis"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_088"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Geron_seychellarum"	"Unidentified_sp2_M_PL_088"	"Mabuya_sechellensis"	"Musca_domestica"	"Parasarcophaga_hirticeps"	"Rhiparida_seychellensis"	"Rhynchium_brunneum"	"Cratopus_aurostriatus"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_088"	"Lampides_boeticus"	"Lygistorrhina_sp1_M_PL_088"	"Scaptodrosophila_sp1_M_PL_088"	"Unidentified_sp1_M_PL_088"
"Canthium_bibracteatum"	0.0171420142407253	0.0631622716641664	0.0309025426479338	0.0370994079777124	0.0576035351290613	0.0315247920331022	0.000821755970363994	0.0129242977369943	0.0279114024501638	0.00219963426283463	1.05132264274621	0.000719036474068495	0.206254598374748	0.1974337638188	0.0120843392720308	0.00575229179254796	0.0118447823101291	0.187289922368344	0.003584095443825	0.00586283575358884	0.00657236032347804	0.00263176131934026	0.000205438992590998	0.000952334124484738	0.003584095443825	0.00480029459408845	0.000952334124484737	0.00480029459408845	0.000952334124484738	0.000952334124484738	0.00394059900413777	0.00263176131934026	0.000952334124484738	0.00263176131934026
"Timonius_sechellensis"	0.00255287834448984	0.00687816541639843	0.00468044906475022	0.0765747537523967	0.00511396248927564	0.000991164083651079	0.0837258693908716	0.000781425514583808	0.000826594894387974	0.0757908252433098	0.00215710942220548	1.07326013571701	0.0118968995430271	0.00198787237063764	0.0105853171525205	0.586081085736102	0.0202455162103775	0.0106441162225401	0.000428416800377148	0.00048194660432922	0.000410485736139653	0.000286590225683268	0.0209314673477179	0.00014182657469388	0.000428416800377148	0.00042616354077297	0.00014182657469388	0.00042616354077297	0.00014182657469388	0.00014182657469388	0.000123895510456385	0.000286590225683268	0.00014182657469388	0.000286590225683268
"Apis_mellifera"	0.0785108025025624	0.0926625635033081	0.0706756104920236	0.0686139777515532	0.0777472151962953	0.0727391630153654	0.00151071740228915	0.0653399493064773	0.0649546314461821	0.00383862553202444	0.0687515327915825	0.00132187772700301	1.08523741388994	0.0559639680942287	0.0256338499265606	0.0105750218160241	0.0201339824401715	0.0303752107632037	0.00822265139611353	0.0201959274725905	0.0129533355228918	0.00386094014597117	0.000377679350572288	0.00436171125014236	0.00822265139611353	0.00647893459969127	0.00436171125014235	0.00647893459969127	0.00436171125014236	0.00436171125014236	0.00909239537692067	0.00386094014597117	0.00436171125014236	0.00386094014597117
"Lasioglossum_mahense"	0.0115868891041514	0.12133055731399	0.100636836413226	0.0114887619582453	0.111492990944052	0.105877310853554	0.000378642356311932	0.00632269224519799	0.0946874529890125	0.00381633851775362	0.0987168819094001	0.00033131206177294	0.083945952141343	1.08028546777392	0.0197148557458585	0.00265049649418352	0.0278802116478455	0.0322354313631012	0.00569915594942464	0.0066361129493824	0.0182901037447771	0.0050554398880829	9.46605890779829e-05	0.000643716061341744	0.00569915594942465	0.00929108257867098	0.000643716061341743	0.00929108257867098	0.000643716061341743	0.000643716061341743	0.0132346638566942	0.0050554398880829	0.000643716061341743	0.0050554398880829
"Ornidia_obesa"	0.165696458726997	0.166383405439185	0.140470062891088	0.140655056858948	0.0135871626011248	0.0081674468219335	0.00302437632929158	0.00526655116175459	0.00566858820905239	0.00603797388513808	0.00906325445402308	0.00264632928813013	0.0576761623347615	0.0295722836187877	1.05127864068022	0.0211706343050411	0.0271331567760636	0.0271573299597655	0.0161380007114659	0.00824927968373804	0.00795357274604108	0.00693264189329939	0.000756094082322894	0.00920535881816649	0.0161380007114659	0.00113226355009373	0.00920535881816648	0.00113226355009373	0.00920535881816649	0.00920535881816649	0.00102093085274169	0.00693264189329939	0.00920535881816649	0.00693264189329939
"Nectarinia_dussumieri"	0.00510575668897969	0.0137563308327969	0.00936089812950045	0.153149507504793	0.0102279249785513	0.00198232816730216	0.167451738781743	0.00156285102916762	0.00165318978877595	0.15158165048662	0.00431421884441097	0.146520271434025	0.0237937990860541	0.00397574474127528	0.021170634305041	1.1721621714722	0.040491032420755	0.0212882324450801	0.000856833600754295	0.00096389320865844	0.000820971472279305	0.000573180451366536	0.0418629346954358	0.00028365314938776	0.000856833600754296	0.00085232708154594	0.00028365314938776	0.00085232708154594	0.00028365314938776	0.00028365314938776	0.00024779102091277	0.000573180451366536	0.00028365314938776	0.000573180451366535
"Phelsuma_sp1_M_PL_088"	0.0111980876006314	0.164320668727846	0.143463186217173	0.0138515839262185	0.155949113554647	0.008511390779127	0.00578443320296499	0.00451031620011004	0.00600177426100212	0.139131146411757	0.00888358673259682	0.00506137905259437	0.0453014604903859	0.0418203174717682	0.0271331567760636	0.0404910324207549	1.0725581388733	0.0230544997727575	0.00746881050813975	0.00797427358035441	0.00791061837771777	0.0068466945303269	0.00144610830074125	0.000622115977812856	0.00746881050813975	0.0129957594628872	0.000622115977812856	0.0129957594628872	0.000622115977812856	0.000622115977812856	0.00106392384739088	0.0068466945303269	0.000622115977812856	0.0068466945303269
"Neophyllomyza_approximatonervis"	0.0127543938376379	0.1649805091677	0.0141028089823535	0.142493708156476	0.156381004634021	0.0105322783296938	0.00304117606358288	0.00588314487029049	0.00782633026578812	0.00554284152722971	0.140467441776258	0.00266102905563502	0.0683442242172083	0.0483531470446518	0.0271573299597655	0.0212882324450802	0.0230544997727575	1.06112889208376	0.00758276531741184	0.00834497409956014	0.00819072267319924	0.00687418788198751	0.00076029401589572	0.000708577435424327	0.00758276531741184	0.0130317503861684	0.000708577435424327	0.0130317503861684	0.000708577435424327	0.000708577435424327	0.00131653479121172	0.00687418788198751	0.000708577435424327	0.00687418788198751
"Hemipyrellia_germana"	0.314859803401165	0.302064310755642	0.00938215464128596	0.00820006275643639	0.00790183177393357	0.00731250214998343	0.000244809600215513	0.00554897715847074	0.00348045183638454	0.00208141102722351	0.0053761431657375	0.000214208400188574	0.0370019312825109	0.0170974678482739	0.0322760014229317	0.00171366720150859	0.0149376210162795	0.0151655306348237	1.03007822424822	0.0139732572377694	0.0135000757168997	0.0125860129481517	6.12024000538783e-05	0.0174922113000647	0.0300782242482165	0.000658485981161131	0.0174922113000647	0.000658485981161131	0.0174922113000647	0.0174922113000647	0.000914062768747928	0.0125860129481518	0.0174922113000647	0.0125860129481518
"Megachile_seychellensis"	0.0163717901511873	0.31352912017155	0.0107638984215163	0.00943851861613679	0.0117685331186966	0.0110057251758494	0.000275398059616697	0.275535904216819	0.00670801010549323	0.00223454169725321	0.00879425363038326	0.00024097330216461	0.0908816736266573	0.0199083388481472	0.0164985593674761	0.00192778641731688	0.0159485471607088	0.0166899481991203	0.0139732572377694	1.08194768939469	0.0144394289874624	0.0130637133404813	6.88495149041743e-05	0.000909543897288184	0.0139732572377694	0.000980711093224715	0.000909543897288183	0.000980711093224715	0.000909543897288184	0.000909543897288184	0.00137571564698118	0.0130637133404813	0.000909543897288184	0.0130637133404812
"Geron_seychellarum"	0.0139085012040191	0.305457148933567	0.011776907597857	0.00747965060360287	0.0129122128141598	0.287991950475375	0.000234563277794087	0.00684819112758857	0.00781085981691724	0.00218289746249927	0.00985854048521705	0.000205242868069826	0.0582900098530133	0.0548703112343314	0.0159071454920822	0.00164194294455861	0.0158212367554355	0.0163814453463985	0.0135000757168997	0.0144394289874624	1.04872637501499	0.0127273812055653	5.86408194485218e-05	0.000772694511334392	0.0135000757168997	0.00107601773451332	0.000772694511334391	0.00107601773451332	0.000772694511334391	0.000772694511334391	0.0359989938094219	0.0127273812055653	0.000772694511334391	0.0127273812055653
"Unidentified_sp2_M_PL_088"	0.0208832562206559	0.576284279883743	0.0113478582288402	0.00912047518631231	0.0123475976980192	0.011543339327797	0.000327531686495163	0.00846232674322622	0.00445819001702704	0.00370993749084672	0.0078952839580208	0.000286590225683268	0.0347484613137406	0.0303326393284974	0.0277305675731976	0.00229272180546614	0.0273867781213076	0.0274967515279501	0.0251720258963035	0.0261274266809625	0.0254547624111306	1.02401184499516	8.18829216237908e-05	0.00116018090114755	0.0251720258963035	0.00102896647483493	0.00116018090114755	0.00102896647483493	0.00116018090114755	0.00116018090114755	0.00144291741597462	0.024011844995156	0.00116018090114755	0.0240118449951559
"Mabuya_sechellensis"	0.000729393812711384	0.00196519011897098	0.00133727116135721	0.0218785010721134	0.00146113213979304	0.000283189738186022	0.595350248397392	0.000223264432738231	0.000236169969825135	0.0216545214980885	0.000616316977772995	0.0209314673477179	0.00339911415515059	0.000567963534467897	0.00302437632929158	0.167451738781743	0.00578443320296499	0.00304117606358288	0.000122404800107756	0.000137699029808349	0.000117281638897044	8.18829216237908e-05	1.14883756209935	4.05218784839658e-05	0.000122404800107756	0.00012176101164942	4.05218784839657e-05	0.00012176101164942	4.05218784839657e-05	4.05218784839657e-05	3.53987172732528e-05	8.18829216237907e-05	4.05218784839657e-05	8.18829216237907e-05
"Musca_domestica"	0.608836350581674	0.0278443416275412	0.00741645105373172	0.00727965032656047	0.00345606584984797	0.00308166497216986	0.000162087513935863	0.00263562757371527	0.00250271365574205	0.000452884563600308	0.00285700237345421	0.00014182657469388	0.0392554012512812	0.00386229636805046	0.036821435272666	0.00113461259755104	0.00248846391125142	0.00283430974169731	0.0349844226001294	0.00181908779457637	0.00154538902266878	0.00116018090114755	4.05218784839657e-05	1.03382424169898	0.0349844226001294	0.000288005487487331	0.0338242416989819	0.000288005487487331	0.0338242416989819	0.0338242416989819	0.000385208121521233	0.00116018090114755	0.0338242416989819	0.00116018090114755
"Parasarcophaga_hirticeps"	0.314859803401165	0.302064310755642	0.00938215464128596	0.00820006275643638	0.00790183177393357	0.00731250214998343	0.000244809600215513	0.00554897715847074	0.00348045183638454	0.00208141102722351	0.0053761431657375	0.000214208400188574	0.0370019312825109	0.0170974678482739	0.0322760014229318	0.00171366720150859	0.0149376210162795	0.0151655306348237	0.0300782242482164	0.0139732572377694	0.0135000757168997	0.0125860129481518	6.12024000538782e-05	0.0174922113000647	1.03007822424822	0.000658485981161131	0.0174922113000647	0.000658485981161131	0.0174922113000647	0.0174922113000647	0.000914062768747928	0.0125860129481518	0.0174922113000647	0.0125860129481517
"Rhiparida_seychellensis"	0.00518409877477196	0.0246951953960383	0.0149490200956716	0.0107476378087497	0.56825319656041	0.00898455195353364	0.00048704404659768	0.00372982284645799	0.00788500858918112	0.00692404327221658	0.0144008837822653	0.00042616354077297	0.0583104113972214	0.0557464954720259	0.00452905420037492	0.00340930832618376	0.0519830378515488	0.0521270015446737	0.00131697196232226	0.00196142218644943	0.00215203546902663	0.00102896647483493	0.00012176101164942	0.000288005487487331	0.00131697196232226	1.0473544330467	0.000288005487487331	0.0473544330467008	0.000288005487487331	0.000288005487487331	0.0011230689941917	0.00102896647483493	0.000288005487487331	0.00102896647483493
"Rhynchium_brunneum"	0.608836350581674	0.0278443416275412	0.00741645105373172	0.00727965032656047	0.00345606584984797	0.00308166497216986	0.000162087513935863	0.00263562757371527	0.00250271365574205	0.000452884563600308	0.00285700237345421	0.00014182657469388	0.0392554012512812	0.00386229636805046	0.0368214352726659	0.00113461259755104	0.00248846391125142	0.00283430974169731	0.0349844226001294	0.00181908779457637	0.00154538902266878	0.00116018090114755	4.05218784839657e-05	0.0338242416989819	0.0349844226001294	0.000288005487487331	1.03382424169898	0.000288005487487331	0.0338242416989819	0.0338242416989819	0.000385208121521233	0.00116018090114755	0.0338242416989819	0.00116018090114755
"Cratopus_aurostriatus"	0.00518409877477196	0.0246951953960383	0.0149490200956716	0.0107476378087497	0.56825319656041	0.00898455195353364	0.00048704404659768	0.00372982284645799	0.00788500858918113	0.00692404327221658	0.0144008837822653	0.00042616354077297	0.0583104113972214	0.0557464954720259	0.00452905420037492	0.00340930832618376	0.0519830378515488	0.0521270015446737	0.00131697196232226	0.00196142218644943	0.00215203546902663	0.00102896647483493	0.00012176101164942	0.000288005487487331	0.00131697196232226	0.0473544330467008	0.000288005487487331	1.0473544330467	0.000288005487487331	0.000288005487487331	0.0011230689941917	0.00102896647483493	0.000288005487487331	0.00102896647483493
"Eristalinus_vicarians"	0.608836350581674	0.0278443416275412	0.00741645105373172	0.00727965032656047	0.00345606584984797	0.00308166497216986	0.000162087513935863	0.00263562757371527	0.00250271365574205	0.000452884563600308	0.00285700237345421	0.00014182657469388	0.0392554012512812	0.00386229636805046	0.0368214352726659	0.00113461259755104	0.00248846391125142	0.00283430974169731	0.0349844226001294	0.00181908779457637	0.00154538902266878	0.00116018090114755	4.05218784839657e-05	0.0338242416989819	0.0349844226001294	0.000288005487487331	0.0338242416989819	0.000288005487487331	1.03382424169898	0.0338242416989819	0.000385208121521233	0.00116018090114755	0.0338242416989819	0.00116018090114755
"Hemipyrellia_sp1_M_PL_088"	0.608836350581674	0.0278443416275412	0.00741645105373172	0.00727965032656047	0.00345606584984797	0.00308166497216986	0.000162087513935863	0.00263562757371527	0.00250271365574205	0.000452884563600308	0.00285700237345421	0.00014182657469388	0.0392554012512812	0.00386229636805046	0.036821435272666	0.00113461259755104	0.00248846391125142	0.00283430974169731	0.0349844226001294	0.00181908779457637	0.00154538902266878	0.00116018090114755	4.05218784839658e-05	0.0338242416989819	0.0349844226001294	0.000288005487487331	0.0338242416989819	0.000288005487487331	0.0338242416989819	1.03382424169898	0.000385208121521233	0.00116018090114755	0.0338242416989819	0.00116018090114755
"Lampides_boeticus"	0.00693374618738219	0.034630017983391	0.0122059569668737	0.00583882602089343	0.0134768279303005	0.564440561622953	0.000141594869093011	0.00523405551195092	0.0111635296168075	0.000655857434151823	0.0118217970124133	0.000123895510456385	0.0818315583922861	0.0794079831401654	0.00408372341096675	0.000991164083651079	0.0042556953895635	0.00526613916484689	0.00182812553749586	0.00275143129396236	0.0719979876188437	0.00144291741597462	3.53987172732528e-05	0.000385208121521233	0.00182812553749586	0.00112306899419171	0.000385208121521233	0.0011230689941917	0.000385208121521233	0.000385208121521233	1.07055507020287	0.00144291741597462	0.000385208121521233	0.00144291741597462
"Lygistorrhina_sp1_M_PL_088"	0.0208832562206559	0.576284279883743	0.0113478582288402	0.00912047518631231	0.0123475976980192	0.011543339327797	0.000327531686495163	0.00846232674322621	0.00445819001702704	0.00370993749084672	0.00789528395802079	0.000286590225683268	0.0347484613137406	0.0303326393284974	0.0277305675731976	0.00229272180546614	0.0273867781213076	0.0274967515279501	0.0251720258963035	0.0261274266809625	0.0254547624111306	0.024011844995156	8.18829216237908e-05	0.00116018090114755	0.0251720258963035	0.00102896647483493	0.00116018090114755	0.00102896647483493	0.00116018090114755	0.00116018090114755	0.00144291741597462	1.02401184499516	0.00116018090114755	0.0240118449951559
"Scaptodrosophila_sp1_M_PL_088"	0.608836350581674	0.0278443416275412	0.00741645105373172	0.00727965032656047	0.00345606584984797	0.00308166497216986	0.000162087513935863	0.00263562757371527	0.00250271365574205	0.000452884563600308	0.00285700237345421	0.00014182657469388	0.0392554012512812	0.00386229636805046	0.0368214352726659	0.00113461259755104	0.00248846391125142	0.00283430974169731	0.0349844226001294	0.00181908779457637	0.00154538902266878	0.00116018090114755	4.05218784839657e-05	0.0338242416989819	0.0349844226001294	0.000288005487487331	0.0338242416989819	0.000288005487487331	0.0338242416989819	0.0338242416989819	0.000385208121521233	0.00116018090114755	1.03382424169898	0.00116018090114755
"Unidentified_sp1_M_PL_088"	0.0208832562206559	0.576284279883743	0.0113478582288402	0.00912047518631231	0.0123475976980192	0.011543339327797	0.000327531686495163	0.00846232674322621	0.00445819001702704	0.00370993749084672	0.00789528395802079	0.000286590225683268	0.0347484613137406	0.0303326393284974	0.0277305675731976	0.00229272180546614	0.0273867781213076	0.0274967515279501	0.0251720258963035	0.0261274266809625	0.0254547624111306	0.024011844995156	8.18829216237908e-05	0.00116018090114755	0.0251720258963035	0.00102896647483493	0.00116018090114755	0.00102896647483493	0.00116018090114755	0.00116018090114755	0.00144291741597462	0.0240118449951559	0.00116018090114755	1.02401184499516
