"Cnidoscolus_halteris"	"Tacinga_palmadora"	"Oxalis_psoraleoides"	"Melocactus_zehntneri"	"Melochia_tomentosa"	"Tabebuia_impetiginosa"	"Unidentified_sp1_M_PL_067"	"Cnidoscolus_obtusifolius"	"Cissus_simsiana"	"Bauhinia_cheilantha"	"Plumbago_scandens"	"Jatropha_mollissima"	"Encholirium_spectabile"	"Ipomoea_sp1_M_PL_067"	"Tacinga_inamoena"	"Ruellia_asperula"	"Allamanda_blanchetii"	"Cissus_verticillata"	"Pithecoseris_pacourinoides"	"Pilosocereus_sp1_M_PL_067"	"Ceiba_glaziovii"	"Conocliniopsis_prasiifolia"	"Dioclea_grandiflora"	"Hyptis_pectinata"	"Anadenanthera_macrocarpa"	"Caesalpinia_pyramidalis"	"Croton_blanchetianus"	"Pilosocereus_gounellei"	"Psidium_sp1_M_PL_067"	"Staelia_galioides"	"Walteria_rotundifolia"	"Chlorostilbon_lucidus"	"Eupetomena_macroura"	"Heliomaster_squamosus"	"Chrysolampis_mosquitus"	"Calliphlox_amethystina"
"Plumbago_scandens"	0.0224180108328719	0.0224180108328719	0.00574584114439269	0.0189257548912761	0.0212971102912284	0.0212971102912284	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.0212971102912284	1.01892575489128	0.0202461192017829	0.0199767459807215	0.00679683223383812	0.0189257548912761	0.00574584114439269	0.00679683223383812	0.00574584114439269	0.00574584114439269	0.0131799137468834	0.00679683223383812	0.00574584114439269	0.00679683223383812	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.00105099108944543	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.333258786374776	0.289958102431434	0.0231218039677994	0.0158443717260822	0.00448360216657439
"Jatropha_mollissima"	0.0320732384054026	0.0320732384054026	0.00410400365336148	0.0134974128011886	0.0304695764851324	0.0304695764851324	0.00410400365336148	0.00410400365336148	0.00410400365336148	0.0304695764851324	0.0134974128011886	1.02927969232202	0.0146872969642984	0.00529388781647122	0.0134974128011886	0.00410400365336148	0.00529388781647122	0.00410400365336148	0.00410400365336148	0.00939340914782714	0.00529388781647122	0.00410400365336148	0.00529388781647122	0.00410400365336148	0.00410400365336148	0.00410400365336148	0.00118988416310974	0.00410400365336148	0.00410400365336148	0.00410400365336148	0.00410400365336148	0.238032211894966	0.206655001252197	0.0261774515884143	0.189387354250009	0.00641464768108051
"Encholirium_spectabile"	0.0251428546488543	0.0251428546488543	0.00416241935224114	0.0133178306538143	0.0238857119164116	0.0238857119164116	0.00416241935224114	0.00416241935224114	0.00416241935224114	0.0238857119164116	0.0133178306538143	0.0146872969642984	1.02251624560593	0.0133608343043544	0.0133178306538143	0.00416241935224114	0.0133608343043544	0.00416241935224114	0.00416241935224114	0.00915541130157319	0.0133608343043544	0.00416241935224114	0.0133608343043544	0.00416241935224114	0.00416241935224114	0.00416241935224114	0.00919841495211322	0.00416241935224114	0.00416241935224114	0.00416241935224114	0.00416241935224114	0.241420322429986	0.20141904863461	0.202365128946491	0.0164335957258083	0.00502857092977086
"Ipomoea_sp1_M_PL_067"	0.0223002641551582	0.0223002641551582	0.0057658635528199	0.00679683223383812	0.0211852509474003	0.0211852509474003	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0211852509474003	0.00679683223383812	0.00794083172470682	0.0200412514565315	1.01901028277551	0.00679683223383812	0.0057658635528199	0.0190102827755133	0.0057658635528199	0.0057658635528199	0.00103096868101822	0.0190102827755133	0.0057658635528199	0.0190102827755133	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0132444192226934	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.334420086063554	0.0226813109824008	0.291377222899255	0.0137279938904245	0.00446005283103163
"Tacinga_inamoena"	0.0224180108328719	0.0224180108328719	0.00574584114439269	0.0189257548912761	0.0212971102912284	0.0212971102912284	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.0212971102912284	0.0189257548912761	0.0202461192017829	0.0199767459807215	0.00679683223383812	1.01892575489128	0.00574584114439269	0.00679683223383812	0.00574584114439269	0.00574584114439269	0.0131799137468834	0.00679683223383812	0.00574584114439269	0.00679683223383812	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.00105099108944543	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.00574584114439269	0.333258786374776	0.289958102431434	0.0231218039677994	0.0158443717260822	0.00448360216657439
"Ruellia_asperula"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	1.0105361513377	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Allamanda_blanchetii"	0.0223002641551582	0.0223002641551582	0.0057658635528199	0.00679683223383812	0.0211852509474003	0.0211852509474003	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0211852509474003	0.00679683223383812	0.00794083172470682	0.0200412514565315	0.0190102827755133	0.00679683223383812	0.0057658635528199	1.01901028277551	0.0057658635528199	0.0057658635528199	0.00103096868101822	0.0190102827755133	0.0057658635528199	0.0190102827755133	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0132444192226934	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.334420086063554	0.0226813109824008	0.291377222899255	0.0137279938904245	0.00446005283103163
"Cissus_verticillata"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	1.0105361513377	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Pithecoseris_pacourinoides"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	1.0105361513377	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Pilosocereus_sp1_M_PL_067"	0.0308280356362465	0.0308280356362465	0.00095553095108364	0.0263598274937668	0.0292866338544342	0.0292866338544342	0.00095553095108364	0.00095553095108364	0.00095553095108364	0.0292866338544342	0.0263598274937668	0.0281802274434814	0.0274662339047196	0.00206193736203644	0.0263598274937668	0.00095553095108364	0.00206193736203644	0.00095553095108364	0.00095553095108364	1.02540429654268	0.00206193736203644	0.00095553095108364	0.00206193736203644	0.00095553095108364	0.00095553095108364	0.00095553095108364	0.0011064064109528	0.00095553095108364	0.00095553095108364	0.00095553095108364	0.00095553095108364	0.0554207951628511	0.558894523939029	0.0243409410409616	0.0218447993965757	0.00616560712724931
"Ceiba_glaziovii"	0.0223002641551582	0.0223002641551582	0.0057658635528199	0.00679683223383812	0.0211852509474003	0.0211852509474003	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0211852509474003	0.00679683223383812	0.00794083172470682	0.0200412514565315	0.0190102827755133	0.00679683223383812	0.0057658635528199	0.0190102827755133	0.0057658635528199	0.0057658635528199	0.00103096868101822	1.01901028277551	0.0057658635528199	0.0190102827755133	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0132444192226934	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.334420086063554	0.0226813109824008	0.291377222899255	0.0137279938904245	0.00446005283103163
"Conocliniopsis_prasiifolia"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	1.0105361513377	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Dioclea_grandiflora"	0.0223002641551582	0.0223002641551582	0.0057658635528199	0.00679683223383812	0.0211852509474003	0.0211852509474003	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0211852509474003	0.00679683223383812	0.00794083172470682	0.0200412514565315	0.0190102827755133	0.00679683223383812	0.0057658635528199	0.0190102827755133	0.0057658635528199	0.0057658635528199	0.00103096868101822	0.0190102827755133	0.0057658635528199	1.01901028277551	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0132444192226934	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.0057658635528199	0.334420086063554	0.0226813109824008	0.291377222899255	0.0137279938904245	0.00446005283103163
"Hyptis_pectinata"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	1.0105361513377	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Anadenanthera_macrocarpa"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	1.0105361513377	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Caesalpinia_pyramidalis"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	1.0105361513377	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Croton_blanchetianus"	0.030592542280819	0.030592542280819	0.00099557576793806	0.00210198217889086	0.029062915166778	0.029062915166778	0.00099557576793806	0.00099557576793806	0.00099557576793806	0.029062915166778	0.00210198217889086	0.00356965248932923	0.0275952448563397	0.0264888384453869	0.00210198217889086	0.00099557576793806	0.0264888384453869	0.00099557576793806	0.00099557576793806	0.0011064064109528	0.0264888384453869	0.00099557576793806	0.0264888384453869	0.00099557576793806	0.00099557576793806	0.00099557576793806	1.02549326267745	0.00099557576793806	0.00099557576793806	0.00099557576793806	0.00099557576793806	0.0577433945404074	0.0243409410409616	0.560851778903873	0.0176120437252604	0.0061185084561638
"Pilosocereus_gounellei"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	1.0105361513377	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Psidium_sp1_M_PL_067"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	1.0105361513377	0.0105361513377017	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Staelia_galioides"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	1.0105361513377	0.0105361513377017	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Walteria_rotundifolia"	0.0140079860294974	0.0140079860294974	0.0105361513377017	0.0114916822887854	0.0133075867280225	0.0133075867280225	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.0133075867280225	0.0114916822887854	0.0123120109600844	0.0124872580567234	0.0115317271056398	0.0114916822887854	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.000955530951083639	0.0115317271056398	0.0105361513377017	0.0115317271056398	0.0105361513377017	0.0105361513377017	0.0105361513377017	0.000995575767938059	0.0105361513377017	0.0105361513377017	0.0105361513377017	1.0105361513377	0.611096777586701	0.0210216809238401	0.0219026668946373	0.00984394405558864	0.00280159720589947
"Chlorostilbon_lucidus"	0.0280159720589947	0.0280159720589947	0.0210723026754035	0.0229833645775708	0.026615173456045	0.026615173456045	0.0210723026754035	0.0210723026754035	0.0210723026754035	0.026615173456045	0.0229833645775708	0.0246240219201689	0.0249745161134469	0.0230634542112796	0.0229833645775708	0.0210723026754035	0.0230634542112796	0.0210723026754035	0.0210723026754035	0.00191106190216728	0.0230634542112796	0.0210723026754035	0.0230634542112796	0.0210723026754035	0.0210723026754035	0.0210723026754035	0.00199115153587612	0.0210723026754035	0.0210723026754035	0.0210723026754035	0.0210723026754035	1.2221935551734	0.0420433618476801	0.0438053337892746	0.0196878881111773	0.00560319441179894
"Eupetomena_macroura"	0.0616560712724931	0.0616560712724931	0.00191106190216728	0.0527196549875335	0.0585732677088684	0.0585732677088684	0.00191106190216728	0.00191106190216728	0.00191106190216728	0.0585732677088684	0.0527196549875335	0.0563604548869628	0.0549324678094391	0.00412387472407288	0.0527196549875335	0.00191106190216728	0.00412387472407288	0.00191106190216728	0.00191106190216728	0.0508085930853663	0.00412387472407288	0.00191106190216728	0.00412387472407288	0.00191106190216728	0.00191106190216728	0.00191106190216728	0.0022128128219056	0.00191106190216728	0.00191106190216728	0.00191106190216728	0.00191106190216728	0.110841590325702	1.11778904787806	0.0486818820819231	0.0436895987931514	0.0123312142544986
"Heliomaster_squamosus"	0.0611850845616379	0.0611850845616379	0.00199115153587612	0.00420396435778172	0.058125830333556	0.058125830333556	0.00199115153587612	0.00199115153587612	0.00199115153587612	0.058125830333556	0.00420396435778172	0.00713930497865845	0.0551904897126793	0.0529776768907737	0.00420396435778172	0.00199115153587612	0.0529776768907737	0.00199115153587612	0.00199115153587612	0.0022128128219056	0.0529776768907737	0.00199115153587612	0.0529776768907737	0.00199115153587612	0.00199115153587612	0.00199115153587612	0.0509865253548976	0.00199115153587612	0.00199115153587612	0.00199115153587612	0.00199115153587612	0.115486789080815	0.0486818820819231	1.12170355780775	0.0352240874505208	0.0122370169123276
"Chrysolampis_mosquitus"	0.102767387100928	0.102767387100928	0.00164065734259811	0.00528145724202739	0.0976290177458812	0.0976290177458812	0.00164065734259811	0.00164065734259811	0.00164065734259811	0.0976290177458812	0.00528145724202739	0.0946936771250044	0.00821679786290413	0.00457599796347484	0.00528145724202739	0.00164065734259811	0.00457599796347484	0.00164065734259811	0.00164065734259811	0.00364079989942928	0.00457599796347484	0.00164065734259811	0.00457599796347484	0.00164065734259811	0.00164065734259811	0.00164065734259811	0.00293534062087674	0.00164065734259811	0.00164065734259811	0.00164065734259811	0.00164065734259811	0.0951581258706902	0.0800975977874442	0.0645774936592882	1.07294663859572	0.0205534774201855
"Calliphlox_amethystina"	0.27650655342074	0.27650655342074	0.00140079860294974	0.00448360216657439	0.0126812257497027	0.0126812257497027	0.00140079860294974	0.00140079860294974	0.00140079860294974	0.0126812257497027	0.00448360216657439	0.00962197152162077	0.00754285639465629	0.00446005283103163	0.00448360216657439	0.00140079860294974	0.00446005283103163	0.00140079860294974	0.00140079860294974	0.00308280356362466	0.00446005283103163	0.00140079860294974	0.00446005283103163	0.00140079860294974	0.00140079860294974	0.00140079860294974	0.0030592542280819	0.00140079860294974	0.00140079860294974	0.00140079860294974	0.00140079860294974	0.0812463189710847	0.0678216783997424	0.0673035930178017	0.0616604322605565	1.05530131068415
