"Nephrosperma_vanhoutteanum"	"Northea_hornei"	"Dillenia_ferruginea"	"Craterispermum_microdon"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Paragenipa_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_107"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Tricimba_seychellensis"	"Phelsuma_sp1_M_PL_107"	"Unidentified_sp3_M_PL_107"	"Lygistorrhina_sp1_M_PL_107"	"Hemipyrellia_sp1_M_PL_107"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_107"	"Dichaetomyia_fasciculifera"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_107"	"Unidentified_sp4_M_PL_107"
"Apis_mellifera"	0.0760952944818442	0.0773858552828763	0.0770077111762068	0.0720358446379504	0.0720358446379504	0.00958186347542712	0.0720358446379504	0.0760886804953988	0.0660328575847878	0.00688546122330268	0.0614814090329719	1.10666536259349	0.0728231768290547	0.0054969471168104	0.0182048236922329	0.0240119482126501	0.018255530921648	0.00634127454015369	0.0138295747853207	0.0054969471168104	0.0138295747853207	0.00634072337461657	0.0064173092646839	0.00429921418238201	0.00429921418238201	0.00429921418238201	0.00429921418238201	0.0064173092646839	0.0120059741063251
"Lasioglossum_mahense"	0.0841807798388964	0.0167224635813395	0.0847050650546867	0.0791648402143513	0.0791648402143513	0.0763185793000373	0.0791648402143513	0.0830776900579593	0.0725677701964887	0.00704834944238896	0.00455144855181592	0.0819260739326866	1.08826114631476	0.0104688481670235	0.0160856469209709	0.0263882800714504	0.0245426685748221	0.0070150649865747	0.0151129307318028	0.0104688481670235	0.0151129307318028	0.00692314083816327	0.00705875542122389	0.000929025754518862	0.000929025754518863	0.000929025754518863	0.000929025754518863	0.00705875542122389	0.0131941400357252
"Nectarinia_dussumieri"	0.0122420527971865	0.323813627164709	0.0147804838141699	0.00435430780468198	0.00435430780468198	0.286527159885148	0.00435430780468198	0.00759124228708319	0.00399144882095848	0.00328349170416291	0.0013742367792026	0.0247362620256468	0.0418753926680941	1.05380554093924	0.0204012050793932	0.00145143593489399	0.0560574189901848	0.0010201710664322	0.00220002320771629	0.0538055409392384	0.00220002320771629	0.000632603523923599	0.00123170698451416	0.0179896459535949	0.0179896459535949	0.0179896459535949	0.0179896459535949	0.00123170698451416	0.000725717967446997
"Rhiparida_seychellensis"	0.0212604422312137	0.16067124472063	0.152431951408787	0.00467597326543688	0.00467597326543688	0.0101953782195151	0.00467597326543688	0.156155299061454	0.00428630882665047	0.145362519440576	0.00227560296152912	0.0409608533075241	0.0321712938419417	0.0102006025396966	1.05886887104154	0.00155865775514563	0.0246749686763633	0.00177170351926781	0.0390117316811517	0.0102006025396966	0.0390117316811517	0.0130129415884545	0.0127026626173989	0.00892618026225721	0.00892618026225721	0.00892618026225721	0.00892618026225721	0.0127026626173989	0.000779328877572813
"Unidentified_sp1_M_PL_107"	0.0145705522109764	0.00855530171492871	0.0147011614755358	0.0137455168047547	0.286472789532027	0.00780913116140585	0.286472789532027	0.0144696700503053	0.0126000570710251	0.00126671006051742	0.00600298705316253	0.108053766956926	0.105553120285802	0.00145143593489399	0.00311731551029125	1.09549092984401	0.00389074540877001	0.00121421268424804	0.00263113686519305	0.00145143593489399	0.00263113686519305	0.00120580583752544	0.00122509678962798	0.000475294539718261	0.000475294539718261	0.000475294539718261	0.000475294539718261	0.00122509678962798	0.00229091946745912
"Hemipyrellia_germana"	0.148107255281988	0.169896116128978	0.152806089509162	0.00583611811315501	0.00583611811315501	0.148720291014527	0.00583611811315501	0.0139642309926846	0.00534977493705876	0.00803261309759727	0.002281941365206	0.041074944573708	0.0490853371496442	0.0280287094950924	0.0246749686763633	0.001945372704385	1.05310482156102	0.012342271273499	0.0148447260391556	0.0280287094950924	0.0148447260391556	0.00116368591605705	0.0127338407924302	0.00943867311827658	0.00943867311827658	0.00943867311827658	0.00943867311827658	0.0127338407924302	0.000972686352192502
"Neophyllomyza_approximatonervis"	0.552961107722944	0.012653770199504	0.0149838078106337	0.00728527610548821	0.00728527610548821	0.010698839196469	0.00728527610548821	0.0257068984598675	0.0066781697633642	0.0179576079273421	0.00317063727007684	0.0570714708613832	0.0561205198925976	0.00204034213286441	0.00708681407707123	0.00242842536849607	0.0493690850939959	1.04608009231025	0.0512152685031247	0.00204034213286441	0.0512152685031247	0.00214224153832229	0.00124865065088614	0.000702987233305777	0.000702987233305778	0.000702987233305778	0.000702987233305778	0.00124865065088614	0.00121421268424804
"Tricimba_seychellensis"	0.204861074012499	0.0135161397976989	0.0150543569522601	0.00526227373038609	0.00526227373038609	0.00572628386439849	0.00526227373038609	0.209064031515455	0.00482375091952058	0.19552927928279	0.00230492913088678	0.0414887243559621	0.0403011486181408	0.00146668213847752	0.0520156422415356	0.00175409124346203	0.0197929680522074	0.0170717561677082	1.06708197200779	0.00146668213847753	0.0670819720077945	0.0174220026262879	0.00125452974602168	0.000750896655427714	0.000750896655427714	0.000750896655427714	0.000750896655427714	0.00125452974602168	0.000877045621731015
"Phelsuma_sp1_M_PL_107"	0.0122420527971865	0.323813627164709	0.0147804838141699	0.00435430780468198	0.00435430780468198	0.286527159885148	0.00435430780468198	0.00759124228708319	0.00399144882095848	0.00328349170416291	0.0013742367792026	0.0247362620256468	0.0418753926680941	0.0538055409392385	0.0204012050793932	0.00145143593489399	0.0560574189901848	0.0010201710664322	0.00220002320771629	1.05380554093924	0.00220002320771629	0.000632603523923599	0.00123170698451416	0.0179896459535949	0.0179896459535949	0.0179896459535949	0.0179896459535949	0.00123170698451416	0.000725717967446997
"Unidentified_sp3_M_PL_107"	0.204861074012499	0.0135161397976989	0.0150543569522601	0.00526227373038609	0.00526227373038609	0.00572628386439849	0.00526227373038609	0.209064031515455	0.00482375091952058	0.19552927928279	0.00230492913088678	0.0414887243559621	0.0403011486181408	0.00146668213847752	0.0520156422415356	0.00175409124346203	0.0197929680522074	0.0170717561677082	0.0670819720077945	0.00146668213847753	1.06708197200779	0.0174220026262879	0.00125452974602168	0.000750896655427714	0.000750896655427714	0.000750896655427714	0.000750896655427714	0.00125452974602168	0.000877045621731015
"Lygistorrhina_sp1_M_PL_107"	0.0257068984598675	0.0122526888339236	0.0149675409367044	0.00723483502515264	0.00723483502515264	0.00467601690103376	0.00723483502515264	0.553628249245466	0.00663193210638992	0.0239284734205151	0.00317036168730828	0.0570665103715491	0.0553851267053062	0.0012652070478472	0.052051766353818	0.00241161167505088	0.00465474366422819	0.00214224153832229	0.0522660078788637	0.0012652070478472	0.0522660078788637	1.04613568743712	0.0012472950780587	0.000680704935217978	0.000680704935217979	0.000680704935217979	0.000680704935217979	0.0012472950780587	0.00120580583752544
"Hemipyrellia_sp1_M_PL_107"	0.0149838078106337	0.019303439986992	0.566679582597675	0.00735058073776789	0.00735058073776789	0.0111280050913412	0.00735058073776789	0.0149675409367044	0.0067380323429539	0.00760586105472115	0.00320865463234195	0.0577557833821551	0.0564700433697911	0.00246341396902831	0.0508106504695958	0.00245019357925596	0.0509353631697207	0.00124865065088614	0.00376358923806504	0.00246341396902831	0.00376358923806503	0.0012472950780587	1.04722329854981	0.00107241333261067	0.00107241333261067	0.00107241333261067	0.00107241333261067	0.0472232985498062	0.00122509678962798
"Mabuya_sechellensis"	0.00843584679966933	0.595486889701934	0.012868959991328	0.00285176723830957	0.00285176723830957	0.0231734953899927	0.00285176723830957	0.00816845922261574	0.00261411996845044	0.00521398678655632	0.00214960709119101	0.0386929276414381	0.0074322060361509	0.0359792919071899	0.0357047210490288	0.000950589079436523	0.0377546924731063	0.000702987233305777	0.00225268996628314	0.0359792919071899	0.00225268996628314	0.000680704935217978	0.00107241333261067	1.03308260498344	0.0330826049834408	0.0330826049834408	0.0330826049834408	0.00107241333261067	0.000475294539718262
"Scaptodrosophila_sp1_M_PL_107"	0.00843584679966933	0.595486889701935	0.012868959991328	0.00285176723830957	0.00285176723830957	0.0231734953899927	0.00285176723830957	0.00816845922261574	0.00261411996845044	0.00521398678655632	0.00214960709119101	0.0386929276414381	0.0074322060361509	0.0359792919071899	0.0357047210490288	0.000950589079436523	0.0377546924731063	0.000702987233305778	0.00225268996628314	0.0359792919071899	0.00225268996628314	0.000680704935217979	0.00107241333261067	0.0330826049834408	1.03308260498344	0.0330826049834408	0.0330826049834408	0.00107241333261067	0.000475294539718261
"Dichaetomyia_fasciculifera"	0.00843584679966933	0.595486889701935	0.012868959991328	0.00285176723830957	0.00285176723830957	0.0231734953899927	0.00285176723830957	0.00816845922261574	0.00261411996845044	0.00521398678655632	0.00214960709119101	0.0386929276414381	0.0074322060361509	0.0359792919071899	0.0357047210490288	0.000950589079436523	0.0377546924731063	0.000702987233305778	0.00225268996628314	0.0359792919071899	0.00225268996628314	0.000680704935217979	0.00107241333261067	0.0330826049834408	0.0330826049834408	1.03308260498344	0.0330826049834408	0.00107241333261067	0.000475294539718262
"Melanostoma_annulipes"	0.00843584679966933	0.595486889701935	0.012868959991328	0.00285176723830957	0.00285176723830957	0.0231734953899927	0.00285176723830957	0.00816845922261574	0.00261411996845044	0.00521398678655632	0.00214960709119101	0.0386929276414381	0.0074322060361509	0.0359792919071899	0.0357047210490288	0.000950589079436523	0.0377546924731063	0.000702987233305777	0.00225268996628314	0.0359792919071899	0.00225268996628314	0.000680704935217979	0.00107241333261067	0.0330826049834408	0.0330826049834408	0.0330826049834408	1.03308260498344	0.00107241333261067	0.000475294539718261
"Unidentified_sp2_M_PL_107"	0.0149838078106337	0.019303439986992	0.566679582597675	0.00735058073776789	0.00735058073776789	0.0111280050913412	0.00735058073776789	0.0149675409367044	0.0067380323429539	0.00760586105472115	0.00320865463234195	0.0577557833821551	0.0564700433697911	0.00246341396902831	0.0508106504695958	0.00245019357925596	0.0509353631697207	0.00124865065088614	0.00376358923806503	0.00246341396902831	0.00376358923806503	0.0012472950780587	0.0472232985498062	0.00107241333261067	0.00107241333261067	0.00107241333261067	0.00107241333261067	1.04722329854981	0.00122509678962798
"Unidentified_sp4_M_PL_107"	0.0145705522109764	0.00855530171492871	0.0147011614755358	0.5592000622593	0.0137455168047547	0.00780913116140586	0.0137455168047547	0.0144696700503053	0.0126000570710251	0.00126671006051742	0.00600298705316253	0.108053766956926	0.105553120285802	0.00145143593489399	0.00311731551029125	0.00458183893491823	0.00389074540877001	0.00121421268424804	0.00263113686519305	0.00145143593489399	0.00263113686519305	0.00120580583752544	0.00122509678962798	0.000475294539718261	0.000475294539718261	0.000475294539718261	0.000475294539718261	0.00122509678962798	1.09320001037655
