"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Carex"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Broussaisia_arguta"	"Stenogyne_purpurea"	"Labordia_degeneri"	"Myrsine_kauaiensis"	"Psidium_cattleianum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_waiemea"	"Coprosma_kauensis"	"Psychotria"	"Melicope_anisata"	"Melicope_clusiifolia"	"Smilax_melastomifolia"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Diplazium_sandwichianum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Haliophyle_euclidias"	"Carposina_graminis"	"Eupithecia_orichloris"	"Scotorythra_apicalis"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Thyrocopa_sp._1"	"Udea_constricta"	"Pararrhaptica_complex"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_sp._3"	"Euphitecia_sp._1"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Eudonia_sp._1"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Batrachedrodes_sp._1"
"Metrosideros_polymorpha"	0.0117382469755259	0.00288495331984114	0.0292235114902564	0.000221919486141626	0.00310687280598277	0.00329708950838988	0.000245803197654626	0.00617991596158791	0.00288495331984114	0.030635169251319	0.00288495331984114	0.00666999721672562	0.00411559867187239	0.000684606960481184	0.00898932272532922	0.00555833101393801	0	0.00288495331984114	1.12119527554445	0.00288495331984114	0.0167122289089909	0.0131391356203765	0.009933275686799	0.00686452292206909	0.00288495331984114	0.0153078072558482	0.00988894830701351	0.00288495331984114	0	0.00341537074635902	0.00313075651749577	0.00288495331984114	0.00139268574241591	0.00139268574241591	0.00139268574241591	0.00292235114902564	0.000887677944566505	0.000824272377097469	0.00147481918592776	0.00218822637509421	0.11116662027876	0.121168039433328	0.111238487308582	0.00218822637509421	0.0011116662027876	0.0011116662027876	0.00218415356620027	0	0.093432939628704	0.105113084963012	0.0934329396287039	0.000993327568679901	0.000993327568679901	0.0009933275686799	0.00684606960481184	0.00164815805116892	0	0.000569228457726503
"Syzygium_sandwicensis"	0.00128616325639881	0.0139965610588395	0.0167023613253961	0.00107665854298766	0.0150732196018272	0.0159960697815309	0.00119253210815225	0.000636440552727015	0.0139965610588395	0.0177965100137914	0.0139965610588395	0.000779667244406159	0.0159865090854106	0.000658087467965776	0.0159781443211166	0.000649722703671799	0	0.0139965610588395	0.0173097199190468	1.01399656105884	0.0174659706459867	0.000584518943887942	0.0172309220735427	0.00129452802069279	0.0139965610588395	0.0159408117832041	0.0159632744853453	0.0139965610588395	0	0.0165699198185365	0.0151890931669918	0.0139965610588395	0.00145549755383222	0.00145549755383222	0.00145549755383222	0.00167023613253961	0.00430663417195062	0.00399901744538272	0.00715519264891348	0.00127117928669939	0.012994454073436	0.58785556447126	0.0114559299490863	0.00127117928669939	0.00012994454073436	0.00012994454073436	0.0053274422344212	0	0.00144247665992057	0.00467615155110354	0.00144247665992057	0.00172309220735427	0.00172309220735427	0.00172309220735427	0.00658087467965776	0.00266054574755755	0	0.00276165330308941
"Rubus_argutus"	0.0118447655653182	0.00291099510766444	0.0161258349121842	0.000223922700589573	0.00313491780825402	0.00332685155161651	0.000248022004688899	0.00623525634702938	0.00291099510766444	0.0171233925563182	0.00291099510766444	0.00673141106194659	0.00403775636341974	0.00058074992143473	0.00906651566027383	0.00560950921828882	0	0.00291099510766444	0.0167122289089909	0.00291099510766444	1.15972086934055	0.00056378249359237	0.0100241227364156	0.00681600626846411	0.00291099510766444	0.0153365105944174	0.00997772885966599	0.00291099510766444	0	0.00344620048620365	0.00315901711235334	0.00291099510766444	0.0966434057783793	0.0966434057783793	0.0966434057783793	0.00161258349121842	0.000895690802358291	0.000831712887904127	0.00148813202813339	0.00122309946830844	0.112190184365777	0.122261794521907	0.112234614246529	0.00122309946830844	0.00112190184365777	0.00112190184365776	0.00218404533728226	0	0.00139268574241591	0.00451025994873896	0.00139268574241591	0.00100241227364156	0.00100241227364156	0.00100241227364156	0.0058074992143473	0.00166295480994433	0	0.000574366747700608
"Coprosma_waiemea"	0.002375339147472	0.000584518943887942	0.0760686799074429	4.49629956836879e-05	0.00062948193957163	0.000668021650157648	4.9802062483726e-05	0.00125444196682926	0.000584518943887942	0.0785956199615838	0.000584518943887942	0.00134507661677129	0.00143757178734452	0.000716401195114182	0.00184206777287309	0.00112089718064274	0	0.000584518943887942	0.0788348137222591	0.000584518943887942	0.00338269496155422	1.06930538782071	0.00200637191121257	0.00197084316194344	0.000584518943887942	0.00367625928647412	0.00200613917532785	0.000584518943887942	0	0.000691986552405456	0.000634321006371668	0.000584518943887942	0.000281891246796185	0.000281891246796185	0.000281891246796185	0.00760686799074429	0.000179851982734752	0.000167005412539412	0.000298812374902356	0.00561397285439884	0.0224179436128549	0.0245497956432936	0.0225799554029266	0.00561397285439884	0.000224179436128549	0.000224179436128549	0.000546606593369602	0	0.00656956781018825	0.554443102565687	0.00656956781018825	0.000200637191121257	0.000200637191121257	0.000200637191121257	0.00716401195114181	0.000334356529221309	0	0.000115331092067576
"Coprosma_kauensis"	0.00707914445852785	0.00344618441470855	0.0115016876373462	0.000265091108823734	0.00371127552353228	0.00393849647395262	0.000293621093629876	0.000459836624179575	0.00344618441470855	0.0121248614816607	0.00344618441470855	0.00794316940121793	0.00440764807719248	0.000332196691777446	0.0106947592197633	0.00661930783434827	0	0.00344618441470855	0.0119199308241588	0.00344618441470855	0.0120289472836987	0.000401274382242514	1.18831234382242	0.000792033315957021	0.00344618441470855	0.0108575255650138	0.00426111386060522	0.00344618441470855	0	0.00407978782727828	0.00373980550833842	0.00344618441470855	0.00100241227364156	0.00100241227364156	0.00100241227364156	0.00115016876373462	0.00106036443529494	0.000984624118488156	0.00176172656177926	0.000866061534404335	0.132386156686965	0.144739745417759	0.00827705923523235	0.000866061534404335	0.00132386156686965	0.00132386156686965	0.00251706788282596	0	0.000993327568679901	0.00321019505794011	0.0009933275686799	0.118831234382242	0.118831234382242	0.118831234382242	0.00332196691777446	0.000710185643434204	0	0.000679964637879713
"Psychotria"	0.0172447524443719	0.000647264010346395	0.0198709874059895	4.9789539257415e-05	0.00069705354960381	0.000739730297538737	5.51480546931906e-05	0.0162089456583096	0.000647264010346395	0.0516240534064035	0.000647264010346395	0.00124296814327473	0.031133243258129	0.0290591829845418	0.00310986705964944	0.00103580678606227	0	0.000647264010346395	0.0205935687662073	0.000647264010346395	0.0204480188053923	0.000985421580971719	0.00198008328989255	1.04526812864285	0.000647264010346395	0.0469511994392601	0.0183885923658066	0.000647264010346395	0	0.000766267707315912	0.000702412065039586	0.000647264010346395	0.00170400156711603	0.00170400156711603	0.00170400156711603	0.00198709874059895	0.00019915815702966	0.000184932574384684	0.000330888328159144	0.00368743238617168	0.0207161357212455	0.0271850884345486	0.291761021849573	0.00368743238617168	0.000207161357212455	0.000207161357212455	0.00570718505296306	0	0.00171613073051727	0.00788337264777375	0.00171613073051727	0.000198008328989255	0.000198008328989255	0.000198008328989255	0.290591829845418	0.00306476539430109	0	0.000127711284552652
"Melicope_anisata"	0.00128616325639881	0.0139965610588395	0.0167023613253961	0.00107665854298766	0.0150732196018272	0.0159960697815309	0.00119253210815225	0.000636440552727015	0.0139965610588395	0.0177965100137914	0.0139965610588395	0.000779667244406159	0.0159865090854106	0.000658087467965776	0.0159781443211166	0.000649722703671799	0	0.0139965610588395	0.0173097199190468	0.0139965610588395	0.0174659706459867	0.000584518943887942	0.0172309220735427	0.00129452802069279	1.01399656105884	0.0159408117832041	0.0159632744853453	0.0139965610588395	0	0.0165699198185365	0.0151890931669918	0.0139965610588395	0.00145549755383222	0.00145549755383222	0.00145549755383222	0.00167023613253961	0.00430663417195062	0.00399901744538272	0.00715519264891348	0.00127117928669939	0.012994454073436	0.58785556447126	0.0114559299490863	0.00127117928669939	0.00012994454073436	0.00012994454073436	0.0053274422344212	0	0.00144247665992057	0.00467615155110354	0.00144247665992057	0.00172309220735427	0.00172309220735427	0.00172309220735427	0.00658087467965776	0.00266054574755755	0	0.00276165330308941
"Melicope_clusiifolia"	0.0161439672093718	0.00398520294580103	0.0221560368176751	0.000306554072753925	0.00429175701855495	0.00455451765234403	0.000339546439328339	0.00859304924234561	0.00398520294580103	0.0386946920274662	0.00398520294580103	0.00906110156043141	0.0202497477110815	0.0148825504772844	0.0129181152008232	0.00755091796702618	0	0.00398520294580103	0.0229617108837724	0.00398520294580103	0.0230047658916261	0.000919064821618531	0.0135719069562673	0.02347559971963	0.00398520294580103	1.03501172063246	0.0137217296597963	0.00398520294580103	0	0.00471790842014113	0.00432474938512937	0.00398520294580103	0.00191706382430217	0.00191706382430217	0.00191706382430217	0.00221560368176751	0.0012262162910157	0.00113862941308601	0.00203727863597003	0.00276390657339044	0.151018359340524	0.167378523723643	0.154674886362221	0.00276390657339044	0.00151018359340524	0.00151018359340523	0.00552797715198412	0	0.00191347590698103	0.00735251857294825	0.00191347590698103	0.00135719069562673	0.00135719069562673	0.00135719069562673	0.148825504772844	0.00228695494329939	0	0.000786318070023521
"Smilax_melastomifolia"	0.0121399340093004	0.0053210914951151	0.0190839353293243	0.00040931473039347	0.00573040622550857	0.00608124742298869	0.000453366539942542	0.0114244475352248	0.0053210914951151	0.020423148959056	0.0053210914951151	0.000858583768890755	0.00670990024192588	0.000834614041979623	0.00659077267402189	0.000715486474075629	0	0.0053210914951151	0.019777896614027	0.0053210914951151	0.019955457719332	0.000668713058442618	0.00710185643434204	0.0122590615772044	0.0053210914951151	0.0182956395463951	1.10917695166946	0.0053210914951151	0	0.00629940876551743	0.00577445803505765	0.0053210914951151	0.00166295480994433	0.00166295480994433	0.00166295480994433	0.00190839353293243	0.00163725892157388	0.00152031185574717	0.00272019923965525	0.00145879635421829	0.0143097294815126	0.223485842794834	0.205640055634045	0.00145879635421829	0.000143097294815126	0.000143097294815126	0.00221677881932463	0	0.00164815805116892	0.00534970446754094	0.00164815805116892	0.000710185643434204	0.000710185643434204	0.000710185643434204	0.00834614041979623	0.184862825278244	0	0.00104990146091957
"Cryptomeria_japonica"	0.00128616325639881	0.0139965610588395	0.0167023613253961	0.00107665854298766	0.0150732196018272	0.0159960697815309	0.00119253210815225	0.000636440552727015	0.0139965610588395	0.0177965100137914	0.0139965610588395	0.000779667244406159	0.0159865090854106	0.000658087467965776	0.0159781443211166	0.000649722703671799	0	0.0139965610588395	0.0173097199190468	0.0139965610588395	0.0174659706459867	0.000584518943887942	0.0172309220735427	0.00129452802069279	0.0139965610588395	0.0159408117832041	0.0159632744853453	1.01399656105884	0	0.0165699198185365	0.0151890931669918	0.0139965610588395	0.00145549755383222	0.00145549755383222	0.00145549755383222	0.00167023613253961	0.00430663417195062	0.00399901744538272	0.00715519264891348	0.00127117928669939	0.012994454073436	0.58785556447126	0.0114559299490863	0.00127117928669939	0.00012994454073436	0.00012994454073436	0.0053274422344212	0	0.00144247665992057	0.00467615155110354	0.00144247665992057	0.00172309220735427	0.00172309220735427	0.00172309220735427	0.00658087467965776	0.00266054574755755	0	0.00276165330308941
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Athyrium_microphyllum"	0.000507544244677559	0.00552330660617882	0.00659106635262267	0.000424869738936833	0.00594817634511566	0.00631235040706151	0.0363450350920063	0.000251151428878822	0.00552330660617882	0.00702283803234819	0.00552330660617882	0.000307671378958484	0.00630857757630553	0.000259693709331786	0.00630527668277248	0.000256392815798737	0	0.00552330660617882	0.00683074149271804	0.00552330660617882	0.0068924009724073	0.000230662184135152	0.00679964637879713	0.000510845138210608	0.00552330660617882	0.00629054456018817	0.00629940876551743	0.00552330660617882	0	1.13658364548893	0.0418683416981851	0.00552330660617882	0.000574366747700608	0.000574366747700608	0.000574366747700608	0.000659106635262267	0.00169947895574733	0.00157808760176538	0.218070210552038	0.000501631288024871	0.00512785631597474	0.231978877459511	0.00452072571981879	0.000501631288024871	5.12785631597474e-05	5.12785631597474e-05	0.00210230904317967	0	0.000569228457726503	0.00184529747308122	0.000569228457726503	0.000679964637879713	0.000679964637879713	0.000679964637879713	0.00259693709331786	0.00104990146091957	0	0.189430607581488
"Diplazium_sandwichianum"	0.000697873336431643	0.00759454658349588	0.00906271623485617	0.000584195891038145	0.00817874247453403	0.00867948180970958	0.0499744232515086	0.00034533321470838	0.00759454658349588	0.00965640229447876	0.00759454658349588	0.000423048146067916	0.0086742941674201	0.000357078850331206	0.00866975543881216	0.000352540121723263	0	0.00759454658349588	0.0093922695524873	0.00759454658349588	0.00947705133706003	0.000317160503185834	0.00934951377084606	0.000702412065039586	0.00759454658349588	0.00864949877025873	0.00866168705258647	0.00759454658349588	0	0.0628025125472776	1.057568969835	0.00759454658349588	0.000789754278088336	0.000789754278088336	0.000789754278088336	0.000906271623485617	0.00233678356415258	0.00216987045242739	0.299846539509052	0.000689743021034197	0.00705080243446526	0.318970956506827	0.00621599786475084	0.000689743021034197	7.05080243446527e-05	7.05080243446526e-05	0.00289067493437204	0	0.000782689129373942	0.00253728402548667	0.000782689129373942	0.000934951377084606	0.000934951377084606	0.000934951377084606	0.00357078850331206	0.00144361450876441	0	0.0104670854245463
"Hedychium_gardinerianum"	0.00128616325639881	0.0139965610588395	0.0167023613253961	0.00107665854298766	0.0150732196018272	0.0159960697815309	0.00119253210815225	0.000636440552727015	0.0139965610588395	0.0177965100137914	0.0139965610588395	0.000779667244406159	0.0159865090854106	0.000658087467965776	0.0159781443211166	0.000649722703671799	0	0.0139965610588395	0.0173097199190468	0.0139965610588395	0.0174659706459867	0.000584518943887942	0.0172309220735427	0.00129452802069279	0.0139965610588395	0.0159408117832041	0.0159632744853453	0.0139965610588395	0	0.0165699198185365	0.0151890931669918	1.01399656105884	0.00145549755383222	0.00145549755383222	0.00145549755383222	0.00167023613253961	0.00430663417195062	0.00399901744538272	0.00715519264891348	0.00127117928669939	0.012994454073436	0.58785556447126	0.0114559299490863	0.00127117928669939	0.00012994454073436	0.00012994454073436	0.0053274422344212	0	0.00144247665992057	0.00467615155110354	0.00144247665992057	0.00172309220735427	0.00172309220735427	0.00172309220735427	0.00658087467965776	0.00266054574755755	0	0.00276165330308941
"Amorbia_emigratella"	0.0059223827826591	0.00145549755383222	0.00806291745609211	0.000111961350294786	0.00156745890412701	0.00166342577580825	0.000124011002344449	0.00311762817351469	0.00145549755383222	0.0085616962781591	0.00145549755383222	0.00336570553097329	0.00201887818170987	0.000290374960717365	0.00453325783013692	0.00280475460914441	0	0.00145549755383222	0.00835611445449546	0.00145549755383222	0.579860434670276	0.000281891246796185	0.00501206136820781	0.00340800313423205	0.00145549755383222	0.00766825529720869	0.00498886442983299	0.00145549755383222	0	0.00172310024310182	0.00157950855617667	0.00145549755383222	1.04832170288919	0.0483217028891897	0.0483217028891896	0.000806291745609212	0.000447845401179146	0.000415856443952063	0.000744066014066697	0.000611549734154221	0.0560950921828883	0.0611308972609533	0.0561173071232644	0.000611549734154221	0.000560950921828883	0.000560950921828882	0.00109202266864113	0	0.000696342871207955	0.00225512997436948	0.000696342871207955	0.000501206136820781	0.000501206136820781	0.000501206136820781	0.00290374960717365	0.000831477404972166	0	0.000287183373850304
"Croesia_zimmermani"	0.0059223827826591	0.00145549755383222	0.00806291745609212	0.000111961350294786	0.00156745890412701	0.00166342577580825	0.000124011002344449	0.00311762817351469	0.00145549755383222	0.0085616962781591	0.00145549755383222	0.00336570553097329	0.00201887818170987	0.000290374960717365	0.00453325783013692	0.00280475460914441	0	0.00145549755383222	0.00835611445449546	0.00145549755383222	0.579860434670276	0.000281891246796185	0.00501206136820781	0.00340800313423205	0.00145549755383222	0.00766825529720869	0.00498886442983299	0.00145549755383222	0	0.00172310024310182	0.00157950855617667	0.00145549755383222	0.0483217028891897	1.04832170288919	0.0483217028891896	0.000806291745609212	0.000447845401179145	0.000415856443952063	0.000744066014066697	0.000611549734154221	0.0560950921828883	0.0611308972609533	0.0561173071232644	0.000611549734154221	0.000560950921828883	0.000560950921828882	0.00109202266864113	0	0.000696342871207955	0.00225512997436948	0.000696342871207955	0.000501206136820781	0.000501206136820781	0.000501206136820781	0.00290374960717365	0.000831477404972166	0	0.000287183373850304
"Schreckensteinia_festaliella"	0.0059223827826591	0.00145549755383222	0.00806291745609212	0.000111961350294786	0.00156745890412701	0.00166342577580825	0.000124011002344449	0.00311762817351469	0.00145549755383222	0.0085616962781591	0.00145549755383222	0.00336570553097329	0.00201887818170987	0.000290374960717365	0.00453325783013692	0.00280475460914441	0	0.00145549755383222	0.00835611445449547	0.00145549755383222	0.579860434670276	0.000281891246796185	0.00501206136820781	0.00340800313423205	0.00145549755383222	0.00766825529720869	0.00498886442983299	0.00145549755383222	0	0.00172310024310182	0.00157950855617667	0.00145549755383222	0.0483217028891897	0.0483217028891896	1.04832170288919	0.000806291745609212	0.000447845401179146	0.000415856443952063	0.000744066014066697	0.000611549734154221	0.0560950921828883	0.0611308972609533	0.0561173071232644	0.000611549734154221	0.000560950921828883	0.000560950921828882	0.00109202266864113	0	0.000696342871207955	0.00225512997436948	0.000696342871207955	0.000501206136820781	0.000501206136820781	0.000501206136820781	0.00290374960717365	0.000831477404972166	0	0.000287183373850304
"Spheterista_pleonectes"	0.00679582719635711	0.00167023613253961	0.54323466454699	0.000128479702503047	0.00179871583504266	0.00190884129433098	0.000142307114431626	0.00357784608302458	0.00167023613253961	0.0177361506191847	0.00167023613253961	0.00386157733599904	0.0023827150205577	0.000396351398173317	0.00520434473571692	0.00321798111333254	0	0.00167023613253961	0.0175341068941538	0.00167023613253961	0.00967550094731054	0.00760686799074429	0.00575084381867311	0.0039741974811979	0.00167023613253961	0.00886241472707004	0.0057251805987973	0.00167023613253961	0	0.0019773199057868	0.00181254324697123	0.00167023613253961	0.000806291745609212	0.000806291745609212	0.000806291745609212	1.0543234664547	0.000513918810012187	0.000477210323582745	0.000853842686589755	0.00126686790137033	0.0643596222666507	0.0701499175666636	0.0644012294944424	0.00126686790137033	0.000643596222666507	0.000643596222666507	0.0012645099593791	0	0.00146117557451282	0.0608549439259543	0.00146117557451282	0.000575084381867311	0.000575084381867311	0.000575084381867311	0.00396351398173317	0.000954196766466216	0	0.000329553317631133
"Udea_ommatias"	0.000197871270215202	0.00215331708597531	0.00256959405006094	0.307857947468152	0.310011264554127	0.00246093381254321	0.000183466478177269	9.79139311887715e-05	0.00215331708597531	0.00273792461750638	0.00215331708597531	0.000119948806831717	0.00245946293621702	0.000101244225840889	0.00245817604940256	9.99573390264306e-05	0	0.00215331708597531	0.00266303383369951	0.00215331708597531	0.00268707240707487	8.99259913673757e-05	0.00265091108823734	0.00019915815702966	0.00215331708597531	0.0024524325820314	0.00245588838236082	0.00215331708597531	0	0.002549218433621	0.00233678356415258	0.00215331708597531	0.000223922700589573	0.000223922700589573	0.000223922700589573	0.000256959405006094	1.23143178987261	0.000615233453135803	0.00110079886906361	0.000195566044107598	0.00199914678052861	0.0904393176109631	0.00176245076139789	0.000195566044107598	1.99914678052861e-05	1.99914678052861e-05	0.000819606497603262	0	0.000221919486141626	0.000719407930939006	0.000221919486141626	0.000265091108823734	0.000265091108823734	0.000265091108823734	0.00101244225840889	0.00040931473039347	0	0.000424869738936833
"Omiodes_antidoxa"	0.000367475216113947	0.00399901744538272	0.00477210323582745	0.000307616726567902	0.00430663417195062	0.575998877080437	0.00034072345947207	0.000181840157922004	0.00399901744538272	0.00508471714679755	0.00399901744538272	0.000222762069830331	0.00456757402440303	0.000188024990847365	0.00456518409174761	0.000185635058191943	0	0.00399901744538272	0.00494563426258481	0.00399901744538272	0.00499027732742476	0.000167005412539412	0.00492312059244078	0.000369865148769369	0.00399901744538272	0.00455451765234403	0.00456093556724152	0.00399901744538272	0	0.00473426280529613	0.00433974090485479	0.00399901744538272	0.000415856443952064	0.000415856443952064	0.000415856443952064	0.000477210323582745	0.00123046690627161	1.14399971927011	0.00204434075683242	0.000363194081914111	0.00371270116383885	0.167958732706074	0.00327312284259608	0.000363194081914111	3.71270116383885e-05	3.71270116383885e-05	0.00152212635269177	0	0.000412136188548735	0.0013360433003153	0.000412136188548734	0.000492312059244078	0.000492312059244078	0.000492312059244078	0.00188024990847364	0.000760155927873587	0	0.000789043800882689
"Haliophyle_euclidias"	0.000219166832928946	0.00238506421630449	0.00284614228863252	0.000183466478177269	0.00256853069448176	0.00272578767577656	0.19751262878973	0.000108451753379491	0.00238506421630449	0.00303258915033217	0.00238506421630449	0.000132858095459345	0.00272415849885921	0.000112140465393271	0.00272273311301539	0.000110715079549455	0	0.00238506421630449	0.00294963837185552	0.00238506421630449	0.00297626405626679	9.9604124967452e-05	0.00293621093629876	0.000220592218772762	0.00238506421630449	0.00271637151462671	0.00272019923965526	0.00238506421630449	0	0.218070210552038	0.199897693006034	0.00238506421630449	0.000248022004688899	0.000248022004688899	0.000248022004688899	0.000284614228863252	0.000733865912709075	0.000681446918944141	1.18507577273838	0.000216613510738012	0.00221430159098909	0.100172697084789	0.00195213156083084	0.000216613510738012	2.21430159098909e-05	2.21430159098909e-05	0.000907815268645765	0	0.000245803197654626	0.000796832999739616	0.000245803197654626	0.000293621093629876	0.000293621093629876	0.000293621093629876	0.00112140465393271	0.000453366539942543	0	0.0363450350920063
"Carposina_graminis"	0.00515009292191993	0.00127117928669939	0.0126686790137033	9.77830220537992e-05	0.00136896230875319	0.00145277632765644	0.000108306755369006	0.0027405106874009	0.00127117928669939	0.556413414467035	0.00127117928669939	0.00289149868142284	0.00634127404859004	0.00463435408494245	0.00411650219816662	0.00240958223451903	0	0.00127117928669939	0.0131293582505653	0.00127117928669939	0.00733859680985065	0.00561397285439884	0.00433030767202167	0.00737486477234335	0.00127117928669939	0.0110556262935618	0.00437638906265486	0.00127117928669939	0	0.00150489386407461	0.0013794860420684	0.00127117928669939	0.000611549734154221	0.000611549734154221	0.000611549734154221	0.00126686790137033	0.000391132088215197	0.000363194081914111	0.000649840532214037	1.03974381531907	0.0481916446903807	0.0533895300413743	0.0493291923732162	0.0397438153190739	0.000481916446903807	0.000481916446903807	0.00174296270779278	0	0.00109411318754711	0.0449117828351907	0.00109411318754711	0.000433030767202167	0.000433030767202167	0.000433030767202167	0.0463435408494245	0.000729398177109143	0	0.000250815644012435
"Eupithecia_orichloris"	0.0576004013846891	0.0012994454073436	0.0643596222666507	9.99573390264306e-05	0.00139940274637003	0.00148508046553554	0.000110715079549454	0.00263573020007236	0.0012994454073436	0.067468302566533	0.0012994454073436	0.06595760542154	0.00549199048531491	0.00150749694417674	0.0589491647257549	0.0549646711846167	0	0.0012994454073436	0.0666999721672561	0.0012994454073436	0.0673141106194659	0.00224179436128549	0.0661930783434827	0.0041432271442491	0.0012994454073436	0.0604073437362094	0.00429291884445377	0.0012994454073436	0	0.00153835689479242	0.00141016048689305	0.0012994454073436	0.00560950921828882	0.00560950921828882	0.00560950921828883	0.00643596222666507	0.000399829356105722	0.000371270116383885	0.000664290477296727	0.00481916446903807	1.09929342369233	0.0545767071084311	0.0474431436013025	0.00481916446903807	0.0109929342369233	0.0109929342369233	0.0107401925351783	0	0.00555833101393801	0.0179343548902839	0.00555833101393801	0.00661930783434827	0.00661930783434827	0.00661930783434827	0.0150749694417674	0.000715486474075629	0	0.000256392815798737
"Scotorythra_apicalis"	0.00257232651279763	0.027993122117679	0.0334047226507922	0.00215331708597531	0.0301464392036544	0.0319921395630618	0.00238506421630449	0.00127288110545403	0.027993122117679	0.0355930200275829	0.027993122117679	0.00155933448881232	0.0319730181708212	0.00131617493593155	0.0319562886422333	0.0012994454073436	0	0.027993122117679	0.0346194398380937	0.027993122117679	0.0349319412919733	0.00116903788777588	0.0344618441470855	0.00258905604138558	0.027993122117679	0.0318816235664082	0.0319265489706906	0.027993122117679	0	0.0331398396370729	0.0303781863339835	0.027993122117679	0.00291099510766445	0.00291099510766445	0.00291099510766445	0.00334047226507922	0.00861326834390125	0.00799803489076544	0.014310385297827	0.00254235857339878	0.025988908146872	1.17571112894252	0.0229118598981725	0.00254235857339878	0.00025988908146872	0.00025988908146872	0.0106548844688424	0	0.00288495331984114	0.00935230310220707	0.00288495331984114	0.00344618441470855	0.00344618441470855	0.00344618441470855	0.0131617493593155	0.00532109149511511	0	0.00552330660617882
"Thyrocopa_complex"	0.0641973105383545	0.00127288110545403	0.0715569216604916	9.79139311887715e-05	0.0013707950366428	0.00145472126337603	0.000108451753379491	0.0615615803382821	0.00127288110545403	0.0767342992472252	0.00127288110545403	0.00316287624008683	0.00493143315977117	0.00327420229495637	0.00429296106488715	0.00263573020007236	0	0.00127288110545403	0.0741589915390549	0.00127288110545403	0.0748230761643525	0.00250888393365851	0.00459836624179575	0.0648357826332385	0.00127288110545403	0.0687443939387649	0.0685466852113485	0.00127288110545403	0	0.00150690857327293	0.00138133285883352	0.00127288110545403	0.00623525634702938	0.00623525634702938	0.00623525634702938	0.00715569216604916	0.000391655724755086	0.000363680315844008	0.000650710520276948	0.0054810213748018	0.0527146040014472	0.0534610064290692	1.10810844608908	0.0054810213748018	0.000527146040014473	0.000527146040014472	0.00153739903744305	0	0.00617991596158791	0.0200710714692681	0.00617991596158791	0.000459836624179575	0.000459836624179576	0.000459836624179576	0.0327420229495637	0.0114244475352248	0	0.000251151428878822
"Udea_pyranthes"	0.00515009292191993	0.00127117928669939	0.0126686790137033	9.77830220537991e-05	0.00136896230875319	0.00145277632765644	0.000108306755369006	0.0027405106874009	0.00127117928669939	0.556413414467035	0.00127117928669939	0.00289149868142284	0.00634127404859004	0.00463435408494245	0.00411650219816662	0.00240958223451903	0	0.00127117928669939	0.0131293582505653	0.00127117928669939	0.00733859680985065	0.00561397285439884	0.00433030767202167	0.00737486477234335	0.00127117928669939	0.0110556262935618	0.00437638906265486	0.00127117928669939	0	0.00150489386407461	0.00137948604206839	0.00127117928669939	0.000611549734154221	0.000611549734154221	0.000611549734154221	0.00126686790137033	0.000391132088215197	0.000363194081914111	0.000649840532214037	0.0397438153190739	0.0481916446903807	0.0533895300413743	0.0493291923732162	1.03974381531907	0.000481916446903807	0.000481916446903807	0.00174296270779278	0	0.00109411318754711	0.0449117828351907	0.00109411318754711	0.000433030767202167	0.000433030767202167	0.000433030767202167	0.0463435408494245	0.000729398177109143	0	0.000250815644012435
