"Bouteloua_gracilis"	"Bouteloua_hirsuta"	"Unidentified_sp5_A_PH_005"	"Croton_pottsii"	"Buchloe_dactyloides"	"Polygala_longa"	"Unidentified_sp11_A_PH_005"	"Xanthocephalum_texanum"	"Cryptantha_mexicana"	"Unidentified_sp12_A_PH_005"	"Unidentified_sp4_A_PH_005"	"Allionia_incarnata"	"Eragrostis_intermedia"	"Lesquerella_fendleri"	"Unidentified_sp6_A_PH_005"	"Unidentified_sp8_A_PH_005"	"Gaillardia_pinnatifida"	"Gilia_rigidula"	"Iva_ambrosiaefolia"	"Sporobolus_sp1_A_PH_005"	"Unidentified_sp14_A_PH_005"	"Argythamnia_neomexicana"	"Bouteloua_curtipendula"	"Choenopodium_sp1_A_PH_005"	"Dalea_greggii"	"Hilaria_mutica"	"Lepidium_lasiocarpum"	"Muhlenbergia_sp1_A_PH_005"	"Scleropogon_brevifolius"	"Tidestromia_lanuginosa"	"Unidentified_sp1_A_PH_005"	"Unidentified_sp13_A_PH_005"	"Unidentified_sp2_A_PH_005"	"Verbena_wrightii"	"Acacia_constricta"	"Aristida_writgii"	"Asclepius_sp1_A_PH_005"	"Buddleja_scordioides"	"Calyophus_hartwegii"	"Cassia_roemeriana"	"Castilleja_sp1_A_PH_005"	"Convolvulus_equitans"	"Dyssodia_acerosa"	"Guara_coccinea"	"Leptaloma_cognata"	"Machaeranthera_scabrella"	"Setaria_leucopila"	"Sida_filicaulis"	"Unidentified_sp10_A_PH_005"	"Unidentified_sp15_A_PH_005"	"Unidentified_sp3_A_PH_005"	"Unidentified_sp7_A_PH_005"	"Unidentified_sp9_A_PH_005"	"Zinnia_grandiflora"	"Melanoplus_desultorius"	"Trimerotropis_pallidipennis"	"Hadrotettix_trifasciatus"	"Cibolacris_parviceps"	"Melanoplus_arizonae"	"Melanoplus_gladstoni"	"Hesperotettix_viridis"	"Ageneotettix_deorum"	"Heliaula_rufa"	"Leprus_cyaneus"	"Pedioscirtetes_maculipennis"	"Phoetaliotes_nebrascensis"	"Acrolophitus_variegatus"	"Aulocara_femoratum"	"Psoloessa_texana"	"Xanthippus_corallipes"	"Arphia_aberrans"	"Arphia_crassa"	"Eritettix_variabilis"	"Mermiria_bivittata"	"Opeia_obscura"	"Parapomala_wyomingensis"	"Syrbula_fuscovittata"	"Trachyrachys_aspera"
"Unidentified_sp4_A_PH_005"	0.0125022384373765	0.0102104629495805	0.0241573794192595	0.0191467699625793	0.00152318972164899	0.0134257123590667	0.0173436678676029	0.0125804838460219	0.0177168440444569	0.0189819645926383	1.02221609566125	0.0138633095587276	0.000921770583100207	0.0101727722091907	0.00601286544066754	0.0010266486424659	0.0116052783805003	0.00916531634059947	0.00650361635690977	0.000807993876167724	0.00893804535685176	0.00410507637974187	0.000306246938855084	0.00872984368503218	0.00325249227798233	0.000586653729054982	0.00545184278191712	0.000186681868984247	0.000306246938855084	0.00793567465632576	0.00331090735103545	0.0032436272546475	0.00781015896782412	0.00654503841964272	0.00506023996085761	0.000168807995191532	0.000368192559179354	0.00287543469546815	0.00366960372417457	0.00287543469546815	0.00287543469546815	0.00287543469546815	0.00037705758251418	0.00287543469546815	0.000391602821059507	0.00493472427235597	0.000435472655567298	0.00366960372417457	0.000435472655567298	0.00287543469546815	0.000288190915941752	0.00493472427235597	0.00037705758251418	0.00037705758251418	0.132269995991535	0.0174189062226919	0.124766526621935	0.121445759060583	0.118433382536543	0.113521860167786	0.00527880615519851	0.00117654320442609	0.00202569594229839	0.00249842006183492	0.00441831071015224	0.00345829099130102	0.00391602821059507	0.00274475953564919	0.00101751415639901	0.00392050692953184	0.00251831345182442	0.000907086440926103	0.000509582720066079	0.000578133575707543	0.00156097495369545	0.000760423008662358	0.000760423008662358	0.000760423008662358
"Allionia_incarnata"	0.010298567289103	0.0118923960101514	0.0191153598498447	0.018828482735866	0.0013217969854737	0.0225905715579816	0.0110700396546102	0.021558291491139	0.0116192848606805	0.0173188824788799	0.0173291369484095	1.02741698549642	0.000897385937350796	0.00797666746667738	0.00706603334087184	0.000808516341168878	0.00426753434168126	0.00115183035706415	0.00784085856010946	0.000737083405116666	0.000857367381797223	0.000778405746836298	0.000179092401906851	0.000767754718410766	0.0143553828896893	0.000533000472413801	0.000604011449723096	0.000171171787935522	0.000179092401906851	0.00387320423349835	0.00388385526192388	0.00382428157116368	0.00959370734965288	0.00389410973145342	0.000373424610227848	0.000163947815260052	0.000324501947893184	0.0034997796232705	0.000394330108182919	0.0034997796232705	0.0034997796232705	0.0034997796232705	0.0108556032664188	0.0034997796232705	0.000230586839495248	0.00609392772638238	0.000384075638653379	0.000394330108182919	0.000384075638653379	0.0034997796232705	0.000330575128231066	0.00609392772638238	0.0108556032664188	0.0108556032664188	0.160989862670443	0.0153630255461352	0.0134072236782192	0.00896219064546835	0.146254265433177	0.139353497606917	0.151978445729863	0.00107375686224473	0.00196737378312062	0.00107535196063748	0.00389402337471821	0.0039669015387728	0.00230586839495248	0.00263528027942893	0.000997877385203917	0.00489108041110242	0.00219581547947496	0.000893549002562531	0.000428304296490782	0.000497684591675751	0.00125439134268166	0.00076029888445908	0.00076029888445908	0.00076029888445908
"Eragrostis_intermedia"	0.0489327641330835	0.0228671117883879	0.019278032407338	0.0187658302543102	0.0531450257833154	0.00507360346476575	0.00475055313302137	0.0165863056275947	0.00462088186793253	0.00460995495729001	0.00115221322887526	0.000897385937350795	1.05256215731844	0.00447734930676779	0.0046108041933932	0.00125338454324732	0.000591500929347107	0.00413771359683142	0.00447189197612993	0.00447715156822561	0.000932057519839486	0.00398781743004111	0.000819743501514738	0.000414934017603494	0.000336673637822644	0.00428789229913246	0.000332826684159499	0.0155512652266235	0.000819743501514738	0.000326463078533925	0.00389934649097154	0.000358728596019284	0.000430677851914274	0.000441604762556795	0.000149896166790312	0.000585672342323714	0.000182161684275671	0.000176566911743613	0.000265037850813182	0.000176566911743613	0.000176566911743613	0.000176566911743613	0.000160106726079031	0.000176566911743613	0.000182930517369187	0.000254110940170661	0.00372277957922793	0.000265037850813182	0.00372277957922793	0.000176566911743613	0.0120077036195603	0.000254110940170661	0.000160106726079031	0.000160106726079031	0.0081220779402062	0.148911183169117	0.00901128692764819	0.00359750800296749	0.00609866256409587	0.00613202718714982	0.00224149416510643	0.00363143999134496	0.00702806810788457	0.0062054820268319	0.00218594021130805	0.144092443434724	0.00182930517369187	0.00451751989718937	0.141098353327562	0.00442511037544505	0.00657532876959696	0.00339067631942719	0.00864857936320377	0.136331032721353	0.00563703725688145	0.00231870324464407	0.00231870324464407	0.00231870324464407
"Lesquerella_fendleri"	0.0189878046875383	0.00732619166557313	0.0181439744837563	0.0318780761234598	0.00203481480402366	0.0163441990405803	0.0098654684847728	0.00948689230924533	0.0161144494815655	0.0120866835812606	0.0127159652614883	0.00797666746667738	0.00447734930676779	1.02948018237753	0.00482212746248166	0.0153882863909202	0.00534315288213467	0.00877449981481996	0.0113399113050985	0.00438231063872356	0.00517602379554979	0.00817158361608827	0.000484022759609855	0.0050033488468897	0.000603855087323727	0.0040812430006704	0.0149113693286681	0.000286052212486603	0.000484022759609855	0.000942720233976671	0.00411095500317525	0.000718301922099691	0.000712470783098114	0.00474023668340297	0.000602916198731696	0.000389987563179362	0.000378497886854717	0.000339804035244975	0.004400432648158	0.000339804035244975	0.000339804035244975	0.000339804035244975	0.000264051052078752	0.000339804035244975	0.0143084531299364	0.000372666747853139	0.00377115096793027	0.004400432648158	0.00377115096793027	0.000339804035244975	0.000338786857980194	0.000372666747853139	0.000264051052078752	0.000264051052078752	0.0156309856212688	0.150846038717211	0.149614710037372	0.0144699887695607	0.00894400194847533	0.14000291263001	0.00369671472910253	0.00373617373139705	0.00467985075815235	0.00207209938392121	0.0045419746422566	0.00406544229576233	0.143084531299364	0.00299811859843532	0.00159859908799227	0.00568614705667761	0.00310427068807361	0.00186055219644077	0.000757153822124256	0.00124530943234858	0.00151036688190062	0.00084024144627317	0.00084024144627317	0.00084024144627317
"Unidentified_sp6_A_PH_005"	0.02278389222051	0.0273177532959329	0.0380322007524523	0.012756716299038	0.00237352848239725	0.00543020914673038	0.0228686884615554	0.0111058849713678	0.00520227421896335	0.0109691124841933	0.00751608180083442	0.00706603334087184	0.0046108041933932	0.00482212746248166	1.03543228021312	0.0132284851448738	0.00102297675448424	0.00441670679162719	0.00453601273065614	0.017922698039282	0.00084156617979607	0.00409556692646405	0.000760988921400158	0.00064240798671573	0.000572928294521652	0.00423766784793338	0.000642701741613101	0.000408170717411953	0.000760988921400158	0.000701708632931654	0.00415486757267998	0.0123638752831457	0.00646867515455105	0.0007018368893211	0.000321139865163142	0.00036178602472688	0.0119833065153772	0.000380568767768512	0.000321268121552587	0.000380568767768512	0.000380568767768512	0.000380568767768512	0.000192359526753139	0.000380568767768512	0.000321561876449959	0.00608810638678254	0.00377429880491146	0.000321268121552587	0.00377429880491146	0.000380568767768512	0.000349283363599589	0.00608810638678254	0.000192359526753139	0.000192359526753139	0.0175061633173516	0.150971952196459	0.010923116132788	0.00770735676391541	0.146114553282781	0.00809997319135298	0.00269303337454395	0.00674196873983781	0.00434143229672256	0.00238989831696408	0.143799678184526	0.00419140036319506	0.00321561876449959	0.135865685060508	0.00254753602982513	0.00356715266177028	0.00318503222001429	0.00278021425813151	0.00092050268657664	0.0013948105313978	0.00254719640506239	0.00172079729614816	0.00172079729614817	0.00172079729614817
"Unidentified_sp8_A_PH_005"	0.0299412318018979	0.0283577020689663	0.0154252392254435	0.0288229650124734	0.0147504361372043	0.00143060920418219	0.013293329114707	0.00135164413840628	0.00131227868241084	0.00137531988114377	0.00128331080308238	0.000808516341168878	0.00125338454324732	0.0153882863909202	0.0132284851448738	1.05013950639064	0.000710215459440603	0.000821913018398347	0.000971420667211113	0.0127662102112608	0.00128967416774883	0.00053954415694933	0.0125885998710039	0.000506136400892985	0.000235420997527105	0.000672341742365265	0.014844824489955	0.000648652697744025	0.0125885998710039	0.000486447919996635	0.00051985567605298	0.0121846073581318	0.00049088779672452	0.000427846597991586	0.000282368861449017	0.0117914603583997	0.0119805282995841	0.000204079058547618	0.000223767539443968	0.000204079058547618	0.000204079058547618	0.000204079058547618	3.13419389794873e-05	0.000204079058547618	0.014562455628506	0.000286808738176902	0.000315776617505362	0.000223767539443968	0.000315776617505362	0.000204079058547618	0.000289870245752945	0.000286808738176902	3.13419389794873e-05	3.13419389794873e-05	0.00938763669319043	0.0126310647002145	0.00760809634109491	0.00677685267477641	0.00688340971624565	0.0057257321092974	0.000438787145712823	0.141660745249777	0.141497524300797	0.00940245320227012	0.14376633959501	0.00347844294903534	0.14562455628506	0.0064537148960743	0.00321204381448529	0.0036935744424088	0.0039448222114808	0.00213939074915941	0.00196468989777298	0.00195919979124289	0.00250367396085713	0.0019713053135681	0.0019713053135681	0.0019713053135681
"Gaillardia_pinnatifida"	0.00874642927356445	0.00672169237062493	0.0209716162124035	0.0128428991159771	0.00128200820790603	0.0117244163962043	0.0196073449905595	0.0116670079713114	0.0193165116110501	0.0139188595776238	0.0193421306341672	0.00569004578890835	0.000788667905796143	0.00712420384284623	0.00136396900597899	0.000946953945920804	1.01841824942015	0.0143646312277933	0.0011306009607389	0.000655250388702379	0.0142214814714939	0.00623203066460488	0.000337227196833384	0.0139602514237625	0.00476616457489127	0.000511661456284258	0.00853089135456047	0.000134654207715378	0.000337227196833384	0.012590598559576	0.00486237780041831	0.00481271493561837	0.00488799682353541	0.0102856488569617	0.00813260056318838	0.000117949066215932	0.000354716939230782	0.00445799799638759	0.00582765086057415	0.00445799799638759	0.00445799799638759	0.00445799799638759	0.00030816657850368	0.00445799799638759	0.00039829079137209	0.000429998827147827	0.000404379804030724	0.00582765086057415	0.000404379804030724	0.00445799799638759	0.000238813904667428	0.000429998827147827	0.00030816657850368	0.00030816657850368	0.205067907833829	0.016175192161229	0.198140129259521	0.195182413516521	0.0103199718515478	0.00987764773738516	0.00431433209905152	0.000911965789223995	0.00141538879459119	0.00313476057277661	0.00425660327076939	0.00286576685600914	0.0039829079137209	0.00174873435569655	0.000728147102597628	0.00232338769838917	0.00193277367098568	0.000643689913521204	0.000371036984733691	0.000435956921029364	0.00129062871518682	0.000515774549450139	0.000515774549450139	0.000515774549450139
"Gilia_rigidula"	0.0143743634051265	0.00797969030131036	0.021612228535	0.013570106827138	0.00171792932012716	0.0121974293388406	0.0199195355340924	0.0120072987063739	0.019750380701431	0.0142803795922975	0.0152755272343325	0.00153577380941886	0.0055169514624419	0.0116993330864266	0.00588894238883626	0.00109588402453113	0.0143646312277933	1.01878277010232	0.00572360736430583	0.0053532146564725	0.0142149655809195	0.0107027407012752	0.000451372052534534	0.0139289735727001	0.000624877802879664	0.00519173317172595	0.00854466884217886	0.000258241361033277	0.000451372052534534	0.00851568705613816	0.00528945418471325	0.00075782236925046	0.00081460071761475	0.00628460182674822	0.00808002940104504	0.000143699824924755	0.00032216471415734	0.000435657655093119	0.0058489441716551	0.000435657655093119	0.000435657655093119	0.000435657655093119	0.000189220147786545	0.000435657655093119	0.000464639441133825	0.000378943062521631	0.00485379652962013	0.0058489441716551	0.00485379652962013	0.000435657655093119	0.000300737139697341	0.000378943062521631	0.000189220147786545	0.000189220147786545	0.0200402521342835	0.194151861184805	0.198864101836274	0.193920705625081	0.00909463350051914	0.0106390588803513	0.00264908206901163	0.00198456053178251	0.00172439789909706	0.0034319040986319	0.00386597656988808	0.00360884567636809	0.00464639441133825	0.00334038082537157	0.00159123641527494	0.00337857890668136	0.00219102534245146	0.00202761985263493	0.000594706317034694	0.00121976490958161	0.00151252000109455	0.000729686559703441	0.000729686559703441	0.000729686559703441
"Iva_ambrosiaefolia"	0.0378821126077985	0.0275078222917957	0.0176467177592037	0.0349674777106044	0.00267500342928219	0.0333178744512301	0.0067103366415337	0.00692524898953602	0.0153721339366157	0.0153313047792062	0.0108393605948496	0.0104544780801459	0.0059625226348399	0.0151198817401314	0.00604801697420819	0.00129522755628148	0.0011306009607389	0.00572360736430583	1.03211312197928	0.00571508598118356	0.00100345669165455	0.00541001223619324	0.000526654015118887	0.000772629154030939	0.000745718446035231	0.00554400734074795	0.000732909866448803	0.000559316623520419	0.000526654015118887	0.000671566934820549	0.00530895001698285	0.000568524408719095	0.00077617667521673	0.00081700583262631	0.000313595128112589	0.000369533738438863	0.000210552602011135	0.00035797180670796	0.000459034025918351	0.00035797180670796	0.00035797180670796	0.00035797180670796	0.000387746639327271	0.00035797180670796	0.000419314738336214	0.00041820486850877	0.00495097821027489	0.000459034025918351	0.00495097821027489	0.00035797180670796	0.000351313438798778	0.00041820486850877	0.000387746639327271	0.000387746639327271	0.0164667031085662	0.198039128410996	0.0156071568812239	0.00752628307470213	0.0100369168442105	0.185811095312039	0.0054284529505818	0.00354991772994326	0.00443440486126635	0.00276993045148338	0.00252663122413362	0.00421576126558533	0.00419314738336214	0.00468281293413392	0.0032245051472166	0.178715890033997	0.00383186491695193	0.00355817478283836	0.00142119665279255	0.00202668282626744	0.00208349103142171	0.00217217294765137	0.00217217294765138	0.00217217294765138
"Sporobolus_sp1_A_PH_005"	0.0460538116114729	0.0444740868162414	0.0260066383799818	0.00806319425047288	0.00372099762439121	0.00627088098378418	0.0065209652575582	0.00607617045511038	0.00587600505692727	0.00597360043824006	0.00134665646027954	0.000982777873488888	0.00596953542430082	0.00584308085163141	0.0238969307190427	0.0170216136150145	0.000655250388702379	0.00535321465647249	0.00571508598118356	1.03846713938445	0.0014453957819866	0.00515579037933832	0.0165281046597796	0.000461847477823073	0.000291371801911727	0.00563709021625163	0.000555327259851783	0.000716674677342422	0.0165281046597796	0.000390827188013477	0.00508477008952873	0.000805732019084014	0.000555421492880994	0.000457826111568208	0.00019742427713417	0.000506825168476108	0.000612329108204708	0.000193402910879306	0.000264423200688902	0.000193402910879306	0.000193402910879306	0.000193402910879306	9.79688910324205e-05	0.000193402910879306	0.000357902982717613	0.000362018582001688	0.00489136717864942	0.000264423200688902	0.00489136717864942	0.000193402910879306	0.000266989691858641	0.000362018582001688	9.79688910324205e-05	9.79688910324205e-05	0.00889653390044809	0.195654687145977	0.00899038882342268	0.00473818265122009	0.00868844596804051	0.00658774979150946	0.00137156447445389	0.186534676267392	0.0060819020217133	0.0118025796499623	0.00734794929845649	0.00320387630230369	0.00357902982717613	0.180312158501869	0.004222988620448	0.00494331312958659	0.00317236586133658	0.00447433822561325	0.00176625489178573	0.00233327815048773	0.00276920614881293	0.00306506567155034	0.00306506567155034	0.00306506567155034
"Unidentified_sp14_A_PH_005"	0.026588484257506	0.0195520452614839	0.0168185999076475	0.00875291592646619	0.0175268741752763	0.00726146218643068	0.0150756038987578	0.0071582968613544	0.0149505355220656	0.00945109110788499	0.0148967422614196	0.00114315650906296	0.00124274335978598	0.00690136506073306	0.00112208823972809	0.00171956555699844	0.0142214814714939	0.0142149655809195	0.00100345669165455	0.0014453957819866	1.0290491259988	0.00613456839774307	0.0160115903874029	0.0138705069588152	0.000467895719137296	0.000626220472403395	0.00846259841769898	0.000633628036177835	0.0160115903874029	0.00843137169585508	0.000695433134782918	0.000569972956380104	0.000641639874136941	0.00614108428831752	0.0080803971831764	0.000285394531356261	0.000218998443701418	0.000350974512678686	0.00579010977563883	0.000350974512678686	0.000350974512678686	0.000350974512678686	0.000116921206458609	0.000350974512678686	0.000382201234522578	0.000290665361458254	0.000344458622104232	0.00579010977563883	0.000344458622104232	0.000350974512678686	0.000265167383015783	0.000290665361458254	0.000116921206458609	0.000116921206458609	0.0161448275832196	0.0137783448841693	0.196863732371721	0.193929532396234	0.0069759686749981	0.00769190856934828	0.00163689689042053	0.00999565616901816	0.00342473437627514	0.182143428479817	0.00262798132441702	0.00318200859618939	0.00382201234522578	0.00267965812464188	0.0029431955486666	0.00274402641082909	0.00307957148912988	0.00169057110179498	0.00203585088786705	0.00203278679879584	0.00264192569280657	0.00153401598369413	0.00153401598369413	0.00153401598369413
"Argythamnia_neomexicana"	0.0199875526236892	0.0108459551558704	0.0190411404776899	0.0184431241148146	0.00202361846579797	0.0171041261193175	0.017120843147036	0.0168215684664141	0.0169925619087712	0.00900939857878363	0.0102626909493547	0.0015568114936726	0.00797563486008222	0.0163431672321765	0.0081911338529281	0.00107908831389866	0.00934804599690732	0.0160541110519128	0.00811501835428986	0.00773368556900749	0.0092018525966146	1.01544059007703	0.000463090410909827	0.00896046219868151	0.000642166541225245	0.00757685468444905	0.000965231071389407	0.000355610079574422	0.000463090410909827	0.00100110477310495	0.00748123265145714	0.000702954201308382	0.000751361692040578	0.00873452502202817	0.000613520974879145	0.000190307801329083	0.000315370403082578	0.000387583798225804	0.00834694122380237	0.000387583798225804	0.000387583798225804	0.000387583798225804	0.000254582742999441	0.000387583798225804	0.000351710096510261	0.000363777893814774	0.00709364885323134	0.00834694122380237	0.00709364885323134	0.000387583798225804	0.000375033954340356	0.000363777893814774	0.000254582742999441	0.000254582742999441	0.017828854718387	0.283745954129253	0.283796001609281	0.0147245033970995	0.00873066945155458	0.0110173411726515	0.00356415840199218	0.00266040015572085	0.002283693615949	0.00289668477519708	0.00378444483699094	0.00450040745208428	0.00351710096510261	0.00418336702799416	0.00221735434771028	0.00470502442425952	0.00250200794001703	0.00289923498730628	0.000803247868820368	0.00171129970643704	0.0015798517342763	0.00100502131619402	0.00100502131619402	0.00100502131619402
"Bouteloua_curtipendula"	0.0561891386655374	0.0538056909631382	0.00340241385769825	0.0030050324582815	0.0273954077278498	0.00110068433729297	0.00120791864319737	0.000891341789689409	0.000886250797993048	0.000804117632670387	0.000765617347137711	0.000358184803813702	0.00163948700302948	0.00096804551921971	0.00152197784280032	0.0251771997420078	0.000505840795250076	0.000677058078801802	0.000789981022678331	0.0247921569896693	0.0240173855811044	0.000463090410909827	1.04731258449712	0.00042626273058055	9.84082519260663e-05	0.000909016255167458	0.000589308121680137	0.00120506550896436	0.0473125844971189	0.0002935457325615	0.000330373412890777	0.000400698667029652	0.00020973996203544	0.000291873127358101	0.000213967667891975	0.000759277039264438	0.000321120602360127	7.95780646695254e-05	0.000212295062688576	7.95780646695254e-05	7.95780646695254e-05	7.95780646695254e-05	1.88301872565409e-05	7.95780646695254e-05	0.000375340453788163	0.000130161897365915	0.000250795348221252	0.000212295062688576	0.000250795348221252	7.95780646695254e-05	0.000199681229487601	0.000130161897365915	1.88301872565409e-05	1.88301872565409e-05	0.00366059097479817	0.0100318139288501	0.00721803213141157	0.0051352240294074	0.00312388553678196	0.00259229309043441	0.000263622621591572	0.284657539759141	0.00911132447117326	0.283093474206286	0.00385344722832152	0.00239617475385121	0.00375340453788163	0.00819899994853023	0.00594048661349576	0.00409571019935359	0.00366974150671159	0.00394932544167724	0.00366610108568869	0.00356977058382628	0.00351948988379752	0.00372207137788538	0.00372207137788538	0.00372207137788538
"Choenopodium_sp1_A_PH_005"	0.011567587348971	0.00271640003647799	0.023481077517253	0.0116762529753461	0.00143787461436853	0.0103317062562692	0.0220463845437486	0.0102187300010012	0.0218910563126469	0.0137421010805861	0.0218246092125804	0.00153550943682153	0.000829868035206988	0.0100066976937794	0.00128481597343146	0.00101227280178597	0.0209403771356438	0.0208934603590502	0.00115894373104641	0.000692771216734609	0.0208057604382229	0.00896046219868151	0.00042626273058055	1.02045448332571	0.000651277359884895	0.000535402135976369	0.0124675315118071	0.000145191209014574	0.00042626273058055	0.0124188919703059	0.000924870843280766	0.000780394251421197	0.000858423743214335	0.0090073789752751	0.0119329981603687	0.000108253390799234	0.000294500441484018	0.000485893809937179	0.00852148516533792	0.000485893809937179	0.000485893809937179	0.000485893809937179	0.000165383549947716	0.000485893809937179	0.000534533351438395	0.000372529933277156	0.000438977033343587	0.00852148516533792	0.000438977033343587	0.000485893809937179	0.000234460509157623	0.000372529933277156	0.000165383549947716	0.000165383549947716	0.0223511152571103	0.0175590813337435	0.28973049562149	0.286391955848849	0.00894071839865174	0.0102340428731896	0.00231536969926802	0.000899827416771889	0.0012990406895908	0.00421532535019472	0.00353400529780821	0.00281352610989147	0.00534533351438394	0.00178808565326698	0.000674598551855149	0.00208264554043341	0.0020812246748177	0.000578550615796691	0.000466388122974353	0.000533823825121583	0.00149741202605039	0.000444700081802599	0.000444700081802599	0.000444700081802599
"Dalea_greggii"	0.0024611823951116	0.00834117320228901	0.00929469547014569	0.00905438923924943	0.000758631978683969	0.0292034868126031	0.00819192712605223	0.0291658853241903	0.00792122702679385	0.00806114284259977	0.00813123069495582	0.0287107657793785	0.000673347275645287	0.00120771017464745	0.0011458565890433	0.000470841995054211	0.0071492468623369	0.000937316704319496	0.00111857766905285	0.00043705770286759	0.000701843578705944	0.000642166541225245	9.84082519260663e-05	0.000651277359884895	1.02772878194676	0.000366858806616536	0.000374752976494115	7.7620214983493e-05	9.84082519260663e-05	0.00679311966554626	0.00678400884688661	0.00675856740913617	0.00699401251504858	0.00685409669924265	0.000295150163094251	8.27992418651714e-05	0.000260597906684157	0.006497969502452	0.000356127196790644	0.006497969502452	0.006497969502452	0.006497969502452	0.0212308124443076	0.006497969502452	7.9602813399864e-05	0.000496043012596574	0.000286039344434601	0.000356127196790644	0.000286039344434601	0.006497969502452	0.000298893823608896	0.000496043012596574	0.0212308124443076	0.0212308124443076	0.298906597112792	0.011441573777384	0.0121083246908819	0.00708360391426202	0.0119050323023178	0.0097188164004469	0.297231374220306	0.000574104397260216	0.000993590902382056	0.00060679462585258	0.00312717488020989	0.00358672588330675	0.00079602813399864	0.00103176325327971	0.000544190033306757	0.00346597504595901	0.000995007835867397	0.000484916773091609	0.000139207269916904	0.000203970625626691	0.000542288373904925	0.000393202071437475	0.000393202071437475	0.000393202071437475
"Hilaria_mutica"	0.0604101585922077	0.0585628342745633	0.0106837414857453	0.0104299697520745	0.00331029684213164	0.00900752688057496	0.008544477860067	0.00850820900731161	0.00841477183194176	0.00839417488141352	0.00146663432263745	0.0010660009448276	0.00857578459826492	0.0081624860013408	0.00847533569586676	0.00134468348473053	0.000767492184426387	0.00778759975758892	0.00831601101112193	0.00845563532437745	0.000939330708605092	0.00757685468444905	0.000909016255167458	0.000535402135976369	0.000366858806616535	1.05174649944398	0.000401294364128808	0.00092294545417468	0.000909016255167458	0.000442835121589896	0.00748428767006257	0.000452817990169826	0.000536150160758264	0.00055674711128651	0.000210745073139877	0.000428318569483056	0.000220727941719808	0.000232090048450018	0.000324657062836492	0.000232090048450018	0.000232090048450018	0.000232090048450018	0.000134768758166517	0.000232090048450018	0.000190549290988931	0.000304060112308245	0.00725219762161256	0.000324657062836492	0.00725219762161256	0.000232090048450018	0.000260435403937779	0.000304060112308245	0.000134768758166517	0.000134768758166517	0.0106761422287008	0.290087904864502	0.0110383401364407	0.00505788175535705	0.00729744269539788	0.00790164051805642	0.00188676261433124	0.00606105219046482	0.00513982283379667	0.00484714287154468	0.00264873530063769	0.00312522484725335	0.00190549290988931	0.00698350020226154	0.00553878906418688	0.0066873136360655	0.00299078602358443	0.266965810934223	0.00221439928653595	0.0030556359977754	0.0024692875359807	0.00402918607322687	0.00402918607322687	0.00402918607322687
"Lepidium_lasiocarpum"	0.00370873171938405	0.00263982524742742	0.0153043435256229	0.0316904665231377	0.00152764202653107	0.00208987709609552	0.0139611633836892	0.00186594809432789	0.0136804499012722	0.0133633193863258	0.0136296069547928	0.00120802289944619	0.000665653368318998	0.0298227386573362	0.0012854034832262	0.0296896489799101	0.0127963370318407	0.0128170032632683	0.0010993647996732	0.000832990889777675	0.0126938976265485	0.000965231071389407	0.000589308121680137	0.0124675315118071	0.000374752976494115	0.000401294364128808	1.04017463865986	7.82385358837249e-05	0.000589308121680137	0.0121805777119125	0.000678277271494816	0.000845531315439121	0.000627434325015403	0.00094456483996182	0.0118517721918789	0.000487114709589328	0.000516725795405506	0.000328805520033615	0.000615759319928205	0.000328805520033615	0.000328805520033615	0.000328805520033615	4.59474564605003e-05	0.000328805520033615	0.0283228664679765	0.000298628804981789	0.000349471751461202	0.000615759319928205	0.000349471751461202	0.000328805520033615	0.000227335241462581	0.000298628804981789	4.59474564605003e-05	4.59474564605003e-05	0.0151250539215463	0.0139788700584481	0.020935816877559	0.284442532605093	0.00716709131956293	0.0106928223594058	0.000643264390447004	0.00435530408326521	0.00584537651507194	0.00271639337689644	0.00620070954486607	0.00272802289755097	0.283228664679765	0.00120577131377706	0.000408856016642434	0.00215251930241715	0.00248473327594025	0.000310935676005638	0.000224117605316889	0.000287764642385833	0.000900209949783361	0.000210612084973436	0.000210612084973436	0.000210612084973436
