"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"R25"	"R26"	"R27"	"R28"	"R29"	"R30"	"R31"	"R32"	"R33"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"
"R12"	0.0167275492446907	0.00054960207481173	0.0173255568996274	0.015087354595001	0.0073138266486767	0.0148873922867338	0.00987315636782201	0.0225222762496964	0.0073138266486767	0.014869974174566	0.0247782943179366	1.02189393773781	0.00992096610188029	0.00827054813341969	0.000514835950709195	0.00054960207481173	0.0155843747820964	0.000628338511885074	0.0073138266486767	0.0101807050912607	0.0157232855517289	0.00702396356324533	0.00158519012223458	0.00985573825565426	0.00114317446259427	0.0164728499348079	0.0157232855517289	0.0081671380258396	0.0081671380258396	0.000514835950709195	0.00702396356324533	0.000956851610349504	0.014869974174566	0.0164747504226942	0.00530418791568372	0.0188501553565522	0.00899477259694735	0.00769442904736423	0.196459835673122	0.204787146162948	0.011430409720486	0.196670979770869
"R13"	0.0207597603547445	0.00062449003550137	0.0233761520798398	0.0145730760991615	0.00448719010744388	0.00578369497005758	0.0175564799172561	0.0101568775338701	0.00448719010744388	0.00528056483401585	0.0249744694040735	0.00595257966112817	1.02938025679278	0.00806982123837558	0.00399845113618312	0.00062449003550137	0.0125570113458195	0.00420429787274191	0.00448719010744388	0.0261895715479476	0.00966813856260932	0.000672014827112324	0.00898352854283875	0.0170533497812143	0.00820274900892503	0.0190820097272146	0.00966813856260932	0.00887476383603735	0.00887476383603735	0.00399845113618312	0.000672014827112324	0.00477923067009685	0.00528056483401585	0.12795043635786	0.00936935440696469	0.126128936182257	0.112966453975263	0.00874286049701918	0.0206277428908711	0.125641323008429	0.116423144188858	0.0188164151591451
"R14"	0.0304145440219989	0.000561942851301023	0.0312013929850326	0.00216583127406956	0.000899544156456785	0.00197680943013998	0.0203496687095058	0.013080283481801	0.000899544156456785	0.0118904997777474	0.0157415067133013	0.0124058222001295	0.0201745530959389	1.02824058209047	0.000599956493397577	0.000561942851301023	0.0291401262469299	0.000674461281671452	0.000899544156456785	0.0203522742131653	0.0127806958187418	0.000515322422382172	0.00202277696664012	0.0302633590571132	0.00127441777506903	0.0135316605139724	0.0127806958187418	0.0017897401974512	0.0017897401974512	0.000599956493397577	0.000515322422382172	0.00134831568496866	0.0118904997777474	0.0191986077887225	0.00898031029885304	0.0202338384501436	0.00901157634276721	0.00786719991821433	0.285764846153555	0.02518723638079	0.27599402350692	0.0144290278267008
"R15"	0.0198962109258475	0.000418319008628172	0.00365989192082893	0.00164055260719572	0.000280604356886104	0.00141463085757107	0.0213182518767283	0.00264548810045291	0.000280604356886104	0.000828800360070795	0.0221395760114415	0.00154450785212758	0.0199922556809156	0.00119991298679515	1.01731471333384	0.000418319008628172	0.00148051734368126	0.00110098024832532	0.000280604356886104	0.0208456778247145	0.0196795970774077	0.000715707492056789	0.0195325083924329	0.020732421379228	0.0184156935821662	0.0203238378356605	0.0196795970774077	0.019131401074223	0.019131401074223	0.0173147133338409	0.000715707492056789	0.0184315281441076	0.000828800360070795	0.554070826682908	0.0134017777232	0.0330294074497597	0.00773088909903394	0.00585646612079441	0.014253096082802	0.00785692199281091	0.0104274717377674	0.0200398097775901
"R16"	0.00256506662430799	0.040038911200503	0.0435735200681177	0.00220618977763405	0.000585694853531644	0.0413305843434687	0.0432776398560565	0.00208597328398132	0.000585694853531644	0.000942827935001167	0.0443682318045935	0.00164880622443519	0.00312245017750685	0.00112388570260205	0.000418319008628173	1.0400389112005	0.00170958055613369	0.000437167059546129	0.000585694853531644	0.0432816448139122	0.00191859743907785	0.000705978289434025	0.00176599774498696	0.002889883447589	0.000855486068174301	0.00283311407374623	0.00191859743907785	0.00156146435760833	0.00156146435760833	0.000418319008628173	0.000705978289434025	0.00132883068544083	0.000942827935001167	0.0133862082761015	0.0109261401217519	0.0131150117863839	0.0109741996160206	0.560544756807042	0.0092854601182076	0.016399455898886	0.0122680419381204	0.0197673921041527
"R17"	0.0278395150393723	0.000569860185377897	0.028736195389309	0.00867321198575652	0.00734161502427901	0.00846540150164378	0.0145531517055024	0.016162018184676	0.00734161502427901	0.0150304484901095	0.0186233534996465	0.0155843747820964	0.0209283522430324	0.0194267508312866	0.000493505781227086	0.000569860185377897	1.02676836585557	0.000577643402579616	0.00734161502427901	0.0147105236961182	0.00931390894162408	0.000553926291986873	0.00169144786268154	0.0211181986939681	0.0010711491838067	0.0100915796111147	0.00931390894162408	0.00162507547579358	0.00162507547579358	0.000493505781227086	0.000553926291986873	0.00111380446010193	0.0150304484901095	0.0157921849992668	0.00744358414649807	0.0173293020773885	0.00933204803388763	0.00797804259529056	0.199909670111593	0.205565220679812	0.187806677847297	0.0155099361756325
"R18"	0.0210089561893159	0.000437167059546129	0.00364324544189962	0.00189754871004889	0.000384007644395945	0.00165677224974864	0.0220275074595882	0.0200600612689069	0.000384007644395945	0.00104941798984866	0.023071356751393	0.00188501553565522	0.0210214893637095	0.0013489225633429	0.00110098024832532	0.000437167059546129	0.00173293020773885	1.01817504573325	0.000384007644395945	0.0219102463246663	0.0207770338728363	0.000835597545806566	0.0200712306363453	0.0214201531996882	0.019276025981577	0.0214549773926827	0.0207770338728363	0.0201116235273836	0.0201116235273836	0.00110098024832532	0.000835597545806566	0.00189618490309358	0.00104941798984866	0.0352313679464104	0.00954245585721914	0.545251371997551	0.00813532223815659	0.0061203388336458	0.0173006689817705	0.0107522140430864	0.0109361954862431	0.0233967312825839
"R19"	0.0226894570741191	0.000585694853531644	0.0238058001978617	0.0216879734091304	0.0202257567599235	0.0214425856446514	0.00296011769749552	0.022325487590426	0.0202257567599235	0.0213103459148338	0.0243870470723368	0.0219414799460301	0.0224359505372194	0.00179908831291357	0.000280604356886104	0.000585694853531644	0.022024845072837	0.000384007644395944	1.02022575675992	0.00342702266202388	0.00238033518738869	0.000631134031196276	0.00102878965476439	0.00282787796767796	0.000664612001282049	0.00321141780539939	0.00238033518738869	0.00129574603247832	0.00129574603247832	0.000280604356886104	0.000631134031196276	0.000644782010368448	0.0213103459148338	0.00897933942035533	0.00437013184178813	0.0115202293318783	0.00997299141612847	0.00819972794944302	0.0281993180276694	0.566321189277857	0.0114319865280513	0.0176717528734957
"R20"	0.0144812492062892	0.00721360746898537	0.0233713526437528	0.0124337462959641	0.000571170443670647	0.0116507849263211	0.0251424326450546	0.00874206026640804	0.000571170443670647	0.00122434553196521	0.0282324306995542	0.00509035254563032	0.021824642956623	0.00678409140438845	0.00347427963745241	0.00721360746898537	0.00735526184805909	0.00365170772077771	0.000571170443670647	1.0323330869956	0.0116451694601898	0.00386600701366512	0.00793190184631019	0.0147159932506986	0.00712598735823012	0.0196417382988181	0.0116451694601898	0.0109919943718952	0.0109919943718952	0.00347427963745241	0.00386600701366512	0.00428019412553248	0.00122434553196521	0.111176948398477	0.00967097385696077	0.109551231623331	0.0959588260635399	0.100990504565795	0.0169825522956585	0.0159927724227781	0.0980946610575022	0.108248196382623
"R21"	0.0170995894437791	0.000479649359769462	0.00886850196593723	0.00677804792327927	0.000595083796847172	0.0065727485807174	0.0175012776855717	0.0169867226320058	0.000595083796847172	0.00629444873969591	0.0237896921610769	0.0117924641637967	0.0120851732032616	0.00639034790937089	0.00491989926935192	0.000479649359769462	0.00698543170621806	0.00519425846820907	0.000595083796847172	0.0174677541902847	1.02131153810451	0.00549801542410077	0.0108326299351794	0.0172229778445503	0.010114157737561	0.0219964868068418	0.0213115381045105	0.0156121731616618	0.0156121731616618	0.00491989926935192	0.00549801542410077	0.0056383714669703	0.00629444873969591	0.157436776619261	0.00862166637142055	0.155827754046272	0.00821938442797602	0.00671509103677247	0.148183488514067	0.0166623463117208	0.0110557274643543	0.153944431874821
"R22"	0.00321308391382398	0.000705978289434024	0.00357963559306212	0.0212188809114736	0.000631134031196276	0.0210982360088216	0.0227546741254861	0.0219074882355426	0.000631134031196276	0.00131076700154465	0.0245410524447008	0.021071890689736	0.00336007413556162	0.00103064484476434	0.000715707492056789	0.000705978289434024	0.00166177887596062	0.000835597545806566	0.000631134031196276	0.0231960420819907	0.0219920616964031	1.01976112368819	0.00193656027344481	0.00296720511820915	0.00155130503786336	0.0228186848884891	0.0219920616964031	0.0213124287260547	0.0213124287260547	0.000715707492056789	0.0197611236881913	0.00110096272763824	0.00131076700154465	0.0229026397458173	0.00462306282697743	0.025067926374197	0.00991947830503221	0.00988369605207634	0.0176704572290576	0.0176717528734957	0.00561618999065558	0.553311463269357
"R23"	0.0148926942056076	0.000588665914995653	0.018458946516974	0.0016650434880249	0.000342929884921464	0.00157711589106539	0.0306894494080068	0.00827560033434967	0.000342929884921464	0.000939670031086309	0.0315539351194531	0.00158519012223458	0.0149725475713979	0.00134851797776008	0.00651083613081096	0.000588665914995653	0.00169144786268154	0.00669041021211509	0.000342929884921464	0.0158638036926204	0.0144435065802392	0.000645520091148269	1.02870348557027	0.0300520035480278	0.0132012463429261	0.0151201000921943	0.0144435065802392	0.0138467664340743	0.0138467664340743	0.00651083613081096	0.000645520091148269	0.0220130753581526	0.000939670031086309	0.208346756185951	0.1860268707281	0.200712306363453	0.00811912214346206	0.00824132280993914	0.015515243800286	0.009602036777801	0.0120284453055237	0.0180745625521515
"R24"	0.0211014341321641	0.000577976689517801	0.0235559251041974	0.00186535860244277	0.000565575593535592	0.00173699330669522	0.0265535371286064	0.0101974735933302	0.000565575593535592	0.00532000192975073	0.0252289637569924	0.00591344295339256	0.0170533497812143	0.0121053436228453	0.00414648427584561	0.000577976689517801	0.0126709192163809	0.00428403063993764	0.000565575593535592	0.0176591919008384	0.0137783822756402	0.00059344102364183	0.0180312021288167	1.03013654575166	0.00843051491578324	0.0144847242609056	0.0137783822756402	0.00902395593942507	0.00902395593942507	0.00414648427584561	0.00059344102364183	0.013747171488879	0.00532000192975073	0.132687496827059	0.115208246556401	0.128520919198129	0.00847610382318412	0.00809167365324921	0.123615084741594	0.0158361166189966	0.117614676586082	0.0166163486619713
"R25"	0.0204525835575817	0.00042774303408715	0.00365156868136427	0.00176905065862231	0.000332306000641024	0.00153570155365985	0.0216728796681582	0.0113527746846799	0.000332306000641024	0.000939109174959726	0.0226054663814172	0.0017147616938914	0.0205068725223126	0.00127441777506903	0.0092078467910831	0.00042774303408715	0.00160672377571005	0.00963801299078851	0.000332306000641024	0.0213779620746904	0.020228315475122	0.000775652518931678	0.0198018695143891	0.0210762872894581	1.01884585978187	0.0208894076141716	0.020228315475122	0.0196215123008033	0.0196215123008033	0.0092078467910831	0.000775652518931678	0.0101638565236006	0.000939109174959726	0.294651097314659	0.0114721167902096	0.289140389723655	0.00793310566859526	0.00598840247722011	0.0157768825322862	0.00930456801794868	0.0106818336120052	0.021718270530087
"R26"	0.0144107108123375	0.000566622814749246	0.0166868559280502	0.0145550088757618	0.000642283561079879	0.00577264335352694	0.0149373946312456	0.0141747054394212	0.000642283561079879	0.00531997298318689	0.0288713811679347	0.00988370996088471	0.0190820097272146	0.00541266420558895	0.0040647675671321	0.000566622814749246	0.00605494776666883	0.00429099547853653	0.000642283561079879	0.0235700859585817	0.0175971894454735	0.00456373697769782	0.0090720600553166	0.0144847242609056	0.00835576304566864	1.02694617778246	0.0175971894454735	0.0129195000233665	0.0129195000233665	0.0040647675671321	0.00456373697769782	0.00478106457678007	0.00531997298318689	0.130072562148227	0.00859556411577557	0.128729864356096	0.112187860043809	0.00793271940648944	0.121619924974782	0.0179839397102366	0.0117595965357109	0.127784635375539
"R27"	0.0170995894437791	0.000479649359769462	0.00886850196593723	0.00677804792327927	0.000595083796847172	0.0065727485807174	0.0175012776855717	0.0169867226320058	0.000595083796847172	0.00629444873969591	0.0237896921610769	0.0117924641637967	0.0120851732032616	0.00639034790937089	0.00491989926935192	0.000479649359769462	0.00698543170621806	0.00519425846820907	0.000595083796847172	0.0174677541902847	0.0213115381045105	0.00549801542410077	0.0108326299351794	0.0172229778445503	0.010114157737561	0.0219964868068418	1.02131153810451	0.0156121731616618	0.0156121731616618	0.00491989926935192	0.00549801542410077	0.0056383714669703	0.00629444873969591	0.157436776619261	0.00862166637142055	0.155827754046272	0.00821938442797602	0.00671509103677247	0.148183488514067	0.0166623463117208	0.0110557274643543	0.153944431874821
"R28"	0.0147060836763291	0.000520488119202775	0.00362759098526355	0.00825232740957275	0.000431915344159442	0.00805654637204711	0.0220334778206009	0.0148710125349675	0.000431915344159442	0.0010629951171547	0.0232506617358451	0.0081671380258396	0.0147912730600623	0.00119316013163413	0.00637713369140766	0.000520488119202775	0.00162507547579358	0.00670387450912786	0.000431915344159442	0.0219839887437905	0.0208162308822157	0.0071041429086849	0.0138467664340743	0.0150399265657085	0.0130810082005355	0.0215325000389441	0.0208162308822157	1.02018515110922	0.0201851511092204	0.00637713369140766	0.0071041429086849	0.00714289192494646	0.0010629951171547	0.204068278125045	0.00918909880246553	0.201116235273836	0.00859522988074091	0.00728683366883885	0.0164080740978767	0.0120936296364644	0.00899328573822202	0.198916001443177
"R29"	0.0147060836763291	0.000520488119202775	0.00362759098526355	0.00825232740957275	0.000431915344159442	0.00805654637204711	0.0220334778206009	0.0148710125349675	0.000431915344159442	0.0010629951171547	0.0232506617358451	0.0081671380258396	0.0147912730600623	0.00119316013163413	0.00637713369140766	0.000520488119202775	0.00162507547579358	0.00670387450912786	0.000431915344159442	0.0219839887437905	0.0208162308822157	0.0071041429086849	0.0138467664340743	0.0150399265657085	0.0130810082005355	0.0215325000389441	0.0208162308822157	0.0201851511092204	1.02018515110922	0.00637713369140766	0.0071041429086849	0.00714289192494646	0.0010629951171547	0.204068278125045	0.00918909880246553	0.201116235273836	0.00859522988074091	0.00728683366883885	0.0164080740978767	0.0120936296364644	0.00899328573822202	0.198916001443177
"R30"	0.0198962109258475	0.000418319008628172	0.00365989192082893	0.00164055260719572	0.000280604356886104	0.00141463085757107	0.0213182518767283	0.00264548810045291	0.000280604356886104	0.000828800360070795	0.0221395760114415	0.00154450785212758	0.0199922556809156	0.00119991298679515	0.0173147133338409	0.000418319008628172	0.00148051734368126	0.00110098024832532	0.000280604356886104	0.0208456778247145	0.0196795970774077	0.000715707492056789	0.0195325083924329	0.020732421379228	0.0184156935821662	0.0203238378356605	0.0196795970774077	0.019131401074223	0.019131401074223	1.01731471333384	0.000715707492056789	0.0184315281441076	0.000828800360070795	0.554070826682908	0.0134017777232	0.0330294074497597	0.00773088909903394	0.00585646612079441	0.014253096082802	0.00785692199281091	0.0104274717377674	0.0200398097775901
"R31"	0.00321308391382398	0.000705978289434024	0.00357963559306212	0.0212188809114736	0.000631134031196276	0.0210982360088216	0.0227546741254861	0.0219074882355426	0.000631134031196276	0.00131076700154465	0.0245410524447008	0.021071890689736	0.00336007413556162	0.00103064484476434	0.000715707492056789	0.000705978289434024	0.00166177887596062	0.000835597545806566	0.000631134031196276	0.0231960420819907	0.0219920616964031	0.0197611236881913	0.00193656027344481	0.00296720511820915	0.00155130503786336	0.0228186848884891	0.0219920616964031	0.0213124287260547	0.0213124287260547	0.000715707492056789	1.01976112368819	0.00110096272763824	0.00131076700154465	0.0229026397458173	0.00462306282697743	0.025067926374197	0.00991947830503221	0.00988369605207634	0.0176704572290576	0.0176717528734957	0.00561618999065558	0.553311463269357
"R32"	0.0118345632137535	0.000664415342720414	0.0258667970545112	0.00154879087701291	0.000322391005184224	0.00153728771172376	0.0350204203822162	0.00238336986707105	0.000322391005184224	0.000884796051705136	0.0357952243034832	0.00143527741552426	0.0119480766752421	0.00134831568496866	0.00921576407205378	0.000664415342720414	0.00167070669015289	0.000948092451546793	0.000322391005184224	0.0128405823765974	0.0112767429339406	0.000550481363819121	0.0330196130372289	0.0343679287221976	0.0101638565236006	0.0119526614419502	0.0112767429339406	0.0107143378874197	0.0107143378874197	0.00921576407205378	0.000550481363819121	1.03207152058568	0.000884796051705136	0.294904450305721	0.27426907816354	0.0284427735464038	0.00811102209611479	0.0093018147980858	0.0146225312095437	0.00902694814515827	0.012574570215164	0.0154134781869354
"R33"	0.023484781910124	0.000471413967500584	0.02419851755291	0.0120215914367646	0.0106551729574169	0.0117819704256898	0.00343239748898995	0.0228296702567733	0.0106551729574169	0.0216495777610767	0.0248969152545545	0.022304961261849	0.0132014120850396	0.0118904997777474	0.000414400180035398	0.000471413967500584	0.0225456727351643	0.000524708994924329	0.0106551729574169	0.00367303659589562	0.0125888974793918	0.000655383500772323	0.00140950504662946	0.0133000048243768	0.000939109174959726	0.0132999324579672	0.0125888974793918	0.00159449267573205	0.00159449267573205	0.000414400180035398	0.000655383500772323	0.000884796051705136	1.02164957776108	0.0132608057611327	0.00564475046003686	0.0157412698477299	0.00853241974290491	0.00659979554500817	0.285854524895154	0.298344842807673	0.0143375195854012	0.0183507380216251
"C1"	0.0397924218516949	0.000836638017256345	0.00731978384165786	0.00328110521439144	0.000561208713772208	0.00282926171514213	0.0426365037534566	0.00529097620090581	0.000561208713772208	0.00165760072014159	0.0442791520228829	0.00308901570425517	0.0399845113618312	0.00239982597359031	0.0346294266676818	0.000836638017256345	0.00296103468736252	0.00220196049665065	0.000561208713772208	0.0416913556494289	0.0393591941548154	0.00143141498411358	0.0390650167848658	0.0414648427584561	0.0368313871643324	0.040647675671321	0.0393591941548154	0.038262802148446	0.038262802148446	0.0346294266676818	0.00143141498411358	0.0368630562882151	0.00165760072014159	1.10814165336582	0.0268035554464001	0.0660588148995194	0.0154617781980679	0.0117129322415888	0.0285061921656039	0.0157138439856218	0.0208549434755348	0.0400796195551802
"C2"	0.00754583100331889	0.00182102335362531	0.096147404376387	0.0029140582936602	0.000728355306964688	0.00331988913175291	0.0974451777754082	0.00424250326737838	0.000728355306964688	0.00188158348667895	0.0989017451910497	0.00265209395784186	0.00780779533913724	0.00299343676628434	0.00223362962053334	0.00182102335362531	0.00372179207324903	0.00159040930953652	0.000728355306964688	0.00967097385696077	0.00574777758094703	0.000770510471162905	0.0930134353640499	0.0960068721303342	0.00382403893006986	0.00716297009647964	0.00574777758094703	0.00459454940123277	0.00459454940123277	0.00223362962053334	0.000770510471162905	0.0914230260545134	0.00188158348667895	0.0714761478570668	1.07027275720776	0.0477122792860957	0.0169823101863913	0.0254943269507544	0.0299839326725709	0.0203939485950113	0.0294433373851213	0.0215742931925614
