"Apodemus_flavicollis"	"Clethrionomys_glareolus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Apodemus_uralensis"	"Sorex_araneus"	"Microtus_subterraneus"	"Neomys_fodiens"	"Crocidura_leucodon"	"Apodemus_sylvaticus"	"Arvicola_terrestris"	"Talpa_europaea"	"Neomys_anomalus"	"Sorex_alpinus"	"Micromys_minutus"	"Myoxus_glis"	"Muscardinus_avellanarius"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Ctenophthalmus_assimilis"	"Amalaraeus_penicilliger"	"Palaeopsylla_soricis"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_solutus"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_uncinatus"	"Rhadinopsylla_pentacantha"	"Atyphloceras_nuperus"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_bisoctodentatus"	"Peromyscopsylla_silvatica"	"Amalaraeus_arvicolae"	"Rhadinopsylla_isacantha"	"Amphipsylla_rossica"	"Ctenophthalmus_obtusus"	"Palaeopsylla_kohauti"
"Arvicola_terrestris"	0.0284465428577155	0.0285789228711772	0.0271709447892035	0.0265987325189561	0.0235268555681621	0.0266328723323225	0.0265330499254082	0.0256668629625351	0.0183838133717358	0.0226549626818529	1.02265496268185	0.0154834720106048	0.0163006403395428	0.00835590930533847	0.00813750004103545	0.00762204579882042	0.000585243277069537	0.19449716309573	0.195300000984851	0.197030470609025	0.00451152485573849	0.0122534886078069	0.00731404646382272	0.00675802666053905	0.00411565113463679	0.00871892886309181	0.00399331006104995	0.00411565113463679	0.00414212874865443	0.00119078845296572	0.00468194621655629	0.00579605621872401	0.00119078845296572	0.00165831562033801	0.00119078845296572	0.00285320923540047	0.00131312952655256	0.00404125327061525
"Talpa_europaea"	0.0210363544014942	0.0197192336557155	0.0200584944683606	0.0187325505663986	0.0163648896373905	0.0488528399137337	0.0184166959272332	0.0186592172928272	0.0493811069030344	0.0154834720106048	0.0154834720106048	1.04487015143116	0.00898771172573606	0.00841039973217387	0.000806943200346623	0.00758008654978874	0.000489713906725686	0.197240060347072	0.0193666368083189	0.198530434005766	0.0031434626415068	0.0115394099097029	0.00521402137264526	0.0065423752939583	0.00559778065278377	0.0088141762678575	0.00289219346679327	0.00559778065278377	0.00292887615844753	0.000821634735654812	0.00391771125380549	0.181161735725439	0.000821634735654812	0.00115104349545207	0.000821634735654812	0.00199241914605473	0.00352722192164531	0.00504442333966896
"Neomys_anomalus"	0.0207747856940475	0.0206736823846787	0.0197775856387035	0.0194187672422604	0.01691586834023	0.0504519522755127	0.0193937969990902	0.0494714984181012	0.0109348443870024	0.0163006403395428	0.0163006403395428	0.00898771172573606	1.04573922066079	0.0018006938210596	0.00829338247121828	0.00760403323810022	0.000494229357714469	0.023333803686409	0.199041179309239	0.199074508650801	0.00328718869777936	0.012645357663691	0.00533025189612363	0.182016205855129	0.00282412351170159	0.00615228000687161	0.00290446663103922	0.00282412351170159	0.0030178241857766	0.000861403432694944	0.00395383486171576	0.005882723144469	0.000861403432694945	0.00121211231244314	0.000861403432694945	0.00207507638533622	0.000781060313357315	0.00772633574499744
"Sorex_alpinus"	0.0371300784260617	0.0180302462663966	0.0359874705083793	0.0352472631217181	0.0134021328822351	0.0351558793325276	0.0355272408650925	0.0342006846486464	0.0156440750508868	0.0125338639580077	0.0125338639580077	0.0126155995982608	0.00270104073158939	1.03015934609403	0.000873459043628129	0.00122505487229821	0.000366033975563023	0.280835984458754	0.0209630170470751	0.0240525851085853	0.00517466676027552	0.271011469069456	0.00886170151495596	0.00581136474735645	0.00480446868688664	0.00868268924227341	0.0044382950157803	0.00480446868688664	0.0046594436527164	0.00075126026109986	0.00292827180450418	0.00573116810328736	0.00075126026109986	0.00222045255406828	0.00075126026109986	0.00295421420620724	0.0011174339322062	0.00536119129209156
"Micromys_minutus"	0.0297290999327403	0.0304899558565954	0.0285993051430326	0.0283749265064856	0.0252313002261295	0.0281631470237036	0.0284161259776223	0.0277072124329737	0.00448675619518479	0.0244125001231063	0.0244125001231063	0.00242082960103987	0.0248801474136548	0.00174691808725626	1.0224476051128	0.00141816635906031	0.000396837218845159	0.0245327126224642	0.538742522707114	0.0285972159260243	0.00481985560761488	0.0112469310402608	0.00776002861755438	0.00846727896385958	0.00326065559530984	0.00818800103023138	0.00421058783729765	0.00326065559530984	0.004397745425175	0.00127041482735814	0.00317469775076127	0.00273560754437963	0.00127041482735814	0.00177600787360139	0.00127041482735814	0.00304384773401349	0.000320482585370342	0.00432058772825045
"Myoxus_glis"	0.0520944177126082	0.0543624530720384	0.0157005470157711	0.0148554210463446	0.0121008234014581	0.0137976243522074	0.0147771616187455	0.0131514800462248	0.0139481944260736	0.0114330686982306	0.0114330686982306	0.0113701298246831	0.0114060498571503	0.00122505487229821	0.000709083179530157	1.04550098529663	0.0354677702151117	0.0179600313668178	0.0170179963087238	0.280930022282425	0.00411713862790307	0.00747998209158077	0.00735731931773618	0.00398250957663003	0.00423648029169551	0.00667754703227431	0.00550528290116804	0.00423648029169551	0.00555660289035236	0.00226510221133493	0.283742161720893	0.00387686583589583	0.00226510221133494	0.000923572601171595	0.00226510221133493	0.00319356602673147	0.000996299601862398	0.00208150126710498
"Muscardinus_avellanarius"	0.0770824778855709	0.0815967565834195	0.00592892568131862	0.00496146227984861	0.0022222355461198	0.00241619189048054	0.00492320328119411	0.00230594278266693	0.00341673581878262	0.00175572983120861	0.00175572983120861	0.00146914172017706	0.00148268807314341	0.000732067951126047	0.000396837218845159	0.0709355404302233	1.069951666528	0.00975048646363282	0.00952409325228381	0.0275484692622644	0.00401765645520765	0.00499868937380851	0.00785079021007958	0.000611861712447137	0.0040771863133564	0.00466505714911192	0.00723299861251441	0.0040771863133564	0.00721131405751578	0.00339986485764248	0.559613332223997	0.00066149464688164	0.00339986485764248	0.000307700205074632	0.00339986485764248	0.00370995625013302	0.000244052558484473	0.000364747033589902
"Ctenophthalmus_agyrtes"	0.0570083422015212	0.0562373263925575	0.0548827217487087	0.0533437824750843	0.0467397104431208	0.0531128263186588	0.053103807684611	0.0505927182896981	0.0523700617733163	0.0448839607143994	0.0448839607143994	0.0455169370031706	0.00538472392763284	0.0432055360705776	0.00188713174018955	0.00276308174874119	0.000750037420279448	1.06557840078945	0.0452911617645493	0.0563652411969289	0.00899619631800418	0.0311045199476136	0.014636524697042	0.00890728715388927	0.00938104707713183	0.0185574972872147	0.00798355031206104	0.00938104707713183	0.00825349819519874	0.00234322193302323	0.00600029936223558	0.0151206481737647	0.00234322193302323	0.00331898798028819	0.00234322193302323	0.005677208337716	0.00374071869809402	0.00800983316595047
"Megabothris_turbidus"	0.0594581998654806	0.0609799117131909	0.0571986102860652	0.0567498530129712	0.0504626004522589	0.0563262940474073	0.0568322519552445	0.0554144248659474	0.00897351239036958	0.0488250002462127	0.0488250002462127	0.00484165920207974	0.0497602948273096	0.00349383617451252	0.0448952102255928	0.00283633271812063	0.000793674437690317	0.0490654252449284	1.07748504541423	0.0571944318520487	0.00963971121522977	0.0224938620805215	0.0155200572351088	0.0169345579277192	0.00652131119061969	0.0163760020604628	0.00842117567459529	0.00652131119061968	0.00879549085035001	0.00254082965471629	0.00634939550152254	0.00547121508875926	0.00254082965471629	0.00355201574720278	0.00254082965471629	0.00608769546802699	0.000640965170740685	0.0086411754565009
"Ctenophthalmus_assimilis"	0.0542127150792909	0.0542562991213148	0.0509443367004472	0.0494987596256813	0.0439588225135926	0.0503581136278686	0.0492622399125939	0.0479940346195653	0.0489593060667291	0.0422208151305053	0.0422208151305053	0.0425422358583783	0.0426588232823145	0.00343608358694075	0.00204265828043031	0.0401328603260607	0.00196774780444745	0.0523391525400054	0.0490237987303274	1.06862315060517	0.00843324160119698	0.0199225496187061	0.0137276968507856	0.0147063148816259	0.00879154854006922	0.0173800738308734	0.00755513437964336	0.00879154854006922	0.00780378344637786	0.00226067913005478	0.0157419824355796	0.01418447404982	0.00226067913005479	0.00307888999453712	0.00226067913005478	0.00535435160665987	0.00349709329048065	0.00759651100124011
"Amalaraeus_penicilliger"	0.0185411568980846	0.204364116184754	0.0136482606079958	0.188414015205851	0.00596269698581262	0.00725110150642452	0.191425815414655	0.00701254518478459	0.00545288334781448	0.00451152485573849	0.00451152485573849	0.0031434626415068	0.00328718869777936	0.00344977784018368	0.00160661853587163	0.00274475908526871	0.00133921881840255	0.0389835173780181	0.0385588448609191	0.0393551274722526	1.03225516092148	0.0273057650205618	0.0338561774809278	0.00165017937024941	0.00199050822714909	0.0145117213007414	0.0101161880671461	0.00199050822714909	0.0213220648301179	0.00851517150769809	0.0107137505472204	0.00143133792983963	0.00851517150769809	0.0119641134634159	0.00851517150769809	0.0202910474580638	0.000389491667701034	0.00110231458728618
"Palaeopsylla_soricis"	0.0915119715027257	0.0158836586730291	0.0890671602848086	0.0876452700117882	0.0068688210858194	0.0875106910114517	0.089005155775759	0.0862100203048876	0.0102062384302309	0.00525149511763152	0.00525149511763152	0.00494546138987266	0.00541943899872472	0.0774318483055589	0.00160670443432296	0.00213713774045165	0.000714098481972645	0.0577655370455682	0.0385609064237512	0.0398450992374121	0.0117024707230979	1.05294135633021	0.0208102813627819	0.0143381718355365	0.00983682767041474	0.0161732596818789	0.00976962975106018	0.00983682767041474	0.0103842764156669	0.000661819111376211	0.00571278785578116	0.00780402423938467	0.000661819111376211	0.00556282223598493	0.000661819111376211	0.00613964848711297	0.000729017030730775	0.0134349320024158
"Peromyscopsylla_bidentata"	0.123761016920408	0.129958862741671	0.119101318705315	0.118431459507252	0.00650498919594713	0.007311629708685	0.119948602481874	0.0070196390398806	0.00991595654918134	0.00438842787829363	0.00438842787829363	0.00312841282358716	0.00319815113767418	0.00354468060598239	0.00155200572351088	0.00294292772709447	0.00157015804201592	0.0380549642123092	0.0372481373642611	0.0384375511821996	0.0203137064885567	0.0291343939078946	1.03255594718574	0.00164025437450848	0.0129505233078383	0.021165613176535	0.0176571933114188	0.0129505233078383	0.0185372410384629	0.00541495261423628	0.0125612643361273	0.00175194401282641	0.00541495261423628	0.00749678765511714	0.00541495261423628	0.0128169188334395	0.00070828261065581	0.00110722918489612
"Doratopsylla_dasycnema"	0.0109777992195132	0.00880588347356633	0.0105225668457089	0.0102639908149101	0.00707378707552841	0.1960273059778	0.0102682901267029	0.193420531023095	0.00767624786491581	0.00675802666053905	0.00675802666053905	0.00654237529395831	0.182016205855129	0.0038742431649043	0.00282242632128653	0.00265500638442002	0.000203953904149045	0.0385982443335202	0.0677382317108767	0.0686294694475874	0.00165017937024941	0.0334557342829186	0.00273375729084747	1.06045636232143	0.00163188133952062	0.00315760414989356	0.00145048973199666	0.00163188133952062	0.00150767081793177	0.000366911811398597	0.00163163123319236	0.0156406497282347	0.000366911811398597	0.00064176813291893	0.000366911811398597	0.00100841123733048	0.000548303418922558	0.0301203280122436
"Ctenophthalmus_solutus"	0.195653463513804	0.0142451156195431	0.192606444635172	0.0120977093231542	0.00763065279304262	0.00888641587476887	0.0102536785648692	0.00631740115818527	0.193849332128425	0.00411565113463679	0.00411565113463679	0.00559778065278377	0.00282412351170159	0.0032029791245911	0.00108688519843661	0.00282432019446367	0.00135906210445213	0.0406512040009046	0.0260852447624787	0.041027226520323	0.00199050822714909	0.0229525978976344	0.0215842055130639	0.00163188133952062	1.03344007815223	0.0351500165840583	0.0201872437700624	0.0334400781522308	0.0101277406450794	0.000593546484147629	0.0108724968356171	0.0154140882995016	0.00059354648414763	0.000640854910304326	0.000593546484147629	0.00134965331684477	0.013846380866316	0.00116119408757036
"Hystrichopsylla_orientalis"	0.124501915671313	0.0160956728491388	0.122389243398549	0.116611931325709	0.109437147223984	0.00917902597225027	0.0119701445953155	0.00748427732334457	0.120840013760828	0.00523135731785508	0.00523135731785508	0.0052885057607145	0.00369136800412297	0.00347307569690936	0.00163760020604627	0.00267101881290972	0.000933011429822383	0.0482494929467582	0.0393024049451106	0.0486642067264454	0.00870703278044481	0.0226425635546305	0.021165613176535	0.00189456248993613	0.021090009950435	1.04205789906129	0.0131292334314709	0.021090009950435	0.00707796505764766	0.000670653035380782	0.00746409143857907	0.0101684918934342	0.000670653035380782	0.000748134037207218	0.000670653035380782	0.00795889874323759	0.00863142955434482	0.00127933448924897
"Rhadinopsylla_integella"	0.194171314005098	0.200135533504267	0.18875697540249	0.0147539599189693	0.00618151563296177	0.00640734564977449	0.0136813601525246	0.00610493296493195	0.0122468684544812	0.00399331006104995	0.00399331006104995	0.00289219346679327	0.00290446663103922	0.00295886334385354	0.00140352927909922	0.0036701886007787	0.0024109995375048	0.0345953846855978	0.0336847026983812	0.035257293771669	0.0101161880671461	0.0227958027524737	0.0294286555190313	0.00145048973199666	0.0201872437700624	0.0218820557191182	1.02765144801456	0.0201872437700624	0.0180200343906241	0.00833898056267778	0.0192879963000384	0.00181447610905524	0.00833898056267778	0.000855085009532784	0.00833898056267778	0.00926110305761337	0.000874776318177228	0.000966411960156794
"Ctenophthalmus_uncinatus"	0.195653463513804	0.0142451156195431	0.192606444635172	0.0120977093231542	0.00763065279304262	0.00888641587476887	0.0102536785648692	0.00631740115818527	0.193849332128425	0.00411565113463679	0.00411565113463679	0.00559778065278378	0.00282412351170159	0.0032029791245911	0.00108688519843661	0.00282432019446367	0.00135906210445213	0.0406512040009046	0.0260852447624788	0.041027226520323	0.00199050822714909	0.0229525978976344	0.0215842055130639	0.00163188133952062	0.0334400781522309	0.0351500165840583	0.0201872437700624	1.03344007815223	0.0101277406450794	0.000593546484147629	0.0108724968356171	0.0154140882995016	0.000593546484147629	0.000640854910304326	0.000593546484147629	0.00134965331684477	0.013846380866316	0.00116119408757036
"Rhadinopsylla_pentacantha"	0.190420717786058	0.202720739759293	0.0165212951140812	0.0160583053661423	0.00532178959159571	0.00662795753584789	0.189947572076215	0.00637529498432979	0.00776165242196153	0.00414212874865443	0.00414212874865443	0.00292887615844753	0.0030178241857766	0.0031062957684776	0.001465915141725	0.00370440192690157	0.00240377135250526	0.0357651588458612	0.0351819634014	0.0364176560830967	0.0213220648301179	0.0242299783032227	0.0308954017307715	0.00150767081793177	0.0101277406450794	0.0117966084294128	0.0180200343906241	0.0101277406450794	1.02897390791683	0.00844669748997053	0.0192301708200421	0.00151597530910859	0.00844669748997054	0.0118717232547635	0.00844669748997053	0.00945034157535442	0.000554403744425824	0.00100470012030233
"Atyphloceras_nuperus"	0.0193323281075081	0.563704635358709	0.0117091145048803	0.0173466278382013	0.00390769187658754	0.00441719292517206	0.015578514292168	0.00425423924974663	0.00351947266098033	0.00357236535889715	0.00357236535889715	0.00246490420696444	0.00258421029808483	0.00150252052219972	0.00127041482735814	0.00453020442266987	0.00339986485764248	0.030461885129302	0.0304899558565954	0.031649507820767	0.0255455145230943	0.00463273377963347	0.0270747630711814	0.00110073543419579	0.00178063945244289	0.00335326517690391	0.0250169416880333	0.00178063945244289	0.0253400924699116	1.02348769313995	0.0271989188611398	0.000977722052552577	0.0234876931399462	0.000973657143260497	0.0234876931399462	0.0245718573798338	0.000251390904355737	0.000670033717848319
"Ceratophyllus_sciurorum"	0.154164955771142	0.163193513166839	0.0118578513626372	0.00992292455969722	0.00444447109223961	0.00483238378096108	0.00984640656238822	0.00461188556533386	0.00683347163756524	0.00351145966241722	0.00351145966241722	0.00293828344035412	0.00296537614628682	0.00146413590225209	0.000793674437690317	0.141871080860447	0.139903333055999	0.0195009729272656	0.0190481865045676	0.0550969385245288	0.00803531291041529	0.00999737874761703	0.0157015804201592	0.00122372342489427	0.00815437262671281	0.00933011429822384	0.0144659972250288	0.00815437262671281	0.0144226281150316	0.00679972971528496	1.11922666444799	0.00132298929376328	0.00679972971528496	0.000615400410149264	0.00679972971528496	0.00741991250026603	0.000488105116968946	0.000729494067179804
"Ctenophthalmus_bisoctodentatus"	0.0149970691281533	0.00782177642042061	0.0145239083610079	0.00955276129762627	0.0074908048676297	0.189646099535875	0.00813412796619412	0.0133685508476997	0.194957273578161	0.005796056218724	0.005796056218724	0.18116173572544	0.005882723144469	0.0038207787355249	0.000911869181459876	0.00258457722393055	0.000220498215627213	0.0655228087529806	0.021884860355037	0.0661942122324935	0.00143133792983963	0.0182093898918976	0.00291990668804401	0.0156406497282347	0.0154140882995016	0.0169474864890569	0.00181447610905524	0.0154140882995016	0.00151597530910859	0.000325907350850859	0.00176398572501771	1.05766529212905	0.000325907350850859	0.000508382997887133	0.000325907350850859	0.000922954931952501	0.0139255195412972	0.0146601958708232
"Peromyscopsylla_silvatica"	0.0193323281075081	0.563704635358709	0.0117091145048803	0.0173466278382013	0.00390769187658754	0.00441719292517206	0.015578514292168	0.00425423924974663	0.00351947266098033	0.00357236535889715	0.00357236535889715	0.00246490420696444	0.00258421029808483	0.00150252052219972	0.00127041482735814	0.00453020442266987	0.00339986485764248	0.030461885129302	0.0304899558565954	0.031649507820767	0.0255455145230943	0.00463273377963348	0.0270747630711814	0.00110073543419579	0.00178063945244289	0.00335326517690391	0.0250169416880333	0.00178063945244289	0.0253400924699116	0.0234876931399462	0.0271989188611398	0.000977722052552577	1.02348769313995	0.000973657143260497	0.0234876931399462	0.0245718573798338	0.000251390904355738	0.000670033717848319
"Amalaraeus_arvicolae"	0.0191907780726958	0.0233677714382519	0.0129472162402394	0.0183916595227345	0.00534901387961765	0.00866124560504335	0.540307272429063	0.00840705410609978	0.00463353583805172	0.00497494686101404	0.00497494686101404	0.00345313048635622	0.00363633693732942	0.00444090510813656	0.00177600787360139	0.00184714520234319	0.000307700205074632	0.0431468437437464	0.0426241889664334	0.0431044599235197	0.0358923403902478	0.0389397556518946	0.0374839382755857	0.00192530439875679	0.00192256473091298	0.00374067018603609	0.00256525502859835	0.00192256473091298	0.0356151697642904	0.000973657143260498	0.00246160164059705	0.0015251489936614	0.000973657143260498	1.03376920452682	0.000973657143260498	0.00212313586343141	0.000330966845575123	0.00131924824253522
"Rhadinopsylla_isacantha"	0.0193323281075081	0.563704635358709	0.0117091145048803	0.0173466278382013	0.00390769187658754	0.00441719292517206	0.015578514292168	0.00425423924974663	0.00351947266098033	0.00357236535889715	0.00357236535889715	0.00246490420696444	0.00258421029808483	0.00150252052219972	0.00127041482735814	0.00453020442266987	0.00339986485764248	0.030461885129302	0.0304899558565954	0.031649507820767	0.0255455145230943	0.00463273377963348	0.0270747630711814	0.00110073543419579	0.00178063945244289	0.00335326517690391	0.0250169416880333	0.00178063945244289	0.0253400924699116	0.0234876931399462	0.0271989188611398	0.000977722052552576	0.0234876931399462	0.000973657143260498	1.02348769313995	0.0245718573798338	0.000251390904355738	0.00067003371784832
"Amphipsylla_rossica"	0.0182163463107791	0.294862288558005	0.013998782791874	0.273425193047409	0.00626953853891011	0.00654602945711511	0.0169850869074512	0.00631529072412699	0.00586255710269587	0.00427981385310071	0.00427981385310071	0.00298862871908209	0.00311261457800433	0.00295421420620724	0.00152192386700675	0.00319356602673147	0.00185497812506651	0.036901854195154	0.0365261728081619	0.0374804612466191	0.0304365711870957	0.0214887697048954	0.0320422970835988	0.00151261685599572	0.00202447997526715	0.019897246858094	0.01389165458642	0.00202447997526715	0.0141755123630316	0.0122859286899169	0.0148398250005321	0.00138443239792875	0.0122859286899169	0.0010615679317157	0.0122859286899169	1.02937500325538	0.00041875407876399	0.000993847759661662
