"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Apodemus_agrarius"	"Microtus_arvalis"	"Microtus_subterraneus"	"Microtus_agrestis"	"Apodemus_sylvaticus"	"Neomys_fodiens"	"Apodemus_uralensis"	"Sorex_alpinus"	"Neomys_anomalus"	"Myoxus_glis"	"Sorex_minutus"	"Crocidura_suaveolens"	"Muscardinus_avellanarius"	"Microtus_tatricus"	"Talpa_europaea"	"Arvicola_terrestris"	"Sicista_betulina"	"Dryomys_nitedula"	"Micromys_minutus"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_assimilis"	"Peromyscopsylla_silvatica"	"Leptopsylla_segnis"	"Ctenophthalmus_solutus"	"Amalaraeus_arvicolae"	"Ctenophthalmus_uncinatus"	"Ctenophthalmus_congener"	"Hystrichopsylla_talpae"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_obtusus"	"Peromyscopsylla_fallax"	"Ceratophyllus_sciurorum"	"Nosopsyllus_fasciatus"	"Amphipsylla_rossica"	"Atyphloceras_nuperus"	"Rhadinopsylla_pentacantha"	"Palaeopsylla_kohauti"	"Ctenophthalmus_bisoctodentatus"
"Clethrionomys_glareolus"	1.04497087747391	0.0236891722769956	0.039486866660067	0.0239273151452788	0.02744945494767	0.0337894497916773	0.0365168453557833	0.0230155103306819	0.0175538202956305	0.011066353134786	0.0113023192077121	0.00647351412660246	0.00285693063371128	0.00566777507928696	0.00289432389057502	0.00390346364997152	0.00813393553984578	0.00136748268924696	0.00239592035635784	0.00296853909757524	0.00285693063371128	0.00104653301626024	0.0355821225528483	0.0327440144779119	0.0316431553896743	0.0302930695466708	0.0334253605250983	0.0321295473444119	0.0323852961623424	0.0295069708590564	0.0311118550244906	0.0310799211227709	0.0274249339385544	0.0296568648728622	0.0296568648728622	0.0310946690023288	0.0317863160732529	0.0296568648728622	0.0256494309248032	0.0274151741998382	0.0285693063371128	0.0271086075503329	0.00248744172180957	0.0265880267523498	0.0264065147974398	0.000696740361088107	0.00256759738389374
"Sorex_araneus"	0.0306565758878767	1.04787212391738	0.0299416272823733	0.0272266226701076	0.027591979647658	0.0280279937775999	0.0300636826005119	0.0251887427483021	0.0216986636911687	0.0135366099704536	0.013873689196857	0.00791081954159725	0.000201958596457525	0.00699098956394376	0.00356757458215821	0.00148938529988113	0.00390651014095973	0.00553946413600461	0.00294186947659304	0.00361706530556464	0.000201958596457525	0.0012874267034236	0.0437725079164025	0.0393834493338944	0.0389785479002512	0.0371966548623703	0.0403151964768124	0.0398418990103958	0.0397066265560665	0.0363477049248455	0.0381499091345009	0.0381040536121147	0.00352673038959839	0.0363539045018294	0.0363539045018294	0.0381251210637649	0.0389711591869183	0.0363539045018294	0.00219687310816024	0.00362275566543557	0.00201958596457525	0.00400398870359418	0.00240274563645595	0.00297542849087135	0.00312794741299057	0.0308197683505113	0.034016299460648
"Apodemus_flavicollis"	0.0434355533260737	0.0254503831900173	1.04264734636936	0.0231578792525816	0.0269423769647114	0.0312659127613449	0.0341907824299299	0.0247501339242781	0.0188751185514502	0.011869711163802	0.0121554627465379	0.00692667378922154	0.00312399299199563	0.00611764706918346	0.00312412291858252	0.00425032640889999	0.00358735919565611	0.00146033556112137	0.00257829719653854	0.00317359111314793	0.00312399299199563	0.00112633341690436	0.0382953361747481	0.0345839272688064	0.034125649875015	0.0326778451873178	0.0353120370046094	0.0348005335191782	0.0348471307112205	0.0318420083024571	0.0334820137723352	0.0334428399904272	0.00395128155531424	0.0319145197697125	0.0319145197697125	0.0334606994643482	0.0342025564120859	0.0319145197697125	0.0279081248864839	0.00393078801183035	0.0312399299199563	0.0294427119502009	0.00247219687679413	0.0287766224631879	0.0287083161754168	0.000748540682059333	0.00267201715373615
"Apodemus_agrarius"	0.0350933955464089	0.030856839026122	0.0308771723367754	1.03682048860544	0.0283634586774138	0.0303081217169226	0.0310895981326758	0.0277911966657122	0.0224629186470336	0.0115627741473398	0.0116617349627684	0.00723279572469638	0.000219272090594949	0.00409910367238884	0.00248452688072764	0.00161576934170345	0.00773564392189415	0.00613886064451775	0.00321351112127773	0.0020903821292205	0.000219272090594949	0.0013964972511085	0.0474809065376891	0.0437663317312753	0.0424837298781863	0.00710205430373306	0.044091412476563	0.009259179132013	0.0436083328840613	0.00617165855925042	0.041974555004542	0.0420760966685689	0.00421788425784258	0.0404174683407337	0.0404174683407337	0.0420822817195332	0.0428049551037419	0.0404174683407337	0.00234674643324557	0.037944347838492	0.00219272090594949	0.0378907820284987	0.00253783254837241	0.00318863870316009	0.00334735369346959	0.000907554089003588	0.0379389071472739
"Microtus_arvalis"	0.0355228240499259	0.027591979647658	0.031696914076131	0.0250265811859534	1.03866847212938	0.029834325794843	0.0369334997854173	0.0318616668491069	0.0163645596823832	0.0135049238139327	0.0124284147838608	0.00649599360289539	0.000218431023915034	0.00555539526965309	0.00355399327904498	0.00146447781242575	0.00702798520606183	0.00158657795452257	0.00289753760952638	0.00363430196426612	0.000218431023915034	0.00124604678851072	0.0423655908093644	0.0396627168890502	0.0088622886229318	0.0375271188427717	0.0402860127424711	0.0394809667458075	0.0396357797043758	0.0361836303843954	0.0381790599593933	0.0381346193780029	0.0339869765373855	0.0366087049861995	0.0366087049861995	0.0380673375636234	0.0389113953019942	0.0366087049861995	0.0025230972567643	0.00427212320056283	0.00218431023915034	0.0340451074063186	0.0325344657659601	0.00335182852884327	0.00311034768764047	0.000811528813166412	0.0027242493280948
"Microtus_subterraneus"	0.0412982164120501	0.0264708830121777	0.034739903068161	0.0252567680974355	0.028176863250685	1.03979208165895	0.0371165652238045	0.0229058754968999	0.0193447274728134	0.0117290067892388	0.0120021016499846	0.00634633886443367	0.000240526036069749	0.00541739389361968	0.00219492909531367	0.00143056368150849	0.00965305288713289	0.00154151988741971	0.00276551398322291	0.00347993919090583	0.000240526036069749	0.00119003764543874	0.0404612799449172	0.0382111877552252	0.0368700675377537	0.0355919844743349	0.0390677747228457	0.00925558835865874	0.0378114321068199	0.0346527131588775	0.0361855916073912	0.0363699222578902	0.0327849862205275	0.0348308290221955	0.0348308290221955	0.0363869906866868	0.0371200536110142	0.0348308290221955	0.00273500753484573	0.0327981472183631	0.00240526036069749	0.0042412461294741	0.00252017458590408	0.031618120914261	0.0314962370950331	0.000778555382711108	0.00281185793584778
"Microtus_agrestis"	0.0401685298913616	0.0255541302104351	0.0341907824299299	0.0233171985995068	0.0313934748176047	0.033404908701424	1.04373088644399	0.0265621860290474	0.0157466289788628	0.0119331565926987	0.0121826009299057	0.00696410731648704	0.000233647693380787	0.00610640802386719	0.00312935733160803	0.00134055418313702	0.0088347292607446	0.00142454109382781	0.00256233906696292	0.00321261155541537	0.000233647693380787	0.00110690648975623	0.0376348206517119	0.0353291364173424	0.0340803490391728	0.0328981879228517	0.0360082956633471	0.0348266940698419	0.0349303818529605	0.0319885201070884	0.033564901573959	0.0335283845281007	0.0299617860778179	0.032126452700271	0.032126452700271	0.0335439747991761	0.0342897970862197	0.032126452700271	0.0278609628557426	0.0298156885364994	0.00233647693380787	0.0043536743435634	0.0279020158567034	0.0287888769863377	0.00335171436602389	0.000751592065012798	0.00254107683257259
"Apodemus_sylvaticus"	0.0337560818183334	0.028547241781409	0.0330001785657041	0.0277911966657122	0.0361098890956545	0.0274870505962799	0.0354162480387299	1.03685391979708	0.0181973536679004	0.0135718264613443	0.0118125381553904	0.00732371896629408	0.000221226319923303	0.00553698541022206	0.00393933261736766	0.0015953949499109	0.00295346247475961	0.00174420259224049	0.00319813757357675	0.00268195283558804	0.000221226319923303	0.0013741686299876	0.0467217334195784	0.0433389913240079	0.0424899206101817	0.0412233285352443	0.0101859658410474	0.0436951460745741	0.0437752546461396	0.00657321065693353	0.0423740306185414	0.0422374366180335	0.00384735743286949	0.0406309743947037	0.0406309743947037	0.0421274810989114	0.0429757202527454	0.0406309743947037	0.00247759434280025	0.003711675093423	0.00221226319923303	0.0381424142522287	0.0365092590891745	0.00324112352603025	0.00311394039455785	0.000839624758276736	0.00296027169802312
"Neomys_fodiens"	0.0321820038753226	0.0307397735624889	0.0314585309190837	0.028078648308792	0.0231831262167096	0.02901709120922	0.026244381631438	0.0227466920848755	1.03400852967498	0.0154809319394015	0.015672809442765	0.0104148953768134	0.000221647471845377	0.00661738268146147	0.00471770783290516	0.0019078191785868	0.00491927961221798	0.00753717784788996	0.00386354006283953	0.00241354522511273	0.000221647471845377	0.00168617170674142	0.0573298380292084	0.0519678044296804	0.0515102030038634	0.00689514756666616	0.0527925182566355	0.0525970596067412	0.0522568405463545	0.00637270337003502	0.0505232736524854	0.0503114049404718	0.00349031563609766	0.00626015795780178	0.00626015795780178	0.050323397284432	0.0512909555306446	0.00626015795780178	0.00217398199274765	0.00374441392629142	0.00221647471845377	0.00389390711851658	0.00209618926371443	0.00298001230411487	0.0454075914997863	0.000904110987132027	0.0468080491291883
"Apodemus_uralensis"	0.0304324711206615	0.0287652961872139	0.029674277909505	0.0216802015262622	0.0286979631046069	0.0263902652757872	0.0298328914817468	0.0254471746150206	0.0232213979091023	1.02515959029105	0.0158141453389557	0.011714824238411	0.000229319757298404	0.00617413651697838	0.00346518015281834	0.00252149518809553	0.00669654569758065	0.00269337718709054	0.00535637998702396	0.0068449046600245	0.000229319757298404	0.00229217543079713	0.0779339646471025	0.0732219809050419	0.00922853170958967	0.0712344248035881	0.0750733519998988	0.0735556225708198	0.073540909349444	0.00636263623986401	0.00800725091401692	0.0712134302690033	0.00385165823286359	0.00617339762959974	0.00617339762959974	0.00812933995949707	0.0722018143526879	0.00617339762959974	0.00217932630570542	0.00373027387870154	0.00229319757298404	0.0038484742950753	0.00243811917924848	0.00291238923003284	0.00313412518920177	0.000846038123153351	0.00320961405034732
"Sorex_alpinus"	0.0310813778212082	0.029481589543321	0.0303886568663448	0.0218657530551908	0.0264103814157042	0.0270047287124655	0.0304565023247642	0.022148509041357	0.0235092141641475	0.0158141453389557	1.02589539357072	0.0119992680543123	0.000233810414883066	0.0131481691465769	0.0034977146744235	0.00255272944722786	0.00394278986407826	0.00272604733663326	0.00538227925896279	0.00324154383482653	0.000233810414883066	0.00231891903234479	0.078843247099723	0.00974938906436211	0.0732533635651686	0.00715859045928189	0.073939953486527	0.0744139624531534	0.0735206454388319	0.0703835200236708	0.00794265811084224	0.0080566135259211	0.00348756351872623	0.00608867885206356	0.00608867885206356	0.0711866915404065	0.0721750756240912	0.00608867885206356	0.00222752393025973	0.00343964602990796	0.00233810414883066	0.00371002936601685	0.0022764721168223	0.00297765528338377	0.00319579331543748	0.000867105574803559	0.00325702643430771
"Neomys_anomalus"	0.0284834621570508	0.0268967864414306	0.0277066951568862	0.0216983871740892	0.0220863782498443	0.0228468199119612	0.0278564292659482	0.0219711568988822	0.024995748904352	0.0187437187814576	0.0191988288868997	1.0221811819509	0.000251885150136776	0.0136445302849852	0.00509495645454421	0.00370779023859432	0.00975199602953017	0.00389717313186724	0.00387040071929085	0.00474121730608613	0.000251885150136776	0.00345590508845755	0.117500773007557	0.111217485853527	0.111082897656759	0.00720090337111578	0.11287034508885	0.112819805095613	0.00994789513999916	0.00701723781517811	0.00788262484454016	0.00778036815474522	0.00384699489473313	0.00556739619322278	0.00556739619322278	0.00780881253633535	0.00898029496017645	0.00556739619322278	0.0020364295232311	0.00392067510691323	0.00251885150136776	0.00344526962097098	0.00207838198856765	0.00267106340967447	0.0030161422157071	0.000791081954159724	0.00353014434727751
"Myoxus_glis"	0.0628524739416482	0.00343329613977792	0.0624798598399126	0.00328908135892424	0.00371332740655557	0.00432946864925548	0.00467295386761575	0.00331839479884954	0.00265976966214453	0.00183455805838723	0.00187048331906453	0.00125942575068388	1.05750094260328	0.0011585159136892	0.000365194849924133	0.0580720864665083	0.000704740387756375	0.000631043869072232	0.00074559302032085	0.000370036963459127	0.0575009426032756	0.000571143863232609	0.0194188913499087	0.00409751143113395	0.00404726318871037	0.00375552576724064	0.00419631271947862	0.00413253822846578	0.00418677977011777	0.00369946318441769	0.00386011514142785	0.00388347630759602	0.00186286024200797	0.00365799269302413	0.00365799269302413	0.00388572163638835	0.00400038151503755	0.00365799269302413	0.00310728565954385	0.00186328077534793	0.575009426032756	0.0033199265300701	0.000336652518609562	0.00322754867757873	0.00322154856681102	0.000100979298228762	0.000479200046716984
