"Oxalis_compacta"	"Phacelia_secunda"	"Azorella_madreporica"	"Tropaeolum_polyphyllum"	"Draba_tenuis"	"Laretia_acaulis"	"Nassauvia_lagascae"	"Nototriche_compacta"	"Caiophora_coronata"	"Draba_gilliesii"	"Junellia_uniflora"	"Oreopolus_glacialis"	"Adesmia_capitellata"	"Adesmia_glomerula"	"Chaetanthera_lycopodioides"	"Loasa_caespitosa"	"Nassauvia_pungens"	"Viola_atropurpurea"	"Acaena_pinnatifida"	"Calandrinia_affinis"	"Calandrinia_caespitosa"	"Calandrinia_occulta"	"Calandrinia_picta"	"Calandrinia_sericea"	"Cardamine_nivalis"	"Chaetanthera_flabellata"	"Erigeron_andicola"	"Leuceria_salina"	"Nassauvia_pinnigera"	"Oxalis_sp1_M_PL_003"	"Pozoa_coriacea"	"Ranunculus_peduncularis"	"Senecio_francisci"	"Valeriana_radicalis"	"Viola_montagnei"	"Viola_philippii"	"Unidentified_sp1_M_PL_003"	"Scaeva_melanostoma"	"Yramea_modesta"	"Phulia_nymphula"	"Unidentified_sp2_M_PL_003"	"Anthidium_sp1_M_PL_003"	"Bombus_dahlbomii"	"Megachile_sp1_M_PL_003"	"Anthidium_espinosai"	"Faunula_leucoglene"	"Habromyia_lipoflava"	"Megachile_semirufa"	"Unidentified_sp3_M_PL_003"	"Unidentified_sp4_M_PL_003"	"Andinus_venustus"	"Cynthia_terpsichore"	"Dasybasis_sp1_M_PL_003"	"Hypsochila_wagenknechti"	"Pseudolucia_chilensis"	"Tatochila_mercedis"	"Unidentified_sp5_M_PL_003"	"Unidentified_sp6_M_PL_003"	"Unidentified_sp7_M_PL_003"	"Vibrissomyia_sp1_M_PL_003"	"Villa_sp1_M_PL_003"
"Calandrinia_caespitosa"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	1.02049988120632	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Calandrinia_occulta"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	1.02049988120632	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Calandrinia_picta"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	1.02049988120632	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Calandrinia_sericea"	0.00178694888968174	0.00305932697043463	0.0468951407430889	0.00154176627312859	0.00194983731163239	0.001663907680713	0.0020085702348025	0.0452362126292946	0.00214415852846472	0.0441119816475829	0.00169258409763184	0.00159386237520815	0.000143323674467537	0.000142290971840184	0.0012490607492967	0.000144852232885446	0.0442462525247211	0.000675066935359507	0.000793856427277423	0.000793856427277423	0.00023154358702437	0.00023154358702437	0.00023154358702437	1.04230060805803	0.00023154358702437	0.00023154358702437	0.000793856427277423	0.0423006080580332	0.000793856427277423	0.00023154358702437	0.00023154358702437	0.00023154358702437	0.0423006080580332	0.00023154358702437	0.000443523348335138	0.000443523348335138	0.00694630761073109	0.0142894156909936	0.00709637357336221	0.0142452402718126	0.592208512812465	0.000847559595151135	0.0116738668001273	0.000445333599737106	0.00029077483281977	0.000286644022310359	0.00489750253439802	0.000409120541515745	0.000511536382056979	0.00589825624261587	0.000127639206405839	0.000127639206405839	0.00468951407430889	0.000127639206405839	0.000265643729201358	0.000127639206405839	0.000251071279350313	0.000243729663954048	0.000243729663954048	0.000207988460089125	0.000207988460089125
"Cardamine_nivalis"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	1.02049988120632	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Chaetanthera_flabellata"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	1.02049988120632	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Erigeron_andicola"	0.00175823336933701	0.0373186937531834	0.0362717194797518	0.0367468219875684	0.000277933142026474	0.00127930636654421	0.03691926380776	0.00198029852182267	0.00202854243199419	0.0341489451322159	0.00128849411482784	0.00121731529641813	0.00124656811220494	0.00164790593350398	0.000982826456955751	0.00158811865336701	0.00142802088958183	0.000478289417649965	0.0325448840077606	0.0325448840077606	0.000172621759777879	0.000172621759777879	0.000172621759777879	0.000793856427277424	0.000172621759777879	0.000172621759777879	1.03254488400776	0.000793856427277424	0.0325448840077606	0.000172621759777879	0.000172621759777879	0.000172621759777879	0.000793856427277424	0.000172621759777879	0.000305667657872085	0.000305667657872085	0.00517865279333638	0.585807912139691	0.00489068252595337	0.0113428657604902	0.0111139899818839	0.00469421782400975	0.00380498677382644	0.00718160300819721	0.00342153317414985	0.005026884459346	0.00378708524379321	0.00678457334485546	0.00401277260408921	0.000282278957981142	0.000125588097809786	0.000125588097809786	0.00362717194797518	0.000125588097809786	0.000202885882736356	0.000125588097809786	0.00461490797597	3.47416427533092e-05	3.47416427533093e-05	0.000159913295818026	0.000159913295818026
"Leuceria_salina"	0.00178694888968174	0.00305932697043463	0.0468951407430889	0.00154176627312859	0.00194983731163239	0.001663907680713	0.0020085702348025	0.0452362126292946	0.00214415852846472	0.0441119816475829	0.00169258409763184	0.00159386237520815	0.000143323674467537	0.000142290971840184	0.0012490607492967	0.000144852232885446	0.0442462525247211	0.000675066935359507	0.000793856427277423	0.000793856427277423	0.00023154358702437	0.00023154358702437	0.00023154358702437	0.0423006080580332	0.00023154358702437	0.00023154358702437	0.000793856427277423	1.04230060805803	0.000793856427277423	0.00023154358702437	0.00023154358702437	0.00023154358702437	0.0423006080580332	0.00023154358702437	0.000443523348335138	0.000443523348335138	0.00694630761073109	0.0142894156909936	0.00709637357336221	0.0142452402718126	0.592208512812465	0.000847559595151135	0.0116738668001273	0.000445333599737106	0.00029077483281977	0.000286644022310359	0.00489750253439802	0.000409120541515745	0.000511536382056979	0.00589825624261587	0.000127639206405839	0.000127639206405839	0.00468951407430889	0.000127639206405839	0.000265643729201358	0.000127639206405839	0.000251071279350313	0.000243729663954048	0.000243729663954048	0.000207988460089125	0.000207988460089125
"Nassauvia_pinnigera"	0.00175823336933701	0.0373186937531834	0.0362717194797518	0.0367468219875684	0.000277933142026474	0.00127930636654421	0.03691926380776	0.00198029852182267	0.00202854243199419	0.0341489451322159	0.00128849411482784	0.00121731529641813	0.00124656811220494	0.00164790593350398	0.000982826456955751	0.00158811865336701	0.00142802088958183	0.000478289417649965	0.0325448840077606	0.0325448840077606	0.000172621759777879	0.000172621759777879	0.000172621759777879	0.000793856427277424	0.000172621759777879	0.000172621759777879	0.0325448840077606	0.000793856427277424	1.03254488400776	0.000172621759777879	0.000172621759777879	0.000172621759777879	0.000793856427277424	0.000172621759777879	0.000305667657872085	0.000305667657872085	0.00517865279333638	0.585807912139691	0.00489068252595337	0.0113428657604902	0.0111139899818839	0.00469421782400975	0.00380498677382644	0.00718160300819721	0.00342153317414985	0.005026884459346	0.00378708524379321	0.00678457334485546	0.00401277260408921	0.000282278957981142	0.000125588097809786	0.000125588097809786	0.00362717194797518	0.000125588097809786	0.000202885882736356	0.000125588097809786	0.00461490797597	3.47416427533092e-05	3.47416427533093e-05	0.000159913295818026	0.000159913295818026
"Oxalis_sp1_M_PL_003"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	1.02049988120632	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Pozoa_coriacea"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	1.02049988120632	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Ranunculus_peduncularis"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	1.02049988120632	0.00023154358702437	0.0204998812063186	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Senecio_francisci"	0.00178694888968174	0.00305932697043463	0.0468951407430889	0.00154176627312859	0.00194983731163239	0.001663907680713	0.0020085702348025	0.0452362126292946	0.00214415852846472	0.0441119816475829	0.00169258409763184	0.00159386237520815	0.000143323674467537	0.000142290971840184	0.0012490607492967	0.000144852232885446	0.0442462525247211	0.000675066935359507	0.000793856427277423	0.000793856427277423	0.00023154358702437	0.00023154358702437	0.00023154358702437	0.0423006080580332	0.00023154358702437	0.00023154358702437	0.000793856427277423	0.0423006080580332	0.000793856427277423	0.00023154358702437	0.00023154358702437	0.00023154358702437	1.04230060805803	0.00023154358702437	0.000443523348335138	0.000443523348335138	0.00694630761073109	0.0142894156909936	0.00709637357336221	0.0142452402718126	0.592208512812465	0.000847559595151135	0.0116738668001273	0.000445333599737106	0.00029077483281977	0.000286644022310359	0.00489750253439802	0.000409120541515745	0.000511536382056979	0.00589825624261587	0.000127639206405839	0.000127639206405839	0.00468951407430889	0.000127639206405839	0.000265643729201358	0.000127639206405839	0.000251071279350313	0.000243729663954048	0.000243729663954048	0.000207988460089125	0.000207988460089125
"Valeriana_radicalis"	0.00159565050530715	0.000256149148130311	0.0234432520296826	0.000889870083112234	0.0243858909850044	0.0249907703787385	0.000975198874818353	0.00242285799292441	5.40008836559448e-05	0.00111234194082059	0.0218534222066583	0.00147659018218883	2.07955982578204e-05	4.76100241266475e-05	0.0212080578003369	3.39633682329334e-05	0.000246888249002852	0.02114524561264	0.000172621759777879	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	0.0204998812063186	0.0204998812063186	0.000172621759777879	0.00023154358702437	0.000172621759777879	0.0204998812063186	0.0204998812063186	0.0204998812063186	0.00023154358702437	1.02049988120632	0.000645364406321423	0.000645364406321423	0.614996436189557	0.00310719167600183	0.0103258305011428	0.00991447231625673	0.00324161021834118	0.000169913193367902	9.20679718708966e-05	0.000118823612713649	2.65446619086477e-05	0.000133802365383956	0.00546817150031058	0.000110332770655416	9.79871555872142e-05	0.0033510936222411	0.000113975036093368	0.000113975036093368	0.00234432520296826	0.000113975036093368	0.000246098363698138	0.000113975036093368	0.000121899859352294	0.00304823637312555	0.00304823637312555	0.00312384629734232	0.00312384629734232
"Viola_montagnei"	0.0437838204472127	0.00256802812667513	0.00153500443064508	0.0386780144550079	0.00220632091253918	0.000810357946177836	0.00212271521405753	0.0389190036362723	0.00146568034581343	0.00234023335044769	0.0378356783021083	0.0405712515226765	0.000418320687935265	0.000432010570033291	0.00223640675056189	0.00106327898142467	0.000542508259397564	0.0362446359578678	0.000305667657872085	0.000305667657872085	0.000645364406321422	0.000645364406321422	0.000645364406321422	0.000443523348335138	0.000645364406321422	0.000645364406321422	0.000305667657872085	0.000443523348335138	0.000305667657872085	0.000645364406321422	0.000645364406321422	0.000645364406321422	0.000443523348335138	0.000645364406321422	1.03559927155155	0.0355992715515464	0.0193609321896427	0.00550201784169754	0.569588344824742	0.0222745928193666	0.00620932687669193	0.00406410070760295	0.000593909466374557	0.00434762353474655	0.00031858251587341	0.000373342044265514	0.000254795186336738	0.00408180378939038	0.00411208150313636	0.00514066556860144	0.00312741574622948	0.00312741574622948	0.000153500443064508	0.00312741574622948	0.00676187525377942	0.00312741574622948	0.000265339401757191	0.000275790114067397	0.000275790114067397	0.000101294743272229	0.000101294743272229
"Viola_philippii"	0.0437838204472127	0.00256802812667513	0.00153500443064508	0.0386780144550079	0.00220632091253918	0.000810357946177836	0.00212271521405753	0.0389190036362723	0.00146568034581343	0.00234023335044769	0.0378356783021083	0.0405712515226765	0.000418320687935265	0.000432010570033291	0.00223640675056189	0.00106327898142467	0.000542508259397564	0.0362446359578678	0.000305667657872085	0.000305667657872085	0.000645364406321422	0.000645364406321422	0.000645364406321422	0.000443523348335138	0.000645364406321422	0.000645364406321422	0.000305667657872085	0.000443523348335138	0.000305667657872085	0.000645364406321422	0.000645364406321422	0.000645364406321422	0.000443523348335138	0.000645364406321422	0.0355992715515464	1.03559927155155	0.0193609321896427	0.00550201784169754	0.569588344824742	0.0222745928193666	0.00620932687669193	0.00406410070760295	0.000593909466374557	0.00434762353474655	0.00031858251587341	0.000373342044265514	0.000254795186336738	0.00408180378939038	0.00411208150313636	0.00514066556860144	0.00312741574622948	0.00312741574622948	0.000153500443064508	0.00312741574622948	0.00676187525377942	0.00312741574622948	0.000265339401757191	0.000275790114067397	0.000275790114067397	0.000101294743272229	0.000101294743272229
"Unidentified_sp1_M_PL_003"	0.00319130101061431	0.000512298296260623	0.0468865040593652	0.00177974016622447	0.0487717819700088	0.0499815407574771	0.00195039774963671	0.00484571598584881	0.00010800176731189	0.00222468388164117	0.0437068444133167	0.00295318036437766	4.15911965156408e-05	9.5220048253295e-05	0.0424161156006738	6.79267364658668e-05	0.000493776498005705	0.04229049122528	0.000345243519555758	0.000345243519555758	0.0409997624126371	0.0409997624126371	0.0409997624126371	0.000463087174048739	0.0409997624126371	0.0409997624126371	0.000345243519555758	0.000463087174048739	0.000345243519555758	0.0409997624126371	0.0409997624126371	0.0409997624126371	0.000463087174048739	0.0409997624126371	0.00129072881264285	0.00129072881264285	1.22999287237911	0.00621438335200365	0.0206516610022855	0.0198289446325135	0.00648322043668235	0.000339826386735804	0.000184135943741793	0.000237647225427299	5.30893238172954e-05	0.000267604730767912	0.0109363430006212	0.000220665541310832	0.000195974311174428	0.0067021872444822	0.000227950072186736	0.000227950072186736	0.00468865040593652	0.000227950072186736	0.000492196727396276	0.000227950072186736	0.000243799718704588	0.0060964727462511	0.0060964727462511	0.00624769259468463	0.00624769259468463
"Scaeva_melanostoma"	0.00351646673867402	0.0746373875063667	0.0725434389595036	0.0734936439751368	0.000555866284052948	0.00255861273308841	0.07383852761552	0.00396059704364533	0.00405708486398837	0.0682978902644318	0.00257698822965567	0.00243463059283627	0.00249313622440988	0.00329581186700796	0.0019656529139115	0.00317623730673403	0.00285604177916366	0.000956578835299929	0.0650897680155212	0.0650897680155212	0.000345243519555758	0.000345243519555758	0.000345243519555758	0.00158771285455485	0.000345243519555758	0.000345243519555758	0.0650897680155212	0.00158771285455485	0.0650897680155212	0.000345243519555758	0.000345243519555758	0.000345243519555758	0.00158771285455485	0.000345243519555758	0.000611335315744171	0.000611335315744171	0.0103573055866728	1.17161582427938	0.00978136505190673	0.0226857315209804	0.0222279799637679	0.0093884356480195	0.00760997354765288	0.0143632060163944	0.0068430663482997	0.010053768918692	0.00757417048758641	0.0135691466897109	0.00802554520817841	0.000564557915962285	0.000251176195619573	0.000251176195619573	0.00725434389595037	0.000251176195619573	0.000405771765472712	0.000251176195619573	0.00922981595194	6.94832855066185e-05	6.94832855066185e-05	0.000319826591636052	0.000319826591636052
"Yramea_modesta"	0.0875676408944253	0.00513605625335026	0.00307000886129017	0.0773560289100158	0.00441264182507836	0.00162071589235567	0.00424543042811506	0.0778380072725447	0.00293136069162686	0.00468046670089539	0.0756713566042165	0.0811425030453531	0.00083664137587053	0.000864021140066582	0.00447281350112378	0.00212655796284934	0.00108501651879513	0.0724892719157356	0.000611335315744171	0.000611335315744171	0.00129072881264284	0.00129072881264284	0.00129072881264284	0.000887046696670275	0.00129072881264284	0.00129072881264284	0.000611335315744171	0.000887046696670275	0.000611335315744171	0.00129072881264284	0.00129072881264284	0.00129072881264284	0.000887046696670275	0.00129072881264284	0.0711985431030927	0.0711985431030927	0.0387218643792853	0.0110040356833951	1.13917668964948	0.0445491856387332	0.0124186537533839	0.0081282014152059	0.00118781893274911	0.0086952470694931	0.000637165031746821	0.000746684088531028	0.000509590372673476	0.00816360757878077	0.00822416300627272	0.0102813311372029	0.00625483149245895	0.00625483149245896	0.000307000886129017	0.00625483149245896	0.0135237505075588	0.00625483149245896	0.000530678803514383	0.000551580228134794	0.000551580228134795	0.000202589486544459	0.000202589486544459
"Phulia_nymphula"	0.0954197567483468	0.00297518029634305	0.00554528535772897	0.00534277264835942	0.00486179303707758	0.00184294556679099	0.087990877247916	0.0859451099839212	0.00105576252949865	0.0815457189703898	0.082488713128007	0.0884425744799676	0.000829851637359564	0.00369676576126025	0.079306628439526	0.000883169892052614	0.00219723444525444	0.00459843787651762	0.00162040939435574	0.00162040939435574	0.00141635318803668	0.00141635318803668	0.00141635318803668	0.00203503432454466	0.00141635318803668	0.00141635318803668	0.00162040939435574	0.00203503432454466	0.00162040939435574	0.00141635318803668	0.00141635318803668	0.00141635318803668	0.00203503432454466	0.00141635318803668	0.00318208468848094	0.00318208468848094	0.0424905956411003	0.0291673690984034	0.0509133550156951	1.09046385352085	0.0284904805436253	0.00859203584620934	0.000973200724258638	0.00100300142921102	0.000455394600701812	0.0119230510963046	0.000784896731621771	0.000782208956197862	0.000710237686419049	0.0113508628776248	0.0068156969105962	0.0068156969105962	0.000554528535772897	0.0068156969105962	0.0147404290799946	0.0068156969105962	0.0109988596559895	0.000607724129634698	0.000607724129634698	0.000230368195848874	0.000230368195848874
"Unidentified_sp2_M_PL_003"	0.00357389777936348	0.00611865394086925	0.0937902814861778	0.00308353254625719	0.00389967462326477	0.003327815361426	0.004017140469605	0.0904724252585892	0.00428831705692943	0.0882239632951659	0.00338516819526368	0.0031877247504163	0.000286647348935074	0.000284581943680369	0.0024981214985934	0.000289704465770891	0.0884925050494421	0.00135013387071901	0.00158771285455485	0.00158771285455485	0.000463087174048739	0.000463087174048739	0.000463087174048739	0.0846012161160664	0.000463087174048739	0.000463087174048739	0.00158771285455485	0.0846012161160664	0.00158771285455485	0.000463087174048739	0.000463087174048739	0.000463087174048739	0.0846012161160664	0.000463087174048739	0.000887046696670276	0.000887046696670276	0.0138926152214622	0.0285788313819872	0.0141927471467244	0.0284904805436253	1.18441702562493	0.00169511919030227	0.0233477336002546	0.000890667199474212	0.000581549665639539	0.000573288044620718	0.00979500506879603	0.00081824108303149	0.00102307276411396	0.0117965124852317	0.000255278412811677	0.000255278412811677	0.00937902814861779	0.000255278412811677	0.000531287458402716	0.000255278412811677	0.000502142558700625	0.000487459327908096	0.000487459327908096	0.000415976920178249	0.00041597692017825
"Anthidium_sp1_M_PL_003"	0.109440026326948	0.115255394676353	0.00103129966420605	0.0147802058682584	9.23444160782374e-05	6.41201270121103e-05	0.00847100262594198	0.00158709553615027	0.101639446520215	0.00163963255704426	0.00142167197067925	0.00152002156921957	0.101134440322463	0.0988555760838536	0.000744321852745428	0.0983577285720291	0.00476384062113907	0.000705668983495142	0.000782369637334958	0.000782369637334958	2.8318865561317e-05	2.8318865561317e-05	2.8318865561317e-05	0.000141259932525189	2.8318865561317e-05	2.8318865561317e-05	0.000782369637334958	0.000141259932525189	0.000782369637334958	2.8318865561317e-05	2.8318865561317e-05	2.8318865561317e-05	0.000141259932525189	2.8318865561317e-05	0.000677350117933825	0.000677350117933825	0.000849565966839509	0.0140826534720292	0.0108376018869412	0.0100240418205776	0.00197763905535265	1.10894860495862	0.0277354841316833	0.0356720689528625	0.0348882263036452	0.0257727693492061	0.000111144982297118	0.0110826368098553	0.0184179283401949	0.000209929994028563	0.00781714473763916	0.00781714473763916	0.000103129966420605	0.00781714473763916	0.000253336928203261	0.00781714473763916	0.00105887532824275	1.15430520097797e-05	1.15430520097797e-05	8.01501587651379e-06	8.01501587651379e-06
"Bombus_dahlbomii"	0.00581320907002326	0.20144368648101	0.00561799532009532	0.0181714630244808	0.000199151307899572	0.000202831652692561	0.0019229873820013	0.00439502694666554	0.195920801473883	0.00532181797869434	0.000390859266791591	0.0003929126649105	0.00940727910076614	0.00499485231392152	0.000192889444666738	0.00805906161870415	0.186571856414954	0.000228659146081818	0.00126832892460881	0.00126832892460881	3.06893239569655e-05	3.06893239569655e-05	3.06893239569655e-05	0.00389128893337575	3.06893239569655e-05	3.06893239569655e-05	0.00126832892460881	0.00389128893337575	0.00126832892460881	3.06893239569655e-05	3.06893239569655e-05	3.06893239569655e-05	0.00389128893337575	3.06893239569655e-05	0.000197969822124852	0.000197969822124852	0.000920679718708964	0.0228299206429586	0.00316751715399763	0.00227080168993682	0.0544780450672606	0.0554709682633666	1.09608340488947	0.0206188855805416	0.019138793648609	0.00148908650123054	0.000587153488596102	0.0186041201758656	0.0344706132147619	0.000574272281820639	0.000415229219287375	0.000415229219287375	0.000561799532009533	0.000415229219287375	6.548544415175e-05	0.000415229219287375	0.000240373422750163	2.48939134874464e-05	2.48939134874465e-05	2.53539565865701e-05	2.53539565865702e-05
