"Sorex_araneus"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Clethrionomys_rutilus"	"Microtus_arvalis"	"Sorex_caecutiens"	"Apodemus_agrarius"	"Sciurus_vulgaris"	"Sorex_minutus"	"Microtus_agrestis"	"Neomys_fodiens"	"Myopus_schisticolor"	"Micromys_minutus"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_bisoctodentatus"	"Ctenophthalmus_agyrtes"	"Peromyscopsylla_bidentata"	"Amalaraeus_penicilliger"	"Palaeopsylla_kohauti"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Amphipsylla_rossica"	"Peromyscopsylla_silvatica"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Ceratophyllus_sciurorum"	"Tarsopsylla_octodecimdentata"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Rhadinopsylla_integella"	"Leptopsylla_segnis"
"Sorex_araneus"	1.05502090086372	0.0415957068827123	0.0426554614537557	0.0196258754224341	0.0218799392391825	0.0160209728176553	0.0279551904851512	0.0146616791209025	0.0184103268523014	0.0125998136774059	0.0167277228623136	0.0146327412700477	0.0126401690115065	0.00962054421243951	0.00928628916180973	0.0516700072518114	0.0534557144039353	0.0461329539316522	0.0485586548116347	0.0443019155446374	0.0497804614050432	0.0467816228509155	0.0453032263457409	0.0394566287818963	0.0482585989777922	0.0488538241343747	0.00693992908340867	0.00238783436386053	0.0441247448463995	0.00437268472134345	0.000899986691243277	0.000899986691243277	0.0422632671222368	0.000899986691243277	0.0390658414507469	0.0022587965655071
"Clethrionomys_glareolus"	0.0388226597571981	1.05526728002732	0.0271508042508069	0.0171855286473842	0.0237010920538591	0.0284712633767198	0.0295096149240765	0.0139131993472426	0.0248524135597928	0.0118844801767273	0.015692862117272	0.0169459507194866	0.00742982253067256	0.0136382179183852	0.00886814392639337	0.0484310295356676	0.0511612819985001	0.0422743372818545	0.0466611871512223	0.0410795803135885	0.0478206204301592	0.0455639510785375	0.0428590342746336	0.00251780707320736	0.0459859284324115	0.0468692087967774	0.0412554081261708	0.0369550299619555	0.0414886946075248	0.0396995413960048	0.00084889144119481	0.00084889144119481	0.00452063043000295	0.00084889144119481	0.0365620995636676	0.00241462189119614
"Talpa_europaea"	0.0497647050293816	0.0339385053135086	1.04845794172833	0.0197212427944971	0.0221421197119903	0.0154189805532297	0.02902633068862	0.0141378744110287	0.0205081250127445	0.0142292346544006	0.0188932045862375	0.0139931563953793	0.0143381023570055	0.00834002432725222	0.0104237857697258	0.0579646247254766	0.059641222863822	0.0522463006730346	0.0545489670373623	0.0503945800411353	0.0557271232382813	0.0104330645992912	0.0513582663257122	0.0454630584659203	0.0541326838681806	0.0549618732935455	0.00681924906564936	0.00209496979502715	0.0500502186858151	0.00406831250623818	0.00101637390388576	0.00101637390388576	0.0484878989352021	0.00101637390388576	0.00290859440435677	0.00231653643095868
"Microtus_oeconomus"	0.0343452819892596	0.0322228662138454	0.0295818641917457	1.03621338965806	0.0295335200127557	0.0167595034606409	0.0305413805993957	0.0151951663129866	0.0252680388130821	0.00867278379717167	0.0084874936215989	0.0248873237447058	0.0154873363857291	0.0148363101953938	0.0113010743369574	0.0792553780967455	0.0812873633096214	0.00891943847242242	0.0766874099824959	0.00613262364606861	0.0779536738419115	0.075388312960615	0.00718009261235866	0.0024591948885582	0.0763304223005664	0.0124209521227779	0.071768111835528	0.00212156450675157	0.00768630388869243	0.00500897546035106	0.000619484556940834	0.000619484556940834	0.0691584487904034	0.000619484556940834	0.00230071275436364	0.00274923352561261
"Apodemus_uralensis"	0.0306319149348556	0.0355516380807886	0.0265705436543883	0.0236268160102045	1.04566899696599	0.0143700858312633	0.0431564365906859	0.0165144040857156	0.0256454391412622	0.00751257924797484	0.0111465933973326	0.0208695561071317	0.0100450930663671	0.0124657545193063	0.00955748170006319	0.0663711952974151	0.0681019358318688	0.0592303271554345	0.063952713032136	0.00664983799473467	0.0653289133726123	0.0628489510074765	0.00754796835918863	0.00220110294755864	0.0636430857105316	0.0124976703067859	0.0596587945076155	0.00208318496714691	0.0588925388754555	0.00475450703803656	0.000536612803426775	0.000536612803426775	0.00493341558149231	0.000536612803426775	0.00227905156465208	0.0540816347062449
"Clethrionomys_rutilus"	0.0280367024308968	0.0533836188313497	0.0231284708298446	0.0167595034606409	0.0179626072890792	1.04914091383778	0.027002057050189	0.0156417563129231	0.0253651699825948	0.0103154875487243	0.0136111806531196	0.0195708559989342	0.00447250135160344	0.0171057249271062	0.0118367828285432	0.0144112899604372	0.0806377380465636	0.00763938882729992	0.0766731354521056	0.00674062235077107	0.0779766151448492	0.0758347273892709	0.0723119294656326	0.00196499708568031	0.0120696235155814	0.0771652808685318	0.00765723339799585	0.0673507610759065	0.00717684323174796	0.0704705096787613	0.000736820539194596	0.000736820539194596	0.0035715287209208	0.000736820539194596	0.00278076476214844	0.0020232160748785
"Microtus_arvalis"	0.0326143888993431	0.0368870186550956	0.0290263306886201	0.0203609203995972	0.0359636971589049	0.0180013713667927	1.04583534947971	0.0134134063030446	0.024361955956876	0.014131455140394	0.0155907020531794	0.0201779446994846	0.00565426216863248	0.0108466327556501	0.0104678976080124	0.0571213968902533	0.0593886668168105	0.00852577399611996	0.0554793092885974	0.0494888850563816	0.0565970931471844	0.0538103967787845	0.0506139707668062	0.00237423004890714	0.0551397893056216	0.0548255759353626	0.0506715063282641	0.00235465299892773	0.0503318970879475	0.00479275827209696	0.00100938965288529	0.00100938965288529	0.00435357034496102	0.00100938965288529	0.00239436689205115	0.045374657752933
"Sorex_caecutiens"	0.0342105846154391	0.0347829983681065	0.0282757488220574	0.0202602217506488	0.0275240068095259	0.0208556750838975	0.0268268126060891	1.02933151762269	0.0203431382644339	0.00604678823407066	0.0206531953913674	0.0202426399969234	0.0153087301373888	0.0144296790626991	0.0142415965680004	0.101085303308715	0.102486399732673	0.0943479137654187	0.0129794006004342	0.00683019299308957	0.0987570270689914	0.096111464855318	0.00813367268583316	0.0023999627943276	0.0117706026882513	0.0978356624850467	0.00749575854236298	0.00246291297168048	0.00718355462035193	0.0050360552259745	0.000431913445290762	0.000431913445290762	0.00557981792091675	0.000431913445290762	0.00238123987234542	0.00249398419906334
"Apodemus_agrarius"	0.028638286214691	0.0414206892663212	0.0273441666836594	0.0224604789449618	0.0284949323791803	0.0225468177623065	0.0324826079425013	0.0135620921762893	1.03778417353621	0.00804024097123336	0.0107195776601837	0.0223859658061052	0.00672330338187386	0.0175466431072528	0.0131833575005624	0.0716459401225287	0.0735804970291981	0.00783145788500147	0.0700355640704195	0.00636386891940501	0.0711657384184436	0.0124784664555455	0.00777304502954916	0.00216213621472477	0.069307435509947	0.0692305100037731	0.0648163320579803	0.00278986575235486	0.063975690781066	0.0621992063706475	0.000574302926516669	0.000574302926516669	0.00440632907151912	0.000574302926516669	0.00240348557844967	0.00277818861656323
"Sciurus_vulgaris"	0.0251996273548117	0.0254667432358443	0.0243929736932582	0.00991175291105334	0.0107322560685355	0.0117891286271135	0.0242253516692469	0.00518296134348914	0.0103374526773	1.14378512545159	0.0179834576588396	0.00954150751818537	0.00446348929965342	0.0088517893051774	0.0014697165192334	0.00906240655083273	0.0919959863086786	0.00579033591906802	0.00710711333149113	0.0869722006930356	0.00753902677678189	0.00664981431199303	0.0877090212322302	0.00191636059512903	0.0887706946901666	0.00788155088798425	0.00427021763226333	0.0015857119803894	0.00488555741915257	0.00304519383742381	0.0816989375322566	0.0816989375322566	0.00309378131452655	0.0816989375322566	0.00174887813243809	0.00154600245631206
